화자ID,연령대,NNG_회사,NNG_업무,JKO_를,VV_하,ECS_어,VV_보시,EFQ_나요,NP_저,JX_는,VV_있,ETD_ㄴ,NNG_직장,JKS_이,NNG_계속,NNG_사회,NNG_복지,NNB_쪽,ECD_어서,NNG_이용,JX_인들,JKO_을,NNG_케어,ECE_거나,NNG_관련,VV_위하,NNG_프로그램,NNG_계획,ECE_고,NNG_진행,NNG_결과,VV_보,ETD_는,EFN_습니다,NNG_사시,VA_가깝,NNB_데,EFQ_ㄴ가요,VA_같,ETD_은,NNG_경우,NNG_집,NNG_차로,NR_15,NNM_분,NNG_정도,NNG_거리,NNG_출퇴근,VA_색다르,NNG_경험,VV_어,VA_그렇,ECD_게,NNG_만족,ECD_지,NNB_거,EFN_아요,NNG_직,NNG_종이,NNG_직종,ECS_다,ECD_니까,NNG_휴가,NNB_것,JX_도,NNG_쓰기,JKS_가,VA_힘들,NNG_급여,VA_적,VV_그러,NNG_복리,NNG_후생,JX_은,VA_좋,EFN_다,NNG_기억,EFN_ㅂ니다,NNG_재택근무,VV_대하,VA_어떻,NNG_생각,VA_어리,ETD_ㄹ,NNG_때,JX_부터,NNG_대전,VV_살,ECE_면서,NNG_학교,NNG_대학교,JX_까지,VV_늘,VV_나오,VV_다니,NNG_형편,VV_아니,NNG_학원,EFN_고요,NNG_이제,NNG_지역,NNG_시설,NNG_연결,VXV_주,NNB_번,VV_배우,NNG_학과,ECD_어,VXV_있,NNG_직전,NNG_출장,VA_없,ECD_는데,VA_그,VV_있었,NNG_교육,JX_이나,NNG_사전,NNG_답사,JKG_의,NNG_명목,NR_1,NNM_번,NNB_지,NNG_얼마,VV_되,NNG_연락,NNG_직원,NNG_상,VV_사,VV_불,ECE_ㄴ들데,ECE_고는,VV_찾아뵈,NNG_대화,ECD_려고,NNG_다음,VV_가지,ECE_ㄴ다면,NNG_은,VA_이렇,NNG_제도,ECD_으면,NNG_가면,NP_뭐,NR_4,NNM_시간,NNG_데로,VV_가,ECD_아야,EFN_ㄴ다,VV_이러,ECE_면,NNG_출장비,VV_없었,NNG_이상,NNG_킬로수,NNG_교통비,VV_챙기,NNG_장거리,NNG_플러스,NNG_숙박,ECD_어야,NNG_숙박비,NNG_수당,NNG_이공계,JX_을,NNG_직업,EFN_다고,NNG_학창,NNG_시절,VV_좋아하,NNG_과목,NNG_언어,NNG_영역,VV_싫어하,NNG_배우기,VA_어렵,VV_외우,VA_많,VXV_보,NNG_국어,NNG_단,JX_라든지,NNG_영어,VV_어려워하,ETN_기,NNG_소풍,NNG_수학여행,NNG_얘기,NNB_수,NNG_고등,NR_3,NNG_학년,NNG_담임,NNG_선생님,VV_남,VV_뽑,EFO_으라,NNG_면,NNG_초등학교,JKS_께서,NNG_학생,NNG_주시,VV_덜,JKO_한테,NNG_무언,VV_갈,NR_하나,JX_라도,VV_주,NNG_무엇,ECS_는지,VV_찾,NNG_선물,NNG_남기,VV_평하,VXA_만하,VV_아,ECS_아,ETD_을,NNG_제가,NNG_음,NNG_전기,EFN_어요,ECE_ㄴ데,NNG_소프트,VV_웨,NNG_여,NNG_기계,NNG_프로그래밍,VV_짜,NNG_담당,NNG_실력,NNG_부족,NNG_서포트,NNG_역할,JX_만,NNG_보조,NNG_반대,NNG_천안,VV_그리하,ECD_여,VXV_가지,NNM_년,NNG_반,NNG_동안,NNG_주말,VV_돌아오,NNG_평일,NP_거기,VV_자,NP_어디,NNG_작지,VA_크,VXV_않,NNG_중소기업,ECD_는데요,ECD_니깐,VA_새롭,NNG_처음,NNG_실수,ECD_여도,NNG_사람,NNG_곳,NNG_결국,NNG_특별,VV_낳,VXA_싶,ECD_은데,NP_이것,NNG_보통,NNG_소프트웨어,NNG_코딩,NNG_분,EFN_라고요,NNG_본인,NNG_혼자,NNG_만,NNG_컴퓨터,NNG_처리,NNG_가능,NNG_일,ECE_지만,NNB_편,VV_말하,NNG_흥미,VV_갖,VV_들어가,NNG_재택,NNG_근무,NNG_기회,NNG_능력,NNG_만약,NNG_선,VV_저,ECD_어도,NNG_이,VV_오,NNG_지금,NR_30,ECD_ㄹ까,NNG_지도,NNG_중학교,NNG_고등학교,VV_지내,NNG_정보,NNG_통신,NNG_공,VV_맞,NNG_과,NNG_친구,NNG_소개,NNB_중,NNG_지원,VV_붙,EFN_거든요,NNG_운,NNG_실질적,NNG_생활,ECD_아,VA_짧,VV_그만두,NNG_전,VV_닿,ECD_니,NP_저희,NNG_고객,NNG_사가,NNG_적지,NNG_도시,NNG_서울,NNG_밑,NNG_경상도,NNG_지방,NNG_해외,NNG_사,NNG_그때,NNG_당시,NNG_회사원,JKO_과,VV_계시,NNG_야근,NNG_추가,NNB_때문,NP_그것,NNG_반항심,VV_생기,VV_따라오,ECD_으니깐,NNG_금전,NNG_부분,NNG_의미,JX_라고,ECE_는다면,NNG_자신,NNG_의욕,VV_사라지,NNG_수학,NNG_외국어,NNG_기,NNG_욕망,VV_모르,NNG_수능,NNG_시험,NNG_중요,NNG_재미,VV_붙이,VXV_지,NNG_성적,EFQ_던,NNG_제주,NNG_도로,NNG_등반,NNG_날,VA_덥,NNG_땀,VV_흘리,NNG_정상,VV_올라가,NNG_기분,NNG_돈,VV_쓰,NNG_유일,ECD_다가,VV_내려오,ECD_아서,NNG_슈퍼마켓,NNG_콜라,VV_먹,VV_나,EFN_네요,VV_그,NNG_여행,NNG_따돌림,VV_당하,NNM_건,VV_그리,VV_걸,NNG_아침,NNG_등교,NNG_공부,NNG_저녁,NNG_야간,NNG_자습,VV_치,NNG_구들,NNG_시간,VA_재밌,VV_떠들,NP_그거,VV_말,NNG_졸업,VV_돌이키,VV_돌아가,EFA_으세요
SD2400635,30대,0.011804384485666104,0.003372681281618887,0.008431703204047217,0.02866779089376054,0.01517706576728499,0.0016863406408094434,0.013490725126475547,0.011804384485666104,0.02866779089376054,0.01854974704890388,0.050590219224283306,0.011804384485666104,0.02023608768971332,0.003372681281618887,0.00505902192242833,0.006745362563237774,0.003372681281618887,0.011804384485666104,0.003372681281618887,0.003372681281618887,0.04215851602023609,0.0016863406408094434,0.003372681281618887,0.00505902192242833,0.003372681281618887,0.0016863406408094434,0.0016863406408094434,0.021922428330522766,0.0016863406408094434,0.0016863406408094434,0.008431703204047217,0.006745362563237774,0.01854974704890388,0.0016863406408094434,0.003372681281618887,0.0016863406408094434,0.00505902192242833,0.013490725126475547,0.01011804384485666,0.00505902192242833,0.00505902192242833,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.003372681281618887,0.00505902192242833,0.0016863406408094434,0.0016863406408094434,0.00505902192242833,0.00505902192242833,0.008431703204047217,0.013490725126475547,0.0016863406408094434,0.003372681281618887,0.006745362563237774,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.01011804384485666,0.008431703204047217,0.0016863406408094434,0.01011804384485666,0.013490725126475547,0.0016863406408094434,0.008431703204047217,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.008431703204047217,0.0016863406408094434,0.0016863406408094434,0.01011804384485666,0.008431703204047217,0.00505902192242833,0.008431703204047217,0.0016863406408094434,0.0016863406408094434,0.003372681281618887,0.0016863406408094434,0.003372681281618887,0.0016863406408094434,0.008431703204047217,0.00505902192242833,0.0016863406408094434,0.00505902192242833,0.0016863406408094434,0.00505902192242833,0.006745362563237774,0.0016863406408094434,0.003372681281618887,0.0016863406408094434,0.00505902192242833,0.008431703204047217,0.0016863406408094434,0.0016863406408094434,0.003372681281618887,0.008431703204047217,0.006745362563237774,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.006745362563237774,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.00505902192242833,0.0016863406408094434,0.011804384485666104,0.003372681281618887,0.003372681281618887,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.003372681281618887,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.003372681281618887,0.003372681281618887,0.003372681281618887,0.0016863406408094434,0.0016863406408094434,0.011804384485666104,0.003372681281618887,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.003372681281618887,0.003372681281618887,0.003372681281618887,0.003372681281618887,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.003372681281618887,0.00505902192242833,0.003372681281618887,0.0016863406408094434,0.003372681281618887,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.008431703204047217,0.0016863406408094434,0.0016863406408094434,0.003372681281618887,0.0016863406408094434,0.003372681281618887,0.00505902192242833,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.003372681281618887,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.00505902192242833,0.00505902192242833,0.008431703204047217,0.0016863406408094434,0.003372681281618887,0.003372681281618887,0.003372681281618887,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.003372681281618887,0.0016863406408094434,0.003372681281618887,0.0016863406408094434,0.0016863406408094434,0.00505902192242833,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.003372681281618887,0.003372681281618887,0.011804384485666104,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.006745362563237774,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.003372681281618887,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400636,30대,0.022289766970618033,0.002026342451874367,0.00911854103343465,0.020263424518743668,0.02127659574468085,0.0,0.010131712259371834,0.017223910840932118,0.020263424518743668,0.014184397163120567,0.04964539007092199,0.0010131712259371835,0.025329280648429583,0.0,0.0,0.0010131712259371835,0.00303951367781155,0.0010131712259371835,0.0,0.0,0.011144883485309016,0.0,0.0,0.0010131712259371835,0.0010131712259371835,0.0,0.0,0.03546099290780142,0.0,0.004052684903748734,0.00303951367781155,0.0182370820668693,0.0243161094224924,0.0,0.0010131712259371835,0.0,0.0010131712259371835,0.013171225937183385,0.0060790273556231,0.0010131712259371835,0.0010131712259371835,0.0,0.0,0.0,0.0010131712259371835,0.0,0.0,0.0,0.002026342451874367,0.011144883485309016,0.002026342451874367,0.010131712259371834,0.002026342451874367,0.004052684903748734,0.011144883485309016,0.002026342451874367,0.0,0.0,0.0,0.00303951367781155,0.0,0.0,0.005065856129685917,0.022289766970618033,0.0,0.011144883485309016,0.0,0.0,0.0,0.004052684903748734,0.0,0.0,0.00911854103343465,0.008105369807497468,0.0010131712259371835,0.005065856129685917,0.002026342451874367,0.00303951367781155,0.005065856129685917,0.0,0.002026342451874367,0.0010131712259371835,0.004052684903748734,0.008105369807497468,0.0,0.0070921985815602835,0.00303951367781155,0.002026342451874367,0.0060790273556231,0.002026342451874367,0.0010131712259371835,0.0,0.004052684903748734,0.015197568389057751,0.0,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0,0.0,0.0,0.0,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.00303951367781155,0.002026342451874367,0.0,0.005065856129685917,0.004052684903748734,0.015197568389057751,0.00303951367781155,0.0,0.0,0.0010131712259371835,0.0,0.0,0.0070921985815602835,0.0,0.004052684903748734,0.0,0.0,0.0,0.005065856129685917,0.0010131712259371835,0.0,0.0,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010131712259371834,0.00303951367781155,0.0070921985815602835,0.0010131712259371835,0.0,0.002026342451874367,0.0,0.00303951367781155,0.0,0.0,0.0,0.004052684903748734,0.0,0.0,0.0,0.002026342451874367,0.0,0.0010131712259371835,0.0,0.0,0.0,0.002026342451874367,0.0,0.0,0.0,0.0010131712259371835,0.0,0.00303951367781155,0.0,0.0010131712259371835,0.0,0.0,0.00303951367781155,0.00303951367781155,0.0070921985815602835,0.002026342451874367,0.0010131712259371835,0.0,0.002026342451874367,0.0,0.0,0.0,0.004052684903748734,0.002026342451874367,0.0,0.0,0.0,0.004052684903748734,0.0,0.002026342451874367,0.0,0.002026342451874367,0.0,0.002026342451874367,0.0,0.0,0.0,0.0,0.0010131712259371835,0.0,0.0,0.0,0.0,0.0010131712259371835,0.0,0.0010131712259371835,0.0,0.0010131712259371835,0.0,0.0,0.0,0.0010131712259371835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002026342451874367,0.0060790273556231,0.004052684903748734,0.005065856129685917,0.005065856129685917,0.0010131712259371835,0.00303951367781155,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.002026342451874367,0.0010131712259371835,0.00303951367781155,0.004052684903748734,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.004052684903748734,0.002026342451874367,0.005065856129685917,0.002026342451874367,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.005065856129685917,0.0010131712259371835,0.0010131712259371835,0.008105369807497468,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.004052684903748734,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.005065856129685917,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0060790273556231,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.0010131712259371835,0.002026342451874367,0.00303951367781155,0.00303951367781155,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.00303951367781155,0.00303951367781155,0.00303951367781155,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0060790273556231,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.004052684903748734,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.00303951367781155,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.005065856129685917,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.004052684903748734,0.00303951367781155,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.002026342451874367,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.0010131712259371835,0.002026342451874367,0.0010131712259371835
