화자ID,연령대,NP_나,JX_는,VV_어,ECS_어,VA_좋,ETD_ㄴ,NNG_학장,NNG_시절,JKS_이,NP_언제,EFQ_냐,VV_물어보,ECE_ㄴ다면,NR_20,VV_사,ETD_ㄹ,NNG_때,NNB_거,VA_같,ECD_아,NP_우리,VV_그러,ECD_니까,VV_그,NNG_그때,NNG_처음,VV_만나,EFN_잖아,VV_그리,ECE_고,NNG_통기타,NNG_동아리,NNG_노래,JX_도,VV_하,NNG_기타,VV_치,VV_놀,NNG_엠티,VV_가,VV_그리하,ECD_여,NNG_기억,EFN_어,VV_스,NP_뭐,VV_돋,VV_가라,VV_돌아가,VXA_싶,ETD_을,NNG_정도,VV_있,ECD_어,NNG_일단,JX_은,NNG_내가,NNG_오디션,JKO_을,VV_보,ECD_러,VV_들어가,NNG_완전,NNG_소극장,NNG_무대,NR_1,NNM_명,NNG_주고,NNG_지정곡,JKG_의,NNG_혼자,JKS_가,VV_아니,NNG_나,VV_아,ECS_아,ECD_는데,NP_그거,NNG_태연,NNG_만약,VV_불르,NR_3,NNM_차,NNG_친구,VV_따르,NNG_사실,NNG_관심,VA_없,VV_떨어지,VV_되,VXV_버리,JX_야,VA_기쁘,ETN_기,ECE_면서,JKO_한테,NNG_미안,EFQ_던,NNG_그다음,NR_30,NP_너,NNG_기장,NNG_발표회,JKO_를,VV_배우,NNG_언니,NNG_준비,NP_그,NNG_스폰서,VV_내,VV_다니,ECE_지만,VA_이렇,ECD_게,VA_새롭,NNG_경험,VV_남,ECD_지,NNG_티,NNG_처,NNG_예,EFN_야,NR_2,NNB_분,VA_무섭,NNM_살,NNG_차이,JX_밖에,VV_나,NNG_카리스마,ETD_는,NNG_느낌,ECD_라서,VV_틀리,ECE_면,VV_이러,NNG_나중,NNG_시간,VV_지나,NNG_친,VV_해지,ETD_은,NNG_사람,VV_듣,NR_25,NNG_기,NNG_오빠,ECE_ㄴ데,NR_4,ECD_여도,NNG_다,NNG_나이,VV_들,ECD_서,VXV_보,NNG_또래,VA_그렇,VA_두렵,ECS_는지,NNG_생각,EFN_라고,NNG_이제,NNG_단양,JX_까지,NNG_기차,VV_타,ECD_아서,NNG_첫날,NNG_등반,EFQ_나,NNG_정상,VV_갈,NNM_시간,ECS_ㄴ가,VV_걸리,NR_6,NNM_월,NNG_장,NNG_마지,JX_만,NNB_때,VA_덥,NNG_땀,VV_흘리,VV_올라가,ECD_다가,NP_거기,ETN_ㅁ,NNG_홍,NNG_길,NNG_대장,NNG_신기,VV_내려오,NNG_에피소드,NR_5,NNG_대변,VA_마렵,VXV_가지,NNG_일,VV_알,ECE_나,NNG_콘,VV_다르,VV_낳,EFN_다,NNG_다라,NNG_별명,VV_짓,NNG_아침,NNG_해,VV_질,NNG_때쯤,NNG_막,NNG_저녁,VA_힘들,VV_가지,NNG_땅,VV_눕,VXV_있,VV_잃,ETD_다는,VV_까먹,VV_맞,NNG_숙소,NNG_예산,VXV_않,NNG_임원,NNG_고생,ECS_다,NNG_라,NNG_지금,VV_드,NNB_번째,NNG_파리,NNG_지옥,NNG_환경,NNG_마피아,NNG_밤,NNG_하면서,NNB_수,VA_재밌,NNG_계곡,NNG_강,NNG_사인,NNG_암,NNG_애,NNG_물,NNG_속,VV_부르,NNG_나도,NNG_히치,NNG_하이킹,NNG_거,VV_기억나,NNG_가,NNG_얘기,VV_좋아하,NNG_인기,NNG_투표,VXV_주,VV_서,ECE_ㄴ다고,NP_누구,NNB_것,ECS_ㄴ지,NNG_뒤,VV_닿,NNG_난,NNG_역,VV_날,EFN_네,NNG_학년,NNG_학기,NNG_우리,NNG_위,NNG_기수,VXV_지,NNG_단,VV_떠오르,NNM_년,NNG_반,NNG_동안,ECD_으니까,VA_많,EFN_지,VA_어리,NNG_무엇,VV_몰,ECD_ㄹ라,NNG_내,NNG_기술,NNG_부장,NNG_역할,VV_같,NNG_동기,VA_착하,VA_별나,ECD_어도,VA_나쁘,NNG_우정,NNG_유지,NNG_역량,VV_키우,NNG_안,NNG_자신,NNG_분야,JKS_라서,NNG_음악,NNG_합주,NP_그것,ECD_어서,NNG_나의,NNG_대학,NNG_생활,NNG_전부,JX_라고,NNG_과언,NNB_초,NNG_중고,NNG_옛날,NNG_이야기,NNB_가지,NNG_대체,VV_잊어버리,NNB_편,EFN_거든,NNG_중고등학교,NNG_추억,VA_크,NNG_시골,VA_작,NNG_곳,JKO_과,VV_나오,NNB_때문,NNG_학창,ECS_지,ECD_아도,VV_느끼,NNG_감정,ECD_은데,ECD_ㄴ지,VV_몰르,NNG_학,NNG_창,NNG_대학교,VV_오,ECE_라든지,NNG_과의,NNG_모임,NP_여기,NNG_이하,NNG_이랑,NNG_기숙사,NNG_용기,VV_모르,EFA_자,ECD_ㄹ지,NNG_코,NNG_노래방,NNG_연습,VV_잘하,VV_붙이,EFQ_을까,VA_어떻,NNG_연락,NNB_중,NNG_한번,VV_해보,NNG_진짜,VV_어리,NNG_하늘,NNG_공유,NNG_요즘,NNG_장례식,NNB_데,NNG_눈치,VA_반갑,ECD_으니깐,NNB_번,VA_지겹,NNG_여름,VV_생각나,NNG_핫,NR_하나,NR_십,NNB_년,VV_우려먹,NNB_줄,NNG_꿈,NP_너희,NNM_번,VV_때,NNG_선발,NNG_대여,JX_이나,VV_쉬,VV_있었,VA_편하,VA_그,NNG_한참,ECE_고는,NNG_군부대,NNG_택시,VV_잡,NNG_아무것,VV_뻗,NP_저기,JKS_는,NNG_무용담,NNG_자리,ECD_으면,NNG_안전,NNG_보장,ETD_ㄴ다는,NNG_가정,NNG_누,VV_살,NNG_유명인,NNG_구들,VV_잊,NP_내,NNG_충격적,NNG_앞,NNG_물놀이,NNB_나름,VV_깨끗하,VV_나서,VV_말,NNG_졸업,NNG_분,VV_듣기,NNG_충청도,NNG_짐,NNG_바리,VV_싸,NNG_차,VV_얻,NNG_미션,NNG_팀,VV_나누,ECS_곤,NNG_성공,NNG_나지,NNG_사진,NNG_기차역,NNG_새벽,VV_기다리,NNG_수박,VV_자르,NNG_술,VV_붓,VXV_놓,NNG_벌주,NNG_맛,VV_섞,NNG_자기소개,VV_먹,NNG_필요,VA_없다,NR_7,NR_만,NNG_안심,NNG_성격,ECD_라,VV_맡,VA_아무렇,NNG_리더십,VV_알았,ECS_ㄴ다,VV_시켰,VA_어렵,NNG_악기,JX_나,NNG_걸,NNG_케어,NNG_음감,NNG_부분,NP_저거,VV_힘들,NNG_운,JX_대로,VV_충실하,EFN_다고,NR_10,VV_넘,NNG_안부,VV_묻,VV_싸우,NNG_남자애,NNG_여자애,NNG_복,ECD_라고,VV_뭐하,NNG_제일,NNG_학과,NNG_학교,NNG_자랑,NNG_인생,NNG_자부심,VV_갖
SD2400610,30대,0.017271157167530225,0.018998272884283247,0.006044905008635579,0.01468048359240069,0.0034542314335060447,0.031088082901554404,0.0,0.0025906735751295338,0.02849740932642487,0.0,0.0008635578583765112,0.0,0.0,0.0,0.0,0.008635578583765112,0.004317789291882556,0.008635578583765112,0.007772020725388601,0.006044905008635579,0.0051813471502590676,0.004317789291882556,0.0034542314335060447,0.0,0.015544041450777202,0.0,0.0034542314335060447,0.006044905008635579,0.0034542314335060447,0.044905008635578586,0.0,0.0025906735751295338,0.0008635578583765112,0.027633851468048358,0.024179620034542316,0.0008635578583765112,0.0017271157167530224,0.0,0.0017271157167530224,0.009499136442141624,0.004317789291882556,0.0,0.012089810017271158,0.004317789291882556,0.0,0.004317789291882556,0.0,0.0,0.0,0.0034542314335060447,0.0008635578583765112,0.0,0.013816925734024179,0.008635578583765112,0.0,0.007772020725388601,0.004317789291882556,0.0008635578583765112,0.019861830742659757,0.010362694300518135,0.0,0.0,0.0,0.0,0.0,0.0051813471502590676,0.0017271157167530224,0.0,0.0,0.0017271157167530224,0.0,0.012953367875647668,0.0,0.0,0.009499136442141624,0.016407599309153715,0.012089810017271158,0.0,0.0,0.0,0.0,0.0,0.0,0.0034542314335060447,0.0,0.006044905008635579,0.0,0.006044905008635579,0.0,0.0034542314335060447,0.0,0.0017271157167530224,0.0,0.0034542314335060447,0.0051813471502590676,0.0008635578583765112,0.0008635578583765112,0.0,0.0,0.0,0.0025906735751295338,0.0008635578583765112,0.0,0.0069084628670120895,0.0,0.0034542314335060447,0.0017271157167530224,0.0017271157167530224,0.0,0.0,0.0,0.006044905008635579,0.004317789291882556,0.011226252158894647,0.0,0.0,0.0008635578583765112,0.0069084628670120895,0.0,0.0,0.0,0.0,0.0017271157167530224,0.0,0.0008635578583765112,0.0017271157167530224,0.0017271157167530224,0.0008635578583765112,0.004317789291882556,0.0,0.015544041450777202,0.0008635578583765112,0.0008635578583765112,0.0,0.0034542314335060447,0.0008635578583765112,0.0,0.0008635578583765112,0.0,0.0,0.0,0.008635578583765112,0.006044905008635579,0.004317789291882556,0.0,0.0,0.004317789291882556,0.0017271157167530224,0.0,0.0017271157167530224,0.0,0.0008635578583765112,0.0051813471502590676,0.0,0.0,0.0,0.004317789291882556,0.0,0.004317789291882556,0.008635578583765112,0.0025906735751295338,0.0008635578583765112,0.0,0.0,0.0008635578583765112,0.0017271157167530224,0.006044905008635579,0.0,0.0,0.0017271157167530224,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0,0.0,0.0008635578583765112,0.0,0.0008635578583765112,0.0,0.0,0.0,0.0,0.0,0.0,0.0025906735751295338,0.0008635578583765112,0.0008635578583765112,0.0025906735751295338,0.0,0.0008635578583765112,0.0,0.0008635578583765112,0.0,0.0,0.0,0.0008635578583765112,0.0025906735751295338,0.0034542314335060447,0.0008635578583765112,0.0008635578583765112,0.0,0.0008635578583765112,0.0017271157167530224,0.0,0.0008635578583765112,0.0,0.0,0.0008635578583765112,0.0,0.0,0.0,0.0017271157167530224,0.0008635578583765112,0.0034542314335060447,0.0008635578583765112,0.0,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0,0.0034542314335060447,0.0017271157167530224,0.0,0.006044905008635579,0.0,0.0,0.0025906735751295338,0.0,0.0017271157167530224,0.0,0.0008635578583765112,0.0,0.0,0.0,0.0,0.0,0.0017271157167530224,0.0025906735751295338,0.0025906735751295338,0.0,0.0,0.0,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0025906735751295338,0.0,0.0,0.0,0.0008635578583765112,0.004317789291882556,0.012953367875647668,0.0008635578583765112,0.0017271157167530224,0.0,0.0034542314335060447,0.0,0.0008635578583765112,0.0,0.015544041450777202,0.0,0.0008635578583765112,0.0,0.0,0.0,0.0017271157167530224,0.0017271157167530224,0.0,0.0,0.0,0.0,0.0,0.0008635578583765112,0.0,0.0008635578583765112,0.0,0.0,0.0008635578583765112,0.0017271157167530224,0.007772020725388601,0.0008635578583765112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008635578583765112,0.0,0.0,0.0008635578583765112,0.0,0.0025906735751295338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017271157167530224,0.0,0.0025906735751295338,0.0069084628670120895,0.0,0.0034542314335060447,0.0017271157167530224,0.0,0.0,0.0,0.0017271157167530224,0.0017271157167530224,0.0025906735751295338,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.006044905008635579,0.0008635578583765112,0.0017271157167530224,0.0025906735751295338,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.004317789291882556,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0017271157167530224,0.0051813471502590676,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0025906735751295338,0.0008635578583765112,0.0025906735751295338,0.0025906735751295338,0.0025906735751295338,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0025906735751295338,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.004317789291882556,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0017271157167530224,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0025906735751295338,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0025906735751295338,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0017271157167530224,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0025906735751295338,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0017271157167530224,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112,0.0008635578583765112
SD2400611,30대,0.008686210640608035,0.01737242128121607,0.031487513572204126,0.04234527687296417,0.008686210640608035,0.03040173724212812,0.0010857763300760044,0.0010857763300760044,0.018458197611292075,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.009771986970684038,0.006514657980456026,0.014115092290988056,0.0054288816503800215,0.00760043431053203,0.008686210640608035,0.0054288816503800215,0.0054288816503800215,0.002171552660152009,0.021715526601520086,0.002171552660152009,0.003257328990228013,0.0054288816503800215,0.006514657980456026,0.05537459283387622,0.0010857763300760044,0.002171552660152009,0.006514657980456026,0.010857763300760043,0.013029315960912053,0.004343105320304018,0.004343105320304018,0.0010857763300760044,0.0010857763300760044,0.00760043431053203,0.008686210640608035,0.004343105320304018,0.011943539630836048,0.011943539630836048,0.0010857763300760044,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.006514657980456026,0.0010857763300760044,0.01520086862106406,0.0054288816503800215,0.0010857763300760044,0.003257328990228013,0.006514657980456026,0.002171552660152009,0.016286644951140065,0.0054288816503800215,0.002171552660152009,0.003257328990228013,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.004343105320304018,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.004343105320304018,0.0010857763300760044,0.019543973941368076,0.003257328990228013,0.0010857763300760044,0.0054288816503800215,0.009771986970684038,0.01520086862106406,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.004343105320304018,0.0010857763300760044,0.006514657980456026,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.004343105320304018,0.0010857763300760044,0.0054288816503800215,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.002171552660152009,0.006514657980456026,0.003257328990228013,0.002171552660152009,0.0010857763300760044,0.004343105320304018,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.002171552660152009,0.003257328990228013,0.0054288816503800215,0.002171552660152009,0.00760043431053203,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.003257328990228013,0.003257328990228013,0.006514657980456026,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.003257328990228013,0.0010857763300760044,0.006514657980456026,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.010857763300760043,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.003257328990228013,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0054288816503800215,0.002171552660152009,0.003257328990228013,0.0010857763300760044,0.0054288816503800215,0.0010857763300760044,0.002171552660152009,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.004343105320304018,0.0010857763300760044,0.006514657980456026,0.002171552660152009,0.0054288816503800215,0.0010857763300760044,0.0010857763300760044,0.004343105320304018,0.002171552660152009,0.0010857763300760044,0.003257328990228013,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0054288816503800215,0.0010857763300760044,0.0010857763300760044,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.004343105320304018,0.0010857763300760044,0.002171552660152009,0.002171552660152009,0.002171552660152009,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.006514657980456026,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.003257328990228013,0.002171552660152009,0.002171552660152009,0.0010857763300760044,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.004343105320304018,0.004343105320304018,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
