화자ID,연령대,NP_우리,JKS_가,NNG_나이,VV_들,EC_니까,NNG_장례,NNG_문화,VA_같,ETM_은,NNB_거,NNG_관심,JKS_이,VA_많,EC_어,EF_잖아,JX_도,NNG_나중,VV_가,ETM_ᆯ,NNG_때,NNB_식,EF_ᆯ까,NNG_생각,EC_면서,EC_게,NNG_애,NNG_처리,JKO_를,VV_하,EC_고,EC_어야,VV_되,EC_나,NNG_얼마,NNG_전,NP_나,VV_알,ETM_는,NNG_엄마,NNG_시어머니,VV_돌아가,EC_는데,NNG_처음,EF_어,VV_있,JX_는,VV_죽,EC_으면,NNG_바다,VA_좋,EC_어서,VV_뿌리,EC_라,EF_대,EC_라고,NNG_유언,NNG_말씀,JKO_을,ETN_기,NNB_때문,NNG_검색,NNG_해양,ETM_라는,NNB_것,VV_나오,EF_더래,NNG_장,VV_찾,NNG_앞바다,NP_어디,EC_다고,VV_그러,VV_대하,NNG_얘기,NP_그거,NNG_접수,EC_면,NNB_명,NNG_해,NNG_양장,NNG_사람,ETM_ᆫ,JKO_ᆯ,EF_ᆫ대,NNG_날,VV_오,NNG_배,VV_타,NNG_화장,NP_그것,NNG_항아리,VV_넣,NNG_날씨,NNG_관계,NP_이것,NNG_가루,NNG_위,VV_올라가,NNB_수,VA_있,NNG_뚜껑,JX_은,NNG_주변,NNG_꽃,VV_놓,EC_고서,JX_ᆫ,VV_빠뜨리,ETM_ᆫ다는,JX_야,NNG_무게,VV_빠지,VV_흐르,VV_내리,EF_래,EC_더니,EF_더라고,VA_괜찮,ETM_을,NP_자기,EC_으면서,VA_싫,VA_크,NNG_납골당,NNG_옛날,JX_까지,NNG_돈,VV_내,EC_지만,NNG_고향,NNB_번,EC_라도,NNG_장례식,NNG_결혼,NNG_문제,NNG_아들,NNG_딸,VV_나,NNG_요새,NNG_정도,NNG_마음,VA_편하,NNG_요즘,EF_ᆫ다,NNG_선택,NNG_필수,VV_맞,EC_ᆫ지,VV_어쩌,EF_네,NNG_연애,EC_는지,NP_누구,VA_없,VV_모르,EC_다,EC_니깐,EC_ᆫ들,NNG_대답,EF_나,NNG_짜증,VV_부리,VV_싸우,EF_어요,NNG_가족,NNB_간,EF_야,NNG_돈벌이,NNG_말,EC_라면,NP_이거,NNG_힘,VV_잃,NNB_가지,NNG_시집,VV_보내,NNG_손주,NNG_손녀,NNB_위,VA_재밌,EC_으려고,EC_지,EC_으니까,VV_사,VV_보,NNG_생활,NNG_중심,VV_살아가,NP_걔,NNG_자신,VV_위하,VV_살,EC_ᆫ데,NNG_아기,VV_낳,NNG_평생,EC_으고,NNG_부모,NNB_쪽,EC_ᆫ다,NP_쟤,VA_아프,EC_거나,EF_을까,NNG_혼자,VV_어떡하,VV_이러,NNG_불안감,NNG_걱정,EF_는데,VA_젊,EC_어도,VA_다르,JKG_의,NNG_선,VV_벗어나,NNG_며느리,VV_지내,EC_려고,VV_애쓰,VA_힘들,NNG_자식,NNG_어른,NNG_노릇,NNG_개선,EF_어야지,NNG_인,VV_바뀌,NNG_제사,NNG_개념,EC_려나,VV_서,NNG_집,NNG_안,NNG_할아버지,NNG_할머니,NNG_조상,VV_키우,NNG_참석,VV_시키,VV_생기,NNG_일,NNG_우선,VV_제끼,EF_어라,NNG_시댁,NP_뭐,EF_ᆫ가,NNG_중간,NNG_입장,NNG_스트레스,VV_바꾸,VV_따르,JX_든,VV_참,NNG_아이,NNG_사고,VV_지,NNB_대로,NNG_목숨,VV_걸,ETM_던,VV_줄이,VV_합치,NNB_데,NNG_종교,JX_든지,VV_없애,NNG_형,EC_어야지,EF_지,NNG_지금,NNG_경험,VV_겪,NNG_결혼식,NNG_그때,NNG_정리,NP_이,NNG_죽음,EC_으,NNG_을,NNG_대화,NNG_사실,NNG_남편,NNG_묘,VA_멀,NP_거기,EF_냐,NP_당신,VV_묻히,EC_냐고,NNG_회피,NNG_우왕좌왕,EC_냐,NNB_자,EF_라고,JX_만,ETM_다는,NNG_속,NNB_중,NNG_티브이,NNG_본인,VV_좋아하,NNG_산,NNG_나무,NNB_그루,NNG_밑,NNG_조카,NNG_사위,VA_나즈막하,NNG_팻말,NNG_걸이,NNG_이름,VV_적히,NNG_장식,VV_보이,NNG_호,NNG_사치,VV_말,NNG_친구,EC_면은,NNB_집,NNG_희생,VV_벌,VV_쓰,VV_맞추,EF_다,NNG_결혼관,VA_속상하,NP_그,NNG_세계,NNG_직장,EF_음,NNG_취미,NNG_활동,NNG_즐거움,NNG_예전,NNG_여행,NNG_동호회,NNG_부담,VV_주,JX_이나,VA_똑같,NNG_소리,NNG_세상,NNG_경우,NNG_아버지,NNG_이번,NNG_주,NNG_토요일,NNG_언니,EC_다가,VV_치,NNG_친척,NNG_음식,VV_모이,VV_달라지,NNG_큰집,EC_ᆫ가,NNG_갈등,VA_간소하,NNG_성,NNG_성당,VV_올리,NNG_산소,NNG_장례식장,NNG_상주,NNG_피곤,NNG_병,NNG_케어하고,EC_느라고,VV_지치,VV_돌아가시,VV_부르,NNG_조문,VV_만들,NNB_원,NNG_의논,JKS_이서,NNG_남,NNG_케이스,VV_가꾸,NNG_동네,NNG_한,VV_남,NNG_무리,VV_갖,VV_심,EC_니,NNG_관리,NNG_벌초,NNG_풀,NNG_아주버님,VV_넘,NNB_되,NNG_앞,NNG_후회,NNG_납골,JX_다가,EC_을까
SD2400258,60대 이상,0.01820250284414107,0.02844141069397042,0.0034129692832764505,0.0011376564277588168,0.007963594994311717,0.0022753128555176336,0.007963594994311717,0.011376564277588168,0.007963594994311717,0.023890784982935155,0.0,0.04436860068259386,0.004550625711035267,0.03299203640500569,0.004550625711035267,0.02502844141069397,0.0022753128555176336,0.010238907849829351,0.006825938566552901,0.0034129692832764505,0.0011376564277588168,0.0,0.0022753128555176336,0.0,0.02502844141069397,0.0034129692832764505,0.0,0.012514220705346985,0.040955631399317405,0.04778156996587031,0.005688282138794084,0.013651877133105802,0.0,0.0,0.0,0.013651877133105802,0.0011376564277588168,0.013651877133105802,0.0011376564277588168,0.0,0.0011376564277588168,0.009101251422070534,0.0,0.015927189988623434,0.0,0.012514220705346985,0.0034129692832764505,0.0022753128555176336,0.0034129692832764505,0.0022753128555176336,0.009101251422070534,0.0011376564277588168,0.0011376564277588168,0.0,0.0034129692832764505,0.0,0.0,0.017064846416382253,0.005688282138794084,0.0,0.0,0.0,0.0022753128555176336,0.011376564277588168,0.0022753128555176336,0.0,0.0,0.0,0.0,0.0022753128555176336,0.0,0.0011376564277588168,0.0022753128555176336,0.006825938566552901,0.0022753128555176336,0.0,0.01478953356086462,0.0,0.0,0.0,0.0034129692832764505,0.012514220705346985,0.0022753128555176336,0.0,0.0,0.0022753128555176336,0.0,0.0,0.0,0.0022753128555176336,0.0,0.0,0.0,0.0,0.009101251422070534,0.0,0.0,0.0,0.0,0.0034129692832764505,0.0,0.017064846416382253,0.0011376564277588168,0.0,0.0,0.0,0.0011376564277588168,0.0,0.0022753128555176336,0.0011376564277588168,0.0,0.0,0.0,0.0,0.0,0.0022753128555176336,0.009101251422070534,0.0022753128555176336,0.0034129692832764505,0.005688282138794084,0.0,0.0022753128555176336,0.0011376564277588168,0.0011376564277588168,0.0,0.0022753128555176336,0.0022753128555176336,0.0,0.0022753128555176336,0.0,0.0011376564277588168,0.0,0.0,0.010238907849829351,0.0022753128555176336,0.0,0.004550625711035267,0.0,0.0,0.0022753128555176336,0.0,0.0011376564277588168,0.004550625711035267,0.0,0.0,0.0,0.0,0.0011376564277588168,0.0,0.0,0.0,0.0,0.0,0.0022753128555176336,0.0011376564277588168,0.005688282138794084,0.0,0.0,0.0022753128555176336,0.0,0.0,0.0,0.0,0.0,0.0022753128555176336,0.0,0.004550625711035267,0.0,0.0022753128555176336,0.0,0.0,0.0,0.0,0.0011376564277588168,0.0,0.0,0.0,0.0,0.0,0.0011376564277588168,0.0,0.011376564277588168,0.0,0.0011376564277588168,0.011376564277588168,0.0,0.0,0.0,0.0,0.0,0.0,0.004550625711035267,0.004550625711035267,0.0,0.0,0.0,0.0,0.0,0.0,0.0011376564277588168,0.0,0.0,0.0,0.0011376564277588168,0.0,0.0,0.0,0.0,0.0,0.0011376564277588168,0.0,0.0,0.0,0.0034129692832764505,0.0,0.0,0.0034129692832764505,0.004550625711035267,0.0,0.0,0.0034129692832764505,0.0022753128555176336,0.0,0.0,0.0022753128555176336,0.0,0.0,0.0022753128555176336,0.007963594994311717,0.0,0.0,0.0,0.0034129692832764505,0.0,0.0,0.0,0.0,0.0011376564277588168,0.0,0.0,0.0011376564277588168,0.0022753128555176336,0.0,0.0,0.0,0.0,0.004550625711035267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005688282138794084,0.0011376564277588168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034129692832764505,0.0,0.0,0.0,0.0011376564277588168,0.0011376564277588168,0.009101251422070534,0.0,0.0,0.0,0.0011376564277588168,0.0011376564277588168,0.0,0.0011376564277588168,0.0034129692832764505,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0022753128555176336,0.004550625711035267,0.0034129692832764505,0.0011376564277588168,0.006825938566552901,0.0011376564277588168,0.0011376564277588168,0.0022753128555176336,0.0022753128555176336,0.0022753128555176336,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0034129692832764505,0.0022753128555176336,0.0022753128555176336,0.0011376564277588168,0.0022753128555176336,0.0022753128555176336,0.0022753128555176336,0.0034129692832764505,0.005688282138794084,0.0011376564277588168,0.0022753128555176336,0.0011376564277588168,0.0022753128555176336,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0034129692832764505,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0022753128555176336,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0034129692832764505,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0022753128555176336,0.0011376564277588168,0.0034129692832764505,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0022753128555176336,0.0011376564277588168,0.0011376564277588168,0.0022753128555176336,0.0022753128555176336,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0022753128555176336,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0022753128555176336,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0034129692832764505,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0022753128555176336,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168,0.0011376564277588168
SD2400259,60대 이상,0.01392515230635335,0.02959094865100087,0.0034812880765883376,0.005221932114882507,0.006092254134029591,0.0034812880765883376,0.006962576153176675,0.014795474325500435,0.007832898172323759,0.02959094865100087,0.0008703220191470844,0.026979982593559618,0.0026109660574412533,0.03307223672758921,0.006092254134029591,0.018276762402088774,0.0017406440382941688,0.005221932114882507,0.006962576153176675,0.0034812880765883376,0.0017406440382941688,0.0008703220191470844,0.009573542210617928,0.005221932114882507,0.010443864229765013,0.009573542210617928,0.0008703220191470844,0.017406440382941687,0.04351610095735422,0.04177545691906005,0.004351610095735422,0.006962576153176675,0.0026109660574412533,0.0008703220191470844,0.0017406440382941688,0.017406440382941687,0.0008703220191470844,0.014795474325500435,0.0034812880765883376,0.0017406440382941688,0.0017406440382941688,0.008703220191470844,0.0017406440382941688,0.019147084421235857,0.0017406440382941688,0.0278503046127067,0.0008703220191470844,0.0008703220191470844,0.008703220191470844,0.007832898172323759,0.019147084421235857,0.004351610095735422,0.0026109660574412533,0.0017406440382941688,0.0026109660574412533,0.0008703220191470844,0.0008703220191470844,0.025239338555265448,0.006962576153176675,0.0026109660574412533,0.0008703220191470844,0.004351610095735422,0.0008703220191470844,0.008703220191470844,0.0008703220191470844,0.0017406440382941688,0.0034812880765883376,0.0017406440382941688,0.0017406440382941688,0.0008703220191470844,0.004351610095735422,0.004351610095735422,0.007832898172323759,0.007832898172323759,0.0034812880765883376,0.0017406440382941688,0.012184508268059183,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.01392515230635335,0.0034812880765883376,0.0017406440382941688,0.0008703220191470844,0.0034812880765883376,0.0017406440382941688,0.0017406440382941688,0.0017406440382941688,0.005221932114882507,0.0026109660574412533,0.0017406440382941688,0.0008703220191470844,0.0026109660574412533,0.0026109660574412533,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0017406440382941688,0.0026109660574412533,0.0008703220191470844,0.015665796344647518,0.0017406440382941688,0.0008703220191470844,0.0017406440382941688,0.0008703220191470844,0.0017406440382941688,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.004351610095735422,0.0008703220191470844,0.0026109660574412533,0.006962576153176675,0.0008703220191470844,0.0034812880765883376,0.010443864229765013,0.0008703220191470844,0.0008703220191470844,0.0017406440382941688,0.0008703220191470844,0.0026109660574412533,0.0017406440382941688,0.0008703220191470844,0.0008703220191470844,0.0034812880765883376,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.013054830287206266,0.0008703220191470844,0.006092254134029591,0.005221932114882507,0.0017406440382941688,0.0008703220191470844,0.0026109660574412533,0.0026109660574412533,0.0008703220191470844,0.005221932114882507,0.0017406440382941688,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0026109660574412533,0.0026109660574412533,0.0017406440382941688,0.0008703220191470844,0.004351610095735422,0.0008703220191470844,0.006092254134029591,0.005221932114882507,0.0008703220191470844,0.0026109660574412533,0.0008703220191470844,0.0017406440382941688,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.005221932114882507,0.0026109660574412533,0.0017406440382941688,0.0008703220191470844,0.0017406440382941688,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0017406440382941688,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0034812880765883376,0.0026109660574412533,0.0008703220191470844,0.0034812880765883376,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0026109660574412533,0.0008703220191470844,0.0008703220191470844,0.0034812880765883376,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0026109660574412533,0.0034812880765883376,0.0017406440382941688,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0017406440382941688,0.0008703220191470844,0.0008703220191470844,0.0017406440382941688,0.0008703220191470844,0.0017406440382941688,0.0008703220191470844,0.0017406440382941688,0.0008703220191470844,0.0008703220191470844,0.0026109660574412533,0.0026109660574412533,0.0017406440382941688,0.0017406440382941688,0.0034812880765883376,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0017406440382941688,0.0008703220191470844,0.0008703220191470844,0.007832898172323759,0.0026109660574412533,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0026109660574412533,0.0017406440382941688,0.0017406440382941688,0.0008703220191470844,0.0017406440382941688,0.0026109660574412533,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0026109660574412533,0.0008703220191470844,0.0008703220191470844,0.0017406440382941688,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0026109660574412533,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0017406440382941688,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0008703220191470844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
