화자ID,연령대,NNG_사장,NP_우리,NP_여기,VV_만나,EC_니깐,EF_네,EC_게,VV_보,EC_면,NNG_미소,JKO_를,ETM_는,NNB_데,VA_좋,EF_어요,VA_있,EF_잖아,NNG_사람,JKS_이,NNG_옛날,VA_젊,EC_어서,NNG_장성,NNG_출신,VA_점잖,EC_고,NNG_스타일,EC_ᆫ데,NNG_생각,EF_어,VV_맞,NNG_장군,JX_은,NP_나,JX_도,NNG_식사,NNB_번,NNB_차,VV_하,VV_접하,EC_는데,NNG_모험,ETM_ᆫ,NNB_것,VA_없,NP_무엇,EC_든지,NNG_안전,NNG_위주,NNB_분,NNG_얘기,JKO_ᆯ,EC_지만,NNG_낚시,VV_가,EC_지,EF_습니까,NNB_씨,NNG_댁,JX_ᆫ,NNG_초대,EF_에요,NNG_사모,VV_뵈,EF_거든요,JKS_가,NP_그분,NNG_교회,NNG_열중,NNG_이유,VV_있,JX_는,NNG_상대방,VV_대하,NNG_남,VA_싫,ETM_은,NNG_귀,VV_거스르,NNG_마디,NNG_모범,EF_다,VV_스,JKO_을,EC_은데,NP_그것,JX_만,EC_라고,ETM_ᆯ,NNB_수,NP_저,VV_알,NNG_얼굴,VV_접히,EC_어,NNG_당구,NNG_수차,NP_어디,NNG_화,VV_내,NNB_거,NNG_존경,NNB_중,VA_훌륭하,EF_ᆸ니다,EF_습니다,NNG_친구,NNG_수학,NNG_선생,ETM_던,NNG_이하,NNG_동갑,NNG_갑,NNG_장,JKG_의,VV_지내,EF_야,NNG_요즘,VV_보이,EF_더라고요,NNG_서장,NNG_성함,NP_뭐,EF_죠,ETN_기,VA_깊,NNG_관계,VV_가지,NNG_외모,NNB_개월,NNG_전,EC_ᆫ가,NNG_서로,NNG_기회,EF_ᆸ시다,NNG_의뢰,EF_더라고,JX_요,NNG_학교,NNB_때문,EC_자,VV_헤어지,EF_자,NNG_우연,VV_닿,NNG_태평,VV_나오,EC_느냐고,NNG_질문,NP_그쪽,NNB_외,NNB_명,NNG_사회,NP_거기,VV_곁들이,VV_나,NNG_성격,VA_강하,NP_자기,EF_ᆯ까,NNG_의견,NNG_차이,EC_으면,EC_으려고,NNG_효,VV_들르,EC_ᆯ까,NP_거,NNB_지,VV_되,NNG_계획,VV_부리,EC_니,NNG_지역,NNG_우파,NNG_좌파,NP_이거,NNG_반응,VV_나타내,NNG_차이점,VA_확실하,VV_따지,NNG_가급적,NNG_앞,NNG_정치,EC_는다,VV_그러,NNG_직선,NNG_입장,NNG_이해,EC_어야,NNG_경우,NNG_허물,VV_덮,VV_갖,EC_다가,VV_들춰내,EC_려고,NNG_노력,NNG_동네,NP_저분,NNG_우정,NNG_유도리,VV_들,NNG_공부,VA_같,VV_따르,NNG_마음,NNG_인도,EF_세요,NNG_감사,VA_유하,NNG_군대,NNG_생활,JX_까지,EC_ᆫ지,VA_별나,NNG_포용,ETM_려는,ETM_라는,NNG_명칭,VV_어울리,NNG_자체,NNG_가정,EC_라,EC_러,VV_이러,EF_는데,NNG_집,VV_먹,EF_는대,NP_그거,VV_끌,NNB_적,JX_마다,VA_다르,EC_지마는,EC_며,ETM_다는,NP_이것,NNG_활동,VV_붙,VA_괜찮,EC_다고,VV_사,NNG_특징,VV_살,ETM_을,NNG_때,VV_좁히,NNG_필요,EF_잖아요,NNG_연,NNG_해병대,NNG_성질,NNG_자제,NNG_능력,EF_예요,NNG_동기,EF_ᆫ가,EC_어도,NNG_이상,NNG_정도,NNG_마인드,NNG_컨트롤,VV_화내,NNG_말,VV_참,EC_면서,NNB_달,VV_다니,EC_을까,NNG_경력,NNG_월남,EC_다,VV_오,NNG_상,VV_죽이,EC_는지,VV_어쩌,VV_모르,NNG_부분,ETM_란,VV_좋아하,NNG_술,VV_끊,EC_고서,EC_니까,NNG_느낌,NNG_분위기,VV_만들,NNG_도,VV_트,NNG_병,NNG_지금,VV_떨어지,VA_적,NNB_년,EF_을까,NNG_아쉬움,NNG_경찰서장,VV_그만두,NNG_타협,NNG_키,VA_크,NNG_외형,VA_자세하,NNG_내용,NNG_이야기,NNG_직장,NNB_쪽,NNB_나름,NNG_체질,VV_지,NNG_기분,VA_나쁘,NNG_소리,EC_ᆫ다든가,VV_오므라들,NNG_전화,EC_으니까,NNG_당구장,VV_적,NNG_동호회,NNG_건설,NNG_계통,VV_나타나,NNB_점,NNG_점,NNG_캐치,NNB_땜,NNG_쪼금,NNG_정반대,EF_어야지,EC_으고,NNB_식,VV_나가,NNG_외톨이,NNG_확률,VA_많,NNG_면,VV_의하,NNG_옆,NNG_새,NNG_과찬,NNG_자신,VV_고치,VV_바꾸,JX_대로,EC_려면,VV_맞추,EF_지,NNG_도출,NNG_말싸움,JX_밖에,VV_느끼,NNG_판단,EF_냐,NNB_뿐,NNG_실질,NNG_대화,VV_나누,NNG_흐름,NNG_화합,VV_서,NNG_대면
SD2401752,60대 이상,0.011267605633802818,0.011267605633802818,0.0014084507042253522,0.01267605633802817,0.0014084507042253522,0.0028169014084507044,0.028169014084507043,0.01267605633802817,0.01971830985915493,0.0028169014084507044,0.02535211267605634,0.018309859154929577,0.0014084507042253522,0.007042253521126761,0.028169014084507043,0.007042253521126761,0.0014084507042253522,0.016901408450704224,0.02676056338028169,0.0014084507042253522,0.0014084507042253522,0.004225352112676056,0.0014084507042253522,0.0014084507042253522,0.004225352112676056,0.01971830985915493,0.0014084507042253522,0.007042253521126761,0.011267605633802818,0.005633802816901409,0.007042253521126761,0.0014084507042253522,0.0028169014084507044,0.02112676056338028,0.03380281690140845,0.0014084507042253522,0.01267605633802817,0.0014084507042253522,0.04366197183098591,0.0014084507042253522,0.015492957746478873,0.0014084507042253522,0.02112676056338028,0.0028169014084507044,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.01971830985915493,0.014084507042253521,0.011267605633802818,0.009859154929577466,0.0014084507042253522,0.005633802816901409,0.005633802816901409,0.0014084507042253522,0.009859154929577466,0.0014084507042253522,0.009859154929577466,0.0014084507042253522,0.009859154929577466,0.0014084507042253522,0.0014084507042253522,0.004225352112676056,0.028169014084507043,0.008450704225352112,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.004225352112676056,0.01267605633802817,0.007042253521126761,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.005633802816901409,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.007042253521126761,0.0014084507042253522,0.02676056338028169,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0028169014084507044,0.005633802816901409,0.0028169014084507044,0.009859154929577466,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.01267605633802817,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.007042253521126761,0.0014084507042253522,0.0028169014084507044,0.0028169014084507044,0.011267605633802818,0.007042253521126761,0.007042253521126761,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.007042253521126761,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0028169014084507044,0.005633802816901409,0.0014084507042253522,0.004225352112676056,0.005633802816901409,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0028169014084507044,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.008450704225352112,0.0028169014084507044,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.009859154929577466,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.004225352112676056,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.005633802816901409,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401753,60대 이상,0.0009389671361502347,0.0028169014084507044,0.0,0.004694835680751174,0.0,0.0009389671361502347,0.011267605633802818,0.007511737089201878,0.013145539906103286,0.0,0.008450704225352112,0.027230046948356807,0.0018779342723004694,0.008450704225352112,0.0215962441314554,0.012206572769953052,0.0,0.01784037558685446,0.04131455399061033,0.0,0.0,0.007511737089201878,0.0,0.0,0.0,0.04037558685446009,0.004694835680751174,0.005633802816901409,0.01784037558685446,0.0009389671361502347,0.0009389671361502347,0.0028169014084507044,0.014084507042253521,0.007511737089201878,0.027230046948356807,0.0009389671361502347,0.003755868544600939,0.0,0.030985915492957747,0.0,0.004694835680751174,0.0,0.015023474178403756,0.014084507042253521,0.003755868544600939,0.0,0.0,0.0,0.0,0.0009389671361502347,0.0018779342723004694,0.0028169014084507044,0.0,0.0009389671361502347,0.006572769953051643,0.011267605633802818,0.0009389671361502347,0.005633802816901409,0.0,0.005633802816901409,0.0,0.0018779342723004694,0.0,0.0,0.007511737089201878,0.011267605633802818,0.0018779342723004694,0.0,0.0,0.0,0.0,0.018779342723004695,0.0009389671361502347,0.0,0.0018779342723004694,0.0028169014084507044,0.011267605633802818,0.0,0.0,0.0,0.0,0.0,0.0,0.030985915492957747,0.0009389671361502347,0.003755868544600939,0.0,0.0028169014084507044,0.012206572769953052,0.006572769953051643,0.006572769953051643,0.0,0.0009389671361502347,0.0,0.0215962441314554,0.0,0.0,0.0,0.0018779342723004694,0.0018779342723004694,0.008450704225352112,0.0,0.0009389671361502347,0.0,0.007511737089201878,0.0018779342723004694,0.01784037558685446,0.0,0.0,0.0009389671361502347,0.0,0.0,0.0,0.0,0.0028169014084507044,0.0,0.0009389671361502347,0.0,0.0,0.0,0.0,0.0,0.0009389671361502347,0.0009389671361502347,0.003755868544600939,0.0,0.0,0.0028169014084507044,0.0,0.0,0.0009389671361502347,0.0,0.0,0.0018779342723004694,0.0009389671361502347,0.0,0.0018779342723004694,0.003755868544600939,0.0,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0,0.0018779342723004694,0.0,0.0,0.0,0.0009389671361502347,0.0,0.0,0.0018779342723004694,0.0,0.0009389671361502347,0.0215962441314554,0.0009389671361502347,0.005633802816901409,0.0009389671361502347,0.0,0.0,0.0018779342723004694,0.0,0.0,0.0,0.0,0.0,0.0,0.005633802816901409,0.0,0.0,0.0009389671361502347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007511737089201878,0.0,0.0,0.0,0.004694835680751174,0.0009389671361502347,0.0,0.0,0.006572769953051643,0.0009389671361502347,0.0,0.007511737089201878,0.0028169014084507044,0.0,0.0,0.0009389671361502347,0.0,0.003755868544600939,0.0,0.009389671361502348,0.0009389671361502347,0.0,0.0,0.0,0.0,0.0018779342723004694,0.0028169014084507044,0.008450704225352112,0.0018779342723004694,0.0028169014084507044,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0018779342723004694,0.0009389671361502347,0.013145539906103286,0.0018779342723004694,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0018779342723004694,0.0009389671361502347,0.0009389671361502347,0.0028169014084507044,0.0009389671361502347,0.003755868544600939,0.0009389671361502347,0.0009389671361502347,0.0028169014084507044,0.006572769953051643,0.006572769953051643,0.0009389671361502347,0.0028169014084507044,0.008450704225352112,0.0009389671361502347,0.0009389671361502347,0.004694835680751174,0.0018779342723004694,0.0009389671361502347,0.0009389671361502347,0.0018779342723004694,0.0028169014084507044,0.0018779342723004694,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0028169014084507044,0.0018779342723004694,0.0009389671361502347,0.004694835680751174,0.0009389671361502347,0.0018779342723004694,0.0018779342723004694,0.0009389671361502347,0.003755868544600939,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0018779342723004694,0.0009389671361502347,0.0009389671361502347,0.0018779342723004694,0.0009389671361502347,0.0009389671361502347,0.014084507042253521,0.0028169014084507044,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0028169014084507044,0.0009389671361502347,0.0018779342723004694,0.0028169014084507044,0.003755868544600939,0.0009389671361502347,0.0009389671361502347,0.007511737089201878,0.0018779342723004694,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0018779342723004694,0.0028169014084507044,0.0009389671361502347,0.003755868544600939,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0028169014084507044,0.0018779342723004694,0.0028169014084507044,0.007511737089201878,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0018779342723004694,0.0028169014084507044,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.003755868544600939,0.0009389671361502347,0.0009389671361502347,0.0018779342723004694,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0018779342723004694,0.0018779342723004694,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0028169014084507044,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0009389671361502347,0.0018779342723004694,0.0009389671361502347,0.0009389671361502347
