화자ID,연령대,NNG_언니,JX_는,NNG_고양이,NNG_집,JX_도,VV_키우,EC_고,NNG_전,NNG_강아지,EF_잖아요,NP_저,NNG_길고양이,NNG_밥,JX_만,VV_주,EC_다가,NNG_지금,EC_지만,JKS_가,EC_다고,VV_느끼,EF_어요,NNG_존경,JKO_을,VV_하,JX_까지,EC_ᆫ다고,JKO_를,VV_만나,EC_게,VV_되,EC_어서,NNG_동참,EC_지,VA_힘들,ETM_ᆯ,NNG_때,NNG_있스고,NNG_비,VV_오,NNG_일정,NP_어디,NNG_약속,VA_같,ETM_은,NNB_거,VA_있,EC_으면,NNG_시간,EC_어야,EC_니까,VV_피하,NNG_점,JX_은,NNG_아이,JKS_이,ETM_는,NNG_기쁨,VA_크,ETM_ᆫ,NNG_길,VV_가,NP_그것,NNG_통화,NNG_은연,NNB_중,NNG_친구,EC_면,NNG_목소리,VV_나오,EF_예요,NP_누구,NNG_나이,NP_나,VV_알,EC_고서,VV_대하,EC_어,EF_나,VV_끊,VV_그러,EC_다,NNG_힘,VV_닿,NNB_데,NP_얘,NNG_케어,NNB_수,ETM_을,EC_는데,JX_요,NNG_말,EF_더라,VV_싫어하,NNG_사람,VA_싫,NNG_끼,VV_먹,NP_여기,VV_지나가,EC_ᆫ데,EC_면서,NNG_애,NNG_구박,VA_없,NNG_해코지,NP_우리,NNG_나라,NNG_선진국,NNG_동물,NNG_관심,VV_가지,VV_내쫓,NNG_학대,VA_좋,NNG_맘,JX_마다,VA_아프,NNG_화,VV_나,VA_많,EF_죠,VA_똑같,NNG_반려,EC_라고,NNG_생각,NNG_개,NNB_분,NNG_끈,VA_작,VA_길,VV_무서워하,NNG_상극,NNG_공격,EC_려고,NNG_방심,VV_이기,EF_ᆫ다,NNB_식,NNG_응대,NNG_대응,NNG_우리,NNG_단지,NNB_때문,NNG_한동안,JX_ᆫ,NP_그분,NNG_인사,VA_괜찮,NP_자기,VV_데리,VV_다니,NNG_퇴근,NNG_산책,NNB_개,VV_웃기,NNB_것,EC_ᆫ지,VV_짖,VV_보,NNG_냄새,EF_ᆫ지,NNG_짱,NNG_봉사,NNG_부탁,VV_거두,NNG_동네,JX_이나,NNG_여행,NNG_무료,VA_대단하,NNG_남편,NNG_천식,NNG_알레르기,NNG_못,NNG_밖,NNB_마리,JX_다,NNG_요청,NNG_주,NNG_중성,VV_앞장서,NNG_이상,NNG_숫자,VV_늘어나,NNG_관리,NNG_사무소,NP_뭐,VV_스,NNG_눈,VV_보이,NNG_농담,NNG_덕분,NNG_감사,EF_라니요,EF_라니,NNG_고라니,VV_있,NNG_두더지,EF_던데,NP_걔,NNG_겨울,NNG_공원,NNG_간식,NNG_그때,VV_내려오,VV_생기,NNG_저번,NNG_보호,NNG_센터,VV_보내,NNG_광견병,EC_더라고,VV_만지,NNG_고양,NNG_잇,EC_은데,NNG_치명적,EF_래요,NNG_치료,NNG_너구리,EF_네,NNG_산,NNG_낙엽,VV_지,VA_불쌍하,VV_나타나,NNG_털,VV_빠지,NNG_영양,NNG_부족,VV_살아나,NNG_다음,NNG_해,EC_는지,VV_모르,NNG_얼마,EF_더라고,EF_ᆫ다고,NNG_목련,VV_사,NNG_선생,VV_싸우,NNB_적,NNG_다람쥐,ETM_다는,NNG_정도,EF_다,VA_높,VV_올라가,EC_더니,VV_내,NNG_옛날,NNG_족제비,VA_날쌔,NNG_지그재그,EC_어요,NNG_밤,EF_더라고요,VA_밤늦,VV_갖,EC_으러,NP_저희,NNG_자전거,EF_거든요,VV_도망가,VV_살,NNG_살,NNG_아파트,NNG_나중,EC_어라,EC_나,EF_어,NNG_감지,NNG_시력,NNG_예,VV_들,EC_자면,NNB_동,NNG_라인,NNB_쪽,NNG_계세,NNG_대소변,NP_그거,NNG_해소,ETN_기,VV_위하,NNB_번,NNG_봉투,NP_거기,VV_지키,EC_으니까,NP_그쪽,VV_드리,VA_죄송하,EF_ᆸ니다,NP_저쪽,VV_싸,EC_어도,NNG_당,VA_나쁘,EF_니까,VA_속상하,NNB_나름,NNG_이유,VV_버리,VA_어리,NNG_휴가철,NNG_곳,NNG_입양,EC_라도,EC_든지,NNG_보호소,NNG_연락,VV_데려가,NNG_산속,VV_굶,VV_죽,NNG_목줄,VV_묶,EC_는다고,NNG_방송,NNB_년,NNG_정,NNB_터,NNG_행동,NNG_공고,NNG_끝,ETM_던,NNG_보리,EF_잖아,NP_이것,EF_거든,NNG_처음,NNG_아들,NNG_정서,EC_니,NNG_유기,NNG_견,NNG_사설,NNG_개인,NNG_연결,VA_가엾,VA_예쁘,VV_가리,VA_재밌,EF_야,NNG_일종,JKG_의,NNG_중독,VV_데려오,NNG_행복,EF_구나,NNG_진짜,NNG_미안,NP_언제,NNG_최선,NNG_쓰레기,NNG_통,VV_뒤지,EF_지,NNG_쥐,NNG_면,NNG_설득,VV_시키,VV_기르,NNG_애착,NNG_식구,NNG_가족,NNG_하늘나라,NNG_우울,EF_ᆯ까,NNG_우울증,NNG_강아,NNG_순간,VV_돌보,NNG_마음,VV_미워하,VA_약,NNG_스트레스,VV_푸,NNG_방법,EC_라,NNG_실수,JX_나,NNG_소변,NNG_오줌,VV_누,NNG_짓,NNG_훈련,ETN_음,VV_놓,NNG_차이점,NNG_얼굴,NNG_사실,NNG_문제점,NNG_털북숭,NNG_얘기,NNB_만큼,NNG_보통,NNG_호흡기,NNG_코,VV_들어가,EF_래,NNB_가지,EC_거든,NNG_주인,JX_라든가,NNG_요즘,NNG_인식,NNG_노루,NNG_이름,NNG_피부병,NNG_약,VV_쓰,NNG_야생,JKO_ᆯ,NNG_사료,VV_섞,VV_걸리,VA_멀,NNG_작년,EF_ᆫ가,NNB_명,NNG_청,NNG_솔,EF_고,EF_데,NNG_자기,NNG_약수터,VV_떨어지,JX_부터,NNG_위,NNG_폭포,NNG_천지,VV_열,NNG_지연,NNG_멸종,NNG_불안,VA_이쁘,EF_는구나,NNG_견인,NNG_배변,NNG_남자,NNG_우리나라,NNG_의식,VV_부르,NP_이거,VV_치우,EF_세요,VV_이러,NNG_다툼,NNB_바퀴,VV_돌,NNG_농장,NNG_프로,NNG_아기,NNG_여름,EC_든가,VV_늙,NNG_거동,NNG_길거리,NNG_박스,VV_병들,NP_지,NNG_속,VV_상하,NNG_외국,NNG_노동자
SD2401325,60대 이상,0.0,0.02677746999076639,0.008310249307479225,0.0018467220683287165,0.012927054478301015,0.006463527239150508,0.03139427516158818,0.002770083102493075,0.012927054478301015,0.0018467220683287165,0.0,0.0,0.0009233610341643582,0.002770083102493075,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.003693444136657433,0.03785780240073869,0.0009233610341643582,0.002770083102493075,0.006463527239150508,0.0,0.0221606648199446,0.01569713758079409,0.0018467220683287165,0.0,0.01662049861495845,0.0009233610341643582,0.01569713758079409,0.014773776546629732,0.013850415512465374,0.0,0.006463527239150508,0.0009233610341643582,0.0110803324099723,0.012003693444136657,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.008310249307479225,0.006463527239150508,0.020313942751615882,0.003693444136657433,0.0009233610341643582,0.0,0.003693444136657433,0.0110803324099723,0.0,0.0009233610341643582,0.009233610341643583,0.0018467220683287165,0.038781163434903045,0.017543859649122806,0.0,0.0,0.009233610341643583,0.0018467220683287165,0.012003693444136657,0.003693444136657433,0.0,0.0,0.0,0.0,0.0110803324099723,0.0,0.0009233610341643582,0.0,0.0,0.0009233610341643582,0.024930747922437674,0.0,0.0,0.0009233610341643582,0.017543859649122806,0.0,0.0,0.008310249307479225,0.0110803324099723,0.0,0.0,0.0046168051708217915,0.0,0.0,0.0018467220683287165,0.00554016620498615,0.009233610341643583,0.0,0.0009233610341643582,0.002770083102493075,0.0018467220683287165,0.009233610341643583,0.0,0.0,0.0009233610341643582,0.0,0.0,0.003693444136657433,0.0018467220683287165,0.003693444136657433,0.0,0.0046168051708217915,0.0,0.007386888273314866,0.0,0.0,0.002770083102493075,0.0018467220683287165,0.0,0.0,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0,0.012927054478301015,0.0,0.0,0.0,0.0009233610341643582,0.003693444136657433,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0110803324099723,0.0009233610341643582,0.0,0.0,0.00554016620498615,0.0018467220683287165,0.0018467220683287165,0.0,0.002770083102493075,0.0,0.0,0.0,0.0009233610341643582,0.002770083102493075,0.012927054478301015,0.0,0.0,0.0046168051708217915,0.003693444136657433,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046168051708217915,0.0,0.0,0.0,0.0009233610341643582,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.006463527239150508,0.0,0.0,0.0,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.003693444136657433,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.002770083102493075,0.0009233610341643582,0.013850415512465374,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.010156971375807941,0.0,0.0,0.0018467220683287165,0.0,0.0046168051708217915,0.0,0.0,0.0009233610341643582,0.003693444136657433,0.0,0.0,0.0,0.002770083102493075,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.002770083102493075,0.0,0.0,0.0009233610341643582,0.024930747922437674,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0009233610341643582,0.002770083102493075,0.0,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.003693444136657433,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.003693444136657433,0.0,0.0,0.0018467220683287165,0.0,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.010156971375807941,0.0046168051708217915,0.006463527239150508,0.0018467220683287165,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.003693444136657433,0.0009233610341643582,0.002770083102493075,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.003693444136657433,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0046168051708217915,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0018467220683287165,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.002770083102493075,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.00554016620498615,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.003693444136657433,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.002770083102493075,0.00554016620498615,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.002770083102493075,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.002770083102493075,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582
SD2401326,60대 이상,0.007211538461538462,0.024839743589743588,0.021634615384615384,0.002403846153846154,0.03365384615384615,0.00641025641025641,0.04487179487179487,0.0016025641025641025,0.0008012820512820513,0.008814102564102564,0.017628205128205128,0.0016025641025641025,0.014423076923076924,0.003205128205128205,0.014423076923076924,0.002403846153846154,0.0008012820512820513,0.003205128205128205,0.03125,0.0008012820512820513,0.0008012820512820513,0.019230769230769232,0.0016025641025641025,0.01842948717948718,0.02403846153846154,0.003205128205128205,0.002403846153846154,0.017628205128205128,0.0008012820512820513,0.01282051282051282,0.008814102564102564,0.014423076923076924,0.0008012820512820513,0.00641025641025641,0.0016025641025641025,0.007211538461538462,0.008012820512820512,0.0008012820512820513,0.0008012820512820513,0.002403846153846154,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.010416666666666666,0.004807692307692308,0.022435897435897436,0.008814102564102564,0.003205128205128205,0.0016025641025641025,0.002403846153846154,0.005608974358974359,0.002403846153846154,0.0008012820512820513,0.010416666666666666,0.005608974358974359,0.028044871794871796,0.02564102564102564,0.0008012820512820513,0.002403846153846154,0.01201923076923077,0.002403846153846154,0.010416666666666666,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.016025641025641024,0.0008012820512820513,0.004807692307692308,0.0016025641025641025,0.004006410256410256,0.0008012820512820513,0.0008012820512820513,0.003205128205128205,0.0008012820512820513,0.003205128205128205,0.020032051282051284,0.0016025641025641025,0.0008012820512820513,0.0016025641025641025,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.004807692307692308,0.003205128205128205,0.0008012820512820513,0.0016025641025641025,0.005608974358974359,0.01282051282051282,0.007211538461538462,0.003205128205128205,0.0008012820512820513,0.0008012820512820513,0.005608974358974359,0.0008012820512820513,0.0016025641025641025,0.004807692307692308,0.0008012820512820513,0.0016025641025641025,0.003205128205128205,0.0008012820512820513,0.004006410256410256,0.0008012820512820513,0.005608974358974359,0.002403846153846154,0.002403846153846154,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0016025641025641025,0.0016025641025641025,0.0008012820512820513,0.0016025641025641025,0.002403846153846154,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0016025641025641025,0.002403846153846154,0.002403846153846154,0.003205128205128205,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0016025641025641025,0.007211538461538462,0.004807692307692308,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.003205128205128205,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.002403846153846154,0.002403846153846154,0.0008012820512820513,0.0016025641025641025,0.003205128205128205,0.0008012820512820513,0.0016025641025641025,0.002403846153846154,0.0008012820512820513,0.003205128205128205,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.004006410256410256,0.0008012820512820513,0.0016025641025641025,0.010416666666666666,0.002403846153846154,0.0016025641025641025,0.0016025641025641025,0.002403846153846154,0.002403846153846154,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.002403846153846154,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.002403846153846154,0.0016025641025641025,0.004807692307692308,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.003205128205128205,0.0016025641025641025,0.0016025641025641025,0.004807692307692308,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.002403846153846154,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.002403846153846154,0.0016025641025641025,0.0008012820512820513,0.004807692307692308,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.002403846153846154,0.0008012820512820513,0.0016025641025641025,0.004006410256410256,0.0008012820512820513,0.0016025641025641025,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.0016025641025641025,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.002403846153846154,0.0008012820512820513,0.0016025641025641025,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.002403846153846154,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.003205128205128205,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0016025641025641025,0.004807692307692308,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.002403846153846154,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0016025641025641025,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0008012820512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
