화자ID,연령대,NNG_형수,JKS_가,NNG_형,NNG_성격,VV_대하,EC_어서,NNG_얘기,ETM_는,NNB_거,EC_지만,NP_나,JKG_의,JX_만,VA_별나,ETM_ᆫ,NNB_것,EC_고,NP_우리,JX_도,EC_지,EF_어요,ETM_은,NNG_사람,JX_ᆫ,NNG_비교,VV_알,ETN_기,NNB_때문,NNG_장점,JX_뿐,EC_라,NNG_단점,JX_까지,VA_다르,NNG_부부,JX_은,JKO_을,VV_가지,VV_살,EC_는지,VV_모르,VA_같,EF_어,NNG_겉,VV_보,EC_기에,VA_무난하,EC_면,JKS_이,EF_ᆫ가,EF_다,EC_게,NNG_생각,VV_하,NP_그,NNG_속내,JKO_를,VV_들여다보,NNB_가지,NNG_결함,VA_있,ETM_을,NNG_충돌,EF_야,NNG_서로,NNB_간,NNG_싸움,NNG_원인,VV_되,EF_지,JX_는,NNG_표현,VV_의하,EC_자면,NNB_쪽,NNG_스트레스,EF_는다,EC_는데,ETM_ᆯ,NNB_수,JX_밖에,VA_없,VV_만나,NNG_때,NNG_태세,NNG_일,NNG_연애,NNG_결혼,NNG_문제,EF_거든,VV_보이,VV_위하,VV_맞추,EC_어,NP_그것,NNG_계속,VV_그러,EC_다,NNG_현실,NNG_봉착,NNG_각자,VV_드러나,NNG_발생,VV_이어지,EC_다고,NNG_일방,NNG_승리,VV_끝나,VA_강하,VV_이기,EF_ᆫ다,NP_그거,NNG_동의,NNG_논조,NNG_본인,VA_좋,NNG_말,NNG_국한,NNG_불리,EC_으니까,NNG_친구,NNB_중,NP_즈,NNG_관계,NNG_차이,NNG_존재,NNB_터,EF_ᆫ데,NNB_번,NNG_예,VV_들,NNG_경우,EF_을까,NNG_직장,VV_다니,NNG_점심,VV_먹,EC_으러,VV_가,NP_뭐,NNG_수평,NNG_상사,NNG_찌개,NNG_짜장면,NNG_탕,NP_자기,NNG_메뉴,NNG_선택,NNG_밑,JKG_에,EF_죠,VV_따라가,NNB_마련,ETM_란,NNB_말,VA_크,NNG_유형,VV_나누,EC_거나,NNG_남,NNB_호,NNG_동조,NNG_주장,NNG_오늘,EC_건,NNG_사회,VA_높,NP_거기,NNG_반발,NNG_요즘,VA_젊,NNG_세대,EC_ᆫ지,NNG_개성,EC_니까,NNG_서열,NNG_츠,VV_트,NNG_영향,NNG_의견,VV_내세우,NNG_진화,NNG_관점,JX_대로,NNG_생존,NNG_유리,NNG_무성,NNG_인자,NNG_대다수,VV_살아남,EC_어야,NNG_사실,NNG_실제,NNG_통계,NNG_통,NNG_정확도,NNG_신뢰,NNB_만,NNG_유행,NNG_티,NNG_아이,EC_더라도,NNG_리더,NNG_숫자,VA_적,NNG_인간,NNG_아까,NNG_동물,EC_라고,NNB_땜,EC_다시피,NNG_대부분,NNG_한정,NNG_추종,NNB_편,NNG_소수,NNG_반골,NNG_기질,VV_있,NNG_반,NNG_행동,EF_는데,NNG_우월,NNG_이론,NNG_어폐,NNG_논리,NNG_약간,NNG_허점,NNG_만병,NNG_근원,NNG_절대,NNG_리스크,VA_많,NNG_모험심,NNG_위험,VV_뛰어들,NNG_무리,VV_이끌,EC_다가,VA_모나,NNG_돌,NNG_정,VV_맞,EC_는다고,NNG_총,NNG_가능,NNG_양쪽,NNG_일장일단,NNG_차치,NNG_역사,NNG_과정,NNG_시,NNG_시기,NNG_동안,NNG_정권,NNG_무사,NNG_집권,NNG_무신,NNG_사법,NNG_일반,NNG_양민,NNG_상대,NNG_지배,NNG_계급,NNG_마음,NNG_참,NNG_즉결,NNG_권한,VV_갖,NNG_의사,VV_드러내,NNG_특서,NNG_특성,NNG_규정,NNB_데,NNG_유전자,NNG_결정,NNG_설득,JKO_ᆯ,NNB_외,VV_주,EC_라든가,NNG_다음,NNG_환경,NNG_요인,NNG_작용,NNG_면,NNG_서양,NNG_애,NNG_동양,NNG_농경,NNG_주,VV_이루,NNG_필수,NNG_수반,NNG_전체주의,NNG_전체,NNG_공익,NNG_개인,NNG_사익,VV_앞세우,NNG_경향,NNG_대표,NNB_개국,VV_돌아보,NNG_성,NNG_공통점,NNG_반대,NNG_유목,NNG_민족,NNG_경제,NNG_개인주의,NNG_성향,NNG_강화,NP_걔,NNG_지지,NNG_보호,NNG_발전,VA_똑같,NNG_상황,NNG_대처,NNG_방식,NNB_지,NNG_분석,NNG_단기간,NNG_지속,NNG_순응,NNB_자,NNG_후대,VV_남기,NNG_방향,NNG_차지,NNG_효과,NNG_영향력,NNG_상당,NNG_부분,NNG_잠식,NNG_장기간,VV_걸치,NNG_결국,NNG_유,NNG_반영,ETM_ᆫ다는,NNG_특정,NNG_고착,NNG_결과,VV_낳,NNG_이외,NNG_배경,NNG_역량,NNG_무시,NNG_장기,ETM_다는,NNG_내용,NNB_바,EC_ᆫ데,NNG_주관,NNG_분리,NNG_만약,NNG_생활,EC_라면,NNG_목소리,VV_내,NNG_피해,NNG_의식,VV_생기,NNG_평생,VV_두,NNG_어려움,VV_느끼,EC_을까,EF_네,EC_ᆫ다면,NNB_대로,VA_여리,VV_오,EC_냐면,VV_부딪히,VA_싫,NNG_감정,VV_지나가,EC_려고,VV_참,VA_힘들,NNG_이야기,NNG_자유,NNG_개진,EC_으면,NNG_불편,NP_쟤,ETN_ᆷ,EC_나,NNG_오케이,VV_통하,VV_거르,NNG_축적,VV_다가오,NNG_화,EC_어도,VV_나,NNG_강성,VV_찔리,EF_는군요,EF_고,NNG_인간관계,EC_면은,NNG_식사,EC_러,NP_이거,NP_너희,VV_따르,NNG_최근,NNG_엠,NNG_제트,NNG_눈치,EC_ᆫ다고,EF_ᆸ니다,NNB_식,NNG_불만,JX_요,NNG_에스엔에스,NNG_폭로,EC_ᆫ다든가,VV_돌리,JX_든가,NNG_우회,EC_라도,NNG_불,NNG_타입,VV_어쩌,VV_원하,NP_무엇,EC_ᆫ가,VV_다가가,NP_저거,VV_싫어하,NNG_주변,ETM_자는,EF_ᆯ까,NNG_표지,NNG_이해,EC_은데,NNG_지수,VV_나가,NNG_지금,VV_흘러오,NNG_지구,NNG_인류,VV_나서,NNG_이익,VV_당하,ETM_라는,NNG_다양,NNG_변수,NNG_평가,NP_그쪽,NNG_현대,NNG_현대인,VA_흔하,NNG_예의,VA_바르,NNG_친절,NNG_타인,VV_갖추,NNG_문화,NNG_정치,NNG_분위기,NNG_극우,NNG_양,NNG_떼,VV_몰,NNG_형국,NNG_국가,NNG_인종,NNG_사건,EC_냐,NNG_마스크,NNG_수칙,NNG_기타,NNB_등등,NNG_예방,NNG_접종,JX_이라든가,NNG_자신,VV_지키,NNG_룰,NNG_사망,VV_떨어지,NNG_종식,NNG_기여,NNG_시체,VV_쌓이,NNG_옆집,NNG_앞집,VV_죽,NNG_서양인,VA_희한하,NNG_거부,NNG_점,VV_나오,EF_잖아,NNG_유전,VV_미치,NNG_팥,VV_심,NNG_콩,NNG_격언,EC_듯이,NNG_생물학,VV_벗어나,NNG_풀이,NNG_교육,NNB_분,NNG_수박,NNG_수박씨,NNG_호박,EC_지마는,VV_자라,NNG_열매,VV_맺히,EC_느냐,VV_찌그러지,NNG_상품,NNG_가치,EF_느냐,NNG_기존,VV_타,NNG_변화,VV_겪
SD2401865,60대 이상,0.0008598452278589854,0.02235597592433362,0.0034393809114359416,0.013757523645743766,0.0025795356835769563,0.009458297506448839,0.005159071367153913,0.023215821152192607,0.01633705932932072,0.0060189165950128975,0.004299226139294927,0.017196904557179708,0.0034393809114359416,0.0008598452278589854,0.019776440240756664,0.0060189165950128975,0.027515047291487533,0.005159071367153913,0.013757523645743766,0.006878761822871883,0.0034393809114359416,0.006878761822871883,0.01633705932932072,0.013757523645743766,0.0025795356835769563,0.0017196904557179708,0.015477214101461736,0.008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0034393809114359416,0.0034393809114359416,0.018916595012897677,0.019776440240756664,0.0025795356835769563,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.005159071367153913,0.008598452278589854,0.0017196904557179708,0.0060189165950128975,0.0008598452278589854,0.0017196904557179708,0.018056749785038694,0.04213241616509028,0.0008598452278589854,0.0025795356835769563,0.013757523645743766,0.0025795356835769563,0.015477214101461736,0.0034393809114359416,0.0008598452278589854,0.019776440240756664,0.0008598452278589854,0.0034393809114359416,0.0008598452278589854,0.0060189165950128975,0.004299226139294927,0.0017196904557179708,0.0034393809114359416,0.0025795356835769563,0.0025795356835769563,0.0025795356835769563,0.0008598452278589854,0.01117798796216681,0.008598452278589854,0.012037833190025795,0.004299226139294927,0.0017196904557179708,0.0034393809114359416,0.005159071367153913,0.004299226139294927,0.0008598452278589854,0.008598452278589854,0.01633705932932072,0.007738607050730868,0.0025795356835769563,0.0060189165950128975,0.0017196904557179708,0.007738607050730868,0.0008598452278589854,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.009458297506448839,0.0025795356835769563,0.0025795356835769563,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.006878761822871883,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0008598452278589854,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.0025795356835769563,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0025795356835769563,0.004299226139294927,0.004299226139294927,0.0008598452278589854,0.0060189165950128975,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.004299226139294927,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.006878761822871883,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.004299226139294927,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0008598452278589854,0.0017196904557179708,0.005159071367153913,0.0017196904557179708,0.0017196904557179708,0.0008598452278589854,0.0025795356835769563,0.0017196904557179708,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0017196904557179708,0.004299226139294927,0.0008598452278589854,0.004299226139294927,0.0008598452278589854,0.0017196904557179708,0.0025795356835769563,0.0034393809114359416,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0008598452278589854,0.0034393809114359416,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.005159071367153913,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0017196904557179708,0.0025795356835769563,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.004299226139294927,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.004299226139294927,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0034393809114359416,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.010318142734307825,0.0034393809114359416,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0060189165950128975,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0025795356835769563,0.0025795356835769563,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401866,60대 이상,0.0,0.02368421052631579,0.0,0.010526315789473684,0.0043859649122807015,0.009649122807017544,0.0061403508771929825,0.02631578947368421,0.027192982456140352,0.0017543859649122807,0.014912280701754385,0.005263157894736842,0.0017543859649122807,0.0,0.0456140350877193,0.011403508771929825,0.021052631578947368,0.0017543859649122807,0.014912280701754385,0.007017543859649123,0.0,0.008771929824561403,0.015789473684210527,0.011403508771929825,0.0,0.0,0.007894736842105263,0.002631578947368421,0.0,0.0,0.0008771929824561404,0.0,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.016666666666666666,0.04035087719298246,0.002631578947368421,0.0,0.0,0.0008771929824561404,0.007017543859649123,0.012280701754385965,0.0,0.007017543859649123,0.0008771929824561404,0.0,0.012280701754385965,0.037719298245614034,0.0008771929824561404,0.0035087719298245615,0.012280701754385965,0.013157894736842105,0.031578947368421054,0.0008771929824561404,0.0,0.018421052631578946,0.0,0.0017543859649122807,0.0,0.007017543859649123,0.0061403508771929825,0.0008771929824561404,0.0043859649122807015,0.0,0.0017543859649122807,0.0,0.0,0.008771929824561403,0.009649122807017544,0.018421052631578946,0.0043859649122807015,0.0008771929824561404,0.0,0.0061403508771929825,0.0035087719298245615,0.0,0.0035087719298245615,0.005263157894736842,0.007017543859649123,0.0,0.007017543859649123,0.0,0.0035087719298245615,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.012280701754385965,0.0035087719298245615,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,0.0017543859649122807,0.0,0.0008771929824561404,0.0035087719298245615,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0035087719298245615,0.0035087719298245615,0.0,0.0,0.0008771929824561404,0.0008771929824561404,0.005263157894736842,0.0,0.0,0.0,0.0043859649122807015,0.0035087719298245615,0.0,0.0008771929824561404,0.0,0.0,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0043859649122807015,0.0043859649122807015,0.0008771929824561404,0.0017543859649122807,0.0,0.0008771929824561404,0.0,0.005263157894736842,0.0008771929824561404,0.0035087719298245615,0.002631578947368421,0.0,0.0008771929824561404,0.0,0.0008771929824561404,0.0,0.0061403508771929825,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.007017543859649123,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0,0.0,0.0,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0,0.0008771929824561404,0.0,0.005263157894736842,0.0061403508771929825,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002631578947368421,0.0,0.0,0.0,0.002631578947368421,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002631578947368421,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0043859649122807015,0.0017543859649122807,0.0,0.0,0.002631578947368421,0.0,0.0008771929824561404,0.0008771929824561404,0.0,0.0035087719298245615,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0,0.002631578947368421,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.007894736842105263,0.0043859649122807015,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0035087719298245615,0.0008771929824561404,0.0017543859649122807,0.002631578947368421,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0035087719298245615,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.007017543859649123,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0035087719298245615,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404
