화자ID,연령대,NNG_언니,JX_는,NNG_집,JKS_이,NNG_인테리어,VV_되,EC_어,EC_어서,JKO_을,VV_하,EC_어도,EF_잖아요,NP_저희,NNB_년,JX_도,NNG_이사,VV_오,EC_으니까,VV_살,EF_잖아,JKO_를,NNG_때,ETN_기,NNG_전,EC_는데,VV_낡,EC_어야,VV_들,EF_ᆫ다니까,NP_그거,JKO_ᆯ,EC_고,NNG_작은애,ETM_는,NP_우리,NNG_딸,NNG_저번,EF_거든요,VV_놔두,NNG_바닥,VA_같,ETM_은,NNB_거,JX_ᆫ,NNB_원,VV_들이,NNG_벽지,JKS_가,VA_싸,EC_게,ETM_ᆫ,NNB_것,NNG_비지떡,EC_라고,VA_허술하,EF_더라고,NNG_동네,NNG_사람,NP_누구,NP_거기,EF_ᆸ니다,NP_저,JKG_의,NNG_돈,VV_주,EF_다,ETM_라는,NNG_생각,JX_요,NNG_일떼리,JX_만,NNG_집값,VV_오르,VV_가,EC_다,EC_니까,NP_그것,NNB_번,EC_려면,NP_여기,NNG_건축,ETM_ᆯ,JX_까지,EF_어요,NNG_층,NNG_간,NNG_소음,VA_없,NNB_데,VV_있,ETM_을,NNB_수,VA_있,JX_은,NNG_아이,VV_뛰,NNG_얘기,VA_크,NP_자기,VV_사,NNB_분,NNG_이상,NNG_아들,NNG_하,NNG_컴,VV_넣,EC_ᆫ데,NP_그분,NNG_밤,VA_늦,NNB_시,VV_넘,NNG_샤워,VV_그러,EC_면,NNG_물,VV_내려오,NNG_소리,NNG_수,NNG_세면대,VV_쓰,VV_나,EC_ᆫ다고,NNG_애,NNG_퇴근,NP_뭐,NNG_애로,NNG_사항,EC_다고,VV_싸우,NNG_섬,EF_어,EC_ᆯ지,VV_모르,NNG_예정,NNG_고생,NNG_산,ETM_ᆫ다는,NNG_희망,NNG_나이,VV_들어가,NNG_항의,VV_알,NNG_조심,EF_ᆯ게,EF_지,VV_참,EF_어야지,NNG_뉴스,VV_접하,NNG_성질,EF_ᆯ게요,VV_어쩌,EF_네,EF_예요,VV_트,VA_싫,NNG_개인,NNG_주택,NNG_관리,VA_힘들,NNG_아파트,VA_편하,VV_더불,NNG_적응,EC_면서,NNG_단독,NNG_고양이,VA_좋,EC_지만,NNG_반려동물,EC_지,NNG_경비,NNG_마음,VA_어리,NNB_적,NNG_고등학교,NNG_시골,NNG_엄마,NNG_일,VV_보,EC_으면,NNG_품앗이,NNG_고명딸,NNG_나중,NNG_힘,EC_고서,NP_나,EF_야,NNG_원,NNG_귀향,VV_맞,NNG_눈,VV_뜨,NNG_풀,NNG_전쟁,NNG_다음,NNG_날,NNG_풀이,NNG_난,NNG_약,NNG_제초제,VV_뿌리,VV_싫어하,EC_냐면,NNG_뱀,NNG_뒤,NNG_대밭,VA_많,VV_나오,EC_어요,NNG_적,NNG_장독,NNG_모기,NNG_돌,NP_지,NNG_그림,EF_ᆫ다,NNB_때문,EF_대요,NNG_빈집,NNG_속,NNG_안쪽,NNG_옛날,VA_비싸,VV_비,NNG_벌,NNG_식기,NNG_세,NNG_세척기,NNG_신랑,VV_닿,NNG_습진,VV_생기,EF_죠,EC_라,EF_음,NNG_문제,EF_ᆫ대,NNG_장갑,VV_끼,NNG_땀,NNG_뱅크,NNG_후회,NNG_날림,NNG_재료,NNG_베란다,NP_이거,NNG_화장실,VV_고치,NNG_아저씨,NNG_문,VV_갈,NNG_처음,JX_부터,EC_ᆯ걸,EC_면은,EF_어야죠,NNG_입주,NNB_년도,NNG_수리,NNG_부분,NNG_부족,VV_부르,VV_비우,NNG_보수,NNG_사장,NNG_요새,NNG_소홀,NNG_스탠드,VA_작,NNG_방,NNG_실외,NNG_창문,NNG_파세코,EF_ᆸ니다요,VV_잘되,NNG_원리,NNG_에어컨,VA_똑같,NNG_기,NNG_필요,VA_시원하,EC_ᆫ지,EF_는데,NNG_거실,VV_틀,NNG_등급,NNG_전기세,VA_빵빵하,NNG_그때,JX_나,VV_바꾸,NNG_창,NNG_사이즈,NNG_선택,NNG_작은방,NNB_쪽,EF_을까요,NNG_작년,EC_ᆫ가,NNG_설치비,NNG_본인,VV_빼,NNG_조립,NNG_남편,VA_간단하,NNG_편리,EF_라고,NP_이것,NNG_난방,NNG_불편,VA_다르,VA_괜찮,EC_은데,NNG_다리,VA_아프,VV_오래되,NNG_부실,NNG_공사,NNG_새,NNG_누수,VA_젊,NNG_학교,NNG_학군,EF_구나,NNG_도배,NNG_장판,VA_나쁘,NNG_공기,NP_저쪽,NP_이쪽,EF_거든,VV_막,NNG_악,NNG_가운데,NNG_파티션,EC_나,NNB_외,VA_깨끗하,NNG_경우,NNG_위,VV_놀라,NNG_여럿,NNG_얼마,NP_거,VV_죽이,NNG_살인,VV_저지르,NNG_정도,NNG_감정,NNG_격화,NNG_서로,NP_그,NNG_이해,VA_격하,VV_말,NP_어디,VV_떠들,EF_ᆫ가,VV_거슬리,VA_얇,NNG_앞,NNG_개발,NNG_음악,VV_좋아하,NNG_클라리넷,NNG_테너,NNG_피아노,NNG_첼로,VV_갖,NNB_땜,ETM_다는,NNG_이번,ETM_던,NNG_주위,EC_려니까,EC_다가,NNG_악기,NNG_연습,VV_이러,NNG_상추,VV_심,NNG_깻잎,NNG_고추,NNB_종,NNG_옥상,JX_다가,NNG_오빠,NNG_접때,NNG_실파,NNG_이만큼,VV_먹,NNG_병원,NNB_개,NNG_꽃나무,NNG_바깥,VA_이쁘,NNG_친구,NNG_모임,NNB_명,NNG_고향,NP_걔,NNG_알바,NNG_사무실,VV_나가,NNG_끝,ETM_는다는,NNG_동생,NNG_미혼,EC_으면서,EF_ᆯ까,NNG_도마,NNG_토마토,NNB_가지,NNG_과정,EF_대,EF_래요,VV_기르,EF_어라,NNG_안,NNG_업자,EF_던데,VV_맡기,NNG_전체,NNB_대로,NNG_시골집,VV_놓,NNG_바람,VV_벗어나,NNG_설거지,NNG_암,VV_걸리,NNG_어,NNG_부탁,NNG_분,NP_저기,NNG_기회,NNG_시간,NNG_요즘,EC_라던데,NNG_지하철,VV_내려가,NNG_선풍기,NNG_역사,VV_내리,VV_타
SD2401325,60대 이상,0.0,0.027600849256900213,0.010615711252653927,0.03184713375796178,0.0074309978768577496,0.006369426751592357,0.022292993630573247,0.010615711252653927,0.0074309978768577496,0.029723991507430998,0.004246284501061571,0.0,0.0,0.0,0.01167728237791932,0.0010615711252653928,0.0010615711252653928,0.004246284501061571,0.014861995753715499,0.0074309978768577496,0.01592356687898089,0.0074309978768577496,0.0031847133757961785,0.0010615711252653928,0.005307855626326964,0.0,0.0031847133757961785,0.0021231422505307855,0.0,0.008492569002123142,0.0010615711252653928,0.036093418259023353,0.0,0.01592356687898089,0.009554140127388535,0.0,0.0,0.0,0.0,0.0,0.010615711252653927,0.006369426751592357,0.018046709129511677,0.009554140127388535,0.0,0.0,0.0,0.03184713375796178,0.006369426751592357,0.01910828025477707,0.01167728237791932,0.006369426751592357,0.0,0.0,0.0,0.016985138004246284,0.0010615711252653928,0.0031847133757961785,0.0,0.0031847133757961785,0.0,0.0010615711252653928,0.004246284501061571,0.0,0.0021231422505307855,0.0021231422505307855,0.0,0.0021231422505307855,0.0,0.0,0.0021231422505307855,0.0,0.0,0.006369426751592357,0.006369426751592357,0.004246284501061571,0.0010615711252653928,0.0,0.0031847133757961785,0.0,0.0,0.01167728237791932,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.006369426751592357,0.010615711252653927,0.004246284501061571,0.004246284501061571,0.0031847133757961785,0.004246284501061571,0.012738853503184714,0.013800424628450107,0.0,0.0,0.0010615711252653928,0.0,0.012738853503184714,0.0031847133757961785,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0,0.0010615711252653928,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0,0.0,0.0,0.006369426751592357,0.018046709129511677,0.0,0.0,0.0010615711252653928,0.0,0.0,0.0031847133757961785,0.0031847133757961785,0.0,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0,0.0,0.0010615711252653928,0.0,0.0,0.027600849256900213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021231422505307855,0.0010615711252653928,0.0,0.0,0.0010615711252653928,0.0,0.008492569002123142,0.0,0.0,0.0010615711252653928,0.0,0.0,0.0,0.0010615711252653928,0.0010615711252653928,0.0,0.0010615711252653928,0.0,0.004246284501061571,0.005307855626326964,0.0,0.0010615711252653928,0.014861995753715499,0.0010615711252653928,0.0,0.0,0.0,0.0010615711252653928,0.0031847133757961785,0.0074309978768577496,0.0021231422505307855,0.0,0.0031847133757961785,0.0,0.0021231422505307855,0.0,0.0,0.0,0.0031847133757961785,0.0,0.0,0.004246284501061571,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0,0.01910828025477707,0.0021231422505307855,0.0010615711252653928,0.0,0.0,0.0,0.0,0.0021231422505307855,0.0,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0,0.0,0.0,0.0,0.0,0.0,0.0010615711252653928,0.0,0.0,0.004246284501061571,0.005307855626326964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010615711252653928,0.0,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0031847133757961785,0.0,0.0,0.0,0.0,0.0,0.0010615711252653928,0.0,0.0,0.0,0.0,0.0031847133757961785,0.0,0.0010615711252653928,0.0010615711252653928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010615711252653928,0.0010615711252653928,0.0,0.0021231422505307855,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0,0.0010615711252653928,0.0,0.0,0.0,0.0,0.0031847133757961785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010615711252653928,0.0010615711252653928,0.0,0.0,0.0,0.0,0.0021231422505307855,0.0,0.0,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0,0.0,0.0010615711252653928,0.0,0.0,0.0,0.0,0.0010615711252653928,0.0,0.0010615711252653928,0.0,0.0,0.0,0.0021231422505307855,0.0,0.0,0.0031847133757961785,0.0010615711252653928,0.0,0.0,0.0,0.0010615711252653928,0.0,0.0021231422505307855,0.0,0.0010615711252653928,0.0010615711252653928,0.0,0.0,0.0021231422505307855,0.0031847133757961785,0.0010615711252653928,0.0,0.0,0.0,0.0,0.0,0.0,0.0010615711252653928,0.0,0.0,0.004246284501061571,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.004246284501061571,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0031847133757961785,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.004246284501061571,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.005307855626326964,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0031847133757961785,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.004246284501061571,0.0031847133757961785,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928
SD2401326,60대 이상,0.001583531274742676,0.025336500395882817,0.006334125098970704,0.027711797307996833,0.004750593824228029,0.022961203483768806,0.0166270783847981,0.01741884402216944,0.009501187648456057,0.04433887569279493,0.0055423594615993665,0.00870942201108472,0.0055423594615993665,0.001583531274742676,0.022961203483768806,0.006334125098970704,0.00791765637371338,0.004750593824228029,0.011876484560570071,0.000791765637371338,0.00791765637371338,0.007125890736342043,0.007125890736342043,0.000791765637371338,0.013460015835312747,0.000791765637371338,0.00870942201108472,0.001583531274742676,0.000791765637371338,0.0055423594615993665,0.000791765637371338,0.05146476642913698,0.000791765637371338,0.015043547110055424,0.0023752969121140144,0.0023752969121140144,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.010292953285827395,0.00791765637371338,0.01979414093428345,0.010292953285827395,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.019002375296912115,0.004750593824228029,0.011084718923198733,0.011084718923198733,0.007125890736342043,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.007125890736342043,0.000791765637371338,0.0023752969121140144,0.001583531274742676,0.00395882818685669,0.000791765637371338,0.013460015835312747,0.0023752969121140144,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.007125890736342043,0.000791765637371338,0.004750593824228029,0.000791765637371338,0.000791765637371338,0.010292953285827395,0.004750593824228029,0.00870942201108472,0.003167062549485352,0.001583531274742676,0.001583531274742676,0.0023752969121140144,0.001583531274742676,0.011876484560570071,0.0023752969121140144,0.026920031670625493,0.0055423594615993665,0.000791765637371338,0.001583531274742676,0.009501187648456057,0.003167062549485352,0.0055423594615993665,0.007125890736342043,0.00395882818685669,0.010292953285827395,0.012668250197941409,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.004750593824228029,0.0023752969121140144,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.003167062549485352,0.0023752969121140144,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.009501187648456057,0.0023752969121140144,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.001583531274742676,0.004750593824228029,0.0023752969121140144,0.001583531274742676,0.0023752969121140144,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.00395882818685669,0.001583531274742676,0.000791765637371338,0.00395882818685669,0.0023752969121140144,0.003167062549485352,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.003167062549485352,0.000791765637371338,0.000791765637371338,0.003167062549485352,0.003167062549485352,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.0023752969121140144,0.001583531274742676,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.00395882818685669,0.0023752969121140144,0.000791765637371338,0.006334125098970704,0.001583531274742676,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.00791765637371338,0.001583531274742676,0.003167062549485352,0.0023752969121140144,0.003167062549485352,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.00791765637371338,0.001583531274742676,0.0023752969121140144,0.007125890736342043,0.00395882818685669,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.003167062549485352,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.0023752969121140144,0.0023752969121140144,0.001583531274742676,0.003167062549485352,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
