화자ID,연령대,NP_우리,JKS_가,VV_만나,ETM_ᆫ,NNB_거,JX_는,NNG_성인,VV_되,EC_어서,NNG_노년,VV_접어들,ETM_ᆯ,NNG_때쯤,VV_하,EC_게,NNG_얼굴,JKO_을,EC_는데,VA_젊,NNG_학창,NNG_시절,JX_은,VV_다니,EC_다고,VV_그러,EF_잖아요,NP_저,VA_같,ETM_은,NNG_경우,VA_어리,NNG_중학교,NNG_학년,NNG_때,NNG_유학,NNG_부모,VV_보내,EC_어,EC_고,VV_오,NNG_생활,ETN_기,NNG_시작,NNG_꿈,JKG_의,NNG_발단,JKS_이,VV_접하,EF_어요,JKO_ᆯ,NP_이거,EC_어야,EC_다,NP_저거,VV_어리,JX_도,VA_많,EF_잖아,NP_뭐,EF_습니까,NNG_질문,EC_어도,VA_괜찮,EF_지,NNG_정반대,NNG_서,NP_나,VV_크,NNG_영화배우,EF_어야지,NNG_음악가,VV_가지,NNG_쥐,NNB_것,NNG_피아노,JKO_를,VV_배우,NNG_음악,VV_좋아하,NNG_지금,JX_까지,VV_버리,EC_지,EF_습니다,NNG_달성,JX_ᆫ,VV_대하,NNG_애착,VV_갖,NNG_전,NNG_저,NNG_기타,NNG_얘기,NNG_졸업,VV_치,ETM_는,EC_지만,NNG_마스터,NNG_정도,NNG_이후,NNG_연극,NNB_쪽,VV_나가,NNG_성년,VV_이루,NNG_직장,NNG_점,VA_없,NNG_처음,NNG_제약,NNG_회사,NNG_입사,NNG_나이,NNB_살,JX_부터,EF_죠,VA_훌륭하,EF_ᆸ니다,NP_그쪽,NNG_문외한,EF_에요,VV_알,NNG_인연,NNG_관련,NNG_약품,NNG_상식,VV_있,NNB_년,EF_거든요,NNG_제과,NNG_제빵,NNG_기능,NNG_학원,NNG_운영,EC_면서,NNG_투잡,NNG_오퍼,NNG_타일,NNG_수입,VA_바쁘,NNG_활동,NNG_말씀,VV_드리,NP_거기,NNG_무역부,NNG_담당,NNG_여파,VV_관두,NNG_기억,VV_나,NNG_음,NP_그거,NNG_밀가루,VV_모르,NNG_설탕,NNG_친구,ETM_던,NNG_인수,NNB_가지,NNG_무역,NP_이것,NNG_상태,NNB_분,NP_그것,NNG_사업,NNG_자신,EF_다,NNG_생각,EC_ᆫ가,EC_니,NNG_섭외,NNG_중요,EC_ᆫ다,ETM_을,NNG_존중,NP_그분,NNG_심중,NNG_파악,NNG_접근,NNG_성공,NNB_데,NNG_밑거름,EF_ᆫ가,NNG_분류,NNG_계통,NNG_지인,NNG_평상시,VV_보,EC_면,VA_점잖,NNG_동네,VV_어쩌,EC_나,VV_저쩌,NNG_마음속,NNG_상대방,NNG_개성,NNG_약점,VA_있,NNG_선인,NNG_화의죽정,ETM_라는,NNG_말,NNG_꽃,NNG_화,NNG_자,NNG_뜻,NNB_자,NNG_대나무,VV_죽,EF_자,NNG_정자,NNG_허물,EC_더라도,EF_랍니다,NP_저것,VA_멀,NNG_계세,JX_요,NNG_앞,NNG_입장,NNG_이해,VA_좋,EF_ᆸ시다,NNG_감사,VV_맞,NNG_중년기,JX_밖에,NNG_그때,JX_만,NNG_중년,NNG_당시,NNG_동료,NNG_직원,EF_더라고,NNG_개별,NNG_일,NNG_건강,NNG_생황,NNG_마찬가지,NNG_열흘,NNG_고등학교,NNG_고등,NNG_학교,NNG_허심탄회,VV_나누,NNB_수,NNG_마음,NNG_노쇠,NNG_아이,NNB_때문,JX_나,NNG_과시,NNG_동정,VV_가,JKG_에,NNB_대,NNG_대학교,EC_으니까,NNG_지역,VV_사,VV_타,EC_려고,NNG_집안,NNG_형편,NNG_지방,NNG_대학,VV_들어가,EF_야,NNG_과학자,NNG_이과,NNG_공과,EC_고자,NNG_실질,NNG_쪽,NNG_사회,NNG_사람,NP_자기,JX_대로,EC_습니다마는,NNG_여건,NNG_씨가,NNG_안목,VA_넓,EC_지마는,VV_벗어나,VV_지내,EC_라고,NNG_예능,NNG_예술,EC_다니까,EF_네요,EF_어,NNG_머리,VV_돌아가,NNG_아까,NNG_과학,NNG_전기,NNG_전자,EC_다가,NNG_이상,NNG_화학,NNG_공학,VV_바꾸,NNG_목표,NNG_바,NNG_길,NNG_맹탕,NNG_노력,EC_라,NP_여기,NNG_하모니카,JX_마다,NNG_특징,NNG_재질,EC_는지,NNG_탕,NNG_타이어,NNG_제조,NP_이쪽,NNG_관계,NNG_기계,NNG_제품,NNG_자체,NNG_고무,NNB_나름,EC_는다고,VA_폭넓,VV_묶이,NNG_몸,NNG_충실,NNG_세월,EC_니까,VV_그만두,NNG_밖,VV_나오,EF_예요,NNG_자연,NNG_활용,NNG_컨설팅,NNG_기업,VV_기,NNG_기술,VV_개,NNG_개인,NNB_만큼,NNG_효과,VV_들,VV_곁들이,NNG_기업체,EC_ᆫ다든가,NNG_존경,NNG_폭,NNG_면,ETN_음,NNG_파,NNG_학생,NNG_학,EC_다면,VV_올라가,EC_ᆯ수록,VV_넓히,VV_살,NNG_아쉬움,VV_살아오,NNG_보람,EC_느냐,NNG_포커스,VV_주,VV_어울리,VV_남,NNG_생,VV_스,NNG_즐거움,EF_을까,VA_다르,VA_나쁘,NNG_초점,VV_맞추,NNG_실지,VV_받아들이,EC_은데,NNG_의지,NNG_고집,VV_이기,VV_꺾,NNG_효율,VV_위하,NNG_사회생활,VV_느끼,NNG_상황,EC_려,NNG_동문회,NNG_참여,EF_세요,NNG_참석,VV_모이,NNG_동창,NNG_인원,NNG_주위,VV_쭐,VV_되새기,NNG_만남,NNG_학교생활,NNG_머릿속,VV_집어넣,NNG_기회,EC_리라
SD2401752,60대 이상,0.01264367816091954,0.01839080459770115,0.009195402298850575,0.011494252873563218,0.006896551724137931,0.01839080459770115,0.0011494252873563218,0.014942528735632184,0.022988505747126436,0.0011494252873563218,0.0011494252873563218,0.005747126436781609,0.0011494252873563218,0.04942528735632184,0.022988505747126436,0.0011494252873563218,0.040229885057471264,0.011494252873563218,0.0034482758620689655,0.0011494252873563218,0.0011494252873563218,0.009195402298850575,0.0034482758620689655,0.0022988505747126436,0.0011494252873563218,0.0034482758620689655,0.02413793103448276,0.0022988505747126436,0.006896551724137931,0.0022988505747126436,0.0022988505747126436,0.006896551724137931,0.008045977011494253,0.011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.009195402298850575,0.020689655172413793,0.0022988505747126436,0.005747126436781609,0.0034482758620689655,0.0022988505747126436,0.010344827586206896,0.009195402298850575,0.0011494252873563218,0.034482758620689655,0.0022988505747126436,0.017241379310344827,0.005747126436781609,0.0011494252873563218,0.0034482758620689655,0.0034482758620689655,0.0011494252873563218,0.0011494252873563218,0.021839080459770115,0.0034482758620689655,0.0022988505747126436,0.0022988505747126436,0.0022988505747126436,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.014942528735632184,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.004597701149425287,0.0034482758620689655,0.0022988505747126436,0.008045977011494253,0.011494252873563218,0.0011494252873563218,0.0011494252873563218,0.005747126436781609,0.0011494252873563218,0.0011494252873563218,0.0034482758620689655,0.0011494252873563218,0.004597701149425287,0.0022988505747126436,0.0011494252873563218,0.0034482758620689655,0.011494252873563218,0.006896551724137931,0.0011494252873563218,0.004597701149425287,0.004597701149425287,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.005747126436781609,0.01264367816091954,0.0022988505747126436,0.004597701149425287,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0034482758620689655,0.009195402298850575,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.005747126436781609,0.006896551724137931,0.0034482758620689655,0.0034482758620689655,0.0034482758620689655,0.004597701149425287,0.006896551724137931,0.004597701149425287,0.0011494252873563218,0.0022988505747126436,0.0022988505747126436,0.0022988505747126436,0.0022988505747126436,0.0034482758620689655,0.004597701149425287,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.014942528735632184,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.006896551724137931,0.005747126436781609,0.0034482758620689655,0.0011494252873563218,0.005747126436781609,0.008045977011494253,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.008045977011494253,0.010344827586206896,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.004597701149425287,0.0011494252873563218,0.0011494252873563218,0.004597701149425287,0.0022988505747126436,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.008045977011494253,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0034482758620689655,0.0034482758620689655,0.0011494252873563218,0.0011494252873563218,0.004597701149425287,0.0022988505747126436,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.004597701149425287,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0022988505747126436,0.0022988505747126436,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0034482758620689655,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401753,60대 이상,0.006172839506172839,0.013374485596707819,0.00205761316872428,0.01131687242798354,0.00720164609053498,0.02263374485596708,0.0,0.01646090534979424,0.0030864197530864196,0.0,0.0,0.00720164609053498,0.0,0.040123456790123455,0.015432098765432098,0.0,0.0411522633744856,0.00720164609053498,0.00205761316872428,0.00205761316872428,0.0030864197530864196,0.00823045267489712,0.00720164609053498,0.0030864197530864196,0.00205761316872428,0.00205761316872428,0.01131687242798354,0.00411522633744856,0.012345679012345678,0.00102880658436214,0.0,0.0,0.0,0.00411522633744856,0.0,0.00102880658436214,0.0,0.02263374485596708,0.04218106995884774,0.00205761316872428,0.00823045267489712,0.0102880658436214,0.0,0.0051440329218107,0.00720164609053498,0.0,0.043209876543209874,0.0,0.01440329218106996,0.0030864197530864196,0.0,0.00102880658436214,0.006172839506172839,0.0,0.0,0.0102880658436214,0.0,0.0,0.00411522633744856,0.0,0.0,0.0030864197530864196,0.0,0.0,0.0,0.00102880658436214,0.0051440329218107,0.0,0.0,0.0,0.0,0.00411522633744856,0.0,0.015432098765432098,0.0,0.0102880658436214,0.0030864197530864196,0.0,0.0,0.0,0.0030864197530864196,0.0,0.0051440329218107,0.0051440329218107,0.0,0.00411522633744856,0.0,0.0,0.0051440329218107,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.0,0.02263374485596708,0.00102880658436214,0.0,0.00102880658436214,0.0,0.0,0.0102880658436214,0.0,0.0,0.0,0.00102880658436214,0.00102880658436214,0.0030864197530864196,0.00102880658436214,0.0,0.0102880658436214,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0051440329218107,0.0030864197530864196,0.0,0.0,0.0,0.0,0.00205761316872428,0.0,0.0,0.0030864197530864196,0.0,0.00205761316872428,0.0,0.0,0.0,0.0,0.0,0.0030864197530864196,0.0,0.00102880658436214,0.0,0.0,0.0,0.00205761316872428,0.00205761316872428,0.00102880658436214,0.00205761316872428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030864197530864196,0.0,0.00102880658436214,0.0,0.00411522633744856,0.00720164609053498,0.0,0.00205761316872428,0.0,0.006172839506172839,0.0,0.00411522633744856,0.01131687242798354,0.0051440329218107,0.0,0.00102880658436214,0.01748971193415638,0.0,0.0,0.0,0.0,0.0,0.0030864197530864196,0.0,0.0,0.0,0.0,0.00102880658436214,0.0,0.00411522633744856,0.0,0.00102880658436214,0.0,0.00720164609053498,0.0,0.0,0.0030864197530864196,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.00102880658436214,0.0,0.0,0.01131687242798354,0.0,0.0,0.00102880658436214,0.0,0.0,0.00102880658436214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00102880658436214,0.0,0.00720164609053498,0.0,0.0,0.00205761316872428,0.0,0.0,0.0,0.0030864197530864196,0.0,0.0,0.0,0.0,0.0,0.0,0.0030864197530864196,0.0,0.0,0.0,0.0,0.00102880658436214,0.0,0.0051440329218107,0.0,0.0,0.00720164609053498,0.00205761316872428,0.0,0.0,0.006172839506172839,0.00102880658436214,0.0,0.0,0.006172839506172839,0.0,0.0,0.0030864197530864196,0.0051440329218107,0.00205761316872428,0.00102880658436214,0.00102880658436214,0.00823045267489712,0.00102880658436214,0.00102880658436214,0.0030864197530864196,0.00205761316872428,0.00102880658436214,0.00411522633744856,0.0030864197530864196,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00205761316872428,0.00102880658436214,0.00411522633744856,0.0102880658436214,0.00205761316872428,0.00205761316872428,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.0051440329218107,0.00720164609053498,0.00205761316872428,0.00102880658436214,0.00102880658436214,0.00205761316872428,0.00205761316872428,0.00102880658436214,0.0030864197530864196,0.00102880658436214,0.00102880658436214,0.00205761316872428,0.00102880658436214,0.00205761316872428,0.00102880658436214,0.00102880658436214,0.00205761316872428,0.00102880658436214,0.00411522633744856,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00205761316872428,0.0051440329218107,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00205761316872428,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00205761316872428,0.00102880658436214,0.00102880658436214,0.00205761316872428,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.0030864197530864196,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.006172839506172839,0.00205761316872428,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00205761316872428,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00411522633744856,0.00102880658436214,0.00102880658436214,0.0030864197530864196,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.0051440329218107,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.0030864197530864196,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00205761316872428,0.00102880658436214,0.00205761316872428,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.0030864197530864196,0.00205761316872428,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00205761316872428,0.00102880658436214,0.00102880658436214,0.00411522633744856,0.00205761316872428,0.00102880658436214,0.00205761316872428,0.00102880658436214,0.00205761316872428,0.00205761316872428,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214,0.00102880658436214
