화자ID,연령대,NP_저,JX_는,VV_태어나,EC_어서,NNG_집사,VV_만나,ETM_ᆫ,NNB_거,JKO_를,NNG_감사,EF_어요,JKS_가,VA_힘들,ETM_ᆯ,NNG_때,JX_마다,NP_나,JKG_의,NNG_약점,JKO_을,VV_드러내,EC_면서,EC_라도,NNG_얘기,VV_하,NNB_수,VA_있,ETM_는,NNG_사람,JKS_이,VV_있,ETM_다는,NNB_것,VA_좋,ETM_은,NNG_친구,EC_라고,NNG_생각,NP_우리,JX_도,VA_나쁘,EC_지만,VA_많,EF_거든요,NNG_프로,JX_까지,EC_어도,NNG_정도,EC_는데,NNB_명,EF_더라고,JX_요,NNG_날,EF_습니다,EC_다고,EC_게,VV_살,EC_다,EC_면은,VV_올라오,EC_고,NNG_이동,EC_니까,NNG_초등,NNG_학교,NNB_분,NNG_전화,NNG_관심사,NNG_관심,VV_갖,EC_어,EF_잖아요,NNG_옆,NP_그것,EC_어야,NNG_나이,VV_들,EC_ᆯ수록,VV_되,EC_ᆫ다고,EC_라,VV_들어주,VV_사귀,NNG_제작,NNG_교회,NNB_중,VV_보,EC_면,JX_은,NP_누구,EC_ᆫ가,NNG_약속,VV_어기,NNG_경우,ETN_기,NNG_점,NNB_때문,NP_그거,VV_품,ETM_을,NNG_이제,VV_알,ETM_던,NNG_부분,VV_맞,EC_지,NNG_만족,VV_사,EC_려고,NNG_성격,VA_없,VA_같,NNB_쪽,NNG_면,VV_그러,NNG_요즘,VA_옳,VA_그르,ETN_ᆷ,VV_밝히,VA_젊,VV_애쓰,JX_부터,NNG_중요,EC_더라도,NNG_순간,EF_자,VV_우기,NNG_이해,NNG_노력,NNG_그때,NNG_배려,NP_너,NNG_옛날,NNG_추억,EC_려,NNG_일,NNG_예전,VV_만들,NNG_기억,VV_넘,EC_으려고,NNG_예,NNG_엄마,NNG_아버지,NNG_문제,VV_대하,NNG_큰딸,VV_가지,VA_크,NNG_딸,JX_만,VV_비추,VV_생기,VV_가,NNG_이튿날,VV_풀,EC_으면,NP_이것,VV_저러,EF_지,EC_다가,EC_으면서,VV_덮,NNG_모임,NNG_불평불만,NNB_번,VV_느끼,EF_라고,NNG_자녀,EC_ᆫ데,VV_나,VV_기뻐하,NNG_반사,VV_이러,EC_ᆯ까,EF_예요,VV_베풀,NNG_사랑,NNG_아이,NNG_남,NNG_발견,NNG_회개,VV_책임지,VA_따뜻하,JKO_ᆯ,EC_어야지,NNG_남편,VV_오,EC_나,EF_더라고요,NNG_마음,NNG_행동,NNG_조금,VV_변하,VV_뭉치,NNG_자식,NNG_부부,NP_뭐,NNG_양보,EC_거나,NNG_보,NP_이거,JX_ᆫ,ETM_라는,NNG_행,VA_다르,VV_행하,VA_똑같,NNG_결과물,VV_맺,NNG_가정,NNG_변화,NNG_우선순위,VV_바꾸,NNG_드라마,NNG_취미,NNG_생활,JX_이라든지,NP_무엇,VV_좋아하,EC_ᆫ지,VV_모르,NNG_드람,NNG_영화배우,NP_그분,NNG_신랑,EF_에요,NNG_클래식,NNG_발라드,NNG_부인,NNG_리더,NNG_리드,NNG_카리스마,VV_원하,NNG_남자,NNG_주위,VV_찾,EC_더니,NNG_이과,NNG_문과,NNG_다행,EF_네요,EF_어서,NNB_데,NNG_통화,NNG_행운,EF_죠,JX_나,NNG_기도,NNG_자산,NNG_며칠,NNG_전,VA_속상하,VV_지키,NNG_약,VV_미루,NP_저희,VV_불구하,VV_깨트리,NNG_결국,EF_어,VA_잦,NNG_취소,NNG_캔슬되고,VV_겪,VV_받아들이,NNG_시시비비,VV_가리,NNG_손,EF_다,NNG_수용,NNG_권사,VV_배우,NNG_이전,VA_틀리,ETM_다라는,NNG_인정,NNG_평소,NNG_가족,NNG_마찬가지,NNG_어려움,NNG_힘,NNG_부모,VV_돌아가,NNG_슬픔,NNG_관계,JKG_에,VA_관대하,NNG_불편,VA_작,EF_으세요,NNG_가까이,NNG_거리,NNG_조사,EF_대요,NNG_방문,NNG_시간,NNG_취재,EC_냐면,NNG_초대,VA_맛있,NNG_음식,NNG_대접,NNG_아내,VV_챙기,NNG_그다음,NNG_특징,EC_구나,EC_구,NNG_다짐,NNG_현재,NNG_성향,NNG_지금,EC_으니까,VA_어리,VV_키우,NNG_성인,NNG_애,VV_벗어나,EF_세요,VA_재밌,VV_먹,VV_낳,NNG_판단,EF_ᆯ까,NP_얘,JX_밖에,EF_구나,NNG_구분,VA_수월하
SD2401668,60대 이상,0.02190580503833516,0.025191675794085433,0.0,0.0065717415115005475,0.0,0.0032858707557502738,0.017524644030668127,0.02190580503833516,0.007667031763417305,0.001095290251916758,0.04819277108433735,0.03504928806133625,0.002190580503833516,0.01533406352683461,0.014238773274917854,0.0,0.0032858707557502738,0.001095290251916758,0.0,0.024096385542168676,0.0,0.00547645125958379,0.0,0.008762322015334063,0.02190580503833516,0.008762322015334063,0.012048192771084338,0.027382256297918947,0.008762322015334063,0.04819277108433735,0.014238773274917854,0.001095290251916758,0.01642935377875137,0.01533406352683461,0.01642935377875137,0.008762322015334063,0.0,0.017524644030668127,0.002190580503833516,0.024096385542168676,0.0,0.002190580503833516,0.001095290251916758,0.0,0.0,0.0,0.0,0.0,0.00547645125958379,0.001095290251916758,0.004381161007667032,0.004381161007667032,0.0,0.0,0.001095290251916758,0.02628696604600219,0.0,0.001095290251916758,0.0,0.0,0.03723986856516977,0.0,0.004381161007667032,0.0,0.0,0.002190580503833516,0.0,0.0,0.0,0.0,0.01533406352683461,0.002190580503833516,0.0,0.008762322015334063,0.004381161007667032,0.001095290251916758,0.001095290251916758,0.0,0.013143483023001095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001095290251916758,0.0065717415115005475,0.00547645125958379,0.002190580503833516,0.004381161007667032,0.0065717415115005475,0.0,0.002190580503833516,0.01095290251916758,0.0,0.0032858707557502738,0.007667031763417305,0.001095290251916758,0.007667031763417305,0.001095290251916758,0.001095290251916758,0.0032858707557502738,0.0032858707557502738,0.007667031763417305,0.0032858707557502738,0.0,0.0,0.0032858707557502738,0.001095290251916758,0.002190580503833516,0.01533406352683461,0.0,0.0,0.004381161007667032,0.0,0.0,0.0,0.001095290251916758,0.0,0.0,0.0,0.0,0.00547645125958379,0.0,0.002190580503833516,0.0,0.0,0.004381161007667032,0.0032858707557502738,0.0,0.0,0.0,0.0,0.0065717415115005475,0.0,0.008762322015334063,0.0,0.002190580503833516,0.001095290251916758,0.0,0.0,0.0,0.0,0.0,0.0,0.001095290251916758,0.0,0.001095290251916758,0.002190580503833516,0.001095290251916758,0.0,0.0,0.0,0.001095290251916758,0.0,0.0,0.001095290251916758,0.002190580503833516,0.0,0.002190580503833516,0.001095290251916758,0.002190580503833516,0.0,0.0,0.0,0.0,0.001095290251916758,0.0,0.0,0.002190580503833516,0.0,0.0,0.0,0.0,0.0,0.001095290251916758,0.0,0.0,0.013143483023001095,0.0,0.001095290251916758,0.0,0.0,0.0,0.008762322015334063,0.0,0.004381161007667032,0.0,0.001095290251916758,0.0,0.00547645125958379,0.002190580503833516,0.0,0.0,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.004381161007667032,0.0,0.0,0.0,0.0,0.0032858707557502738,0.0032858707557502738,0.0,0.0065717415115005475,0.0,0.0,0.0,0.0,0.001095290251916758,0.0,0.001095290251916758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001095290251916758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001095290251916758,0.001095290251916758,0.0,0.002190580503833516,0.0,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.002190580503833516,0.002190580503833516,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.0032858707557502738,0.001095290251916758,0.001095290251916758,0.002190580503833516,0.002190580503833516,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.00547645125958379,0.001095290251916758,0.001095290251916758,0.0032858707557502738,0.00547645125958379,0.0032858707557502738,0.0032858707557502738,0.001095290251916758,0.002190580503833516,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.0032858707557502738,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.002190580503833516,0.001095290251916758,0.001095290251916758,0.002190580503833516,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.002190580503833516,0.002190580503833516,0.001095290251916758,0.002190580503833516,0.002190580503833516,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.002190580503833516,0.001095290251916758,0.002190580503833516,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.002190580503833516,0.0032858707557502738,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.001095290251916758
SD2401669,60대 이상,0.031578947368421054,0.03508771929824561,0.0008771929824561404,0.0043859649122807015,0.0008771929824561404,0.0017543859649122807,0.015789473684210527,0.011403508771929825,0.028070175438596492,0.005263157894736842,0.028070175438596492,0.0456140350877193,0.0017543859649122807,0.015789473684210527,0.013157894736842105,0.0008771929824561404,0.02894736842105263,0.013157894736842105,0.0008771929824561404,0.02894736842105263,0.0008771929824561404,0.005263157894736842,0.002631578947368421,0.011403508771929825,0.035964912280701755,0.005263157894736842,0.013157894736842105,0.015789473684210527,0.010526315789473684,0.03684210526315789,0.0043859649122807015,0.005263157894736842,0.014035087719298246,0.013157894736842105,0.009649122807017544,0.009649122807017544,0.0008771929824561404,0.012280701754385965,0.007017543859649123,0.014912280701754385,0.0017543859649122807,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.002631578947368421,0.0017543859649122807,0.002631578947368421,0.0008771929824561404,0.007894736842105263,0.002631578947368421,0.008771929824561403,0.008771929824561403,0.002631578947368421,0.0017543859649122807,0.002631578947368421,0.010526315789473684,0.0035087719298245615,0.005263157894736842,0.0008771929824561404,0.0008771929824561404,0.021929824561403508,0.0008771929824561404,0.005263157894736842,0.0008771929824561404,0.0008771929824561404,0.0043859649122807015,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.015789473684210527,0.0017543859649122807,0.0008771929824561404,0.0035087719298245615,0.0043859649122807015,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0043859649122807015,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0035087719298245615,0.0035087719298245615,0.0061403508771929825,0.002631578947368421,0.005263157894736842,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.005263157894736842,0.0008771929824561404,0.0035087719298245615,0.0061403508771929825,0.0008771929824561404,0.0043859649122807015,0.0008771929824561404,0.0035087719298245615,0.0035087719298245615,0.0043859649122807015,0.0017543859649122807,0.010526315789473684,0.0017543859649122807,0.0008771929824561404,0.0061403508771929825,0.0035087719298245615,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0061403508771929825,0.005263157894736842,0.0043859649122807015,0.0043859649122807015,0.0061403508771929825,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.002631578947368421,0.0043859649122807015,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0035087719298245615,0.0008771929824561404,0.002631578947368421,0.0043859649122807015,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.005263157894736842,0.005263157894736842,0.002631578947368421,0.002631578947368421,0.0017543859649122807,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0035087719298245615,0.0008771929824561404,0.0017543859649122807,0.0035087719298245615,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0017543859649122807,0.007017543859649123,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0035087719298245615,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0035087719298245615,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
