화자ID,연령대,NNG_친구,VV_모이,EC_어서,NNG_모임,JKS_이,VA_많,EC_어,EC_고,NNG_인제,JX_는,NNG_나이,VV_들,NNG_정리,JKO_를,VV_하,EC_어야,ETM_다는,NNG_생각,JKO_을,EF_어요,NNG_주제,VV_가지,NNB_번,VV_돌아가,EC_면서,EC_게,EC_는데,NP_당신,JKG_의,NNG_일,VV_있,EC_는가,NNG_말씀,EF_세요,VV_맞,NP_우리,JKS_가,VV_보,EC_니까,VV_놀,ETM_는,NNB_것,JX_도,NNG_공부,EC_라고,NNG_평상시,NNG_방법,VV_모르,EC_면,NNG_퇴직,VV_뜨,VV_되,EC_ᆯ지,NNG_경우,VA_있,EF_더라고,JX_요,NP_저,NNG_재혼,ETM_ᆫ,NNG_남편,VV_가,EC_더니,NNG_본부인,NNG_참석,ETM_던,EC_ᆫ데,NP_자기,VV_데리,NNG_경계,NNG_따,VV_시키,EF_다,NNG_말,NNG_사람,NNG_부부,VV_나가,EF_잖아요,NNG_사모,VA_다르,NNG_이상,EC_다고,NNG_이유,NP_어디,EC_는지,EC_기에,NNG_양반,NNG_고위직,NNG_대접,JX_만,EC_다,NNG_지갑,VV_열,NNG_입,JX_은,EF_어라,NP_그분,NNG_반대,NP_저희,VV_내,NNG_한번,EC_려고,NNG_문제,EC_구나,NNG_사회,NNG_생활,EF_는구나,NNG_직장,NNG_마지막,NNG_회칙,NNG_애경사,NNB_분,VA_없,NP_그거,NNG_규칙,VV_정하,NNG_유리,NNB_대로,NNG_회장,NNB_격,NNG_나중,NNG_불만,JKO_ᆯ,NNG_표출,NP_이거,EF_냐,VV_말,NNG_이타,NNG_여자,NNG_자녀,NNG_학부형,NP_거기,VV_살,NNG_애,NNG_일방,NNG_자랑,EC_지,ETM_은,NNB_쪽,ETN_기,ETM_ᆯ,NNG_때,NNB_거,VV_삼가,NNG_신부,EC_면은,NNG_자신,VV_피하,EF_ᆫ다,NNG_자제,EC_라,VA_어리,JX_부터,NNG_희로애락,VA_같,EC_으면,NNG_상대방,NNG_해체,NNB_수,NNG_우정,VA_깊,NNB_데,NNG_다음,NNG_날,NNG_사과,NNB_년,NNG_지기,NNB_개,NNG_선생,NNG_얘기,NNG_자매,VA_진하,NNG_지금,JX_까지,NNG_옆,VV_지키,VV_이끌,NNG_상담,NNG_갈비찜,VV_사,VV_먹,VV_오,EF_습니다,NNG_중요,JKG_이,NNG_관계,EF_예요,NNG_꽌시,JX_대로,VV_겪,NNG_고통,NNB_때문,VA_친하,EC_어도,NP_나,VA_아프,NNG_부위,VV_건드리,EF_다고,EC_ᆯ수록,NNG_표현,NNB_줄,VV_알,VA_예쁘,VV_느끼,EF_ᆸ니다,NNG_학교,VV_만나,NNG_그때,NNG_임의,VV_대하,VV_떨어지,NNG_직업,NNG_분야,NNG_변화,NNG_옛날,NNG_갭,NNG_오해,NNG_교육,NNG_평교사,VV_나오,EC_은데,NNG_끝,NNG_기,NNG_도,NNG_교육청,NNG_시,NNG_교육장,VV_계시,NNG_교장,NNG_동료,VA_늦,VV_갖,EC_다가,VV_일어나,NNG_가운데,VV_앉히,NNG_저번,VV_드리,EC_지만,NNG_교사,VV_그러,EF_자,NNG_순서,VV_앉,NNG_자리,VV_비우,VA_높,NNG_밖,NNG_필요,EC_냐,VV_일그러지,NNG_영웅,EF_에요,NNG_외국,JX_나,NP_그것,NNG_집,NNG_서로,NNG_후회,NP_이것,NNG_비결,EF_ᆫ가,NNG_문화,VV_좋아하,EC_지마는,NNG_선진국,EC_나,NNG_후배,VA_좋,VV_가르치,NNG_미안,NNG_습관,EC_ᆫ다,NNG_자기,NNG_일기장,JX_다,NNG_노,NNG_훈련,NNG_마인드,NNG_컨트롤,NP_그,VV_찾,EC_으러,NNG_사망,ETM_ᆫ다는,ETM_을,EF_죠,VA_멋지,NNG_인생,NNG_애석,NNG_고등학교,NNB_중,NNG_국가,NNG_고급,NNG_관료,NNG_사무관,NNG_국장,NNG_토요일,NNG_일요일,NNG_의문,EC_다시피,NNG_공무원,VV_얽매이,NNG_자체,NNG_창조,NNG_낭비,NNG_부정,NNG_주저,NNG_하모니,VV_맞추,NNG_조화,NNG_전체,NNG_분위기,NNG_외,NNG_골수,VV_빠지,NNG_예측,NNG_상상,NNG_속,VA_굉장하,NNG_눈치,VV_주,NNG_사실,EC_더라고,NNG_핑계,VV_대,NNG_본인,EF_는가,NNG_연락,NNG_소원,EF_야,NNG_주변,NNG_정년퇴직,VV_들어오,NNG_수입,NNG_정기,NNG_여유,EC_더라도,NNG_지출,NNG_부담,NNG_이야기,NNG_근본,NNG_역지사지,VV_어쩌,EF_ᆯ까,NNG_머리,VV_떠오르,VV_거르,NNG_노후,NNG_심사숙고,NNG_신중,NNG_책,NNG_선배,EC_라도,NNG_본의,NNG_뜻,NNG_최근,NNG_극한,NNG_상황,NNG_폐부,VV_찌르,NNG_상처,NNG_상,NNG_단결,NNG_조심,EF_구나,NNG_공직,NNG_관직,NNG_출세,NNG_최고,NNG_위,NNG_장차관,NNG_국회의원,NNG_예술가,NNG_시인,NNG_죽마고우,EC_ᆫ가,NNG_환경,NNG_절감,EF_네,NNG_판사,NNG_장,NNG_지배,NNG_처음,NNG_악수,VV_건네,EC_거나,VV_굽히,NNG_주위,VV_들어가,NNG_직업병,NNG_태도,NNG_반성,NNG_교감,EC_더구먼,VV_그만두,NNG_직급,NNG_의식,EC_을까,EC_ᆯ까,NNG_음식점,NNG_경향,NNG_잣대,NNG_맛,NNG_세대,NNG_직후,NNG_출생,VV_남,NNG_가족,NNB_내,NP_누구,VV_당하,NNG_겨울,VV_알리,EC_으니까,ETM_단,NNG_예,NNG_미끼,NNG_수상,EF_어,NNG_의리,VV_치,VV_죽,VV_넘,NNG_장거리,NNG_독감,VV_걸리,NNG_몸,VV_지,NNB_달,NNG_이제,NNG_마음,NNG_전달,NNG_핸드폰,NNG_동영상,NNG_동양,NNG_미관,NNG_유교,NNG_무리,NNG_형식,NNG_허례,NNG_외부,NNG_내실,NNG_부족,NNG_현실,VV_동떨어지,NNG_결과,VV_낳,NNB_참
SD2400007,60대 이상,0.007736943907156673,0.0009671179883945841,0.01160541586073501,0.014506769825918761,0.029013539651837523,0.0029013539651837525,0.02127659574468085,0.041586073500967116,0.0019342359767891683,0.02127659574468085,0.0029013539651837525,0.0029013539651837525,0.0009671179883945841,0.013539651837524178,0.03481624758220503,0.008704061895551257,0.0009671179883945841,0.005802707930367505,0.022243713733075435,0.01644100580270793,0.0009671179883945841,0.0019342359767891683,0.0029013539651837525,0.0009671179883945841,0.004835589941972921,0.029013539651837523,0.008704061895551257,0.0029013539651837525,0.0038684719535783366,0.0038684719535783366,0.008704061895551257,0.0009671179883945841,0.004835589941972921,0.0019342359767891683,0.006769825918762089,0.008704061895551257,0.02804642166344294,0.006769825918762089,0.010638297872340425,0.0009671179883945841,0.02127659574468085,0.004835589941972921,0.037717601547388784,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0019342359767891683,0.005802707930367505,0.007736943907156673,0.0009671179883945841,0.0009671179883945841,0.014506769825918761,0.0009671179883945841,0.0038684719535783366,0.01644100580270793,0.0038684719535783366,0.004835589941972921,0.007736943907156673,0.0019342359767891683,0.013539651837524178,0.0029013539651837525,0.007736943907156673,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.005802707930367505,0.006769825918762089,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.008704061895551257,0.014506769825918761,0.0029013539651837525,0.004835589941972921,0.0038684719535783366,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0038684719535783366,0.0009671179883945841,0.0019342359767891683,0.0019342359767891683,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.004835589941972921,0.006769825918762089,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.01160541586073501,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0029013539651837525,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0029013539651837525,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0029013539651837525,0.0029013539651837525,0.004835589941972921,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.005802707930367505,0.0009671179883945841,0.0009671179883945841,0.0029013539651837525,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0019342359767891683,0.0019342359767891683,0.0029013539651837525,0.0009671179883945841,0.0029013539651837525,0.009671179883945842,0.009671179883945842,0.0009671179883945841,0.007736943907156673,0.009671179883945842,0.0038684719535783366,0.006769825918762089,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.007736943907156673,0.0029013539651837525,0.0009671179883945841,0.0009671179883945841,0.004835589941972921,0.0029013539651837525,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0019342359767891683,0.0019342359767891683,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.005802707930367505,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.005802707930367505,0.0038684719535783366,0.0009671179883945841,0.0009671179883945841,0.0029013539651837525,0.0019342359767891683,0.0009671179883945841,0.0019342359767891683,0.0019342359767891683,0.0009671179883945841,0.005802707930367505,0.0009671179883945841,0.0009671179883945841,0.0038684719535783366,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0029013539651837525,0.0029013539651837525,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0029013539651837525,0.0009671179883945841,0.0029013539651837525,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0038684719535783366,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0029013539651837525,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0029013539651837525,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0019342359767891683,0.0009671179883945841,0.0009671179883945841,0.0009671179883945841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400008,60대 이상,0.0165016501650165,0.0011001100110011,0.009900990099009901,0.0,0.026402640264026403,0.0,0.039603960396039604,0.05500550055005501,0.0,0.0165016501650165,0.005500550055005501,0.006600660066006601,0.0,0.0176017601760176,0.033003300330033,0.007700770077007701,0.0,0.0033003300330033004,0.0165016501650165,0.0011001100110011,0.0,0.0,0.0022002200220022,0.0011001100110011,0.0,0.0242024202420242,0.015401540154015401,0.0022002200220022,0.015401540154015401,0.0022002200220022,0.005500550055005501,0.0,0.0,0.0,0.0,0.005500550055005501,0.0242024202420242,0.006600660066006601,0.026402640264026403,0.0033003300330033004,0.007700770077007701,0.0121012101210121,0.0297029702970297,0.0,0.0,0.0,0.0011001100110011,0.005500550055005501,0.007700770077007701,0.0,0.0,0.026402640264026403,0.0022002200220022,0.0033003300330033004,0.005500550055005501,0.011001100110011002,0.0,0.0011001100110011,0.0,0.0231023102310231,0.0,0.006600660066006601,0.0,0.0,0.0,0.0033003300330033004,0.0022002200220022,0.009900990099009901,0.0,0.0,0.0,0.0,0.0033003300330033004,0.0044004400440044,0.0033003300330033004,0.0,0.0,0.0011001100110011,0.0,0.0,0.0,0.0022002200220022,0.0,0.0011001100110011,0.0011001100110011,0.0,0.0,0.0,0.0,0.0022002200220022,0.019801980198019802,0.0,0.0,0.0,0.013201320132013201,0.0,0.0,0.0,0.0,0.0022002200220022,0.0,0.0044004400440044,0.0,0.0,0.0011001100110011,0.0011001100110011,0.0,0.0011001100110011,0.0011001100110011,0.0,0.0011001100110011,0.0,0.0022002200220022,0.007700770077007701,0.0,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.0,0.0088008800880088,0.0,0.0044004400440044,0.0,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.0011001100110011,0.0,0.0,0.0,0.0011001100110011,0.006600660066006601,0.0011001100110011,0.0011001100110011,0.0044004400440044,0.0022002200220022,0.0044004400440044,0.0,0.0,0.0,0.0,0.0,0.0022002200220022,0.0,0.0022002200220022,0.0,0.0011001100110011,0.0,0.011001100110011002,0.0,0.0033003300330033004,0.0,0.0022002200220022,0.0,0.0,0.0022002200220022,0.0,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0,0.0,0.0,0.0,0.0033003300330033004,0.0044004400440044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022002200220022,0.0,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0,0.0,0.0011001100110011,0.0044004400440044,0.0,0.0,0.0044004400440044,0.0,0.011001100110011002,0.0,0.0,0.0,0.0011001100110011,0.0,0.0,0.0,0.0033003300330033004,0.0,0.0022002200220022,0.0,0.0,0.0044004400440044,0.0,0.0011001100110011,0.0,0.0,0.0011001100110011,0.0,0.0,0.005500550055005501,0.0011001100110011,0.0,0.0011001100110011,0.0022002200220022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022002200220022,0.0,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0,0.0,0.0,0.0,0.0,0.0033003300330033004,0.0,0.006600660066006601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.009900990099009901,0.0,0.0,0.0,0.0022002200220022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,0.0011001100110011,0.0,0.0,0.0,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.005500550055005501,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.005500550055005501,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0033003300330033004,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0022002200220022,0.007700770077007701,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0022002200220022,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0033003300330033004,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0022002200220022,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0022002200220022,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011,0.0011001100110011
