화자ID,연령대,NNG_여행,NNB_중,NNB_군데,JKO_를,VV_다니,EC_어,EC_지만,EC_어도,NNG_기억,VV_남,ETM_는,NNG_장소,JKS_가,VA_있,EC_어서,NNG_소개,JX_도,VV_하,EC_고,NNG_기회,VV_있,EC_으면,NP_저,NNB_번,VV_가,EC_려고,EC_는데,JKG_의,NNG_퇴직,NNG_후,NNB_년,NNG_간,VV_살,EC_면서,VA_좋,ETM_은,EC_나,NNG_안내,VV_그러,EF_ᆸ니다,NP_거기,NNG_개별,NNG_자유,NNG_가족,NNG_초청,JKO_을,EF_어요,NP_어디,EC_냐면,NNG_북부,NNG_지방,ETM_라는,NNG_곳,JX_는,VV_알,EC_다시피,NP_우리,NNG_나라,NNG_사람,JKS_이,NNG_패키지,EC_면,EF_ᆯ는지,EC_다,VV_오,ETM_ᆫ,NNG_경험,NNG_얘기,EF_ᆯ까요,NP_그쪽,NNG_단체,NNG_인상,VA_깊,ETM_던,NNB_데,NNG_논,VA_높,NNG_산,VV_올라가,NNG_차,VV_가지,JX_은,NNG_정상,NNG_영상,NNB_도,NNG_정도,VV_나오,EC_니까,EC_죠,ETN_기,NNG_추천,VV_보,NNG_안,NNG_도시,NNG_중심,NNG_옛날,NNG_사원,NNG_절,VA_많,NNG_이틀,VV_되,ETM_ᆯ,NNB_거,VA_같,NNG_보신,NNB_것,NP_뭐,EF_을까요,NP_그거,NNG_옆,EC_라고,VV_붙,NNG_접경,NNG_지역,NNG_백색,EC_게,NNG_다음,VV_가시,NNG_남부,EC_냐,EF_습니다,NNG_배,NP_자기,NNG_티켓팅,NNB_수,NNG_계획,VV_갖,EC_ᆫ지,EC_은데,EF_ᆫ지,NNG_안경,NNG_물,VV_쓰,NNG_빨대,NNG_숨,VV_쉬,VV_들어가,NNB_때문,NNG_하루,NNG_종일,NNG_수상,NNG_바닷속,NNG_관찰,VV_먹,ETM_을,VV_주,NNG_국내,VV_빠지,EC_지,NP_저희,NNG_회원증,NNB_쪽,EF_네요,NNG_휴가,VV_세우,NNG_친구,NP_이거,NNB_월,NNG_얼마,VV_모으,NNG_여름,NNB_박,NNB_일,NNG_모임,EC_ᆫ데,JX_요,NNG_부부,NNG_동반,NNG_최근,NNB_간,EF_더라고,VA_젊,NNG_때,NNB_만,EF_나요,JX_ᆫ,NNG_현직,NNG_직장,NNG_동료,NNG_에피소드,NNG_말씀,VV_드리,NNG_술,EF_에요,VV_남기,NNG_주,NNB_주일,VV_지나,JKO_ᆯ,NP_그것,NNG_그때,NNG_육로,NNG_설치,VV_타,VV_대,NNG_유람선,NNG_절경,NNG_바닷가,NNG_해안가,NNG_섬,VV_돌,VV_잊,NNG_풍경,NNG_지금,NNG_공주,VV_들르,NNG_콘도,NNG_특산물,VV_드시,EF_ᆫ가,VV_자,NNG_백숙,NNB_시간,NNG_전,NNG_주문,NNG_토종,VA_질기,EF_잖아요,VV_삶,VA_맛있,NNG_일반,VV_다녀오,NNG_겨울,VV_모르,NNG_밧,NNG_복,NNG_다복,EF_네,NNG_집안,JX_이야,JX_나,EC_으니까,NNG_집사람,NNG_이번,NNG_위,NNG_티케팅을,NNG_우기,NNG_철,EC_면은,NNG_여유,EC_다고,NNG_더위,NNG_속,VV_헤매,NNG_작정,NNG_수,NNG_다리,NP_이것,NNG_우정,JX_만,VV_짚,NNG_발전,EC_라,NP_여기,NNG_생각,VV_돌아다니,VV_삼,NNG_예정,NNG_동행,VA_괜찮,NNG_평상시,NNG_근무,NNG_시간,VV_나,NNG_월말,NNG_가격,VA_싸,NNG_대접,NP_나,NP_그,EC_어야,EF_다,NNG_마음,NNG_날,NNG_성수기,VA_비싸,VA_저렴하,EF_으냐,NP_거,NNG_주인공,EC_다가,NNG_산악회,NNG_가입,NNB_지,NNG_반,NNG_시작,NNG_동안,VV_놀,NNG_자체,EC_걸랑,EF_요,NNG_혼자,VV_어울리,NNB_차,NNG_도시락,VV_내려오,NNG_운동,NNG_무릎,EF_구나,NNG_바다,NNG_작년,NNB_초,NNG_언어,NNG_소통,NNG_날씨,NNG_예상,NNB_외,EC_라서,VA_선선하,JX_까지,NNG_낮,EC_지마는,JX_를,VV_느끼,NNG_구경거리,NNG_바,EC_을까,NNG_생,VV_들,NNG_여,VV_계시,NNG_일정,NNG_포함,NNG_경계,NNG_담벼락,NNG_밖,NNG_사진,NNG_촬영,NNG_앞,NNG_주변,NNG_불꽃,NNG_축제,NNG_걸,NP_저쪽,VV_넘어가,NP_저거,NNG_청색,NP_고것,VV_대하,NNG_저희드드,NNG_설명,EF_습니까,NNG_자격증,VA_없,NNG_가능,NNG_뱃멀미,NNG_식구,NNG_애,NNG_추억,EF_더라고요,NNG_만약,EC_ᆫ다면,VV_권하,NNG_지난주,NNG_선생,NNG_지기,NNG_공산,NP_얘,EF_는데,NNG_가,VA_그러,EF_어,VA_약하,NNG_추위,VV_움직이,JX_부터,NNG_집,NNG_아들,NNG_내외,VV_보내,NNG_티,EC_려나,EC_는지,NNG_세,NNG_가성비,VV_들리,NNG_희망,NNG_사항,VV_좋아하,NNG_기피,NNG_나이,VA_어리,NNG_고등학교,NNG_아무것,NNG_된장,NNG_고추,VV_찍,NNG_출발,NNG_나머지,NNG_광
SD2400026,60대 이상,0.0038412291933418692,0.0,0.0012804097311139564,0.008962868117797696,0.008962868117797696,0.0499359795134443,0.0,0.002560819462227913,0.012804097311139564,0.015364916773367477,0.020486555697823303,0.0,0.010243277848911651,0.005121638924455826,0.0076824583866837385,0.0,0.016645326504481434,0.034571062740076826,0.052496798975672214,0.0,0.005121638924455826,0.0038412291933418692,0.01792573623559539,0.006402048655569782,0.034571062740076826,0.0,0.01792573623559539,0.0012804097311139564,0.0,0.0,0.0012804097311139564,0.0,0.0,0.002560819462227913,0.010243277848911651,0.0038412291933418692,0.0,0.0,0.002560819462227913,0.0012804097311139564,0.006402048655569782,0.0,0.002560819462227913,0.0,0.0,0.0076824583866837385,0.0,0.0,0.0,0.0012804097311139564,0.0,0.0,0.0012804097311139564,0.04737516005121639,0.0,0.0,0.0,0.0,0.002560819462227913,0.03201024327784891,0.0,0.0012804097311139564,0.0,0.010243277848911651,0.0076824583866837385,0.010243277848911651,0.0012804097311139564,0.0038412291933418692,0.0,0.010243277848911651,0.0012804097311139564,0.0,0.0,0.008962868117797696,0.006402048655569782,0.0,0.0,0.006402048655569782,0.0012804097311139564,0.0,0.0,0.015364916773367477,0.0,0.0,0.0,0.0012804097311139564,0.0,0.002560819462227913,0.0,0.011523687580025609,0.0012804097311139564,0.002560819462227913,0.002560819462227913,0.002560819462227913,0.0,0.0,0.002560819462227913,0.0,0.0012804097311139564,0.0,0.006402048655569782,0.0076824583866837385,0.0038412291933418692,0.0038412291933418692,0.0,0.016645326504481434,0.0,0.0012804097311139564,0.002560819462227913,0.0,0.002560819462227913,0.0,0.0,0.0012804097311139564,0.0012804097311139564,0.016645326504481434,0.008962868117797696,0.0,0.0,0.0,0.0076824583866837385,0.0,0.0,0.0,0.0,0.0038412291933418692,0.0,0.002560819462227913,0.0012804097311139564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002560819462227913,0.0038412291933418692,0.0,0.0,0.0,0.0,0.0,0.0038412291933418692,0.006402048655569782,0.0,0.0012804097311139564,0.0,0.012804097311139564,0.006402048655569782,0.0,0.008962868117797696,0.002560819462227913,0.0,0.002560819462227913,0.005121638924455826,0.0,0.002560819462227913,0.0,0.0,0.0,0.006402048655569782,0.006402048655569782,0.0,0.005121638924455826,0.015364916773367477,0.0,0.0,0.0,0.0,0.008962868117797696,0.0012804097311139564,0.010243277848911651,0.0038412291933418692,0.0,0.0038412291933418692,0.0,0.0,0.0,0.0,0.002560819462227913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012804097311139564,0.008962868117797696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012804097311139564,0.0,0.0,0.0012804097311139564,0.0,0.002560819462227913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012804097311139564,0.0038412291933418692,0.008962868117797696,0.0,0.0,0.0,0.0012804097311139564,0.0,0.0,0.0,0.0012804097311139564,0.0012804097311139564,0.0,0.0,0.0012804097311139564,0.0,0.0,0.0,0.0,0.002560819462227913,0.0,0.0,0.0,0.0,0.0,0.0,0.0012804097311139564,0.0,0.005121638924455826,0.0,0.0,0.0,0.008962868117797696,0.002560819462227913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012804097311139564,0.0012804097311139564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012804097311139564,0.0012804097311139564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012804097311139564,0.0,0.0012804097311139564,0.005121638924455826,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.002560819462227913,0.0012804097311139564,0.0012804097311139564,0.006402048655569782,0.0012804097311139564,0.0012804097311139564,0.002560819462227913,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.002560819462227913,0.0038412291933418692,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.002560819462227913,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.002560819462227913,0.0012804097311139564,0.0012804097311139564,0.0038412291933418692,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.002560819462227913,0.0012804097311139564,0.0012804097311139564,0.0038412291933418692,0.002560819462227913,0.0012804097311139564,0.0038412291933418692,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.002560819462227913,0.0038412291933418692,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.002560819462227913,0.0012804097311139564,0.002560819462227913,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.002560819462227913,0.0012804097311139564,0.002560819462227913,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564,0.0012804097311139564
SD2400027,60대 이상,0.01155115511551155,0.0033003300330033004,0.0024752475247524753,0.01485148514851485,0.005775577557755775,0.03135313531353135,0.0008250825082508251,0.0016501650165016502,0.005775577557755775,0.0049504950495049506,0.010726072607260726,0.0016501650165016502,0.02557755775577558,0.0165016501650165,0.027227722772277228,0.0008250825082508251,0.0165016501650165,0.024752475247524754,0.04785478547854786,0.004125412541254125,0.00825082508250825,0.004125412541254125,0.01485148514851485,0.014026402640264026,0.03382838283828383,0.004125412541254125,0.012376237623762377,0.0033003300330033004,0.0008250825082508251,0.0008250825082508251,0.0024752475247524753,0.0008250825082508251,0.0016501650165016502,0.0016501650165016502,0.01155115511551155,0.009900990099009901,0.0016501650165016502,0.0008250825082508251,0.004125412541254125,0.004125412541254125,0.009900990099009901,0.0024752475247524753,0.0024752475247524753,0.004125412541254125,0.0008250825082508251,0.022277227722772276,0.020627062706270627,0.0033003300330033004,0.0008250825082508251,0.0008250825082508251,0.0033003300330033004,0.0033003300330033004,0.0016501650165016502,0.0231023102310231,0.0024752475247524753,0.0008250825082508251,0.0016501650165016502,0.0016501650165016502,0.0024752475247524753,0.024752475247524754,0.0008250825082508251,0.0165016501650165,0.0008250825082508251,0.004125412541254125,0.006600660066006601,0.013201320132013201,0.0033003300330033004,0.0024752475247524753,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0024752475247524753,0.007425742574257425,0.0008250825082508251,0.0016501650165016502,0.004125412541254125,0.0024752475247524753,0.0024752475247524753,0.0024752475247524753,0.009900990099009901,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.004125412541254125,0.0033003300330033004,0.006600660066006601,0.0008250825082508251,0.004125412541254125,0.005775577557755775,0.006600660066006601,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0016501650165016502,0.0016501650165016502,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.005775577557755775,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.0008250825082508251,0.0033003300330033004,0.0024752475247524753,0.0016501650165016502,0.0033003300330033004,0.0008250825082508251,0.0024752475247524753,0.0008250825082508251,0.0016501650165016502,0.0033003300330033004,0.0008250825082508251,0.010726072607260726,0.0033003300330033004,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0024752475247524753,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.005775577557755775,0.0008250825082508251,0.0033003300330033004,0.0024752475247524753,0.0008250825082508251,0.0016501650165016502,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.0024752475247524753,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0024752475247524753,0.007425742574257425,0.0008250825082508251,0.0024752475247524753,0.0008250825082508251,0.0033003300330033004,0.0016501650165016502,0.0008250825082508251,0.0033003300330033004,0.0033003300330033004,0.0016501650165016502,0.0008250825082508251,0.004125412541254125,0.0024752475247524753,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0024752475247524753,0.004125412541254125,0.0049504950495049506,0.0016501650165016502,0.004125412541254125,0.0049504950495049506,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.004125412541254125,0.0016501650165016502,0.009900990099009901,0.0008250825082508251,0.0016501650165016502,0.0024752475247524753,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0024752475247524753,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0024752475247524753,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.004125412541254125,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0049504950495049506,0.0008250825082508251,0.0008250825082508251,0.0033003300330033004,0.0024752475247524753,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0033003300330033004,0.0016501650165016502,0.0008250825082508251,0.0049504950495049506,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0024752475247524753,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0016501650165016502,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.0024752475247524753,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.004125412541254125,0.0024752475247524753,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0016501650165016502,0.0008250825082508251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
