화자ID,연령대,NNG_요즘,VA_젊,ETM_은,NNG_친구,JX_은,NNG_결혼,VV_대하,EC_어서,NNG_미온,NNG_생각,ETM_는,NNB_것,EF_ᆫ가,NNG_부정,EC_고,NNG_문제,JKS_가,NNG_육아,EC_랄지,NNG_주거,NNG_교육,NNG_취업,JKS_이,VV_되,EC_다,EC_니깐,NNB_거,NNG_고민,JKO_을,VV_하,VA_같,EF_습니다,EC_어도,VV_미루,NNG_경,NNG_경향,VV_있,EC_는데,JKO_를,NNG_해결,ETN_기,VV_위하,JX_ᆫ,NNG_국가,NNG_지원,VA_많,NNG_지원책,NNG_젊은이,EC_으면,VA_좋,ETM_다는,VV_들,EC_게,EF_세요,NP_너,JKG_의,EC_습니다,JX_만,NNG_정치,NNG_희망,VV_주,ETM_ᆯ,NNB_수,VA_있,NNG_정책,VV_나오,EC_어야,NP_거기,NNG_미흡,ETM_ᆫ,EC_라고,EF_ᆸ니다,NNG_방향,VV_보,ETM_을,NNG_때,NNG_이혼,VA_높,NNG_나라,NNG_예,EC_어,EC_면,NNG_전,NNG_동거,NNG_경우,NNG_서로,NNB_간,NNG_성격,NNG_경제,NNG_능력,NNG_파악,NNG_후,NNG_아이,NNG_출산,NNG_우리나라,JX_도,VV_사,NNG_사람,EC_지,NNG_혼자,VV_살,NNG_독신주의자,ETM_라는,JKO_ᆯ,VV_통하,NNG_환상,VV_벗어나,NNG_현실,ETN_ᆷ,NNG_예식,NNG_어,NNG_풍습,NNG_과,NNG_과시,NNG_결혼식,VV_이루어지,VA_비싸,NNB_곳,NNG_음식,NNG_곳,EC_려고,NNG_문화,NNG_스몰,NNG_웨딩,VV_가,NNG_음,NNG_비용,NNG_부담,VV_줄이,VA_화려하,NNB_쪽,EC_니까,JX_는,NNG_당사,EC_고자,NNG_당사자,VV_느끼,NNG_결혼식장,EF_죠,NNG_무덤,JX_까지,NNG_요람,NNG_말,NNG_문제점,EC_지마는,NNG_장례,NNG_예전,NNG_화장,VV_바뀌,NNG_땅,NP_그거,NP_뭐,JX_요,NNG_숨,NNG_공간,NNG_가족,NNG_묘,NNG_발,NNG_개발,NNG_면,EC_지만,NNG_분별,NNG_남,EC_나,NNG_허례허,VA_간소하,NP_우리,VV_오,NNG_애경사,NNG_부의금,NNG_축의금,VV_나가,NNG_사실,NNG_환율,VV_올라가,NNG_지금,NNG_말씀,VV_드리,EC_듯이,NNG_감안,NNG_기본,NNB_원,NNG_다음,EC_ᆫ다고,VV_넣,EC_어야지,NNG_심리,VA_크,EC_ᆫ데,NNG_인간,EC_면서,NNG_평생,NNG_비,VV_모르,NNG_이상,VV_넘,EC_는다고,NNG_현재,EC_라,NNG_허례,NNG_허식,VV_없애,NP_이,NNG_정치인,NNG_기득권자,NNG_장례식,NNG_서민,NNG_동성,NP_저,NNG_추,NNG_기억,NNG_당시,NNB_짜리,NNG_봉투,NNG_평균,ETM_ᆫ다는,VA_서글프,NP_저희,NNG_친지,NNG_주변,NNG_지인,EC_으면서,NNG_축복,NNG_축하,EC_러,NP_자기,NNG_변질,NNG_옛날,NNG_스스로,NNG_시대,NNG_엠지,NNG_세대,NNG_추구,NNB_년,VV_흐르,EF_나요,NNG_참사,VV_불구하,NNB_양,NNB_외,NNG_외래,NNG_문,VV_즐기,EC_다가,NNG_사고,NNG_발생,NNB_월,NNB_일,NNG_데이,NNG_국적,NNG_불명,NNG_계승,NNG_발전,NNG_일,VV_그러,NNG_방지,NNG_나이,NNG_인,NNG_인성,VA_다르,NNG_환경,VV_만나,NNB_때문,NNG_차이,VV_나,JX_밖에,VA_없,EF_거든요,NNG_극복,NNG_가정,VV_이루,NNG_조금,VV_먹,ETN_음,NNG_고민거리,EC_다고,NNG_자식,NNG_출생,VV_키우,VV_시키,NNG_손자,NNG_손녀,VV_봐주,NNG_부담감,NNG_인생,NNG_산,EF_가,NNG_대학,NNG_졸업,NNG_걱정,VA_힘들,VV_맞,NNG_진짜,NNG_세계,NNG_세상,NNG_미래,NNG_안정,EC_려면,NNG_인구,NNG_증가,VV_줄,NNG_현상,NNB_대로,NNG_연령,JX_이라든가,VA_낮,VV_늘어나,NNG_기피,VV_낳,NNG_장래,NNG_담보,NNG_측면,VV_나서,NNG_예고,VV_높이,EC_도록,NNG_조건,NNG_마련,EC_은데,NNG_앞,NNG_정부,EF_어요,ETM_던,EF_에요,NNG_멋,VV_걸리,NNB_분,NNG_확인,NNG_혼전,NNG_혼인,VA_소심하,EC_ᆫ지,NNG_남자,NNG_입장,NNG_여자,NP_나,EC_ᆫ다면,NNG_마음,EF_다,EC_라면,NNG_기인,NNG_방법,NNG_채택,NNG_관례,JX_대로,EF_ᆫ다,NNG_사회,NNG_여론,NNG_형성,NNG_결정,NP_무엇,VV_책임지,NNG_장려,EC_ᆫ다든가,NNG_뒷받침,NNG_사망,NNG_교통사고,JX_라든가,NNG_인사,NNG_안전사고,VV_죽,NNG_장례식장,NNG_마찬가지,NNG_자녀,EC_ᆫ다,JX_든가,NNG_상대,NNG_갈등,NNG_요소,NNG_묘지,NNG_매장,NNG_종교,NNG_긍정,NNG_유교,NNB_가지,EC_더라도,NNG_하나,NNG_경조사,NNG_예산,NNG_참석,NNG_경사,VV_늦추,NNG_상부상조,NNG_상조,NNG_부,NNG_금,EC_라던가,NNG_직장인,NNB_번,NNG_이야기,EC_ᆫ다는데,NNG_식사비,NNG_원,NP_여기,NNG_교통비,EF_예요,NNG_위주,NNG_친족,NNG_호텔,NNB_데,NNG_유원지,NNG_부분,NNG_공원,NNG_기존,NNG_탈피,VV_받아들이,VV_갖,NNG_계세,NNG_연애,NNG_극장,NNG_유흥가,NNG_마무리,NNG_물,VA_넓,NNG_바다,NNG_중간,NNG_양가,NNG_부모,NNG_집안,NNG_인연,VV_맺,VV_깨,EF_더라고,NNG_생활,VV_깨지,NNB_세,VV_자라,NNG_원인,NNG_입시,NNG_도덕,NNG_결핍,VV_메꾸,VA_약하,NNG_사별,NNG_사건,VV_인하,VV_헤어지,VV_바라보
SD2401873,60대 이상,0.005612722170252572,0.0018709073900841909,0.01028999064546305,0.0009354536950420954,0.015902712815715623,0.02432179607109448,0.00841908325537886,0.025257249766136577,0.0009354536950420954,0.021515434985968196,0.023386342376052385,0.009354536950420954,0.0009354536950420954,0.0009354536950420954,0.03086997193638915,0.009354536950420954,0.01777362020579981,0.0018709073900841909,0.007483629560336763,0.0009354536950420954,0.0018709073900841909,0.002806361085126286,0.04583723105706267,0.009354536950420954,0.002806361085126286,0.0009354536950420954,0.007483629560336763,0.0037418147801683817,0.03554724041159962,0.037418147801683815,0.007483629560336763,0.01403180542563143,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0037418147801683817,0.009354536950420954,0.01403180542563143,0.011225444340505144,0.0018709073900841909,0.007483629560336763,0.0037418147801683817,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0037418147801683817,0.0018709073900841909,0.004677268475210477,0.007483629560336763,0.01028999064546305,0.006548175865294668,0.01683816651075772,0.009354536950420954,0.0009354536950420954,0.0009354536950420954,0.01028999064546305,0.0009354536950420954,0.004677268475210477,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.004677268475210477,0.002806361085126286,0.0037418147801683817,0.0009354536950420954,0.0009354536950420954,0.0037418147801683817,0.002806361085126286,0.0009354536950420954,0.019644527595884004,0.002806361085126286,0.01683816651075772,0.0018709073900841909,0.004677268475210477,0.002806361085126286,0.0037418147801683817,0.0018709073900841909,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.007483629560336763,0.006548175865294668,0.002806361085126286,0.002806361085126286,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.002806361085126286,0.002806361085126286,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.021515434985968196,0.0018709073900841909,0.0018709073900841909,0.00841908325537886,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0037418147801683817,0.002806361085126286,0.002806361085126286,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.002806361085126286,0.002806361085126286,0.0018709073900841909,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.01777362020579981,0.005612722170252572,0.0037418147801683817,0.004677268475210477,0.0018709073900841909,0.0037418147801683817,0.002806361085126286,0.0009354536950420954,0.0037418147801683817,0.0009354536950420954,0.0018709073900841909,0.011225444340505144,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0018709073900841909,0.0037418147801683817,0.002806361085126286,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.005612722170252572,0.0018709073900841909,0.0018709073900841909,0.004677268475210477,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.002806361085126286,0.0009354536950420954,0.0009354536950420954,0.002806361085126286,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.002806361085126286,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.005612722170252572,0.0009354536950420954,0.0018709073900841909,0.009354536950420954,0.002806361085126286,0.0018709073900841909,0.0009354536950420954,0.0018709073900841909,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.002806361085126286,0.002806361085126286,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.006548175865294668,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0037418147801683817,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.002806361085126286,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0018709073900841909,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.0009354536950420954,0.002806361085126286,0.0018709073900841909,0.0018709073900841909,0.0018709073900841909,0.0009354536950420954,0.0037418147801683817,0.0018709073900841909,0.002806361085126286,0.0009354536950420954,0.0009354536950420954,0.0037418147801683817,0.0009354536950420954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401874,60대 이상,0.0053705692803437165,0.004296455424274973,0.011815252416756176,0.0053705692803437165,0.023630504833512353,0.011815252416756176,0.0053705692803437165,0.024704618689581095,0.0,0.01611170784103115,0.027926960257787327,0.02900107411385607,0.0010741138560687433,0.0,0.02900107411385607,0.007518796992481203,0.031149301825993556,0.0,0.0,0.0,0.004296455424274973,0.0,0.036519871106337275,0.02685284640171858,0.0021482277121374865,0.0,0.00322234156820623,0.0,0.03007518796992481,0.04189044038668099,0.01288936627282492,0.010741138560687433,0.0021482277121374865,0.0010741138560687433,0.0,0.0010741138560687433,0.00644468313641246,0.015037593984962405,0.00966702470461869,0.0,0.0021482277121374865,0.0,0.0,0.00322234156820623,0.0010741138560687433,0.00322234156820623,0.0,0.0,0.0021482277121374865,0.008592910848549946,0.0021482277121374865,0.00322234156820623,0.00644468313641246,0.0,0.0,0.00966702470461869,0.0,0.0010741138560687433,0.0,0.0,0.0010741138560687433,0.00966702470461869,0.007518796992481203,0.01288936627282492,0.0010741138560687433,0.0010741138560687433,0.015037593984962405,0.0,0.0,0.013963480128893663,0.0021482277121374865,0.010741138560687433,0.0,0.00644468313641246,0.00644468313641246,0.0021482277121374865,0.0021482277121374865,0.0010741138560687433,0.0,0.0,0.018259935553168637,0.008592910848549946,0.0021482277121374865,0.0021482277121374865,0.0021482277121374865,0.0010741138560687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0021482277121374865,0.00322234156820623,0.0,0.018259935553168637,0.0,0.00322234156820623,0.0021482277121374865,0.0,0.0021482277121374865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021482277121374865,0.0,0.0,0.010741138560687433,0.0,0.0,0.0,0.0,0.0,0.0,0.008592910848549946,0.0,0.0,0.004296455424274973,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0010741138560687433,0.00322234156820623,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0010741138560687433,0.0021482277121374865,0.0,0.0010741138560687433,0.0,0.00322234156820623,0.0021482277121374865,0.0010741138560687433,0.00322234156820623,0.0,0.0,0.0,0.0010741138560687433,0.0021482277121374865,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0,0.0053705692803437165,0.0010741138560687433,0.0,0.0,0.0010741138560687433,0.0,0.0,0.01611170784103115,0.0,0.0010741138560687433,0.0,0.00322234156820623,0.0,0.0,0.0,0.0,0.0010741138560687433,0.00322234156820623,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0021482277121374865,0.0,0.0,0.0,0.0,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0,0.0021482277121374865,0.0,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00322234156820623,0.004296455424274973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021482277121374865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004296455424274973,0.0,0.0,0.0010741138560687433,0.0010741138560687433,0.0,0.0021482277121374865,0.0010741138560687433,0.0021482277121374865,0.0,0.0010741138560687433,0.0,0.0010741138560687433,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0021482277121374865,0.0010741138560687433,0.0010741138560687433,0.0021482277121374865,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.00322234156820623,0.0021482277121374865,0.0021482277121374865,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0021482277121374865,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0053705692803437165,0.0021482277121374865,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.007518796992481203,0.0053705692803437165,0.0010741138560687433,0.0010741138560687433,0.00322234156820623,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0021482277121374865,0.0053705692803437165,0.0021482277121374865,0.0010741138560687433,0.0021482277121374865,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.00322234156820623,0.0021482277121374865,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.00322234156820623,0.0021482277121374865,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.00322234156820623,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.004296455424274973,0.0010741138560687433,0.0010741138560687433,0.0021482277121374865,0.0010741138560687433,0.0053705692803437165,0.0021482277121374865,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0021482277121374865,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0021482277121374865,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.00322234156820623,0.0021482277121374865,0.0010741138560687433,0.0010741138560687433,0.0021482277121374865,0.00322234156820623,0.0010741138560687433,0.0010741138560687433,0.0021482277121374865,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433,0.0010741138560687433
