화자ID,연령대,형태소_나,형태소_의,형태소_는,형태소_에스에프,형태소_피,형태소_ᆫ데,형태소_가,형태소_알,형태소_기,형태소_예술가,형태소_거,형태소_고,형태소_어,형태소_같,형태소_은,형태소_유명,형태소_ᆫ,형태소_정국,형태소_이라든지,형태소_예술,형태소_속하,형태소_유명인,형태소_이,형태소_많,형태소_아이,형태소_를,형태소_좋,형태소_좋아하,형태소_중간,형태소_있,형태소_사람,형태소_라고,형태소_하,형태소_더라고,형태소_너,형태소_엠비티아,형태소_뭐,형태소_야,형태소_주변,형태소_도,형태소_없,형태소_애,형태소_명,형태소_정도,형태소_길,형태소_경우,형태소_지,형태소_객관,형태소_심도,형태소_신중,형태소_게,형태소_검사,형태소_ᆯ,형태소_때,형태소_질문,형태소_보,형태소_면서,형태소_행동,형태소_을,형태소_을까,형태소_최근,형태소_라는,형태소_생각,형태소_떠돌이,형태소_떠돌,형태소_다니,형태소_것,형태소_는데,형태소_자신,형태소_원하,형태소_이상향,형태소_성격,형태소_바탕,형태소_ᆫ다,형태소_말,형태소_맞,형태소_경향,형태소_우리나라,형태소_을걸,형태소_이엔티피,형태소_라,형태소_든지,형태소_지인,형태소_우리,형태소_나라,형태소_궁합,형태소_모르,형태소_다고,형태소_어서,형태소_친하,형태소_티,형태소_거든,형태소_싫,형태소_나키,형태소_대하,형태소_실수,형태소_받아들이,형태소_수,형태소_잘못,형태소_화해,형태소_그거,형태소_지적,형태소_졸,형태소_은데,형태소_면,형태소_마음속,형태소_참,형태소_스트레스,형태소_으면,형태소_옛날,형태소_만들,형태소_던,형태소_기억,형태소_들어오,형태소_지만,형태소_년도,형태소_처음,형태소_그러,형태소_년,형태소_유행,형태소_시작,형태소_물어보,형태소_초면,형태소_라든지,형태소_유형,형태소_쇼츠,형태소_동영상,형태소_특징,형태소_요즘,형태소_가지,형태소_나누,형태소_부분,형태소_공감,형태소_애기,형태소_얘기,형태소_다,형태소_이거,형태소_주제,형태소_대화,형태소_시간,형태소_혈액,형태소_가설,형태소_혈액형,형태소_라이프,형태소_스타일,형태소_형태,형태소_표,형태소_대로,형태소_나뉘,형태소_으니까,형태소_그때,형태소_는지,형태소_몸,형태소_돌,형태소_에이,형태소_형,형태소_비,형태소_혀,형태소_친구,형태소_되,형태소_에스,형태소_엔,형태소_에프,형태소_니까,형태소_남,형태소_중,형태소_내,형태소_누구,형태소_성별,형태소_그,형태소_다르,형태소_어야,형태소_어색하,형태소_감,형태소_어도,형태소_사귀,형태소_붙임성,형태소_이성,형태소_학기,형태소_방법,형태소_들어서,형태소_반,형태소_바라,형태소_아,형태소_다가,형태소_놀,형태소_ᆫ가,형태소_으면서,형태소_커뮤니케이션,형태소_유대감,형태소_쌓이,형태소_싸우,형태소_마음,형태소_상하,형태소_일,형태소_적,형태소_놀리,형태소_기분,형태소_착하,형태소_지마는,형태소_더라면,형태소_사이,형태소_갈등,형태소_ᆫ지,형태소_바,형태소_성향,형태소_프로,형태소_만족,형태소_외향,형태소_감정,형태소_계획,형태소_세우,형태소_차질,형태소_생기,형태소_즉흥,형태소_ᆫ다는,형태소_장점,형태소_잖아,형태소_더라,형태소_내향,형태소_이끌,형태소_이인,형태소_나가,형태소_자고,형태소_분위기,형태소_노,형태소_밤,형태소_통화,형태소_방,형태소_단,형태소_완화,형태소_결과,형태소_나오,형태소_이것,형태소_의문,형태소_음,형태소_글자,형태소_나타내,형태소_완전,형태소_정의,형태소_데,형태소_자기,형태소_종류,형태소_거시기,형태소_부터,형태소_ᆷ,형태소_까,형태소_냉철하,형태소_막무가내,형태소_점,형태소_닮,형태소_인터넷,형태소_이별,형태소_개인,형태소_예,형태소_면은,형태소_이러,형태소_는다는,형태소_재미,형태소_만,형태소_유하,형태소_해결,형태소_신경,형태소_쓰,형태소_만나,형태소_엄청나,형태소_뱉,형태소_입장,형태소_나쁘,형태소_쟤,형태소_슬프,형태소_들,형태소_진심,형태소_걱정,형태소_풀,형태소_려고,형태소_그것,형태소_문제,형태소_통하,형태소_엠비티아이,형태소_언제,형태소_구나,형태소_나타나,형태소_진짜,형태소_ᆯ지,형태소_괜찮,형태소_몰입,형태소_시대,형태소_이유,형태소_ᆯ까,형태소_열혈,형태소_사색,형태소_무엇,형태소_살펴보,형태소_비슷하,형태소_엠,형태소_시,형태소_연예인,형태소_조상,형태소_격,형태소_생각나,형태소_바뀌,형태소_정확,형태소_불신,형태소_더라도,형태소_번,형태소_집착,형태소_ᆫ단,형태소_중요,형태소_대표,형태소_까지,형태소_삼,형태소_걔,형태소_대응,형태소_주위,형태소_여자애,형태소_얼굴,형태소_외모,형태소_비하,형태소_동성,형태소_대러,형태소_우정,형태소_내면,형태소_자타,형태소_공인,형태소_장인,형태소_자면,형태소_우선,형태소_취향,형태소_탐색,형태소_게임,형태소_라인,형태소_전,형태소_탐색전,형태소_만큼,형태소_새,형태소_훑어보,형태소_발견,형태소_돌직구,형태소_인사,형태소_붙이,형태소_어려워하,형태소_던데,형태소_취미,형태소_찾,형태소_문제점,형태소_냐,형태소_중학교,형태소_주먹,형태소_다툼,형태소_말싸움,형태소_마다,형태소_미안,형태소_사과,형태소_려는,형태소_풀리,형태소_기다리,형태소_다음,형태소_발전
SD2401842,10대,0.038869257950530034,0.01060070671378092,0.07332155477031801,0.0035335689045936395,0.006183745583038869,0.0017667844522968198,0.03180212014134275,0.006183745583038869,0.014134275618374558,0.0008833922261484099,0.03268551236749117,0.04328621908127209,0.05830388692579505,0.030035335689045935,0.03268551236749117,0.0008833922261484099,0.02561837455830389,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.038869257950530034,0.009717314487632508,0.00265017667844523,0.011484098939929329,0.00530035335689046,0.0008833922261484099,0.0008833922261484099,0.029151943462897525,0.012367491166077738,0.00441696113074205,0.020318021201413426,0.0008833922261484099,0.015017667844522967,0.0008833922261484099,0.00441696113074205,0.0008833922261484099,0.00530035335689046,0.026501766784452298,0.007067137809187279,0.0088339222614841,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.00265017667844523,0.01060070671378092,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.007067137809187279,0.0017667844522968198,0.01060070671378092,0.00265017667844523,0.0008833922261484099,0.00265017667844523,0.006183745583038869,0.0017667844522968198,0.01678445229681979,0.00441696113074205,0.0008833922261484099,0.0017667844522968198,0.00530035335689046,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.00265017667844523,0.0017667844522968198,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.009717314487632508,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.012367491166077738,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.00441696113074205,0.00265017667844523,0.00441696113074205,0.013250883392226149,0.00441696113074205,0.0035335689045936395,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.00530035335689046,0.0017667844522968198,0.0008833922261484099,0.0088339222614841,0.0008833922261484099,0.00265017667844523,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0035335689045936395,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.00530035335689046,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00441696113074205,0.0017667844522968198,0.00265017667844523,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.00441696113074205,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.006183745583038869,0.0035335689045936395,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.00265017667844523,0.00441696113074205,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0035335689045936395,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.00265017667844523,0.00265017667844523,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.015017667844522967,0.007067137809187279,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.00441696113074205,0.0008833922261484099,0.0008833922261484099,0.0035335689045936395,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401843,10대,0.040983606557377046,0.006147540983606557,0.06420765027322405,0.001366120218579235,0.0020491803278688526,0.00273224043715847,0.02459016393442623,0.00273224043715847,0.015710382513661202,0.0,0.030737704918032786,0.029371584699453553,0.03346994535519126,0.012978142076502733,0.02185792349726776,0.0,0.03551912568306011,0.0,0.0020491803278688526,0.0,0.0,0.0006830601092896175,0.045081967213114756,0.01092896174863388,0.004098360655737705,0.015027322404371584,0.0047814207650273225,0.0020491803278688526,0.0,0.017759562841530054,0.0020491803278688526,0.0020491803278688526,0.02117486338797814,0.00273224043715847,0.007513661202185792,0.0,0.011612021857923498,0.0034153005464480873,0.001366120218579235,0.02117486338797814,0.0006830601092896175,0.017759562841530054,0.0006830601092896175,0.0006830601092896175,0.0,0.0006830601092896175,0.010245901639344262,0.0,0.0,0.0,0.0047814207650273225,0.00273224043715847,0.01366120218579235,0.009562841530054645,0.0,0.010245901639344262,0.006830601092896175,0.001366120218579235,0.018442622950819672,0.0,0.0,0.00273224043715847,0.008879781420765027,0.0,0.0006830601092896175,0.0006830601092896175,0.01639344262295082,0.007513661202185792,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.009562841530054645,0.01707650273224044,0.001366120218579235,0.0020491803278688526,0.0,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.0,0.0047814207650273225,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.00546448087431694,0.0020491803278688526,0.0034153005464480873,0.0047814207650273225,0.0,0.0,0.001366120218579235,0.0,0.0006830601092896175,0.006147540983606557,0.0,0.0,0.0020491803278688526,0.0,0.0,0.0006830601092896175,0.011612021857923498,0.0,0.0,0.0,0.0006830601092896175,0.0020491803278688526,0.0006830601092896175,0.0020491803278688526,0.0034153005464480873,0.0006830601092896175,0.0006830601092896175,0.0,0.0,0.0006830601092896175,0.0,0.00273224043715847,0.0,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0,0.0,0.0,0.001366120218579235,0.0,0.001366120218579235,0.0,0.0,0.0,0.0,0.0020491803278688526,0.00819672131147541,0.0006830601092896175,0.0,0.0020491803278688526,0.0,0.0006830601092896175,0.0,0.0020491803278688526,0.0,0.0006830601092896175,0.0,0.0,0.0006830601092896175,0.0,0.0006830601092896175,0.0,0.0006830601092896175,0.0,0.0,0.001366120218579235,0.0020491803278688526,0.0020491803278688526,0.0,0.015027322404371584,0.00273224043715847,0.0,0.0,0.001366120218579235,0.006830601092896175,0.0,0.00273224043715847,0.0,0.0,0.001366120218579235,0.0,0.0006830601092896175,0.0006830601092896175,0.0,0.0,0.0034153005464480873,0.004098360655737705,0.0,0.0,0.0020491803278688526,0.0020491803278688526,0.0,0.0006830601092896175,0.0,0.0,0.0006830601092896175,0.0006830601092896175,0.006830601092896175,0.0,0.0,0.0,0.0,0.0034153005464480873,0.001366120218579235,0.0,0.0,0.0006830601092896175,0.0,0.0006830601092896175,0.0,0.0,0.0,0.0,0.0006830601092896175,0.0020491803278688526,0.0006830601092896175,0.0020491803278688526,0.0020491803278688526,0.0006830601092896175,0.0020491803278688526,0.0006830601092896175,0.0020491803278688526,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.00273224043715847,0.0006830601092896175,0.0020491803278688526,0.004098360655737705,0.0006830601092896175,0.00273224043715847,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.001366120218579235,0.00273224043715847,0.0006830601092896175,0.001366120218579235,0.00273224043715847,0.0047814207650273225,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.0020491803278688526,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0020491803278688526,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0020491803278688526,0.001366120218579235,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0020491803278688526,0.0006830601092896175,0.0020491803278688526,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0020491803278688526,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.001366120218579235,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.00273224043715847,0.0006830601092896175,0.001366120218579235,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175,0.0020491803278688526,0.0006830601092896175,0.001366120218579235,0.0006830601092896175,0.0006830601092896175,0.0006830601092896175
