화자ID,연령대,NNG_이번,NNG_여름,NNG_휴가,JKO_를,MAG_제대로,MAG_못,VV_가,EC_다,VV_오,EC_는데,JX_ᆫ,MAG_같이,NNG_오징어,NNG_배,VV_타,EC_고,VX_싶,EF_거든,NNG_다음,NNG_기회,VV_되,EC_면,EC_어,VV_보,ETM_는,EF_어,JKS_가,NNG_작년,NNG_할아버지,NNG_생신,NNG_때,NNG_시,VV_데려가,VX_가지,NNG_가자미,NNG_낚시,VV_하,JKS_이,NNG_생각,EC_지,VX_않,EF_더라고,MAJ_그래서,JX_는,JX_도,MM_한,VX_보,EF_자,VV_맞,NNG_갯벌,NNG_얘기,EC_어서,VV_나,ETM_ᆫ,EC_ᆫ데,NNG_얼마,NNG_전,NNG_바다,VV_먹,EC_던데,MM_이런,VA_재밌,ETM_을,VA_같,NNG_고등,NNG_학교,NNG_졸업,NNG_알바,NNG_돈,VV_모으,NNG_여행,ETM_던,EC_은데,NNG_그때,MAG_진짜,EF_지,EC_라,NNG_시간,VV_맞추,JKO_을,EC_니까,MAG_좀,VA_괜찮,VV_보이,JKG_의,JX_은,ETM_은,MAG_안,MAJ_그래도,NNG_형,NNG_친구,VV_다녀오,NNG_경비,MAG_또,NNG_오토바이,EC_게,VV_놀,ETN_기,VX_하,NNG_음식,NNG_값,NNG_숙소,NNG_비행,NNG_깃,JX_까지,VV_싸,EC_러,EC_어도,VV_들,NNG_마지막,NNG_학기,MAG_인제,EF_잖아,MAJ_그러니까,NNG_쯤,NNG_해외,NNG_계획,ETM_ᆯ,VA_있,EC_으면,MAG_일단,NNG_기,MAG_되게,NNG_달,VA_많,EC_면은,NNG_선장,NNG_연락,NNG_예약,VV_자,VV_나가,MAG_이제,NNG_밥,NNG_코스,MM_그런,MAG_다,VV_짜,VX_주,MAG_그냥,MAG_그대로,VV_따르,VX_가,JX_만,NNG_걸,VV_찾,VV_알,EC_다시피,NNG_군대,MM_저,NNG_북쪽,VV_나오,NNG_유일,EF_고,EC_람,NNG_장소,VV_내,VV_따라오,EF_ᆯ게,NNG_말,MAG_너무,NNG_계곡,NNG_고집,NNG_동안,NNG_스키장,MAJ_그럼,NNG_산,EC_으니까,MAG_한번,NNG_캠핑,EC_도록,VA_비슷하,JKO_ᆯ,EC_라고,MM_그,NNG_사람,NNG_지프차,VV_다니,NNG_자유,EC_면서,NNG_차박,NNG_즉석,NNG_용품,VV_꺼내,VV_사,VV_졸리,NNG_텐트,VV_치,NNG_즉흥,MAG_마침,MM_이,NNG_카,NNG_차,VA_크,NNG_한버,MAG_잘,VV_생각나,MAG_지금,NNG_요소,MAG_딱,VA_친하,MAG_계속,MAG_그때그때,MAG_없이,NNG_겨울,EF_자고,NNG_저번,NNG_서,JX_밖에,MAG_원래,NNG_멤버,JX_대로,NNG_단체,NNG_옛날,VA_바쁘,VX_지,MAG_막,NNG_학년,NNG_회사,VV_있,MAG_언제,EC_는지,NNG_동네,JX_부터,MAG_매년,JX_마다,NNG_제외,MAJ_근데,EC_자고,EC_ᆯ려,EC_려고,MAG_갑자기,MM_무슨,NNG_일,VV_생기,MAJ_금,NNG_한번,NNG_스키,VV_좋아하,VA_없,NNG_보드,NNG_초급,NNG_자,VV_넘,EC_다가,NNG_카운터,EC_다고,MAG_다시,VV_바꾸,VV_배우,NNG_원래,NNG_강사,NNG_교육,VX_있,MAG_솔직히,EC_ᆫ다고,NNG_재능,NNG_포기,MAG_잠깐,VV_느끼,NNG_연습,NNG_노력,VA_나쁘,VV_말,NNG_이용,EF_을까,NNG_대비,EC_어야,MAG_이렇게,MAG_굉장히,NNG_원,NNG_투,NNG_요즘,MAG_종종,MAG_더,EC_나,NNG_조회,NNG_수,NNG_이발소,NNG_귀,VV_파,NNG_이것저것,EC_ᆫ지,VV_모르,NNG_이름,MAG_아까,NNG_영상,JX_뿐,MM_다른,VV_돌아다니,NNG_무일푼,VA_좋,VV_살,EC_ᆫ가,NNG_멀미,NNG_걱정,NNG_애,NNG_날짜,EC_자,JKS_이서,VV_들어가,NNG_바닷가,EC_든,NNG_최근,NNG_고기,NNG_맛,NNG_평상시,NNG_마트,NNG_앞,VV_알아보,MAJ_그리고,NNG_국내,EC_지만,NNG_해외여행,MAG_오래,NNG_고등학교,NNG_작정,MAG_별로,NNG_개인,MAG_제일,NNG_향신료,ETM_다는,NNG_근처,VA_웬만하,MAG_약간,MAG_많이,MAG_그나마,NNG_지금,VA_힘들,MAG_얼른,EF_다,MAG_항상,NNG_위험,NNG_끝,NNG_안,VV_닿,NNG_아무것,NNG_이제,MAG_조금,NNG_조심,NNG_단톡방,NNG_상관,NNG_나중,MAG_천천히,NNG_쪼끔,NNG_쪼금,NNG_막말,NNG_운전,MAG_아무,JX_나,NNG_막무가내,NNG_반,VV_빌리,NNG_자리,MAG_그렇게,NNG_추억,VV_쌓,MAG_만약,NNG_잡음,VA_재미있,NNG_요리,NNG_매력,NNG_고등학생,MM_여러,VV_뭉치,VV_돌리,NNG_오랜만,MAG_물론,VA_어리,EC_여서,EF_더라,EC_기에,MAG_금방,NNG_욕심,EF_려고,MAG_혹시,VV_가르치,EF_ᆫ가,VA_다르,MM_두,NNG_발,VV_묶이,NNG_양발,NNG_사용,NNG_중심,NNG_위,VV_올리,MM_어느,NNG_정도,NNG_목표,NNG_주변,NNG_축제,VV_모이,NNG_얼음,NNG_구멍,VV_뚫,NNG_생,NNG_초장,VV_찍,MAG_보통,MAG_바로,VV_떠먹,NNG_라면,VV_넣,NNG_물고기,NNG_쾌감,MAJ_또,NNG_인터넷,NNG_검색,NNG_휴양지,NNG_맛집,NNG_참고,NNG_비행기,VV_내리,MM_아무,NNG_식당,VV_즐기,NNG_영화,MAG_괜히,NNG_범죄,VV_휘말리
SD2401617,20대,0.002888086642599278,0.0007220216606498195,0.0,0.010108303249097473,0.0007220216606498195,0.002888086642599278,0.0332129963898917,0.0021660649819494585,0.0007220216606498195,0.006498194945848376,0.005776173285198556,0.007942238267148015,0.0,0.0007220216606498195,0.007942238267148015,0.0555956678700361,0.004332129963898917,0.0021660649819494585,0.0007220216606498195,0.0,0.002888086642599278,0.013718411552346571,0.04115523465703971,0.007220216606498195,0.018050541516245487,0.018050541516245487,0.010108303249097473,0.0,0.0,0.0,0.004332129963898917,0.0,0.0007220216606498195,0.009386281588447653,0.0,0.006498194945848376,0.019494584837545126,0.010830324909747292,0.005776173285198556,0.004332129963898917,0.004332129963898917,0.001444043321299639,0.0036101083032490976,0.021660649819494584,0.03754512635379061,0.010830324909747292,0.021660649819494584,0.004332129963898917,0.0,0.001444043321299639,0.001444043321299639,0.02815884476534296,0.0,0.005776173285198556,0.0,0.0007220216606498195,0.0021660649819494585,0.001444043321299639,0.005776173285198556,0.0,0.0021660649819494585,0.006498194945848376,0.01227436823104693,0.01516245487364621,0.0,0.0021660649819494585,0.002888086642599278,0.0,0.001444043321299639,0.0007220216606498195,0.013718411552346571,0.0021660649819494585,0.0007220216606498195,0.001444043321299639,0.011552346570397111,0.001444043321299639,0.0007220216606498195,0.004332129963898917,0.0036101083032490976,0.017328519855595668,0.0036101083032490976,0.002888086642599278,0.004332129963898917,0.0036101083032490976,0.001444043321299639,0.011552346570397111,0.0036101083032490976,0.007942238267148015,0.0007220216606498195,0.0,0.0021660649819494585,0.0,0.0,0.008664259927797834,0.0,0.011552346570397111,0.005776173285198556,0.005776173285198556,0.006498194945848376,0.0,0.0,0.001444043321299639,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0007220216606498195,0.0021660649819494585,0.0,0.0,0.0,0.0021660649819494585,0.0007220216606498195,0.0,0.001444043321299639,0.005776173285198556,0.005776173285198556,0.005054151624548736,0.0021660649819494585,0.0007220216606498195,0.0,0.0036101083032490976,0.0,0.001444043321299639,0.0021660649819494585,0.0,0.0021660649819494585,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.012996389891696752,0.0007220216606498195,0.0,0.0036101083032490976,0.010108303249097473,0.001444043321299639,0.001444043321299639,0.01444043321299639,0.0,0.0,0.0007220216606498195,0.0007220216606498195,0.0,0.0007220216606498195,0.001444043321299639,0.0,0.0,0.0,0.0,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0007220216606498195,0.0,0.0,0.001444043321299639,0.0036101083032490976,0.0007220216606498195,0.0,0.0,0.0036101083032490976,0.0,0.0021660649819494585,0.001444043321299639,0.008664259927797834,0.0007220216606498195,0.0,0.0,0.0021660649819494585,0.0,0.002888086642599278,0.0036101083032490976,0.0,0.001444043321299639,0.0007220216606498195,0.002888086642599278,0.0,0.0,0.0,0.0,0.0021660649819494585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007220216606498195,0.001444043321299639,0.0,0.001444043321299639,0.0007220216606498195,0.0,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0021660649819494585,0.0021660649819494585,0.0,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0,0.0007220216606498195,0.005054151624548736,0.0007220216606498195,0.001444043321299639,0.001444043321299639,0.0007220216606498195,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0,0.005054151624548736,0.0,0.0,0.0007220216606498195,0.0,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0,0.0007220216606498195,0.0021660649819494585,0.0007220216606498195,0.0021660649819494585,0.004332129963898917,0.0,0.0,0.0,0.001444043321299639,0.0,0.0021660649819494585,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0,0.002888086642599278,0.0007220216606498195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0,0.0,0.001444043321299639,0.0,0.0,0.0,0.0,0.0,0.0,0.0021660649819494585,0.0,0.0,0.0,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0007220216606498195,0.0,0.0007220216606498195,0.0,0.0,0.0007220216606498195,0.0,0.0,0.006498194945848376,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.01227436823104693,0.001444043321299639,0.002888086642599278,0.0007220216606498195,0.004332129963898917,0.0021660649819494585,0.005054151624548736,0.001444043321299639,0.0021660649819494585,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0021660649819494585,0.0007220216606498195,0.0036101083032490976,0.002888086642599278,0.002888086642599278,0.004332129963898917,0.001444043321299639,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0021660649819494585,0.004332129963898917,0.0007220216606498195,0.001444043321299639,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0036101083032490976,0.001444043321299639,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0021660649819494585,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0021660649819494585,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0021660649819494585,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0021660649819494585,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195
SD2401618,20대,0.0072231139646869984,0.0008025682182985554,0.0008025682182985554,0.006420545746388443,0.0008025682182985554,0.004815409309791332,0.02969502407704655,0.0056179775280898875,0.0056179775280898875,0.016051364365971106,0.0040128410914927765,0.008025682182985553,0.0016051364365971107,0.0032102728731942215,0.009630818619582664,0.044141252006420544,0.004815409309791332,0.0040128410914927765,0.0040128410914927765,0.0040128410914927765,0.0056179775280898875,0.006420545746388443,0.0377207062600321,0.0072231139646869984,0.02247191011235955,0.02969502407704655,0.025682182985553772,0.0016051364365971107,0.0008025682182985554,0.0008025682182985554,0.004815409309791332,0.0008025682182985554,0.0008025682182985554,0.009630818619582664,0.0008025682182985554,0.008025682182985553,0.028089887640449437,0.016853932584269662,0.0072231139646869984,0.0016051364365971107,0.0016051364365971107,0.006420545746388443,0.002407704654895666,0.012841091492776886,0.033707865168539325,0.0072231139646869984,0.02086677367576244,0.008025682182985553,0.006420545746388443,0.0016051364365971107,0.0056179775280898875,0.024879614767255216,0.0008025682182985554,0.0072231139646869984,0.002407704654895666,0.0016051364365971107,0.0016051364365971107,0.0032102728731942215,0.0072231139646869984,0.0008025682182985554,0.0016051364365971107,0.012038523274478331,0.008025682182985553,0.013643659711075442,0.0008025682182985554,0.0008025682182985554,0.0016051364365971107,0.0008025682182985554,0.0016051364365971107,0.0008025682182985554,0.009630818619582664,0.004815409309791332,0.0016051364365971107,0.0032102728731942215,0.002407704654895666,0.0008025682182985554,0.002407704654895666,0.0072231139646869984,0.0016051364365971107,0.0072231139646869984,0.009630818619582664,0.00882825040128411,0.002407704654895666,0.0032102728731942215,0.0032102728731942215,0.0040128410914927765,0.0040128410914927765,0.006420545746388443,0.0016051364365971107,0.0008025682182985554,0.0056179775280898875,0.0008025682182985554,0.0008025682182985554,0.0040128410914927765,0.0008025682182985554,0.008025682182985553,0.0056179775280898875,0.006420545746388443,0.0072231139646869984,0.0016051364365971107,0.002407704654895666,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.002407704654895666,0.0016051364365971107,0.0008025682182985554,0.0008025682182985554,0.0016051364365971107,0.0032102728731942215,0.002407704654895666,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0072231139646869984,0.011235955056179775,0.00882825040128411,0.0016051364365971107,0.0008025682182985554,0.0008025682182985554,0.0032102728731942215,0.0008025682182985554,0.0008025682182985554,0.0016051364365971107,0.0016051364365971107,0.0040128410914927765,0.0008025682182985554,0.002407704654895666,0.0016051364365971107,0.0032102728731942215,0.0008025682182985554,0.0016051364365971107,0.0040128410914927765,0.004815409309791332,0.002407704654895666,0.0008025682182985554,0.012038523274478331,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.006420545746388443,0.0008025682182985554,0.0016051364365971107,0.0056179775280898875,0.0008025682182985554,0.0016051364365971107,0.0008025682182985554,0.0008025682182985554,0.0016051364365971107,0.0016051364365971107,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0016051364365971107,0.0008025682182985554,0.0008025682182985554,0.002407704654895666,0.0008025682182985554,0.0016051364365971107,0.0008025682182985554,0.0016051364365971107,0.002407704654895666,0.0016051364365971107,0.002407704654895666,0.0016051364365971107,0.0032102728731942215,0.002407704654895666,0.0008025682182985554,0.0008025682182985554,0.002407704654895666,0.0008025682182985554,0.0032102728731942215,0.0072231139646869984,0.0008025682182985554,0.004815409309791332,0.0016051364365971107,0.002407704654895666,0.0016051364365971107,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0016051364365971107,0.0008025682182985554,0.002407704654895666,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0032102728731942215,0.0016051364365971107,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0016051364365971107,0.0008025682182985554,0.0016051364365971107,0.0040128410914927765,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.002407704654895666,0.0016051364365971107,0.0008025682182985554,0.0008025682182985554,0.0016051364365971107,0.0008025682182985554,0.002407704654895666,0.002407704654895666,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0040128410914927765,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0032102728731942215,0.0008025682182985554,0.002407704654895666,0.004815409309791332,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0016051364365971107,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0016051364365971107,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
