화자ID,연령대,VA_친하,ETM_ᆫ,NNG_친구,JX_은,MM_어떤,JKS_이,VA_있,EF_ᆫ가,JX_요,JX_는,NNG_고등학교,NNG_때,EC_어,VX_오,EC_다고,NNG_생각,EF_ᆸ니다,MM_한,MM_이,NNG_에스에프,VV_피,EC_고,NNG_피,NNG_선생,JKG_의,NNG_대부분,JKS_가,VA_많,EF_나요,MAG_다,MAG_잘,VV_맞,JKO_을,VV_하,VV_들,NNG_아이,EC_으면,NNG_대화,VV_통하,NNG_본인,NNG_엠비티아이,VV_대하,EC_어서,MAG_얼마나,VV_알,VX_계시,EF_ᆫ가요,MAG_제일,NNG_특이,NNG_성격,VV_있,VV_모르,EC_는데,NNG_주변,MAG_많이,VV_보,EC_지,VX_못하,VA_같,EF_습니다,JX_도,NNG_소개,VX_주,EF_세요,ETM_은,VX_싶,VA_활발하,NNG_말,VA_똑같,VX_않,ETM_는,EC_게,NNG_대응,NNG_소통,NNG_최대한,NNG_문제,VV_일으키,ETM_을,VV_참,MAJ_그래서,MAG_혼자,EC_다가,VV_놓,EF_습니까,ETN_ᆷ,MAG_정말,NNG_정반대,NNG_단어,NNG_오지랖,MAG_좀,VA_넓,NNG_일,NNG_참견,VV_끼,VX_하,VV_되,ETM_ᆯ,NNG_속,MAG_약간,NNG_신경,VV_쓰,MAG_쪼금,VV_받아들이,VX_지,NNG_후,JKO_를,NNG_상대방,NNG_표현,NNG_남녀,JKG_에,NNG_우정,VA_없,NNG_남자,NNG_사람,NNG_힘,VA_힘들,NNG_피곤,EF_ᆸ니까,EC_기에,VV_만들,EC_도록,NNG_노력,EC_며,MAG_최대한,MM_그런,MAJ_그러면,MM_그,JX_까지,MAJ_그러면은,NNG_만약,EC_면,NNG_허용,NNG_가능,NNG_저녁,NNG_시간,NNG_밥,MAG_안,NNG_김밥,NNG_집,EF_요,MAG_딱,NNG_글자,JX_만,NNG_눈,NNG_맞춤,MAG_조끔,JKG_이,NNG_열풍,VV_느끼,NNG_회사,NNG_면접,NNG_질문,NNG_종이,NNG_항목,VV_생기,VA_크,NNG_영향,NNG_차지,NNG_부분,NNG_전,NNG_엠비티,VX_보,VV_인하,ETN_기,VV_나누,MAG_참,VA_좋,NNG_소재,NNG_마음,EC_ᆫ다고,MAG_분명,EC_므로,NNG_처음,JX_부터,MAG_오히려,NNG_긍정,NNG_검사,MAG_제대로,NNG_최근,NNG_반,VV_넘어가,NNG_대학교,MAG_무심코,VV_놀,EC_러,VV_가,MAG_이제,NNG_항문,NNG_지로,MAG_매번,VV_나오,MAG_왜,VV_바뀌,NNG_습,NNG_즉흥,VA_맛있,JKO_ᆯ,VV_먹,VV_좋아하,MAG_우선,NNG_순위,EC_라고,MAG_자주,EC_으러,VV_다니,VV_겹치,JX_ᆫ,EC_나,NNG_대문자,NNG_문자,NNG_기,VV_빨리,MAG_되게,EF_거든요,NNG_반응,EC_어도,VA_괜찮,NNG_중요,VV_바라,EF_구나,NNG_정도,VA_충분하,NNG_티,NNG_에프,NNG_성향,VA_강하,ETM_던,EC_으나,NNG_사회,NNG_생활,NNG_시작,NNG_이후,MAG_점점,VX_있,MM_어느,MAJ_그럼,NNG_공감,NNG_영화,VV_울,NNG_주인공,MAG_특히,NNG_경우,NNG_몰입,VA_정신없,NNG_집중,MAG_못,NNG_엔,VV_가지,NNG_상상,EF_지,MAG_너무,NNG_무궁무진,NNG_끝,NNG_방향,EC_자면,MAG_보통,NNG_얘기,VV_꺼내,VA_쓸데없,NNG_토론,VV_펼쳐지,NNG_대답,MAG_그냥,VV_계시,NNG_흥미,EC_다만,NNG_집중력,VV_떨어지,VV_관하,NNG_현실,EF_기에,MAG_얼추,VV_띄,MM_제,MM_여러,EF_어요,MAG_혹시,EF_예요,MAG_거의,NNG_아이에스티피,MAJ_근데,MAG_어차피,EC_라서,NNG_상관,NNG_주도,EC_니까,NNG_이에스티피,EC_ᆫ데,NNG_불도저,VV_알려지,VA_다르,MAG_어떻게,NNG_연예인,NNG_이에스에프피,VV_올라오,NNG_특징,EF_더라고,NNG_대개,NNG_해탈,EC_거나,MAJ_그래도,NNG_변화,EC_다,EF_으세요,EC_ᆸ니다,NNG_모두,MM_모든,NNG_관심,MAG_별로,EC_ᆫ가,NNG_글,MAG_어,NNG_기분,VA_나쁘,NNG_포인트,VV_건드리,NNG_친,NNG_빙자,NNG_썸,NNG_차이,NNG_손,EC_지만,VV_마주치,ETM_기,VA_밝,NNG_마,JX_나,NNG_반주,NNG_초저녁,EF_지요,VV_맞추,ETM_ᆫ다는,NNG_말씀,EF_죠,VV_틀리,NNG_선호,NNG_탈락,EC_ᆫ다면,NNG_수긍,NNG_퍼스널리티,NNG_사이트,NNG_문항,NNG_이번,MAG_처음,MAG_자세히,NNG_그날,VA_예민하,EC_은데,VV_모이,MAG_어쨌든,NNG_반대,NNG_에스,MAG_엄청,VV_변하,MAJ_그리고,NNG_티의,EC_ᆫ다,EC_려고,NNG_운,NNG_입장,ETN_ᆫ다기,NNG_상황,VA_슬프,NNG_늑대,NNG_소년,EC_면서,NNG_엄마,NNG_아빠,MAG_왜냐하면,NNG_술자리,VA_재밌,NNG_농담,VV_따먹,NNG_얘깃거리,NNG_미래,NNG_지구,EC_ᆯ지,NNG_심해,MAG_더,EC_은지,NNG_우주,MM_이런,NNG_혼자,NNG_술,NNG_주제,MAG_항상
SD2400671,20대,0.0020100502512562816,0.02512562814070352,0.010050251256281407,0.027135678391959798,0.004020100502512563,0.024120603015075376,0.017085427135678392,0.005025125628140704,0.005025125628140704,0.035175879396984924,0.0010050251256281408,0.005025125628140704,0.009045226130653266,0.0010050251256281408,0.010050251256281407,0.012060301507537688,0.022110552763819097,0.005025125628140704,0.005025125628140704,0.004020100502512563,0.0010050251256281408,0.02512562814070352,0.004020100502512563,0.008040201005025126,0.006030150753768844,0.0010050251256281408,0.018090452261306532,0.008040201005025126,0.018090452261306532,0.003015075376884422,0.018090452261306532,0.009045226130653266,0.02512562814070352,0.020100502512562814,0.003015075376884422,0.006030150753768844,0.003015075376884422,0.007035175879396985,0.0020100502512562816,0.004020100502512563,0.0010050251256281408,0.0010050251256281408,0.007035175879396985,0.0010050251256281408,0.003015075376884422,0.0010050251256281408,0.0010050251256281408,0.003015075376884422,0.0010050251256281408,0.010050251256281407,0.005025125628140704,0.0010050251256281408,0.003015075376884422,0.0010050251256281408,0.009045226130653266,0.008040201005025126,0.011055276381909548,0.003015075376884422,0.019095477386934675,0.018090452261306532,0.016080402010050253,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.011055276381909548,0.004020100502512563,0.0010050251256281408,0.004020100502512563,0.0020100502512562816,0.008040201005025126,0.02814070351758794,0.009045226130653266,0.0010050251256281408,0.0020100502512562816,0.0020100502512562816,0.003015075376884422,0.0010050251256281408,0.005025125628140704,0.0020100502512562816,0.0020100502512562816,0.0020100502512562816,0.0020100502512562816,0.0010050251256281408,0.004020100502512563,0.0020100502512562816,0.005025125628140704,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.009045226130653266,0.0010050251256281408,0.003015075376884422,0.0010050251256281408,0.0010050251256281408,0.005025125628140704,0.010050251256281407,0.010050251256281407,0.0010050251256281408,0.005025125628140704,0.0020100502512562816,0.0020100502512562816,0.0020100502512562816,0.0020100502512562816,0.0010050251256281408,0.0010050251256281408,0.012060301507537688,0.0010050251256281408,0.0010050251256281408,0.003015075376884422,0.003015075376884422,0.003015075376884422,0.006030150753768844,0.0020100502512562816,0.003015075376884422,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.004020100502512563,0.0010050251256281408,0.0020100502512562816,0.0020100502512562816,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0020100502512562816,0.0020100502512562816,0.003015075376884422,0.003015075376884422,0.0010050251256281408,0.0020100502512562816,0.008040201005025126,0.0010050251256281408,0.0020100502512562816,0.0020100502512562816,0.0010050251256281408,0.0010050251256281408,0.009045226130653266,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.003015075376884422,0.0010050251256281408,0.0010050251256281408,0.0020100502512562816,0.0020100502512562816,0.0010050251256281408,0.0010050251256281408,0.0020100502512562816,0.003015075376884422,0.0020100502512562816,0.0020100502512562816,0.0010050251256281408,0.0010050251256281408,0.003015075376884422,0.0010050251256281408,0.0010050251256281408,0.0020100502512562816,0.0010050251256281408,0.0020100502512562816,0.003015075376884422,0.0010050251256281408,0.005025125628140704,0.0020100502512562816,0.0010050251256281408,0.0020100502512562816,0.0010050251256281408,0.0020100502512562816,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0020100502512562816,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0020100502512562816,0.0020100502512562816,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0020100502512562816,0.0020100502512562816,0.003015075376884422,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0020100502512562816,0.003015075376884422,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0020100502512562816,0.0020100502512562816,0.003015075376884422,0.0020100502512562816,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.003015075376884422,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.003015075376884422,0.0010050251256281408,0.003015075376884422,0.0020100502512562816,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0020100502512562816,0.0010050251256281408,0.0020100502512562816,0.0020100502512562816,0.003015075376884422,0.0020100502512562816,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.003015075376884422,0.003015075376884422,0.0020100502512562816,0.004020100502512563,0.003015075376884422,0.004020100502512563,0.0010050251256281408,0.0020100502512562816,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0020100502512562816,0.0010050251256281408,0.0010050251256281408,0.004020100502512563,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.0020100502512562816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400672,20대,0.0011737089201877935,0.01995305164319249,0.009389671361502348,0.03169014084507042,0.002347417840375587,0.01643192488262911,0.01995305164319249,0.004694835680751174,0.004694835680751174,0.03403755868544601,0.0,0.0011737089201877935,0.005868544600938967,0.0,0.01056338028169014,0.015258215962441314,0.014084507042253521,0.0011737089201877935,0.0035211267605633804,0.004694835680751174,0.0,0.017605633802816902,0.004694835680751174,0.012910798122065728,0.012910798122065728,0.0,0.028169014084507043,0.0035211267605633804,0.015258215962441314,0.0011737089201877935,0.014084507042253521,0.011737089201877934,0.01643192488262911,0.029342723004694836,0.0,0.005868544600938967,0.002347417840375587,0.0011737089201877935,0.0,0.0011737089201877935,0.0011737089201877935,0.002347417840375587,0.008215962441314555,0.0,0.002347417840375587,0.0,0.002347417840375587,0.0,0.0,0.004694835680751174,0.005868544600938967,0.0011737089201877935,0.005868544600938967,0.002347417840375587,0.008215962441314555,0.004694835680751174,0.011737089201877934,0.0,0.022300469483568074,0.023474178403755867,0.012910798122065728,0.0,0.0,0.002347417840375587,0.008215962441314555,0.005868544600938967,0.0,0.008215962441314555,0.002347417840375587,0.011737089201877934,0.02464788732394366,0.005868544600938967,0.0,0.0011737089201877935,0.0,0.0,0.0,0.002347417840375587,0.0,0.0011737089201877935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.0,0.0011737089201877935,0.0,0.0,0.0011737089201877935,0.01056338028169014,0.007042253521126761,0.0,0.0,0.002347417840375587,0.0,0.002347417840375587,0.0011737089201877935,0.0,0.0,0.007042253521126761,0.0,0.0011737089201877935,0.002347417840375587,0.002347417840375587,0.0035211267605633804,0.002347417840375587,0.002347417840375587,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.0,0.002347417840375587,0.0,0.011737089201877934,0.0035211267605633804,0.0,0.002347417840375587,0.009389671361502348,0.0,0.004694835680751174,0.0011737089201877935,0.0011737089201877935,0.002347417840375587,0.012910798122065728,0.0,0.0,0.0011737089201877935,0.0,0.0,0.0011737089201877935,0.002347417840375587,0.0011737089201877935,0.0,0.0035211267605633804,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.0,0.0,0.0035211267605633804,0.0,0.0,0.004694835680751174,0.0,0.0,0.0011737089201877935,0.0,0.007042253521126761,0.0,0.0,0.002347417840375587,0.0,0.0,0.002347417840375587,0.0,0.0,0.0,0.0,0.0,0.0,0.0035211267605633804,0.0,0.0035211267605633804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.0,0.0,0.005868544600938967,0.0,0.002347417840375587,0.0,0.0,0.0,0.0,0.0035211267605633804,0.004694835680751174,0.0,0.0,0.0035211267605633804,0.0,0.0,0.0,0.0011737089201877935,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0,0.0,0.004694835680751174,0.0,0.004694835680751174,0.0035211267605633804,0.0011737089201877935,0.0011737089201877935,0.0035211267605633804,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.0035211267605633804,0.0,0.0035211267605633804,0.002347417840375587,0.004694835680751174,0.0011737089201877935,0.002347417840375587,0.0,0.0,0.0,0.0,0.0011737089201877935,0.005868544600938967,0.0,0.0,0.0,0.0011737089201877935,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.0,0.0011737089201877935,0.0011737089201877935,0.0,0.0,0.0011737089201877935,0.0,0.0011737089201877935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.0011737089201877935,0.017605633802816902,0.005868544600938967,0.002347417840375587,0.002347417840375587,0.002347417840375587,0.005868544600938967,0.002347417840375587,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.002347417840375587,0.002347417840375587,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.002347417840375587,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0035211267605633804,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0035211267605633804,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.002347417840375587,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0035211267605633804,0.0011737089201877935,0.002347417840375587,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.002347417840375587,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.002347417840375587,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.002347417840375587,0.002347417840375587,0.002347417840375587,0.0035211267605633804,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.002347417840375587,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.002347417840375587,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.002347417840375587,0.002347417840375587,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935,0.0011737089201877935
