화자ID,연령대,NNG_지금,JX_까지,EC_라,NNG_아르바이트,VV_하,ETM_던,NNG_사장,JX_은,MAG_잘,VV_맞,EF_어,MM_어떤,NNG_부분,JKS_이,MAG_쪼끔,VA_다르,EC_다고,VV_느끼,EF_는데,JX_는,NNG_대체,JX_도,MAG_빨리빨리,ETM_는,NNG_성격,JKO_을,VV_좋아하,NNG_성향,EC_고,NNG_일,ETM_ᆯ,NNG_때,MAG_빨리,NNG_처리,JKO_를,NNG_사람,EC_라서,NNG_상사,JKG_의,NNG_관계,VV_있,EC_어서,ETM_은,MAG_많이,VA_없,EC_는데,MAG_아무래도,NNG_요즘,VV_만나,MM_다른,MAG_같이,NNG_알바,ETM_ᆫ,NNG_친구,NNG_경우,JKS_가,MAG_더,VA_많,MM_그런,MAG_좀,VA_힘들,VA_같,NNG_아이에스티제,EF_야,EC_ᆫ가,NNG_처음,JX_부터,MM_아무런,NNG_배경,MAG_없이,EC_지,JX_ᆫ,VA_친하,EC_어,VX_지,EC_ᆫ데,EC_면서,ETN_기,VV_위하,NNG_목적,MAG_별로,NNG_정,MAG_안,VV_가,MAJ_근데,MAG_진짜,NNG_현실,EC_라고,NNG_생각,VX_하,MAG_왜냐면,MAG_가끔,NNG_엔,NNG_길,EC_다가,MAG_막,NNG_상상,VV_떨어지,VV_죽,EC_으면,EF_ᆯ까,MM_이런,EC_ᆫ다고,NNG_얘기,MAG_전혀,VX_보,NNG_에스,VA_확실하,MM_옛,EC_면,NNG_옛날,ETM_라는,EC_게,NNG_인기,NNG_유행,VX_않,MAG_언젠가,NNG_대화,NNG_소재,MAG_꼭,NNG_사용,MAJ_그럼,NNG_학교,NNG_동기,MAG_제일,MM_이,NNG_엔에프,NNG_피,JX_만,VV_빼,MAG_다,MAG_왜냐하면,NNG_기숙사,VV_살,MM_그,VV_싸우,EC_거나,VV_그러,EC_었,NNG_경험,MAG_항상,ETM_ᆫ다는,NNG_느낌,EF_거든,MAG_아까,NNG_전,NNG_상상력,NNG_고민,MAG_오래,EC_ᆫ다거나,NNG_상황,VA_있,MAG_사실,NNG_자체,ETN_라기,EC_나,EC_어도,NNG_퍼센트,NNG_정도,NNG_원래,NNG_아이에스티피,MAG_계속,VV_다니,VV_나,VV_변하,ETM_단,NNG_말,MAJ_그래서,MAG_왜,VV_나오,NNG_부정,NNG_생활,EC_어야,VV_생기,EC_니까,JKO_ᆯ,NNG_해결,EC_려고,MAG_그냥,NNG_집,MAG_오늘,MAG_먼저,EC_다라고,NNG_머릿속,NNG_계획,VV_세우,NNG_점,NNG_제,MAJ_그러면,NNG_만약,NNG_대학교,NNG_팀,NNG_프로젝트,MAG_정말,NNG_정반대,NNG_팀플을,VV_되,NNG_마음,VV_들,ETM_을,NNG_대응,MM_내,NNG_제안,ETN_ᆫ다기,NNG_직접,NNG_사실,NNG_남녀,NNG_우정,VV_치,NNG_유일,NNG_남자,VX_나,EF_구나,MAG_혹시,NNG_학창,NNG_시절,VV_불,NNG_반,NNG_합반,MAJ_그러면은,NNG_주기,NNG_연락,NNG_이사,VV_오,NNG_후,VX_못하,NNG_다음,NNG_학과,NNG_과제,EC_다,EC_니,MAG_못,VV_보,VV_맞이하,VX_주,VX_싶,NNG_인사,VV_나누,NNG_피곤,VA_바쁘,MAG_그닥,VA_좋,VV_다투,MAG_끼리끼리,EF_다,VX_있,EF_ᆫ가,VV_맺,NNG_사회,NNG_예,NNG_극도,NNG_에프,MAG_서서히,VA_멀,NNG_애매,MAG_결국,VV_오래가,MAG_맨날,MM_모든,NNG_이제,NNG_식상,EC_지만,NNG_이야기,NNG_지속,VX_나가,MAG_어떻게,EF_세요,MAJ_그래도,NNG_유용,JKG_이,NNG_검사,NNG_차이,MAG_약간,NNG_정확,VV_끝내,NNG_타입,NNG_시간,NNG_효율,NNG_중요,NNG_마무리,VV_들어오,NNG_언니,EF_지,MAJ_그런데,EC_은데,EC_여,VX_가지,MAG_되게,EC_ᆫ지,MAG_실제로,VV_넘어지,VV_어떡하,NNG_음료,NNG_카페,NNG_자리,VV_돌아오,VV_엎지르,MAG_이렇게,NNG_예전,MAG_오히려,NNG_혈액,NNG_시작,VA_편하,NNG_파악,ETM_다는,NNG_장점,MAJ_아니면은,NNG_아이,NNG_예시,EF_을까,NNG_개인,MAG_쪼금,MAG_거의,MM_한,NNG_이상,NNG_실제,NNG_티,MM_제,VV_속하,EC_는다고,NNG_불안,MAG_또,MAG_착착,MAG_착,NNG_방식,EC_니깐,VV_몰,NNG_표현,VV_쓰,EC_ᆯ지,VV_모르,NNG_진행,NNG_불편,MM_첫,NNG_절충,NNG_입장,EC_으니깐,VV_섞,MAG_서로,NNG_만족,NNG_해결책,NNG_마련,NNG_방법,NNG_의견,VA_강하,NNG_피력,NNG_주장,NNG_질문,EF_ᆫ가요,EF_ᆯ래요,NNG_방향,ETM_려는,MAG_굳이,NNG_약간,NNG_한번,VA_나쁘,EC_다시피,NNG_아이엔티제,NNG_내향,EF_ᆫ데,MAG_특히,NNG_성별,VV_가지,NNG_향,NNG_기존,VA_깊,NNG_유지,VV_만들,NNG_대학,NNG_개선,EF_더라고,NNG_고등학교,NNG_중학교,NNG_감정,VV_비하,NNG_이성,NNG_중시,NNG_자신,EF_랄까,MAG_너무,NNG_갈등,EC_ᆯ까,NNG_공과,NNG_사,NNG_구분,VV_끌,VV_겪,NNG_몰입,EF_잖아,VA_속상하,NNG_화,VV_대하,NNG_일상생활,NNG_적용,NNG_단점,NNG_부각,MAG_이만큼,VA_빠르,NNG_소개,VV_의하,NNG_영향,VV_달라지,VA_꾸준하,NNG_아이엔티제이로,NNG_변화,MAG_지금
SD2400614,20대,0.0,0.0009041591320072332,0.0009041591320072332,0.0,0.028933092224231464,0.009945750452079566,0.0018083182640144665,0.0081374321880651,0.003616636528028933,0.0081374321880651,0.03616636528028933,0.0027124773960217,0.0054249547920434,0.02531645569620253,0.009041591320072333,0.0027124773960217,0.009945750452079566,0.0054249547920434,0.0,0.04430379746835443,0.0018083182640144665,0.0162748643761302,0.0009041591320072332,0.037070524412296565,0.009041591320072333,0.037070524412296565,0.0018083182640144665,0.0027124773960217,0.0162748643761302,0.006329113924050633,0.0081374321880651,0.0045207956600361665,0.0009041591320072332,0.0018083182640144665,0.0045207956600361665,0.009945750452079566,0.0027124773960217,0.0,0.014466546112115732,0.0009041591320072332,0.0081374321880651,0.011754068716094032,0.003616636528028933,0.009945750452079566,0.003616636528028933,0.0108499095840868,0.0,0.0018083182640144665,0.0018083182640144665,0.0045207956600361665,0.0018083182640144665,0.0,0.013562386980108499,0.011754068716094032,0.0009041591320072332,0.014466546112115732,0.0027124773960217,0.0,0.007233273056057866,0.0009041591320072332,0.0,0.0189873417721519,0.0,0.0027124773960217,0.0018083182640144665,0.0,0.0,0.0,0.0,0.0009041591320072332,0.007233273056057866,0.0081374321880651,0.0009041591320072332,0.015370705244122965,0.0018083182640144665,0.007233273056057866,0.0009041591320072332,0.0081374321880651,0.0,0.0,0.0018083182640144665,0.0,0.0027124773960217,0.0009041591320072332,0.0018083182640144665,0.0,0.0009041591320072332,0.0054249547920434,0.0189873417721519,0.009945750452079566,0.0,0.0,0.0027124773960217,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0054249547920434,0.0018083182640144665,0.0,0.0,0.006329113924050633,0.0009041591320072332,0.0,0.0,0.003616636528028933,0.0,0.0045207956600361665,0.0189873417721519,0.0,0.0,0.0045207956600361665,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003616636528028933,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0054249547920434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0.019891500904159132,0.0,0.0,0.0,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0,0.0,0.0,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0,0.0,0.003616636528028933,0.012658227848101266,0.0,0.0009041591320072332,0.0,0.0009041591320072332,0.003616636528028933,0.0009041591320072332,0.0009041591320072332,0.007233273056057866,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0027124773960217,0.0009041591320072332,0.0027124773960217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054249547920434,0.0,0.0009041591320072332,0.0027124773960217,0.0,0.0027124773960217,0.0,0.0,0.0,0.0,0.0018083182640144665,0.0018083182640144665,0.0,0.0,0.0,0.0,0.0054249547920434,0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0,0.0009041591320072332,0.0,0.0027124773960217,0.0,0.0,0.0,0.0027124773960217,0.0,0.0,0.0018083182640144665,0.0,0.003616636528028933,0.003616636528028933,0.0,0.0,0.0,0.0,0.0,0.003616636528028933,0.0,0.0,0.0,0.0018083182640144665,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0045207956600361665,0.0,0.0,0.0009041591320072332,0.0018083182640144665,0.014466546112115732,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.017179023508137433,0.0027124773960217,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0018083182640144665,0.003616636528028933,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0045207956600361665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0045207956600361665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332
SD2400615,20대,0.0030706243602865915,0.0020470829068577278,0.0010235414534288639,0.0030706243602865915,0.037871033776867964,0.007164790174002047,0.0040941658137154556,0.014329580348004094,0.00511770726714432,0.007164790174002047,0.0255885363357216,0.0030706243602865915,0.00511770726714432,0.017400204708290685,0.007164790174002047,0.0030706243602865915,0.006141248720573183,0.0020470829068577278,0.0010235414534288639,0.030706243602865915,0.0020470829068577278,0.015353121801432957,0.0010235414534288639,0.033776867963152504,0.00511770726714432,0.030706243602865915,0.0040941658137154556,0.0030706243602865915,0.017400204708290685,0.006141248720573183,0.01023541453428864,0.008188331627430911,0.0030706243602865915,0.0030706243602865915,0.016376663254861822,0.015353121801432957,0.0010235414534288639,0.0010235414534288639,0.011258955987717503,0.00511770726714432,0.0040941658137154556,0.012282497441146366,0.007164790174002047,0.01023541453428864,0.0040941658137154556,0.01023541453428864,0.0020470829068577278,0.0010235414534288639,0.015353121801432957,0.0020470829068577278,0.0030706243602865915,0.0010235414534288639,0.02456499488229273,0.016376663254861822,0.0010235414534288639,0.02354145342886387,0.0020470829068577278,0.0040941658137154556,0.007164790174002047,0.0030706243602865915,0.0010235414534288639,0.015353121801432957,0.0010235414534288639,0.0040941658137154556,0.01023541453428864,0.00511770726714432,0.0040941658137154556,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.01023541453428864,0.0040941658137154556,0.0040941658137154556,0.009211873080859774,0.0030706243602865915,0.00511770726714432,0.0030706243602865915,0.011258955987717503,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0030706243602865915,0.00511770726714432,0.0030706243602865915,0.0010235414534288639,0.0020470829068577278,0.0040941658137154556,0.012282497441146366,0.012282497441146366,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0030706243602865915,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.006141248720573183,0.0010235414534288639,0.006141248720573183,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.008188331627430911,0.0020470829068577278,0.00511770726714432,0.011258955987717503,0.0010235414534288639,0.0010235414534288639,0.006141248720573183,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0030706243602865915,0.0010235414534288639,0.0010235414534288639,0.0030706243602865915,0.0030706243602865915,0.0040941658137154556,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.006141248720573183,0.0010235414534288639,0.00511770726714432,0.0020470829068577278,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0030706243602865915,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.00511770726714432,0.01023541453428864,0.0010235414534288639,0.0030706243602865915,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0040941658137154556,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0030706243602865915,0.0040941658137154556,0.0020470829068577278,0.0040941658137154556,0.0030706243602865915,0.0040941658137154556,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0030706243602865915,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0030706243602865915,0.0020470829068577278,0.0030706243602865915,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0030706243602865915,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0020470829068577278,0.0020470829068577278,0.00511770726714432,0.0030706243602865915,0.0030706243602865915,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
