화자ID,연령대,NNG_이번,NNG_학교,NNG_축제,NNG_뉴진스,VV_오,ETM_ᆫ,VV_보,EF_어,VV_나,EC_어,NNG_아무것,JX_도,VV_모르,MAJ_근데,NNG_애,EC_러,VV_가,EF_더라,VV_다니,ETM_ᆯ,NNG_때,VA_좋,ETM_던,NNG_가수,VV_있,EC_니,NNG_정상,NNG_수,NNG_체육,NNG_대회,VV_말,EC_고,JX_는,EF_지,NNG_그때,NNG_학생회,JKS_이,VV_좋아하,EC_어서,NNG_대신,VV_임하,NNG_별,MM_그,NNG_사람,EF_잖아,VA_없,MM_다른,NNG_곳,NNG_실습,VX_있,VV_맞,NNG_선배,VA_있,EC_는데,MAG_쪼끔,MAG_같이,VV_하,EC_다,VX_보,EC_니까,VX_가지,MAG_많이,VV_혼나,MM_어떤,NNG_과목,NNG_초등,ETM_을,VA_밝,JX_ᆫ,VA_재밌,JKO_를,MM_그런,NNG_사탕,VV_주,MAG_왜,MAG_너무,MAG_잘,NNG_과자,VV_나누,VX_주,VA_어이없,EF_네,MAJ_그러면은,NNG_칭찬,MAG_다,NNG_에이,NNG_플러스,EF_ᆯ걸,NNG_지역,NNG_보건소,VV_나가,NNG_나,NNG_체조,VV_만들,VV_어르,VV_가르치,VX_드리,MAG_거의,MAG_안,VV_알,NNG_손,MAG_말랑말랑,MM_한,ETN_기,NNG_무릎,VV_굽히,MM_이런,NNG_선생,MAG_엄청,EC_지,VX_않,NNG_자료,VV_읽,NNG_지침서,VV_채우,VV_그리,ETM_는,NNG_어르신,NNG_가족,VV_물어보,VV_막히,VA_힘들,VA_괜찮,MAG_진짜,EC_게,EC_다고,VV_그러,VV_넘어가,NNG_밥,VA_맛있,NNG_여비,NNG_짬뽕,JX_밖에,VV_먹,MAJ_그래서,NNG_말,EC_면서,NNG_저녁,NNG_라면,VA_많,ETM_은,EF_야,NNG_살,VV_찌,EF_거든,EF_는데,NNG_점심밥,JKO_을,JKS_가,MAG_못,VA_바쁘,NNG_신경,VV_쓰,NNG_경우,MAG_더,NNG_우리,NNG_고생,NNG_사물함,NNG_배우,VV_비우,NNG_날,MAG_제일,VA_싫,MAJ_그리고,NNG_전공,NNG_책,EC_으니까,MAG_특히,NNG_해부학,NNG_성인,NNG_간호,MAG_맨날,VV_들,MAG_항상,VA_같,NNG_층,EC_으면,EC_은데,NNG_마지막,NNG_학생,NNG_실,VV_옮기,VX_지,NNG_제일,NNG_입구,NNG_위치,VA_다르,NNG_관,VA_멀,MAG_딱,NNG_학년,NNG_행동,MAG_또,NNG_봉사,NNG_시간,EC_어야,VV_되,JX_까지,NNG_끝,VV_미루,EC_다가,MAG_갑자기,MAG_열심히,MAG_이제,NNG_교수,MAG_매일,NNG_전화,MAG_언제,EF_냐,MAG_별로,VX_하,MAG_좀,VV_기억나,NNG_전,EF_ᆫ데,NNG_점수,VV_가지,NNG_도표,VX_오,NNG_차이,EC_ᆫ데,VA_크,MAG_막,EC_ᆫ다고,MAG_전혀,NNG_수박,NNG_게임,MAG_한창,VV_빠지,MAG_그렇게,VA_높,NNG_수업,NNG_소리,VV_들리,EC_나,EF_ᆫ다,JX_은,MAG_오목,VV_두,MAG_아직,VV_남,VX_계시,MAG_그냥,VV_치,NNG_원어민,VV_뜨,EC_길래,NNG_신청,VV_바뀌,EF_더라고,NNG_징,MAG_새로,NNG_수강,NNG_정정,VV_들어가,VV_바꾸,EC_려고,JX_뿐,JX_만,EC_라,NNG_사자성어,NNG_공책,NNG_뜻,JKO_ᆯ,NNG_페이지,VX_가,VV_멈추,NNG_지금,MAJ_그러니까,VX_싶,MAG_내일,EC_ᆫ다던데,MAG_혹시,EF_다,NNG_비,MM_이,NNG_제시,VV_부르,NNG_발라드,NNG_생각,NNG_노래,MAG_딱히,VA_재미없,VV_따르,MAJ_그럼,NNG_얼마,NNG_혼,NNG_옛날,NNG_중환자실,VV_생각나,JX_나,NNG_말괄량이,EF_나,MAG_약간,MAJ_하기야,NNG_초등학생,VA_비슷하,NNG_다음,NNG_지난주,EC_냐고,NNG_떼,MAG_얼마나,NNG_비교,EC_냐며,NNG_유일,EC_여,EF_고,NNG_주,NNG_준비,VX_말,EC_라고,NNG_말씀,VA_똑같,EF_은데,NNG_초등학교,NNG_문제,NNG_재고,NNG_할머니,NNG_할아버지,VV_놀,NNG_성적,VV_나오,VV_보이,JX_부터,MAG_계속,VV_시키,VA_길,NNG_계속,NNG_박수,NNG_치매,NNG_예방,NNG_그림,VV_찾,NNG_산책,VV_바라,EC_는지,NNG_나중,NNG_완전,NNG_박사,VV_계시,EC_어도,NNG_설명,NNG_정도,VV_지어내,VV_적,MAG_쪼금,NNG_밑,NNG_짜장면,NNG_집,NNG_중국집,EF_ᆫ가,NNG_맛,NNG_차돌,NNG_국립,MAG_전부,NNG_병원,NNG_저녁밥,NNG_점심,NNG_일,VA_서글프,VX_놓,NNG_학기,JX_마다,NNG_정리,NNG_기숙사,VV_살,NNG_통학,VV_잃어버리,VV_가져가,NNG_교실,VV_놔두,EC_든,VV_놓아두,MAJ_그래도,VV_건들,EC_면,EC_건,NNG_후배,VV_건드리,NNG_과,NNG_필요,VV_끝내,NNG_휴학,NNG_뒤,VV_까먹,MAG_되게,NNG_이상,NNG_잔소리,VA_심하,VV_찾아오,VV_혼내,VV_지내,EC_자,NNG_공부,NNG_시험,NNG_반,NNG_얘기,NNG_중학,NNG_느낌,MAG_덜,NNG_성숙,EC_라서,NNG_짓,NNG_앞,VA_급하,VV_끄,VV_펴,NNG_기억,NNG_옆,NNG_진짜,MAG_어떻게,MAG_무조건,MAG_오래,EC_으려고,MAG_바로,NNG_동안,NNG_학점,EF_려고
SD2400220,20대,0.002244668911335578,0.005611672278338945,0.001122334455667789,0.001122334455667789,0.007856341189674524,0.012345679012345678,0.004489337822671156,0.04713804713804714,0.004489337822671156,0.03367003367003367,0.001122334455667789,0.012345679012345678,0.001122334455667789,0.024691358024691357,0.004489337822671156,0.001122334455667789,0.007856341189674524,0.002244668911335578,0.004489337822671156,0.01122334455667789,0.02244668911335578,0.006734006734006734,0.006734006734006734,0.001122334455667789,0.006734006734006734,0.001122334455667789,0.002244668911335578,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.003367003367003367,0.029180695847362513,0.026936026936026935,0.017957351290684626,0.010101010101010102,0.001122334455667789,0.020202020202020204,0.003367003367003367,0.016835016835016835,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.01122334455667789,0.002244668911335578,0.012345679012345678,0.003367003367003367,0.005611672278338945,0.001122334455667789,0.007856341189674524,0.003367003367003367,0.004489337822671156,0.002244668911335578,0.006734006734006734,0.008978675645342313,0.001122334455667789,0.005611672278338945,0.02132435465768799,0.004489337822671156,0.005611672278338945,0.003367003367003367,0.012345679012345678,0.012345679012345678,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.008978675645342313,0.001122334455667789,0.01122334455667789,0.002244668911335578,0.003367003367003367,0.004489337822671156,0.001122334455667789,0.002244668911335578,0.002244668911335578,0.02132435465768799,0.005611672278338945,0.001122334455667789,0.001122334455667789,0.003367003367003367,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.002244668911335578,0.010101010101010102,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.003367003367003367,0.001122334455667789,0.001122334455667789,0.003367003367003367,0.003367003367003367,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.006734006734006734,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.005611672278338945,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.004489337822671156,0.008978675645342313,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.004489337822671156,0.002244668911335578,0.006734006734006734,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.010101010101010102,0.001122334455667789,0.005611672278338945,0.005611672278338945,0.002244668911335578,0.002244668911335578,0.001122334455667789,0.002244668911335578,0.003367003367003367,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.006734006734006734,0.005611672278338945,0.002244668911335578,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.003367003367003367,0.005611672278338945,0.005611672278338945,0.002244668911335578,0.002244668911335578,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.007856341189674524,0.013468013468013467,0.010101010101010102,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.003367003367003367,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.002244668911335578,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.002244668911335578,0.002244668911335578,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.003367003367003367,0.004489337822671156,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.003367003367003367,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.003367003367003367,0.003367003367003367,0.003367003367003367,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.003367003367003367,0.016835016835016835,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.007856341189674524,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.003367003367003367,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.003367003367003367,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.003367003367003367,0.002244668911335578,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400221,20대,0.0,0.005299015897047691,0.000757002271006813,0.000757002271006813,0.008327024981074944,0.00757002271006813,0.003785011355034065,0.03860711582134747,0.006813020439061317,0.0348221044663134,0.0,0.014383043149129448,0.002271006813020439,0.014383043149129448,0.00984102952308857,0.000757002271006813,0.013626040878122634,0.000757002271006813,0.002271006813020439,0.005299015897047691,0.00757002271006813,0.004542013626040878,0.01514004542013626,0.000757002271006813,0.002271006813020439,0.003785011355034065,0.000757002271006813,0.000757002271006813,0.0,0.0,0.001514004542013626,0.056018168054504165,0.015897047691143074,0.006056018168054504,0.008327024981074944,0.0,0.01968205904617714,0.0,0.003785011355034065,0.0,0.0,0.0,0.009084027252081756,0.004542013626040878,0.004542013626040878,0.006056018168054504,0.00984102952308857,0.0,0.002271006813020439,0.002271006813020439,0.011355034065102196,0.000757002271006813,0.009084027252081756,0.012112036336109008,0.0,0.002271006813020439,0.01968205904617714,0.001514004542013626,0.000757002271006813,0.005299015897047691,0.02498107494322483,0.003028009084027252,0.003028009084027252,0.0,0.0,0.000757002271006813,0.001514004542013626,0.0,0.009084027252081756,0.00984102952308857,0.001514004542013626,0.004542013626040878,0.0,0.000757002271006813,0.001514004542013626,0.003785011355034065,0.002271006813020439,0.000757002271006813,0.0,0.001514004542013626,0.0,0.003028009084027252,0.0,0.000757002271006813,0.006813020439061317,0.0,0.0,0.0,0.000757002271006813,0.002271006813020439,0.003028009084027252,0.0,0.0,0.001514004542013626,0.0,0.0,0.0,0.005299015897047691,0.012112036336109008,0.001514004542013626,0.0,0.0,0.000757002271006813,0.003785011355034065,0.0,0.0,0.000757002271006813,0.003785011355034065,0.002271006813020439,0.00984102952308857,0.009084027252081756,0.0,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.0,0.012112036336109008,0.0,0.0,0.0,0.0,0.003785011355034065,0.000757002271006813,0.016654049962149888,0.006056018168054504,0.002271006813020439,0.003028009084027252,0.001514004542013626,0.004542013626040878,0.004542013626040878,0.001514004542013626,0.002271006813020439,0.0,0.005299015897047691,0.006056018168054504,0.000757002271006813,0.001514004542013626,0.0,0.0,0.002271006813020439,0.006056018168054504,0.0,0.001514004542013626,0.000757002271006813,0.0,0.000757002271006813,0.000757002271006813,0.003028009084027252,0.012869038607115822,0.006056018168054504,0.0,0.0,0.003028009084027252,0.0,0.002271006813020439,0.0,0.000757002271006813,0.002271006813020439,0.0,0.001514004542013626,0.0,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.0,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.0,0.0,0.0,0.006056018168054504,0.000757002271006813,0.000757002271006813,0.011355034065102196,0.0,0.001514004542013626,0.001514004542013626,0.0,0.000757002271006813,0.0,0.0,0.000757002271006813,0.0,0.0,0.0,0.000757002271006813,0.0,0.0,0.001514004542013626,0.001514004542013626,0.0,0.003785011355034065,0.0,0.000757002271006813,0.001514004542013626,0.003028009084027252,0.0,0.0,0.0,0.004542013626040878,0.002271006813020439,0.000757002271006813,0.0,0.012869038607115822,0.0,0.000757002271006813,0.0,0.0,0.000757002271006813,0.003785011355034065,0.00757002271006813,0.0,0.0,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.0,0.0,0.001514004542013626,0.0,0.010598031794095382,0.002271006813020439,0.0,0.0,0.0,0.0,0.000757002271006813,0.0,0.000757002271006813,0.003028009084027252,0.003028009084027252,0.000757002271006813,0.003028009084027252,0.0,0.003785011355034065,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.0,0.0,0.005299015897047691,0.0,0.002271006813020439,0.0,0.000757002271006813,0.001514004542013626,0.0,0.001514004542013626,0.0,0.0,0.001514004542013626,0.0,0.000757002271006813,0.0,0.001514004542013626,0.0,0.003785011355034065,0.004542013626040878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.003785011355034065,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.003785011355034065,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.006056018168054504,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.002271006813020439,0.001514004542013626,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.00757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.003785011355034065,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.003028009084027252,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.001514004542013626,0.001514004542013626,0.001514004542013626,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.006056018168054504,0.003785011355034065,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.003028009084027252,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.003785011355034065,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.001514004542013626,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.002271006813020439,0.000757002271006813,0.000757002271006813,0.001514004542013626,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.003028009084027252,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813,0.000757002271006813
