화자ID,연령대,NNG_언니,MAG_혹시,NNG_고등학교,NNG_때,NNG_보충,NNG_수업,NNG_야자,VA_같,ETM_은,VV_하,EF_어,JX_는,NNG_활동,JKO_을,MAG_아예,MAG_안,EC_어,VX_보,ETM_ᆫ,MAG_그냥,VV_가,EC_어서,NNG_공부,JKO_를,EC_고,NNG_잠,VV_자,EC_거나,NNG_친구,VA_재밌,EC_게,VV_놀,ETM_던,NNG_기억,JX_밖에,VA_없,NNG_학교,NNG_조건,EC_어도,VV_되,MAJ_그럼,NNG_수학,NNG_여행,EF_거든,MAJ_근데,NNG_수학여행,EF_야,MAJ_그러면,NNG_해외,VX_싶,JX_도,NNG_비행기,VV_타,EC_지,VX_않,VV_나,NNG_배,EC_는데,NNG_왕복,NNG_시간,JKS_이,VV_있,VV_남,ETM_는,NNG_수련회,NNG_소풍,NNG_경험,NNG_중학교,JX_나,VV_좋아하,NNG_선생,VA_있,VV_모르,NNG_초등,NNG_학년,NNG_담임,MM_내,MAJ_그래서,NNG_이야기,MAG_정말,MAG_많이,NNG_과목,NNG_미술,NNG_음악,JX_은,NNG_국어,MM_이런,VA_좋,VX_하,MAG_왜,NNG_역사,JKS_가,NNG_한국사,VV_배우,MM_그,MAG_잘,VV_알,VX_있,MAG_가장,VV_싫어하,VA_싫,MAG_딱히,MAG_다,EC_은데,VV_혼나,NNG_윤리,NNG_사상,MAG_못,NNG_교무실,VV_부르,VV_혼내,NNG_그때,NNG_이후,NNG_문과,EC_여서,NNG_과학,VV_대하,NNG_관심,NNG_고등,NNG_동아리,NNG_천체,NNG_포스터,VA_예쁘,VV_들어가,NNG_이름,MAG_정말로,NNG_밤,NNG_행성,VV_보,NNG_달,NNG_생명,NNG_화학,NNG_지구,MM_어떤,NNG_류,MAG_잠깐,NNG_밴드,NNG_부,MM_다른,NNG_노래,NNG_사람,NNG_재능,EF_구나,VV_그만두,VV_나오,MAG_아직,ETN_기,JX_ᆫ,NNG_학원,VV_다니,MM_무슨,NNG_일,VV_맞,MAG_솔직히,NNG_지금,ETM_ᆯ,NNG_원장,VX_지,MAG_너무,JX_만,NNG_강요,VA_힘들,MAG_약간,NNG_트라우마,NNG_과외,MM_그런,NNG_전문,ETM_단,NNG_말,MAG_맨날,NNG_노력,MAG_계속,EC_어야,MAG_더,NNG_성적,MAG_훨씬,NNG_박탈감,VV_들,MAG_쪼끔,NNG_자존감,VA_낮,VX_가지,MAG_좀,NNG_비교,EC_면서,MAG_별로,VX_주,EC_지만,MAG_같이,VA_친하,MAG_막,NNG_밥,VV_먹,NNG_주말,VV_나가,EF_음,NNG_아쉬움,NNG_추억,NNG_여름,NNG_물놀이,NNG_겨울,VV_지내,NNG_얘기,VV_보내,MAG_언제,MAG_갑자기,VV_피하,NNG_이유,VV_겪,EC_라,MAG_쪼금,NNG_충격,NNG_처음,MAG_다행히,MAG_그렇게,VA_어리,NNG_나이,JX_까지,VV_넘기,NNG_직장,MAG_지금,JKG_이,NNG_생활,EC_면,NNG_대학,NNG_연관,NNG_치과,NNG_생각,NNG_미용,NNG_과,MAG_곧,NNG_졸업,NNG_취직,NNG_아트,NNG_관련,NNG_자격증,MAG_아마,NNG_숍,EC_다가,EC_으면,ETM_을,NNG_정도,NNG_패턴,VV_어긋나,MAG_되게,VA_아프,MAJ_그리고,VV_오,NNG_길,NNG_공동묘지,NNG_위험,NNG_분위기,EC_다고,VV_떠들,VV_잃,NNG_휴대폰,NNG_고장,VV_잃어버리,ETM_ᆫ다는,JKO_ᆯ,VV_무서워하,MAG_차라리,NNG_국내,NNG_다행,EC_라고,NNG_순수,NNG_저녁,NNG_촛불,VV_켜,NNG_우,EF_잖아,NNG_방,VV_들어오,NNG_엄마,NNG_전화,VV_걸,JX_부터,NNG_책,VV_읽,NNG_암기,VV_느끼,NNG_공식,VV_외우,NNG_이상,NNG_숫자,NNG_대응,EF_더라고,NNG_문제,VV_쓰,EC_는지,NNG_학창,NNG_시절,MAG_내내,VV_이어지,MAG_어쩌다가,NNG_집,NNG_폭발,NNG_실험,VV_살,NNG_곳,VV_닿,JX_가,NNG_우주,NNG_생물,NNG_적성,EC_나,NNG_초등학교,NNG_중학,NNG_혼,VV_내,NNG_벌,VV_세우,VV_때리,NNG_얼굴,MAG_다시,VV_마주치,NNG_몸,EC_러,NNG_조금,VA_크,NNG_뜻,MAG_열심히,MAG_적당히,NNG_대학교,NNG_시점,NNG_후회,VV_모자라,EC_으니까,NNG_상황,NNG_시험,VV_끝나,NNG_노래방,EC_으러,VV_따돌리,ETN_ᆷ,VV_당하,NNG_소문,VV_돌,NNG_시작,JKG_의,NNG_애,NNG_계열,VV_옮,VA_비슷하,NNG_화,MAG_완전히,MAJ_왜냐하면,NNG_회계,NNG_세무,NNG_여자,VA_많,NNG_환자,NNG_실수,NNG_피해,VV_입히,VV_상하,MAG_똑똑히
SD2400187,20대,0.022797927461139896,0.011398963730569948,0.007253886010362694,0.017616580310880828,0.0010362694300518134,0.002072538860103627,0.004145077720207254,0.02383419689119171,0.0062176165803108805,0.012435233160621761,0.05595854922279793,0.03005181347150259,0.002072538860103627,0.019689119170984457,0.002072538860103627,0.008290155440414507,0.013471502590673576,0.0031088082901554403,0.00932642487046632,0.007253886010362694,0.010362694300518135,0.019689119170984457,0.004145077720207254,0.016580310880829015,0.027979274611398965,0.0010362694300518134,0.0010362694300518134,0.004145077720207254,0.010362694300518135,0.0051813471502590676,0.008290155440414507,0.0010362694300518134,0.03005181347150259,0.010362694300518135,0.0010362694300518134,0.007253886010362694,0.010362694300518135,0.0010362694300518134,0.002072538860103627,0.0051813471502590676,0.0010362694300518134,0.0051813471502590676,0.0010362694300518134,0.00932642487046632,0.012435233160621761,0.0010362694300518134,0.004145077720207254,0.00932642487046632,0.0010362694300518134,0.004145077720207254,0.021761658031088083,0.0010362694300518134,0.0031088082901554403,0.0062176165803108805,0.0062176165803108805,0.0031088082901554403,0.0010362694300518134,0.010362694300518135,0.0010362694300518134,0.0010362694300518134,0.024870466321243522,0.0051813471502590676,0.0051813471502590676,0.008290155440414507,0.0010362694300518134,0.0010362694300518134,0.0031088082901554403,0.0031088082901554403,0.002072538860103627,0.008290155440414507,0.011398963730569948,0.016580310880829015,0.0031088082901554403,0.002072538860103627,0.0051813471502590676,0.002072538860103627,0.0010362694300518134,0.0031088082901554403,0.0010362694300518134,0.0031088082901554403,0.0031088082901554403,0.0062176165803108805,0.0010362694300518134,0.0010362694300518134,0.012435233160621761,0.0010362694300518134,0.0010362694300518134,0.0062176165803108805,0.0051813471502590676,0.002072538860103627,0.0010362694300518134,0.007253886010362694,0.0010362694300518134,0.002072538860103627,0.011398963730569948,0.004145077720207254,0.0010362694300518134,0.0051813471502590676,0.007253886010362694,0.0031088082901554403,0.004145077720207254,0.0010362694300518134,0.002072538860103627,0.002072538860103627,0.0010362694300518134,0.002072538860103627,0.002072538860103627,0.002072538860103627,0.0010362694300518134,0.002072538860103627,0.002072538860103627,0.0031088082901554403,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0051813471502590676,0.002072538860103627,0.002072538860103627,0.0031088082901554403,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0031088082901554403,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.004145077720207254,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.004145077720207254,0.004145077720207254,0.002072538860103627,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0031088082901554403,0.0010362694300518134,0.004145077720207254,0.008290155440414507,0.014507772020725389,0.0010362694300518134,0.007253886010362694,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.004145077720207254,0.002072538860103627,0.0031088082901554403,0.0031088082901554403,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.004145077720207254,0.002072538860103627,0.0062176165803108805,0.0051813471502590676,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.002072538860103627,0.0031088082901554403,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0031088082901554403,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0031088082901554403,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0031088082901554403,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0031088082901554403,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0031088082901554403,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400188,20대,0.0,0.00849514563106796,0.0036407766990291263,0.014563106796116505,0.0,0.0,0.0024271844660194173,0.021844660194174758,0.0048543689320388345,0.01699029126213592,0.04975728155339806,0.044902912621359224,0.0,0.023058252427184466,0.0012135922330097086,0.010922330097087379,0.013349514563106795,0.0,0.01820388349514563,0.007281553398058253,0.01699029126213592,0.009708737864077669,0.0012135922330097086,0.00849514563106796,0.04854368932038835,0.0,0.0,0.0,0.0048543689320388345,0.0048543689320388345,0.00849514563106796,0.0036407766990291263,0.02669902912621359,0.00849514563106796,0.0012135922330097086,0.012135922330097087,0.006067961165048544,0.0,0.0048543689320388345,0.007281553398058253,0.0,0.0012135922330097086,0.0,0.0036407766990291263,0.0012135922330097086,0.0012135922330097086,0.0024271844660194173,0.0,0.0012135922330097086,0.0048543689320388345,0.01820388349514563,0.0012135922330097086,0.0012135922330097086,0.0036407766990291263,0.0036407766990291263,0.006067961165048544,0.0,0.014563106796116505,0.0,0.0012135922330097086,0.02912621359223301,0.0036407766990291263,0.0048543689320388345,0.015776699029126214,0.0012135922330097086,0.0,0.0,0.0024271844660194173,0.0024271844660194173,0.0036407766990291263,0.0024271844660194173,0.00849514563106796,0.0012135922330097086,0.0,0.0012135922330097086,0.0,0.0,0.0048543689320388345,0.0,0.0,0.007281553398058253,0.0024271844660194173,0.0,0.0,0.010922330097087379,0.0,0.0012135922330097086,0.0048543689320388345,0.007281553398058253,0.0,0.0036407766990291263,0.013349514563106795,0.0,0.009708737864077669,0.007281553398058253,0.0,0.0,0.0036407766990291263,0.006067961165048544,0.0012135922330097086,0.0012135922330097086,0.006067961165048544,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0,0.0,0.0012135922330097086,0.0,0.0012135922330097086,0.0,0.006067961165048544,0.0,0.0,0.0012135922330097086,0.0048543689320388345,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0,0.0,0.0024271844660194173,0.0,0.0,0.0,0.0,0.0024271844660194173,0.0,0.0,0.0024271844660194173,0.0036407766990291263,0.0024271844660194173,0.0,0.0,0.0012135922330097086,0.0012135922330097086,0.0,0.0012135922330097086,0.0012135922330097086,0.0,0.0,0.0,0.0024271844660194173,0.0024271844660194173,0.0036407766990291263,0.0048543689320388345,0.007281553398058253,0.00849514563106796,0.0,0.006067961165048544,0.0012135922330097086,0.0,0.0012135922330097086,0.006067961165048544,0.0012135922330097086,0.0,0.0,0.0012135922330097086,0.0012135922330097086,0.0036407766990291263,0.0,0.0024271844660194173,0.0024271844660194173,0.0,0.0,0.0,0.0024271844660194173,0.0,0.0,0.0,0.0024271844660194173,0.0012135922330097086,0.0024271844660194173,0.0,0.0,0.0,0.0,0.0,0.0,0.007281553398058253,0.0024271844660194173,0.0,0.0036407766990291263,0.0,0.0,0.0,0.0012135922330097086,0.0,0.0,0.0012135922330097086,0.0012135922330097086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036407766990291263,0.0,0.0012135922330097086,0.0,0.0,0.0024271844660194173,0.0,0.0036407766990291263,0.0048543689320388345,0.0036407766990291263,0.0012135922330097086,0.0024271844660194173,0.0036407766990291263,0.0,0.0024271844660194173,0.0,0.0012135922330097086,0.0012135922330097086,0.0,0.0048543689320388345,0.0,0.0,0.0,0.0036407766990291263,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.006067961165048544,0.0012135922330097086,0.0024271844660194173,0.0036407766990291263,0.0036407766990291263,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0036407766990291263,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0024271844660194173,0.0024271844660194173,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0036407766990291263,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0024271844660194173,0.0024271844660194173,0.0012135922330097086,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0048543689320388345,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0024271844660194173,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0024271844660194173,0.0036407766990291263,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086,0.0012135922330097086
