화자ID,연령대,JX_는,NNG_수학여행,JKG_의,NNG_경험,VV_대하,EC_어,VX_있,EF_어,NNG_현장,NNG_학습,JX_은,MAG_솔직히,MAG_거의,VA_재밌,ETM_는,NNG_기억,JX_밖에,VA_없,VA_같,MAG_도리어,EC_지,VX_않,ETM_던,EC_라고,NNG_생각,EC_ᆫ다면,NNG_수련회,EC_은데,NNG_초등학교,NNG_학년,NNG_때,NNG_처음,VV_가,VX_보,EF_거든,JX_도,VV_알,EC_다시피,NNG_병,NNG_결,VA_많,EC_고,MAG_그만큼,NNG_입원,MAG_많이,VV_하,ETM_단,NNG_말,EF_야,MAJ_그래서,EC_ᆫ지,NNG_전날,JX_까지,JKO_을,ETM_ᆫ,NNG_상태,NNG_열,JKS_이,MAG_막,VV_올라가,EC_는데,JX_ᆫ,NNG_다음,NNG_날,JKO_를,EC_어야,VV_되,EC_ᆫ다고,NNG_엄마,NNG_떼,VV_쓰,EC_어서,NNG_결국,EC_게,MAJ_근데,NNG_낮,MAG_정말,VA_괜찮,EF_다,NNG_친구,MAG_잘,VV_어울리,VV_놀,NNG_사격,NNG_기합,MAG_잘못,EC_면,NNG_밤,JKS_가,VV_넘,VX_버리,NNG_그때,MAG_또,NNG_산,NNG_위,VV_있,NNG_비,VV_오,NNG_차,VV_내려가,ETM_ᆯ,NNG_응급,VV_부르,NNG_상황,NNG_선생,VV_주,NNG_약,VV_먹,NNG_잠,VV_들,NNG_옆,VV_보살피,VX_주,MAG_가장,VV_남,NNG_중학교,NNG_고등학교,VV_다니,EC_면서,MM_그,NNG_학생,VV_위하,NNG_정도,MM_어떤,NNG_행동,EC_든지,ETN_ᆷ,VA_올바르,NNG_길,VV_알리,MAG_특히,NNG_반,NNG_덕분,VA_있,EC_지만,NNG_왕따,VV_따돌리,VV_당하,NNG_단체,NNG_활동,MM_그런,JKO_ᆯ,MAG_되게,NNG_놀이,EF_잖아,NNG_경우,NNG_초등,NNG_학교,MAG_아까,JKS_께서,VV_시키,EC_다,NNG_여름,NNG_방학,NNG_영화,VV_보,EC_러,EC_거나,EC_ᆷ,NNG_물놀이,MAJ_그러니까,NNG_운동장,NNG_물총,NNG_양동이,NNG_물,NNG_애,VV_끼얹,ETN_ᆫ다기,MAG_더,NNG_유대,NNG_관계,VV_쌓,NNG_흥미,NNG_사회,MAG_굉장히,VV_싫어하,MAG_소위,NNG_일진,NNG_문제,NNG_아들,MAG_좀,ETM_은,NNG_분별,EF_ᆫ가,MAG_안,VV_대들,MAG_조끔,ETN_기,VX_하,VV_자,NNG_수업,JX_마다,VV_깨우,MAG_왜,EF_지,MM_다른,MAG_사실,MAG_그냥,VV_놓아두,JX_만,MAG_항상,EF_더라고,MAG_심지어,NNG_손가락,MAG_톡톡,VV_드리,NNG_손,VV_건드리,EF_ᆫ다,JX_든가,EC_라도,EC_ᆫ가,VA_싫,MAG_흔히,EC_듯,NNG_중요,NNG_시기,VV_만나,ETM_라는,MAJ_하지만,MAG_못,NNG_공부,NNG_구별,NNG_차별,VA_심하,EC_니까,NNG_청소,VX_말,EF_라,MM_이런,NNG_평균,NNG_이하,NNG_대학,NNG_심부름,MM_모든,NNG_상위,VV_빼,NNG_대부분,VV_도맡,NNG_교무실,NNG_당번,NNG_중고등학교,NNG_번호,VV_나누,EC_ᆯ래,EF_ᆯ래,VV_정하,NNG_앞,NNG_층,EF_ᆫ다든가,VV_이러,NNG_계단,VV_올라오,VA_힘들,MAJ_아니면,MAG_이제,NNG_구역,VV_맡,NNG_담당,VV_계시,ETM_ᆫ단,NNG_원어민,NNG_성함,NNG_반티,NNG_엘모,NNG_캐릭터,VV_거리,NNG_호칭,NNG_엘모였어,NNG_성,NNG_하,NNG_이름,VX_계시,EC_ᆫ데,NNG_서술,NNG_평가,NNG_우리,NNG_중고등,NNG_중간,NNG_고사,NNG_기말,NNG_교육청,VV_내,EC_라,NNG_과목,NNG_시험지,NNG_인상,VA_깊,MM_한,EC_는지,VV_나,NNG_답,NNG_나중,VV_재,NNG_시험,VV_치,VA_좋,NNG_수학,NNG_여행,VV_돌아오,NNG_버스,NNG_멀미,VX_가지,NNG_구토,NNG_안,MAJ_그리고,NNG_뒤,NNG_몸살,NNG_병원,EC_거든,NNG_출석,MAG_전부,NNG_개근,VV_생기,MAJ_그럼,NNG_개근상,NNG_집착,EF_는지,MAG_이미,VV_울,MAG_지금,EC_는다고,MAG_엄청,EC_나,MM_첫,MAG_너무,VA_슬프,NNG_추억,EC_니,MAG_다,NNG_생활,NNG_운,NNG_진학,NNG_전,MAG_같이,VX_지,EC_게끔,NNG_배정,NNG_입학,MAG_약간,MM_새,NNG_출발,NNG_느낌,VA_착하,NNG_당시,NNG_유행,NNG_이미지,VV_맞,MAG_한창,VV_뜨,VA_조용하,NNG_말수,VA_적,NNG_일,MAG_열심히,NNG_스타일,VA_편하,NNG_감,NNG_담임,NNG_체육,VV_챙기,MAG_제일,VV_좋아하,NNG_한마디,NNG_스승,VV_찾아뵈,ETM_을,EC_냐면,NNG_대중,EF_에요,EF_대,MAG_참,EF_구나,NNG_고등,NNG_이상,MAG_오히려,NNG_중학,NNG_방,NNG_탈출,NNG_게임,NNG_종이,VV_만들,VV_즐기,MAG_실제로,NNG_펜,VV_그리,NNG_조사,VV_나오,NNG_힌트,MAG_미리,NNG_작성,VX_놓,NNG_단서,VV_찾,NNG_비밀,NNG_열쇠,EF_세요,NNG_여자,VV_자르,NNG_아이템,NNG_획득,NNG_표현,NNG_리뉴얼,NNG_버전,VV_가져오,VV_놀라,NNG_에피소드,VV_생각나,MAG_새로,NNG_첫날,NNG_지각,NNG_교실,VV_들어가,NNG_자리,VV_앉,JX_부터,ETM_냐는,NNG_말씀,NNG_시작,EF_는데,MAG_아주,MAG_잠깐,NNG_야자,NNG_강제,NNG_짝꿍,NNG_장기,NNG_판,MAG_몰래,EC_려고,EC_자,NNG_순간,NNG_오른쪽,NNG_감독,MAG_딱,VV_쳐다보,EF_니,MAG_바로,VV_혼나,EC_다라고,VV_찍히,NNG_개인,NNG_모두,NNG_여자분,NNG_사이,NNG_남편,VV_살,NNG_교사,VV_비치,NNG_별명,NNG_김치,NNG_그걸,VV_놀리,NNG_논리,NNG_부족,VV_혼내,NNG_근거,VV_갖,VV_붙이,VV_그러,MAG_일부러,NNG_신경,NNG_대입,VV_보내,EC_으니까,MAG_보통,VV_맞추,NNG_전체,NNG_기준,NNG_왼쪽,NNG_복도,VV_오르,NNG_중앙,NNG_주기,EF_네,VV_모르,NNG_금수저,MAG_진짜,MM_이,NNG_이유,NNG_자체,VX_싶,NNG_말투,NNG_특이,VV_따르,NNG_중간고사,NNG_면,MM_몇,NNG_뒷면,VV_비,VV_들어오,NNG_앞면,VV_풀,NNG_공간,NNG_확률,NNG_통계,MAG_쓱,VV_보이,VX_드리,NNG_시간,NNG_정답,VV_맞히,VA_재미있
SD2400299,20대,0.04073319755600815,0.003054989816700611,0.003054989816700611,0.0010183299389002036,0.0010183299389002036,0.014256619144602852,0.0010183299389002036,0.0274949083503055,0.0010183299389002036,0.0010183299389002036,0.010183299389002037,0.0010183299389002036,0.0050916496945010185,0.002036659877800407,0.019348268839103868,0.008146639511201629,0.0010183299389002036,0.009164969450101833,0.013238289205702648,0.0010183299389002036,0.0050916496945010185,0.004073319755600814,0.017311608961303463,0.003054989816700611,0.006109979633401222,0.002036659877800407,0.0050916496945010185,0.004073319755600814,0.004073319755600814,0.007128309572301426,0.014256619144602852,0.0010183299389002036,0.006109979633401222,0.002036659877800407,0.007128309572301426,0.023421588594704685,0.003054989816700611,0.003054989816700611,0.0010183299389002036,0.0010183299389002036,0.003054989816700611,0.017311608961303463,0.0010183299389002036,0.002036659877800407,0.0050916496945010185,0.0274949083503055,0.002036659877800407,0.007128309572301426,0.0050916496945010185,0.007128309572301426,0.002036659877800407,0.0010183299389002036,0.003054989816700611,0.02240325865580448,0.01120162932790224,0.0010183299389002036,0.0010183299389002036,0.038696537678207736,0.004073319755600814,0.0010183299389002036,0.009164969450101833,0.004073319755600814,0.0010183299389002036,0.0010183299389002036,0.013238289205702648,0.003054989816700611,0.006109979633401222,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.006109979633401222,0.002036659877800407,0.009164969450101833,0.008146639511201629,0.0010183299389002036,0.004073319755600814,0.0010183299389002036,0.003054989816700611,0.004073319755600814,0.008146639511201629,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.006109979633401222,0.0010183299389002036,0.01120162932790224,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.006109979633401222,0.0010183299389002036,0.002036659877800407,0.002036659877800407,0.0010183299389002036,0.007128309572301426,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.03767820773930754,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.004073319755600814,0.004073319755600814,0.0010183299389002036,0.0010183299389002036,0.006109979633401222,0.007128309572301426,0.002036659877800407,0.004073319755600814,0.0050916496945010185,0.0010183299389002036,0.0010183299389002036,0.010183299389002037,0.006109979633401222,0.0010183299389002036,0.0010183299389002036,0.0050916496945010185,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.004073319755600814,0.003054989816700611,0.0010183299389002036,0.006109979633401222,0.003054989816700611,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.003054989816700611,0.002036659877800407,0.0050916496945010185,0.0050916496945010185,0.003054989816700611,0.002036659877800407,0.01120162932790224,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.010183299389002037,0.002036659877800407,0.004073319755600814,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.006109979633401222,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.002036659877800407,0.003054989816700611,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.004073319755600814,0.003054989816700611,0.003054989816700611,0.0010183299389002036,0.0010183299389002036,0.004073319755600814,0.002036659877800407,0.002036659877800407,0.003054989816700611,0.0010183299389002036,0.003054989816700611,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.002036659877800407,0.004073319755600814,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.0050916496945010185,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.013238289205702648,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.003054989816700611,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.004073319755600814,0.002036659877800407,0.0010183299389002036,0.002036659877800407,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.004073319755600814,0.004073319755600814,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.004073319755600814,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.003054989816700611,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400300,20대,0.019182652210175146,0.003336113427856547,0.003336113427856547,0.0008340283569641367,0.003336113427856547,0.019182652210175146,0.004170141784820684,0.025020850708924104,0.0,0.0,0.010008340283569641,0.0,0.003336113427856547,0.0008340283569641367,0.021684737281067557,0.007506255212677231,0.0,0.003336113427856547,0.0050041701417848205,0.0,0.0008340283569641367,0.0008340283569641367,0.014178482068390326,0.0008340283569641367,0.0016680567139282735,0.0,0.0,0.0008340283569641367,0.0016680567139282735,0.008340283569641367,0.01751459549624687,0.0,0.003336113427856547,0.005838198498748957,0.005838198498748957,0.015012510425354461,0.0008340283569641367,0.0,0.0008340283569641367,0.0,0.0050041701417848205,0.030025020850708923,0.0,0.0025020850708924102,0.0016680567139282735,0.03419516263552961,0.005838198498748957,0.010842368640533779,0.006672226855713094,0.006672226855713094,0.0,0.0,0.0016680567139282735,0.02835696413678065,0.016680567139282735,0.0,0.0,0.026688907422852376,0.0008340283569641367,0.0,0.006672226855713094,0.003336113427856547,0.0008340283569641367,0.0008340283569641367,0.019182652210175146,0.0016680567139282735,0.0025020850708924102,0.0008340283569641367,0.0,0.0008340283569641367,0.0025020850708924102,0.015012510425354461,0.0,0.005838198498748957,0.007506255212677231,0.0,0.0016680567139282735,0.0,0.0025020850708924102,0.004170141784820684,0.009174311926605505,0.0,0.0025020850708924102,0.0,0.0,0.0,0.003336113427856547,0.0,0.013344453711426188,0.0,0.0008340283569641367,0.007506255212677231,0.0008340283569641367,0.0,0.0,0.0025020850708924102,0.0,0.0025020850708924102,0.0,0.0,0.006672226855713094,0.0,0.0,0.0,0.027522935779816515,0.0016680567139282735,0.0,0.0,0.0,0.0008340283569641367,0.0,0.0,0.0016680567139282735,0.0,0.0050041701417848205,0.005838198498748957,0.0050041701417848205,0.0016680567139282735,0.0025020850708924102,0.014178482068390326,0.008340283569641367,0.0,0.0008340283569641367,0.004170141784820684,0.0008340283569641367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0008340283569641367,0.0,0.004170141784820684,0.0050041701417848205,0.0025020850708924102,0.0,0.0016680567139282735,0.0008340283569641367,0.0,0.011676396997497914,0.0,0.0,0.0,0.003336113427856547,0.0,0.0,0.0,0.0025020850708924102,0.0,0.0008340283569641367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170141784820684,0.0,0.0,0.0008340283569641367,0.0,0.0,0.0,0.0,0.0008340283569641367,0.0,0.0025020850708924102,0.0008340283569641367,0.0,0.003336113427856547,0.0,0.0008340283569641367,0.004170141784820684,0.0,0.0,0.004170141784820684,0.0,0.0008340283569641367,0.0016680567139282735,0.0050041701417848205,0.0,0.0,0.0008340283569641367,0.0,0.0008340283569641367,0.0050041701417848205,0.0008340283569641367,0.0,0.0008340283569641367,0.0,0.0008340283569641367,0.0,0.0008340283569641367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016680567139282735,0.0,0.0,0.0008340283569641367,0.0,0.0025020850708924102,0.0016680567139282735,0.0,0.0025020850708924102,0.0,0.0,0.0,0.0,0.004170141784820684,0.005838198498748957,0.0,0.0,0.0008340283569641367,0.0,0.0,0.0008340283569641367,0.0,0.0008340283569641367,0.0,0.0008340283569641367,0.0,0.0,0.0,0.0,0.0,0.0016680567139282735,0.0,0.0,0.0,0.0008340283569641367,0.0008340283569641367,0.0,0.0,0.0,0.0025020850708924102,0.0,0.0016680567139282735,0.0,0.005838198498748957,0.0016680567139282735,0.0,0.0008340283569641367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016680567139282735,0.004170141784820684,0.003336113427856547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008340283569641367,0.0,0.0,0.0,0.0,0.0008340283569641367,0.0008340283569641367,0.0025020850708924102,0.0,0.0,0.0,0.0008340283569641367,0.0,0.003336113427856547,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.0008340283569641367,0.006672226855713094,0.0008340283569641367,0.0008340283569641367,0.005838198498748957,0.0016680567139282735,0.0008340283569641367,0.0025020850708924102,0.0008340283569641367,0.0008340283569641367,0.004170141784820684,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.003336113427856547,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.004170141784820684,0.008340283569641367,0.0025020850708924102,0.0008340283569641367,0.0016680567139282735,0.0008340283569641367,0.003336113427856547,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0025020850708924102,0.009174311926605505,0.0016680567139282735,0.0016680567139282735,0.0025020850708924102,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.004170141784820684,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.0008340283569641367,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0025020850708924102,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.003336113427856547,0.0025020850708924102,0.0008340283569641367,0.004170141784820684,0.0050041701417848205,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.003336113427856547,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0025020850708924102,0.0008340283569641367,0.0016680567139282735,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0025020850708924102,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.0016680567139282735,0.0008340283569641367,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0025020850708924102,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0016680567139282735,0.0016680567139282735,0.0008340283569641367,0.0008340283569641367,0.003336113427856547,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367,0.0025020850708924102,0.0008340283569641367,0.0008340283569641367,0.0008340283569641367
