화자ID,연령대,NNG_언니,JX_는,JKS_가,EF_야,MM_이,NNG_엔에프,NNG_피,MAG_딱,VA_다르,EF_네,MAJ_그러면,VV_대하,EC_어서,MAG_얼마나,MAG_잘,VV_알,EC_고,VX_있,ETM_는,VA_같,EF_어,EC_ᆫ데,JKG_이,NNG_박사,MAG_그냥,JKO_를,MAG_너무,VA_좋,EC_어,VX_하,EF_고,MM_어떤,VV_맞,EC_는다고,NNG_생각,NNG_점,NNG_매력,MAG_좀,NNG_엔,MAG_쪼끔,NNG_피여서,NNG_계획,JKS_이,VA_없,EF_거든,MAJ_그래서,VV_있,VX_주,EC_면,NNG_안정,VV_놀,ETM_ᆯ,VA_있,EF_다,MAJ_그럼,VV_닮,VX_싶,ETM_은,JX_도,NNG_아이,JX_ᆫ,VV_하,NNG_때,JX_마다,VV_나오,NNG_중학교,NNG_고등학교,VV_들어가,MAG_이제,NNG_검사,VX_보,EC_지,VX_않,NNG_오엠알,NNG_그때,JX_부터,VX_가지,NNG_변동,MAG_잠깐,EC_는데,NNG_집,EC_느라고,MAJ_그러면은,EF_ᆫ가,NNG_티,MM_이런,NNG_단점,ETM_ᆫ,NNG_반대,JKO_을,MAG_안,VV_짜,JX_만,NNG_즉흥,VA_심하,NNG_이유,MM_그,EF_잖아,JX_은,NNG_상상,JX_이나,JKO_ᆯ,MAG_많이,EC_ᆫ다고,VV_알리,VX_지,MM_그런,MAG_진짜,EC_다고,VV_느끼,NNG_에스랑,VV_붙,EC_으면,EF_더라고,JKG_의,NNG_상상력,NNG_맞장구,VV_치,EC_거나,NNG_감정,NNG_호응,MAG_딱딱,NNG_문제,NNG_해결,NNG_방법,EC_니까,NNG_마음,VA_힘들,ETM_을,EC_은데,NNG_조건,MAG_약간,VA_속상하,NNG_편,VV_되,MAG_요새,NNG_열풍,VV_식,ETN_기,MAJ_그래도,NNG_사람,NNG_단편,ETN_라기,NNG_성향,NNG_분류,EC_게,VV_나누,NNG_이해,EC_다,EC_ᆫ가,VV_맞추,NNG_대응,VA_편하,NNG_전,NNG_혈액형,NNG_옛날,NNG_혈액,NNG_성격,MAG_더,EF_ᆷ,NNG_요새,MAG_막,NNG_연예인,NNG_기대,VA_크,NNG_부응,EC_려고,NNG_오버,NNG_면,MAG_별로,NNG_문제점,NNG_틀,NNG_안,VV_가두,JX_까지,VV_만나,ETM_던,MAG_제일,NNG_엠비티아이,NNG_대화,VV_통하,MM_한,NNG_원래,NNG_퍼센트,VV_올라가,MAG_지금,NNG_사회,NNG_생활,VV_이러,EC_면서,VV_떨어지,NNG_가족,NNG_친구,NNG_에너지,NNG_이,NNG_혼자,EC_어야,MAG_어떻게,VV_보,NNG_자유,NNG_제한,VA_답답하,ETN_ᆷ,MAJ_근데,MAG_또,NNG_얘기,EC_으니까,MAG_오히려,NNG_약속,VV_나가,ETM_ᆫ단,NNG_부담,MAG_훨씬,VV_그러,NNG_편안,NNG_경우,NNG_동안,MAG_절대,MAG_못,EF_지,MAG_무조건,NNG_햇빛,NNG_이랑,NNG_외출,NNG_기준,NNG_회사,VV_가,EC_라고,MAG_되게,VV_지치,NNG_실내,EC_ᆫ지,EC_어도,NNG_본인,NNG_밖,NNG_기,VV_빼앗기,VV_좋아하,EC_더라고,VV_끝나,NNG_평일,VA_대단하,EF_ᆫ데,MAJ_그리고,NNG_일요일,NNG_출근,EC_지만,NNG_스트레스,EC_여,MAG_거의,MAG_보통,NNG_정도,NNG_직장,NNG_동료,VA_많,NNG_이엔티제,NNG_에스,NNG_포함,JX_밖에,NNG_선생,NNG_밸런스,NNG_게임,EC_ᆫ다거나,VA_길,VV_이어지,NNG_말,NNG_상황,MAG_찡,VV_대,MAG_실제로,VV_내,EC_으려고,MAG_쪼금,MM_내,VV_모르,MAG_확실히,NNG_융통,ETM_라는,VV_들,NNG_개인,MAG_일단,NNG_이상,NNG_이성,VV_다가오,MAJ_왜냐하면,VX_못하,EC_은가,MAG_그럼,MAG_사실,NNG_학교,NNG_처음,NNG_이후,MAG_쭉,MAG_흔히,NNG_반반,EF_을까,MAG_왜냐하면,VX_놓,NNG_방식,VV_틀,VV_넘기,MAG_멈칫,MAG_가장,NNG_일상,NNG_자기,NNG_샤워,NNG_알바,NNG_일,VV_잊,MM_다른,NNG_부분,NNG_동일,NNG_옆,VV_토닥이,EC_구나,MAG_잘못,MAG_왜,JX_마저,MAG_참,MAG_아니,MM_저,EC_ᆯ까,EC_나,MAG_아무래도,VV_찍,VV_타고나,MAG_특히,EC_는지,MAG_다,MAG_엄청,VA_착하,NNG_천사,NNG_묘사,MAG_종종,NNG_엔프제,EF_라더라,VV_데이,VV_오,MAG_완전,EF_더라,MAG_가만히,EC_다가,NNG_돌,VX_버리,MAG_통,VV_걸,VV_멈추,VA_싫,NNG_대답,NNG_속,NNG_회복,MAG_도리어,NNG_땅굴,NNG_경향,MAG_열심히,VV_사,VV_살,NNG_프로,MAG_다행히,VV_다니,NNG_병원,NNG_이틀,MAG_꼭,EC_라,NNG_잠깐,NNG_시간,MAG_마음대로,MAG_혹시,VV_그리,NNG_최대,MAG_혼자,MM_무슨,EF_냐,MAG_아무튼,EC_러,EF_는데,MAG_매주,MAG_그렇게,MAG_가까이,VV_말,MM_전,VV_일어나,MAG_뚝,VV_끊기,VA_재밌,VX_나가,MAG_어쩜,MAG_이리,NNG_에스티,MAG_어쨌든,VA_친하,NNG_행동
SD2400369,20대,0.0,0.03544776119402985,0.026119402985074626,0.0037313432835820895,0.008395522388059701,0.005597014925373134,0.002798507462686567,0.0,0.0,0.0,0.002798507462686567,0.0,0.0009328358208955224,0.0,0.0018656716417910447,0.0,0.03171641791044776,0.0018656716417910447,0.03544776119402985,0.013059701492537313,0.04197761194029851,0.0009328358208955224,0.0,0.0,0.0037313432835820895,0.009328358208955223,0.0018656716417910447,0.0046641791044776115,0.01958955223880597,0.014925373134328358,0.0,0.0,0.0065298507462686565,0.0,0.010261194029850746,0.0,0.002798507462686567,0.020522388059701493,0.0,0.002798507462686567,0.0,0.0,0.020522388059701493,0.002798507462686567,0.0009328358208955224,0.005597014925373134,0.010261194029850746,0.0018656716417910447,0.009328358208955223,0.0,0.0009328358208955224,0.009328358208955223,0.01585820895522388,0.002798507462686567,0.0009328358208955224,0.0009328358208955224,0.0065298507462686565,0.0065298507462686565,0.012126865671641791,0.002798507462686567,0.025186567164179104,0.03264925373134328,0.011194029850746268,0.0009328358208955224,0.0018656716417910447,0.0,0.0,0.0,0.0018656716417910447,0.0018656716417910447,0.009328358208955223,0.007462686567164179,0.0037313432835820895,0.0,0.0009328358208955224,0.0,0.0018656716417910447,0.0,0.0,0.007462686567164179,0.0037313432835820895,0.0,0.0,0.0009328358208955224,0.0018656716417910447,0.0,0.0018656716417910447,0.013992537313432836,0.0018656716417910447,0.021455223880597014,0.007462686567164179,0.0,0.0018656716417910447,0.0,0.0,0.0,0.005597014925373134,0.002798507462686567,0.012126865671641791,0.0018656716417910447,0.0,0.002798507462686567,0.0,0.0018656716417910447,0.0,0.0009328358208955224,0.0065298507462686565,0.0037313432835820895,0.0018656716417910447,0.0037313432835820895,0.0,0.0,0.0009328358208955224,0.0046641791044776115,0.009328358208955223,0.0,0.0,0.0009328358208955224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037313432835820895,0.0009328358208955224,0.005597014925373134,0.0046641791044776115,0.0,0.0,0.0037313432835820895,0.0,0.0,0.011194029850746268,0.0,0.0,0.0,0.013992537313432836,0.0009328358208955224,0.013059701492537313,0.0,0.0,0.0009328358208955224,0.0,0.017723880597014924,0.0,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0,0.0,0.0009328358208955224,0.0018656716417910447,0.0,0.0,0.0009328358208955224,0.0065298507462686565,0.0,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0009328358208955224,0.0,0.0,0.0,0.0009328358208955224,0.0009328358208955224,0.0,0.0009328358208955224,0.0,0.0,0.0009328358208955224,0.002798507462686567,0.0065298507462686565,0.0,0.0,0.005597014925373134,0.0,0.0018656716417910447,0.0,0.0,0.0,0.0,0.0,0.0,0.0065298507462686565,0.002798507462686567,0.0018656716417910447,0.0,0.0018656716417910447,0.0,0.0,0.0018656716417910447,0.002798507462686567,0.0,0.002798507462686567,0.0,0.0,0.0,0.0,0.009328358208955223,0.0,0.005597014925373134,0.0018656716417910447,0.0,0.0009328358208955224,0.0009328358208955224,0.0,0.0,0.0009328358208955224,0.0046641791044776115,0.0,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.008395522388059701,0.0,0.0,0.0,0.002798507462686567,0.0,0.002798507462686567,0.002798507462686567,0.0037313432835820895,0.0018656716417910447,0.0,0.0,0.0,0.0,0.002798507462686567,0.0,0.0,0.0,0.002798507462686567,0.0,0.0,0.0009328358208955224,0.0,0.0,0.0009328358208955224,0.0,0.0009328358208955224,0.0009328358208955224,0.0,0.0,0.0009328358208955224,0.0,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0,0.0,0.0009328358208955224,0.0009328358208955224,0.0,0.0,0.0,0.0,0.0,0.0,0.0046641791044776115,0.0009328358208955224,0.0,0.0,0.0,0.0,0.0,0.0,0.002798507462686567,0.002798507462686567,0.0018656716417910447,0.0018656716417910447,0.0009328358208955224,0.0018656716417910447,0.002798507462686567,0.0018656716417910447,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0009328358208955224,0.0018656716417910447,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0046641791044776115,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0018656716417910447,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224
SD2400370,20대,0.02079722703639515,0.04419410745233969,0.02772963604852686,0.006932409012131715,0.009532062391681109,0.005199306759098787,0.005199306759098787,0.0008665511265164644,0.0017331022530329288,0.0008665511265164644,0.006065857885615251,0.0025996533795493936,0.008665511265164644,0.0008665511265164644,0.006932409012131715,0.0008665511265164644,0.02339688041594454,0.0034662045060658577,0.02512998266897747,0.021663778162911613,0.03119584055459272,0.0008665511265164644,0.0025996533795493936,0.0008665511265164644,0.0008665511265164644,0.00779896013864818,0.004332755632582322,0.0034662045060658577,0.02339688041594454,0.0034662045060658577,0.0017331022530329288,0.009532062391681109,0.012131715771230503,0.0008665511265164644,0.0034662045060658577,0.0017331022530329288,0.0008665511265164644,0.033795493934142114,0.0034662045060658577,0.011265164644714038,0.0008665511265164644,0.0017331022530329288,0.029462738301559793,0.0025996533795493936,0.004332755632582322,0.0017331022530329288,0.012998266897746967,0.004332755632582322,0.009532062391681109,0.0008665511265164644,0.0008665511265164644,0.011265164644714038,0.01386481802426343,0.0034662045060658577,0.005199306759098787,0.0025996533795493936,0.0034662045060658577,0.0034662045060658577,0.014731369150779897,0.010398613518197574,0.004332755632582322,0.012131715771230503,0.014731369150779897,0.0008665511265164644,0.005199306759098787,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.01733102253032929,0.0008665511265164644,0.004332755632582322,0.00779896013864818,0.00779896013864818,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.010398613518197574,0.0008665511265164644,0.0008665511265164644,0.006065857885615251,0.005199306759098787,0.0008665511265164644,0.0025996533795493936,0.0008665511265164644,0.005199306759098787,0.00779896013864818,0.0017331022530329288,0.01386481802426343,0.0008665511265164644,0.012131715771230503,0.009532062391681109,0.0008665511265164644,0.004332755632582322,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0025996533795493936,0.006065857885615251,0.0034662045060658577,0.0008665511265164644,0.0008665511265164644,0.004332755632582322,0.006065857885615251,0.0034662045060658577,0.0017331022530329288,0.0034662045060658577,0.006932409012131715,0.0017331022530329288,0.004332755632582322,0.006932409012131715,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0034662045060658577,0.005199306759098787,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.006932409012131715,0.0017331022530329288,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0008665511265164644,0.0008665511265164644,0.004332755632582322,0.0008665511265164644,0.004332755632582322,0.004332755632582322,0.0017331022530329288,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0008665511265164644,0.004332755632582322,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0017331022530329288,0.008665511265164644,0.0017331022530329288,0.0008665511265164644,0.0017331022530329288,0.0008665511265164644,0.0034662045060658577,0.0008665511265164644,0.0008665511265164644,0.0034662045060658577,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0025996533795493936,0.0034662045060658577,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0025996533795493936,0.0017331022530329288,0.0008665511265164644,0.0017331022530329288,0.0008665511265164644,0.0025996533795493936,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0008665511265164644,0.0017331022530329288,0.006065857885615251,0.006065857885615251,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0017331022530329288,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0025996533795493936,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0025996533795493936,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0034662045060658577,0.0008665511265164644,0.0025996533795493936,0.0017331022530329288,0.0017331022530329288,0.0008665511265164644,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0025996533795493936,0.0017331022530329288,0.0017331022530329288,0.0034662045060658577,0.0034662045060658577,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0008665511265164644,0.0008665511265164644,0.005199306759098787,0.0008665511265164644,0.0025996533795493936,0.0017331022530329288,0.0025996533795493936,0.0008665511265164644,0.0008665511265164644,0.0025996533795493936,0.0017331022530329288,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0008665511265164644,0.0008665511265164644,0.0025996533795493936,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0008665511265164644,0.0025996533795493936,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0017331022530329288,0.0017331022530329288,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0034662045060658577,0.0017331022530329288,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0008665511265164644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
