화자ID,연령대,VV_되,ETM_ᆫ,EF_야,NNG_얘기,MAG_이제,NNG_연애,ETM_ᆯ,VA_있,ETM_는,NNG_예스,EF_ᆫ데,VV_맞,EF_어,NNG_냉,NNG_미녀,JKS_가,NNG_중요,NNG_세상,JKO_을,VV_구하,EF_ᆫ다,NNG_소개팅,MM_몇,VV_하,EF_더라,MM_맨,NNG_마지막,JKS_이,ETM_던,NNG_전,EC_다가,MAG_다,VA_대차,EC_게,VV_까,EC_어,VV_이,EC_고,MAG_더,NNG_이상,JX_은,VA_멀,VX_지,EF_는데,JX_는,NNG_실례,NNG_말,JX_도,EC_지만,NNG_여자,NNG_친구,VV_사귀,ETN_기,VX_보,EF_냐,NNG_완전,NNG_카,VV_다가오,NNG_여친,MAG_정말,VA_멋지,MAG_아무튼,VV_넘어가,EC_어서,NNG_트렌드,VV_변하,VX_있,EF_습니까,ETM_라는,MM_어떤,NNG_신문,VV_있,NNG_글귀,JKO_를,VV_보,NNG_연예,NNG_면,NNG_글,EC_는데,MAG_꽤,JX_나,MAG_오래,EC_다,EC_니까,MAG_지금,EC_려는데,VV_모르,MAG_요즘,EC_지,NNG_현역,EF_잖아,NNG_트랜드,EC_라고,NNG_생각,MAG_원래,NNG_옛날,VA_같,ETM_을,NNG_때,MAG_막,NNG_호텔,VV_데려가,VX_싶,NNG_여행,VV_가,EC_ᆫ데,VV_알,NNG_요즘,NNG_벌이,MAG_좀,VA_심심찮,VX_않,ETM_다는,VV_아끼,EC_어야,MAJ_그리고,MAG_비록,NNG_돈,MAG_많이,VV_쓰,EC_ᆫ다고,NNG_행복,VV_늘어나,MAG_물론,NNG_남자,NNG_입장,JX_ᆫ,VX_하,MAJ_그래도,MAG_같이,EC_으면,VA_좋,EF_더라고,MM_한,EC_나,NNG_그때,MM_그,NNG_고딩,EC_면,JKO_ᆯ,VV_놀,EC_러,NNG_해외,MAG_그냥,NNG_떡볶이,VV_먹,NNG_인형,EF_지,EF_구먼,NNG_환승,VV_당하,VA_없,JKG_의,NNG_아,MM_내,EC_다고,NNG_잠수,NNG_이별,NNG_플러스,VX_가지,NNG_이해,MAG_못,EC_ᆫ가,NNG_사이,NNG_금,VV_생기,EC_ᆫ다면,NNG_관계,MM_그런,MM_아무런,NNG_방치,JX_만,VV_커지,EF_거든,MAJ_근데,JX_다가,MAG_굉장히,NNG_일방,JX_까지,VV_타,NNG_다음,MAG_딱,VX_버리,EF_다,NNG_무채미,NNG_책임,MAG_진짜,NNG_최고,NNG_인생,VV_갈아타,VA_나쁘,MAG_완전히,NNG_극,NNG_반대,NNG_원래,NNG_토끼,ETM_은,MAG_아주,NNG_여성분,NNG_마음,VV_두,NNG_나이,VV_차,NNG_진취,NNG_성향,VV_가지,NNG_사람,MAJ_그래서,NNG_최근,VV_바뀌,NNG_노래,MAG_잘,NNG_존경,ETM_ᆫ다는,MAG_완전,NNG_음치,NNG_박,VV_치,VV_그러,MM_요,NNG_매력,VV_느끼,MAG_게다가,MAG_요새,JX_요,MAG_너무,NNG_사주,NNG_궁합,VV_대하,NNG_기억,VV_나,NNG_부모,JKS_께서,NNG_사주팔자,NNG_팔자,NNG_이름,VV_오,NNG_만약,NNG_연예인,NNG_일,EC_어라,VV_갖,VV_주,NNG_물,NNG_기운,VA_약하,NNG_흙,VA_강하,VV_다루,NNG_개명,VX_오,NNG_한자,NNG_치환,NNG_강,NNG_수풀,NNG_강림,EF_래,NNG_처음,MAG_처음,EF_ᆫ가,MAG_왜,NNG_영화,VV_나오,NNG_느낌,VV_들,EC_거나,NNG_사랑,NNG_결혼,MAG_항상,NNG_야외,NNG_결혼식,VV_꿈꾸,NNG_드라마,MAG_실제로,VV_겪,NNG_참석,NNG_매체,NNG_힘,NNG_홀,NNG_안,VV_서,NNG_하늘,NNG_배경,NNG_바람,VA_선선하,VV_불,NNG_들판,MM_이런,NNG_축복,EC_으면서,VV_올리,ETM_란,NNG_비,NNG_기,VV_남,VV_빼,EF_ᆷ,VA_예쁘,EC_니,NNG_남자분,MAJ_그래,NNG_총,MAG_안,NNG_문화,NNG_예전,NNG_비교,EC_을까,MAG_과연,MAG_종종,NNG_유기,EF_나,MAG_어찌,VA_굉장하,NNG_심화,NNG_버전,NNG_약,NNG_맹세,NNG_계약서,NNG_법,MM_이,NNG_짝,EF_에요,EC_ᆫ지,NNG_이혼,MAG_참,NNG_요론느,EC_어도,NNG_꼬리표,VV_붙,NNG_하자,VV_쉬워지,NNG_저번,NNG_속도위반,MAG_이미,NNG_슬하,NNG_아들,NNG_가족,NNG_구성원,VV_만들,NNG_형,NNG_자매,NNG_틀,NNG_틀니,NNG_이빨,VV_부서지,MAJ_그러면,NNG_개구쟁이,NNG_동생,EF_군,MAG_되게,VV_얻어터지,NNG_뺨,NNG_볼,VV_찢어지,EF_다니까,NNG_이제,VV_지내,NNG_성인,NNG_장난,NNG_엄마,NNG_아빠,VV_살,VX_계시,EF_고,NNG_경조사,MAG_특히,NNG_경,VA_많,VA_어리,NNG_장례식,NNG_겹,NNG_지인,MAG_자주,NNG_개인주의,MAG_그렇게,VA_친하,VV_돌아가,NNG_친척,NNG_경험,NNG_장수,NNG_거북이,NNG_정도,VV_사,NNG_할머니,NNG_거북,NNG_차례,NNG_제사,NNG_시간,MAG_이렇게,EF_네,MAG_빨리,NNG_오늘,NNG_행궁,MM_연,MAG_드디어,NNG_이번,VA_잽싸,MAG_혹시,EC_냐고,VV_물어보,EC_는지,NNG_춤,VV_추,EC_은데,VV_좋아하,MAG_사실,VV_세,NNG_하루,MM_여러,VV_만나,NNG_비밀,MAG_아무래도,NNG_경기,NNG_사회,NNG_초년,EC_라,MAG_쪼끔,NNG_데이트,NNG_추세,NNG_자연,NNG_현실,NNG_부분,NNG_앞,EF_니까,MAG_어떻게,NNG_기본,NNG_고등학교,NNG_순수,VV_피우,EC_ᆫ다거나,MM_무슨,NNG_양다리,VV_걸치,JX_거나,NNG_요새,MAG_또,NNG_유행,NNG_프로그램,NNG_거울,NNG_치료,MAG_한번,EF_는구나,MAG_아마,NNG_이후,JX_부터,NNG_애,NNG_날,NNG_기차,VV_부르,NNG_역,VV_지나가,EF_ᆫ다고,MAG_띵동,EF_ᆸ니다,VV_놀리,NNG_후회,MAG_모두,MAG_계속,NNG_이유,MAG_서로,VA_다르,NNG_고양이,VV_넘어서,NNG_맹수,NNG_상,NNG_호랑이,NNG_표범,VV_잡아먹,NNG_완벽,NNG_에너지,NNG_눈빛,EF_음,VV_설레,VA_궁금하,EC_으니,NNG_나무,VA_뛰어나,NNG_불,VV_태어나,VV_찾아보,NNG_신,MAG_함께,NNG_공부,VV_시키,VV_어쩌,NNG_판,VV_뛰어들,VV_거스르,NNG_개념,NNG_성공,VX_못하,NNG_상황,VV_채우,VX_주,EF_을지,VA_못생기,VA_슬프,NNG_신부,NNG_대기실,NNG_난동,NNG_누나,NNG_기회,MAG_다시,EF_자,VV_쫓겨나,VV_웃기,VV_찾아가,MM_전,NNG_뒤,NNG_파혼,VA_크,NNG_거리낌,VA_빠르,VV_헤어지,EC_려고,MAJ_또,ETN_ᆷ,NNG_신중,EF_은데,NNG_정리,NNG_연년생,NNG_생일,VA_늦,VV_자라,VV_싸우,NNG_코피,VV_터트리,NNG_다리,VV_걸,NNG_달리기,NNG_시합,VV_달리,EC_면서,NNG_학원,VV_달려가,NNG_길,VV_밀,NNG_가로수,NNG_밑,NNG_철판,VV_깔리,NNG_나무뿌리,VX_말,EF_라고,VV_부딪히,JX_조차,EF_ᆯ까,NNG_조심,NNG_삶,MAG_마치,VV_계시,NNG_생신,NNG_맞이
SD2400863,20대,0.0062959076600209865,0.016789087093389297,0.00944386149003148,0.001049317943336831,0.00944386149003148,0.0062959076600209865,0.011542497376705142,0.011542497376705142,0.016789087093389297,0.0,0.0,0.007345225603357817,0.040923399790136414,0.002098635886673662,0.002098635886673662,0.01888772298006296,0.0,0.0,0.014690451206715634,0.0,0.001049317943336831,0.0,0.0031479538300104933,0.022035676810073453,0.002098635886673662,0.0,0.0,0.02833158447009444,0.01049317943336831,0.001049317943336831,0.0,0.001049317943336831,0.0,0.00944386149003148,0.0,0.017838405036726127,0.0,0.011542497376705142,0.005246589716684155,0.0031479538300104933,0.01049317943336831,0.0,0.001049317943336831,0.0,0.026232948583420776,0.0,0.0,0.01049317943336831,0.002098635886673662,0.0062959076600209865,0.013641133263378805,0.0,0.0031479538300104933,0.008394543546694649,0.0,0.0,0.0,0.0,0.001049317943336831,0.0062959076600209865,0.0,0.0,0.0,0.01049317943336831,0.002098635886673662,0.0,0.002098635886673662,0.0,0.0,0.0,0.0,0.008394543546694649,0.0,0.012591815320041973,0.004197271773347324,0.0,0.0,0.0,0.007345225603357817,0.0,0.0,0.0,0.0031479538300104933,0.001049317943336831,0.001049317943336831,0.0,0.002098635886673662,0.0,0.012591815320041973,0.0,0.004197271773347324,0.0,0.0062959076600209865,0.0062959076600209865,0.0,0.001049317943336831,0.015739769150052464,0.0031479538300104933,0.004197271773347324,0.004197271773347324,0.0,0.0,0.001049317943336831,0.0,0.0031479538300104933,0.001049317943336831,0.002098635886673662,0.0,0.0,0.0,0.0,0.00944386149003148,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.0031479538300104933,0.0,0.002098635886673662,0.008394543546694649,0.0,0.0,0.0,0.0,0.0,0.0,0.001049317943336831,0.008394543546694649,0.0062959076600209865,0.002098635886673662,0.001049317943336831,0.0031479538300104933,0.008394543546694649,0.004197271773347324,0.004197271773347324,0.001049317943336831,0.002098635886673662,0.005246589716684155,0.0,0.005246589716684155,0.004197271773347324,0.0,0.001049317943336831,0.0,0.002098635886673662,0.0,0.0,0.0,0.00944386149003148,0.0,0.002098635886673662,0.0,0.005246589716684155,0.011542497376705142,0.0,0.001049317943336831,0.001049317943336831,0.0,0.0,0.0,0.001049317943336831,0.0,0.002098635886673662,0.0031479538300104933,0.0,0.0,0.0,0.0,0.001049317943336831,0.005246589716684155,0.0,0.0,0.0062959076600209865,0.001049317943336831,0.0031479538300104933,0.004197271773347324,0.0,0.0031479538300104933,0.0,0.001049317943336831,0.0,0.002098635886673662,0.0,0.001049317943336831,0.004197271773347324,0.0,0.0,0.001049317943336831,0.0,0.0,0.0,0.001049317943336831,0.0,0.0,0.001049317943336831,0.0,0.0,0.008394543546694649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002098635886673662,0.004197271773347324,0.0,0.001049317943336831,0.002098635886673662,0.008394543546694649,0.0,0.0,0.0,0.0,0.0,0.0,0.002098635886673662,0.0,0.0,0.0,0.0,0.001049317943336831,0.0,0.004197271773347324,0.002098635886673662,0.002098635886673662,0.004197271773347324,0.004197271773347324,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.0,0.0,0.0,0.0,0.002098635886673662,0.0,0.0,0.001049317943336831,0.0,0.004197271773347324,0.0,0.002098635886673662,0.001049317943336831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001049317943336831,0.001049317943336831,0.004197271773347324,0.0031479538300104933,0.001049317943336831,0.001049317943336831,0.0,0.001049317943336831,0.002098635886673662,0.0,0.001049317943336831,0.0031479538300104933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001049317943336831,0.0,0.0,0.0,0.002098635886673662,0.0,0.0,0.0,0.0,0.0,0.0,0.001049317943336831,0.0,0.0,0.001049317943336831,0.001049317943336831,0.0,0.0,0.0,0.001049317943336831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001049317943336831,0.0,0.0,0.0,0.001049317943336831,0.0,0.0,0.001049317943336831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002098635886673662,0.001049317943336831,0.0,0.001049317943336831,0.0,0.0,0.0,0.002098635886673662,0.0,0.002098635886673662,0.0,0.002098635886673662,0.0,0.005246589716684155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001049317943336831,0.002098635886673662,0.0,0.0,0.0,0.002098635886673662,0.0,0.0,0.0,0.0,0.0,0.001049317943336831,0.0,0.0,0.0,0.0,0.0,0.0,0.0031479538300104933,0.0,0.002098635886673662,0.0,0.0,0.0,0.0,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.0,0.0,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.0031479538300104933,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.0031479538300104933,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.0031479538300104933,0.005246589716684155,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.004197271773347324,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.0031479538300104933,0.0031479538300104933,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.0031479538300104933,0.001049317943336831,0.001049317943336831,0.005246589716684155,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.0031479538300104933,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.002098635886673662,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831,0.001049317943336831
SD2400864,20대,0.008750994431185362,0.021479713603818614,0.011933174224343675,0.0031821797931583136,0.003977724741447892,0.010342084327764518,0.00477326968973747,0.006364359586316627,0.012728719172633254,0.0007955449482895784,0.002386634844868735,0.011933174224343675,0.03739061256961018,0.0031821797931583136,0.0031821797931583136,0.024661893396976928,0.0007955449482895784,0.0007955449482895784,0.020684168655529037,0.0007955449482895784,0.0015910898965791568,0.005568814638027049,0.0015910898965791568,0.026252983293556086,0.0015910898965791568,0.0007955449482895784,0.002386634844868735,0.031821797931583136,0.0031821797931583136,0.003977724741447892,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.011137629276054098,0.0007955449482895784,0.021479713603818614,0.0007955449482895784,0.018297533810660304,0.00477326968973747,0.0007955449482895784,0.010342084327764518,0.0007955449482895784,0.00477326968973747,0.0015910898965791568,0.015910898965791568,0.0007955449482895784,0.0015910898965791568,0.015910898965791568,0.0015910898965791568,0.002386634844868735,0.0031821797931583136,0.0007955449482895784,0.006364359586316627,0.00954653937947494,0.003977724741447892,0.0015910898965791568,0.00477326968973747,0.0015910898965791568,0.0007955449482895784,0.0031821797931583136,0.00477326968973747,0.002386634844868735,0.0007955449482895784,0.003977724741447892,0.0031821797931583136,0.0031821797931583136,0.0031821797931583136,0.0007955449482895784,0.002386634844868735,0.0015910898965791568,0.002386634844868735,0.00954653937947494,0.0007955449482895784,0.00477326968973747,0.00477326968973747,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.005568814638027049,0.0007955449482895784,0.002386634844868735,0.0007955449482895784,0.003977724741447892,0.0031821797931583136,0.0031821797931583136,0.0007955449482895784,0.0007955449482895784,0.0031821797931583136,0.006364359586316627,0.0007955449482895784,0.005568814638027049,0.0007955449482895784,0.002386634844868735,0.006364359586316627,0.0015910898965791568,0.002386634844868735,0.010342084327764518,0.00477326968973747,0.003977724741447892,0.0015910898965791568,0.0015910898965791568,0.0007955449482895784,0.002386634844868735,0.0015910898965791568,0.006364359586316627,0.003977724741447892,0.003977724741447892,0.0015910898965791568,0.0007955449482895784,0.006364359586316627,0.0007955449482895784,0.003977724741447892,0.0015910898965791568,0.0015910898965791568,0.002386634844868735,0.0015910898965791568,0.0007955449482895784,0.0015910898965791568,0.005568814638027049,0.002386634844868735,0.002386634844868735,0.0007955449482895784,0.0007955449482895784,0.002386634844868735,0.0007955449482895784,0.0007955449482895784,0.010342084327764518,0.003977724741447892,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.003977724741447892,0.005568814638027049,0.0007955449482895784,0.002386634844868735,0.0015910898965791568,0.005568814638027049,0.0007955449482895784,0.006364359586316627,0.0007955449482895784,0.0015910898965791568,0.0015910898965791568,0.0007955449482895784,0.0031821797931583136,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.007955449482895784,0.0007955449482895784,0.00477326968973747,0.002386634844868735,0.003977724741447892,0.007955449482895784,0.0015910898965791568,0.0007955449482895784,0.003977724741447892,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.002386634844868735,0.002386634844868735,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0031821797931583136,0.002386634844868735,0.005568814638027049,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.002386634844868735,0.00477326968973747,0.0007955449482895784,0.0031821797931583136,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.006364359586316627,0.0007955449482895784,0.0007955449482895784,0.002386634844868735,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.002386634844868735,0.0015910898965791568,0.007159904534606206,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.007159904534606206,0.00477326968973747,0.0015910898965791568,0.0015910898965791568,0.002386634844868735,0.005568814638027049,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.002386634844868735,0.0007955449482895784,0.0007955449482895784,0.0031821797931583136,0.0031821797931583136,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.003977724741447892,0.0015910898965791568,0.0031821797931583136,0.0015910898965791568,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0031821797931583136,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.002386634844868735,0.0031821797931583136,0.0007955449482895784,0.0007955449482895784,0.0031821797931583136,0.0015910898965791568,0.0015910898965791568,0.005568814638027049,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.002386634844868735,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0031821797931583136,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.002386634844868735,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.003977724741447892,0.0007955449482895784,0.002386634844868735,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0031821797931583136,0.0015910898965791568,0.0007955449482895784,0.002386634844868735,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0015910898965791568,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
