화자ID,연령대,JX_는,VA_친하,ETM_ᆫ,NNG_친구,JX_은,MM_어떤,NNG_사람,JKS_이,VA_있,EF_어,MM_그,NNG_교회,NNG_저번,NNG_도서관,NNG_말,ETM_던,NNG_언니,NNG_대학교,VV_만나,NNG_동아리,EC_ᆫ데,MAG_그냥,VA_꾸준하,EC_게,JKG_의,NNG_모습,JX_도,MAG_다,VV_보,EC_어도,VV_보이,EC_어,VX_주,MAG_계속,NNG_옆,VV_있,EC_고,MAG_서로,MAG_약간,MAG_못,VV_하,ETM_ᆯ,NNG_비밀,VV_주,MAG_막,VV_그러,EC_면서,VV_지키,MAG_되게,VA_착하,EF_야,NNG_장점,EC_라,NNG_생각,JKS_가,NNG_관용,VA_같,ETN_기,JX_ᆫ,VX_하,VV_배우,EC_은데,VV_맞,MAG_우선,MAG_좀,ETM_은,NNG_스타일,VV_좋아하,MAG_잘,MAJ_그러니까,VV_치,ETM_는,NNG_드립,NNG_개그,MAG_제일,VA_좋,MAG_딱,EC_자마자,EC_ᆫ가,NNG_과,EC_다,NNG_느낌,EF_잖아,MM_그런,JKO_을,EC_니까,MAG_들,NNG_얘기,VX_보,MAG_또,MAG_쪼끔,VA_약하,NNG_인정,VV_되,VA_선하,NNG_영향,NNG_선,MAG_확실히,MAJ_그러면,JX_까지,NNG_엠비티아,MAJ_근데,MAG_확,VV_변하,EC_지,VX_않,NNG_아이에스티피,MM_맨,NNG_처음,NNG_인,NNG_팁,VV_나오,EC_는데,VA_적,EC_라고,MAG_너무,NNG_매력,VV_이,EC_어서,JKO_ᆯ,NNG_유지,VX_싶,EF_거든,MAG_지금,NNG_잇팁,MAG_인제,MAG_많이,MAG_안,NNG_에스,MAG_거의,NNG_엔,NNG_드라마틱,VX_가지,MM_이,NNG_이프피,EC_나,EF_는데,MAG_왜,MAG_이렇게,EF_지,NNG_확장,NNG_요즘,NNG_현상,JX_만,MAG_함부로,NNG_경우,NNG_이유,VV_이러,NNG_사고,NNG_상상력,VV_키우,VX_나가,EF_ᆫ가,MM_이런,NNG_상황,EF_ᆯ까,NNG_현실,NNG_상상,MAG_더,NNG_호기심,VV_갖,NNG_세상,VV_바뀌,NNG_알바,NNG_때,EF_다,VV_내,VX_내,NNG_옛날,MAG_은근히,NNG_우울,MAG_살짝,VX_지,MAG_딱히,MAG_별로,VA_없,VV_크,EC_으니까,VV_겪,EC_더라,MAG_원래,NNG_남,NNG_관심,NNG_후회,VV_가지,VV_모이,NNG_관계,ETM_라는,EC_며,MAG_같이,VV_살아가,NNG_예전,NNG_교만,NNG_거만,NNG_혼자,VV_살,EC_면,NNG_우물,NNG_안,NNG_개구리,EC_다가,VA_잘나,NNG_반성,MAJ_그래서,MAG_이제,VV_열리,NNG_자세,VV_대하,VV_고치,EC_자,NNG_계기,ETN_라기,VA_많,NNG_경험,VV_쌓이,NNG_사건,MM_다른,NNG_질문,NNG_본인,NNG_성격,NNG_대응,NNG_직설,NNG_상처,VX_말,VX_달,EF_라,NNG_기분,VV_피하,VV_어쩌,MAG_없이,EC_다고,EC_면은,NNG_힘,VA_힘들,VV_느끼,EC_ᆫ다,MAG_쓸데없이,MM_별,MAJ_그래도,VV_빼,VA_괜찮,EC_으면,MAG_솔직히,NNG_주변,NNG_이상,VV_모르,EF_네,NNG_포인트,EF_ᆫ데,EF_ᆫ다,NNG_불편,NNG_정도,VA_밝,NNG_거짓말,VA_재밌,VV_웃기,MAJ_그리고,MM_내,NNG_감정,VV_흔들리,VA_다르,NNG_좌지우지,VX_있,VA_예쁘,MAG_툭툭,VV_내뱉,NNG_공격,EC_어야,NNG_상대방,EC_려고,NNG_노력,NNG_장난,NNG_교,NNG_자랑,NNG_은근,NNG_반,NNG_진심,NNG_화,NNG_화목,NNG_분위기,VV_만들,VA_싫,NNG_잔인,NNG_엄마,NNG_아빠,MAG_일단,NNG_고등학교,MAG_주로,MAG_가장,NNG_공익,NNG_장애,NNG_학교,NNG_근무,JKO_를,NNG_단어,VV_떠오르,MAG_항상,NNG_고민,EC_거나,VV_받아들이,NNG_문제,VV_물어보,MAG_오랫동안,VV_다니,MAG_정확히,NNG_누나,MAG_혹시,NNG_자신,NNG_잣대,JX_라든가,NNG_강요,MAG_왜냐하면,JX_나,NNG_인생,VV_사,MM_한,JX_밖에,NNG_가치관,MAJ_아니면,NNG_도덕,NNG_관념,NNG_형성,ETN_음,VV_불구하,VV_반하,EC_ᆫ다고,NNG_비난,NNG_비판,NNG_태도,NNG_철학과,VV_들어오,VX_나,NNG_일상생활,NNG_도움,NNG_요소,EC_는지,NNG_주제,MM_여러,NNG_입장,MM_저,MM_저런,NNG_주장,EF_구나,MAG_쪼금,NNG_경향,VV_생기,MAG_조금,NNG_부분,MAJ_그럼,ETM_을,NNG_엔에프,NNG_피,NNG_그다음,NNG_에스에프,NNG_최근,EF_더라고,MAG_아주,VV_나가,VA_크,NNG_영향력,MM_올,NNG_해,NNG_겨울,NNG_방학,NNG_잡,NNG_그때,NNG_아르바이트,NNG_대화,MAG_어쨌든,NNG_외향,MAG_먼저,MAG_저렇게,VV_걸,VA_수월하,VV_무서워하,NNG_아이에스티피랑,NNG_아이엔티피,NNG_사이,VV_오,VV_가,NNG_요새,MAG_따로,EF_냐,MAG_아까,VV_들,NNG_직업,JX_요,NNG_추천,MAG_어찌,NNG_최초,NNG_가능,NNG_제시,NNG_위로,VV_일어나,VV_일,MM_첫,EC_는가,EF_죠,NNG_마음,NNG_다음,NNG_관찰,EF_을까,NNG_이해,MAG_정말로,VV_살아오,EC_지만,MAG_자주,EF_는구나,VV_넘어가,NNG_개인,MAG_최대한,VV_드러내,MAG_물론,VV_가리,ETM_ᆫ다는,MM_어느,NNG_측면,EC_냐면,VV_끝나,MAG_사실,NNG_나,MAG_마음대로,ETN_ᆷ,MAG_그렇게,NNG_성
SD2400442,20대,0.013968775677896467,0.0008216926869350862,0.021364009860312245,0.005751848808545604,0.009860312243221035,0.0049301561216105174,0.009038619556285949,0.023007395234182416,0.005751848808545604,0.021364009860312245,0.009038619556285949,0.0008216926869350862,0.0016433853738701725,0.0016433853738701725,0.01314708299096138,0.003286770747740345,0.005751848808545604,0.0008216926869350862,0.00657354149548069,0.0024650780608052587,0.00657354149548069,0.016433853738701727,0.0008216926869350862,0.030402629416598194,0.008216926869350863,0.0016433853738701725,0.016433853738701727,0.004108463434675432,0.004108463434675432,0.003286770747740345,0.0008216926869350862,0.02629416598192276,0.008216926869350863,0.003286770747740345,0.0008216926869350862,0.00657354149548069,0.03697617091207888,0.0016433853738701725,0.018898931799506986,0.0016433853738701725,0.02218570254724733,0.007395234182415777,0.0008216926869350862,0.0008216926869350862,0.015612161051766639,0.003286770747740345,0.008216926869350863,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.005751848808545604,0.0008216926869350862,0.0016433853738701725,0.007395234182415777,0.01314708299096138,0.0008216926869350862,0.010682004930156122,0.007395234182415777,0.015612161051766639,0.010682004930156122,0.0008216926869350862,0.0016433853738701725,0.004108463434675432,0.0016433853738701725,0.03944124897288414,0.00657354149548069,0.0016433853738701725,0.00657354149548069,0.009860312243221035,0.0016433853738701725,0.0016433853738701725,0.030402629416598194,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.0049301561216105174,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.007395234182415777,0.003286770747740345,0.0024650780608052587,0.009038619556285949,0.009860312243221035,0.008216926869350863,0.0008216926869350862,0.0016433853738701725,0.007395234182415777,0.0016433853738701725,0.007395234182415777,0.0008216926869350862,0.0008216926869350862,0.008216926869350863,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.00657354149548069,0.003286770747740345,0.003286770747740345,0.00657354149548069,0.005751848808545604,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0016433853738701725,0.003286770747740345,0.00657354149548069,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0049301561216105174,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.005751848808545604,0.003286770747740345,0.0016433853738701725,0.0008216926869350862,0.003286770747740345,0.0008216926869350862,0.003286770747740345,0.004108463434675432,0.0016433853738701725,0.0016433853738701725,0.0008216926869350862,0.0024650780608052587,0.003286770747740345,0.009038619556285949,0.0024650780608052587,0.003286770747740345,0.0008216926869350862,0.003286770747740345,0.0008216926869350862,0.003286770747740345,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.003286770747740345,0.0008216926869350862,0.00657354149548069,0.0008216926869350862,0.0016433853738701725,0.0016433853738701725,0.0008216926869350862,0.004108463434675432,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.0016433853738701725,0.0024650780608052587,0.0024650780608052587,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.0016433853738701725,0.0049301561216105174,0.0016433853738701725,0.008216926869350863,0.0016433853738701725,0.0024650780608052587,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0049301561216105174,0.004108463434675432,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.004108463434675432,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.003286770747740345,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.007395234182415777,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.0049301561216105174,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.003286770747740345,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400443,20대,0.028495102404274265,0.0017809439002671415,0.016028495102404273,0.01157613535173642,0.004452359750667854,0.005342831700801425,0.016028495102404273,0.024933214603739984,0.009795191451469279,0.014247551202137132,0.020480854853072127,0.0017809439002671415,0.0,0.0,0.006233303650934996,0.0017809439002671415,0.0,0.0,0.0017809439002671415,0.0,0.0017809439002671415,0.0008904719501335708,0.0,0.014247551202137132,0.019590382902938557,0.0,0.01068566340160285,0.0,0.003561887800534283,0.0,0.0,0.012466607301869992,0.003561887800534283,0.0,0.0,0.007123775601068566,0.016918967052537846,0.0,0.0,0.0,0.04363312555654497,0.008904719501335707,0.0,0.0008904719501335708,0.0,0.0026714158504007124,0.0008904719501335708,0.0,0.008904719501335707,0.0,0.003561887800534283,0.003561887800534283,0.0008904719501335708,0.012466607301869992,0.025823686553873553,0.0008904719501335708,0.017809439002671415,0.004452359750667854,0.003561887800534283,0.006233303650934996,0.0,0.0017809439002671415,0.004452359750667854,0.0,0.009795191451469279,0.015138023152270703,0.0,0.0017809439002671415,0.004452359750667854,0.0008904719501335708,0.0,0.018699910952804988,0.0,0.0,0.0,0.003561887800534283,0.0,0.0,0.0008904719501335708,0.0,0.006233303650934996,0.0,0.003561887800534283,0.009795191451469279,0.04363312555654497,0.005342831700801425,0.0,0.0026714158504007124,0.006233303650934996,0.0008904719501335708,0.0,0.0,0.0,0.007123775601068566,0.0,0.0026714158504007124,0.0008904719501335708,0.0,0.009795191451469279,0.0,0.0,0.0008904719501335708,0.0,0.0008904719501335708,0.005342831700801425,0.004452359750667854,0.0,0.0008904719501335708,0.0008904719501335708,0.0,0.0,0.006233303650934996,0.008014247551202136,0.0,0.0008904719501335708,0.0,0.0,0.0,0.01068566340160285,0.0017809439002671415,0.0,0.0017809439002671415,0.004452359750667854,0.0017809439002671415,0.0,0.0,0.008904719501335707,0.01068566340160285,0.0008904719501335708,0.0008904719501335708,0.0,0.0,0.0,0.0017809439002671415,0.0,0.0,0.0,0.0026714158504007124,0.0,0.004452359750667854,0.0026714158504007124,0.0008904719501335708,0.0,0.004452359750667854,0.0,0.01157613535173642,0.0026714158504007124,0.0008904719501335708,0.0026714158504007124,0.0,0.0,0.0,0.0,0.005342831700801425,0.0,0.0,0.0,0.0,0.0017809439002671415,0.0,0.0,0.0,0.0,0.0,0.006233303650934996,0.003561887800534283,0.0,0.0,0.0,0.0,0.0,0.0,0.0008904719501335708,0.0,0.0017809439002671415,0.0,0.0,0.0017809439002671415,0.0,0.0,0.0,0.0,0.0,0.0,0.0026714158504007124,0.0,0.0,0.003561887800534283,0.0,0.0008904719501335708,0.0,0.0008904719501335708,0.0,0.0,0.0,0.0008904719501335708,0.014247551202137132,0.0,0.0008904719501335708,0.0,0.0008904719501335708,0.0,0.0,0.004452359750667854,0.007123775601068566,0.0,0.0,0.004452359750667854,0.0017809439002671415,0.0,0.0,0.0008904719501335708,0.0,0.0,0.0,0.0008904719501335708,0.0026714158504007124,0.0017809439002671415,0.0008904719501335708,0.006233303650934996,0.0008904719501335708,0.0,0.0,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0,0.0,0.0,0.0,0.0008904719501335708,0.0,0.0,0.0,0.0008904719501335708,0.0,0.0,0.0,0.0,0.0,0.0008904719501335708,0.0008904719501335708,0.0,0.0,0.0,0.0008904719501335708,0.0,0.0,0.0,0.0017809439002671415,0.003561887800534283,0.0,0.0,0.0,0.0,0.0,0.0,0.0008904719501335708,0.0017809439002671415,0.0,0.0008904719501335708,0.0,0.005342831700801425,0.0,0.0,0.0,0.0008904719501335708,0.0,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007123775601068566,0.0008904719501335708,0.0026714158504007124,0.007123775601068566,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.015138023152270703,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0026714158504007124,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.01157613535173642,0.0008904719501335708,0.003561887800534283,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.003561887800534283,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.003561887800534283,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0026714158504007124,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0017809439002671415,0.0026714158504007124,0.0026714158504007124,0.0017809439002671415,0.0008904719501335708,0.003561887800534283,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.005342831700801425,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.005342831700801425,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.003561887800534283,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.003561887800534283,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708
