화자ID,연령대,JX_는,MAG_지금,MAG_혹시,VV_키우,EC_고,VX_있,ETM_는,NNG_반려동물,JKS_이,VA_있,EF_어,JX_도,JX_은,VA_없,MAG_엄청,VA_어리,ETM_ᆯ,NNG_때,NNG_집,NNG_처음,JX_부터,JKS_가,EC_어서,NNG_초등학교,NNG_학년,JX_까지,JKO_를,MAG_계속,MAJ_그래서,NNG_학교,NNG_끝,VV_나,VV_가,EC_면,NNG_밥,NNG_주,VV_주,NNG_저녁,NNG_전,MAG_가끔,NNG_게네,VV_쳐다보,EC_면서,NNG_멍,VV_때리,VV_하,MAG_많이,VV_보,MAG_약간,NNG_병아리,NNG_고슴도치,EC_어,VX_보,ETM_던,VA_같,NNG_오빠,MAG_같이,VV_다니,VX_가지,NNG_문,NNG_앞,MM_그,NNG_문방구,MAG_막,VV_파,NNG_아저씨,EF_잖아,VV_사,VV_데리,VV_오,VX_하,EC_는데,ETM_을,JKG_의,NNG_코,VV_쪼,VV_먹,ETM_은,EF_야,VV_가지,VV_싸우,NNG_엄마,VV_혼나,MAG_안,NNG_이후,NNG_고양이,VV_좋아하,MAG_한번,NNG_입양,EC_게,VV_되,ETM_ᆫ,EF_거든,NNG_고등,VV_들어가,ETN_기,EC_다가,NNG_할머니,NNG_옆집,NNG_이사,NNG_부탁,MAG_자주,EC_러,EC_ᆫ지,EC_ᆫ가,MAG_더,VX_싶,ETM_다는,NNG_생각,MAJ_근데,MAG_좀,MAG_어쨌든,NNG_책임감,MAG_없이,JKO_을,VV_대하,NNG_미안,ETN_ᆷ,VV_있,MAG_함부로,EC_지,VX_못하,EF_다,MM_이런,NNG_개,MM_어떤,JKO_ᆯ,NNG_선호,VV_물어보,VV_살,EC_던데,EF_ᆯ까,VV_이러,EF_던데,MAG_일단,NNG_돈,MAG_못,NNG_반려,NNG_동물,MAG_진짜,VV_들,JX_ᆫ,MAJ_그리고,MAJ_또,NNG_수명,NNG_그때,NNG_케어,NNG_자신,NNG_나중,NNG_직업,VV_갖,NNG_정착,NNG_정도,ETM_라는,VA_길,NNG_털,NNG_하얀색,NNG_눈,VA_좋,VV_말,NNG_애완동물,MM_다른,NNG_학생회,NNG_애,NNG_물고기,NNG_열대어,EC_나,VA_비싸,NNG_친구,VV_빠지,NNG_누끼,VV_따,NNG_사진,VV_만들,NNG_짤,VV_쓰,EF_더라고,MM_한,NNG_달,VV_죽,EC_다고,VA_속상하,NNG_해외여행,NNG_대신,NNG_사람,VV_찾,EC_으면서,VV_애타,MAG_갑자기,MAG_너무,MAG_참,MAG_되게,VA_짧,NNG_강아지,NNG_중학교,NNG_거북이,MAG_거의,NNG_게,EF_ᆫ대,MAG_아직,NNG_본가,VX_주,EC_어도,VV_알,MAG_잘,VV_지내,ETM_ᆫ단,NNG_말,MAG_그냥,EC_는지,VA_신기하,NNG_나,MM_몇,NNG_중성,NNG_수술,NNG_변,NNG_이상,NNG_피,VV_섞이,NNG_귀,VV_접히,VV_피,VX_지,EC_야,VV_찢어지,EC_거나,VV_다치,EC_ᆫ데,NNG_병원,MAG_다,VA_크,NNG_병,MAJ_아니면은,NNG_사료,EC_라서,NNG_몸,NNG_그루밍을,VV_끼,VV_그러,MAG_정말,VV_깨지,NNG_체감,VA_많,NNG_다양,NNG_예전,MAG_끽,EC_자,EC_으면,NNG_새,EC_니까,NNG_주변,NNG_펫,NNG_숍,VV_생기,NNG_근처,VV_붙,NNG_물품,NNG_파,MM_그런,NNG_마트,NNG_자취,EC_은데,VV_내려가,NNG_물,NNG_거북,NNG_중학,NNG_언니,NNG_간택,VV_당하,NNG_츄르,MAG_멀리,NNG_냄새,JX_만,VV_맡,NNG_가까이,VX_않,EF_고,NNG_평소,NNG_츄,NNG_르,VV_꺼내,NNG_소리,VV_들리,VV_다가오,EF_더라,NNG_길거리,MAG_마주,EC_까,VV_마주치,EC_려고,MAG_항상,MAG_매번,MAG_새로,NNG_기억,EC_라고,NNG_형태,NNG_간식,NNG_봉투,VV_담기,VV_흔들,VV_쫓아오,NNG_아,NNG_유명,NNG_동아리,VV_놀,VV_날리,NNG_장난감,VV_부러지,NNG_옛날,EC_냐,NNG_아파트,NNG_단지,VV_버리,EC_어다가,VA_아프,MAG_빨리,NNG_세상,VV_뜨,NNG_소라,NNG_시장,VV_잃,VX_버리,MAG_이제,JX_대로,NNG_음,NNG_밖,MAG_또,NNG_닭,MAG_잠깐,NNG_주인,NNG_경험,MAG_어떻게,MAG_무조건,MM_이,VV_맞,EF_랄까,NNG_영상,JX_밖에,VV_느끼,NNG_부담,MM_고,EF_ᆫ가,NNG_매력,NNG_길,VV_보이,VV_찍,MAG_아무래도,EF_구나,VV_치,NNG_앵무새,MAG_똑똑,MAG_얼마나,VA_똑똑하,NNG_이름,NNG_인사,EF_지,VV_태어나,NNG_표현,ETM_ᆫ다는,MAJ_그러면,NNG_동네,NNG_혼,NNG_혼자,NNG_새끼,NNG_상태,NNG_검사,VV_어쩌,MAG_다행히,NNG_의사,NNG_선생,MAG_특별히,VV_데려가,VA_힘들,NNG_요즘,NNG_제품,VV_나오,MAG_왜,NNG_축구,NNG_공,VV_나가,NNG_허무,NNG_개발,NNG_지역,NNG_며칠,NNG_뒤,NNG_건물,VV_무너뜨리,NNG_곳,EF_으,NNG_위험,VV_올라가,NNG_구멍,VV_구하,MAG_직접,VV_피하,NNG_제품명,NNG_저번,NNG_껌,VV_개,NNG_육포,NNG_전용,NNG_영양분,VA_풍부하,EC_라,NNG_가족,NNG_용품,NNG_이유,NNG_쪼끔,VV_건들,EC_ᆫ다고,VX_두,VV_챙기,NNG_길고양이,VV_만나
SD2401267,20대,0.03076923076923077,0.0010256410256410256,0.0,0.021538461538461538,0.041025641025641026,0.009230769230769232,0.028717948717948718,0.005128205128205128,0.033846153846153845,0.017435897435897435,0.022564102564102566,0.022564102564102566,0.006153846153846154,0.0071794871794871795,0.003076923076923077,0.0,0.003076923076923077,0.0041025641025641026,0.006153846153846154,0.0010256410256410256,0.0010256410256410256,0.02564102564102564,0.010256410256410256,0.0,0.0020512820512820513,0.0020512820512820513,0.009230769230769232,0.0,0.0071794871794871795,0.0010256410256410256,0.0,0.0010256410256410256,0.008205128205128205,0.008205128205128205,0.0,0.0,0.0010256410256410256,0.0,0.0010256410256410256,0.0020512820512820513,0.0,0.0,0.006153846153846154,0.0,0.0,0.013333333333333334,0.003076923076923077,0.019487179487179488,0.0,0.0020512820512820513,0.0020512820512820513,0.031794871794871796,0.008205128205128205,0.012307692307692308,0.015384615384615385,0.0,0.0,0.0020512820512820513,0.0071794871794871795,0.0,0.0010256410256410256,0.015384615384615385,0.0010256410256410256,0.013333333333333334,0.0,0.0,0.0010256410256410256,0.0010256410256410256,0.0020512820512820513,0.003076923076923077,0.0020512820512820513,0.01641025641025641,0.0,0.0020512820512820513,0.0,0.0,0.0,0.005128205128205128,0.009230769230769232,0.0010256410256410256,0.0,0.0,0.0,0.0071794871794871795,0.0020512820512820513,0.021538461538461538,0.0010256410256410256,0.0010256410256410256,0.0,0.006153846153846154,0.0020512820512820513,0.021538461538461538,0.0020512820512820513,0.0,0.0,0.0020512820512820513,0.0041025641025641026,0.0,0.0,0.0,0.0,0.0,0.0010256410256410256,0.0,0.0,0.005128205128205128,0.003076923076923077,0.0041025641025641026,0.006153846153846154,0.005128205128205128,0.015384615384615385,0.0,0.0,0.0,0.005128205128205128,0.0010256410256410256,0.0,0.0,0.006153846153846154,0.0,0.005128205128205128,0.0010256410256410256,0.0010256410256410256,0.0,0.0020512820512820513,0.0010256410256410256,0.003076923076923077,0.0,0.0,0.0010256410256410256,0.0,0.0010256410256410256,0.003076923076923077,0.0,0.0,0.0020512820512820513,0.0010256410256410256,0.0,0.0010256410256410256,0.0010256410256410256,0.0041025641025641026,0.0041025641025641026,0.0010256410256410256,0.0,0.0,0.0041025641025641026,0.0020512820512820513,0.0,0.0,0.0,0.0,0.0,0.0010256410256410256,0.0010256410256410256,0.0,0.0,0.0,0.0,0.003076923076923077,0.003076923076923077,0.0,0.0,0.0,0.0041025641025641026,0.0010256410256410256,0.0,0.0010256410256410256,0.0020512820512820513,0.01641025641025641,0.0010256410256410256,0.0,0.0,0.0020512820512820513,0.0,0.0,0.0010256410256410256,0.0041025641025641026,0.006153846153846154,0.0,0.0,0.0020512820512820513,0.0,0.0,0.0,0.0020512820512820513,0.003076923076923077,0.0,0.0,0.0,0.0010256410256410256,0.0,0.005128205128205128,0.0,0.009230769230769232,0.0010256410256410256,0.003076923076923077,0.0,0.0,0.0,0.0,0.0,0.0041025641025641026,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0,0.0010256410256410256,0.0020512820512820513,0.0010256410256410256,0.0,0.0,0.0,0.0020512820512820513,0.0,0.0010256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0010256410256410256,0.0,0.0010256410256410256,0.0,0.0010256410256410256,0.0,0.0010256410256410256,0.0,0.0,0.0,0.0020512820512820513,0.0,0.0010256410256410256,0.0,0.0,0.0010256410256410256,0.0020512820512820513,0.0,0.0,0.0010256410256410256,0.0,0.0,0.0,0.0010256410256410256,0.0,0.0020512820512820513,0.0020512820512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010256410256410256,0.008205128205128205,0.0,0.0,0.0041025641025641026,0.0010256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0020512820512820513,0.0,0.0,0.0041025641025641026,0.0,0.0,0.0,0.0010256410256410256,0.0,0.0,0.0,0.0,0.0010256410256410256,0.0010256410256410256,0.0020512820512820513,0.003076923076923077,0.0,0.0,0.0,0.0,0.0,0.0010256410256410256,0.0,0.0,0.0,0.0010256410256410256,0.0,0.0,0.0,0.0,0.0010256410256410256,0.0,0.0,0.0010256410256410256,0.0,0.003076923076923077,0.0,0.0020512820512820513,0.0010256410256410256,0.0020512820512820513,0.0010256410256410256,0.0020512820512820513,0.0020512820512820513,0.0020512820512820513,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0020512820512820513,0.0020512820512820513,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.015384615384615385,0.0010256410256410256,0.0010256410256410256,0.0020512820512820513,0.0010256410256410256,0.0020512820512820513,0.0010256410256410256,0.0020512820512820513,0.0020512820512820513,0.0010256410256410256,0.0010256410256410256,0.003076923076923077,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0020512820512820513,0.0010256410256410256,0.0010256410256410256,0.0041025641025641026,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0020512820512820513,0.0010256410256410256,0.003076923076923077,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.003076923076923077,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0020512820512820513,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0020512820512820513,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0020512820512820513,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.003076923076923077,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256
SD2401268,20대,0.019247594050743656,0.0026246719160104987,0.0017497812773403325,0.028871391076115485,0.048993875765529306,0.007874015748031496,0.023622047244094488,0.0008748906386701663,0.020122484689413824,0.013123359580052493,0.022747156605424323,0.02712160979877515,0.010498687664041995,0.003499562554680665,0.00699912510936133,0.0017497812773403325,0.008748906386701663,0.010498687664041995,0.005249343832020997,0.0008748906386701663,0.0017497812773403325,0.022747156605424323,0.016622922134733157,0.0026246719160104987,0.0008748906386701663,0.003499562554680665,0.017497812773403325,0.007874015748031496,0.008748906386701663,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.011373578302712161,0.00699912510936133,0.005249343832020997,0.0008748906386701663,0.0026246719160104987,0.0008748906386701663,0.0026246719160104987,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.005249343832020997,0.0008748906386701663,0.0008748906386701663,0.012248468941382326,0.007874015748031496,0.008748906386701663,0.006124234470691163,0.005249343832020997,0.0017497812773403325,0.02799650043744532,0.004374453193350831,0.007874015748031496,0.015748031496062992,0.007874015748031496,0.004374453193350831,0.003499562554680665,0.010498687664041995,0.0008748906386701663,0.0026246719160104987,0.012248468941382326,0.0008748906386701663,0.014873140857392825,0.0008748906386701663,0.0008748906386701663,0.003499562554680665,0.0026246719160104987,0.0008748906386701663,0.0026246719160104987,0.006124234470691163,0.007874015748031496,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.004374453193350831,0.007874015748031496,0.0017497812773403325,0.003499562554680665,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.006124234470691163,0.0008748906386701663,0.019247594050743656,0.0017497812773403325,0.0008748906386701663,0.0026246719160104987,0.007874015748031496,0.00699912510936133,0.017497812773403325,0.004374453193350831,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.0026246719160104987,0.0026246719160104987,0.0026246719160104987,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0026246719160104987,0.0017497812773403325,0.003499562554680665,0.0017497812773403325,0.0026246719160104987,0.0017497812773403325,0.0026246719160104987,0.005249343832020997,0.0017497812773403325,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.010498687664041995,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.010498687664041995,0.0008748906386701663,0.0026246719160104987,0.0008748906386701663,0.0026246719160104987,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0026246719160104987,0.0026246719160104987,0.0008748906386701663,0.005249343832020997,0.0017497812773403325,0.003499562554680665,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0017497812773403325,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.003499562554680665,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0026246719160104987,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.005249343832020997,0.004374453193350831,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.006124234470691163,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.004374453193350831,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.004374453193350831,0.0008748906386701663,0.0026246719160104987,0.0008748906386701663,0.0026246719160104987,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.003499562554680665,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.004374453193350831,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.003499562554680665,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.003499562554680665,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0026246719160104987,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
