화자ID,연령대,NNG_집,JX_은,MAG_지금,NNG_오피스텔,EF_잖아,MM_그,NNG_층,VV_가,ETM_ᆫ,NNG_소음,MAG_좀,VA_있,ETM_는,VA_같,EF_어,VV_사,EC_는데,MAG_딱히,VA_없,EC_은데,NNG_아파트,NNG_이상,NNG_사람,EF_더라,MAG_왜냐하면,JKS_가,JX_도,NNG_상태,MAG_갑자기,NNG_밑,JKG_의,VV_올라오,EF_ᆫ다,EF_ᆫ가,MAG_막,NNG_신고,VV_들어오,ETM_다는,EF_야,MM_이,NNG_시간,JKS_이,MAG_너무,EF_다고,EC_어,VX_가지,EC_고,MAG_꼭,ETM_던,MM_그런,EC_어서,EC_지,NNG_조심,EC_어야,EC_다,MM_이런,MAJ_그리고,JX_는,NNG_자취,JKO_를,NNG_곳,JX_만,VV_하,MAG_없이,NNG_누나,MAG_같이,VV_살,EC_라고,EC_면,MAG_절대,MAG_못,ETM_ᆯ,MAG_진짜,VV_맞,ETM_단,NNG_말,VV_나,EC_어도,NNG_새벽,NNG_전화,EC_라,NNG_때,NNG_게임,MAG_또,MAG_이제,NNG_스트레스,MAJ_그래서,NNG_만약,MAJ_그러니까,NNG_형제,NNG_이사,MAG_많이,VV_다니,JX_마다,NNG_방,ETN_기,JX_ᆫ,VX_하,EC_ᆫ데,NNG_크기,NNG_큰방,NNG_작은방,VV_쓰,EF_냐,MAJ_또,MAG_엄청,VV_싸우,MAJ_그러면,NNG_본가,MAG_쭉,MAG_계속,VX_있,VA_어리,JX_부터,MAG_정말,NNG_초등학교,NNG_중학교,JX_까지,MAJ_그래도,NNG_한동네,VV_오,NNG_거여서,EC_느라,VA_귀찮,VV_바뀌,NNG_불편,NNG_적응,MAG_안,VV_되,NNG_초반,NNG_친구,VV_멀어지,VA_괜찮,NNG_학년,NNG_고등학교,MM_한,MAG_아예,NNG_학,NNG_학교,MAJ_근데,VA_좋,MAG_완전,VA_멀,VX_지,EC_니까,NNG_그때,MAG_쪼끔,NNG_경험,NNG_상황,MAG_원래,EC_려,VV_그러,VX_않,MAG_다시,NNG_동네,VV_돌아가,VV_있,NNG_전원주택,NNG_꿈,ETM_은,MAG_직접,JKO_을,VV_만들,NNG_설계,NNG_비밀,NNG_공간,VA_크,NNG_목욕탕,MAJ_아니면,MM_어떤,NNG_작업실,JKO_ᆯ,VX_두,VX_싶,NNG_생각,MAG_그리,NNG_가전제품,VV_이러,EF_는데,NNG_집안일,MAG_거의,MAG_다,NNG_엄마,NNG_설거지,VV_먹,NNG_옷,NNG_분리수거,NNG_아빠,EC_면서,NNG_오빠,EC_거나,MAG_일단,NNG_혼자,VA_편하,NNG_일상,NNG_생활,NNG_패턴,MAG_어쨌든,NNG_가족,MAG_아무리,EC_라도,MAG_쪼금,VV_지키,EC_으니까,VA_힘들,NNG_제한,NNG_근처,NNG_돈,VV_깨지,MAG_쉽사리,MAG_아마,NNG_군대,EC_으면,EF_을까,NNG_인테리어,MAG_혹시,EC_게,NNG_이번,MAG_새로,EC_여,MAG_그냥,NNG_전체,NNG_완전,NNG_느낌,VA_아프,NNG_청소,NNG_쪼끔,NNG_의자,NNG_위,VV_올라가,NNG_침대,VV_뭉치,NNG_정리,MAG_되게,NNG_요즘,NNG_개성,VV_넘치,EF_더라고,NNG_건물,NNG_모습,VA_다르,NNG_처음,ETM_을,NNG_첫날,VV_찾,MAG_보통,NNG_단지,NNG_순서,JX_대로,VV_붙,MAG_처음,NNG_안,NNG_길,VV_잃,NNG_정도,VV_헤매,NNG_기억,NNG_앞,NNG_회사,EC_면은,MAJ_아니면은,NNG_헬스장,NNG_도서관,NNG_어린이집,NNG_입주,ETM_ᆫ다는,NNG_얘기,MAG_아직,NNG_인프라,VV_갖추,VX_못하,VV_생기,EC_ᆫ다고,MAG_언제,EF_ᆯ지,MAG_잘,VV_모르,NNG_지금,NNG_운영,VV_말,EC_ᆫ가,NNG_주민,NNG_휴식,MM_몇,NNG_차,VX_말,VV_떠들,NNG_아줌마,VV_비,VA_비,NNG_백,VV_깔,VV_보,NNG_시설,NNG_꼭대기,EC_ᆫ지,EF_은데,NNG_벽,NNG_방음,NNG_옆,NNG_문,MM_첫,NNG_입구,VV_서,EC_는지,MM_무슨,NNG_대화,VV_들리,NNG_부담,VX_보,NNG_위층,NNG_지인,VX_나,NNG_동안,MM_올,NNG_해,NNG_계약,VA_똑같,NNG_연장,NNG_내년,NNG_교환,NNG_학생,EF_으니까,MAG_사실,NNG_올해,MAG_딱,VV_구하,MAG_따로따로,MAG_아무래도,NNG_월세,VA_비싸,EF_다,NNG_전세,MAG_제일,MAG_따로,MAG_혼자,VA_늦,VV_자,VA_상관없,NNG_소리,VX_오,NNG_어,NNG_중,NNG_이후,MAG_약간,NNG_도시,NNG_분양,NNG_청약,NNG_담,NNG_당첨,NNG_지역,NNG_유치원,VV_나오,NNG_고등,EC_려고,VV_떨어지,VV_놀,VA_넓,NNG_주변,MAG_그만,NNG_다음,NNG_나중,EC_ᆫ다면,MM_저런,NNG_마당,NNG_식물,VV_키우,NNG_동물,NNG_정원,VV_가꾸,NNG_바,NNG_다락방,MAG_막상,NNG_관리,VV_보이,NNG_할머니,NNG_조금,VX_주,NNG_잡초,VV_자라,NNG_먼지,VV_끼,VV_더러워지,VA_많,EC_다고,ETN_ᆷ,NNG_전원,NNG_주택,NNG_로망,NNG_전자레인지,NNG_냉장고,NNG_세탁기,NNG_밥솥,NNG_오븐,EF_지,NNG_최근,NNG_여름,NNG_벌레,MAG_특히,NNG_음식물,VV_버리,NNG_미생물,NNG_분해,NNG_기계,VV_찾아오,EC_자,EC_ᆯ까,NNG_고민,NNG_쓰레기,VV_넣,NNG_흙,MAG_바로,EF_ᆫ대,NNG_하루,NNG_냄새,MAG_가끔,MAG_아니,MAG_자주,VV_대하,NNG_짜증,VV_내,VV_섞이,ETM_ᆫ단,NNG_분담,NNG_예전,NNG_화장실,VV_번갈,NNG_하자,MM_어느,NNG_순간,VV_쌓,VX_놓,EC_다가,VV_화내,NNG_직전,NNG_눈치,VA_빠르,MAG_그제서야,MAG_부랴부랴,VV_치우,MAG_확실히,NNG_기본,NNG_가구,NNG_여,NNG_연두색,NNG_띠,VV_두르,NNG_색깔,MAG_별로,VA_싫,VV_들어가,NNG_티,NNG_방식,VV_꾸미,MAG_이렇게,EF_어야지,ETM_라는,NNG_짐,NNG_비,VA_작,NNG_옷장,NNG_거실,NNG_행거,NNG_설치,VV_놓아두,EF_고,NNG_애매,MAJ_왜냐하면,NNG_여가,MAG_훨씬,MAG_더,NNG_반경,NNG_중심,VV_맞추,VV_내려가,VV_들,NNG_직장,NNG_발전,EC_려면,NNG_지하,MAG_아무튼,MM_다른,NNG_등록,NNG_마련
SD2401267,20대,0.01002004008016032,0.01903807615230461,0.009018036072144289,0.001002004008016032,0.004008016032064128,0.011022044088176353,0.004008016032064128,0.0070140280561122245,0.011022044088176353,0.002004008016032064,0.017034068136272545,0.01903807615230461,0.018036072144288578,0.01503006012024048,0.022044088176352707,0.002004008016032064,0.011022044088176353,0.001002004008016032,0.004008016032064128,0.002004008016032064,0.01002004008016032,0.002004008016032064,0.003006012024048096,0.001002004008016032,0.003006012024048096,0.017034068136272545,0.018036072144288578,0.001002004008016032,0.001002004008016032,0.004008016032064128,0.00501002004008016,0.001002004008016032,0.002004008016032064,0.002004008016032064,0.01503006012024048,0.001002004008016032,0.001002004008016032,0.004008016032064128,0.012024048096192385,0.004008016032064128,0.001002004008016032,0.03507014028056112,0.004008016032064128,0.001002004008016032,0.022044088176352707,0.011022044088176353,0.047094188376753505,0.001002004008016032,0.012024048096192385,0.004008016032064128,0.0070140280561122245,0.0070140280561122245,0.001002004008016032,0.003006012024048096,0.004008016032064128,0.011022044088176353,0.006012024048096192,0.014028056112224449,0.0070140280561122245,0.008016032064128256,0.001002004008016032,0.00501002004008016,0.02004008016032064,0.001002004008016032,0.00501002004008016,0.002004008016032064,0.01002004008016032,0.003006012024048096,0.008016032064128256,0.001002004008016032,0.004008016032064128,0.009018036072144289,0.001002004008016032,0.001002004008016032,0.004008016032064128,0.004008016032064128,0.001002004008016032,0.003006012024048096,0.002004008016032064,0.001002004008016032,0.002004008016032064,0.011022044088176353,0.001002004008016032,0.004008016032064128,0.01603206412825651,0.002004008016032064,0.004008016032064128,0.002004008016032064,0.002004008016032064,0.001002004008016032,0.0070140280561122245,0.003006012024048096,0.006012024048096192,0.001002004008016032,0.004008016032064128,0.002004008016032064,0.009018036072144289,0.004008016032064128,0.004008016032064128,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.004008016032064128,0.003006012024048096,0.002004008016032064,0.001002004008016032,0.002004008016032064,0.013026052104208416,0.002004008016032064,0.003006012024048096,0.003006012024048096,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.004008016032064128,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.006012024048096192,0.011022044088176353,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.003006012024048096,0.003006012024048096,0.002004008016032064,0.001002004008016032,0.002004008016032064,0.002004008016032064,0.003006012024048096,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.003006012024048096,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.002004008016032064,0.004008016032064128,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.0070140280561122245,0.001002004008016032,0.001002004008016032,0.008016032064128256,0.001002004008016032,0.003006012024048096,0.003006012024048096,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.006012024048096192,0.003006012024048096,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.004008016032064128,0.002004008016032064,0.003006012024048096,0.001002004008016032,0.004008016032064128,0.002004008016032064,0.001002004008016032,0.003006012024048096,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.00501002004008016,0.001002004008016032,0.004008016032064128,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.003006012024048096,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.004008016032064128,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.002004008016032064,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401268,20대,0.005723630417007359,0.012264922322158627,0.003270645952575634,0.0,0.0,0.004905968928863451,0.004088307440719542,0.008994276369582993,0.008176614881439084,0.004088307440719542,0.005723630417007359,0.008994276369582993,0.01553556827473426,0.02125919869174162,0.022076860179885527,0.004088307440719542,0.008994276369582993,0.0,0.005723630417007359,0.0,0.001635322976287817,0.0,0.0024529844644317253,0.0008176614881439084,0.0,0.018806214227309895,0.013082583810302535,0.0,0.0,0.0,0.005723630417007359,0.0,0.0,0.0,0.01553556827473426,0.0,0.0024529844644317253,0.0008176614881439084,0.008176614881439084,0.0024529844644317253,0.0,0.033524121013900246,0.004905968928863451,0.0,0.023712183156173343,0.001635322976287817,0.04333605887162715,0.0,0.008176614881439084,0.008994276369582993,0.02616516762060507,0.003270645952575634,0.0,0.0008176614881439084,0.004088307440719542,0.005723630417007359,0.0008176614881439084,0.02044153720359771,0.003270645952575634,0.009811937857726901,0.001635322976287817,0.0024529844644317253,0.022894521668029435,0.0008176614881439084,0.0,0.001635322976287817,0.019623875715453803,0.0024529844644317253,0.004905968928863451,0.0,0.0008176614881439084,0.008176614881439084,0.0008176614881439084,0.001635322976287817,0.0024529844644317253,0.004905968928863451,0.0024529844644317253,0.001635322976287817,0.0,0.0,0.0024529844644317253,0.005723630417007359,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.0,0.007358953393295176,0.0,0.0,0.0,0.006541291905151268,0.004088307440719542,0.001635322976287817,0.0,0.004905968928863451,0.009811937857726901,0.006541291905151268,0.007358953393295176,0.003270645952575634,0.0,0.0,0.0,0.003270645952575634,0.0,0.0,0.0,0.0024529844644317253,0.0008176614881439084,0.0024529844644317253,0.0,0.001635322976287817,0.009811937857726901,0.0,0.0008176614881439084,0.0,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.0,0.0,0.001635322976287817,0.0,0.0,0.0,0.0,0.0,0.0,0.008994276369582993,0.005723630417007359,0.0,0.001635322976287817,0.0,0.0008176614881439084,0.0,0.0,0.0024529844644317253,0.0,0.0008176614881439084,0.001635322976287817,0.009811937857726901,0.004088307440719542,0.0,0.001635322976287817,0.0024529844644317253,0.011447260834014717,0.0,0.001635322976287817,0.0008176614881439084,0.0,0.001635322976287817,0.0,0.003270645952575634,0.003270645952575634,0.0,0.0,0.0,0.004088307440719542,0.001635322976287817,0.0,0.012264922322158627,0.0,0.01062959934587081,0.001635322976287817,0.0,0.0,0.001635322976287817,0.001635322976287817,0.0,0.0,0.0008176614881439084,0.0,0.001635322976287817,0.0,0.008994276369582993,0.004088307440719542,0.0,0.0,0.0,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.003270645952575634,0.0008176614881439084,0.0,0.0,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.001635322976287817,0.004905968928863451,0.001635322976287817,0.0,0.0008176614881439084,0.0008176614881439084,0.0,0.003270645952575634,0.0008176614881439084,0.0008176614881439084,0.0,0.0,0.0,0.0008176614881439084,0.0,0.001635322976287817,0.004905968928863451,0.0,0.0,0.0,0.0,0.0,0.0008176614881439084,0.0,0.001635322976287817,0.0,0.0024529844644317253,0.001635322976287817,0.004905968928863451,0.0,0.001635322976287817,0.0,0.001635322976287817,0.0,0.0,0.0,0.0,0.001635322976287817,0.0,0.0,0.0008176614881439084,0.0,0.0,0.0,0.0,0.0024529844644317253,0.0,0.0,0.0,0.006541291905151268,0.0,0.0,0.0,0.0008176614881439084,0.001635322976287817,0.0,0.0,0.0,0.0,0.0,0.0008176614881439084,0.0,0.0,0.0,0.0,0.0,0.001635322976287817,0.0,0.0008176614881439084,0.001635322976287817,0.0,0.0,0.0,0.001635322976287817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001635322976287817,0.0,0.0,0.0,0.003270645952575634,0.0,0.0,0.0,0.0008176614881439084,0.003270645952575634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001635322976287817,0.0024529844644317253,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.0008176614881439084,0.005723630417007359,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.006541291905151268,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0024529844644317253,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0024529844644317253,0.0024529844644317253,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.004088307440719542,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.003270645952575634,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.0024529844644317253,0.0008176614881439084,0.003270645952575634,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0024529844644317253,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0024529844644317253,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084
