화자ID,연령대,MM_이,NNG_할머니,NNG_댁,JKS_이,EF_잖아,VA_맛있,ETM_는,NNG_음식,JX_은,JKS_가,VA_있,EF_어,JX_는,NNG_관광지,VV_가,ETM_ᆯ,ETM_ᆫ,NNG_곳,EC_어,VX_있,MAJ_그럼,NNG_국내,NNG_여행,EC_고,VX_싶,ETM_은,VV_있,VX_보,ETM_을,NNG_때,VV_하,JX_도,NNG_가족,EF_지,VV_먹,NNG_바다,EC_어서,VV_놀,VV_그러,JX_밖에,MAG_안,VA_같,EF_은데,MAG_제일,ETM_던,NNG_기억,VV_남,EC_ᆫ가,VV_타,VA_재밌,VV_맞,NNG_축구,VV_보,EC_러,VV_말,MAG_왜,NNG_산,MAG_더,VA_좋,MAJ_근데,NNG_계곡,EC_면은,VA_괜찮,EC_지,VX_않,EF_을까,EC_은데,NNG_사람,MAG_너무,VA_많,EC_으니깐,NNG_여름,MAG_이제,MAG_같이,EC_면,MAJ_그래서,VA_어리,MAG_거의,NNG_친구,JKO_를,MAG_많이,EC_게,NNG_줄,VV_내려오,EF_는데,VV_모르,EF_다,NNG_레일,NNG_바이크,NNG_갯벌,MAG_완전,NNG_유치원,NNG_애초,JKO_을,NNG_올해,NNG_겨울,JX_를,EF_ᆯ까,NNG_돈,JX_만,VV_되,EC_ᆫ다면,MAG_또,ETN_기,JX_ᆫ,VX_하,EF_네,NNG_스키장,NNG_재미,VA_없,VA_짧,NNG_코스,MAJ_그래도,MAG_진짜,NNG_그때,NNG_만약,EF_자,EC_나,NNG_워터,MM_그런,NNG_기구,MAG_잘,MM_그,VA_다르,NNG_시간,NNG_여수,EC_어도,EF_고,NNG_달,MAG_엄청,MAJ_그리고,NNG_나중,NNG_사천,VV_오,EC_라,EF_대,NNG_남자,NNG_집,NNG_보드,NNG_게임,EC_면서,EC_자,NNG_안,EC_으면,VV_다니,EC_ᆫ다거나,NNG_이번,NNG_애,MAG_다,NNG_인턴,NNG_생활,VX_가지,MAG_못,NNG_말,MAJ_아니면은,JKO_ᆯ,NNG_륜,EC_는데,VA_크,MM_맨,NNG_앞,NNG_운영,NNG_속도,NNG_조절,VX_주,NNG_뒤,VV_따르,EC_라고,VV_따라가,EF_야,EC_ᆫ데,MAG_살짝살짝,NNG_길,NNG_은,NNG_쪼금,MM_다른,VV_들어가,EC_다가,MAG_막,NNG_가이드,VA_느리,VA_재미있,VV_놓치,NNG_생각,NNG_지역,VV_서,NNG_회,NNG_거여서,NNG_인제,MAG_인제,EC_라서,NNG_유명,EF_거든,NNG_막국수,NNG_최근,MAG_좀,VX_지,NNG_정도,NNG_위쪽,MAG_뚜벅,VA_힘들,VV_좋아하,MAG_게다가,MM_한,NNG_특이,NNG_테마파크,EC_거나,NNG_해변,NNG_해수욕,NNG_오빠,VV_빠지,NNG_바나나,NNG_보트,NNG_기사,JKS_께서,NNG_급커브,VV_꺾,NNG_동안,MAG_멀리,VV_흩어지,VV_다녀오,NNG_해외여행,NNG_딸기,MM_이런,NNG_열대,NNG_과일,EC_다,VV_나,NNG_벌레,VA_나쁘,MAG_워낙,NNG_중학교,JX_까지,NNG_이후,NNG_조개,NNG_구이,EC_어야,NNG_클라이밍,MAG_매번,NNG_체험,NNG_삽,VV_들,NNG_소금,VV_가지,EC_으러,NNG_요즘,EC_을까,NNG_초보,MAG_사실,VV_내리,NNG_오랜만,NNG_수박,VV_몰리,NNG_보통,NNG_워터파크,NNG_수영장,EF_ᆫ가,VV_알,EC_더라도,NNG_끝,NNG_이상,MAG_분명,NNG_평일,NNG_언니,VV_계시,MAG_정말,NNG_보드게임,MM_여러,JKS_서,MAG_딱히,MAG_아예,MAG_기껏,MAG_보통,NNG_학교,NNG_주변,NNG_해결,VA_친하,EC_자고,EC_을지,NNG_운전,MAG_되게,NNG_안전,NNG_관리,NNG_혼자,MAJ_그러면,NNG_얼마,MAG_그럼,MAG_계속,VV_바뀌,MAG_뺑뺑,VV_돌,MAG_그냥,NNG_분,VV_어떡하,NNG_거리,EC_으니까
SD2400488,20대,0.0076103500761035,0.0015220700152207,0.0015220700152207,0.030441400304414,0.0106544901065449,0.0030441400304414,0.015220700152207,0.0015220700152207,0.0228310502283105,0.0213089802130898,0.0076103500761035,0.0547945205479452,0.0319634703196347,0.0015220700152207,0.076103500761035,0.0091324200913242,0.015220700152207,0.0060882800608828,0.0289193302891933,0.0030441400304414,0.0030441400304414,0.0015220700152207,0.0030441400304414,0.0273972602739726,0.0106544901065449,0.0091324200913242,0.0060882800608828,0.0121765601217656,0.015220700152207,0.0167427701674277,0.0167427701674277,0.0121765601217656,0.0060882800608828,0.0136986301369863,0.0060882800608828,0.0136986301369863,0.0091324200913242,0.0106544901065449,0.0015220700152207,0.0015220700152207,0.0060882800608828,0.0121765601217656,0.0045662100456621,0.0015220700152207,0.0060882800608828,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0167427701674277,0.0060882800608828,0.0106544901065449,0.0015220700152207,0.0015220700152207,0.0091324200913242,0.0045662100456621,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0045662100456621,0.0076103500761035,0.0060882800608828,0.0015220700152207,0.0030441400304414,0.0030441400304414,0.0030441400304414,0.0015220700152207,0.0045662100456621,0.0015220700152207,0.0045662100456621,0.0045662100456621,0.0015220700152207,0.0076103500761035,0.0015220700152207,0.0045662100456621,0.0136986301369863,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0060882800608828,0.0136986301369863,0.0015220700152207,0.0076103500761035,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0030441400304414,0.0030441400304414,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0121765601217656,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0060882800608828,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0091324200913242,0.0015220700152207,0.0045662100456621,0.0030441400304414,0.0060882800608828,0.0045662100456621,0.0015220700152207,0.0030441400304414,0.0030441400304414,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0045662100456621,0.0121765601217656,0.0060882800608828,0.0045662100456621,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0045662100456621,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0045662100456621,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400489,20대,0.0012315270935960591,0.0012315270935960591,0.0,0.014778325123152709,0.003694581280788177,0.006157635467980296,0.027093596059113302,0.0,0.013546798029556651,0.012315270935960592,0.006157635467980296,0.0603448275862069,0.03201970443349754,0.0,0.050492610837438424,0.012315270935960592,0.007389162561576354,0.0049261083743842365,0.03078817733990148,0.0024630541871921183,0.003694581280788177,0.0012315270935960591,0.0024630541871921183,0.03571428571428571,0.008620689655172414,0.006157635467980296,0.0024630541871921183,0.011083743842364532,0.007389162561576354,0.0049261083743842365,0.012315270935960592,0.013546798029556651,0.0012315270935960591,0.003694581280788177,0.008620689655172414,0.0049261083743842365,0.012315270935960592,0.0024630541871921183,0.0024630541871921183,0.0012315270935960591,0.012315270935960592,0.01600985221674877,0.0,0.003694581280788177,0.003694581280788177,0.0,0.0,0.0,0.013546798029556651,0.008620689655172414,0.0049261083743842365,0.0012315270935960591,0.0,0.0024630541871921183,0.006157635467980296,0.0024630541871921183,0.0024630541871921183,0.0012315270935960591,0.003694581280788177,0.009852216748768473,0.011083743842364532,0.0,0.0024630541871921183,0.007389162561576354,0.007389162561576354,0.003694581280788177,0.0012315270935960591,0.006157635467980296,0.003694581280788177,0.008620689655172414,0.0,0.006157635467980296,0.0,0.003694581280788177,0.014778325123152709,0.0012315270935960591,0.0,0.0,0.0049261083743842365,0.003694581280788177,0.006157635467980296,0.0024630541871921183,0.0012315270935960591,0.0,0.0,0.0024630541871921183,0.007389162561576354,0.0012315270935960591,0.0024630541871921183,0.0049261083743842365,0.0,0.0,0.0,0.003694581280788177,0.0,0.0024630541871921183,0.0,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.012315270935960592,0.0024630541871921183,0.0012315270935960591,0.011083743842364532,0.011083743842364532,0.009852216748768473,0.0012315270935960591,0.0024630541871921183,0.0,0.003694581280788177,0.0,0.0024630541871921183,0.0,0.003694581280788177,0.0012315270935960591,0.0,0.0012315270935960591,0.0,0.0,0.003694581280788177,0.0,0.006157635467980296,0.0024630541871921183,0.0012315270935960591,0.0,0.0,0.0049261083743842365,0.0,0.0,0.0049261083743842365,0.0012315270935960591,0.0,0.0,0.0012315270935960591,0.003694581280788177,0.0024630541871921183,0.0012315270935960591,0.0,0.0,0.0,0.0012315270935960591,0.0,0.0,0.0012315270935960591,0.0049261083743842365,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.006157635467980296,0.003694581280788177,0.0,0.0,0.0012315270935960591,0.0012315270935960591,0.006157635467980296,0.0012315270935960591,0.0,0.0012315270935960591,0.0,0.0,0.0,0.0,0.0,0.0012315270935960591,0.0,0.0012315270935960591,0.006157635467980296,0.0024630541871921183,0.0,0.0,0.0,0.0,0.0012315270935960591,0.0012315270935960591,0.0,0.0024630541871921183,0.0012315270935960591,0.0,0.0,0.0012315270935960591,0.0,0.0012315270935960591,0.0012315270935960591,0.0,0.0,0.0012315270935960591,0.0012315270935960591,0.006157635467980296,0.0024630541871921183,0.0012315270935960591,0.0012315270935960591,0.0024630541871921183,0.003694581280788177,0.0024630541871921183,0.006157635467980296,0.0012315270935960591,0.0012315270935960591,0.0049261083743842365,0.0024630541871921183,0.0012315270935960591,0.003694581280788177,0.0012315270935960591,0.0012315270935960591,0.0024630541871921183,0.0012315270935960591,0.0024630541871921183,0.009852216748768473,0.0024630541871921183,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0049261083743842365,0.0024630541871921183,0.0024630541871921183,0.0024630541871921183,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0024630541871921183,0.0012315270935960591,0.0024630541871921183,0.0012315270935960591,0.003694581280788177,0.0012315270935960591,0.003694581280788177,0.0012315270935960591,0.0024630541871921183,0.0024630541871921183,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0024630541871921183,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0024630541871921183,0.0012315270935960591,0.0012315270935960591,0.0024630541871921183,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0049261083743842365,0.0012315270935960591,0.0012315270935960591,0.0024630541871921183,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591,0.0012315270935960591
