화자ID,연령대,형태소_가,형태소_되,형태소_세요,형태소_저,형태소_는,형태소_에스에프,형태소_고,형태소_요,형태소_피,형태소_사이,형태소_를,형태소_제외,형태소_극단,형태소_나오,형태소_편,형태소_기,형태소_어요,형태소_이,형태소_도,형태소_높,형태소_은,형태소_에프,형태소_에스,형태소_중앙,형태소_ᆯ,형태소_듯,형태소_말,형태소_지만,형태소_언제,형태소_든,형태소_면,형태소_반반,형태소_ᆫ,형태소_어도,형태소_내향,형태소_성향,형태소_강하,형태소_다는,형태소_거,형태소_ᆫ가,형태소_재,형태소_어,형태소_어야,형태소_어서,형태소_모르,형태소_ᆫ다는,형태소_자체,형태소_성격,형태소_을,형태소_알,형태소_것,형태소_맞,형태소_다면,형태소_가지,형태소_분류,형태소_하,형태소_완벽,형태소_게,형태소_다고,형태소_많,형태소_부분,형태소_포괄,형태소_생각,형태소_의,형태소_까지,형태소_알아주,형태소_지,형태소_같,형태소_라고,형태소_다,형태소_니까,형태소_일,형태소_온전하,형태소_상황,형태소_친구,형태소_만나,형태소_과정,형태소_순간순간,형태소_쪼끔,형태소_바뀌,형태소_수,형태소_있,형태소_들,형태소_느낌,형태소_대화,형태소_빨리,형태소_그러,형태소_죠,형태소_대,형태소_때,형태소_는데,형태소_지금,형태소_사실,형태소_정확,형태소_말씀,형태소_드리,형태소_고시,형태소_공부,형태소_안정,형태소_사람,형태소_변하,형태소_ᆷ,형태소_없,형태소_에요,형태소_기본,형태소_좋,형태소_중간중간,형태소_려고,형태소_노력,형태소_관계,형태소_소원,형태소_밖에,형태소_면서,형태소_보,형태소_재밌,형태소_생활,형태소_ᆫ다고,형태소_던,형태소_제약,형태소_만약,형태소_누구,형태소_전체,형태소_몰,형태소_시간,형태소_만들,형태소_ᆫ다든지,형태소_조차,형태소_과감하,형태소_약속,형태소_일정,형태소_경우,형태소_습니다,형태소_밤,형태소_새우,형태소_더라도,형태소_늦,형태소_ᆫ다,형태소_든지,형태소_식,형태소_조절,형태소_떠나,형태소_대하,형태소_심하,형태소_스트레스,형태소_은데,형태소_란,형태소_단어,형태소_직접,형태소_언급,형태소_풀,형태소_시험,형태소_준비,형태소_직장,형태소_위하,형태소_자기,형태소_위축,형태소_본모습,형태소_버리,형태소_ᆸ니다,형태소_번,형태소_이거,형태소_ᆫ지,형태소_나름,형태소_이것,형태소_뭐,형태소_이론,형태소_듯이,형태소_구나,형태소_해석,형태소_네요,형태소_얘기,형태소_저희,형태소_집,형태소_특성,형태소_이사,형태소_다니,형태소_적,형태소_거기,형태소_변동,형태소_을까요,형태소_아빠,형태소_직업,형태소_유년,형태소_시절,형태소_보내,형태소_전,형태소_초등,형태소_학교,형태소_고등학교,형태소_살,형태소_그때,형태소_마다,형태소_자아,형태소_확립,형태소_스스로,형태소_혼선,형태소_나,형태소_당시,형태소_아이,형태소_힘들,형태소_대학교,형태소_뒤,형태소_사회,형태소_인지,형태소_야,형태소_동감,형태소_판가름,형태소_입장,형태소_몰입,형태소_자제,형태소_음,형태소_보이,형태소_적극,형태소_띄,형태소_중,형태소_일부분,형태소_만,형태소_예전,형태소_어리,형태소_부터,형태소_관련,형태소_앞,형태소_그것,형태소_강연,형태소_발표,형태소_지식,형태소_바탕,형태소_도움,형태소_불편,형태소_오,형태소_돌아보,형태소_한편,형태소_때문,형태소_으면,형태소_특이,형태소_나요,형태소_기억,형태소_ᆫ다면,형태소_집요하,형태소_파,형태소_택하,형태소_암기력,형태소_무어,형태소_파고들,형태소_이나,형태소_인정,형태소_단,형태소_욕구,형태소_엄청나,형태소_통하,형태소_남,형태소_쟤,형태소_다가,형태소_싫,형태소_역,형태소_효과,형태소_나타나,형태소_눈치,형태소_겉,형태소_불구하,형태소_신경,형태소_쓰,형태소_모습,형태소_행동,형태소_조심,형태소_경향,형태소_반대,형태소_ᆯ까요,형태소_대50,형태소_다음,형태소_검사,형태소_요즘,형태소_얘,형태소_최근,형태소_여행,형태소_해외,형태소_계획,형태소_짜,형태소_즉흥,형태소_영화,형태소_드라마,형태소_옛날,형태소_감정,형태소_이입,형태소_현실,형태소_로봇,형태소_더라고,형태소_달라지,형태소_괜찮,형태소_좋아하,형태소_결혼식장,형태소_행사장,형태소_데,형태소_초반,형태소_신,형태소_분,형태소_정도,형태소_활발하,형태소_평소,형태소_거나,형태소_동성,형태소_이성,형태소_ᆫ가요,형태소_냐고,형태소_연락,형태소_고향,형태소_명,형태소_물놀이,형태소_러,형태소_풀리,형태소_리프레시,형태소_숨통,형태소_트이,형태소_긍정,형태소_영향,형태소_미치,형태소_을까,형태소_자신,형태소_놓,형태소_고민,형태소_감사,형태소_라,형태소_가능,형태소_인격,형태소_형성,형태소_크,형태소_다시피,형태소_지마는,형태소_울타리,형태소_안,형태소_푸,형태소_즐기,형태소_현재,형태소_사건,형태소_존재,형태소_살아가,형태소_염두,형태소_두,형태소_기에,형태소_우리,형태소_넘,형태소_처음,형태소_아이스,형태소_킹,형태소_수단,형태소_혈액형,형태소_반면,형태소_점,형태소_너,형태소_엠비티아,형태소_단정,형태소_ᆯ까,형태소_라는,형태소_는지,형태소_물어보,형태소_혼란,형태소_학창,형태소_곳,형태소_초등학교,형태소_대전,형태소_년,형태소_동안,형태소_상태,형태소_지역,형태소_패턴,형태소_교우,형태소_놀,형태소_흩어지,형태소_발,형태소_작용,형태소_목표,형태소_다르,형태소_꽂히,형태소_스타일,형태소_연애,형태소_스포츠,형태소_죽,형태소_시도,형태소_와중,형태소_찾,형태소_조각,형태소_적립,형태소_나아가,형태소_흥미,형태소_갖,형태소_나쁘,형태소_단점,형태소_본인,형태소_줄어들,형태소_필요,형태소_개월,형태소_느끼
SD2401784,30대,0.030478955007256895,0.01741654571843251,0.000725689404934688,0.02539912917271408,0.05587808417997097,0.00362844702467344,0.03918722786647315,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.01741654571843251,0.000725689404934688,0.000725689404934688,0.002902757619738752,0.005805515239477504,0.01088534107402032,0.020319303338171262,0.036284470246734396,0.023222060957910014,0.001451378809869376,0.02467343976777939,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.013788098693759071,0.001451378809869376,0.00362844702467344,0.011611030478955007,0.000725689404934688,0.000725689404934688,0.00725689404934688,0.000725689404934688,0.02539912917271408,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.002902757619738752,0.031204644412191583,0.005805515239477504,0.000725689404934688,0.013788098693759071,0.000725689404934688,0.011611030478955007,0.0021770682148040637,0.000725689404934688,0.005805515239477504,0.015965166908563134,0.02902757619738752,0.0021770682148040637,0.009433962264150943,0.0043541364296081275,0.0021770682148040637,0.0050798258345428155,0.000725689404934688,0.036284470246734396,0.0021770682148040637,0.026124818577648767,0.0050798258345428155,0.00362844702467344,0.01451378809869376,0.000725689404934688,0.007982583454281567,0.01088534107402032,0.00362844702467344,0.000725689404934688,0.01088534107402032,0.013062409288824383,0.001451378809869376,0.010159651669085631,0.006531204644412192,0.009433962264150943,0.000725689404934688,0.000725689404934688,0.00362844702467344,0.008708272859216255,0.00362844702467344,0.000725689404934688,0.001451378809869376,0.0021770682148040637,0.0050798258345428155,0.02539912917271408,0.002902757619738752,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.0043541364296081275,0.000725689404934688,0.00725689404934688,0.0050798258345428155,0.0021770682148040637,0.002902757619738752,0.000725689404934688,0.00362844702467344,0.0021770682148040637,0.000725689404934688,0.00362844702467344,0.000725689404934688,0.00725689404934688,0.001451378809869376,0.0021770682148040637,0.00362844702467344,0.0021770682148040637,0.000725689404934688,0.00362844702467344,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.00725689404934688,0.0050798258345428155,0.000725689404934688,0.0021770682148040637,0.000725689404934688,0.005805515239477504,0.000725689404934688,0.001451378809869376,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.0021770682148040637,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.00362844702467344,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.002902757619738752,0.001451378809869376,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.0021770682148040637,0.000725689404934688,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.001451378809869376,0.001451378809869376,0.0021770682148040637,0.001451378809869376,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.0021770682148040637,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.009433962264150943,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401785,30대,0.018851756640959727,0.01970865467009426,0.0,0.030848329048843187,0.060839760068551844,0.002570694087403599,0.04712939160239932,0.005998286203941731,0.0,0.0,0.010282776349614395,0.0,0.0,0.003427592116538132,0.002570694087403599,0.007712082262210797,0.005141388174807198,0.037703513281919454,0.022279348757497857,0.001713796058269066,0.03427592116538132,0.000856898029134533,0.0,0.0,0.009425878320479864,0.0,0.002570694087403599,0.005141388174807198,0.0,0.002570694087403599,0.00856898029134533,0.000856898029134533,0.023993144815766924,0.000856898029134533,0.0,0.001713796058269066,0.002570694087403599,0.000856898029134533,0.032562125107112254,0.002570694087403599,0.0,0.018851756640959727,0.002570694087403599,0.009425878320479864,0.0,0.0,0.001713796058269066,0.013710368466152529,0.029991431019708654,0.001713796058269066,0.005998286203941731,0.002570694087403599,0.000856898029134533,0.002570694087403599,0.0,0.02056555269922879,0.0,0.01713796058269066,0.003427592116538132,0.002570694087403599,0.011139674378748929,0.0,0.010282776349614395,0.005998286203941731,0.000856898029134533,0.0,0.001713796058269066,0.02313624678663239,0.004284490145672665,0.005141388174807198,0.002570694087403599,0.004284490145672665,0.0,0.002570694087403599,0.011996572407883462,0.011996572407883462,0.002570694087403599,0.0,0.0,0.0,0.002570694087403599,0.013710368466152529,0.005141388174807198,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.0,0.0,0.001713796058269066,0.006855184233076264,0.011139674378748929,0.002570694087403599,0.0,0.0,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.012853470437017995,0.002570694087403599,0.0,0.002570694087403599,0.0,0.0,0.005998286203941731,0.0,0.0,0.000856898029134533,0.001713796058269066,0.0,0.0,0.003427592116538132,0.005998286203941731,0.000856898029134533,0.001713796058269066,0.0,0.006855184233076264,0.0,0.000856898029134533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001713796058269066,0.01456726649528706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001713796058269066,0.0,0.000856898029134533,0.001713796058269066,0.0,0.0,0.0,0.0,0.0,0.0,0.000856898029134533,0.001713796058269066,0.001713796058269066,0.0,0.0,0.0,0.0,0.006855184233076264,0.000856898029134533,0.002570694087403599,0.0,0.0,0.000856898029134533,0.001713796058269066,0.0,0.0,0.001713796058269066,0.0,0.000856898029134533,0.001713796058269066,0.0,0.001713796058269066,0.0,0.003427592116538132,0.003427592116538132,0.000856898029134533,0.000856898029134533,0.0,0.0,0.0,0.001713796058269066,0.000856898029134533,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.0,0.0,0.0,0.002570694087403599,0.0,0.0,0.002570694087403599,0.000856898029134533,0.0,0.0,0.000856898029134533,0.0,0.004284490145672665,0.000856898029134533,0.000856898029134533,0.0,0.000856898029134533,0.0,0.000856898029134533,0.0,0.0,0.0,0.001713796058269066,0.0,0.0,0.0,0.0,0.0,0.001713796058269066,0.0,0.000856898029134533,0.0,0.000856898029134533,0.000856898029134533,0.0,0.001713796058269066,0.004284490145672665,0.0,0.0,0.0,0.0,0.0,0.0,0.002570694087403599,0.0,0.001713796058269066,0.0,0.003427592116538132,0.001713796058269066,0.001713796058269066,0.0,0.000856898029134533,0.0,0.001713796058269066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000856898029134533,0.0,0.0,0.0,0.0,0.0,0.0,0.003427592116538132,0.0,0.0,0.0,0.0,0.0,0.000856898029134533,0.0,0.0,0.002570694087403599,0.001713796058269066,0.000856898029134533,0.005141388174807198,0.001713796058269066,0.002570694087403599,0.000856898029134533,0.001713796058269066,0.003427592116538132,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.003427592116538132,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.003427592116538132,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.004284490145672665,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.003427592116538132,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.002570694087403599,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.002570694087403599,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.002570694087403599,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.001713796058269066,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
