화자ID,연령대,형태소_나,형태소_는,형태소_좋,형태소_던,형태소_학장,형태소_시절,형태소_이,형태소_언제,형태소_냐고,형태소_어,형태소_ᆫ다면,형태소_살,형태소_때,형태소_거,형태소_같,형태소_우리,형태소_만나,형태소_잖아,형태소_통기타,형태소_동아리,형태소_노래,형태소_도,형태소_하,형태소_고,형태소_기타,형태소_치,형태소_놀,형태소_엠티,형태소_가,형태소_기억,형태소_어서,형태소_돌아가,형태소_라고,형태소_그때,형태소_을,형태소_정도,형태소_있,형태소_은,형태소_오디션,형태소_보,형태소_러,형태소_들어가,형태소_극장,형태소_무대,형태소_명,형태소_지정,형태소_곡,형태소_의,형태소_혼자,형태소_ᆫ,형태소_는데,형태소_그거,형태소_태연,형태소_만약,형태소_를,형태소_부르,형태소_차,형태소_친구,형태소_따르,형태소_사실,형태소_관심,형태소_없,형태소_떨어지,형태소_되,형태소_야,형태소_기쁘,형태소_기,형태소_면서,형태소_미안,형태소_다음,형태소_너,형태소_기장,형태소_발표회,형태소_처음,형태소_배우,형태소_언니,형태소_준비,형태소_스폰서,형태소_내,형태소_다니,형태소_생소하,형태소_지만,형태소_경험,형태소_니까,형태소_남,형태소_지,형태소_티처,형태소_분,형태소_차이,형태소_밖에,형태소_카리스마,형태소_느낌,형태소_라서,형태소_틀리,형태소_면,형태소_이러,형태소_나중,형태소_시간,형태소_지나,형태소_친하,형태소_사람,형태소_오빠,형태소_은데,형태소_나이,형태소_들,형태소_또래,형태소_ᆫ데,형태소_게,형태소_는지,형태소_생각,형태소_더라고,형태소_까지,형태소_기차,형태소_타,형태소_첫날,형태소_등반,형태소_정상,형태소_ᆫ가,형태소_걸리,형태소_월,형태소_장마,형태소_땀,형태소_흘리,형태소_올라가,형태소_다가,형태소_거기,형태소_대장,형태소_그것,형태소_신기하,형태소_내려오,형태소_에피소드,형태소_대변,형태소_일,형태소_낳,형태소_다,형태소_별명,형태소_아침,형태소_해,형태소_ᆯ,형태소_쯤,형태소_저녁,형태소_힘들,형태소_땅,형태소_생생하,형태소_길,형태소_잃,형태소_다는,형태소_까먹,형태소_맞,형태소_숙소,형태소_예산,형태소_임원,형태소_고생,형태소_다라는,형태소_지금,형태소_서,형태소_어야,형태소_번,형태소_파리,형태소_지옥,형태소_환경,형태소_마피아,형태소_밤,형태소_그러,형태소_수,형태소_재밌,형태소_계곡,형태소_강,형태소_사,형태소_암,형태소_사인,형태소_애,형태소_물,형태소_속,형태소_얘기,형태소_좋아하,형태소_인기,형태소_투표,형태소_줄,형태소_ᆫ다고,형태소_누구,형태소_ᆫ지,형태소_뒤,형태소_단,형태소_네,형태소_학년,형태소_학기,형태소_위,형태소_기수,형태소_떠오르,형태소_년,형태소_반,형태소_동안,형태소_으니까,형태소_많,형태소_어리,형태소_뭐,형태소_모르,형태소_역,형태소_기술,형태소_부장,형태소_역할,형태소_동기,형태소_착하,형태소_별나,형태소_어도,형태소_나쁘,형태소_우정,형태소_유지,형태소_역량,형태소_키우,형태소_자신,형태소_분야,형태소_음악,형태소_합주,형태소_것,형태소_대학,형태소_생활,형태소_전부,형태소_과언,형태소_초중고,형태소_옛날,형태소_이야기,형태소_가지,형태소_잊어버리,형태소_편,형태소_거든,형태소_중고등학교,형태소_추억,형태소_크,형태소_기억나,형태소_시골,형태소_작,형태소_곳,형태소_나오,형태소_때문,형태소_학창,형태소_느끼,형태소_감정,형태소_대학교,형태소_오,형태소_이라든지,형태소_모임,형태소_적,형태소_여기,형태소_이하,형태소_기숙사,형태소_걔,형태소_용기,형태소_자,형태소_알,형태소_ᆯ지,형태소_코인,형태소_노래방,형태소_연습,형태소_붙이,형태소_을까,형태소_연락,형태소_중,형태소_하늘,형태소_공유,형태소_요즘,형태소_장례식,형태소_데,형태소_눈치,형태소_으니깐,형태소_여름,형태소_생각나,형태소_핫하,형태소_우려먹,형태소_꿈,형태소_너희,형태소_궁금하,형태소_선발대,형태소_여,형태소_장,형태소_쉬,형태소_편하,형태소_한참,형태소_군부대,형태소_택시,형태소_아무것,형태소_무용담,형태소_자리,형태소_으면,형태소_물론,형태소_안전,형태소_보장,형태소_ᆫ다는,형태소_가정,형태소_유명인,형태소_잊,형태소_충격,형태소_앞,형태소_물놀이,형태소_나름,형태소_깨끗하,형태소_말,형태소_졸업,형태소_싸,형태소_미션,형태소_팀,형태소_나누,형태소_곤,형태소_성공,형태소_사진,형태소_기차역,형태소_새벽,형태소_기다리,형태소_수박,형태소_자르,형태소_술,형태소_벌,형태소_주,형태소_맛,형태소_섞,형태소_자기,형태소_소개,형태소_먹,형태소_필요,형태소_다고,형태소_만,형태소_안심,형태소_든든하,형태소_성격,형태소_라,형태소_맡,형태소_리더십,형태소_나서,형태소_ᆫ다,형태소_시키,형태소_악기,형태소_케어,형태소_음감,형태소_부분,형태소_저거,형태소_운,형태소_충실,형태소_넘,형태소_안부,형태소_싸우,형태소_남자,형태소_여자,형태소_복,형태소_학과,형태소_학교,형태소_자랑,형태소_인생,형태소_자부심,형태소_갖
SD2400610,30대,0.04183266932270916,0.03884462151394422,0.00398406374501992,0.010956175298804782,0.0,0.00298804780876494,0.03386454183266932,0.0,0.00099601593625498,0.0398406374501992,0.0,0.00298804780876494,0.0069721115537848604,0.018924302788844622,0.008964143426294821,0.00597609561752988,0.00398406374501992,0.0049800796812749,0.0,0.00298804780876494,0.00099601593625498,0.035856573705179286,0.03187250996015936,0.046812749003984064,0.00099601593625498,0.00099601593625498,0.0,0.00199203187250996,0.0348605577689243,0.013944223107569721,0.017928286852589643,0.0,0.00199203187250996,0.01593625498007968,0.017928286852589643,0.0,0.018924302788844622,0.018924302788844622,0.00099601593625498,0.0069721115537848604,0.0,0.0,0.0,0.0,0.00199203187250996,0.0,0.0,0.00398406374501992,0.0,0.01593625498007968,0.013944223107569721,0.00099601593625498,0.0,0.0,0.00796812749003984,0.0,0.00099601593625498,0.0049800796812749,0.0,0.0,0.0,0.00796812749003984,0.0,0.00398406374501992,0.00199203187250996,0.0,0.00597609561752988,0.00796812749003984,0.00099601593625498,0.0,0.008964143426294821,0.00099601593625498,0.0,0.0,0.0,0.00398406374501992,0.00199203187250996,0.0,0.0,0.0,0.0,0.00796812749003984,0.0,0.00199203187250996,0.00099601593625498,0.012948207171314742,0.0,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.0,0.00099601593625498,0.00099601593625498,0.0,0.00597609561752988,0.0,0.0,0.00099601593625498,0.0,0.0,0.0069721115537848604,0.0049800796812749,0.00199203187250996,0.00099601593625498,0.0049800796812749,0.0,0.00099601593625498,0.01195219123505976,0.0049800796812749,0.0099601593625498,0.00298804780876494,0.0,0.00099601593625498,0.00199203187250996,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00298804780876494,0.0,0.00199203187250996,0.0,0.0,0.00099601593625498,0.0,0.00298804780876494,0.0,0.00597609561752988,0.00099601593625498,0.0,0.0,0.01693227091633466,0.0,0.00199203187250996,0.00199203187250996,0.00099601593625498,0.0,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.0,0.00398406374501992,0.00199203187250996,0.0,0.0,0.0,0.0,0.00199203187250996,0.0,0.0,0.00597609561752988,0.0,0.0,0.0,0.0,0.0,0.0,0.00298804780876494,0.00298804780876494,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.014940239043824702,0.00099601593625498,0.00199203187250996,0.0,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.0,0.00199203187250996,0.0,0.0,0.0,0.0,0.00099601593625498,0.00099601593625498,0.0,0.00099601593625498,0.00199203187250996,0.008964143426294821,0.00099601593625498,0.0049800796812749,0.0069721115537848604,0.0,0.0,0.0,0.00099601593625498,0.0,0.00099601593625498,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00199203187250996,0.0,0.0099601593625498,0.00398406374501992,0.00199203187250996,0.0,0.0,0.00199203187250996,0.00298804780876494,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.0069721115537848604,0.00099601593625498,0.00199203187250996,0.00298804780876494,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00298804780876494,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.0049800796812749,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00298804780876494,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00298804780876494,0.00298804780876494,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00298804780876494,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00298804780876494,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00398406374501992,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498,0.00099601593625498
SD2400611,30대,0.037604456824512536,0.03203342618384401,0.011142061281337047,0.020891364902506964,0.001392757660167131,0.001392757660167131,0.023676880222841225,0.001392757660167131,0.001392757660167131,0.054317548746518104,0.002785515320334262,0.002785515320334262,0.011142061281337047,0.020891364902506964,0.008356545961002786,0.012534818941504178,0.004178272980501393,0.006963788300835654,0.001392757660167131,0.002785515320334262,0.008356545961002786,0.01532033426183844,0.016713091922005572,0.06128133704735376,0.005571030640668524,0.005571030640668524,0.001392757660167131,0.001392757660167131,0.04596100278551532,0.016713091922005572,0.011142061281337047,0.002785515320334262,0.004178272980501393,0.027855153203342618,0.026462395543175487,0.001392757660167131,0.018105849582172703,0.008356545961002786,0.002785515320334262,0.005571030640668524,0.002785515320334262,0.004178272980501393,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.009749303621169917,0.001392757660167131,0.020891364902506964,0.019498607242339833,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.005571030640668524,0.002785515320334262,0.001392757660167131,0.008356545961002786,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.005571030640668524,0.001392757660167131,0.006963788300835654,0.001392757660167131,0.001392757660167131,0.004178272980501393,0.009749303621169917,0.002785515320334262,0.005571030640668524,0.002785515320334262,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.004178272980501393,0.006963788300835654,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.005571030640668524,0.001392757660167131,0.005571030640668524,0.002785515320334262,0.005571030640668524,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.005571030640668524,0.004178272980501393,0.001392757660167131,0.002785515320334262,0.006963788300835654,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.004178272980501393,0.001392757660167131,0.005571030640668524,0.001392757660167131,0.006963788300835654,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.006963788300835654,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.004178272980501393,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.005571030640668524,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.011142061281337047,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.004178272980501393,0.001392757660167131,0.004178272980501393,0.002785515320334262,0.001392757660167131,0.002785515320334262,0.004178272980501393,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.005571030640668524,0.005571030640668524,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
