화자ID,연령대,형태소_옛날,형태소_는,형태소_우리,형태소_가,형태소_거,형태소_얘기,형태소_던,형태소_기억나,형태소_어,형태소_너,형태소_혈액,형태소_뭐,형태소_야,형태소_성격,형태소_것,형태소_도,형태소_분석,형태소_잖아,형태소_예,형태소_를,형태소_들,형태소_에이,형태소_은,형태소_다,형태소_형,형태소_ᆫ가,형태소_나쁘,형태소_ᆫ,형태소_남자,형태소_같,형태소_스타일,형태소_오,형태소_마음,형태소_이해심,형태소_넓,형태소_식,형태소_나뉘,형태소_면서,형태소_놀,형태소_가지,형태소_나누,형태소_ᆫ다고,형태소_하,형태소_고,형태소_나,형태소_그거,형태소_ᆯ,형태소_대체,형태소_처음,형태소_티,형태소_아이,형태소_나오,형태소_어도,형태소_지,형태소_거든,형태소_이,형태소_생각,형태소_그것,형태소_달,형태소_수,형태소_있,형태소_더라고,형태소_이거,형태소_사람,형태소_많,형태소_경우,형태소_유사,형태소_과학,형태소_라고,형태소_을,형태소_어서,형태소_는데,형태소_게,형태소_주변,형태소_니까,형태소_그러,형태소_더라,형태소_에스,형태소_안,형태소_포함,형태소_이것,형태소_부터,형태소_보편,형태소_구나,형태소_라는,형태소_소개팅,형태소_나가,형태소_때,형태소_요새,형태소_얼굴,형태소_사진,형태소_보,형태소_까지,형태소_마찬가지,형태소_지만,형태소_유형,형태소_맞,형태소_는지,형태소_연인,형태소_관계,형태소_말,형태소_직장,형태소_사이,형태소_쓰,형태소_되,형태소_규정,형태소_싫,형태소_기,형태소_ᆫ데,형태소_본인,형태소_성향,형태소_알,형태소_부분,형태소_좋,형태소_공감,형태소_냐면,형태소_감정,형태소_이성,형태소_이상,형태소_여기,형태소_질문,형태소_아프,형태소_힘들,형태소_노트북,형태소_원,형태소_지르,형태소_영역,형태소_사,형태소_슬프,형태소_을까,형태소_경험,형태소_없,형태소_예전,형태소_부장,형태소_든,형태소_사장,형태소_이러,형태소_면,형태소_사이코패스,형태소_성공,형태소_ᆫ다,형태소_전,형태소_바뀌,형태소_어야지,형태소_만,형태소_에프,형태소_의,형태소_감성,형태소_이기,형태소_자기,형태소_바깥,형태소_실제,형태소_속이,형태소_대,형태소_남,형태소_우기,형태소_다니,형태소_다고,형태소_집,형태소_내향,형태소_느끼,형태소_사회,형태소_외향,형태소_꾸미,형태소_살,형태소_상대방,형태소_모습,형태소_씨,형태소_때문,형태소_동료,형태소_르,형태소_애로,형태소_사항,형태소_어야,형태소_오지라퍼,형태소_도와주,형태소_ᆯ까,형태소_피해,형태소_음,형태소_생기,형태소_실장,형태소_데,형태소_정도,형태소_유지,형태소_다라고,형태소_선,형태소_만들,형태소_시작,형태소_인지,형태소_엠비티아,형태소_도움,형태소_분,형태소_에스에프,형태소_대하,형태소_그분,형태소_라서,형태소_오랫동안,형태소_친구,형태소_놀라,형태소_엠비티아이,형태소_착각,형태소_정확도,형태소_인터넷,형태소_정밀,형태소_확인,형태소_저거,형태소_정보,형태소_접하,형태소_모르,형태소_꿈,형태소_고등학교,형태소_학년,형태소_애,형태소_정리,형태소_직업,형태소_길,형태소_괜찮,형태소_거기,형태소_찾,형태소_려고,형태소_반대,형태소_입장,형태소_군,형태소_일,형태소_ᆫ지,형태소_만족도,형태소_높,형태소_제한,형태소_변수,형태소_ᆫ다는,형태소_자체,형태소_어불성설,형태소_크,형태소_답,형태소_멀,형태소_훗날,형태소_년,형태소_지나,형태소_어른,형태소_세대,형태소_세상,형태소_발전,형태소_달라지,형태소_중,형태소_결별,형태소_순간,형태소_는다,형태소_싸우,형태소_거나,형태소_쟤,형태소_원래,형태소_튀,형태소_시트콤,형태소_예능,형태소_보이,형태소_극단,형태소_상황,형태소_여,형태소_초,형태소_회사,형태소_여자,형태소_다르,형태소_나타나,형태소_서비스,형태소_관련,형태소_인사,형태소_신입,형태소_들어오,형태소_그만두,형태소_이해,형태소_으면,형태소_기대,형태소_밑,형태소_부사,형태소_장,형태소_세우,형태소_리더십,형태소_특징,형태소_평등,형태소_ᆷ,형태소_우선,형태소_성별,형태소_뛰어넘,형태소_분배,형태소_정확,형태소_분석력,형태소_갖,형태소_자율,형태소_보장,형태소_담배,형태소_피우,형태소_점심,형태소_먹,형태소_분위기,형태소_망치,형태소_사로잡히,형태소_끌려가,형태소_요즘,형태소_편,형태소_관상,형태소_기입,형태소_항목,형태소_인재상,형태소_떨어트리,형태소_적,형태소_다는,형태소_지인,형태소_냐고,형태소_궁합,형태소_표,형태소_빨간색,형태소_상극,형태소_명,형태소_초록색,형태소_파란색,형태소_천생연분,형태소_다든가,형태소_스트레스,형태소_물어보,형태소_만나,형태소_피로감,형태소_중요,형태소_는다는,형태소_은혜,형태소_갚,형태소_기억력,형태소_객관,형태소_노력,형태소_참,형태소_점,형태소_소름,형태소_어그러지,형태소_충동,형태소_상관,형태소_지마는,형태소_가족,형태소_영향,형태소_해결,형태소_상처,형태소_무례,형태소_지시어,형태소_군대식,형태소_강압,형태소_ᆫ다든가,형태소_호의,형태소_얼,형태소_양쪽,형태소_지도자,형태소_능력,형태소_상사,형태소_인하,형태소_뭉개지,형태소_줄,형태소_개인주의,형태소_심하,형태소_피곤,형태소_약장,형태소_익,형태소_바꾸,형태소_맡,형태소_바,형태소_연예인,형태소_터,형태소_개,형태소_거리,형태소_수습,형태소_기간,형태소_약간,형태소_월,형태소_파악,형태소_완벽,형태소_배우,형태소_고서,형태소_사랑,형태소_팩트,형태소_손실,형태소_답답하,형태소_감당,형태소_몫,형태소_내력,형태소_궁금하,형태소_을지,형태소_밖에,형태소_아이에스에프제이가,형태소_동정,형태소_혐오,형태소_느낌,형태소_엠비티,형태소_불구하,형태소_입사,형태소_디스크,형태소_검사,형태소_맞추,형태소_사업부,형태소_발령,형태소_든가,형태소_측,형태소_미,형태소_연,형태소_방지,형태소_고자,형태소_직업군,형태소_관심,형태소_신기하,형태소_는구나,형태소_고르,형태소_통하,형태소_확장,형태소_참고,형태소_은데,형태소_좋아하,형태소_원인,형태소_어리,형태소_나이,형태소_성인,형태소_는가,형태소_맺,형태소_끊,형태소_기에,형태소_추억,형태소_변명,형태소_대안,형태소_법,형태소_인간관계,형태소_어려워하,형태소_매뉴얼,형태소_시키,형태소_심리,형태소_쪽,형태소_공부,형태소_강하,형태소_나중,형태소_예체능,형태소_계열,형태소_이라든가,형태소_살아남,형태소_걱정,형태소_경력,형태소_직,형태소_원하,형태소_거부감,형태소_노련하,형태소_라,형태소_연차,형태소_쌓이,형태소_니깐,형태소_아래,형태소_요구,형태소_사고,형태소_방식,형태소_이에스티제,형태소_이랑,형태소_흘러가,형태소_으면서,형태소_외,형태소_계획,형태소_려는,형태소_경향,형태소_편하,형태소_수지,형태소_타산,형태소_빠르,형태소_눈,형태소_앞,형태소_다음,형태소_통솔,형태소_어디,형태소_ᆯ지,형태소_불안감,형태소_단,형태소_주의,형태소_필요,형태소_곳
SD2401774,30대,0.002079002079002079,0.062370062370062374,0.007623007623007623,0.02079002079002079,0.020097020097020097,0.010395010395010396,0.002772002772002772,0.000693000693000693,0.036729036729036726,0.002079002079002079,0.003465003465003465,0.012474012474012475,0.004158004158004158,0.001386001386001386,0.02079002079002079,0.035343035343035345,0.001386001386001386,0.008316008316008316,0.001386001386001386,0.012474012474012475,0.00693000693000693,0.000693000693000693,0.015246015246015246,0.011088011088011088,0.000693000693000693,0.008316008316008316,0.001386001386001386,0.02286902286902287,0.001386001386001386,0.014553014553014554,0.000693000693000693,0.002772002772002772,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.004851004851004851,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.004158004158004158,0.002079002079002079,0.002079002079002079,0.030492030492030493,0.019404019404019403,0.021483021483021482,0.003465003465003465,0.013167013167013167,0.000693000693000693,0.000693000693000693,0.004851004851004851,0.001386001386001386,0.005544005544005544,0.002079002079002079,0.008316008316008316,0.002079002079002079,0.036729036729036726,0.017325017325017324,0.005544005544005544,0.000693000693000693,0.009009009009009009,0.022176022176022176,0.015246015246015246,0.002079002079002079,0.018711018711018712,0.002079002079002079,0.009009009009009009,0.001386001386001386,0.001386001386001386,0.00693000693000693,0.018711018711018712,0.009009009009009009,0.005544005544005544,0.012474012474012475,0.000693000693000693,0.004158004158004158,0.003465003465003465,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.002772002772002772,0.001386001386001386,0.000693000693000693,0.003465003465003465,0.002772002772002772,0.000693000693000693,0.000693000693000693,0.00693000693000693,0.002772002772002772,0.000693000693000693,0.000693000693000693,0.003465003465003465,0.001386001386001386,0.000693000693000693,0.004851004851004851,0.003465003465003465,0.006237006237006237,0.002079002079002079,0.000693000693000693,0.000693000693000693,0.003465003465003465,0.002772002772002772,0.002772002772002772,0.001386001386001386,0.008316008316008316,0.000693000693000693,0.000693000693000693,0.010395010395010396,0.002772002772002772,0.000693000693000693,0.00693000693000693,0.003465003465003465,0.002079002079002079,0.002772002772002772,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.002079002079002079,0.000693000693000693,0.001386001386001386,0.001386001386001386,0.001386001386001386,0.000693000693000693,0.001386001386001386,0.002079002079002079,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.002079002079002079,0.001386001386001386,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.006237006237006237,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.002079002079002079,0.000693000693000693,0.005544005544005544,0.000693000693000693,0.000693000693000693,0.004851004851004851,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.002079002079002079,0.004851004851004851,0.000693000693000693,0.002079002079002079,0.003465003465003465,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.004158004158004158,0.001386001386001386,0.000693000693000693,0.001386001386001386,0.001386001386001386,0.004851004851004851,0.000693000693000693,0.000693000693000693,0.001386001386001386,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.002772002772002772,0.002772002772002772,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.002079002079002079,0.000693000693000693,0.002079002079002079,0.000693000693000693,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.004158004158004158,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.001386001386001386,0.001386001386001386,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.001386001386001386,0.001386001386001386,0.001386001386001386,0.000693000693000693,0.004851004851004851,0.007623007623007623,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.002079002079002079,0.000693000693000693,0.000693000693000693,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.001386001386001386,0.001386001386001386,0.001386001386001386,0.001386001386001386,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401775,30대,0.0,0.05300859598853868,0.0035816618911174787,0.019340974212034383,0.025787965616045846,0.0,0.0007163323782234957,0.0,0.027220630372492838,0.0,0.0,0.007879656160458453,0.00501432664756447,0.0,0.012893982808022923,0.022206303724928367,0.0,0.008595988538681949,0.0,0.007879656160458453,0.0071633237822349575,0.0,0.03008595988538682,0.008595988538681949,0.0,0.00501432664756447,0.0,0.020773638968481375,0.0,0.01790830945558739,0.0,0.0007163323782234957,0.0007163323782234957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002148997134670487,0.025071633237822348,0.022922636103151862,0.03008595988538682,0.00501432664756447,0.014326647564469915,0.0,0.0007163323782234957,0.0028653295128939827,0.0028653295128939827,0.0064469914040114614,0.0007163323782234957,0.009312320916905445,0.0028653295128939827,0.05300859598853868,0.012177650429799427,0.00501432664756447,0.0,0.0071633237822349575,0.02363896848137536,0.004297994269340974,0.0007163323782234957,0.01790830945558739,0.008595988538681949,0.0057306590257879654,0.0007163323782234957,0.0007163323782234957,0.0028653295128939827,0.03008595988538682,0.019340974212034383,0.009312320916905445,0.014326647564469915,0.0028653295128939827,0.007879656160458453,0.0028653295128939827,0.0,0.0,0.0007163323782234957,0.0,0.002148997134670487,0.0,0.0,0.004297994269340974,0.002148997134670487,0.0,0.0,0.007879656160458453,0.0,0.0,0.0,0.0064469914040114614,0.0007163323782234957,0.0,0.002148997134670487,0.0,0.012893982808022923,0.0,0.0,0.0,0.0057306590257879654,0.0028653295128939827,0.0,0.0,0.014326647564469915,0.0,0.0,0.010744985673352435,0.004297994269340974,0.002148997134670487,0.0028653295128939827,0.0028653295128939827,0.0014326647564469914,0.00501432664756447,0.0,0.0,0.0014326647564469914,0.0,0.0,0.0007163323782234957,0.0,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0,0.0,0.0007163323782234957,0.0007163323782234957,0.00501432664756447,0.0,0.0,0.0,0.0,0.0,0.008595988538681949,0.0,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0028653295128939827,0.002148997134670487,0.007879656160458453,0.0,0.0,0.0007163323782234957,0.0,0.0,0.0007163323782234957,0.0007163323782234957,0.0,0.0,0.0,0.0014326647564469914,0.0007163323782234957,0.0,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0,0.0,0.0,0.0014326647564469914,0.0,0.002148997134670487,0.0,0.0,0.0,0.0014326647564469914,0.0035816618911174787,0.0,0.0,0.0,0.0,0.0007163323782234957,0.0,0.0,0.002148997134670487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009312320916905445,0.0028653295128939827,0.0,0.0007163323782234957,0.0,0.0,0.0007163323782234957,0.0014326647564469914,0.0007163323782234957,0.0,0.0,0.0,0.0007163323782234957,0.0,0.0,0.0,0.002148997134670487,0.0,0.0,0.0,0.0007163323782234957,0.0,0.0028653295128939827,0.0,0.0028653295128939827,0.0,0.0,0.002148997134670487,0.0,0.0007163323782234957,0.0,0.0064469914040114614,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0,0.0007163323782234957,0.0,0.0014326647564469914,0.0,0.0007163323782234957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007163323782234957,0.0007163323782234957,0.0,0.0,0.0007163323782234957,0.0,0.0,0.0,0.0,0.0014326647564469914,0.0,0.0,0.0007163323782234957,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0,0.002148997134670487,0.0,0.0,0.0,0.002148997134670487,0.0,0.0,0.0,0.0007163323782234957,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0007163323782234957,0.0,0.002148997134670487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0028653295128939827,0.0007163323782234957,0.0007163323782234957,0.002148997134670487,0.0007163323782234957,0.002148997134670487,0.0014326647564469914,0.002148997134670487,0.002148997134670487,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.002148997134670487,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.002148997134670487,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0007163323782234957,0.002148997134670487,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0028653295128939827,0.0007163323782234957,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0007163323782234957,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.002148997134670487,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,0.0014326647564469914,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957,0.0007163323782234957
