화자ID,연령대,형태소_저,형태소_가,형태소_최근,형태소_이사,형태소_를,형태소_하,형태소_거든요,형태소_원룸,형태소_원래,형태소_는,형태소_고시원,형태소_살,형태소_다가,형태소_이번,형태소_는데,형태소_은,형태소_집,형태소_짐,형태소_이,형태소_많,형태소_은지,형태소_정리,형태소_고,형태소_ᆫ,형태소_것,형태소_을,형태소_이동,형태소_일련,형태소_의,형태소_과정,형태소_경험,형태소_어,형태소_보통,형태소_일,형태소_더라고,형태소_요,형태소_ᆯ,형태소_때,형태소_분,형태소_던,형태소_말씀,형태소_중요,형태소_거,형태소_버리,형태소_다,형태소_게,형태소_만약,형태소_있,형태소_으면,형태소_분류,형태소_어서,형태소_어요,형태소_생활,형태소_용품,형태소_같,형태소_기,형태소_은데,형태소_잖아,형태소_추억,형태소_물건,형태소_쓸데없,형태소_데,형태소_예,형태소_들,형태소_대학,형태소_동아리,형태소_활동,형태소_티셔츠,형태소_라든지,형태소_군대,형태소_이름,형태소_새기,형태소_돌,형태소_면서,형태소_쓸모,형태소_없,형태소_도,형태소_알,형태소_이것,형태소_서리,형태소_니까,형태소_이거,형태소_필요,형태소_의하,형태소_판단,형태소_되,형태소_처리,형태소_비용,형태소_중,형태소_들어가,형태소_입주,형태소_청소,형태소_잖아요,형태소_대하,형태소_의견,형태소_갈리,형태소_전문,형태소_업체,형태소_쓰,형태소_좋,형태소_처음,형태소_뭐,형태소_러,형태소_돈,형태소_냐,형태소_그거,형태소_나,형태소_부지런,형태소_지,형태소_내,형태소_선택,형태소_부르,형태소_면,형태소_이틀,형태소_정도,형태소_매달리,형태소_팔,형태소_세정,형태소_사용,형태소_장점,형태소_단점,형태소_전문가,형태소_공간,형태소_이해도,형태소_높,형태소_다고,형태소_어야,형태소_나요,형태소_화장실,형태소_경우,형태소_여기,형태소_끼,형태소_곳,형태소_구나,형태소_수납장,형태소_넣,형태소_예측,형태소_계산,형태소_수,형태소_크기,형태소_라면,형태소_주변,형태소_지인,형태소_권유,형태소_향,형태소_균,형태소_기능,형태소_다음,형태소_정전기,형태소_포,형태소_이용,형태소_먼지,형태소_제거,형태소_그것,형태소_팩,형태소_사,형태소_가구,형태소_세면대,형태소_번,형태소_옅,형태소_희석,형태소_중간중간,형태소_뿌리,형태소_환기,형태소_위주,형태소_시키,형태소_끝나,형태소_들이,형태소_니깐,형태소_쓸모없,형태소_옛날,형태소_비,형태소_인테리어,형태소_ᆯ까,형태소_고민,형태소_던데,형태소_오늘,형태소_라는,형태소_ᆯ지,형태소_모르,형태소_지만,형태소_보,형태소_사람,형태소_꾸미,형태소_다양,형태소_모습,형태소_한번,형태소_사이트,형태소_으세요,형태소_인,형태소_가사,형태소_분담,형태소_혼자,형태소_비중,형태소_따지,형태소_식사,형태소_먹,형태소_활,형태소_관련,형태소_우선,형태소_시간,형태소_할애,형태소_준비,형태소_마치,형태소_후,형태소_설거지,형태소_뒤처리,형태소_상대,형태소_투자,형태소_더라고요,형태소_만,형태소_신경,형태소_ᆫ가,형태소_걱정,형태소_신용,형태소_신혼,형태소_라고,형태소_세요,형태소_밥,형태소_ᆫ다고,형태소_생각,형태소_말,형태소_반찬,형태소_이라든지,형태소_가게,형태소_려고,형태소_기본,형태소_오징어,형태소_진미채,형태소_볶음,형태소_어도,형태소_양념장,형태소_물엿,형태소_싸,형태소_을까,형태소_첩,형태소_반상,형태소_나오,형태소_요즘,형태소_편의점,형태소_도시락,형태소_개수,형태소_개,형태소_이상,형태소_놓,형태소_힘들,형태소_인스턴트,형태소_찌개,형태소_김치,형태소_거기,형태소_감자,형태소_채,형태소_조,형태소_얘기,형태소_청결,형태소_관리,형태소_사이즈,형태소_국,형태소_룰,형태소_집안,형태소_아내,형태소_남편,형태소_분리수거,형태소_유지,형태소_대로,형태소_계세,형태소_다르,형태소_청소기,형태소_로봇,형태소_으니까,형태소_훠,형태소_성능,형태소_ᆫ지,형태소_평가,형태소_극,형태소_ᆯ수록,형태소_확보,형태소_는다,형태소_친구,형태소_손,형태소_가전제품,형태소_순위,형태소_꼽히,형태소_적,형태소_다면,형태소_평,형태소_대,형태소_ᆫ다,형태소_자체,형태소_빨래,형태소_가전,형태소_부부,형태소_ᆫ들,형태소_손가락,형태소_안,형태소_건조기,형태소_비싸,형태소_후기,형태소_전기세,형태소_방,형태소_습하,형태소_ᆫ다는,형태소_겁나,형태소_ᆫ데,형태소_건조대,형태소_말리,형태소_그러,형태소_니까는,형태소_날,형태소_널리,형태소_편,형태소_대시,형태소_으면은,형태소_감방,형태소_마르,형태소_때문,형태소_효과,형태소_이외,형태소_곰팡이,형태소_예방,형태소_년,형태소_동안,형태소_이나,형태소_한쪽,형태소_몰,형태소_최종,형태소_전날,형태소_주일,형태소_전,형태소_괜찮,형태소_발생,형태소_요거,형태소_과,형태소_가감,형태소_습니다,형태소_가급적,형태소_갖,형태소_지나,형태소_간직,형태소_위하,형태소_핸드폰,형태소_사진,형태소_찍,형태소_그리,형태소_군데,형태소_모으,형태소_ᆸ니다,형태소_생기,형태소_려다가,형태소_결혼,형태소_바람,형태소_누구,형태소_깨끗하,형태소_상태,형태소_신혼살림,형태소_가격,형태소_전화,형태소_돌리,형태소_부동산,형태소_통하,형태소_안내,형태소_저렴하,형태소_소개,형태소_근처,형태소_소문나,형태소_연락,형태소_군요,형태소_예전,형태소_개인,형태소_사무실,형태소_그때,형태소_가져가,형태소_닦,형태소_슈퍼,형태소_부터,형태소_라서,형태소_흔적,형태소_느낌,형태소_냄새,형태소_독하,형태소_머리,형태소_아프,형태소_하루,형태소_걸리,형태소_빼,형태소_빠지,형태소_느라고,형태소_예쁘,형태소_똑같,형태소_찾,형태소_전세,형태소_오,형태소_건드리,형태소_도배,형태소_장판,형태소_배관,형태소_공사,형태소_까지,형태소_집주인,형태소_떠오르,형태소_이후,형태소_어디,형태소_배치,형태소_는지,형태소_밖,형태소_저희,형태소_밖에,형태소_피곤,형태소_차리,형태소_구분,형태소_내일,형태소_안방,형태소_거실,형태소_식,형태소_체력,형태소_남,형태소_쌓이,형태소_부분,형태소_집밥,형태소_장,형태소_종류,형태소_샐러드,형태소_드레싱,형태소_식재료,형태소_요리,형태소_나중,형태소_질리,형태소_쪽,형태소_자,형태소_건강,형태소_주체,형태소_조금,형태소_달라지,형태소_냉장고,형태소_쌓,형태소_챙기,형태소_느냐,형태소_따르,형태소_인지,형태소_참,형태소_좋아하,형태소_거나,형태소_쓰이,형태소_정하,형태소_따,형태소_잠,형태소_아침,형태소_일어나,형태소_분리,형태소_수거,형태소_정확,형태소_나누,형태소_맞추,형태소_에요,형태소_부모,형태소_지금,형태소_작,형태소_구조물,형태소_청,형태소_효율,형태소_넓,형태소_평수,형태소_크,형태소_우리,형태소_장소,형태소_침대,형태소_아래,형태소_라든가,형태소_닿,형태소_신,형태소_넓히,형태소_ᆫ다면,형태소_의향,형태소_물걸레,형태소_판정,형태소_초,형태소_회,형태소_진동수,형태소_닦이,형태소_일체,형태소_세탁,형태소_건조,형태소_붙,형태소_널,형태소_방지,형태소_삶,형태소_상상,형태소_수건,형태소_장마철,형태소_오피스텔,형태소_속도,형태소_위,형태소_너,형태소_빨,형태소_라,형태소_차이
SD2401786,30대,0.02094647013188518,0.02948021722265322,0.0007757951900698216,0.008533747090768037,0.018619084561675717,0.035686578743211794,0.003878975950349108,0.005430566330488751,0.0007757951900698216,0.04809930178432894,0.0007757951900698216,0.003878975950349108,0.0007757951900698216,0.0007757951900698216,0.013188518231186967,0.02560124127230411,0.007757951900698216,0.005430566330488751,0.02948021722265322,0.0031031807602792862,0.0007757951900698216,0.0023273855702094647,0.027152831652443754,0.02404965089216447,0.02017067494181536,0.016291698991466253,0.0007757951900698216,0.0007757951900698216,0.013964313421256789,0.0007757951900698216,0.0023273855702094647,0.013964313421256789,0.0007757951900698216,0.0015515903801396431,0.005430566330488751,0.01008533747090768,0.017067494181536073,0.010861132660977503,0.0015515903801396431,0.0031031807602792862,0.0007757951900698216,0.0031031807602792862,0.016291698991466253,0.0023273855702094647,0.012412723041117145,0.010861132660977503,0.0031031807602792862,0.010861132660977503,0.0015515903801396431,0.0007757951900698216,0.019394879751745538,0.005430566330488751,0.0023273855702094647,0.0007757951900698216,0.010861132660977503,0.0062063615205585725,0.0023273855702094647,0.0007757951900698216,0.0023273855702094647,0.0023273855702094647,0.0007757951900698216,0.0023273855702094647,0.0007757951900698216,0.0031031807602792862,0.0007757951900698216,0.0015515903801396431,0.005430566330488751,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0031031807602792862,0.0007757951900698216,0.0062063615205585725,0.012412723041117145,0.0015515903801396431,0.0023273855702094647,0.0015515903801396431,0.01008533747090768,0.004654771140418929,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.005430566330488751,0.0015515903801396431,0.0031031807602792862,0.003878975950349108,0.0015515903801396431,0.004654771140418929,0.011636927851047323,0.0069821567106283944,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.009309542280837859,0.004654771140418929,0.0007757951900698216,0.0031031807602792862,0.0007757951900698216,0.0023273855702094647,0.0007757951900698216,0.0031031807602792862,0.004654771140418929,0.0007757951900698216,0.0031031807602792862,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.007757951900698216,0.0007757951900698216,0.004654771140418929,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0031031807602792862,0.0007757951900698216,0.0007757951900698216,0.0023273855702094647,0.0023273855702094647,0.0007757951900698216,0.0007757951900698216,0.0023273855702094647,0.003878975950349108,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0031031807602792862,0.0007757951900698216,0.0007757951900698216,0.0023273855702094647,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0031031807602792862,0.0031031807602792862,0.0031031807602792862,0.0015515903801396431,0.0023273855702094647,0.0007757951900698216,0.0007757951900698216,0.005430566330488751,0.0031031807602792862,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0031031807602792862,0.0023273855702094647,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.003878975950349108,0.0023273855702094647,0.003878975950349108,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.004654771140418929,0.0069821567106283944,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0031031807602792862,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0031031807602792862,0.0015515903801396431,0.0015515903801396431,0.0023273855702094647,0.0023273855702094647,0.0023273855702094647,0.0023273855702094647,0.0069821567106283944,0.0007757951900698216,0.0031031807602792862,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0031031807602792862,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0023273855702094647,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0023273855702094647,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0062063615205585725,0.005430566330488751,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0023273855702094647,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.005430566330488751,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0015515903801396431,0.0015515903801396431,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0007757951900698216,0.0015515903801396431,0.0007757951900698216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401787,30대,0.022727272727272728,0.037642045454545456,0.0007102272727272727,0.004971590909090909,0.015625,0.04403409090909091,0.0014204545454545455,0.002130681818181818,0.0,0.053267045454545456,0.0,0.004971590909090909,0.0014204545454545455,0.0,0.014204545454545454,0.0234375,0.012073863636363636,0.0007102272727272727,0.028409090909090908,0.002130681818181818,0.0,0.0,0.04971590909090909,0.014914772727272728,0.011363636363636364,0.01775568181818182,0.0,0.0,0.0035511363636363635,0.0,0.0007102272727272727,0.026278409090909092,0.0014204545454545455,0.0014204545454545455,0.002130681818181818,0.011363636363636364,0.01775568181818182,0.0035511363636363635,0.0,0.005681818181818182,0.0014204545454545455,0.0014204545454545455,0.017045454545454544,0.0035511363636363635,0.0078125,0.014914772727272728,0.0014204545454545455,0.01065340909090909,0.002840909090909091,0.0,0.03196022727272727,0.014914772727272728,0.0014204545454545455,0.0007102272727272727,0.014204545454545454,0.004261363636363636,0.002840909090909091,0.0,0.002130681818181818,0.0007102272727272727,0.0,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0,0.0,0.002130681818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0007102272727272727,0.0,0.004261363636363636,0.009943181818181818,0.0007102272727272727,0.002840909090909091,0.0007102272727272727,0.0035511363636363635,0.0014204545454545455,0.0007102272727272727,0.0,0.0,0.004971590909090909,0.0007102272727272727,0.002840909090909091,0.0,0.002130681818181818,0.0007102272727272727,0.008522727272727272,0.0,0.0,0.0,0.0,0.0,0.0007102272727272727,0.007102272727272727,0.005681818181818182,0.002130681818181818,0.002840909090909091,0.0,0.0,0.0014204545454545455,0.0035511363636363635,0.007102272727272727,0.0,0.008522727272727272,0.0007102272727272727,0.0,0.0007102272727272727,0.01278409090909091,0.0,0.0007102272727272727,0.0,0.0,0.0,0.0014204545454545455,0.0007102272727272727,0.0,0.0,0.0007102272727272727,0.0,0.0007102272727272727,0.0014204545454545455,0.0014204545454545455,0.0,0.0014204545454545455,0.006392045454545455,0.0,0.0,0.0014204545454545455,0.0,0.0,0.0,0.0,0.0,0.002840909090909091,0.0,0.0,0.0,0.0007102272727272727,0.0,0.0,0.0,0.0,0.0014204545454545455,0.0,0.0,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.0007102272727272727,0.0078125,0.0007102272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014204545454545455,0.0,0.0,0.0,0.0,0.002840909090909091,0.0007102272727272727,0.0,0.0,0.0014204545454545455,0.0007102272727272727,0.0,0.0,0.0007102272727272727,0.0007102272727272727,0.002130681818181818,0.0014204545454545455,0.0,0.0,0.0,0.0007102272727272727,0.0014204545454545455,0.0,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.0007102272727272727,0.007102272727272727,0.0,0.0,0.0,0.0014204545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007102272727272727,0.0035511363636363635,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.002840909090909091,0.002840909090909091,0.0,0.002130681818181818,0.0007102272727272727,0.004971590909090909,0.0007102272727272727,0.004261363636363636,0.0,0.0014204545454545455,0.0,0.0014204545454545455,0.0,0.0,0.0,0.0035511363636363635,0.0,0.0007102272727272727,0.0014204545454545455,0.0,0.0,0.0,0.002130681818181818,0.0007102272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0035511363636363635,0.0,0.0,0.0,0.002130681818181818,0.0,0.0,0.0,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.0,0.0,0.0,0.0035511363636363635,0.0,0.0007102272727272727,0.0,0.0,0.0,0.0007102272727272727,0.005681818181818182,0.005681818181818182,0.0014204545454545455,0.0,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0007102272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0014204545454545455,0.0,0.0,0.0014204545454545455,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.0007102272727272727,0.0,0.0,0.0014204545454545455,0.0,0.0007102272727272727,0.0014204545454545455,0.0,0.0007102272727272727,0.0,0.005681818181818182,0.0,0.0,0.0,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0,0.0,0.0,0.002840909090909091,0.0014204545454545455,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.002130681818181818,0.004971590909090909,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.002130681818181818,0.002130681818181818,0.002130681818181818,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.002840909090909091,0.0007102272727272727,0.0007102272727272727,0.002840909090909091,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0035511363636363635,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.002130681818181818,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.002130681818181818,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.002840909090909091,0.0014204545454545455,0.0014204545454545455,0.0014204545454545455,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.002130681818181818,0.0007102272727272727,0.0007102272727272727,0.002130681818181818,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.002130681818181818,0.002130681818181818,0.0014204545454545455,0.002130681818181818,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0014204545454545455,0.0007102272727272727,0.0014204545454545455,0.002130681818181818,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727,0.0007102272727272727
