화자ID,연령대,형태소_나,형태소_는,형태소_최근,형태소_여행,형태소_을,형태소_가,형태소_다,형태소_오,형태소_거든,형태소_ᆯ,형태소_때,형태소_버스,형태소_타,형태소_고,형태소_어,형태소_시,형태소_차,형태소_를,형태소_더니,형태소_막히,형태소_더라고,형태소_너,형태소_ᆫ,형태소_적,형태소_있,형태소_시간,형태소_걸리,형태소_던,형태소_거,형태소_같,형태소_하,형태소_는데,형태소_도착,형태소_중간,형태소_번,형태소_쉬,형태소_기,형태소_도,형태소_그것,형태소_이,형태소_힘들,형태소_다음,형태소_여름휴가,형태소_지,형태소_어야,형태소_라는,형태소_생각,형태소_들,형태소_바다,형태소_보,형태소_니까,형태소_마음,형태소_풀리,형태소_좋,형태소_더라,형태소_휴게소,형태소_들르,형태소_분,형태소_정도,형태소_위치,형태소_기억,형태소_어서,형태소_화장실,형태소_모르,형태소_일,형태소_대비,형태소_사람,형태소_많,형태소_먹,형태소_없,형태소_은,형태소_좋아하,형태소_잘되,형태소_예전,형태소_궁금하,형태소_거기,형태소_맛,형태소_것,형태소_쌀,형태소_되,형태소_맛있,형태소_들깨,형태소_라,형태소_녹차,형태소_라고,형태소_ᆯ게,형태소_알리,형태소_말,형태소_데,형태소_술,형태소_빵,형태소_다르,형태소_의,형태소_루트,형태소_대로,형태소_으면,형태소_집,형태소_수,형태소_이번,형태소_카페,형태소_만,형태소_속,형태소_라서,형태소_어도,형태소_편하,형태소_곳,형태소_항,형태소_ᆫ가,형태소_쪽,형태소_할리스,형태소_층,형태소_ᆫ데,형태소_보이,형태소_추천,형태소_맛집,형태소_친구,형태소_오징어,형태소_회,형태소_ᆫ다고,형태소_야,형태소_요즘,형태소_날씨,형태소_ᆫ지,형태소_잡히,형태소_ᆫ대,형태소_식당,형태소_쯤,형태소_다길래,형태소_마리,형태소_첫날,형태소_물,형태소_저녁,형태소_하루,형태소_마무리,형태소_날,형태소_숙소,형태소_근처,형태소_혼자,형태소_번째,형태소_아침,형태소_으려고,형태소_그때,형태소_문,형태소_다음날,형태소_사실,형태소_신기하,형태소_여기,형태소_게,형태소_담기,형태소_처음,형태소_새콤하,형태소_모둠,형태소_시원하,형태소_어리,형태소_부터,형태소_얘기,형태소_해변,형태소_파도,형태소_위험,형태소_다고,형태소_알,형태소_나오,형태소_들이치,형태소_빠지,형태소_힘,형태소_세,형태소_아이,형태소_빨리,형태소_크,형태소_도움,형태소_주,형태소_어른,형태소_필요,형태소_상황,형태소_할머니,형태소_려고,형태소_애,형태소_익사,형태소_주변,형태소_경우,형태소_큰일,형태소_바닷속,형태소_놀,형태소_음,형태소_모래,형태소_놀이,형태소_오랜만,형태소_동심,형태소_돌아가,형태소_맞,형태소_바닷가,형태소_ᆫ다,형태소_그러,형태소_면,형태소_밖,형태소_않,형태소_은데,형태소_에너지,형태소_식,형태소_손,형태소_다지,형태소_면서,형태소_모래성,형태소_만들,형태소_경험,형태소_다가,형태소_손재주,형태소_조카,형태소_동생,형태소_과정,형태소_재미,형태소_재밌,형태소_캐릭터,형태소_발,형태소_담그,형태소_ᆯ까,형태소_고민,형태소_까지,형태소_바닷물,형태소_만지,형태소_예의,형태소_용기,형태소_내,형태소_전,형태소_바,형태소_귀찮,형태소_들어가,형태소_물고기,형태소_한번쯤,형태소_바라보,형태소_거나,형태소_더라도,형태소_이것,형태소_계획,형태소_즉흥,형태소_막판,형태소_예약,형태소_비,형태소_부담,형태소_저렴하,형태소_성수기,형태소_비싸,형태소_괜찮,형태소_가족,형태소_리조트,형태소_길,형태소_새벽,형태소_출발,형태소_얼마,형태소_밖에,형태소_으니까,형태소_우리,형태소_시장,형태소_체인점,형태소_다양,형태소_종류,형태소_소르베,형태소_과일,형태소_갈,형태소_나중,형태소_청사,형태소_과,형태소_상큼하,형태소_딸기,형태소_정확,형태소_기억나,형태소_진하,형태소_해외,형태소_들어오,형태소_잖아,형태소_나라,형태소_전통,형태소_음식,형태소_라기,형태소_군것,형태소_거리,형태소_팔,형태소_음식점,형태소_중,형태소_빵집,형태소_자는,형태소_찾,형태소_줄,형태소_돌,형태소_서,형태소_그거,형태소_자마자,형태소_언니,형태소_자,형태소_길래,형태소_이거,형태소_자기,형태소_싫,형태소_다는,형태소_터,형태소_기다리,형태소_는지,형태소_평소,형태소_사,형태소_떡집,형태소_보관,형태소_상태,형태소_촉촉하,형태소_순대,형태소_저녁때,형태소_유명,형태소_그릇,형태소_시키,형태소_국,형태소_파,형태소_소면,형태소_원래,형태소_편,형태소_지키,형태소_떠밀리,형태소_굴러다니,형태소_안,형태소_아기,형태소_부모,형태소_떨어지,형태소_휩쓸리,형태소_구르,형태소_치,형태소_일어나,형태소_뻔,형태소_달려가,형태소_일으키,형태소_세우,형태소_그리,형태소_고서,형태소_본인,형태소_모시,형태소_챙기,형태소_느라고,형태소_속상하,형태소_형부,형태소_튜브,형태소_비치,형태소_볼,형태소_수영,형태소_넘,형태소_안전선,형태소_건지,형태소_결국,형태소_한참,형태소_동안,형태소_모래사장,형태소_쌓,형태소_덮,형태소_지만,형태소_나가,형태소_도구,형태소_감촉,형태소_뭐,형태소_이서,형태소_만화,형태소_이나,형태소_동료,형태소_나이,형태소_또래,형태소_러,형태소_오랫동안,형태소_치명,형태소_국내,형태소_내비게이션,형태소_보고,형태소_쓰
SD2401499,30대,0.026079136690647483,0.0539568345323741,0.0017985611510791368,0.007194244604316547,0.03597122302158273,0.046762589928057555,0.009892086330935251,0.0044964028776978415,0.008093525179856115,0.01079136690647482,0.015287769784172662,0.002697841726618705,0.0035971223021582736,0.029676258992805755,0.05485611510791367,0.002697841726618705,0.0035971223021582736,0.0170863309352518,0.0008992805755395684,0.0008992805755395684,0.008992805755395683,0.009892086330935251,0.024280575539568347,0.002697841726618705,0.0170863309352518,0.002697841726618705,0.0017985611510791368,0.0044964028776978415,0.03237410071942446,0.015287769784172662,0.015287769784172662,0.015287769784172662,0.0017985611510791368,0.0008992805755395684,0.007194244604316547,0.0017985611510791368,0.0035971223021582736,0.023381294964028777,0.0017985611510791368,0.0170863309352518,0.002697841726618705,0.006294964028776978,0.0008992805755395684,0.00539568345323741,0.0044964028776978415,0.002697841726618705,0.0017985611510791368,0.0008992805755395684,0.014388489208633094,0.011690647482014389,0.00539568345323741,0.0008992805755395684,0.0017985611510791368,0.011690647482014389,0.0017985611510791368,0.0035971223021582736,0.002697841726618705,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.022482014388489208,0.0017985611510791368,0.0017985611510791368,0.0035971223021582736,0.0008992805755395684,0.0044964028776978415,0.002697841726618705,0.014388489208633094,0.002697841726618705,0.018884892086330936,0.0035971223021582736,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.008992805755395683,0.0017985611510791368,0.00539568345323741,0.0008992805755395684,0.008992805755395683,0.002697841726618705,0.0017985611510791368,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0017985611510791368,0.002697841726618705,0.0017985611510791368,0.002697841726618705,0.002697841726618705,0.0008992805755395684,0.002697841726618705,0.0008992805755395684,0.0008992805755395684,0.002697841726618705,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.00539568345323741,0.006294964028776978,0.002697841726618705,0.0035971223021582736,0.0008992805755395684,0.0008992805755395684,0.0035971223021582736,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0017985611510791368,0.002697841726618705,0.002697841726618705,0.0008992805755395684,0.0008992805755395684,0.006294964028776978,0.012589928057553957,0.0017985611510791368,0.0035971223021582736,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.008093525179856115,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.002697841726618705,0.0008992805755395684,0.0035971223021582736,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.002697841726618705,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0044964028776978415,0.00539568345323741,0.0008992805755395684,0.0035971223021582736,0.0008992805755395684,0.0017985611510791368,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.007194244604316547,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0017985611510791368,0.002697841726618705,0.002697841726618705,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.002697841726618705,0.00539568345323741,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0017985611510791368,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0008992805755395684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401500,30대,0.021153846153846155,0.04519230769230769,0.0,0.0038461538461538464,0.03076923076923077,0.05480769230769231,0.007692307692307693,0.0057692307692307696,0.008653846153846154,0.008653846153846154,0.0038461538461538464,0.0,0.004807692307692308,0.03173076923076923,0.05576923076923077,0.0,0.0009615384615384616,0.016346153846153847,0.0009615384615384616,0.0019230769230769232,0.004807692307692308,0.007692307692307693,0.02403846153846154,0.0,0.006730769230769231,0.0028846153846153848,0.0028846153846153848,0.0057692307692307696,0.035576923076923075,0.016346153846153847,0.0125,0.016346153846153847,0.0009615384615384616,0.0,0.0019230769230769232,0.0,0.007692307692307693,0.023076923076923078,0.0,0.01730769230769231,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.006730769230769231,0.0009615384615384616,0.0,0.0028846153846153848,0.0,0.0038461538461538464,0.0028846153846153848,0.004807692307692308,0.0,0.0,0.0057692307692307696,0.0,0.0028846153846153848,0.0028846153846153848,0.0,0.0019230769230769232,0.0,0.0,0.027884615384615386,0.0,0.0009615384615384616,0.0,0.0,0.006730769230769231,0.0009615384615384616,0.0125,0.0028846153846153848,0.014423076923076924,0.0019230769230769232,0.0,0.0,0.0,0.004807692307692308,0.0038461538461538464,0.0038461538461538464,0.0,0.0028846153846153848,0.007692307692307693,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,0.0009615384615384616,0.0009615384615384616,0.0028846153846153848,0.0009615384615384616,0.004807692307692308,0.0028846153846153848,0.0028846153846153848,0.004807692307692308,0.0,0.0,0.0019230769230769232,0.0038461538461538464,0.0019230769230769232,0.0,0.0019230769230769232,0.0038461538461538464,0.0,0.0,0.0057692307692307696,0.0,0.0019230769230769232,0.0,0.0,0.0009615384615384616,0.0,0.0,0.0019230769230769232,0.0009615384615384616,0.0,0.0009615384615384616,0.0009615384615384616,0.004807692307692308,0.006730769230769231,0.0009615384615384616,0.010576923076923078,0.0,0.0,0.0009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006730769230769231,0.0,0.0,0.0,0.0,0.0019230769230769232,0.0009615384615384616,0.0019230769230769232,0.0,0.0019230769230769232,0.0,0.0009615384615384616,0.0,0.0,0.0,0.0,0.0009615384615384616,0.004807692307692308,0.0,0.0,0.0009615384615384616,0.0,0.0009615384615384616,0.0,0.0019230769230769232,0.0,0.0009615384615384616,0.004807692307692308,0.0,0.0009615384615384616,0.0009615384615384616,0.0028846153846153848,0.0,0.0,0.0,0.0009615384615384616,0.0028846153846153848,0.0,0.0,0.0,0.0,0.0,0.0009615384615384616,0.0,0.0019230769230769232,0.0009615384615384616,0.0,0.0,0.0,0.0,0.0009615384615384616,0.0019230769230769232,0.007692307692307693,0.0009615384615384616,0.007692307692307693,0.0028846153846153848,0.0,0.0,0.0,0.0028846153846153848,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0019230769230769232,0.0,0.0,0.0028846153846153848,0.0,0.0009615384615384616,0.0019230769230769232,0.004807692307692308,0.0,0.0028846153846153848,0.0,0.0019230769230769232,0.004807692307692308,0.0,0.0,0.0009615384615384616,0.0009615384615384616,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0019230769230769232,0.0,0.0,0.0019230769230769232,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769232,0.0009615384615384616,0.0,0.0,0.0,0.0009615384615384616,0.0009615384615384616,0.0028846153846153848,0.0009615384615384616,0.006730769230769231,0.0019230769230769232,0.0019230769230769232,0.0009615384615384616,0.0019230769230769232,0.0019230769230769232,0.0038461538461538464,0.0028846153846153848,0.0009615384615384616,0.0009615384615384616,0.0038461538461538464,0.0019230769230769232,0.0009615384615384616,0.0019230769230769232,0.0019230769230769232,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0028846153846153848,0.0019230769230769232,0.0009615384615384616,0.0019230769230769232,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,0.0009615384615384616,0.0057692307692307696,0.0038461538461538464,0.0009615384615384616,0.0057692307692307696,0.0038461538461538464,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,0.0019230769230769232,0.0009615384615384616,0.0019230769230769232,0.0009615384615384616,0.0019230769230769232,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0028846153846153848,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,0.0009615384615384616,0.0009615384615384616,0.0028846153846153848,0.004807692307692308,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0038461538461538464,0.0009615384615384616,0.0009615384615384616,0.0028846153846153848,0.0028846153846153848,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,0.0019230769230769232,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0038461538461538464,0.0028846153846153848,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0028846153846153848,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616,0.0009615384615384616
