화자ID,연령대,형태소_너,형태소_살,형태소_면서,형태소_소개팅,형태소_어,형태소_ᆫ,형태소_적,형태소_있,형태소_나,형태소_는,형태소_번,형태소_정도,형태소_하,형태소_는데,형태소_도,형태소_더라고,형태소_낯,형태소_을,형태소_가리,형태소_편,형태소_기,형태소_고,형태소_대화,형태소_를,형태소_어야,형태소_ᆯ지,형태소_긴장,형태소_것,형태소_던,형태소_거,형태소_같,형태소_이후,형태소_소개,형태소_지,형태소_가,형태소_결혼식,형태소_최근,형태소_은,형태소_친하,형태소_친구,형태소_면,형태소_원,형태소_알,형태소_요즘,형태소_식대,형태소_비싸,형태소_넘,형태소_으니까,형태소_보내,형태소_되,형태소_ᆫ다고,형태소_들,형태소_게,형태소_트렌드,형태소_사,형태소_예전,형태소_는지,형태소_모르,형태소_짧,형태소_생략,형태소_주례,형태소_없,형태소_의,형태소_축가,형태소_축사,형태소_부모,형태소_절,형태소_어서,형태소_분,형태소_끝나,형태소_대하,형태소_생각,형태소_기억,형태소_비교,형태소_남,형태소_이,형태소_때,형태소_그곳,형태소_우리,형태소_다르,형태소_거든,형태소_레스토랑,형태소_빌리,형태소_다음,형태소_거기,형태소_뜨,형태소_떠들,형태소_다가,형태소_먹,형태소_으면서,형태소_마시,형태소_시작,형태소_참석,형태소_웨딩,형태소_놀,형태소_분위기,형태소_새벽,형태소_시,형태소_까지,형태소_트,형태소_크,형태소_보,형태소_좋,형태소_덕,형태소_쪽,형태소_재밌,형태소_야,형태소_원하,형태소_ᆫ다면,형태소_결혼,형태소_방식,형태소_나쁘,형태소_이것,형태소_차이,형태소_만나,형태소_사람,형태소_준비,형태소_ᆯ,형태소_많,형태소_다고,형태소_집,형태소_차례,형태소_제사,형태소_지내,형태소_그거,형태소_지만,형태소_줄어들,형태소_ᆷ,형태소_따르,형태소_좋아하,형태소_니까,형태소_자리,형태소_불편,형태소_구나,형태소_얘기,형태소_이상형,형태소_성격,형태소_취미,형태소_비슷하,형태소_어도,형태소_상관,형태소_편하,형태소_말,형태소_수,형태소_요새,형태소_이제,형태소_외모,형태소_나이,형태소_여행,형태소_찾,형태소_어야지,형태소_이상,형태소_양보,형태소_연애,형태소_이루어지,형태소_을까,형태소_맞추,형태소_으면,형태소_사주,형태소_궁합,형태소_이해,형태소_자기,형태소_더라,형태소_누구,형태소_이번,형태소_연도,형태소_남자,형태소_다,형태소_여자,형태소_이름,형태소_어머니,형태소_아버지,형태소_러,형태소_다니,형태소_이러,형태소_헛돌,형태소_쓰,형태소_냐고,형태소_말씀,형태소_드리,형태소_잠수,형태소_이별,형태소_상대방,형태소_그동안,형태소_연인,형태소_존중,형태소_마지막,형태소_라도,형태소_끝내,형태소_맞,형태소_환승,형태소_별도,형태소_질리,형태소_싫,형태소_선택,형태소_화,형태소_위하,형태소_중,형태소_우위,형태소_프로그램,형태소_며칠,형태소_달,형태소_전,형태소_미혼,형태소_남녀,형태소_명,형태소_모으,형태소_어다가,형태소_키스,형태소_뭐,형태소_스킨십,형태소_벌금,형태소_매기,형태소_상금,형태소_해외,형태소_보이,형태소_ᆫ가,형태소_엄청나,형태소_빠르,형태소_식,형태소_케이스,형태소_바,형태소_마다,형태소_물어보,형태소_보통,형태소_해,형태소_데이,형태소_나라,형태소_데이트,형태소_선호,형태소_우리나라,형태소_후,형태소_커플,형태소_외국,형태소_길,형태소_막,형태소_고백,형태소_라고,형태소_조차,형태소_인식,형태소_필요,형태소_조금,형태소_변화,형태소_동성,형태소_이나,형태소_엘지비티,형태소_오픈,형태소_느낌,형태소_합법,형태소_가족,형태소_구성,형태소_반대,형태소_거나,형태소_그러,형태소_엄마,형태소_아빠,형태소_애초,형태소_처음,형태소_부담,형태소_학교,형태소_ᆫ다는,형태소_수락,형태소_ᆫ다,형태소_축의금,형태소_내,형태소_잖아,형태소_친척,형태소_그때,형태소_시간,형태소_걸리,형태소_ᆫ지,형태소_사진,형태소_찍,형태소_화면,형태소_차,형태소_라,형태소_밥,형태소_만,형태소_오,형태소_데,형태소_괜찮,형태소_은데,형태소_인사,형태소_바쁘,형태소_날,형태소_하객,형태소_정신,형태소_결혼식장,형태소_다는,형태소_맘,형태소_네,형태소_추석,형태소_연,형태소_선언,형태소_줄이,형태소_자,형태소_손,형태소_냐,형태소_니,형태소_음식,형태소_간,형태소_서,형태소_나중,형태소_문제,형태소_생기,형태소_는다,형태소_마음,형태소_놓이,형태소_너희,형태소_일,형태소_어리,형태소_기독교,형태소_저,형태소_대상,형태소_고생,형태소_라는,형태소_나가,형태소_흥,형태소_후손,형태소_쇄국,형태소_안,형태소_어떡하,형태소_어쩌,형태소_티브이,형태소_ᆫ데,형태소_나오,형태소_옛날,형태소_부터,형태소_점,형태소_잡아먹,형태소_상,형태소_별,형태소_화내,형태소_사건,형태소_헤어지,형태소_따지,형태소_면은,형태소_사귀,형태소_고르,형태소_자면은,형태소_최악,형태소_다느니,형태소_썰,형태소_유교,형태소_마인드,형태소_저거,형태소_란,형태소_소,형태소_핫,형태소_굶주리,형태소_죽,형태소_울,형태소_어요,형태소_방송,형태소_오버,형태소_여,형태소_당신,형태소_위,형태소_장기,형태소_자랑,형태소_성향,형태소_그것,형태소_경우,형태소_자연,형태소_진행,형태소_눈빛,형태소_대로,형태소_오늘,형태소_ᆫ다니까,형태소_합헌,형태소_논란,형태소_건,형태소_대학교,형태소_비혼,형태소_애,형태소_과,형태소_진보,형태소_지마는,형태소_앞,형태소_비하,형태소_달라지,형태소_신경,형태소_삶,형태소_힘들,형태소_출산,형태소_떨어지,형태소_늙,형태소_변하,형태소_아은,형태소_궁금하,형태소_돌아가,형태소_기대
SD2401780,30대,0.005040322580645161,0.0010080645161290322,0.0020161290322580645,0.006048387096774193,0.05141129032258065,0.021169354838709676,0.005040322580645161,0.014112903225806451,0.03326612903225806,0.06149193548387097,0.008064516129032258,0.012096774193548387,0.020161290322580645,0.007056451612903226,0.025201612903225805,0.006048387096774193,0.0020161290322580645,0.02217741935483871,0.0020161290322580645,0.0010080645161290322,0.007056451612903226,0.034274193548387094,0.0030241935483870967,0.010080645161290322,0.004032258064516129,0.0010080645161290322,0.0020161290322580645,0.011088709677419355,0.006048387096774193,0.02620967741935484,0.020161290322580645,0.0010080645161290322,0.0010080645161290322,0.016129032258064516,0.025201612903225805,0.010080645161290322,0.0010080645161290322,0.028225806451612902,0.0020161290322580645,0.005040322580645161,0.012096774193548387,0.005040322580645161,0.004032258064516129,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.008064516129032258,0.0010080645161290322,0.0010080645161290322,0.018145161290322582,0.004032258064516129,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0030241935483870967,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.008064516129032258,0.009072580645161291,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.01310483870967742,0.0020161290322580645,0.0010080645161290322,0.0020161290322580645,0.009072580645161291,0.004032258064516129,0.0020161290322580645,0.0020161290322580645,0.024193548387096774,0.0020161290322580645,0.0010080645161290322,0.010080645161290322,0.007056451612903226,0.004032258064516129,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.011088709677419355,0.010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.004032258064516129,0.006048387096774193,0.0030241935483870967,0.004032258064516129,0.008064516129032258,0.0010080645161290322,0.01310483870967742,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0030241935483870967,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.005040322580645161,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.006048387096774193,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.005040322580645161,0.0010080645161290322,0.0030241935483870967,0.0020161290322580645,0.0020161290322580645,0.0030241935483870967,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.005040322580645161,0.005040322580645161,0.0020161290322580645,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.004032258064516129,0.0010080645161290322,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401781,30대,0.008176614881439084,0.0024529844644317253,0.005723630417007359,0.003270645952575634,0.03515944399018806,0.02616516762060507,0.0024529844644317253,0.014717906786590351,0.02616516762060507,0.056418642681929684,0.0008176614881439084,0.0,0.039247751430907606,0.012264922322158627,0.014717906786590351,0.0024529844644317253,0.001635322976287817,0.03107113654946852,0.001635322976287817,0.0,0.013900245298446443,0.032706459525756335,0.0,0.009811937857726901,0.005723630417007359,0.0024529844644317253,0.0008176614881439084,0.007358953393295176,0.0008176614881439084,0.022894521668029435,0.008176614881439084,0.0,0.0008176614881439084,0.019623875715453803,0.027800490596892886,0.009811937857726901,0.006541291905151268,0.022894521668029435,0.0,0.006541291905151268,0.007358953393295176,0.0,0.004905968928863451,0.0,0.0,0.0,0.0008176614881439084,0.001635322976287817,0.0,0.01062959934587081,0.0024529844644317253,0.0008176614881439084,0.016353229762878167,0.0024529844644317253,0.0008176614881439084,0.0,0.0,0.001635322976287817,0.001635322976287817,0.0,0.0,0.008994276369582993,0.007358953393295176,0.0,0.0,0.001635322976287817,0.0,0.009811937857726901,0.0008176614881439084,0.0,0.001635322976287817,0.011447260834014717,0.0,0.0,0.0008176614881439084,0.033524121013900246,0.004088307440719542,0.0,0.008176614881439084,0.0024529844644317253,0.006541291905151268,0.0,0.0,0.0,0.003270645952575634,0.0,0.0008176614881439084,0.0,0.0008176614881439084,0.0,0.0,0.0008176614881439084,0.0,0.0,0.0008176614881439084,0.0,0.0,0.0,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.007358953393295176,0.0024529844644317253,0.0,0.0008176614881439084,0.0008176614881439084,0.003270645952575634,0.0,0.0,0.0024529844644317253,0.0,0.001635322976287817,0.003270645952575634,0.0,0.0024529844644317253,0.008176614881439084,0.0024529844644317253,0.011447260834014717,0.0024529844644317253,0.003270645952575634,0.001635322976287817,0.004088307440719542,0.0024529844644317253,0.0008176614881439084,0.003270645952575634,0.001635322976287817,0.0,0.0,0.0,0.0008176614881439084,0.008994276369582993,0.001635322976287817,0.003270645952575634,0.0008176614881439084,0.008176614881439084,0.0008176614881439084,0.0,0.001635322976287817,0.0,0.0024529844644317253,0.003270645952575634,0.0,0.0024529844644317253,0.003270645952575634,0.001635322976287817,0.0,0.0,0.0,0.001635322976287817,0.0,0.0008176614881439084,0.0008176614881439084,0.0,0.0024529844644317253,0.0,0.0024529844644317253,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.0,0.0,0.001635322976287817,0.0,0.001635322976287817,0.0008176614881439084,0.0,0.0,0.006541291905151268,0.0,0.0,0.001635322976287817,0.0008176614881439084,0.0,0.0,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0,0.0,0.0024529844644317253,0.004905968928863451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024529844644317253,0.004088307440719542,0.0,0.0,0.0,0.0,0.0,0.0,0.003270645952575634,0.0,0.001635322976287817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003270645952575634,0.0008176614881439084,0.0,0.0,0.0,0.001635322976287817,0.0,0.004905968928863451,0.0,0.0,0.001635322976287817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001635322976287817,0.0,0.0,0.001635322976287817,0.0,0.0,0.003270645952575634,0.0008176614881439084,0.0,0.0008176614881439084,0.0008176614881439084,0.0,0.0,0.0008176614881439084,0.0,0.0,0.0,0.0008176614881439084,0.0,0.0,0.0008176614881439084,0.0,0.001635322976287817,0.0024529844644317253,0.0,0.0008176614881439084,0.005723630417007359,0.0,0.0,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0024529844644317253,0.001635322976287817,0.001635322976287817,0.004905968928863451,0.004905968928863451,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0024529844644317253,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.004088307440719542,0.0008176614881439084,0.0024529844644317253,0.005723630417007359,0.004088307440719542,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0024529844644317253,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0024529844644317253,0.0024529844644317253,0.0008176614881439084,0.0024529844644317253,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0024529844644317253,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.004088307440719542,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.003270645952575634,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.001635322976287817,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084
