화자ID,연령대,NNG_이사,VV_오,EF_잖아,NP_우리,JKS_가,NP_나,JX_는,VA_힘들,EF_어,VA_넓,ETM_은,NNG_집,VV_살,EC_다가,EC_니까,ETM_ᆫ,NNB_것,VA_같,VV_가,EC_으면,VA_좋,NP_자기,EC_게,NNG_생각,EC_라,EF_ᆷ,NP_어디,VA_편하,NNB_거,JX_ᆫ,EC_은데,JKS_이,NNB_번,JX_도,VV_하,EC_어,EC_는데,EC_으니까,JKG_의,NNG_나이,VV_되,VA_답답하,NNG_수납장,JX_이라든지,NNG_정리,ETN_기,EC_어도,EC_지만,NNG_불편,EC_고,NNG_점,JX_은,NNG_주방,NNG_음식,JKO_을,VV_부르,NNG_가까이,VA_없,NNG_부분,NNG_냉장고,NNG_옆,VA_있,EF_은데,NNG_아파트,NNG_주택,NNG_전원주택,NNG_사람,NNG_벌레,NNG_냉난방,NNB_때문,EF_더라고,NNG_보리,VV_있,NNG_마당,NNG_아기,EC_어서,VV_놀,EC_지,EF_을까,NNG_외곽,NNG_지,NNG_차,EC_다,NNG_파티,VA_괜찮,ETM_을,NNB_년,NNG_뒤,EF_지,VV_들,EC_ᆯ수록,VA_아프,ETM_ᆯ,NNG_가능,VA_많,NNG_병원,NNG_시설,ETM_는,EC_다고,VV_보,EC_면,VA_나쁘,NNG_거주,NNG_지역,NP_뭐,NNG_별장,NNB_달,NNG_애,VV_쉬,NNB_수,NNG_경우,NNG_지난번,NNG_전,NP_저기,NNB_데,NNG_수영장,VV_기억나,EC_더라도,NNG_주위,NNG_숙박,NNG_비용,VV_쓰,EC_도록,NNG_배려,JKO_를,NP_누구,EC_든지,NP_거기,EC_면서,VV_머물,ETM_다는,NNG_교회,NNG_목사,NNG_대접,NNB_분,NNG_일,EF_도록,NNG_휴양,NNG_요양,NNG_필요,NNG_달,EF_네,NNG_소유,NNB_가지,NNG_곳,NNG_공유,VV_찾,VV_대,NNG_주거,NP_그것,EF_다,VV_갚,EC_어야,NNG_감사,NNG_표시,NNG_방,NNG_중요,NNG_침대,VA_크,NNG_때,NNG_편안,NNG_장,NNG_욕실,VV_먹,VV_나가,NNG_추세,NNG_거실,NNG_휴식,NNG_공간,NNG_티브이,NNG_영화,EC_게끔,NNG_반신,NNG_욕,JX_이나,NNG_전신,NNG_욕조,EF_거든,NNG_인테리어,EF_던데,EF_ᆫ데,VV_틀,VA_똑같,VA_어리,JX_부터,EC_으니,NP_저,VV_없애,EF_는데,JX_밖에,VA_늦,VV_들어오,NNG_대화,NNG_요즘,NNG_휴대폰,NNG_검색,VV_빠지,NNG_책,EC_ᆫ다든지,NNG_말씀,NNG_중독,NP_이것,NNG_안마,NNG_기,VV_말,NNG_기능,VV_그러,NNG_밥,VV_맞,NNG_앞,EF_ᆯ게,NNG_편리,VV_움직이,VV_마음먹,EC_는다고,NNG_상황,VV_만들,NNG_환경,NNG_음,NNB_지,NNG_기간,VV_남,NNG_그동안,EF_자고,NNG_예전,NNG_가족,NNG_이하,NNB_명,NNG_식구,EC_ᆫ데,ETM_던,VV_들어가,VA_휑하,NNG_느낌,NNG_운동장,NNG_한쪽,NNG_소파,VV_놓,VV_앉,NNG_그때,VV_비하,NNG_넓이,NNG_평수,NNG_쪼금,JX_만,VV_넓히,NNG_분위기,VV_낳,NNG_방음,NNG_난방,NNG_냉방,EC_ᆫ다,NNG_겨울,NNG_수,EC_으,NNG_얘기,NNG_예,NNG_제일,NP_아무,NNG_자동,NNG_불,VV_켜,NNG_혼자,NNB_점,NNG_정도,JX_나,NNG_여건,VV_맞추,NNG_주,EC_면은,VV_막히,NNG_마음,NNG_여유,VV_가지,VV_사,NNG_타운,NNG_하우스,NNG_관리,EC_ᆫ가,NNG_도심지,VV_벗어나,NNG_산,NNG_속,VV_깎,NNG_생활,NNG_여름,NNG_사시사철,NNG_공기,NP_그거,NNG_휴가철,VV_빌리,NNG_철,JX_마다,NNG_개념,NNG_결국,NNG_전원,NNG_문제,JKO_ᆯ,NNG_묘,NNG_청소,EC_지마는,VV_떨어지,ETM_ᆫ다는,JX_가,VV_지내,NNG_만약,EC_나,EF_ᆫ다,EC_는다,EC_기에,VV_들이,JX_거나,EC_는다거나,VV_갖,NNG_렌트,NNG_사용,VV_위하,NNG_임대,NNG_방법,EF_는다,NNG_안,VA_멀,VV_떠나,NNG_대,VV_넣,EF_ᆯ까,NNG_바보,NNG_상자,NNB_간,NNG_부각,NNG_지금,NNG_정보,EC_ᆫ다고,JX_까지,ETN_ᆷ,NNG_친밀감,EC_을지,VV_모르,NNG_가전제품,NNB_중,NNG_크기,VV_나,NP_고거,NP_여기,NNB_쪽,EC_을까,NNG_치료기,NNG_차지,NNG_나중,VV_생기
SD2401706,50대,0.0027548209366391185,0.0018365472910927456,0.0018365472910927456,0.02938475665748393,0.02938475665748393,0.008264462809917356,0.015610651974288337,0.0027548209366391185,0.006427915518824609,0.008264462809917356,0.014692378328741965,0.030303030303030304,0.0036730945821854912,0.0009182736455463728,0.0073461891643709825,0.020202020202020204,0.018365472910927456,0.010101010101010102,0.008264462809917356,0.0073461891643709825,0.01652892561983471,0.0,0.017447199265381085,0.008264462809917356,0.0018365472910927456,0.0,0.0,0.0,0.014692378328741965,0.010101010101010102,0.0018365472910927456,0.030303030303030304,0.005509641873278237,0.02662993572084481,0.017447199265381085,0.020202020202020204,0.004591368227731864,0.0027548209366391185,0.0018365472910927456,0.0009182736455463728,0.006427915518824609,0.0,0.0,0.0,0.0,0.014692378328741965,0.0018365472910927456,0.005509641873278237,0.0018365472910927456,0.03397612488521579,0.0,0.015610651974288337,0.0,0.0,0.018365472910927456,0.0,0.0,0.005509641873278237,0.0027548209366391185,0.0,0.0,0.01928374655647383,0.0018365472910927456,0.0018365472910927456,0.0018365472910927456,0.0009182736455463728,0.006427915518824609,0.0018365472910927456,0.0,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.010101010101010102,0.0009182736455463728,0.0,0.017447199265381085,0.0,0.0073461891643709825,0.0009182736455463728,0.0027548209366391185,0.0027548209366391185,0.0,0.004591368227731864,0.0,0.0018365472910927456,0.010101010101010102,0.0027548209366391185,0.0,0.004591368227731864,0.0036730945821854912,0.0,0.0,0.010101010101010102,0.0,0.0027548209366391185,0.0,0.0,0.02203856749311295,0.0018365472910927456,0.0018365472910927456,0.014692378328741965,0.0,0.0,0.0018365472910927456,0.0018365472910927456,0.0,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0,0.0,0.0027548209366391185,0.0,0.0,0.0018365472910927456,0.0018365472910927456,0.0,0.0027548209366391185,0.0,0.0009182736455463728,0.0,0.014692378328741965,0.0018365472910927456,0.0018365472910927456,0.010101010101010102,0.0009182736455463728,0.0,0.0009182736455463728,0.0,0.0,0.0018365472910927456,0.0,0.0009182736455463728,0.0,0.0,0.0,0.0036730945821854912,0.0,0.0009182736455463728,0.0009182736455463728,0.004591368227731864,0.0,0.0,0.0018365472910927456,0.0,0.0,0.0036730945821854912,0.0,0.0,0.0018365472910927456,0.0,0.0,0.0,0.0036730945821854912,0.0,0.0009182736455463728,0.006427915518824609,0.0,0.0,0.0,0.0,0.0,0.0,0.0009182736455463728,0.0,0.0073461891643709825,0.005509641873278237,0.0,0.0,0.0,0.0,0.0009182736455463728,0.0,0.0,0.0027548209366391185,0.0027548209366391185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009182736455463728,0.0,0.0,0.0,0.0,0.0018365472910927456,0.0009182736455463728,0.0,0.0,0.0,0.0,0.0,0.0,0.0009182736455463728,0.0027548209366391185,0.0018365472910927456,0.0,0.0009182736455463728,0.0,0.0018365472910927456,0.0,0.0,0.0018365472910927456,0.0,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.005509641873278237,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0036730945821854912,0.0018365472910927456,0.004591368227731864,0.0009182736455463728,0.0009182736455463728,0.0027548209366391185,0.004591368227731864,0.0009182736455463728,0.0073461891643709825,0.0036730945821854912,0.004591368227731864,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0027548209366391185,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0027548209366391185,0.0009182736455463728,0.0018365472910927456,0.0027548209366391185,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0027548209366391185,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0018365472910927456,0.0027548209366391185,0.0009182736455463728,0.0009182736455463728,0.004591368227731864,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0027548209366391185,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0027548209366391185,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0018365472910927456,0.0009182736455463728,0.0018365472910927456,0.0027548209366391185,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0027548209366391185,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728
SD2401707,50대,0.002290950744558992,0.009163802978235968,0.008018327605956471,0.018327605956471937,0.029782359679266894,0.018327605956471937,0.022909507445589918,0.004581901489117984,0.020618556701030927,0.010309278350515464,0.01718213058419244,0.019473081328751432,0.003436426116838488,0.002290950744558992,0.011454753722794959,0.010309278350515464,0.012600229095074456,0.020618556701030927,0.014891179839633447,0.01718213058419244,0.022909507445589918,0.003436426116838488,0.012600229095074456,0.010309278350515464,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.024054982817869417,0.012600229095074456,0.002290950744558992,0.044673539518900345,0.004581901489117984,0.01718213058419244,0.024054982817869417,0.013745704467353952,0.0057273768613974796,0.008018327605956471,0.002290950744558992,0.002290950744558992,0.008018327605956471,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.002290950744558992,0.011454753722794959,0.003436426116838488,0.001145475372279496,0.001145475372279496,0.022909507445589918,0.001145475372279496,0.003436426116838488,0.008018327605956471,0.003436426116838488,0.013745704467353952,0.001145475372279496,0.001145475372279496,0.003436426116838488,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.026345933562428408,0.003436426116838488,0.001145475372279496,0.002290950744558992,0.003436426116838488,0.003436426116838488,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.013745704467353952,0.003436426116838488,0.002290950744558992,0.010309278350515464,0.003436426116838488,0.006872852233676976,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.006872852233676976,0.001145475372279496,0.0057273768613974796,0.018327605956471937,0.002290950744558992,0.001145475372279496,0.0057273768613974796,0.002290950744558992,0.001145475372279496,0.001145475372279496,0.019473081328751432,0.002290950744558992,0.003436426116838488,0.001145475372279496,0.002290950744558992,0.018327605956471937,0.002290950744558992,0.006872852233676976,0.004581901489117984,0.001145475372279496,0.002290950744558992,0.001145475372279496,0.002290950744558992,0.001145475372279496,0.001145475372279496,0.003436426116838488,0.003436426116838488,0.013745704467353952,0.002290950744558992,0.002290950744558992,0.001145475372279496,0.001145475372279496,0.006872852233676976,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.002290950744558992,0.002290950744558992,0.004581901489117984,0.004581901489117984,0.001145475372279496,0.010309278350515464,0.001145475372279496,0.001145475372279496,0.002290950744558992,0.001145475372279496,0.001145475372279496,0.003436426116838488,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.004581901489117984,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.003436426116838488,0.002290950744558992,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.002290950744558992,0.002290950744558992,0.001145475372279496,0.004581901489117984,0.001145475372279496,0.001145475372279496,0.003436426116838488,0.002290950744558992,0.001145475372279496,0.003436426116838488,0.004581901489117984,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.002290950744558992,0.001145475372279496,0.001145475372279496,0.002290950744558992,0.002290950744558992,0.003436426116838488,0.004581901489117984,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.002290950744558992,0.001145475372279496,0.002290950744558992,0.001145475372279496,0.001145475372279496,0.002290950744558992,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.002290950744558992,0.002290950744558992,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.002290950744558992,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.006872852233676976,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.003436426116838488,0.001145475372279496,0.001145475372279496,0.001145475372279496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
