화자ID,연령대,NP_나,JKS_가,NNB_월,NNG_달,NNG_사무실,JKO_을,VV_옮기,EC_는데,NNG_전,VV_있,EC_다가,NNB_쪽,EC_니까,NNG_옛날,JX_는,NP_여기,NNG_중심,EC_라,EC_어,EC_고,NNG_사람,JX_도,VA_많,VV_오,EC_어서,EC_게,VV_보,NNG_골목골목,EC_면,JX_은,NNG_발전,JKS_이,VA_없,NNG_낙후,EF_다,ETM_라는,NNG_생각,VV_들,NP_그것,VA_나쁘,ETM_ᆫ,NNB_거,JX_ᆫ,EC_지만,ETM_다는,NNG_반대,JKG_의,NNG_시내,NNG_중심지,NNG_곳,VA_다르,EF_더라고,NNG_우리나라,VA_같,ETM_은,NNG_경우,NNG_아파트,NNG_차지,ETM_는,NNG_비율,VA_높,EC_지,EF_어,NNB_데,NP_우리,NNG_나라,NNG_평가,JKO_를,VA_숭하,NNG_주거,NNG_형태,EC_은데,NNG_편리,NNG_점,EC_지마는,NNG_나중,NNG_세월,VV_흐르,VV_그러,NNG_문제점,VA_있,NNB_것,NNG_능사,EC_ᆫ데,NP_그거,NNG_대책,NNG_필요,NNG_친구,NNB_중,NNG_직장,NNG_하,NNG_생활,VV_하,NNG_시골,VV_사,EF_잖아,NNG_이름,EC_라고,NP_걔,NNG_농촌,NNG_지역,VA_좋,NNG_말,NNG_전원주택,NNG_집,NNG_장단점,NNG_집안일,NNG_일,NNG_쓰레기,VV_치우,JX_부터,NNG_비,EC_어야,VV_되,ETM_ᆯ,NNB_가지,NNG_주변,NNG_트러블,VV_대하,NNG_자유,NNG_평온,VV_살,NNB_수,NNG_결론,EC_려고,NP_자기,NNG_부지런,VV_움직이,EC_어야지,ETM_을,NNG_본집,NP_거기,NNB_미터,NNG_밑,VV_내려가,NNG_창고,JKO_ᆯ,EC_나,NNB_평,NNG_정도,NNG_이번,VV_가,NNG_얘기,EC_더니,NNG_당구,NNG_테이블,VV_놓,EC_냐고,NNG_안,NNG_내경,NNG_사이즈,VV_알리,VA_크,VV_들어가,EC_ᆯ지,VA_작,EC_다,NNG_연락,EF_네,VV_갖,NNG_상대,VV_치,NNG_확률,NNG_운동,NNG_기구,EC_으면,NNG_빨래,NNG_건조대,VA_평평하,VA_넓,VV_갖추,ETN_기,NNB_때문,NP_뭐,EC_ᆫ가,NNG_적재,VV_올리,JX_다,VV_쌓,NNG_중요,NNG_열의,VV_가지,EF_느냐,NP_너,NNG_공간,NNG_동생,EC_다고,NNG_통보,JX_만,EC_어도,ETM_ᆫ다는,NNB_식,NNG_마당,VV_꾸미,EC_ᆫ다고,NNG_나무,EC_ᆫ지,VV_모르,NNG_측백나무,EF_야,NNG_묘목,NNG_가격,VA_싸,EF_래,VV_얼,NNB_만,EC_냐면,NNB_센티,NNG_리,NNG_여,NNB_그루,VA_비싸,NNG_창가,VV_심,NNG_미니어처,VA_엄청나,EF_지,NNG_수종,VV_크,VA_멋있,NNG_수중,NNG_신경,VV_쓰,NNG_초입,NNG_소나무,NNG_송,VV_알,EC_기로,EF_거든,NNB_원,NNG_단위,EC_던데,NNG_국립공원,EC_면은,NNG_절벽,EF_대,NNG_바람,VV_맞,VV_자라,NNG_대신,VV_먹,VV_지나,ETN_음,VA_예쁘,NNG_유지,NNG_절도범,NNG_작업,EC_려,NNG_밤,NNG_낮,NNG_며칠간,VV_서,NNG_금,EF_는대,NNG_뿌리,EC_는다,JX_든지,NNG_날,EC_ᆫ다,NNG_결혼,NNG_이후,NNG_죽,NNG_군대,NNG_단독,NNG_주택,NNB_적,NNG_영사,NNG_농,EC_니,NNG_꽃,NNG_정원,NNG_인테리어,NNG_만발,NNB_점,NNG_뱀,NNG_흔적,NNG_계절,VV_바뀌,NNG_때,NNG_허물,NNG_쥐,VV_들어오,NNG_곤란,NNG_노후,NNG_건축,NNG_문제,NNG_땅,NNG_경제,VV_떨어지,ETN_ᆷ,NNG_세계,NNG_올인,NNG_지방,NNG_마찬가지,NNG_뭐,NNG_분양,VV_나,NNG_사회,NNG_환경,NNG_사실,NNG_주중,VV_타,VV_내리,NNB_분,NNG_퍼센트,NNG_이상,NNG_병원,NNG_이용,NNG_여건,NNG_부가,NNG_혜택,NP_당신,NNB_번,NNG_정통,NNG_도,NNG_동네,NNG_건물,VA_낡,ETM_란,NNG_도시,NNG_모습,VV_변하,EF_ᆯ까,NNG_소음,NNG_냄새,NNG_상황,NNB_땜,NNG_취약,NNG_아이,NNG_독립,VV_쉬,NNG_개념,NNG_정,NNG_도심,VV_떠나,VV_만나,EC_러,NNG_여유,NNG_자연,NNG_주거지,NNG_숲,NNG_속,NNG_바,NNG_청소,NNG_보수,JX_라든지,NNG_각오,NNG_하루,VV_남,NNG_시간,NNG_자투리,VV_보내,NNG_취미,NNG_베스트,NNG_직업,NNG_연결,VV_내,NNG_글,JX_거나,NNG_영상,NNG_제작,NNG_공유,EC_ᆫ다거나,EF_ᆫ가,NNG_수익,NNG_관련,EC_으면서,VV_만들,VV_벗어나,JX_야말로,NNG_최고,NNG_다이,EC_는다고,NNG_실질,NNG_영역,NNG_게임,NP_누구,NNG_끝,NP_이거,NNG_활용,EC_을까,NNG_사용,NNG_처음,NNG_시작,NNG_고민,NNG_결정,VV_걸리,VV_스,NNG_활동,JX_까지,VV_나오,EC_면서,NNG_소재,NNG_습기,NNG_관리,NNG_자체,VA_굉장하,NNG_고추,VV_말리,NNG_용도,NNB_대,ETM_던,VV_끝나,NNG_시한부,NNG_가능,NNG_스토리,NNG_정리,EF_ᆫ다,NNG_수입,EC_거나,JX_나,NNG_진행,NNG_속도,VV_붙,NNG_수주,EC_는지,NP_이것,NNG_조경,NNG_크기,NNG_대비,NNG_좌측,NNG_공백,VV_두,EC_고서,EC_을지,NNG_걱정,NNG_최종,NNG_완성,NNG_노력,VA_멋지,NNG_드라마,NNG_공단,NNG_직원,NNG_청,VV_캐,NNG_절,NNG_도난,NNG_절도,NNG_사건,VV_일어나,NNG_생,NNG_수목,VV_키우,NNB_년,NNG_방법,NNG_단축,NNG_금송,EC_으려면,VA_귀하,NNG_근무,NNG_체험,NNG_원,NNG_건강,NNG_잎,VA_푸르르,NNG_다음,VV_병들,NNG_느낌,NNG_으,JX_가,NNG_식재,NNG_서로,NNG_가지,VV_들이,NNG_상,NNG_서로서로,NNG_그늘,NNG_요즘,NNG_산림청,NNG_벌목,NNG_산림,NNG_수명,VA_길,NNG_효과,VV_누리,ETM_자는,NNG_홍보,NNG_전원,NNG_초원,NNG_햇빛,NNG_유리창,NNG_통,NNG_창,NNG_자,VV_따르,NNG_냉방,NNG_난방,NNG_열,NNG_손실,NNG_염려,NNG_벌레,NNG_나이,EC_ᆯ수록,NNG_실,NNG_실행,NNG_이해,NNG_인구,VV_주,NNG_터,NNG_대지,NNG_가족,NNB_명,NNG_분가,NNB_채,NNG_세대,NNG_수,VV_늘어나,VV_줄,NNG_기하급수,VV_늘,NP_언제,NNG_부동산,NNG_가치,VV_매기,EF_ᆫ지,NNG_아이러니,NNG_패러다임,EF_을까
SD2401895,50대,0.008035714285714285,0.019642857142857142,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0125,0.0017857142857142857,0.014285714285714285,0.0017857142857142857,0.007142857142857143,0.0026785714285714286,0.005357142857142857,0.013392857142857142,0.0017857142857142857,0.016964285714285713,0.0008928571428571428,0.0008928571428571428,0.0026785714285714286,0.025892857142857145,0.0375,0.0026785714285714286,0.026785714285714284,0.0035714285714285713,0.00625,0.007142857142857143,0.016964285714285713,0.025892857142857145,0.0008928571428571428,0.023214285714285715,0.0125,0.0008928571428571428,0.04107142857142857,0.0035714285714285713,0.0008928571428571428,0.0008928571428571428,0.0026785714285714286,0.005357142857142857,0.0035714285714285713,0.009821428571428571,0.0017857142857142857,0.023214285714285715,0.022321428571428572,0.0026785714285714286,0.004464285714285714,0.0017857142857142857,0.0008928571428571428,0.010714285714285714,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.00625,0.0008928571428571428,0.01875,0.014285714285714285,0.0026785714285714286,0.008928571428571428,0.0008928571428571428,0.016964285714285713,0.0017857142857142857,0.0035714285714285713,0.004464285714285714,0.009821428571428571,0.004464285714285714,0.0035714285714285713,0.0026785714285714286,0.0008928571428571428,0.014285714285714285,0.0008928571428571428,0.0026785714285714286,0.004464285714285714,0.00625,0.0035714285714285713,0.0026785714285714286,0.0008928571428571428,0.0026785714285714286,0.0017857142857142857,0.0008928571428571428,0.007142857142857143,0.0008928571428571428,0.016964285714285713,0.0035714285714285713,0.0008928571428571428,0.0026785714285714286,0.0035714285714285713,0.0008928571428571428,0.0008928571428571428,0.0035714285714285713,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.019642857142857142,0.0017857142857142857,0.009821428571428571,0.0035714285714285713,0.0008928571428571428,0.0008928571428571428,0.0026785714285714286,0.0008928571428571428,0.0008928571428571428,0.0035714285714285713,0.0008928571428571428,0.0008928571428571428,0.0026785714285714286,0.0017857142857142857,0.0008928571428571428,0.0026785714285714286,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0017857142857142857,0.008035714285714285,0.007142857142857143,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.007142857142857143,0.004464285714285714,0.0008928571428571428,0.0017857142857142857,0.0035714285714285713,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.004464285714285714,0.0008928571428571428,0.008035714285714285,0.0008928571428571428,0.0017857142857142857,0.0017857142857142857,0.0008928571428571428,0.00625,0.0017857142857142857,0.0008928571428571428,0.0035714285714285713,0.0008928571428571428,0.0035714285714285713,0.0026785714285714286,0.0008928571428571428,0.0017857142857142857,0.005357142857142857,0.0026785714285714286,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0017857142857142857,0.0026785714285714286,0.004464285714285714,0.0017857142857142857,0.0017857142857142857,0.0026785714285714286,0.0035714285714285713,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.008928571428571428,0.004464285714285714,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0017857142857142857,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.008035714285714285,0.0008928571428571428,0.0008928571428571428,0.0035714285714285713,0.0017857142857142857,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0026785714285714286,0.0026785714285714286,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0035714285714285713,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0026785714285714286,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0017857142857142857,0.0026785714285714286,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0026785714285714286,0.0008928571428571428,0.0008928571428571428,0.0026785714285714286,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0026785714285714286,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0017857142857142857,0.0035714285714285713,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0026785714285714286,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401896,50대,0.0136986301369863,0.025570776255707764,0.0,0.0,0.0009132420091324201,0.024657534246575342,0.0009132420091324201,0.006392694063926941,0.0018264840182648401,0.0018264840182648401,0.0027397260273972603,0.0,0.0018264840182648401,0.0009132420091324201,0.0182648401826484,0.0,0.0,0.0027397260273972603,0.01004566210045662,0.02009132420091324,0.0027397260273972603,0.026484018264840183,0.0,0.0036529680365296802,0.010958904109589041,0.0073059360730593605,0.0036529680365296802,0.0,0.01004566210045662,0.00821917808219178,0.0,0.04200913242009133,0.0018264840182648401,0.0,0.0027397260273972603,0.0018264840182648401,0.0073059360730593605,0.006392694063926941,0.005479452054794521,0.0,0.00821917808219178,0.0182648401826484,0.006392694063926941,0.00821917808219178,0.0009132420091324201,0.0,0.017351598173515982,0.0,0.0,0.0,0.0,0.005479452054794521,0.0,0.014611872146118721,0.014611872146118721,0.005479452054794521,0.0045662100456621,0.0,0.03287671232876712,0.0,0.0018264840182648401,0.0045662100456621,0.011872146118721462,0.0009132420091324201,0.00821917808219178,0.0,0.0,0.00821917808219178,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0018264840182648401,0.0,0.0,0.0036529680365296802,0.0,0.015525114155251141,0.017351598173515982,0.0,0.0,0.0045662100456621,0.0,0.0018264840182648401,0.0,0.0009132420091324201,0.0,0.0,0.0009132420091324201,0.025570776255707764,0.0,0.0,0.0009132420091324201,0.0,0.0018264840182648401,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0018264840182648401,0.005479452054794521,0.0,0.0,0.0073059360730593605,0.0,0.0,0.0,0.0,0.010958904109589041,0.0182648401826484,0.0228310502283105,0.0009132420091324201,0.0,0.0,0.0018264840182648401,0.0,0.0,0.0027397260273972603,0.011872146118721462,0.0,0.0,0.0,0.0,0.0,0.0009132420091324201,0.006392694063926941,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0018264840182648401,0.0009132420091324201,0.0036529680365296802,0.0027397260273972603,0.0036529680365296802,0.0,0.0,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0009132420091324201,0.0,0.0009132420091324201,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0018264840182648401,0.0,0.0,0.0,0.0027397260273972603,0.0,0.011872146118721462,0.006392694063926941,0.0018264840182648401,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0045662100456621,0.0,0.0018264840182648401,0.0,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0,0.0,0.0027397260273972603,0.0018264840182648401,0.0,0.0027397260273972603,0.0009132420091324201,0.0,0.0,0.0018264840182648401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0027397260273972603,0.0,0.0,0.0018264840182648401,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0,0.0009132420091324201,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0018264840182648401,0.006392694063926941,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0009132420091324201,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018264840182648401,0.0,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.00821917808219178,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0045662100456621,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0009132420091324201,0.0027397260273972603,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0018264840182648401,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0027397260273972603,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0036529680365296802,0.0027397260273972603,0.0009132420091324201,0.0027397260273972603,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0036529680365296802,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.00821917808219178,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0027397260273972603,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0027397260273972603,0.005479452054794521,0.0009132420091324201,0.0018264840182648401,0.0036529680365296802,0.0009132420091324201,0.0036529680365296802,0.0009132420091324201,0.0009132420091324201,0.0036529680365296802,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401
