화자ID,연령대,NP_나,JKS_가,VV_하,ETM_ᆫ,NNB_대,NNG_정도,VV_되,ETM_을,NNB_거,EF_야,NNG_그때,NNG_형,JKS_이,NNG_마트,JKO_를,EC_고,EC_어,NNG_취업,ETN_기,NNG_전,EC_라,JX_는,NNG_일,JKO_을,VV_도와주,EF_거든,JX_도,NNG_나이,EC_니까,NNG_결혼,VV_대하,NNG_생각,VA_있,EF_더라고,EC_려면,EC_게,NNG_연애,EC_어야,ETM_ᆯ,EF_냐,NNG_사람,NNG_교회,VV_다니,EC_다,NNB_분,VV_보,EC_어서,NNG_아가씨,NNB_명,NNG_소개,VV_시키,EF_어,NNB_번,VV_만나,JX_ᆫ,EC_는데,NP_이것,ETM_라는,NNB_것,NNG_마음,VV_들,ETM_는,EF_잖아,EC_지만,NNG_상대방,EF_지,VV_그러,NNG_동네,NP_우리,NNG_아내,NNB_씨,VA_같,ETM_은,VV_살,VV_사,NNG_집,NP_뭐,JKO_ᆯ,EC_냐면,NNG_콩나물,NNG_공장,NNG_지금,NNG_장인,NNG_장모,NNG_남매,EC_ᆫ데,VA_착하,NNG_형제,NNG_법,NNG_남동생,NNG_친구,VV_지내,NP_그쪽,VV_가,NNG_큰딸,EF_다,NNB_무렵,NNG_새벽,NNG_기도,NNB_일,NNG_작정,NNG_얘기,VV_놀라,NNG_경우,NNG_와중,NNG_처가,EC_면,NNG_시골,VA_작,EC_으니까,VV_찾아가,VV_찾,VV_계시,VV_오,EF_냬,NNG_딸,EC_러,EC_지,EC_니,NNG_어머니,NP_누구,VV_반기,EC_면서,EC_냐고,NNG_차,NNG_잔,VV_주,NNG_직장,EC_다고,NNG_낮,EF_어라,VA_좋,EC_으면,NNG_감동,NNG_때,NNG_시작,NNG_저녁,VV_먹,VV_마시,NNG_독특,NNG_방식,NNG_성경,VV_관하,NNG_신앙,NNG_서적,NNB_권,VV_나누,NNG_관,VV_맞,EF_자,NNG_제안,NNG_대화,VA_깊,NNG_선,VV_들어오,EF_대,JX_마다,EF_더래,JX_은,NNG_옆,NNG_담배,NNG_냄새,VV_나,NNG_직업,VA_괜찮,NNG_체념,VV_나타나,VV_통하,NNG_부분,VA_많,NNG_나중,NNG_약속,NNG_양가,JKG_의,NNG_승낙,NNG_살림,VV_차리,NP_거기,NNG_아이,VV_낳,VV_키우,VA_재밌,NNG_집사람,NNG_근무,NNG_기간,NNG_공무원,VV_정하,NNB_년,VV_지나,NNG_지역,NNG_다음,NNG_발령,VV_택하,JX_만,EC_다가,EC_자,JX_야,NNB_가지,NNG_환경,NNG_면,NP_그것,VV_나가,VV_나오,EC_ᆯ까,NNG_춘,EC_어도,NNG_고향,NNB_쪽,NNG_대신,VV_구하,NP_이쪽,NNG_부모,VV_돌아가,VV_남,JX_밖에,ETM_다는,NNG_모습,NP_어디,NNG_여행,VV_모시,VA_맛있,NNG_효도,EC_ᆫ가,NNG_속,VV_썩이,NNG_부부,NNG_행복,VV_보이,VA_크,NNG_기대,VA_없,NP_너희,NNG_자식,VV_싸우,NNG_사위,NNG_최고,NNG_흡족,NNG_손주,JX_이나,VV_있,NNG_재미,VV_느끼,NNG_어머님,VA_젊,NNG_고생,EC_라도,NNG_노년,NNG_건강,NNG_편안,NNG_노후,NNG_생활,NNG_시간,NNB_대로,NNG_도전,NNG_정신,NNG_내년,NNB_초,NNG_장인어른,VV_싫어하,NNG_몸,EF_지만,NNG_해외,NNG_계획,NNB_중,NNG_이유,VA_따듯하,NNG_한번,EF_ᆯ까,VV_여쭈,EC_더니,NNG_허리,VA_아프,NNG_다리,NNB_수,EC_나,NNG_말씀,NNG_장거리,NNB_데,EF_을까,NNG_평생,VV_헤어지,NNG_조금,JKS_께서,NNG_자녀,EC_구나,NNG_만족감,VV_가지,NNG_애,NNG_할머니,NNG_할아버지,NNG_안부,NNG_전화,VV_드리,JX_라도,NNG_생신,NNG_문자,NNG_명절,NNG_아들내미,NP_너,NNG_돈,VV_벌,VV_달,NNB_원,NNG_용돈,NNG_동안,VV_베풀,NNG_날,NNG_이제,NP_그거,VV_갚,NNG_주입,VV_알,VV_배우,NNG_행동,EC_고서,NNG_모범,VV_따르,NNG_거울,NNG_솔선수범,NNG_본보기,VV_따라오,NNG_앞,VV_크,NNG_졸업반,NNG_올,NNB_월,NNG_방사선,NNG_사,NNG_면허,NNG_시험,NNG_합격,NNG_독립,NNG_아들,NNG_올해,NNG_여유,VV_생기,NNB_간,NNG_여가,VV_즐기,NNG_기대감,VV_갖,JX_까지,EC_느라,VV_먹이,VV_살리,EC_어야지,NNG_학원,VV_보내,NNG_공부,VV_이러,NNG_삶,EF_다고,NNB_살,EF_구나,NNG_대학,NNG_군,NNG_구리,NNG_후배,VV_놀,EF_네,VV_사귀,EF_으니까,NP_이거,EC_든지,VV_만들,NNG_애인,EC_자고,NP_여기,NNG_아버지,NP_저기,NNG_카페,VV_데리,NNG_장작,NNG_나무,NNG_통나무,VV_깨,EC_는가,NNG_이야기,NNG_장난,NNB_식,NNG_얼굴,NNG_토요일,NNG_장,VV_캐,NP_저것,VV_패,NNG_청소,NNG_눈,NNG_안면,VV_트이,JX_부터,NNG_작업,VA_친하,VA_대단하,EF_ᆫ데,NNG_본인,NNG_노력,NNG_맏이,VV_거들,EF_라,NNG_원래,NNG_성당,VV_태어나,NNG_가족,VV_위하,NNG_집안,NNG_안동,NNG_예법,EF_어요,VA_다르,NNG_제사,NNG_상관,NNB_년도,NNB_방,ETM_던,NNG_원통,NNG_초등학교,VV_들어가,NNG_이사,NNB_때문,NNG_시,NNG_도심지,NNG_케어,NNG_학교,NNG_문제,NNG_얼마,NNG_아버님,NNG_첫애,NNG_연세,VV_안,NNG_와이프,NNG_시부모,NNG_여자,EC_면은,VA_편하,NNG_신경,VV_쓰,NNG_혜택,NNG_말,NNG_처음,NNG_혼자,VV_움직이,NP_저,NNG_필요,VA_어리,NNB_적,VV_끼,NNG_막내,NNG_처남,NNG_고등학생,NNG_낚시,EC_거나,NNG_촬영,NNG_최근,EF_더라,NNG_엄마,NNG_처형,NNG_동서,EC_ᆫ다며,VV_챙기,VV_내,EC_라고,VA_힘들,VV_좋아하,NNG_이것저것,NNG_엠지,NNG_세대,VA_못지않,NP_걔,VA_똑같,VV_들르,EC_ᆯ게요,NP_지,NNG_요리,NNG_마찬가지,NNG_선례,NNG_큰애,NNG_알바,NNG_봉급,NNG_옛날,EC_는지,NNG_내복,NNG_할머님,NNG_댁,NNG_원,EC_어라,NP_얘,NNG_아빠,NNG_퇴색,NNG_꼰대,NNG_나머지,NNG_어른,NNG_주입식,NNG_교육,EF_ᆫ다,EC_도록,NNG_스스로,NNG_보,VV_모르,EC_더라고,VV_따지,NNG_남자,NNG_사랑,NNB_지
SD2401851,50대,0.01834862385321101,0.025405786873676783,0.02328863796753705,0.013408609738884969,0.0007057163020465773,0.002117148906139732,0.019054340155257588,0.0014114326040931546,0.024700070571630206,0.006351446718419196,0.0028228652081863093,0.0007057163020465773,0.027522935779816515,0.0014114326040931546,0.011997177134791814,0.030345800988002825,0.029640084685956247,0.0014114326040931546,0.004940014114326041,0.0007057163020465773,0.0028228652081863093,0.014114326040931546,0.0007057163020465773,0.031051517290049402,0.0007057163020465773,0.0077628793225123505,0.019760056457304165,0.0014114326040931546,0.01058574453069866,0.0035285815102328866,0.0007057163020465773,0.004234297812279464,0.006351446718419196,0.0077628793225123505,0.0014114326040931546,0.030345800988002825,0.004940014114326041,0.006351446718419196,0.011997177134791814,0.0014114326040931546,0.0056457304163726185,0.002117148906139732,0.0014114326040931546,0.01058574453069866,0.002117148906139732,0.008468595624558928,0.009880028228652082,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.002117148906139732,0.016937191249117856,0.007057163020465773,0.006351446718419196,0.002117148906139732,0.007057163020465773,0.0007057163020465773,0.0014114326040931546,0.004940014114326041,0.006351446718419196,0.0077628793225123505,0.01834862385321101,0.008468595624558928,0.002117148906139732,0.0007057163020465773,0.009174311926605505,0.008468595624558928,0.0035285815102328866,0.012702893436838392,0.0007057163020465773,0.0014114326040931546,0.004940014114326041,0.006351446718419196,0.008468595624558928,0.0028228652081863093,0.0056457304163726185,0.0014114326040931546,0.004234297812279464,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.006351446718419196,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0035285815102328866,0.0007057163020465773,0.0007057163020465773,0.01058574453069866,0.0007057163020465773,0.0028228652081863093,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.002117148906139732,0.0028228652081863093,0.0028228652081863093,0.0014114326040931546,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.009174311926605505,0.0007057163020465773,0.0007057163020465773,0.0035285815102328866,0.0007057163020465773,0.002117148906139732,0.0014114326040931546,0.006351446718419196,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0056457304163726185,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.01058574453069866,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.0028228652081863093,0.0007057163020465773,0.0028228652081863093,0.004940014114326041,0.0014114326040931546,0.0007057163020465773,0.004940014114326041,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0028228652081863093,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.002117148906139732,0.0007057163020465773,0.0014114326040931546,0.002117148906139732,0.0014114326040931546,0.008468595624558928,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0028228652081863093,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.002117148906139732,0.0028228652081863093,0.0007057163020465773,0.0028228652081863093,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0035285815102328866,0.0007057163020465773,0.0028228652081863093,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.002117148906139732,0.0014114326040931546,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.002117148906139732,0.002117148906139732,0.0007057163020465773,0.002117148906139732,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.008468595624558928,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0035285815102328866,0.002117148906139732,0.0014114326040931546,0.0035285815102328866,0.0007057163020465773,0.0028228652081863093,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.002117148906139732,0.0035285815102328866,0.0028228652081863093,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0028228652081863093,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.006351446718419196,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0028228652081863093,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.004940014114326041,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0028228652081863093,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.002117148906139732,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401852,50대,0.016979445933869526,0.012511170688114389,0.03395889186773905,0.014298480786416443,0.0,0.0008936550491510277,0.010723860589812333,0.002680965147453083,0.01876675603217158,0.006255585344057194,0.004468275245755138,0.0,0.028596961572832886,0.0,0.012511170688114389,0.05540661304736372,0.03753351206434316,0.0,0.0008936550491510277,0.002680965147453083,0.0008936550491510277,0.025915996425379804,0.0017873100983020554,0.010723860589812333,0.0,0.006255585344057194,0.025915996425379804,0.0,0.012511170688114389,0.0035746201966041107,0.0,0.004468275245755138,0.005361930294906166,0.002680965147453083,0.0008936550491510277,0.020554066130473638,0.0017873100983020554,0.0071492403932082215,0.009830205540661306,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.005361930294906166,0.010723860589812333,0.0008936550491510277,0.008936550491510277,0.005361930294906166,0.0,0.0,0.0,0.0,0.016979445933869526,0.0008936550491510277,0.004468275245755138,0.0035746201966041107,0.005361930294906166,0.0017873100983020554,0.0,0.004468275245755138,0.0017873100983020554,0.0,0.00804289544235925,0.0071492403932082215,0.005361930294906166,0.0,0.01519213583556747,0.009830205540661306,0.0,0.01161751563896336,0.0,0.0,0.0035746201966041107,0.008936550491510277,0.002680965147453083,0.0035746201966041107,0.004468275245755138,0.002680965147453083,0.002680965147453083,0.0017873100983020554,0.0,0.0,0.0017873100983020554,0.0,0.004468275245755138,0.0,0.002680965147453083,0.0,0.0,0.0,0.0,0.006255585344057194,0.0008936550491510277,0.0,0.012511170688114389,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0,0.0,0.0008936550491510277,0.0,0.0017873100983020554,0.022341376228775692,0.0,0.0,0.0008936550491510277,0.0008936550491510277,0.0,0.0017873100983020554,0.012511170688114389,0.0,0.0035746201966041107,0.004468275245755138,0.002680965147453083,0.0,0.0,0.002680965147453083,0.0,0.005361930294906166,0.0,0.0,0.0,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0,0.0017873100983020554,0.0035746201966041107,0.004468275245755138,0.0,0.009830205540661306,0.0,0.0,0.0008936550491510277,0.0,0.0,0.0,0.0,0.0,0.002680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0,0.008936550491510277,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0,0.0,0.0008936550491510277,0.0,0.0035746201966041107,0.0017873100983020554,0.0,0.0,0.0008936550491510277,0.0,0.0,0.0008936550491510277,0.0035746201966041107,0.0008936550491510277,0.0,0.0,0.0,0.0035746201966041107,0.0,0.0,0.0,0.0,0.005361930294906166,0.0,0.0,0.0035746201966041107,0.0,0.0,0.0017873100983020554,0.006255585344057194,0.0,0.0017873100983020554,0.0,0.0,0.0008936550491510277,0.005361930294906166,0.0,0.0008936550491510277,0.0,0.0,0.0008936550491510277,0.0,0.004468275245755138,0.0,0.0,0.0,0.0,0.005361930294906166,0.0008936550491510277,0.0,0.0,0.0008936550491510277,0.005361930294906166,0.0,0.0017873100983020554,0.0,0.0008936550491510277,0.0,0.0,0.0,0.0,0.0,0.0017873100983020554,0.0,0.0,0.002680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0008936550491510277,0.0035746201966041107,0.0,0.0,0.002680965147453083,0.0008936550491510277,0.0,0.0008936550491510277,0.0,0.0,0.0,0.0,0.002680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.002680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0,0.0008936550491510277,0.0,0.0,0.0008936550491510277,0.0,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0,0.0,0.0,0.006255585344057194,0.004468275245755138,0.0,0.0,0.0,0.0017873100983020554,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0,0.0008936550491510277,0.0,0.0017873100983020554,0.0,0.0,0.0017873100983020554,0.0017873100983020554,0.0008936550491510277,0.0,0.0008936550491510277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0035746201966041107,0.002680965147453083,0.0035746201966041107,0.0017873100983020554,0.002680965147453083,0.0008936550491510277,0.002680965147453083,0.0008936550491510277,0.0017873100983020554,0.0017873100983020554,0.0017873100983020554,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0035746201966041107,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.004468275245755138,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.002680965147453083,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0017873100983020554,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.004468275245755138,0.0017873100983020554,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0017873100983020554,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0017873100983020554,0.0017873100983020554,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.002680965147453083,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0035746201966041107,0.0008936550491510277,0.002680965147453083,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277
