화자ID,연령대,NNG_올,NNG_여름,EF_지,JX_도,ETM_은,NNB_중,EC_고,NNG_어저께,JX_는,VA_괜찮,EC_는데,VV_보,EC_니까,EC_어,EF_더라고,NP_우리,JKS_가,NNG_작년,NNG_지붕,JKO_을,VV_고치,EF_어,NNG_집,NNG_노후,NNG_주택,EF_다,NNG_정부,JKG_의,NNG_지원,EC_어서,NNG_프로,NP_그것,JKS_이,NNG_다행,EC_다,VA_좋,NNB_평,NNG_주변,VA_많,EC_은데,VV_부수,NNG_아파트,JKO_를,EF_는다,NNB_거,EF_ᆫ지,NNG_정책,VV_대하,NNB_번,NNG_생각,ETM_ᆫ,NNB_적,VV_있,EF_을까,NNG_단독,NNG_부분,EF_거든,NNG_말,NNB_대로,JX_은,ETM_ᆯ,NNB_수,VA_있,ETM_는,NNG_기회,NNG_도시,NNG_재생,EC_라고,NNG_이야기,VV_하,EC_면,JX_이라든가,NNB_시,NNG_창문,EC_게,NNG_개량,EC_ᆫ다,JX_거나,JX_만,EC_어도,NNG_벌레,VV_들어오,NNG_경우,VA_적,NNG_방역,NNG_단체,NNB_것,ETN_기,NNB_때문,NNG_활용,ETM_을,VA_같,NP_너희,NNG_마찬가지,EF_잖아,NNG_앞,EC_라,NNG_형태,VV_살,NNG_형,NP_그거,NNG_때,NNG_한참,ETM_라는,NNG_관심,VV_흐르,NNG_과정,JX_ᆫ,EC_지,NNG_그때,NNG_집단,NNG_주거,NNG_이사,VV_가,EC_으면,NNG_기사,VV_나,NNG_주차,JX_라든가,NNG_층,NNG_간,NNG_소음,NNG_칼부림,NP_나,NNG_이해,VV_되,NNG_집값,NNG_땅,NNG_위,VV_올라가,NNB_뿐,EC_ᆫ데,VV_갖,VA_비싸,NNG_개념,JX_까지,NNG_생활,NNG_두려움,NP_그,EF_야,NNG_사람,NNG_공동생활,ETM_ᆫ다는,NNG_만약,VV_생기,EF_ᆫ다,VV_이러,NNG_가능,NNG_해결,EF_ᆯ까,NNG_동네,NNG_요즘,NNG_예전,NNG_세대,NNG_처음,JX_부터,ETM_던,EC_으나,NNG_원룸,VV_바뀌,EC_면서,VV_알,VA_없,NNG_관계,NNG_변화,EF_니까,NNG_내부,NNG_발전,NNG_로봇,NNG_청소기,NNG_사용,NNG_수건,VV_말리,EC_거나,NNG_속옷,EC_다고,VV_그러,NNG_용도,NNG_건조기,NNG_옥상,NP_뭐,NNB_바,NNG_필요,VV_느끼,VV_않,NP_이것,NNG_가전,NNG_전자,NNG_제품,NNG_욕구,NNG_지금,NNG_식기,NNG_세척기,VV_사,NNG_설거지,VA_싫,NNG_세탁소,NNG_기업,EC_더라,NNG_세탁,NNG_이용,EF_네,VV_없어지,VV_괜찮,NNG_빨래,NNB_편,VA_크,NNG_이슈,VA_작,NNG_세탁기,EC_나,JX_밖에,VV_말,NNG_팔목,VA_아프,VA_힘들,NNG_양말,VV_돌리,VV_가지,NNG_가정,NP_너,NNG_무선,VV_쓰,NNG_투자,VV_나오,NNG_본격,NNG_시간,NNG_대비,NP_얘,EF_으냐,NNG_가사,NNG_사실,NNG_동의,NNG_최근,NNB_통,NNG_자체,NNG_옵션,NNG_돈,NNG_비용,VV_들이,JKO_ᆯ,EC_어야,NNG_여성,NNG_노동,NNG_해방,NNG_얘기,NNG_공동,NNG_생활자,VV_나누,NNG_도움,NNG_가성비,NNB_만큼,NNG_질,VA_다르,NNG_전향,NNG_인원,NNG_걱,VV_바꾸,NNG_공간,NNG_욕실,NNG_화장실,NNG_내년,NNB_쯤,NNG_개선,EC_ᆫ다고,NNG_샤워,NNG_시설,EC_지만,NNG_세면대,NNG_다음,NNG_불,NNG_분리,NNG_정도,NNG_수순,VV_오,NNG_나중,NNG_엄마,EF_ᆫ가,NNG_깻잎,VV_따,NNG_고추,EC_ᆫ가,NNG_희망,NNG_기본,VV_만들,NNG_경험,NNG_추억,VV_벌,NNG_아이,NNB_년,VV_보내,NNG_국가,NNG_방법,NNG_문제,NNG_불편,NNG_환경,NNG_발생,VV_맞,NNG_요새,NNG_깔끔,VV_알리,NNG_개인,VV_원하,VA_간편하,NNB_가지,NNG_신경,EC_으니까,NNG_연립,NNG_전,NNG_새,NNG_시,VV_알아보,EC_더니,NNG_기준,NNG_차이,EC_라든가,NNG_구원,NNG_수,NNG_수입,NNG_규제,NP_이거,NNG_고민,NNG_신청,NNG_점,NNG_다가구,VV_부딪히,NNG_대화,VV_통하,VV_넘어가,NNG_윗집,NNG_물,NNG_보일러,VV_터지,VV_새,NNG_아저씨,NNG_아주머니,VV_내려오,NNG_사과,NNG_상태,NNG_천장,NNG_보수,NNG_연락,NNG_옆집,NP_누구,EC_는지,VV_모르,VV_마주치,NNG_옆,NNB_달,ETM_다는,NNB_데,EC_려면,NNG_문턱,NNG_곳곳,NNG_밀대,VV_밀,VA_열악하,NNG_발,VV_달리,EC_ᆯ까,VV_넘,EC_니,NNG_건조,NNG_위생,VV_들,NNG_햇볕,NNG_옷,NNG_스타,NNG_스타일,EC_러,NNG_냄새,VV_걸,NNG_겨울,NNG_오버,NNG_코트,NNG_속,VV_빨,VV_넣,NNG_음식물,NNG_땀,NNG_스타일러,NNG_청,VV_망설이,EC_냐면,NNG_값,NNB_원,NNG_일,VA_편하,NNG_마음,VV_주,VV_아끼,EC_며,VV_다니,NNG_사이,NNG_옛날,NNG_유선,NNG_줄,VA_값싸,NNG_타협,VV_돌아가,NNG_먼지,NNG_며칠,NNG_청소,EF_나,JX_대로,EC_려고,NNG_소개,NNG_성능,NNG_자동,NNG_짤순이,NNG_기억,NNG_짤,NNG_순,NNG_행복,NNG_모습,NNG_여자,NNG_가전제품,EF_구나,EC_ᆫ다면,NNG_바닥,JX_다가,NNG_온돌,VV_놓,NNG_작동,NNG_식,NNG_습식,NNG_게스트,NNG_하우스,VV_깔리,VV_마르,NNG_곰팡이,VV_슬,NNG_수납공간,NNG_건,NNB_식,NNG_샤워기,VA_바쁘,NNG_식물,VV_키우,JX_가,NNG_여유,NNG_힘,VA_달,NNG_텃밭,VV_가꾸
SD2401347,50대,0.000968054211035818,0.000968054211035818,0.007744433688286544,0.016456921587608905,0.00968054211035818,0.000968054211035818,0.023233301064859633,0.000968054211035818,0.02516940948693127,0.001936108422071636,0.011616650532429816,0.003872216844143272,0.00968054211035818,0.01452081316553727,0.00484027105517909,0.015488867376573089,0.016456921587608905,0.000968054211035818,0.002904162633107454,0.0377541142303969,0.003872216844143272,0.018393030009680542,0.017424975798644726,0.002904162633107454,0.005808325266214908,0.013552758954501452,0.001936108422071636,0.012584704743465635,0.003872216844143272,0.017424975798644726,0.000968054211035818,0.003872216844143272,0.02904162633107454,0.000968054211035818,0.003872216844143272,0.007744433688286544,0.000968054211035818,0.000968054211035818,0.00484027105517909,0.005808325266214908,0.000968054211035818,0.002904162633107454,0.01452081316553727,0.001936108422071636,0.00968054211035818,0.000968054211035818,0.000968054211035818,0.008712487899322363,0.001936108422071636,0.011616650532429816,0.015488867376573089,0.000968054211035818,0.002904162633107454,0.002904162633107454,0.000968054211035818,0.007744433688286544,0.008712487899322363,0.003872216844143272,0.001936108422071636,0.015488867376573089,0.00484027105517909,0.001936108422071636,0.00484027105517909,0.016456921587608905,0.000968054211035818,0.001936108422071636,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.03291384317521781,0.006776379477250726,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.005808325266214908,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.011616650532429816,0.013552758954501452,0.010648596321393998,0.001936108422071636,0.005808325266214908,0.00484027105517909,0.002904162633107454,0.002904162633107454,0.001936108422071636,0.001936108422071636,0.000968054211035818,0.003872216844143272,0.003872216844143272,0.000968054211035818,0.00484027105517909,0.006776379477250726,0.000968054211035818,0.005808325266214908,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.006776379477250726,0.007744433688286544,0.002904162633107454,0.001936108422071636,0.000968054211035818,0.002904162633107454,0.00484027105517909,0.001936108422071636,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.010648596321393998,0.000968054211035818,0.00968054211035818,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.003872216844143272,0.000968054211035818,0.001936108422071636,0.006776379477250726,0.001936108422071636,0.000968054211035818,0.002904162633107454,0.00484027105517909,0.000968054211035818,0.000968054211035818,0.002904162633107454,0.002904162633107454,0.001936108422071636,0.000968054211035818,0.001936108422071636,0.001936108422071636,0.000968054211035818,0.001936108422071636,0.006776379477250726,0.001936108422071636,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.003872216844143272,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.001936108422071636,0.00484027105517909,0.007744433688286544,0.000968054211035818,0.002904162633107454,0.001936108422071636,0.001936108422071636,0.000968054211035818,0.002904162633107454,0.000968054211035818,0.002904162633107454,0.001936108422071636,0.00484027105517909,0.000968054211035818,0.00484027105517909,0.001936108422071636,0.000968054211035818,0.001936108422071636,0.003872216844143272,0.001936108422071636,0.001936108422071636,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.002904162633107454,0.000968054211035818,0.000968054211035818,0.00484027105517909,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.001936108422071636,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.002904162633107454,0.00484027105517909,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.002904162633107454,0.000968054211035818,0.000968054211035818,0.002904162633107454,0.002904162633107454,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.00484027105517909,0.002904162633107454,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.002904162633107454,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.00484027105517909,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.005808325266214908,0.000968054211035818,0.001936108422071636,0.003872216844143272,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401348,50대,0.0,0.0008857395925597874,0.002657218777679362,0.015943312666076175,0.007971656333038087,0.0008857395925597874,0.048715677590788306,0.0,0.02745792736935341,0.0,0.0070859167404783,0.001771479185119575,0.0044286979627989375,0.0141718334809566,0.001771479185119575,0.0044286979627989375,0.029229406554472984,0.0,0.0,0.024800708591674048,0.00354295837023915,0.023914968999114262,0.0044286979627989375,0.0008857395925597874,0.00354295837023915,0.002657218777679362,0.0,0.007971656333038087,0.00354295837023915,0.021257750221434897,0.0,0.00354295837023915,0.03897254207263064,0.0,0.00354295837023915,0.010628875110717449,0.0,0.0044286979627989375,0.005314437555358724,0.002657218777679362,0.001771479185119575,0.001771479185119575,0.0141718334809566,0.0,0.011514614703277236,0.0,0.0,0.00354295837023915,0.001771479185119575,0.013286093888396812,0.011514614703277236,0.002657218777679362,0.00354295837023915,0.001771479185119575,0.0,0.005314437555358724,0.00354295837023915,0.0008857395925597874,0.0008857395925597874,0.007971656333038087,0.015943312666076175,0.008857395925597875,0.015057573073516387,0.018600531443755536,0.0,0.0,0.0,0.001771479185119575,0.0008857395925597874,0.023914968999114262,0.0070859167404783,0.0008857395925597874,0.0,0.0,0.010628875110717449,0.0008857395925597874,0.0008857395925597874,0.0,0.00354295837023915,0.0,0.0008857395925597874,0.0008857395925597874,0.0,0.0,0.0,0.0,0.0141718334809566,0.007971656333038087,0.0008857395925597874,0.0,0.005314437555358724,0.0044286979627989375,0.0,0.0,0.00354295837023915,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.007971656333038087,0.0,0.001771479185119575,0.0070859167404783,0.0,0.0,0.0008857395925597874,0.0,0.0,0.005314437555358724,0.007971656333038087,0.0,0.0,0.0008857395925597874,0.0,0.00354295837023915,0.0070859167404783,0.0,0.0008857395925597874,0.0,0.0008857395925597874,0.001771479185119575,0.0,0.001771479185119575,0.0,0.015943312666076175,0.0,0.012400354295837024,0.0,0.0,0.0,0.0,0.0,0.00354295837023915,0.001771479185119575,0.002657218777679362,0.0008857395925597874,0.0,0.0,0.0,0.0008857395925597874,0.002657218777679362,0.0008857395925597874,0.0,0.0,0.0008857395925597874,0.00354295837023915,0.0008857395925597874,0.002657218777679362,0.0,0.0,0.001771479185119575,0.0,0.0,0.0,0.0,0.0,0.0,0.005314437555358724,0.0,0.0,0.0,0.002657218777679362,0.0,0.008857395925597875,0.0,0.0,0.0,0.0,0.0,0.002657218777679362,0.018600531443755536,0.0044286979627989375,0.0,0.001771479185119575,0.002657218777679362,0.0,0.0,0.00354295837023915,0.0,0.002657218777679362,0.0,0.0008857395925597874,0.0,0.001771479185119575,0.0,0.0,0.00354295837023915,0.0008857395925597874,0.0,0.0008857395925597874,0.0,0.0008857395925597874,0.0,0.0,0.006200177147918512,0.0,0.001771479185119575,0.001771479185119575,0.0,0.0,0.0,0.0,0.0008857395925597874,0.0,0.0,0.0,0.0,0.0008857395925597874,0.0,0.0,0.0,0.0008857395925597874,0.0,0.0008857395925597874,0.0,0.0,0.0,0.0,0.0,0.001771479185119575,0.0,0.007971656333038087,0.001771479185119575,0.0044286979627989375,0.001771479185119575,0.0008857395925597874,0.0,0.0,0.0,0.0,0.0,0.0008857395925597874,0.0,0.0,0.0,0.0,0.0,0.0,0.001771479185119575,0.0,0.0,0.002657218777679362,0.007971656333038087,0.0,0.0,0.0,0.001771479185119575,0.0,0.0,0.0,0.0008857395925597874,0.001771479185119575,0.0,0.0,0.0,0.0,0.0,0.0,0.0008857395925597874,0.0,0.0,0.001771479185119575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00354295837023915,0.0,0.0,0.0008857395925597874,0.0,0.0008857395925597874,0.0008857395925597874,0.001771479185119575,0.0008857395925597874,0.0,0.0,0.0,0.0,0.0,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.001771479185119575,0.0008857395925597874,0.0008857395925597874,0.001771479185119575,0.0008857395925597874,0.0044286979627989375,0.002657218777679362,0.0008857395925597874,0.002657218777679362,0.002657218777679362,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0044286979627989375,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.001771479185119575,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.002657218777679362,0.002657218777679362,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.001771479185119575,0.002657218777679362,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.002657218777679362,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.001771479185119575,0.0008857395925597874,0.001771479185119575,0.002657218777679362,0.0008857395925597874,0.002657218777679362,0.002657218777679362,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.002657218777679362,0.002657218777679362,0.0008857395925597874,0.0008857395925597874,0.001771479185119575,0.00354295837023915,0.0008857395925597874,0.001771479185119575,0.001771479185119575,0.001771479185119575,0.0008857395925597874,0.00354295837023915,0.002657218777679362,0.001771479185119575,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.002657218777679362,0.00354295837023915,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.001771479185119575,0.002657218777679362,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.001771479185119575,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.001771479185119575,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.002657218777679362,0.0008857395925597874,0.001771479185119575,0.0008857395925597874,0.0008857395925597874,0.00354295837023915,0.002657218777679362,0.0008857395925597874,0.001771479185119575,0.001771479185119575,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.001771479185119575,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.001771479185119575,0.0008857395925597874,0.0008857395925597874,0.0008857395925597874,0.001771479185119575
