화자ID,연령대,NP_저희,JKS_가,NNG_딸,NNG_아들,JKS_이,NNB_대,NNG_중반,NNG_후반,JKG_의,NNG_자녀,VA_있,EF_잖아요,NNG_최근,NNG_주변,EC_어,EC_니까,NNG_요즘,NNG_아이,JX_은,NNG_연애,JKO_를,VV_하,ETM_ᆯ,NNG_때,NNG_상대,VV_고르,ETM_는,NNG_방법,JX_도,JX_ᆫ,VV_달라지,EF_더라고,JX_요,VV_알,EC_고,EF_으세요,VV_맞,EF_어요,NP_저,NNG_취미,NNG_생활,NNG_운동,NNG_나이,NNG_초반,NNG_친구,NNB_번,VV_만나,NNG_결혼,JKO_을,NNG_선택,VV_대하,EC_어서,NNG_이야기,EC_다가,NNG_충격,ETM_던,NNB_것,NP_우리,JX_는,NNG_사람,EC_면,VV_되,EF_다,VV_위하,NP_나,NP_뭐,EF_ᆫ가,NNG_포기,NNB_수,NNG_양보,EC_다,NNG_생각,NNG_사랑,ETM_라는,NNG_부분,NNG_결정,NNG_처녀,NNG_총각,NNG_소리,ETM_을,NNG_정도,NNG_시기,VA_빠르,EC_는데,NNG_공부,JX_라든가,NNG_사회,NNG_진입,VA_늦,EC_ᆫ지,NNB_중,NNG_인상,NNG_남자,NNG_말,NNG_본인,NNB_살,VA_많,ETM_은,NNG_연상,NNG_여자,NNB_년,VV_사귀,NNB_거,EC_라고,VV_그러,EC_냐고,EC_면서,NNG_축하,EC_구나,EC_더니,VV_헤어지,EC_지,EC_으면,EF_죠,NNG_답변,VV_놀라,VA_어딨,EF_어,NP_자기,NNG_적령기,EF_냐,VV_따르,NNG_조건,VV_가지,EC_다고,VV_물어보,VA_같,EC_은지,NNG_중요,EC_ᆫ다고,VA_다르,VA_없,EC_더라도,VV_아끼,NNG_시작,EC_지만,VA_젊,NNG_집,EC_며,VA_좋,NNG_직장,EC_어도,VV_차,NNB_가지,NNG_준비,EC_어야,ETM_ᆫ다는,EF_지,NNG_상태,NNG_경제,VA_힘들,EC_게,NNG_트렌드,VV_바뀌,ETM_ᆫ,NP_그분,NNG_옆,VV_보,NNG_배우자,NNG_애,NNG_성격,NNG_장점,EC_ᆫ데,NNG_외형,NNG_키,VA_작,VA_왜소하,NNG_자신,VV_가,VV_다가가,VV_놓치,EC_은데,NNG_저번,NNG_국제결혼,NNG_긍정,EC_어라,VV_느끼,ETN_기,NP_누구,VV_권하,NNB_뿐,VA_나쁘,NNG_반응,VV_알아보,NNG_진행,VA_괜찮,EF_거든요,NNG_전,ETM_다는,NNG_엄마,NNG_아빠,NNG_나중,VV_죽,NNG_제사,NNG_얘기,NNB_적,VV_있,VV_지내,NNG_걱정,EC_냐,NNG_경우,NNG_친정,NNG_부모,NNG_오빠,VA_어리,NNG_친정아버지,NNG_할아버지,NNG_시간,NNB_시,VV_넘,VA_멀,NNG_거리,VV_살,NNG_단축,NNG_식구,NNG_형제,NNB_명,JX_만,NNG_지역,NNG_거주,NNG_명절,NNG_생일,NNG_횟수,NNG_매개,VV_인하,EC_다면,NNG_사실,NNG_지금,NNG_마음,VA_크,NNG_가족,NNG_모임,NNG_밥,VV_먹,NNG_남편,NNG_자식,NNB_쪽,NNG_옛날,VA_넓,NNG_범위,NNG_이직,NNG_직장인,NNG_올해,NNG_성공,NNG_내년,NNG_남,EC_려면,NNG_대화,NNB_때문,NNG_계산,EC_자면,VV_낳,EC_을까,VV_키우,JKO_ᆯ,NNG_노력,NNG_과정,VV_기다리,NP_너,JX_부터,NNG_행복,NNG_삶,VV_생기,VV_나누,NNG_휴학,NNG_시험,NNG_고민,VV_찾아보,NNG_직렬,VV_바꾸,EC_으니까,NNG_문제,VA_심각하,NNG_필수,NNG_주위,VV_사,JX_나,NNG_경제력,VV_갖추,NNG_무리,NNG_전제,NNG_자체,NNG_이기주의,NNG_성장,VV_정하,NNG_개인,NNG_있스고,NNG_혼란,VV_오,VV_들어가,VV_늦추,NNG_환경,JX_이나,NNG_눈치,EC_거든요,NP_그거,NNG_당연,NNG_욕심,NNG_관계,EC_는다면,VV_나가,NNG_당사자,VA_똑같,NNG_배려,VV_맞추,NP_그것,NNG_후배,EF_에요,NNG_패턴,NNG_가정사,NNG_밑,NNG_슬하,NNG_활동,NNG_돈,VV_벌,VV_이끌,NNG_입장,VV_들,NP_지,VV_지나,NP_여기,VV_찾,EF_예요,EC_냐면,VV_버리,EC_는다고,NNG_상대방,VV_적,VV_치르,VV_모르,NNG_마찬가지,NNG_형,NNG_손위,EF_니까,VV_이러,NNG_후,NP_이거,EF_ᆯ까,NNG_반,NNG_기대,NNG_이기심,VV_늘어나,NNG_예전,NNG_단위,VV_모이,NNG_사촌,NNG_지간,NNG_왕래,NP_이것,NNG_연락,VA_드물,EF_어라,EF_세요,VV_좋아하,VV_얽매이,NNG_일,EC_ᆫ다면,NNG_스트레스,NNG_타지
SD2401297,50대,0.009900990099009901,0.0279027902790279,0.0018001800180018,0.0036003600360036,0.0333033303330333,0.0072007200720072,0.0018001800180018,0.0027002700270027003,0.0072007200720072,0.0018001800180018,0.011701170117011701,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0153015301530153,0.004500450045004501,0.0027002700270027003,0.009000900090009001,0.009900990099009901,0.004500450045004501,0.021602160216021602,0.054005400540054004,0.012601260126012601,0.011701170117011701,0.0018001800180018,0.0009000900090009,0.021602160216021602,0.0054005400540054005,0.0153015301530153,0.0027002700270027003,0.0009000900090009,0.0072007200720072,0.009900990099009901,0.0027002700270027003,0.043204320432043204,0.0009000900090009,0.0063006300630063005,0.0153015301530153,0.009900990099009901,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0063006300630063005,0.0027002700270027003,0.0063006300630063005,0.0036003600360036,0.010801080108010801,0.0144014401440144,0.0369036903690369,0.0036003600360036,0.004500450045004501,0.018001800180018002,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0036003600360036,0.0054005400540054005,0.009000900090009001,0.0144014401440144,0.009900990099009901,0.0054005400540054005,0.0063006300630063005,0.0027002700270027003,0.0027002700270027003,0.0036003600360036,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0054005400540054005,0.0018001800180018,0.0036003600360036,0.009900990099009901,0.0009000900090009,0.004500450045004501,0.0054005400540054005,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0072007200720072,0.0054005400540054005,0.0027002700270027003,0.0018001800180018,0.009000900090009001,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0036003600360036,0.0009000900090009,0.0027002700270027003,0.0009000900090009,0.0027002700270027003,0.004500450045004501,0.0063006300630063005,0.0027002700270027003,0.004500450045004501,0.0153015301530153,0.0009000900090009,0.0009000900090009,0.0036003600360036,0.0009000900090009,0.009900990099009901,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0036003600360036,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.010801080108010801,0.004500450045004501,0.0027002700270027003,0.0018001800180018,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0018001800180018,0.0027002700270027003,0.0018001800180018,0.0009000900090009,0.0036003600360036,0.004500450045004501,0.0018001800180018,0.0072007200720072,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0018001800180018,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0054005400540054005,0.0009000900090009,0.0027002700270027003,0.004500450045004501,0.0063006300630063005,0.0009000900090009,0.004500450045004501,0.0009000900090009,0.0036003600360036,0.0036003600360036,0.004500450045004501,0.0009000900090009,0.0018001800180018,0.0018001800180018,0.0009000900090009,0.0027002700270027003,0.0036003600360036,0.0009000900090009,0.0009000900090009,0.008100810081008101,0.0018001800180018,0.0009000900090009,0.0027002700270027003,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0054005400540054005,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0018001800180018,0.0009000900090009,0.0018001800180018,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.004500450045004501,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.004500450045004501,0.0036003600360036,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0018001800180018,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.004500450045004501,0.0009000900090009,0.0018001800180018,0.0018001800180018,0.0018001800180018,0.0036003600360036,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0018001800180018,0.0036003600360036,0.0018001800180018,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401298,50대,0.0,0.02525832376578645,0.004592422502870264,0.003444316877152698,0.03214695752009185,0.0,0.0,0.0,0.002296211251435132,0.0,0.004592422502870264,0.008036739380022962,0.0,0.0,0.009184845005740528,0.010332950631458095,0.002296211251435132,0.0,0.016073478760045924,0.004592422502870264,0.01951779563719862,0.04822043628013777,0.011481056257175661,0.006888633754305396,0.0,0.0,0.02640642939150402,0.0,0.03673938002296211,0.004592422502870264,0.0,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.04362801377726751,0.0,0.004592422502870264,0.01951779563719862,0.008036739380022962,0.0,0.001148105625717566,0.0,0.011481056257175661,0.0,0.011481056257175661,0.0,0.001148105625717566,0.021814006888633754,0.027554535017221583,0.001148105625717566,0.0,0.011481056257175661,0.0,0.0,0.0,0.0,0.016073478760045924,0.011481056257175661,0.011481056257175661,0.010332950631458095,0.003444316877152698,0.010332950631458095,0.0,0.0,0.008036739380022962,0.0,0.0,0.0,0.002296211251435132,0.0,0.003444316877152698,0.01722158438576349,0.0,0.0057405281285878304,0.008036739380022962,0.001148105625717566,0.0,0.0,0.0,0.008036739380022962,0.001148105625717566,0.001148105625717566,0.0,0.011481056257175661,0.002296211251435132,0.0,0.0,0.0,0.0,0.002296211251435132,0.0,0.0,0.0,0.0,0.003444316877152698,0.0,0.0057405281285878304,0.010332950631458095,0.0,0.0,0.0,0.0,0.030998851894374284,0.0,0.003444316877152698,0.0,0.002296211251435132,0.0,0.0,0.0,0.001148105625717566,0.010332950631458095,0.009184845005740528,0.003444316877152698,0.0,0.0,0.0,0.0,0.002296211251435132,0.002296211251435132,0.0,0.0,0.0,0.001148105625717566,0.004592422502870264,0.0,0.012629161882893225,0.0,0.0,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.0,0.0,0.0,0.001148105625717566,0.002296211251435132,0.0,0.0,0.0057405281285878304,0.0,0.0057405281285878304,0.0,0.001148105625717566,0.004592422502870264,0.009184845005740528,0.002296211251435132,0.002296211251435132,0.002296211251435132,0.003444316877152698,0.002296211251435132,0.01722158438576349,0.0,0.0,0.014925373134328358,0.0,0.0,0.002296211251435132,0.001148105625717566,0.004592422502870264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006888633754305396,0.0,0.0,0.001148105625717566,0.0,0.0,0.0,0.0,0.001148105625717566,0.002296211251435132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002296211251435132,0.0057405281285878304,0.001148105625717566,0.0,0.0,0.001148105625717566,0.002296211251435132,0.0,0.002296211251435132,0.003444316877152698,0.0,0.008036739380022962,0.002296211251435132,0.002296211251435132,0.0,0.002296211251435132,0.0,0.002296211251435132,0.0,0.0057405281285878304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002296211251435132,0.0,0.0,0.0,0.0,0.001148105625717566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004592422502870264,0.001148105625717566,0.0,0.004592422502870264,0.0,0.0,0.002296211251435132,0.0,0.0,0.001148105625717566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002296211251435132,0.0,0.0,0.002296211251435132,0.0,0.0,0.006888633754305396,0.001148105625717566,0.0,0.0,0.0,0.0,0.0,0.0,0.001148105625717566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004592422502870264,0.0057405281285878304,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.004592422502870264,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.003444316877152698,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.002296211251435132,0.001148105625717566,0.0057405281285878304,0.002296211251435132,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.003444316877152698,0.004592422502870264,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.002296211251435132,0.003444316877152698,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566
