화자ID,연령대,NNG_여자,EC_고,NNG_주부,EC_다,EC_니까,NNG_가사,NNG_활동,JKO_을,VV_하,JKG_의,NNG_종류,VV_대하,ETM_ᆫ,NNG_필요,NNG_가전,NNG_제품,NNG_인테리어,NNB_것,JKS_이,NNG_관심,VA_많,ETN_기,NNB_때문,NNG_신경,VV_쓰,EC_는데,NNG_가전제품,VA_같,ETM_은,NNG_경우,JX_도,NNG_귀,JKS_가,VA_얇,NP_이것,VA_좋,NP_저것,EF_다,NNG_소리,JKO_를,VA_있,JX_ᆫ,EC_ᆫ데,NNG_때,JX_는,NNG_셀라믹,NNG_쎌라,NNG_생각,VV_나,NNG_단어,EC_다고,VV_그러,ETM_ᆯ,NNG_스테인레스,NNG_요즘,NP_뭐,EC_라,EF_지,EC_니깐,NNG_요리,NNG_신,NNB_거,JKO_ᆯ,VV_모르,ETM_을,EC_어서,VV_먹,VV_알,NP_어디,EC_면서,NNG_서,NNG_말,EC_게,VV_되,NNG_백화점,VV_가,NNG_용품,VV_살리,EC_어,VV_보,EC_면,JX_은,VA_비싸,EF_거든요,NNG_물건,NNG_구매,NNB_적,VV_있,EF_으세요,JX_이요,NNG_이사,NP_저,NNG_곳,EC_구,ETM_는,NNB_편,NNG_프라이팬,NNB_달,NNG_정도,EC_다가,VV_버리,NNG_달,NNB_식,NP_그것,NNG_껍데기,NNG_껍질,VV_벗겨지,EF_더라고,JX_요,VV_벗기,NNG_전,NP_거기,JX_다,EC_으니까,VV_찌,VV_볶,EF_잖아요,NNG_몸,EC_다니까,VV_사,NNB_원,NNG_수준,NNG_채식,NNB_데,VA_힘들,NNG_부분,NNG_층,NNG_소음,NNG_경험,VA_없,NNG_집,NNG_나무,NNG_곰팡이,VV_끼,NNG_세제,NNG_사용,NNG_아침,VV_오,VV_세,NNG_청소,NNG_집안,VA_예민하,EC_으면,EF_어요,NNB_가지,NNG_인테리,VV_대,VV_돌아다니,NNG_시장,NNG_수세미,NNG_세면,NNG_기,NNG_기기,NNG_구경,EF_ᆫ가,NNG_건조기,NNG_예전,NNG_지금,NNG_건조,NNG_밖,NNG_외부,NNG_창문,NNB_쪽,VV_걸,VV_마르,NNG_세탁기,JX_만,EC_어도,NNG_속옷,VV_빨,NNG_빠,NNG_위,NNG_위주,NNB_간,NNG_다양,EC_은데,NNG_지혜,EC_어야,NNG_점,EF_나요,NNG_전원주택,VV_살,NNG_일반,NNG_주택,NNG_나이,EC_을지,NNG_일손,VV_들,NNG_경제,NNG_돈,VV_들어가,NNG_예상,VA_간편하,VA_편하,NNG_생활,NNG_어려움,NNB_수,NNG_합리,NNG_아파트,NNG_관리,EF_ᆫ가요,JX_까지,NNB_만,NNG_여유,NNG_수리,NNG_미,VV_갖,NNG_커튼,NNG_바,VV_갈,NNG_쇼핑,VV_바꾸,VV_나오,NNG_활용,NNG_가능,EC_으면은,NNG_욕심,VV_생기,NNG_인,NNG_배관,NNG_고장,EC_거나,NNG_문제,VV_주,VV_고치,NNG_경,NNG_사람,VV_들이,NNG_기본,NNB_분,VV_걸리,VV_끝나,NNG_작업,VV_달,EC_라고,EF_더라고요,VV_놀라,EF_에요,NNG_두꺼비,VV_손대,NNG_수도꼭지,NP_그거,NNG_물,VV_새,NNG_원,EC_지,VV_가져가,EF_어,VV_가지,EC_나,VV_보이,NNG_의아,VV_꽂히,NNG_처음,NNG_홈,NNG_광고,NNG_집중,VV_알아보,NNG_티브이,NP_저희,NNG_평소,ETM_던,NNG_발암,NNG_물질,NNG_기존,EF_나,NNG_계란,VV_들러붙,EC_는다고,NNG_선전,NNG_특수,NNG_공법,EC_ᆫ다고,NNB_번,NNG_결론,NNG_방송,VA_다르,NNG_유효,NNG_기간,NNG_스텐,VA_똑같,VV_속,ETM_다는,VV_다니,NNG_전업,NNG_진심,NNG_남,VV_틀,EC_면은,VA_시원하,VV_앉,NNG_스타일,NNG_목욕탕,EC_어야지,NNG_일,NNB_주일,NNG_스타,VV_뿌리,NNG_얘기,NNG_회사,NP_너,VV_미치,EC_냐고,NNG_힘,NNG_정신,EF_냐,NNG_솔,NNG_간,NNG_만약,NNG_정착,EC_려고,NNB_년,NNG_옛날,JX_부터,NNG_그때,NNG_가스,NNG_수입,NNG_설치,NNG_비용,NP_이거,NNG_비,NNG_얼마,NNG_실,NNG_우리나라,ETM_라는,NNG_복합,NNG_기세,NNG_사이즈,EF_예요,NNG_댁,NNG_말씀,VV_드리,EC_다시피,NNG_취미,NP_나,EF_ᆫ다,EC_라서,NNG_아이디어,NNG_가족,NNG_미안,EC_라도,NNG_밥,NNG_국,NNG_반찬,NNG_나물,NNG_가게,NNG_고기,NNG_김치찌개,NNG_된장찌개,NNG_미역국,VV_좋아하,VV_돌리,NNG_팩,NNB_대로,NNG_나중,VV_올라가,NNG_지붕,NNG_싱크대,NNG_관리실,NNG_처마,NNG_끝,NNG_여름,NNG_나뭇잎,VV_떨어지,NNG_처리,VV_막히,VV_내려앉,NNG_리모델링,VA_예쁘,EF_세요,NP_우리,NNG_나라,NNG_봄,NNG_가을,NNG_겨울,NNG_잡지,NNG_혼자,JKS_서,NNG_침대,NNG_커버,NNG_식탁보,NNG_시즌,VV_맞,EC_려면,NNG_공간,NNG_한정,NNG_창고,VV_넣,VV_빼,NNG_그림,NNG_떡,EF_구나,NNG_유지,EF_는구나,NNG_본인,NNB_중,NP_누구,NNG_협조,VV_도와주,NNG_도움,VV_부르,EF_는데요,NNG_이후,NNG_자제,NNG_값,VV_오르,NNG_인건비,NNG_배,NNG_엘이디,NNB_등,VV_어쩌,EF_ᆸ니다
SD2400953,50대,0.0,0.042735042735042736,0.000949667616334283,0.010446343779677113,0.005698005698005698,0.0,0.0,0.005698005698005698,0.03608736942070275,0.002849002849002849,0.0,0.000949667616334283,0.011396011396011397,0.0,0.0,0.000949667616334283,0.000949667616334283,0.010446343779677113,0.032288698955365625,0.000949667616334283,0.001899335232668566,0.002849002849002849,0.0,0.000949667616334283,0.00949667616334283,0.011396011396011397,0.0,0.022792022792022793,0.02184235517568851,0.0,0.018043684710351376,0.0,0.037037037037037035,0.0,0.002849002849002849,0.004748338081671415,0.0,0.006647673314339981,0.0,0.015194681861348529,0.003798670465337132,0.002849002849002849,0.000949667616334283,0.000949667616334283,0.027540360873694207,0.0,0.0,0.002849002849002849,0.0,0.0,0.000949667616334283,0.003798670465337132,0.004748338081671415,0.0,0.002849002849002849,0.001899335232668566,0.0,0.0,0.0,0.000949667616334283,0.0,0.026590693257359924,0.005698005698005698,0.0,0.002849002849002849,0.024691358024691357,0.006647673314339981,0.000949667616334283,0.001899335232668566,0.001899335232668566,0.0,0.001899335232668566,0.014245014245014245,0.013295346628679962,0.0,0.005698005698005698,0.000949667616334283,0.0,0.023741690408357077,0.003798670465337132,0.012345679012345678,0.014245014245014245,0.0,0.002849002849002849,0.000949667616334283,0.000949667616334283,0.004748338081671415,0.004748338081671415,0.002849002849002849,0.0,0.003798670465337132,0.030389363722697058,0.0,0.0,0.018043684710351376,0.001899335232668566,0.004748338081671415,0.0,0.000949667616334283,0.0,0.000949667616334283,0.0,0.001899335232668566,0.0,0.0,0.0,0.0,0.003798670465337132,0.005698005698005698,0.0,0.002849002849002849,0.000949667616334283,0.0,0.000949667616334283,0.0,0.0,0.000949667616334283,0.0,0.0,0.011396011396011397,0.003798670465337132,0.0,0.0,0.003798670465337132,0.003798670465337132,0.0,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.007597340930674264,0.003798670465337132,0.0,0.0,0.0,0.000949667616334283,0.0,0.0,0.004748338081671415,0.0,0.00949667616334283,0.0,0.0,0.003798670465337132,0.011396011396011397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005698005698005698,0.0,0.0,0.0,0.000949667616334283,0.0,0.0,0.000949667616334283,0.0,0.0,0.0,0.001899335232668566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001899335232668566,0.0,0.004748338081671415,0.0,0.000949667616334283,0.003798670465337132,0.003798670465337132,0.001899335232668566,0.000949667616334283,0.0,0.0,0.000949667616334283,0.006647673314339981,0.0,0.001899335232668566,0.000949667616334283,0.0,0.0,0.0,0.0,0.0,0.001899335232668566,0.0,0.000949667616334283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000949667616334283,0.0,0.0,0.001899335232668566,0.000949667616334283,0.002849002849002849,0.0,0.004748338081671415,0.0,0.0,0.0,0.0,0.000949667616334283,0.0,0.0,0.0,0.0,0.002849002849002849,0.0,0.005698005698005698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000949667616334283,0.0,0.000949667616334283,0.001899335232668566,0.0,0.0,0.0,0.005698005698005698,0.000949667616334283,0.0,0.0,0.000949667616334283,0.0,0.0,0.0,0.002849002849002849,0.0,0.0,0.000949667616334283,0.000949667616334283,0.002849002849002849,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.003798670465337132,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.001899335232668566,0.000949667616334283,0.000949667616334283,0.001899335232668566,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.003798670465337132,0.004748338081671415,0.000949667616334283,0.002849002849002849,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.004748338081671415,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.001899335232668566,0.000949667616334283,0.001899335232668566,0.000949667616334283,0.000949667616334283,0.001899335232668566,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.002849002849002849,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.004748338081671415,0.000949667616334283,0.001899335232668566,0.002849002849002849,0.000949667616334283,0.000949667616334283,0.001899335232668566,0.004748338081671415,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.001899335232668566,0.001899335232668566,0.003798670465337132,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.003798670465337132,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.002849002849002849,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.001899335232668566,0.003798670465337132,0.000949667616334283,0.000949667616334283,0.002849002849002849,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.001899335232668566,0.000949667616334283,0.000949667616334283,0.003798670465337132,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.002849002849002849,0.001899335232668566,0.001899335232668566,0.002849002849002849,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.001899335232668566,0.001899335232668566,0.000949667616334283,0.000949667616334283,0.001899335232668566,0.001899335232668566,0.001899335232668566,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.002849002849002849,0.003798670465337132,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.001899335232668566,0.000949667616334283,0.001899335232668566,0.001899335232668566,0.001899335232668566,0.001899335232668566,0.000949667616334283,0.002849002849002849,0.000949667616334283,0.000949667616334283
SD2400954,50대,0.001763668430335097,0.031746031746031744,0.0026455026455026454,0.01763668430335097,0.012345679012345678,0.01146384479717813,0.007936507936507936,0.014109347442680775,0.019400352733686066,0.0008818342151675485,0.007936507936507936,0.003527336860670194,0.021164021164021163,0.003527336860670194,0.0008818342151675485,0.0026455026455026454,0.001763668430335097,0.02821869488536155,0.042328042328042326,0.001763668430335097,0.012345679012345678,0.013227513227513227,0.007054673721340388,0.007054673721340388,0.010582010582010581,0.012345679012345678,0.0026455026455026454,0.020282186948853614,0.02292768959435626,0.007054673721340388,0.019400352733686066,0.0008818342151675485,0.015873015873015872,0.0008818342151675485,0.0008818342151675485,0.010582010582010581,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.004409171075837742,0.008818342151675485,0.007054673721340388,0.005291005291005291,0.010582010582010581,0.018518518518518517,0.0008818342151675485,0.0008818342151675485,0.003527336860670194,0.001763668430335097,0.0008818342151675485,0.004409171075837742,0.010582010582010581,0.014991181657848324,0.001763668430335097,0.006172839506172839,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.003527336860670194,0.001763668430335097,0.0008818342151675485,0.025573192239858905,0.003527336860670194,0.001763668430335097,0.0026455026455026454,0.008818342151675485,0.004409171075837742,0.0008818342151675485,0.001763668430335097,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.014109347442680775,0.010582010582010581,0.0008818342151675485,0.0026455026455026454,0.0008818342151675485,0.0008818342151675485,0.02204585537918871,0.0026455026455026454,0.015873015873015872,0.02204585537918871,0.001763668430335097,0.008818342151675485,0.003527336860670194,0.0008818342151675485,0.005291005291005291,0.006172839506172839,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.02204585537918871,0.0008818342151675485,0.005291005291005291,0.0008818342151675485,0.007054673721340388,0.0026455026455026454,0.004409171075837742,0.001763668430335097,0.0008818342151675485,0.004409171075837742,0.0008818342151675485,0.003527336860670194,0.001763668430335097,0.005291005291005291,0.006172839506172839,0.003527336860670194,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.004409171075837742,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.006172839506172839,0.010582010582010581,0.0008818342151675485,0.0008818342151675485,0.010582010582010581,0.001763668430335097,0.0026455026455026454,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.008818342151675485,0.0008818342151675485,0.0008818342151675485,0.004409171075837742,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.005291005291005291,0.004409171075837742,0.005291005291005291,0.001763668430335097,0.0008818342151675485,0.0026455026455026454,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0026455026455026454,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0026455026455026454,0.004409171075837742,0.0008818342151675485,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.001763668430335097,0.003527336860670194,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0026455026455026454,0.004409171075837742,0.004409171075837742,0.0008818342151675485,0.005291005291005291,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.003527336860670194,0.0008818342151675485,0.004409171075837742,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.004409171075837742,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.001763668430335097,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.003527336860670194,0.001763668430335097,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0026455026455026454,0.0008818342151675485,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.007054673721340388,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.0008818342151675485,0.001763668430335097,0.0008818342151675485,0.001763668430335097,0.001763668430335097,0.0008818342151675485,0.0008818342151675485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
