화자ID,연령대,NP_우리,NNG_작년,NNG_애,NNB_간,JX_도,NNG_펜션,NP_그것,JKS_이,NP_저,JX_ᆫ,VV_가,EC_어서,VA_좋,ETN_기,ETM_던,NNB_적,JX_은,VA_없,ETM_는,NNB_데,VA_괜찮,EF_더라고,JX_요,NNG_특별,EC_게,VA_많,ETM_은,NNG_활동,JKO_을,VV_하,EC_고,VA_재밌,VV_놀,NNB_거,EC_는데,JX_는,VV_쉬,EC_러,ETM_ᆫ다는,NNG_개념,VA_있,NNG_집,VV_서,EC_어,ETM_단,NNG_공간,NNG_밖,NNG_야외,NNG_숯불,NNG_구이,VA_짧,NNG_시간,EC_지만,VV_먹,NNG_자체,JKS_가,VA_소소하,ETM_ᆫ,NNG_행복,VA_크,EF_어요,NP_어디,JKO_를,NP_자기,NNG_아들,NNG_앞,NNG_바닷가,NNG_사진,VV_찍,VV_자,EC_ᆫ다고,EF_잖아요,EC_ᆯ지언정,EC_다,VV_오,ETM_다는,VA_같,VV_있,NNB_것,NNG_나이,VV_들어가,EC_니까,EC_ᆫ지,VV_모르,NNG_전,NNG_몽돌,NNG_해수욕장,JKG_의,EF_고,NNG_기회,EC_으면,EF_다,ETM_란,NNG_생각,ETM_라는,NP_거기,NNG_물놀이,NNG_액티브,EC_다고,NP_그거,NNG_연장,NNG_선상,EC_ᆫ데,NNG_베란다,VV_앉,NNG_뷰,EC_지,NNG_그때,EF_다고,NNG_바다,NNG_수평선,VV_보이,NP_거,NNG_해,VV_지,NNG_노을,VV_바라보,NNG_멍,VV_때리,EC_ᆫ다,EF_죠,EF_더라고요,NNG_정적,EC_으니까,VV_좋아하,VV_따,NNB_나름,JX_대로,NNG_휴가,NNG_휴,VV_즐기,NNG_형태,NP_나,NNG_사람,NNG_혼자,JKS_서,NNG_풍경,VV_보,NP_이거,VA_젊,ETM_을,NNG_때,JX_만,EF_에요,NNG_나머지,EF_예요,NNG_배낭,VV_메,NNG_우리나라,NNG_백,NNB_대,NNG_간,NNG_종주,VV_되,EC_든,NNG_산,ETM_ᆯ,NNG_국도,NNG_트레킹,NNG_하이킹,JKO_ᆯ,NNG_올해,JX_나,EC_은데,NNG_정도,NNG_하루,NNG_종일,NP_뭐,NNB_수,EF_느냐,NNG_이틀,EC_면,NNG_적응,EF_거든요,NNB_일,NNG_희열,EF_는데,NNG_실질,NNG_발,VA_힘들,VA_어리,VV_갖,VV_끼,NNG_여행,JX_밖에,VV_그러,NNG_텐트,VV_치,NNB_쪽,NNG_기본,NNG_성향,NNG_계획,VV_짜,NNG_포커스,VV_맞추,EF_어야죠,NNG_본인,NNG_스타일,VV_나가,NNG_편안,NNG_여장,VV_풀,VA_맛있,NNG_근처,EC_으면서,NNG_부분,NNG_얘기,NNG_팩,VV_어울리,EF_는다,NNG_선호,NNG_관광,NP_무엇,NNG_휴양지,NNG_선택,EC_느냐,VA_중하,EF_어,NP_이것,NNG_물,NNG_계곡,NNG_며칠,NNG_차,NNG_렌트,EF_으니까,NNG_그다음,NNG_해결,NNG_일부,NNG_금액,NNG_지불,EC_더라도,NNG_숙박업소,NNG_계절,NP_언제,EF_야,NNG_봄,NNG_여름,NNG_가을,NNG_겨울,NNG_추석,EC_ᆯ려면,NNB_중,EF_지,NNG_매력,NNG_곳,NNG_물가,NNG_요즘,NNG_문제,NNG_뉴스,VV_나오,NNG_차지,EC_고서,JX_라도,NNB_만,VA_다르,NNG_느낌,NNG_국내,NNG_분위기,VV_나,NNB_번,NNG_쯤,NNG_해외여행,VA_똑같,NNG_잠자리,NNG_이동,NNG_거리,NNG_확보,NNG_신혼,NNG_노,NNG_투어,VV_이러,EF_니까,NNG_점,NNG_해외,NNG_흥미,VV_느끼,EC_면서,NNG_비행기,VV_타,EC_어야,NNG_짜증,EC_어도,NNG_게,EC_자고,VV_조르,EC_거나,EC_라,NNG_엄마,EF_ᆯ래,JX_야,EC_어요,NNG_눈치,NNG_시,NP_쟤,ETM_자는,NNG_소리,NNG_게임,NNG_장소,VV_바뀌,NNB_뿐,EC_나,NNG_기억,VV_남,NNG_성장,JX_부터,NNG_아빠,NNG_정서,NNG_안정,NNG_면,NNG_스케줄,VV_들,NNG_가족,EC_니,NNG_식구,NNG_위주,VV_다니,VV_크,VV_살,NNG_숙박,NNG_시설,VV_맞,NNG_맛집,EF_느냐고,NNG_말,EC_길래,EC_구나,VV_원하,NNG_다음,EC_자,EC_더니,NNG_올,NNG_여름휴가,VA_뒤늦,EC_려고,NNG_날씨,NNG_재난,NNG_아이,NNG_쌍둥이,VV_세우,NNG_연휴,JX_이나,NNG_저번,NNG_연애,NNG_대포,VV_알,NNG_지인,VA_습하,EC_ᆫ다든지,NNG_지금,NNB_바,VA_편하,VV_늘어지,NNG_외갓집,NNG_친척,EC_라고,NNG_내년,NNG_내후년,VV_데리,EC_ᆯ까,NNG_관광지,NNG_겸사,VA_비싸,NNG_바가지,VV_쓰,VV_망설이,NNB_분,VV_계시,NNG_이모,NNG_절약,NNG_이모부,VV_돌아가,VV_모시,NNG_언니,NNG_부부,NNG_만약,NNG_인원,VV_빌리,NNG_재미,VA_뜻깊,NNG_명절,EC_으려나,NNG_전후,VV_대하,NNG_눈,NNG_무릎,JX_까지,VV_쌓이,NNG_성인,EC_곤,NNG_결혼식,VV_삼,NNG_숙소,NNB_지,NNG_수영,NNG_지역,EC_면은,EF_니깐요,NNG_자녀,NNG_부모,NNG_입장,NNG_피곤,ETN_다기,NNG_뒤치다꺼리,NNG_찐으로,JKS_이서,NNG_비교,NNG_유투
SD2401353,50대,0.005154639175257732,0.0010309278350515464,0.004123711340206186,0.0010309278350515464,0.01958762886597938,0.007216494845360825,0.003092783505154639,0.029896907216494847,0.015463917525773196,0.01958762886597938,0.027835051546391754,0.009278350515463918,0.020618556701030927,0.004123711340206186,0.002061855670103093,0.0010309278350515464,0.008247422680412371,0.005154639175257732,0.03917525773195876,0.0010309278350515464,0.003092783505154639,0.002061855670103093,0.005154639175257732,0.0010309278350515464,0.012371134020618556,0.003092783505154639,0.006185567010309278,0.0010309278350515464,0.010309278350515464,0.016494845360824743,0.042268041237113405,0.002061855670103093,0.006185567010309278,0.04329896907216495,0.004123711340206186,0.021649484536082474,0.004123711340206186,0.0010309278350515464,0.002061855670103093,0.003092783505154639,0.008247422680412371,0.0010309278350515464,0.0010309278350515464,0.01134020618556701,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.007216494845360825,0.006185567010309278,0.007216494845360825,0.003092783505154639,0.01752577319587629,0.0010309278350515464,0.020618556701030927,0.0010309278350515464,0.004123711340206186,0.01134020618556701,0.002061855670103093,0.010309278350515464,0.004123711340206186,0.003092783505154639,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.003092783505154639,0.0010309278350515464,0.005154639175257732,0.0010309278350515464,0.008247422680412371,0.006185567010309278,0.002061855670103093,0.004123711340206186,0.003092783505154639,0.018556701030927835,0.0010309278350515464,0.0010309278350515464,0.007216494845360825,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.007216494845360825,0.0010309278350515464,0.0010309278350515464,0.005154639175257732,0.002061855670103093,0.0010309278350515464,0.004123711340206186,0.002061855670103093,0.003092783505154639,0.0010309278350515464,0.003092783505154639,0.002061855670103093,0.012371134020618556,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.002061855670103093,0.003092783505154639,0.004123711340206186,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.013402061855670102,0.0010309278350515464,0.002061855670103093,0.007216494845360825,0.005154639175257732,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.005154639175257732,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.003092783505154639,0.007216494845360825,0.004123711340206186,0.0010309278350515464,0.006185567010309278,0.005154639175257732,0.003092783505154639,0.003092783505154639,0.0010309278350515464,0.009278350515463918,0.002061855670103093,0.004123711340206186,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.01134020618556701,0.0010309278350515464,0.002061855670103093,0.008247422680412371,0.0010309278350515464,0.003092783505154639,0.0010309278350515464,0.005154639175257732,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.008247422680412371,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.006185567010309278,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.003092783505154639,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.004123711340206186,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.003092783505154639,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.002061855670103093,0.002061855670103093,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.002061855670103093,0.002061855670103093,0.004123711340206186,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.002061855670103093,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401354,50대,0.005175983436853002,0.0,0.009316770186335404,0.0,0.021739130434782608,0.0,0.0,0.037267080745341616,0.008281573498964804,0.006211180124223602,0.046583850931677016,0.017598343685300208,0.016563146997929608,0.006211180124223602,0.0010351966873706005,0.0010351966873706005,0.014492753623188406,0.009316770186335404,0.015527950310559006,0.005175983436853002,0.0010351966873706005,0.006211180124223602,0.004140786749482402,0.0,0.012422360248447204,0.004140786749482402,0.009316770186335404,0.0010351966873706005,0.014492753623188406,0.033126293995859216,0.045548654244306416,0.003105590062111801,0.008281573498964804,0.015527950310559006,0.015527950310559006,0.032091097308488616,0.003105590062111801,0.003105590062111801,0.0,0.0,0.010351966873706004,0.004140786749482402,0.0,0.030020703933747412,0.0,0.0,0.002070393374741201,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.0010351966873706005,0.017598343685300208,0.0,0.010351966873706004,0.0,0.002070393374741201,0.010351966873706004,0.0,0.011387163561076604,0.004140786749482402,0.0010351966873706005,0.0,0.005175983436853002,0.0,0.0,0.002070393374741201,0.002070393374741201,0.0010351966873706005,0.0,0.011387163561076604,0.004140786749482402,0.002070393374741201,0.007246376811594203,0.007246376811594203,0.007246376811594203,0.0,0.0,0.014492753623188406,0.0,0.003105590062111801,0.0,0.0,0.0,0.002070393374741201,0.002070393374741201,0.0010351966873706005,0.006211180124223602,0.005175983436853002,0.0,0.007246376811594203,0.0010351966873706005,0.002070393374741201,0.0,0.0,0.002070393374741201,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.0,0.0010351966873706005,0.005175983436853002,0.0,0.002070393374741201,0.0,0.0,0.0,0.0010351966873706005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.0010351966873706005,0.0,0.0,0.0,0.005175983436853002,0.0,0.0,0.0,0.004140786749482402,0.003105590062111801,0.0,0.0,0.0,0.004140786749482402,0.0,0.0,0.007246376811594203,0.013457556935817806,0.0010351966873706005,0.0,0.0,0.0010351966873706005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008281573498964804,0.0,0.0010351966873706005,0.012422360248447204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010351966873706005,0.0,0.0,0.003105590062111801,0.0,0.0,0.018633540372670808,0.0,0.004140786749482402,0.0,0.0,0.002070393374741201,0.0,0.0,0.0010351966873706005,0.005175983436853002,0.0,0.0,0.008281573498964804,0.0,0.0,0.002070393374741201,0.002070393374741201,0.0,0.0,0.0,0.002070393374741201,0.0010351966873706005,0.0,0.0,0.0,0.0,0.0010351966873706005,0.0010351966873706005,0.0,0.0,0.0,0.0,0.0010351966873706005,0.0010351966873706005,0.0,0.002070393374741201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010351966873706005,0.003105590062111801,0.0,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010351966873706005,0.0,0.0,0.0,0.0,0.0,0.002070393374741201,0.002070393374741201,0.003105590062111801,0.002070393374741201,0.0,0.0,0.002070393374741201,0.0,0.003105590062111801,0.0010351966873706005,0.0010351966873706005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010351966873706005,0.0,0.0,0.0,0.002070393374741201,0.005175983436853002,0.0,0.002070393374741201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002070393374741201,0.0,0.002070393374741201,0.002070393374741201,0.0,0.0,0.003105590062111801,0.0010351966873706005,0.0,0.0,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.006211180124223602,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.009316770186335404,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.003105590062111801,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.003105590062111801,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.003105590062111801,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.003105590062111801,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.003105590062111801,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.004140786749482402,0.004140786749482402,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005
