화자ID,연령대,NNG_와이프,JX_은,VV_알,EC_게,VV_되,ETM_ᆫ,NNB_거,EF_지,NP_나,JX_는,VV_쫓아다니,NNG_여자,JKS_가,VA_많,NNB_명,NNG_정도,JKO_를,VV_사귀,EC_고,VV_그러,EC_다가,NNG_집,JX_ᆫ,NNG_결혼,EC_라고,VV_하,EC_다,EC_니까,NP_뭐,EC_라,EF_ᆯ까,JKG_의,NNG_이상,NNB_것,JX_도,NNG_이제,EC_면,ETM_다라는,NNG_생각,JKO_을,VV_갖,NNG_우연,EC_지,EC_어서,VA_강하,NNG_대시,JX_까지,NNG_케이스,NP_너,NNG_연애,NNG_기간,JKS_이,EF_어,VV_싸우,EF_ᆫ다,NNG_트러블,VV_생기,ETM_는,VA_크,VA_없,NNG_경제,NNG_면,NNG_예,VV_들,NP_요거,VV_사,EC_어야,EF_자,VV_대하,NNB_외,ETM_ᆯ,NNB_만,VA_같,NNG_최근,NNG_경우,VA_있,VA_젊,ETM_은,NNG_애,NNG_어린애,VV_만나,EC_ᆫ데,NNG_요즘,NNG_아들,NNG_대학,VV_즐기,EF_야,NNB_간,ETM_자는,NNG_아,ETM_다는,NNG_예전,NNG_프로,EC_다면,NNB_프로,VV_줄어들,NNB_번,NNG_중학교,NNG_때,NNG_상처,EC_어,NNG_학교,VV_들어가,EC_더니,NP_자기,NNG_과,NNG_나이,VV_먹,NNB_수,EC_ᆫ가,VV_들어오,EF_어요,NNG_직장,VV_다니,VA_좋,NP_걔,NNG_조,NNG_얘기,JKO_ᆯ,EC_는데,NNG_마음,EC_ᆫ다,EF_더라고,NNG_만약,NNG_자식,NNG_남자,NNB_살,NNG_연상,EC_ᆫ다면은,VV_어떡하,NNB_가지,NNG_조건,JX_만,VV_맞추,NNG_서로,VV_맞,EC_으면,NNG_신혼부부,NNG_전세,NNG_자금,NNG_대출,JX_이라든가,NNG_돈,EC_어도,VV_구하,ETM_을,EF_거든,NNG_활성,ETN_기,VV_위하,VV_낳,EC_지만,NNB_식,NNG_진짜,VV_보,EC_으니까,NNG_자체,NNG_패턴,VV_나누,NP_우리,VA_다르,NNG_범위,VA_넓,VV_퍼지,NNG_나라,EC_려면,VA_시,NNG_붓,NNG_값,ETM_라는,VV_주,NNB_적,VV_가,NNG_친척,NNB_중,NNG_유명,NNG_가수,NNG_성,EF_라고,NP_그것,EF_더라,VV_나오,NNB_데,NNG_해체,NNG_동생,NNB_원,VV_내,NNG_부담,NNG_욕,NNG_그때,VA_바쁘,VV_보내,VV_오,NNG_결혼식,EC_ᆫ다면,EC_면은,NNG_음식,VV_올라가,NNG_보통,NNG_경조사비,NNG_얼마,NNB_내,NNG_장례식장,NNG_결혼식장,NNG_천차만별,NNG_뷔페,NNG_식,NP_어디,NP_거기,NNG_식사비,VA_싸,NNG_인,NNG_어,NNG_회전,VV_떨어지,NNG_해물탕,NNG_백반,NNG_사람,NNB_곳,VA_비싸,VV_있,NNG_밥,NNG_끼,NNG_축하,VA_작,NNG_비용,EF_잖아,NNG_국그릇,NNG_상관,EC_어야지,VV_죽,NNG_영혼,VA_기쁘,ETM_ᆫ다는,NNG_말,NNG_배,VA_고프,VA_슬프,NNG_위,NNG_오랜만,NNG_대화,NNG_수요,NNG_공급,NNG_조율,VV_몰리,NNG_신,NNG_신부,VV_데리,EC_ᆫ다고,NNB_측,JX_다가,NP_그거,NNG_정책,VV_남,NNG_선호,NNG_사상,NNG_숫자,VV_데려오,NNG_당일,NNG_추가,NNG_요구,EF_ᆫ대,NNG_기본,NNG_준비,NNG_공동,NNG_명의,NNG_남녀,NNG_비율,NP_이것,VA_힘들,NNG_소개,NNG_친구,EC_여,NNG_소개팅,VV_살,EF_다,NNB_년,NNG_중간,NNG_우여곡절,NNG_세월,VA_빠르,NNG_인연,EF_구나,EF_나,NNG_특별,NNG_경험,NNG_트렌드,EC_으려고,NNG_뉴스,VV_느끼,EC_니,NNG_문제,NNG_관련,EC_은데,ETN_ᆷ,ETM_던,NNG_모습,NNG_차이,EC_다고,EC_거나,VV_늘,VV_벗어나,NNG_사실,NNG_본인,NNG_중요,NNG_거리낌,EC_던데,VV_모르,NNG_풍경,VV_달라지,NNG_부조,EF_는지,NNG_인터넷,NNG_물가,NNG_사이,VV_오르,VV_비하,VA_높,NNG_일생,VA_저렴하,NNG_호텔,NNG_초대,NNG_옛날,NNG_지인,EC_면서,NNG_부조금,NNG_식삿값,VV_따지,NNG_비교,NNG_기사,NNG_최신,NNG_단면,EF_ᆫ가,EC_러,NNG_전,EF_ᆫ지,NNG_장례식,NNG_관혼상제,NNG_대부분,NNG_병원,NNB_때문,NNG_식사,NNG_슬픔,VV_당하,NNG_곳,VA_배부르,NNG_측면,NNG_스트레스,NNG_세대,VV_바뀌,EC_ᆫ지,NNG_극단,NNG_신붓감,NNG_발상,NNG_남,VA_신기하,NNG_가족,NNG_형성,NNG_부분,NNG_강조,JX_이든,NNG_무시,VA_지나치,NNG_과도,VV_상하,NNG_당사자,NNG_파경,EC_은
SD2401879,50대,0.0018214936247723133,0.022768670309653915,0.0036429872495446266,0.018214936247723135,0.020036429872495445,0.02185792349726776,0.020036429872495445,0.004553734061930784,0.007285974499089253,0.0273224043715847,0.0009107468123861566,0.004553734061930784,0.018214936247723135,0.00273224043715847,0.0036429872495446266,0.006375227686703097,0.00819672131147541,0.0009107468123861566,0.051001821493624776,0.009107468123861567,0.0018214936247723133,0.00273224043715847,0.006375227686703097,0.011839708561020037,0.00273224043715847,0.020036429872495445,0.00546448087431694,0.00819672131147541,0.006375227686703097,0.00819672131147541,0.00546448087431694,0.007285974499089253,0.0009107468123861566,0.00819672131147541,0.02459016393442623,0.0018214936247723133,0.00546448087431694,0.0009107468123861566,0.00819672131147541,0.007285974499089253,0.0018214936247723133,0.0009107468123861566,0.0018214936247723133,0.014571948998178506,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.0018214936247723133,0.00819672131147541,0.0018214936247723133,0.0009107468123861566,0.030054644808743168,0.01639344262295082,0.0018214936247723133,0.0009107468123861566,0.0036429872495446266,0.0036429872495446266,0.020036429872495445,0.007285974499089253,0.010018214936247723,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.00273224043715847,0.0018214936247723133,0.006375227686703097,0.0018214936247723133,0.004553734061930784,0.0009107468123861566,0.012750455373406194,0.0009107468123861566,0.01366120218579235,0.0009107468123861566,0.010018214936247723,0.02185792349726776,0.0018214936247723133,0.01366120218579235,0.011839708561020037,0.0009107468123861566,0.0036429872495446266,0.0018214936247723133,0.0036429872495446266,0.0009107468123861566,0.0018214936247723133,0.0018214936247723133,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0018214936247723133,0.0009107468123861566,0.007285974499089253,0.0009107468123861566,0.02185792349726776,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0018214936247723133,0.0009107468123861566,0.007285974499089253,0.00546448087431694,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0036429872495446266,0.0018214936247723133,0.0009107468123861566,0.0036429872495446266,0.00273224043715847,0.007285974499089253,0.0018214936247723133,0.0009107468123861566,0.00546448087431694,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.00273224043715847,0.00546448087431694,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.0018214936247723133,0.0009107468123861566,0.004553734061930784,0.004553734061930784,0.0009107468123861566,0.00819672131147541,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.00273224043715847,0.0009107468123861566,0.006375227686703097,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.00273224043715847,0.0036429872495446266,0.0018214936247723133,0.00273224043715847,0.0018214936247723133,0.009107468123861567,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.007285974499089253,0.0009107468123861566,0.0009107468123861566,0.012750455373406194,0.007285974499089253,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0036429872495446266,0.0009107468123861566,0.00546448087431694,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.004553734061930784,0.0009107468123861566,0.0009107468123861566,0.00273224043715847,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.00273224043715847,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0009107468123861566,0.0018214936247723133,0.0009107468123861566,0.0009107468123861566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401880,50대,0.0011574074074074073,0.02199074074074074,0.0,0.02199074074074074,0.013888888888888888,0.028935185185185185,0.020833333333333332,0.0023148148148148147,0.010416666666666666,0.02199074074074074,0.0,0.0023148148148148147,0.019675925925925927,0.003472222222222222,0.0,0.0023148148148148147,0.013888888888888888,0.0011574074074074073,0.03009259259259259,0.004629629629629629,0.0011574074074074073,0.0,0.0011574074074074073,0.011574074074074073,0.003472222222222222,0.023148148148148147,0.003472222222222222,0.003472222222222222,0.0,0.0011574074074074073,0.0,0.011574074074074073,0.0,0.011574074074074073,0.028935185185185185,0.0,0.01273148148148148,0.0,0.008101851851851851,0.01273148148148148,0.0,0.0,0.008101851851851851,0.024305555555555556,0.0,0.0,0.0011574074074074073,0.0,0.010416666666666666,0.005787037037037037,0.0,0.03356481481481482,0.009259259259259259,0.006944444444444444,0.0,0.0,0.0,0.019675925925925927,0.0023148148148148147,0.01273148148148148,0.004629629629629629,0.0,0.0,0.0023148148148148147,0.0,0.0,0.005787037037037037,0.0,0.005787037037037037,0.0,0.0023148148148148147,0.0,0.018518518518518517,0.004629629629629629,0.008101851851851851,0.008101851851851851,0.008101851851851851,0.017361111111111112,0.0023148148148148147,0.0,0.004629629629629629,0.003472222222222222,0.008101851851851851,0.0,0.0,0.0,0.0,0.0011574074074074073,0.0,0.0,0.0,0.0011574074074074073,0.0,0.0011574074074074073,0.0,0.0,0.0023148148148148147,0.0,0.005787037037037037,0.0,0.01273148148148148,0.0,0.0011574074074074073,0.0,0.0,0.0,0.0023148148148148147,0.003472222222222222,0.0011574074074074073,0.0,0.0,0.0,0.0,0.0,0.0011574074074074073,0.0,0.0,0.005787037037037037,0.0011574074074074073,0.008101851851851851,0.0023148148148148147,0.0,0.004629629629629629,0.0,0.0,0.0011574074074074073,0.0011574074074074073,0.0023148148148148147,0.0,0.0,0.0023148148148148147,0.0,0.0011574074074074073,0.0,0.0,0.0,0.0011574074074074073,0.0,0.0,0.0,0.0,0.0,0.0023148148148148147,0.0023148148148148147,0.0,0.0023148148148148147,0.0,0.0,0.01273148148148148,0.0,0.0,0.008101851851851851,0.0,0.0,0.009259259259259259,0.0,0.0011574074074074073,0.0,0.0,0.005787037037037037,0.0011574074074074073,0.0,0.0,0.0,0.0011574074074074073,0.0,0.0,0.0,0.0011574074074074073,0.0023148148148148147,0.0011574074074074073,0.004629629629629629,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,0.0023148148148148147,0.0023148148148148147,0.0,0.0,0.0,0.003472222222222222,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.003472222222222222,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0011574074074074073,0.004629629629629629,0.0011574074074074073,0.0011574074074074073,0.0,0.0,0.0,0.0,0.0,0.0,0.011574074074074073,0.0,0.0011574074074074073,0.003472222222222222,0.0011574074074074073,0.0,0.0011574074074074073,0.0,0.0,0.0023148148148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011574074074074073,0.0023148148148148147,0.0,0.0,0.0,0.0,0.0,0.0011574074074074073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023148148148148147,0.0023148148148148147,0.0011574074074074073,0.0011574074074074073,0.0023148148148148147,0.0023148148148148147,0.0023148148148148147,0.004629629629629629,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.005787037037037037,0.0011574074074074073,0.0023148148148148147,0.0011574074074074073,0.004629629629629629,0.008101851851851851,0.004629629629629629,0.005787037037037037,0.0011574074074074073,0.003472222222222222,0.0011574074074074073,0.0011574074074074073,0.0023148148148148147,0.008101851851851851,0.0011574074074074073,0.0011574074074074073,0.0023148148148148147,0.0011574074074074073,0.003472222222222222,0.0011574074074074073,0.0011574074074074073,0.003472222222222222,0.0023148148148148147,0.0011574074074074073,0.0023148148148148147,0.0023148148148148147,0.0023148148148148147,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.005787037037037037,0.0023148148148148147,0.0023148148148148147,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.003472222222222222,0.0011574074074074073,0.0023148148148148147,0.0023148148148148147,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.005787037037037037,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.003472222222222222,0.0023148148148148147,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0023148148148148147,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0023148148148148147,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0023148148148148147,0.0011574074074074073,0.004629629629629629,0.0011574074074074073,0.0023148148148148147,0.0011574074074074073,0.0023148148148148147,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073,0.0011574074074074073
