화자ID,연령대,NP_우리,NNG_학교,VV_다니,ETM_ᆯ,NNG_때,VA_짓궂,EC_고,NNG_개구쟁이,EC_는데,NNG_친구,JX_는,EF_어,NNG_초등학교,NNG_중학교,NNG_고등학교,EF_다,NP_나,NNG_선생,NNG_장난,JX_도,VV_하,VV_놀,ETN_기,EC_라면,VA_좋,VA_어리,EC_니까,NNG_말씀,JKS_이,NNG_법,ETM_ᆫ,NNB_줄,VV_알,VV_따르,NNG_아이,JKO_을,VV_보,EC_면,NNG_생각,VV_들,NNG_생활,EC_게,EC_어야,VV_되,EC_ᆯ지,VV_모르,NNG_요즘,JX_은,NNG_애,NNG_옛날,NNG_그림자,JX_만,VV_밟,EC_어도,EC_ᆫ다고,JKO_를,NNG_학창,NNG_시절,VV_보내,NNG_소풍,VV_가,VV_그러,EF_잖아,VA_재밌,NNG_보물찾기,NNG_장기,NNG_자랑,NNB_거,JKO_ᆯ,JX_ᆫ,EC_나,ETM_는,VA_같,EC_던데,NNG_안,NNG_범생이,EC_다고,VV_좋아하,NNG_과목,NP_뭐,NNG_제일,NNG_여자,EF_네,NNB_것,NNG_수업,EC_어,EC_으니까,NNG_예체능,VV_돌아보,NNG_그때,JKS_가,NNG_젤,ETM_던,NNG_나이,VV_먹,NNG_일,EF_구나,NNG_말,EC_려다가,VV_잊어버리,NNG_참,NNG_교복,NNG_지금,EC_는다고,NNG_신세대,NNG_비교,JKG_의,NNG_정서,VV_맞,VV_어울리,NNG_정숙,VA_바르,VV_있,EC_으면,EC_려고,NNG_초등,VV_통틀,VA_있,EF_잖아요,NNG_음악,NNG_얼굴,VA_예쁘,NNG_키,VA_크,EF_거든,NNG_합창,NNG_부도,EF_더라고,NNG_날,EF_지,VV_울,NNG_기억,VV_나,ETM_은,NNG_사람,VV_서,NNG_삼촌,VV_돌아가,NNG_제자,NNG_유대,NNG_관계,VV_가지,EC_든지,NNB_간,EC_다,VA_나쁘,EC_라고,EC_어서,VV_사귀,EC_지만,VV_지나,NNG_추억,EC_ᆫ데,EC_면서,VA_친하,VV_가르치,NNG_다정,NNG_사회,VV_나오,NNG_마음,NNG_변화,VA_다르,VV_느끼,NNB_수,JX_나,VV_얽매이,EC_지,VV_오,VV_막,EF_고,NNG_부유,NNG_검소,NNG_학생,VA_없,EC_라,NNG_갖가지,VA_맛있,NNG_도시락,NNG_반찬,VV_사,EC_는지,NNG_표,NNG_정도,NNG_계란,NNG_멸치,VA_메마르,VV_살,VA_편하,NNG_핸드폰,ETM_라는,NP_어디,VV_찾아가,EC_어야지,NNG_편지,VV_쓰,EF_는데,NNG_수학여행,VV_남,NNG_수학,NNG_여행,NNG_김밥,VV_싸,VV_버리,NP_그것,NNG_남,NNG_이상,NNG_자존심,VA_세,NNG_질투,VA_많,NNG_바보짓,EF_야,NNG_지각,NNB_번,NNG_숙제,VV_내,NNG_다음,NNG_정확,NNG_속,VV_지내,NNG_이쁨도,EC_으려고,NNB_나름,VA_이쁘,NNG_짓,NNG_성격,VV_혼나,EC_ᆯ까,NNG_범,NNG_최고,VV_지키,NNG_노력,NNG_매,NNG_폭력,VV_않,NNG_훈계,VV_받아들이,VV_매,VV_스치,NNG_신고,EC_니,NNG_큰일,NNG_버스,NNG_대절,NNG_외국,NNG_근방,NNG_지방,NNG_산,NNB_데,VV_걸,JX_부터,NNB_도,NNG_구경,NP_이것,NNG_행복,VV_쌓이,NNG_시간,NNG_수,VA_약하,NNG_날짜,VV_붙,NNG_번호,JX_대로,VV_시키,VV_걸리,NNG_다행,NNG_진땀,VV_흘리,VV_풀,NNG_가정,NNG_걸,EC_느라고,NNG_고생,NP_걔,VV_보이,NNG_할애,NNG_웃음,NNG_연락,NNG_느낌,EC_다가,NNG_무릎,NNG_아래,NNG_치마,NNG_스커트,NNG_길이,NNG_위,VV_올라가,VA_길,NNG_허벅지,JX_까지,VV_자르,NNG_몸,NNG_타이트,NNG_모습,EF_어야지,NNG_한때,EC_라서,VA_짧,VV_당하,NP_자기,VV_비롯되,NNG_탓,VV_입히,NNG_옷,VV_만들,NNG_의식,NNG_비행,NNG_청소년,EF_은데,VV_싫어하,NNG_터치,ETM_을,NNG_체육,NNG_담임,NNG_졸업,NNG_얼마,VA_젊,NNG_병,NNG_나중,NNG_소식,VA_아프,NNG_아기,NNB_대,NNG_후반,NNG_안쪽,EC_은데,VV_애타,VA_속상하,NNG_얘기,NNG_구속,VV_끝나,VV_기다리,NNG_한참,NNG_통화,VV_만나,NNG_목사,NNG_이미지,NNG_매치,NNG_밥,NNG_전화,NNG_동등,NP_저,NNG_비위,VV_맞추,NNG_야간,NNG_자율,NNG_학습,VV_도망가,NNG_자습,EF_더구먼,NNG_사정,VV_앉히,NNG_공부,VA_싫,NNG_끝,NNG_추세,EC_든,EF_든,EC_ᆫ답시고,NNG_책,VV_펴,VV_엎어지,VV_자,NNG_점심,EF_ᆫ데,NNG_아침,NNG_급식,NNG_전,NNG_의자,VV_모이,VV_까,NNG_매점,NNG_빵,NNG_군것질,NNB_거리,VV_깔깔대,VV_돌이키,NNG_화젯거리,NNG_삼삼오오,VV_수군대,NNG_상처,NNG_소녀,VA_깊,NNG_우정,VV_갖,NNG_개인주의,NNG_배,VV_타,NNG_돈,NNG_지하,NNG_화물칸,NNG_멀미,NNG_기절,VV_앉,NNG_바다,VV_뜨,NNG_사춘기,VA_힘들
SD2400222,50대,0.014492753623188406,0.023715415019762844,0.015810276679841896,0.014492753623188406,0.026350461133069828,0.0013175230566534915,0.05533596837944664,0.0013175230566534915,0.022397891963109356,0.017127799736495388,0.022397891963109356,0.03162055335968379,0.002635046113306983,0.003952569169960474,0.003952569169960474,0.002635046113306983,0.013175230566534914,0.013175230566534914,0.002635046113306983,0.02766798418972332,0.030303030303030304,0.0013175230566534915,0.007905138339920948,0.002635046113306983,0.013175230566534914,0.002635046113306983,0.00922266139657444,0.0013175230566534915,0.019762845849802372,0.0013175230566534915,0.013175230566534914,0.002635046113306983,0.002635046113306983,0.0013175230566534915,0.002635046113306983,0.013175230566534914,0.006587615283267457,0.011857707509881422,0.00922266139657444,0.003952569169960474,0.003952569169960474,0.013175230566534914,0.005270092226613966,0.007905138339920948,0.0013175230566534915,0.003952569169960474,0.002635046113306983,0.010540184453227932,0.005270092226613966,0.007905138339920948,0.0013175230566534915,0.005270092226613966,0.0013175230566534915,0.005270092226613966,0.0013175230566534915,0.003952569169960474,0.005270092226613966,0.005270092226613966,0.0013175230566534915,0.0013175230566534915,0.010540184453227932,0.003952569169960474,0.006587615283267457,0.002635046113306983,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.007905138339920948,0.002635046113306983,0.003952569169960474,0.003952569169960474,0.011857707509881422,0.013175230566534914,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.007905138339920948,0.0013175230566534915,0.002635046113306983,0.0013175230566534915,0.0013175230566534915,0.005270092226613966,0.017127799736495388,0.0013175230566534915,0.021080368906455864,0.002635046113306983,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.014492753623188406,0.005270092226613966,0.011857707509881422,0.0013175230566534915,0.003952569169960474,0.0013175230566534915,0.0013175230566534915,0.003952569169960474,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.011857707509881422,0.003952569169960474,0.0013175230566534915,0.0013175230566534915,0.002635046113306983,0.006587615283267457,0.002635046113306983,0.003952569169960474,0.0013175230566534915,0.0013175230566534915,0.002635046113306983,0.003952569169960474,0.0013175230566534915,0.0013175230566534915,0.002635046113306983,0.0013175230566534915,0.011857707509881422,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.002635046113306983,0.0013175230566534915,0.003952569169960474,0.0013175230566534915,0.003952569169960474,0.003952569169960474,0.011857707509881422,0.005270092226613966,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.003952569169960474,0.002635046113306983,0.0013175230566534915,0.003952569169960474,0.0013175230566534915,0.002635046113306983,0.0013175230566534915,0.007905138339920948,0.002635046113306983,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.002635046113306983,0.002635046113306983,0.002635046113306983,0.002635046113306983,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.003952569169960474,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.002635046113306983,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.002635046113306983,0.0013175230566534915,0.002635046113306983,0.005270092226613966,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.002635046113306983,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.002635046113306983,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0013175230566534915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400223,50대,0.006837606837606838,0.005982905982905983,0.004273504273504274,0.004273504273504274,0.010256410256410256,0.0008547008547008547,0.06923076923076923,0.0,0.015384615384615385,0.017094017094017096,0.024786324786324785,0.021367521367521368,0.0,0.0,0.0,0.0,0.017948717948717947,0.017948717948717947,0.0,0.023931623931623933,0.019658119658119658,0.0008547008547008547,0.005982905982905983,0.0,0.007692307692307693,0.0008547008547008547,0.006837606837606838,0.0,0.03418803418803419,0.0,0.01282051282051282,0.0008547008547008547,0.002564102564102564,0.0,0.0,0.01452991452991453,0.003418803418803419,0.01452991452991453,0.010256410256410256,0.002564102564102564,0.0008547008547008547,0.01282051282051282,0.0008547008547008547,0.005982905982905983,0.0,0.0017094017094017094,0.008547008547008548,0.018803418803418803,0.015384615384615385,0.0,0.0,0.0008547008547008547,0.0,0.0017094017094017094,0.0008547008547008547,0.011111111111111112,0.003418803418803419,0.003418803418803419,0.0,0.0,0.010256410256410256,0.003418803418803419,0.002564102564102564,0.0017094017094017094,0.0,0.0,0.0,0.011111111111111112,0.0,0.003418803418803419,0.0008547008547008547,0.01282051282051282,0.011111111111111112,0.0,0.0,0.002564102564102564,0.003418803418803419,0.0017094017094017094,0.0,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0,0.01282051282051282,0.0017094017094017094,0.037606837606837605,0.0008547008547008547,0.0,0.0,0.003418803418803419,0.010256410256410256,0.0,0.006837606837606838,0.0017094017094017094,0.003418803418803419,0.003418803418803419,0.0,0.0008547008547008547,0.0,0.0,0.0,0.005128205128205128,0.003418803418803419,0.0,0.0,0.0008547008547008547,0.0017094017094017094,0.0,0.0008547008547008547,0.0,0.0,0.0,0.002564102564102564,0.003418803418803419,0.005128205128205128,0.0008547008547008547,0.0,0.005128205128205128,0.0,0.0,0.0,0.0008547008547008547,0.0,0.0008547008547008547,0.0,0.0,0.0,0.002564102564102564,0.0008547008547008547,0.005128205128205128,0.0008547008547008547,0.0,0.002564102564102564,0.006837606837606838,0.0008547008547008547,0.0,0.0,0.0017094017094017094,0.0,0.0,0.0,0.0008547008547008547,0.0008547008547008547,0.0,0.003418803418803419,0.0,0.002564102564102564,0.020512820512820513,0.003418803418803419,0.003418803418803419,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0017094017094017094,0.002564102564102564,0.0,0.0,0.0,0.002564102564102564,0.0008547008547008547,0.0,0.0017094017094017094,0.002564102564102564,0.0,0.0,0.0,0.007692307692307693,0.005982905982905983,0.0,0.0,0.0,0.0,0.004273504273504274,0.002564102564102564,0.0008547008547008547,0.0,0.0,0.0017094017094017094,0.0,0.0017094017094017094,0.003418803418803419,0.0,0.0017094017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.0017094017094017094,0.0,0.0,0.0,0.0,0.0,0.0017094017094017094,0.0,0.0,0.002564102564102564,0.0,0.0,0.0008547008547008547,0.0,0.0017094017094017094,0.0008547008547008547,0.0,0.0,0.0,0.0008547008547008547,0.0,0.0008547008547008547,0.002564102564102564,0.0008547008547008547,0.002564102564102564,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.002564102564102564,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.005128205128205128,0.0008547008547008547,0.0017094017094017094,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.002564102564102564,0.002564102564102564,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.002564102564102564,0.0008547008547008547,0.0008547008547008547,0.007692307692307693,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.005128205128205128,0.0008547008547008547,0.0008547008547008547,0.005128205128205128,0.002564102564102564,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.002564102564102564,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.002564102564102564,0.0017094017094017094,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.003418803418803419,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.002564102564102564,0.005982905982905983,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0017094017094017094,0.0017094017094017094,0.0017094017094017094,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.002564102564102564,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.002564102564102564,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0017094017094017094,0.0017094017094017094,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.003418803418803419,0.002564102564102564,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0008547008547008547,0.0017094017094017094,0.0008547008547008547,0.0008547008547008547
