화자ID,연령대,NP_나,JX_ᆫ,NNG_고향,JKS_이,EF_거든,NP_우리,VA_어리,ETM_ᆯ,NNG_때,VV_보,EC_면,JX_은,NNG_옛날,JX_는,VV_살,ETN_기,VA_힘들,EF_잖아,JX_도,EC_고,NNG_시골,EC_라,VV_놀,NNB_만,ETM_ᆫ,NNB_것,VA_없,NNG_예전,JX_야,NNG_컴퓨터,JKS_가,VA_있,EF_어,NNG_휴대폰,NP_뭐,NNG_아무것,NNG_학교,VV_가,EC_다,VV_오,NNG_앞,NNG_개울,EC_어서,EC_거나,NNG_들판,VV_뛰어놀,NP_그것,NNG_생각,EC_어,EC_니까,NNB_적,NNG_시절,NNG_추억,VV_남,ETM_능,NNB_거,EF_야,NNG_그때,NNG_가난,VV_먹,ETM_을,EC_어도,NNG_친구,NNB_간,NNG_사이,VA_좋,EC_게,VV_지내,VV_재미나,NNG_유년,JKO_을,VV_보내,ETM_던,VA_같,NNG_요즘,NNG_애,NNG_시대,JKO_를,VV_타,EC_ᆫ지,VV_모르,EF_다,NNG_각종,NNG_게임기,NNB_가지,NNG_부모,VV_사,JKG_의,NNG_관계,NNG_유지,ETM_는,NNG_집,NNG_혼자,NNG_게임,VV_하,NNG_오락,VA_많,NNG_대인,EC_지,NNG_사건,NNG_사고,VV_일어나,EC_는데,NNG_원인,VV_일으키,NNB_수,EC_나,NNG_우려,EC_ᆫ데,NNG_아이,JX_밖에,NNG_자녀,VV_키우,NNG_자식,JX_만,EC_면서,NP_자기,NNG_고집,VA_강하,NNG_이기주의,NNG_성격,ETM_은,JX_부터,NNG_초등학교,NNG_학년,EC_ᆫ가,NNG_교회,VV_다니,NNG_당시,EC_지만,NNG_반,NNB_명,NNG_정도,VV_되,VA_재미있,EC_건,NNG_소풍,NNG_점,VV_들,EC_다고,NNG_아,NNG_공부,EC_으면,NNB_터,NNG_관심,VA_친하,NNG_학창,NNG_대학,VV_들어가,VV_사귀,NNB_중,NNG_직장,NNG_야간,NNG_낮,VV_그러,NNG_유대,VV_갖,JX_가,EF_더라고,NNG_고등,ETM_라는,JKS_이서,NNG_모임,NNG_고등학교,NNG_졸업,NNG_성인,NNG_달,NNB_번,NP_저기,NNG_현대,NNG_자동차,NNG_판매,NNG_영업,NNG_사원,NNG_차,NNG_사람,VV_만나,NNG_인사,NNG_술,VV_좋아하,VV_마시,NNG_새벽,VA_늦,VV_들어오,NNG_생활,NNG_반복,NNG_건강,NNG_날,VV_쓰러지,NNG_병원,NNG_응급실,VV_실리,EF_지,NNG_뇌졸중,NNG_진단,NNG_뇌출혈,NNG_응급,NNG_수술,NNG_사경,VV_헤매,NNG_가족,VV_애타,NNG_회복,NNG_마음,VV_기다리,NNG_으,NNG_엠알아이,VV_찍,NNG_긴급,NNG_의사,NNG_말,NNG_가능,VA_낮,ETM_다는,NNG_중환자실,NNG_인가,NNG_입원,EC_다가,NNG_다음,NNG_이상,NNG_치료,NNG_거동,NNG_불편,NNG_요양원,VA_젊,EC_니,NNG_와이프,NNG_당장,NNG_그동안,EC_어야,NNG_집안,NNG_풍,NNG_풍비박산,NNG_하나쯤,NP_이것,VA_멀,EC_으니까,VV_있,VV_들여다보,NNG_처음,VV_알아보,NNG_시간,VV_지나,NNG_나중,NP_누구,NNG_존댓말,NNG_안녕,EF_세요,VV_이러,EF_면서,EC_은데,NNG_뇌,VV_다치,VV_망가지,EC_구나,VA_아프,NNB_지,NNB_년,NNG_최근,NNG_소식,VV_전하,NNG_세상,VV_떠나,VV_앓,NNG_작년,NNB_세,VV_놀라,NNB_줄,VV_알,NP_저,NNG_장례,VV_치르,JX_대로,EC_더라고,VV_크,NNB_대,EC_러,VV_나가,JKO_ᆯ,ETN_ᆷ,NNG_중요,NP_무엇,NNG_재산,NNG_명예,VV_잃,EC_는다,JX_까지,NNG_우선,EF_구나,NNG_돈,NNG_소용,NNG_운동,NNG_몸,NNG_무리,NNG_어제,NNG_경우,NNG_사실,EC_자고,VV_올라가,EF_을까,NNG_걱정,NNG_비교,VV_내려오,NNG_점심,NNG_약속,NNG_식당,VV_뛰,NNG_다리,NNG_계단,NNG_무릎,NNG_부하,NNG_흙,NNG_길,VA_괜찮,NP_이거,EF_ᆫ가,NNG_오늘,NNG_아침,NNG_지금,NNB_일,NNG_근력,NNG_단련,NNG_근육,VV_생기,NNG_감사,VV_챙기,NP_여기,NNG_거절,NNG_달리기,EC_든,NNG_자전거,NNG_등산,NNG_필요,NNG_체계,NNG_향상,VV_시키,NNG_인생,VV_살아가,VV_나오,NNG_성장,NNG_대부분,NNG_본,ETM_단,NNG_내성,EF_어요,VV_바뀌,NP_언제,EC_냐면,NNG_중학교,NNG_성당,NNG_믿음,VA_어딨,NNG_주도,NNG_일,NP_어디,NNG_하이킹,NNG_그다음,NNG_섬,NNG_여행,NNG_추진력,NP_너,NNG_준비,EF_자,NP_지,VV_넘어오,NNG_군대,NNG_침체,NNG_초등,NNG_포함,NNG_나이,NNG_혈서,VV_쓰,NNG_현재,NNG_연락,NNB_놈,VV_빼,NNG_나머지,VV_빠지,NNG_삶,VV_떨어지,NNG_이후,NNG_이전,NP_이쪽,NNB_나름,VV_잘되,EC_라고,NP_그놈,EF_나,VV_자,NNG_그날,NNG_예,NNG_축구,VA_심하,NNG_저녁,NNG_경기,NNG_상황,NNG_마네킹,NP_걔,NNG_키,VA_크,NP_얘,NNG_온몸,VV_굳어지,NNG_옆,NNG_손,NNG_마사지,EC_는지,NNG_항,NNG_결혼,NNG_아가씨,NNG_병,NNG_이혼,NNB_개월,NNG_약,EC_어라,EC_는가,NNG_전,NNG_세컨,NNG_하우스,NP_거기,VV_모이,NNG_난리,VV_나,NNG_어려움,NNG_퇴직,NNB_주,NNG_살기,NNG_자,VV_끌,NNG_카페리,NNB_호,NNG_배,EC_려고,NNG_전날,NNG_출발,NNG_원룸,VV_늙,NNG_낙,NNG_신앙심,VV_보이,NP_이,NNG_밥,NNG_우정,NNG_이것저것,VV_가지,VV_싸,NP_저것,JX_나,NNG_아버지,NNG_공무원,NNG_아픔,NNG_주위,VV_바라보,NNG_눈빛,NNG_산,VA_똑같,VV_움직이,NNG_고통,VV_즐기,EC_거든,NNG_느낌,NNG_힘,VV_붙,VV_데리,VV_차,NNG_몸매,NNG_결과,NNG_한쪽,NNB_쪽,NNG_물,NNG_발목,EC_더라도,NNG_목표,EF_어야지,NNG_어머님,NNG_장모,NNG_지방,VV_내려가,NNG_해외,VV_따라다니,NNG_왕,NNG_할머니,VV_계시,VV_드시,NNG_뼈,NNG_이야기,NNG_얘기,VV_모시,EC_든지
SD2401851,50대,0.013921113689095127,0.004640371229698376,0.0007733952049497294,0.04176334106728538,0.005413766434648105,0.0069605568445475635,0.0038669760247486465,0.010054137664346482,0.008507347254447023,0.0030935808197989174,0.0069605568445475635,0.010054137664346482,0.0007733952049497294,0.017014694508894045,0.0038669760247486465,0.006187161639597835,0.002320185614849188,0.006187161639597835,0.018561484918793503,0.03789636504253674,0.0007733952049497294,0.0007733952049497294,0.002320185614849188,0.0007733952049497294,0.016241299303944315,0.0069605568445475635,0.007733952049497293,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.026295436968290797,0.007733952049497293,0.013147718484145398,0.0015467904098994587,0.002320185614849188,0.0007733952049497294,0.0030935808197989174,0.006187161639597835,0.014694508894044857,0.006187161639597835,0.0007733952049497294,0.0007733952049497294,0.01082753286929621,0.0030935808197989174,0.0007733952049497294,0.0007733952049497294,0.002320185614849188,0.005413766434648105,0.02165506573859242,0.019334880123743233,0.0007733952049497294,0.0038669760247486465,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.02088167053364269,0.009280742459396751,0.0015467904098994587,0.0007733952049497294,0.002320185614849188,0.004640371229698376,0.0030935808197989174,0.02088167053364269,0.0015467904098994587,0.0007733952049497294,0.004640371229698376,0.018561484918793503,0.0038669760247486465,0.0007733952049497294,0.0015467904098994587,0.0317092034029389,0.0030935808197989174,0.004640371229698376,0.006187161639597835,0.002320185614849188,0.004640371229698376,0.0007733952049497294,0.008507347254447023,0.0015467904098994587,0.0015467904098994587,0.002320185614849188,0.005413766434648105,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0038669760247486465,0.002320185614849188,0.0007733952049497294,0.008507347254447023,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.027842227378190254,0.0007733952049497294,0.005413766434648105,0.0007733952049497294,0.0030935808197989174,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.013147718484145398,0.0007733952049497294,0.0007733952049497294,0.0030935808197989174,0.0007733952049497294,0.0007733952049497294,0.0038669760247486465,0.0030935808197989174,0.0015467904098994587,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0030935808197989174,0.009280742459396751,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.005413766434648105,0.002320185614849188,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.002320185614849188,0.0069605568445475635,0.0015467904098994587,0.002320185614849188,0.0007733952049497294,0.002320185614849188,0.0038669760247486465,0.015467904098994586,0.002320185614849188,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.004640371229698376,0.0015467904098994587,0.0007733952049497294,0.0015467904098994587,0.002320185614849188,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0030935808197989174,0.0038669760247486465,0.0007733952049497294,0.0007733952049497294,0.004640371229698376,0.0007733952049497294,0.0007733952049497294,0.004640371229698376,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.006187161639597835,0.0007733952049497294,0.0038669760247486465,0.0007733952049497294,0.002320185614849188,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0015467904098994587,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.002320185614849188,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.005413766434648105,0.0015467904098994587,0.0015467904098994587,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.008507347254447023,0.0007733952049497294,0.0007733952049497294,0.002320185614849188,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.002320185614849188,0.002320185614849188,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.002320185614849188,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0038669760247486465,0.0015467904098994587,0.0007733952049497294,0.002320185614849188,0.0015467904098994587,0.0007733952049497294,0.0030935808197989174,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0038669760247486465,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.002320185614849188,0.0038669760247486465,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0015467904098994587,0.0007733952049497294,0.002320185614849188,0.002320185614849188,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0030935808197989174,0.0015467904098994587,0.0015467904098994587,0.0007733952049497294,0.002320185614849188,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.002320185614849188,0.0007733952049497294,0.0007733952049497294,0.0038669760247486465,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.002320185614849188,0.0030935808197989174,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.002320185614849188,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0030935808197989174,0.002320185614849188,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0007733952049497294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401852,50대,0.021612635078969242,0.004156275976724855,0.0008312551953449709,0.03574397339983375,0.007481296758104738,0.011637572734829594,0.0033250207813798837,0.00914380714879468,0.010806317539484621,0.013300083125519535,0.014962593516209476,0.004987531172069825,0.0008312551953449709,0.021612635078969242,0.005818786367414797,0.004156275976724855,0.004987531172069825,0.007481296758104738,0.022443890274314215,0.03740648379052369,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0,0.017456359102244388,0.00914380714879468,0.0033250207813798837,0.0,0.0,0.0,0.02660016625103907,0.012468827930174564,0.020781379883624274,0.0,0.0008312551953449709,0.0,0.0024937655860349127,0.020781379883624274,0.0033250207813798837,0.004156275976724855,0.0,0.0,0.005818786367414797,0.0024937655860349127,0.0,0.0,0.004156275976724855,0.0016625103906899418,0.022443890274314215,0.014131338320864505,0.0,0.0,0.0,0.0,0.0,0.019118869492934332,0.00914380714879468,0.00831255195344971,0.0,0.004156275976724855,0.0033250207813798837,0.004156275976724855,0.01828761429758936,0.0,0.0,0.007481296758104738,0.0199501246882793,0.0,0.0,0.0,0.017456359102244388,0.0,0.0033250207813798837,0.005818786367414797,0.0,0.0033250207813798837,0.0,0.00831255195344971,0.0016625103906899418,0.0,0.0008312551953449709,0.0016625103906899418,0.0,0.0,0.0,0.0008312551953449709,0.004156275976724855,0.0,0.0,0.0,0.014131338320864505,0.0008312551953449709,0.0008312551953449709,0.0,0.022443890274314215,0.0,0.004156275976724855,0.0,0.004156275976724855,0.0,0.0,0.0008312551953449709,0.01662510390689942,0.0,0.0,0.0024937655860349127,0.0008312551953449709,0.0,0.0024937655860349127,0.0,0.0016625103906899418,0.0,0.0,0.0,0.0024937655860349127,0.004156275976724855,0.0,0.0,0.0,0.0,0.0008312551953449709,0.0033250207813798837,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0024937655860349127,0.0,0.0033250207813798837,0.0,0.0016625103906899418,0.0008312551953449709,0.004156275976724855,0.004156275976724855,0.010806317539484621,0.0,0.0008312551953449709,0.0,0.0,0.0016625103906899418,0.0024937655860349127,0.0008312551953449709,0.0,0.0008312551953449709,0.0,0.0,0.0016625103906899418,0.0,0.0,0.0,0.0008312551953449709,0.0024937655860349127,0.0,0.0,0.0,0.00914380714879468,0.0,0.0008312551953449709,0.0,0.006650041562759767,0.0016625103906899418,0.0024937655860349127,0.0,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0,0.0,0.0,0.0016625103906899418,0.0,0.0,0.0,0.0,0.0,0.0016625103906899418,0.005818786367414797,0.0008312551953449709,0.0,0.0,0.0,0.0,0.0016625103906899418,0.0,0.0,0.0024937655860349127,0.0,0.004156275976724855,0.004156275976724855,0.0,0.0,0.0,0.0,0.006650041562759767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016625103906899418,0.0,0.0,0.0,0.0,0.0,0.0,0.0008312551953449709,0.0,0.0,0.0,0.0,0.0,0.0,0.0016625103906899418,0.0033250207813798837,0.0,0.0,0.0,0.0,0.0016625103906899418,0.0,0.0,0.0,0.0,0.0,0.004156275976724855,0.0008312551953449709,0.0,0.0,0.0,0.004156275976724855,0.0,0.0024937655860349127,0.004987531172069825,0.0,0.0,0.0,0.0024937655860349127,0.0,0.0008312551953449709,0.0008312551953449709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008312551953449709,0.004156275976724855,0.0,0.004156275976724855,0.0016625103906899418,0.0,0.0,0.0,0.0,0.0,0.0,0.0008312551953449709,0.0,0.0,0.0016625103906899418,0.0008312551953449709,0.0,0.0,0.0,0.0008312551953449709,0.0,0.0024937655860349127,0.0024937655860349127,0.0008312551953449709,0.0016625103906899418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033250207813798837,0.0,0.0008312551953449709,0.0008312551953449709,0.0,0.0033250207813798837,0.0008312551953449709,0.0,0.0008312551953449709,0.0016625103906899418,0.0,0.0016625103906899418,0.0008312551953449709,0.0,0.0,0.0,0.0,0.0008312551953449709,0.0016625103906899418,0.0,0.0,0.0,0.0,0.0024937655860349127,0.0,0.0,0.0,0.0,0.0,0.0008312551953449709,0.0,0.0008312551953449709,0.0008312551953449709,0.0,0.0,0.0,0.0016625103906899418,0.0,0.0,0.004156275976724855,0.0016625103906899418,0.0,0.0,0.0008312551953449709,0.0,0.0,0.004156275976724855,0.0,0.0,0.0,0.0,0.0,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.004987531172069825,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.004156275976724855,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0033250207813798837,0.0008312551953449709,0.0033250207813798837,0.0024937655860349127,0.0024937655860349127,0.0016625103906899418,0.0008312551953449709,0.0033250207813798837,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0033250207813798837,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709
