화자ID,연령대,NP_너,NNG_이사,ETM_ᆯ,NNG_생각,JKS_이,VV_있,EC_다고,VV_하,EF_잖아,NNG_독립,ETM_는,NNB_거,EC_지,JKS_가,NNG_계획,EC_면서,NNG_지금,NNG_집,JKO_을,VV_보,EC_러,VV_다니,EF_지,NNG_오피스텔,NNG_마음,VV_들,EC_어,JX_ᆫ,EC_니,NP_나,VA_같,EC_으면,VV_되,ETN_기,JX_도,EC_고,NP_뭐,EC_ᆫ가,VA_작,EC_어도,ETM_ᆫ,NNG_느낌,JX_은,VA_있,EF_어,NNG_정자,VV_동이,EC_면,NNG_예전,VV_살,EC_던데,NP_거기,EF_야,NNG_근처,EF_은데,NNG_카페,NNG_옆,VV_가,NNB_거리,EF_구나,EC_게,VA_길쭉하,VA_길,NNG_거리,EF_ᆫ가,EF_네,NP_걔,ETM_던,EC_라고,NNG_시작,EC_어서,NP_이것,NNB_쪽,NNG_창문,VV_열리,NNG_베란다,VA_없,NNG_안전,NNG_건축법,NNB_식,VV_들어가,VV_사,NNG_사람,VA_낯설,NNB_수,EF_다,NNG_사용,NNG_공간,VV_올라가,ETM_ᆫ다는,NNG_얘기,NNG_가격,VV_느끼,NNB_것,NNG_중개,NNB_분,NNG_압박,JKO_를,NP_이거,NNG_다음,VA_좋,ETM_은,EF_어요,EC_니까,VV_오르,NNG_추세,EC_라면,NNG_말,VV_맞,NNG_때,VV_미루,NNG_결혼,EF_는데,NNB_년,EC_ᆫ데,NNG_측간,NNG_층,NNB_간,NP_그거,JX_는,NP_우리,NNG_아파트,NNG_처음,NNG_입주,NNG_커뮤니티,NNG_글,VV_올라오,VA_다르,NNG_주변,NNG_상황,VV_놓이,NNG_위,NNG_아래,VV_따르,NNG_천차만별,EC_다,NNG_절대,NNG_상대,NNG_티브이,NNB_데,NNG_이상,NNG_밑,JKG_의,NNG_짓,EC_는데,NNG_윗집,NNG_천장,VV_치,NNG_소리,VV_들리,EF_ᆫ다,VV_이러,NNG_정신,NNG_문제,VV_나오,VV_만나,EC_어야,VV_울리,EC_다며,NNG_옆집,VV_나,EC_은데,ETM_을,NNG_전,NNG_방송,EC_나,NNG_안내문,NNG_중간,NNG_대피,NNG_고층,VV_빼,VV_비,EF_거든,NNG_옛날,NNG_위층,VV_뛰,VV_쿵쿵거리,NNG_일,EF_래,NP_그것,NNG_소음,VA_심하,EF_대,ETM_다는,NNB_땜,NNG_공명,NNG_통,VV_커지,EF_더라고,NNG_예상,EC_더라고,VV_그러,VV_말,NNG_가전,VA_괜찮,NNB_막,NNG_건조기,NNG_일체,EF_나,NNG_선전,NNG_요새,NNG_매장,NNG_구경,NNB_적,EC_으니까,VV_모르,EC_지만,JX_만,NNG_세탁기,VV_올리,EC_거나,VV_두,NNG_면,VV_마르,EF_ᆯ까,NNG_내부,NNG_물,VV_젖,NNG_가능,NNG_기술력,EF_을까,ETM_라는,NNG_동시,NNG_빨래,NNG_건조,NNG_동안,VV_넣,NNB_개,VV_돌아가,VA_급하,VV_밀리,NNG_지역,VA_크,NNG_우선,VV_정하,NP_얘,NNB_때문,NNG_평수,NNG_소,NNG_정도,NNG_며칠,VV_오,NNG_중앙,NNG_차,NNG_도로,NNG_뒤,NNG_단지,NNG_오피스,NNG_털이,NNB_동,NNG_안,VV_꾸미,NNG_상가,NNG_술집,NNG_음식점,VA_깨끗하,NNB_평,NNG_세련,NNG_층수,VA_높,JX_가,VV_내리,EC_어다,NNG_바깥,NNG_파라솔,VV_놓,VV_앉,VV_보이,NNG_외국,VA_조용하,NNG_개인,NNG_가게,NNG_위험,JX_밖에,NNG_전면,VV_열,NNG_창,NNG_부분,VA_답답하,ETN_ᆷ,NP_고거,NP_누구,EC_라,NNG_정확,NP_여기,NNG_수내,NNG_사이,NNG_요번,NP_어디,JX_까지,EC_ᆫ지,NNG_실체,NNG_환경,VA_나쁘,VA_젊,VV_좋아하,NP_이,NNG_소형,NNG_사실,VA_많,NNG_지하철역,VV_찾,NNB_군데,VV_고치,NNG_상태,NNG_주인,NNG_손,NNG_분위기,NNG_월세,VA_비슷하,NNG_방,NNG_단독,NNG_거실,NNG_구조,EC_여서,JX_다가,NNG_스튜디오,VV_끼우,VV_알아보,VA_싸,NNG_물건,VV_나가,VA_비싸,VV_남,NNG_지난번,NNG_부동산,VV_물어보,NNG_거래,NNG_전세,EC_ᆯ까,NNG_최근,EF_ᆫ대,NNG_신혼부부,NP_지,NNG_수요,NNG_요즘,EC_ᆫ다고,EC_으나,NNG_인터넷,NNG_호갱,NNG_노노,NNG_이야기,NNG_기본,NNG_벽,NNG_복,NNG_이웃,EC_느냐,NNG_삶,NNG_질,NNG_결정,NNG_간,VV_쓰,NNG_평,NNB_측,JX_이나,NNG_차이,NP_자기,VV_움직이,VV_미치,EF_든,VA_힘들,NNG_겉,NNG_불편,VV_내,EC_어야지,NNG_냉장고,JKO_ᆯ,NNG_아침,NNG_20,NNG_오늘,NNG_전원,VV_누르,NNG_겁,NNG_언니,NNB_킬로,EF_던데,EC_라도,VV_돌리,NNG_겸용,NNG_그때,NNG_시간,VV_지나,NNG_기술,VV_달라지,NNG_냄새,VV_돌,VV_말리,NNG_어제,NNB_명,NNG_놀,NNG_경우,NNG_직장인,NNG_번호,VV_알리,NNG_낮
SD2401081,50대,0.0,0.0,0.007679180887372013,0.002559726962457338,0.033276450511945395,0.008532423208191127,0.0034129692832764505,0.012798634812286689,0.004266211604095563,0.0008532423208191126,0.01877133105802048,0.023890784982935155,0.006825938566552901,0.027303754266211604,0.0,0.002559726962457338,0.0008532423208191126,0.011092150170648464,0.011945392491467578,0.015358361774744027,0.0008532423208191126,0.002559726962457338,0.005972696245733789,0.014505119453924915,0.0008532423208191126,0.0008532423208191126,0.011945392491467578,0.008532423208191127,0.0,0.00938566552901024,0.011092150170648464,0.0,0.004266211604095563,0.011092150170648464,0.02303754266211604,0.03754266211604096,0.0034129692832764505,0.002559726962457338,0.0008532423208191126,0.0008532423208191126,0.017064846416382253,0.005119453924914676,0.016211604095563138,0.010238907849829351,0.017064846416382253,0.004266211604095563,0.0,0.012798634812286689,0.0008532423208191126,0.008532423208191127,0.0,0.002559726962457338,0.002559726962457338,0.0008532423208191126,0.0,0.005119453924914676,0.0,0.0034129692832764505,0.0,0.0,0.013651877133105802,0.0,0.002559726962457338,0.004266211604095563,0.0008532423208191126,0.0017064846416382253,0.0,0.007679180887372013,0.0017064846416382253,0.0017064846416382253,0.013651877133105802,0.0034129692832764505,0.005119453924914676,0.002559726962457338,0.0,0.0008532423208191126,0.005972696245733789,0.0,0.0,0.0008532423208191126,0.005972696245733789,0.0034129692832764505,0.008532423208191127,0.0,0.0034129692832764505,0.0017064846416382253,0.0,0.005119453924914676,0.0008532423208191126,0.0017064846416382253,0.005119453924914676,0.0008532423208191126,0.0008532423208191126,0.004266211604095563,0.0,0.0008532423208191126,0.0,0.012798634812286689,0.0017064846416382253,0.0,0.0017064846416382253,0.008532423208191127,0.0034129692832764505,0.005119453924914676,0.0,0.0,0.0,0.0008532423208191126,0.0017064846416382253,0.002559726962457338,0.0008532423208191126,0.0008532423208191126,0.0,0.0017064846416382253,0.00938566552901024,0.002559726962457338,0.005119453924914676,0.0017064846416382253,0.002559726962457338,0.03498293515358362,0.0017064846416382253,0.011092150170648464,0.0,0.0,0.0017064846416382253,0.0,0.0008532423208191126,0.002559726962457338,0.0034129692832764505,0.0,0.0,0.0008532423208191126,0.0,0.0008532423208191126,0.0,0.0034129692832764505,0.0,0.0,0.0,0.010238907849829351,0.0008532423208191126,0.002559726962457338,0.005972696245733789,0.0,0.013651877133105802,0.0,0.0008532423208191126,0.0017064846416382253,0.0,0.0,0.0008532423208191126,0.0,0.0,0.0008532423208191126,0.0008532423208191126,0.0034129692832764505,0.002559726962457338,0.0,0.0,0.002559726962457338,0.0,0.0017064846416382253,0.0017064846416382253,0.0017064846416382253,0.0,0.0008532423208191126,0.0,0.0,0.0,0.0,0.0,0.0,0.004266211604095563,0.0008532423208191126,0.0,0.0008532423208191126,0.0,0.0,0.0,0.004266211604095563,0.005119453924914676,0.0008532423208191126,0.0,0.0017064846416382253,0.0,0.0,0.0,0.0,0.005972696245733789,0.0,0.0,0.0034129692832764505,0.0,0.0,0.002559726962457338,0.0,0.0017064846416382253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017064846416382253,0.004266211604095563,0.0,0.002559726962457338,0.007679180887372013,0.0008532423208191126,0.0008532423208191126,0.0,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0,0.0008532423208191126,0.0,0.0008532423208191126,0.0,0.0,0.0034129692832764505,0.0,0.0017064846416382253,0.0017064846416382253,0.0,0.0,0.002559726962457338,0.0,0.0008532423208191126,0.0,0.0008532423208191126,0.0034129692832764505,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.004266211604095563,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0034129692832764505,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.002559726962457338,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0017064846416382253,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0017064846416382253,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.002559726962457338,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0017064846416382253,0.002559726962457338,0.002559726962457338,0.002559726962457338,0.002559726962457338,0.002559726962457338,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0034129692832764505,0.0008532423208191126,0.002559726962457338,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0008532423208191126,0.0034129692832764505,0.0017064846416382253,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.002559726962457338,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0017064846416382253,0.0008532423208191126,0.005119453924914676,0.0017064846416382253,0.0017064846416382253,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.006825938566552901,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0008532423208191126,0.0017064846416382253,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0017064846416382253,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0008532423208191126,0.0017064846416382253,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0017064846416382253,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126,0.0008532423208191126
SD2401082,50대,0.0013297872340425532,0.0026595744680851063,0.02127659574468085,0.010638297872340425,0.05053191489361702,0.0013297872340425532,0.0013297872340425532,0.018617021276595744,0.007978723404255319,0.0013297872340425532,0.031914893617021274,0.034574468085106384,0.009308510638297872,0.014627659574468085,0.0013297872340425532,0.0026595744680851063,0.0013297872340425532,0.006648936170212766,0.017287234042553192,0.011968085106382979,0.0013297872340425532,0.0013297872340425532,0.011968085106382979,0.005319148936170213,0.0013297872340425532,0.003989361702127659,0.02127659574468085,0.009308510638297872,0.0013297872340425532,0.005319148936170213,0.014627659574468085,0.0026595744680851063,0.009308510638297872,0.006648936170212766,0.027925531914893616,0.022606382978723406,0.006648936170212766,0.007978723404255319,0.0013297872340425532,0.006648936170212766,0.015957446808510637,0.0013297872340425532,0.007978723404255319,0.018617021276595744,0.015957446808510637,0.0013297872340425532,0.0013297872340425532,0.013297872340425532,0.0013297872340425532,0.005319148936170213,0.0013297872340425532,0.006648936170212766,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.006648936170212766,0.0026595744680851063,0.0026595744680851063,0.0013297872340425532,0.0026595744680851063,0.009308510638297872,0.0013297872340425532,0.0013297872340425532,0.003989361702127659,0.006648936170212766,0.005319148936170213,0.0013297872340425532,0.0013297872340425532,0.0026595744680851063,0.0013297872340425532,0.007978723404255319,0.006648936170212766,0.0013297872340425532,0.0026595744680851063,0.0013297872340425532,0.0013297872340425532,0.009308510638297872,0.0013297872340425532,0.0013297872340425532,0.003989361702127659,0.0013297872340425532,0.0026595744680851063,0.006648936170212766,0.0013297872340425532,0.013297872340425532,0.007978723404255319,0.0013297872340425532,0.007978723404255319,0.0026595744680851063,0.0026595744680851063,0.005319148936170213,0.0013297872340425532,0.003989361702127659,0.006648936170212766,0.0013297872340425532,0.0026595744680851063,0.0013297872340425532,0.007978723404255319,0.0013297872340425532,0.0013297872340425532,0.005319148936170213,0.005319148936170213,0.0013297872340425532,0.005319148936170213,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0026595744680851063,0.009308510638297872,0.0026595744680851063,0.0013297872340425532,0.0013297872340425532,0.0026595744680851063,0.005319148936170213,0.0013297872340425532,0.006648936170212766,0.0013297872340425532,0.0013297872340425532,0.011968085106382979,0.007978723404255319,0.009308510638297872,0.0026595744680851063,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0026595744680851063,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.009308510638297872,0.0026595744680851063,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0026595744680851063,0.0026595744680851063,0.0013297872340425532,0.006648936170212766,0.006648936170212766,0.0026595744680851063,0.005319148936170213,0.003989361702127659,0.0013297872340425532,0.0013297872340425532,0.003989361702127659,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.005319148936170213,0.0013297872340425532,0.003989361702127659,0.003989361702127659,0.0013297872340425532,0.0013297872340425532,0.0026595744680851063,0.0026595744680851063,0.005319148936170213,0.0013297872340425532,0.0013297872340425532,0.005319148936170213,0.0013297872340425532,0.0013297872340425532,0.005319148936170213,0.0013297872340425532,0.0013297872340425532,0.003989361702127659,0.003989361702127659,0.0013297872340425532,0.0026595744680851063,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.003989361702127659,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0026595744680851063,0.0013297872340425532,0.0013297872340425532,0.0026595744680851063,0.0013297872340425532,0.0026595744680851063,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0026595744680851063,0.003989361702127659,0.0026595744680851063,0.0026595744680851063,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0026595744680851063,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0026595744680851063,0.0026595744680851063,0.0013297872340425532,0.0013297872340425532,0.0013297872340425532,0.0026595744680851063,0.0013297872340425532,0.0026595744680851063,0.0013297872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
