화자ID,연령대,NP_우리,NNG_아들,JX_은,NNG_요즘,NNG_학교,JKO_를,VV_가,EC_ᆫ다고,NNG_군대,EF_대,NNG_학기,VV_마치,EC_고,EC_라,VV_하,EC_더니,VA_싫,VV_그러,ETN_음,VA_좋,EF_구먼,NP_나,JX_는,NP_얘,JKS_가,NNG_대학교,EC_으면,NNG_정도,NNG_학점,JKS_이,VV_나오,EC_어야,VV_되,EC_는데,JX_도,NNG_등록금,VV_나가,NP_그것,NP_뭐,ETM_는,NNG_짓,EC_ᆫ지,VV_모르,EF_어,NNG_처음,JX_부터,EC_지,EC_든지,VV_다니,ETM_ᆯ,NNG_때,EC_게,JX_까지,NNG_애,NNG_이기,ETM_ᆫ,NNG_면,VA_많,EC_면,VA_괜찮,EC_어,NNB_식,NNG_공부,EC_어도,NNG_졸업,EF_지,NNG_사고방식,VA_그르,EC_으니깐,NNB_거,VA_같,NNG_고등학교,NNG_친구,NP_어디,EF_자,NNG_놀,VV_놀,EC_러,ETN_기,VA_바쁘,EC_다가,NNG_집,VV_오,EC_어서,NNG_게임,JX_만,ETM_은,EC_라고,VV_즐기,NP_너,NNB_대,NNB_줄,VV_알,EC_냐고,NNB_번,JKO_을,NNG_얘기,NNG_씨알,VV_먹히,NNG_그때,VV_트,NNB_것,NNG_아무것,EC_으니까,VV_땡땡이치,EC_다,NNG_엄마,EC_어라,EF_거든,NP_이거,JKO_ᆯ,VV_배우,EF_나,EC_는지,VV_보,EC_니까,NNG_후회,EF_ᆯ걸,NNG_언니,NNG_선생,NP_그,NNG_시대,EC_나,EF_는데,JX_ᆫ,NNG_나,NNG_가출,EF_ᆫ다고,NNG_아빠,VV_찾,EC_으러,EF_라고,EC_다고,NNG_금,NNG_자퇴서,VV_쓰,VV_우기,VV_싸우,ETM_던,NNB_적,VA_있,NNG_건전,EF_네,EF_야,VV_뭉치,NNG_주말,NNG_다음,NNG_날,NNG_월요일,NNG_지금,VA_어리,ETM_을,NNG_하,VA_힘들,VV_살,NNB_터,EC_ᆫ데,NNG_생각,EF_구나,VA_젊,EF_고,NNG_추억,VV_남,VA_없,NNG_나이,NNG_밖,VV_챙기,VV_늙,EF_잖아,EF_다,EC_자마자,NNG_은행,VV_들어가,NNB_년,NNG_동안,NNG_꽃,VV_나,NP_여기,NNG_직장,NNG_뭄고,VV_뛰치,VA_활발하,NNG_스포츠,NNB_데,NNG_적성,VV_맞,VA_재밌,NNG_결혼,NP_이것,VV_관하,NNG_일,EC_니깐,ETM_ᆫ다는,NNG_사명,EC_은데,NNG_회사,EF_냐,NNB_때문,VV_낳,VV_키우,VV_먹,NNG_이상,JKG_의,VV_들,EF_더라고,VV_넘어가,EC_음,NNG_이해,NNB_수,VV_있,VV_그만두,EC_ᆯ걸,VV_겁나,EC_ᆯ까,NNG_돌봄,NNG_교실,NNG_바리스타,NNG_자격증,VV_따,NNG_제한,EF_더라,NNG_한식,NNG_이유,NNG_급식,NP_그거,EC_려고,NNG_경력,NNG_사람,NNG_유치원,NNG_면접,ETM_란,NNG_계단,NNG_청소,EC_라도,EF_다던데,NNG_전,NNG_장사,NP_거기,NNG_알바,NNG_말,NNG_부부,NNG_싸움,JX_밖에,EF_ᆫ대,EF_으래,NNG_전단지,NNG_소개,NNG_할머니,NNB_분,VV_계시,NNG_전단,VV_알아보,EF_래,NNG_겨울,EF_냐고,NNG_매장,EC_ᆫ대,NNG_근처,VV_웃기,NNG_어제,NNG_옷,NNG_가게,NP_누구,EC_니,NNG_마찬가지,NNG_연애,NNG_캠퍼스,VV_누비,NNG_맥주,NNG_한잔,EC_으면서,NNG_핸드폰,NNG_상태,NNG_초반,NP_자기,NNG_사고,NNG_대학,VV_대하,NNG_기대,EC_ᆫ가,NNG_탐구,NNG_영역,VA_크,VV_찾아내,VV_주,NNG_그만큼,NNG_이하,NNB_나름,VA_높,NNG_학비,VA_비싸,NNG_실망,NNG_남자,NNB_원,ETM_라는,VV_떠먹이,NNG_관계,NNG_속,NNG_확장,VV_넓히,EC_라는데,JX_가,NNG_초등학교,VV_멋모르,VV_뛰어다니,NNG_중고등학교,NNG_야자,NNG_땡땡이,NNG_분식,VV_사,NNG_영화,NNG_재미,NNG_낭만,VV_지나,NNG_깨달음,NNG_어른,NNG_고민,NNG_머리,VA_아프,JX_나,NNG_시간,NNG_과정,VA_알차,NNG_직업,NNG_미래,NNG_대비,NNG_야간,NNG_자율,NNG_학습,NNG_마음,NNG_선동,NNG_담임,NNG_가정,NNG_방문,VV_혼나,NNG_학력고사,NNG_점수,NNG_개판,VA_세,NNB_대로,NNG_인터넷,NNG_강의,NNG_책,EC_면서,NNG_효율,VV_들어오,NNG_가방,VV_싸,VV_잠자,VA_속상하,EF_군,NNG_세대,EC_우,NNG_초등,NNG_동창회,NNG_미팅,NNG_교회,NNG_오빠,VV_만나,VV_자,EC_거나,NNG_자리,NP_저기,NNG_생활,NNG_진짜,NNG_시댁,NNG_시절,NNG_커리어,VV_위하,NNG_아쉬움,NNG_자기,NNG_성향,VV_앉,NNG_스타일,NNG_액티브,NNG_활동,VA_길,JX_를,NNG_한참,NNG_육아,NNG_취업,VV_넘,ETM_다는,NNG_시점,EF_ᆫ다니까,NNG_시청,NNG_시험,NNG_지원,NNG_커피,VV_만들,NNG_교사,NNB_개,EC_려니까,NNG_부담,VV_속하,NNG_종일,NNG_나인,NNG_투,NNG_식스,NNG_출퇴근,NNG_겁,VA_편하,NNG_안주,VA_뒤늦,NNG_홀릭,JX_마다,NNG_결국,NNG_중간,NNG_단절,NNG_남,NNG_폼,VV_갖,NNG_도전,VV_지나가,NNG_거지,NNG_상관,NNG_바늘구멍,NNG_대다수,NNG_옛날,NNG_수명,NNG_겉보기,NNG_평균,VV_늘어나,EC_야,NNG_원,VV_이러,NNG_좌절,NNG_남편,VV_잘리,NNG_학창,VV_쌓,VA_멀,NNG_준비,NNG_자식,VV_와닿,VV_보내,EF_ᆫ다,NNG_세상,VV_담기,NNG_대인,NNG_무리,NNB_명,VV_좋아하,NNG_안,VV_달라지
SD2401575,50대,0.005384615384615384,0.0015384615384615385,0.004615384615384616,0.0007692307692307692,0.0038461538461538464,0.023076923076923078,0.01,0.0015384615384615385,0.0,0.0,0.0,0.0,0.046153846153846156,0.0015384615384615385,0.036923076923076927,0.0,0.0007692307692307692,0.006923076923076923,0.0,0.0,0.0,0.010769230769230769,0.018461538461538463,0.0,0.015384615384615385,0.0,0.002307692307692308,0.0015384615384615385,0.0,0.04230769230769231,0.002307692307692308,0.004615384615384616,0.007692307692307693,0.011538461538461539,0.02,0.0007692307692307692,0.0007692307692307692,0.003076923076923077,0.009230769230769232,0.03230769230769231,0.0007692307692307692,0.0,0.0,0.014615384615384615,0.0007692307692307692,0.0007692307692307692,0.010769230769230769,0.0,0.008461538461538461,0.007692307692307693,0.007692307692307693,0.010769230769230769,0.0,0.009230769230769232,0.0,0.01769230769230769,0.0,0.0038461538461538464,0.011538461538461539,0.0,0.027692307692307693,0.0,0.003076923076923077,0.0,0.0007692307692307692,0.013076923076923076,0.0,0.0,0.0,0.03076923076923077,0.005384615384615384,0.0007692307692307692,0.0007692307692307692,0.003076923076923077,0.0,0.0,0.0038461538461538464,0.0007692307692307692,0.004615384615384616,0.0007692307692307692,0.003076923076923077,0.005384615384615384,0.0007692307692307692,0.014615384615384615,0.0,0.0015384615384615385,0.007692307692307693,0.002307692307692308,0.0,0.0015384615384615385,0.0015384615384615385,0.0,0.0,0.0,0.0,0.015384615384615385,0.0038461538461538464,0.0,0.0007692307692307692,0.003076923076923077,0.0,0.013846153846153847,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.002307692307692308,0.0,0.0007692307692307692,0.0,0.005384615384615384,0.0007692307692307692,0.0015384615384615385,0.0,0.005384615384615384,0.01,0.0038461538461538464,0.0007692307692307692,0.0,0.0015384615384615385,0.0,0.0,0.003076923076923077,0.0007692307692307692,0.005384615384615384,0.0,0.0,0.0,0.0,0.002307692307692308,0.0,0.0,0.0015384615384615385,0.0,0.0007692307692307692,0.003076923076923077,0.0,0.0,0.003076923076923077,0.0007692307692307692,0.008461538461538461,0.0,0.0015384615384615385,0.016923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0015384615384615385,0.002307692307692308,0.0007692307692307692,0.0015384615384615385,0.01,0.0007692307692307692,0.002307692307692308,0.0007692307692307692,0.0,0.0007692307692307692,0.008461538461538461,0.003076923076923077,0.0,0.0007692307692307692,0.0,0.0038461538461538464,0.002307692307692308,0.0,0.0,0.0015384615384615385,0.0015384615384615385,0.0,0.0,0.0015384615384615385,0.0,0.003076923076923077,0.0,0.0,0.0,0.0,0.0015384615384615385,0.0,0.0015384615384615385,0.0007692307692307692,0.002307692307692308,0.006923076923076923,0.0,0.005384615384615384,0.0007692307692307692,0.0007692307692307692,0.0,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0,0.0015384615384615385,0.0015384615384615385,0.0,0.0038461538461538464,0.004615384615384616,0.004615384615384616,0.0,0.0,0.0,0.0038461538461538464,0.002307692307692308,0.0015384615384615385,0.0007692307692307692,0.0,0.0,0.0007692307692307692,0.0,0.0,0.0038461538461538464,0.006923076923076923,0.0,0.0007692307692307692,0.0,0.0,0.0,0.005384615384615384,0.0,0.0015384615384615385,0.0007692307692307692,0.0,0.0,0.0,0.0,0.0,0.0007692307692307692,0.0,0.0,0.0,0.002307692307692308,0.0,0.005384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002307692307692308,0.0007692307692307692,0.0007692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0007692307692307692,0.0,0.0007692307692307692,0.005384615384615384,0.0007692307692307692,0.003076923076923077,0.003076923076923077,0.002307692307692308,0.004615384615384616,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.002307692307692308,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.002307692307692308,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.002307692307692308,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.002307692307692308,0.0007692307692307692,0.003076923076923077,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.003076923076923077,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0.002307692307692308,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.002307692307692308,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692
SD2401576,50대,0.007125890736342043,0.000791765637371338,0.011084718923198733,0.00395882818685669,0.019002375296912115,0.011876484560570071,0.02058590657165479,0.001583531274742676,0.001583531274742676,0.0023752969121140144,0.000791765637371338,0.001583531274742676,0.0332541567695962,0.0023752969121140144,0.04275534441805225,0.006334125098970704,0.00791765637371338,0.007125890736342043,0.000791765637371338,0.0055423594615993665,0.001583531274742676,0.030087094220110848,0.027711797307996833,0.0023752969121140144,0.02454473475851148,0.000791765637371338,0.003167062549485352,0.000791765637371338,0.001583531274742676,0.021377672209026127,0.0023752969121140144,0.006334125098970704,0.011876484560570071,0.009501187648456057,0.030087094220110848,0.001583531274742676,0.001583531274742676,0.00395882818685669,0.00395882818685669,0.012668250197941409,0.001583531274742676,0.001583531274742676,0.00395882818685669,0.027711797307996833,0.001583531274742676,0.000791765637371338,0.011084718923198733,0.000791765637371338,0.010292953285827395,0.010292953285827395,0.013460015835312747,0.00791765637371338,0.001583531274742676,0.011876484560570071,0.000791765637371338,0.0055423594615993665,0.000791765637371338,0.003167062549485352,0.003167062549485352,0.0023752969121140144,0.0332541567695962,0.000791765637371338,0.00395882818685669,0.000791765637371338,0.001583531274742676,0.00791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.011084718923198733,0.001583531274742676,0.0023752969121140144,0.0023752969121140144,0.004750593824228029,0.0023752969121140144,0.001583531274742676,0.013460015835312747,0.0023752969121140144,0.00870942201108472,0.000791765637371338,0.003167062549485352,0.0055423594615993665,0.0055423594615993665,0.01583531274742676,0.0023752969121140144,0.007125890736342043,0.00791765637371338,0.003167062549485352,0.0023752969121140144,0.0023752969121140144,0.003167062549485352,0.001583531274742676,0.001583531274742676,0.0023752969121140144,0.001583531274742676,0.00870942201108472,0.003167062549485352,0.000791765637371338,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.0055423594615993665,0.000791765637371338,0.004750593824228029,0.000791765637371338,0.003167062549485352,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.00395882818685669,0.001583531274742676,0.0023752969121140144,0.001583531274742676,0.001583531274742676,0.007125890736342043,0.006334125098970704,0.0023752969121140144,0.006334125098970704,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.004750593824228029,0.001583531274742676,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.0023752969121140144,0.000791765637371338,0.001583531274742676,0.003167062549485352,0.000791765637371338,0.000791765637371338,0.011084718923198733,0.000791765637371338,0.0023752969121140144,0.001583531274742676,0.000791765637371338,0.006334125098970704,0.000791765637371338,0.000791765637371338,0.007125890736342043,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.0023752969121140144,0.001583531274742676,0.00395882818685669,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.00395882818685669,0.001583531274742676,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.007125890736342043,0.00870942201108472,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.003167062549485352,0.0023752969121140144,0.000791765637371338,0.001583531274742676,0.004750593824228029,0.000791765637371338,0.000791765637371338,0.0023752969121140144,0.001583531274742676,0.001583531274742676,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.006334125098970704,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.003167062549485352,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.00395882818685669,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.003167062549485352,0.004750593824228029,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.006334125098970704,0.003167062549485352,0.000791765637371338,0.001583531274742676,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.003167062549485352,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.001583531274742676,0.0023752969121140144,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
