화자ID,연령대,NP_나,NNG_요번,NNG_달,NNG_동안,VV_죽,ETM_는,NNB_줄,VV_알,EF_다,NNG_위층,NNG_공사,NNB_거,JX_야,NNB_호,NNG_하루,JX_는,EC_어서,JKS_가,NNG_관리실,NNG_전화,JKO_를,VV_하,EC_은데,EC_게,VV_되,EC_냐고,EC_어,EC_니까,VV_모르,EC_다고,EF_야,VV_그러,EC_고,NNB_분,VA_있,EC_다가,VV_오,ETM_ᆫ,NNB_데,ETM_ᆫ다는,NP_우리,EF_잖아,NNG_처음,NNG_전쟁,VV_나,ETM_을,NNG_때,VA_같,EF_어요,NNG_위,NNG_얘기,NNG_화가,EC_면,NNG_공지,EC_어야,EC_지,EF_느냐,EF_어야지,NNG_시간,NNG_소음,JKS_이,VA_심하,ETM_ᆯ,NNG_약속,JKO_을,EC_든지,EC_는데,NNG_미안,VV_어쩌,NNB_수,VA_없,EF_지,NNG_며칠,VA_힘들,EF_어,NP_자기,NNG_저녁,EC_니깐,JX_도,NNG_층,NNG_표지,VV_붙이,EF_더라고,NNG_이번,NNG_말일,JX_까지,NNB_월,NNG_끝,NNG_세입자,VV_들어오,NNG_주인,JX_은,EF_ᆫ가,NNG_얼마,NNG_전,NNG_엘레베이터,NNG_사람,VV_만나,VV_누르,VV_사,EC_더니,NNG_관계,NNG_친구,EC_ᆫ데,NNG_지인,NNG_집,VV_보,EC_러,NNG_생각,VV_들,NNG_투정,NNB_것,NNG_마지막,NNG_마무리,EC_ᆫ다고,NNG_페인트,NNG_칠,EC_나,NNG_그때,NNG_냄새,NP_그것,VV_끝나,NNG_짜증,VV_내,EF_더라,NNG_구경,EF_대,VV_올라가,ETN_기,JX_ᆫ,NNG_인테리어,EC_는지,NNG_옛날,NNB_년,NNG_부모,VV_돌아가,NNG_경찰서,NNG_연락,NNG_엄마,NNG_충격,VV_뛰,EC_면서,EC_지만,NNB_시,JX_나,NNG_사이,VV_기,VV_다니,NNG_발,VV_울,NNG_밑,ETM_은,NNG_통곡,VV_부르,NNG_애,VV_데리,VV_가,NP_그거,EC_다,NNG_아파트,VV_살,EC_ᆫ다든지,NNB_적,NNG_발생,ETM_다는,VA_심각하,EF_ᆫ다,NNG_전세,NNG_만기,VV_남,NNG_이사,NNG_이제,NP_거기,NNG_정착,EC_거나,VV_이러,JKG_의,NNG_성격,NNG_주위,NP_이거,NP_누구,VV_참,NNG_배려,NNG_문제,NNG_지금,NNG_당장,NNG_피해,VV_피하,EC_으니까,VV_따지,NNG_만약,NNG_실제,EC_ᆫ다면,NNG_특수,NNB_강,NNG_상황,NNG_스트레스,EC_으면서,NNG_정도,NNG_감당,NNG_인간관계,JX_라든지,NNG_회사,NNG_생활,ETM_란,NNG_목동,NNG_운동장,NP_저기,NNG_고연전,NNG_집집,JX_마다,NNG_음료수,VV_돌리,NNG_기억,EF_나,VV_적,NNB_땜,VA_죄송하,VV_드리,EF_습니다,NNG_연,NNG_고대,VV_들어가,NNB_때문,NNG_관심,NNG_아이스,NNG_링크,NNG_장,EC_라든지,NNG_곳,NNG_연고,NNG_동네,NNG_운동,VV_고,NNG_잠,NNG_종일,VV_주,VA_신선하,NNG_아이디어,NNG_윗집,NNG_떡,NP_뭐,NNG_업체,NNG_관리,NNG_번호,NNG_업,NNG_인테리,NNG_무심,NNG_개인,NNG_사정,VV_있,NNG_다음,NNG_기회,NNG_한번,EF_자,VA_예쁘,NNG_사다리,VV_보이,NNG_아래층,EF_ᆸ니다,EC_ᆯ게요,NNG_자랑,VA_좋,EC_라,NNG_말,NNG_페인트칠,NNG_기사,NNG_하소연,EC_ᆫ다,NNG_오늘,NNG_일,VV_마치,EF_냐고,NNG_아랫집,NNG_엘리베이터,NNG_안,NNG_벽,NNG_유리,JX_든지,NNG_상처,EF_ᆯ까,NNG_포장지,NNB_바람,NNB_달,VV_타,NNG_거울,NNG_바닥,JKO_ᆯ,VV_깔,NNG_비,NNG_옆,NNG_옆집,NNB_판,JX_이라든지,VA_재밌,EF_네,NNG_사탕,VV_떨어지,VV_달,EC_라고,VV_좋아하,NNG_나이,NNG_이웃,VV_지내,NNG_생,EC_으면,NNG_요즘,NNB_가지,NNG_학군,NNG_여,NNG_대학,NNG_직장,VV_그만두,JX_부터,NNG_시골,NNG_지역,NNG_선호,NNG_옛말,NNG_산,NNG_물,NNG_정자,EC_으,EC_으면은,NNG_퇴직,NNG_연금,NNG_요새,NNB_세,VV_나오,NNG_개혁,NNG_준비,VA_난감하,NNG_낮,NNG_밖,ETM_던,NNG_표,NNG_청소기,JX_만,EC_어도,NNG_못,NP_아무것,NNG_티브이,NNG_이야기,NNG_사무실,NNG_죄,NNG_호,NNG_사과,NNG_뒤,NNG_사고,VV_치,VA_관계없,NP_그,NNG_주변,NNG_돈,NNG_아저씨,NNG_시너,NNG_민원,NP_너,NNG_정신,VA_많,NNG_집주인,NNB_통,NNG_관련,NNG_경우,NNG_사용,NNG_부분,NNG_감지,NNG_인터넷,NNG_쪽지,EC_라도,NP_여기,NNG_자체,EC_는가,EF_냐,VA_다르,EF_거든,NNG_아침,VV_일어나,NNG_화장실,NNG_그날,NNG_전체,VV_올리,EC_던데,NNG_방바닥,NNG_직,NNB_격,EC_지만은,NNG_영향,NNG_대안,VA_적,VV_만들,EF_던데,NNG_해결,VV_대하,EC_지마는,EC_다면,VV_보내,NNG_선물,NP_고거,NNG_마음,VV_풀리,NNG_주민,NNG_엘,NNG_리베이트,NNG_계단,NNG_불편,NNG_공공,NNG_주택,NNG_예전,NNB_지,NNG_인사,EC_려고,VV_부딪히,VV_변하,NNG_앞,NNG_사회,NNG_포함,VA_괜찮,NNG_학생,NNG_스포츠,NNG_소리,VA_나쁘,VA_힘차,NNG_함성,VV_들리,VA_크,NNG_직접,NNG_고,NNG_경비,VV_나누,VV_먹,EC_으라고,NNG_센스,VV_까,VA_답답하,VA_늦,EC_니,NNG_이상,JX_이야,NNG_식,NP_저거,NNG_내부,EC_려,EC_자고,NNG_안면,VV_트,EC_라면서,EC_문,VV_자,EC_ᆫ들,VV_나빠지,EC_어야지,NNG_교류,NNG_사실,EF_군요,NNG_물건,NNG_차,NNG_차량,JX_밖에,NNG_내용,NNG_입구,NNG_왼쪽,NNG_오른쪽,NNG_포스터,NNG_봉지,EC_ᆸ니다,EC_세,JX_요,EF_ᆯ게요,NNG_안내판,EC_을까,EF_는데,NNG_바다,NNG_도시,NNG_원,VV_막히,NP_어디,NNG_평일,EC_려면,VV_나가,NNG_중소,VV_말,JX_든,EC_든,NNG_강,VV_정하,VV_찾,NNG_농사,NNG_몸,NNG_적응,EC_ᆯ지
SD2401790,50대,0.007194244604316547,0.0,0.0007993605115907274,0.0,0.0,0.013589128697042365,0.0,0.002398081534772182,0.0015987210231814548,0.0,0.019184652278177457,0.027977617905675458,0.0,0.0007993605115907274,0.0007993605115907274,0.02158273381294964,0.007993605115907274,0.023980815347721823,0.0007993605115907274,0.0015987210231814548,0.010391686650679457,0.0407673860911271,0.003996802557953637,0.01598721023181455,0.014388489208633094,0.0,0.011990407673860911,0.005595523581135092,0.0015987210231814548,0.003996802557953637,0.002398081534772182,0.0,0.037569944044764186,0.0,0.006394884092725819,0.0007993605115907274,0.010391686650679457,0.008792965627498001,0.0015987210231814548,0.0007993605115907274,0.008792965627498001,0.011191047162270184,0.0,0.0,0.002398081534772182,0.004796163069544364,0.011191047162270184,0.011990407673860911,0.0007993605115907274,0.003996802557953637,0.0,0.0,0.01598721023181455,0.003996802557953637,0.002398081534772182,0.007993605115907274,0.0,0.002398081534772182,0.0007993605115907274,0.005595523581135092,0.011990407673860911,0.0007993605115907274,0.025579536370903277,0.0,0.006394884092725819,0.0,0.010391686650679457,0.002398081534772182,0.0007993605115907274,0.004796163069544364,0.011191047162270184,0.0031974420463629096,0.0,0.002398081534772182,0.011990407673860911,0.002398081534772182,0.0,0.0007993605115907274,0.03437250199840128,0.0007993605115907274,0.0007993605115907274,0.004796163069544364,0.003996802557953637,0.0015987210231814548,0.0,0.0007993605115907274,0.0,0.0015987210231814548,0.004796163069544364,0.0,0.0007993605115907274,0.026378896882494004,0.0,0.0015987210231814548,0.0007993605115907274,0.0,0.014388489208633094,0.0015987210231814548,0.0,0.0007993605115907274,0.0,0.002398081534772182,0.0015987210231814548,0.007194244604316547,0.0,0.006394884092725819,0.007993605115907274,0.0007993605115907274,0.007194244604316547,0.002398081534772182,0.0,0.005595523581135092,0.0,0.0,0.0015987210231814548,0.0,0.0,0.006394884092725819,0.0,0.0007993605115907274,0.0007993605115907274,0.0015987210231814548,0.0,0.0,0.0,0.0,0.0,0.0,0.0007993605115907274,0.003996802557953637,0.0031974420463629096,0.0007993605115907274,0.0,0.0,0.0,0.0,0.0,0.0015987210231814548,0.0,0.0007993605115907274,0.0,0.002398081534772182,0.0007993605115907274,0.0,0.0015987210231814548,0.0,0.0,0.0,0.0,0.0,0.0007993605115907274,0.004796163069544364,0.0,0.0,0.0,0.0,0.007993605115907274,0.0031974420463629096,0.0015987210231814548,0.0007993605115907274,0.002398081534772182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031974420463629096,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0,0.0,0.0007993605115907274,0.0,0.0,0.0007993605115907274,0.0015987210231814548,0.0007993605115907274,0.0,0.0007993605115907274,0.0015987210231814548,0.0,0.0015987210231814548,0.0,0.0007993605115907274,0.0,0.0007993605115907274,0.0007993605115907274,0.0015987210231814548,0.0,0.0,0.0,0.002398081534772182,0.0,0.0,0.0,0.0,0.0,0.0,0.003996802557953637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002398081534772182,0.0031974420463629096,0.0,0.0015987210231814548,0.0,0.0,0.0,0.0007993605115907274,0.0,0.0,0.0,0.0,0.002398081534772182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007993605115907274,0.0007993605115907274,0.003996802557953637,0.0,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0,0.0,0.0015987210231814548,0.0,0.0,0.0,0.0015987210231814548,0.0,0.0,0.004796163069544364,0.008792965627498001,0.0,0.0,0.0,0.0,0.0,0.0015987210231814548,0.0,0.0,0.0,0.0,0.004796163069544364,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0,0.0,0.0007993605115907274,0.0,0.0015987210231814548,0.0,0.0,0.0007993605115907274,0.002398081534772182,0.0,0.0,0.0,0.0,0.0007993605115907274,0.0,0.0,0.0,0.0,0.0007993605115907274,0.0,0.0,0.0031974420463629096,0.0,0.0,0.0,0.0015987210231814548,0.0,0.0,0.0,0.0031974420463629096,0.0015987210231814548,0.0007993605115907274,0.0,0.0,0.0007993605115907274,0.0,0.0,0.0,0.0007993605115907274,0.002398081534772182,0.0031974420463629096,0.0,0.0,0.0,0.0,0.0,0.0,0.0007993605115907274,0.0,0.0,0.0,0.0,0.0015987210231814548,0.0007993605115907274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002398081534772182,0.0007993605115907274,0.0015987210231814548,0.0007993605115907274,0.0007993605115907274,0.004796163069544364,0.005595523581135092,0.002398081534772182,0.0007993605115907274,0.0007993605115907274,0.007993605115907274,0.0015987210231814548,0.0015987210231814548,0.0007993605115907274,0.0015987210231814548,0.0007993605115907274,0.0015987210231814548,0.0015987210231814548,0.0007993605115907274,0.0007993605115907274,0.004796163069544364,0.0007993605115907274,0.003996802557953637,0.0007993605115907274,0.0015987210231814548,0.002398081534772182,0.0007993605115907274,0.003996802557953637,0.002398081534772182,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0015987210231814548,0.005595523581135092,0.0007993605115907274,0.0007993605115907274,0.0015987210231814548,0.0015987210231814548,0.0007993605115907274,0.0031974420463629096,0.0007993605115907274,0.0031974420463629096,0.0015987210231814548,0.0015987210231814548,0.002398081534772182,0.0007993605115907274,0.0015987210231814548,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0015987210231814548,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0015987210231814548,0.0007993605115907274,0.0015987210231814548,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0015987210231814548,0.0031974420463629096,0.0007993605115907274,0.0015987210231814548,0.0007993605115907274,0.0015987210231814548,0.002398081534772182,0.0007993605115907274,0.0031974420463629096,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.002398081534772182,0.0015987210231814548,0.0015987210231814548,0.0015987210231814548,0.0007993605115907274,0.002398081534772182,0.0015987210231814548,0.0007993605115907274,0.0007993605115907274,0.0015987210231814548,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.002398081534772182,0.002398081534772182,0.0007993605115907274,0.0007993605115907274,0.0015987210231814548,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.002398081534772182,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0015987210231814548,0.0015987210231814548,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0031974420463629096,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0015987210231814548,0.0007993605115907274,0.002398081534772182,0.002398081534772182,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.002398081534772182,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0007993605115907274,0.0015987210231814548,0.0015987210231814548
SD2401791,50대,0.012996941896024464,0.0030581039755351682,0.0022935779816513763,0.00382262996941896,0.0007645259938837921,0.01834862385321101,0.0022935779816513763,0.00382262996941896,0.009174311926605505,0.00382262996941896,0.016055045871559634,0.03134556574923547,0.0007645259938837921,0.0045871559633027525,0.0015290519877675841,0.016819571865443424,0.006880733944954129,0.01834862385321101,0.0015290519877675841,0.00382262996941896,0.016819571865443424,0.03287461773700306,0.0022935779816513763,0.006880733944954129,0.009174311926605505,0.0030581039755351682,0.0191131498470948,0.016819571865443424,0.0045871559633027525,0.005351681957186544,0.012996941896024464,0.0045871559633027525,0.0290519877675841,0.0015290519877675841,0.008409785932721712,0.0022935779816513763,0.010703363914373088,0.0191131498470948,0.00382262996941896,0.0007645259938837921,0.009174311926605505,0.012232415902140673,0.0007645259938837921,0.0015290519877675841,0.005351681957186544,0.0030581039755351682,0.010703363914373088,0.008409785932721712,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.013761467889908258,0.0022935779816513763,0.0045871559633027525,0.0022935779816513763,0.0007645259938837921,0.0007645259938837921,0.0022935779816513763,0.0030581039755351682,0.01529051987767584,0.0015290519877675841,0.01834862385321101,0.0007645259938837921,0.011467889908256881,0.0007645259938837921,0.0061162079510703364,0.0015290519877675841,0.0015290519877675841,0.006880733944954129,0.005351681957186544,0.011467889908256881,0.0007645259938837921,0.005351681957186544,0.011467889908256881,0.0061162079510703364,0.0015290519877675841,0.0007645259938837921,0.020642201834862386,0.005351681957186544,0.0007645259938837921,0.0015290519877675841,0.0045871559633027525,0.0007645259938837921,0.0007645259938837921,0.0045871559633027525,0.0007645259938837921,0.0007645259938837921,0.0030581039755351682,0.0030581039755351682,0.00382262996941896,0.010703363914373088,0.0007645259938837921,0.0022935779816513763,0.00382262996941896,0.0007645259938837921,0.009174311926605505,0.0015290519877675841,0.0007645259938837921,0.0022935779816513763,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0030581039755351682,0.0022935779816513763,0.005351681957186544,0.0061162079510703364,0.0022935779816513763,0.011467889908256881,0.006880733944954129,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.0015290519877675841,0.0030581039755351682,0.0007645259938837921,0.0015290519877675841,0.0015290519877675841,0.0045871559633027525,0.0022935779816513763,0.0015290519877675841,0.0022935779816513763,0.0015290519877675841,0.0015290519877675841,0.0045871559633027525,0.0007645259938837921,0.0007645259938837921,0.00382262996941896,0.005351681957186544,0.0045871559633027525,0.0022935779816513763,0.0015290519877675841,0.0030581039755351682,0.00382262996941896,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.0015290519877675841,0.0015290519877675841,0.0045871559633027525,0.0045871559633027525,0.0015290519877675841,0.0022935779816513763,0.0007645259938837921,0.0015290519877675841,0.0022935779816513763,0.0007645259938837921,0.0015290519877675841,0.0022935779816513763,0.008409785932721712,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.00764525993883792,0.0015290519877675841,0.0045871559633027525,0.0030581039755351682,0.006880733944954129,0.0022935779816513763,0.0007645259938837921,0.0015290519877675841,0.0015290519877675841,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.006880733944954129,0.0015290519877675841,0.0022935779816513763,0.0015290519877675841,0.0007645259938837921,0.0015290519877675841,0.0015290519877675841,0.0007645259938837921,0.0022935779816513763,0.0007645259938837921,0.0015290519877675841,0.0022935779816513763,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.00382262996941896,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.0015290519877675841,0.0015290519877675841,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.00382262996941896,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.0015290519877675841,0.0022935779816513763,0.0015290519877675841,0.0015290519877675841,0.0030581039755351682,0.0022935779816513763,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0015290519877675841,0.0007645259938837921,0.0022935779816513763,0.0015290519877675841,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0015290519877675841,0.0015290519877675841,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0061162079510703364,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0015290519877675841,0.0022935779816513763,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0022935779816513763,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0015290519877675841,0.0015290519877675841,0.0007645259938837921,0.0030581039755351682,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
