화자ID,연령대,NNG_저번,NP_우리,VV_만나,ETN_기,NNG_날,VV_있,EF_잖아,NNG_그때,NNB_식,JKS_가,EC_라,NNG_애,VV_하,EC_고,NNG_약속,NNB_땜,NP_너,JKS_이,VV_가,EC_어,NNG_연락,VV_오,EF_더라고,NNG_혀,ETM_던,NNB_거,VA_같,EF_대,VV_그러,EC_면서,NNG_오해,JKO_를,ETM_ᆫ,EC_다고,NNG_기분,VA_좋,VV_보이,EF_다고,NNG_얘기,EF_어,NNG_나중,NNG_전날,VV_맞,JX_ᆫ,EC_는데,NP_걔,EC_다,NNG_전화,EC_게,EC_더니,ETM_는,EF_야,NNG_엄마,VV_쓰러지,EC_어서,NNG_응급실,JKO_을,ETM_다는,NNG_동생,NNG_집,VV_모시,NNG_상황,NNG_때,JX_는,EC_니까,EC_자고,NNG_병원,EC_어야,VV_되,EF_니,NP_얘,EC_다가,VV_헤어지,ETM_ᆯ,NNB_시,NNG_반,EC_자,NNG_소리,NP_나,NNG_원래,EC_지만,VV_지키,EF_다니까,NNG_취소,NNB_것,EC_지,EC_니,NNG_말,NP_자기,NNG_입,EC_으니까,EC_ᆫ데,JKG_의,NNG_입장,NNB_수,VA_있,EF_다,NNG_생각,VV_들,NNB_딴,EC_가,NNG_나라,JX_도,EF_냐,NNG_밤새,NNG_알바,VV_나오,VV_들어가,EF_거든,NNG_결국,JX_은,VV_빼,NNG_그날,NNG_걱정,EF_지,VA_아프,VV_시시덕거리,EC_을까,NNG_배려,EC_ᆫ다고,VA_나쁘,EC_으고,NNG_전,EC_ᆫ가,VV_내려가,NP_너희,ETM_을,NNG_일,NNG_선약,EC_는지,VV_보,EF_ᆫ다,EC_러,VV_나가,NP_거기,EC_면,NNG_자리,NP_뭐,NNG_땜,ETM_은,EC_은데,EC_면은,NNB_만,NNG_경우,VV_알,NNG_고기,VV_먹,NNG_상태,JX_야,EF_가,EC_자는데,JX_만,EF_재,EC_으면,NNB_터,NNG_뒷날,NNG_아이,NNG_시,VV_보내,JX_까지,EF_네,NP_어디,JKO_ᆯ,NNG_순정,NNG_만약,EC_듯이,NNG_난리,VV_나,EC_라고,VV_따지,NNG_성격,NNG_지적,VV_고치,EF_ᆯ게,NNG_가슴,VV_담,VA_꽁하,NNG_화,VV_내,NNG_작년,NNB_가지,NNG_입맛,VA_다르,NNG_언니,NNG_아들,NNG_여친,NNG_밥,VV_갖,NNG_몫,EC_나,NNG_주문,NNG_달,NP_이거,JX_밖에,NNG_별거,VA_서운하,VV_챙기,NNG_자기,VV_나누,NNG_저녁,VV_굶,VV_자,VV_울,NNG_여행,NNB_데,EF_더라,NNG_앞,NNB_년,NNG_가격,VV_쉬,NNG_얼마,JX_든지,VV_맛보,NNB_번,EF_자,NNG_처음,JX_부터,NP_언제,EC_려,VV_터지,NNG_정직원,NNB_지,NNG_연차,NNG_발생,EC_다니까,NNG_안,NNG_내년,NNG_시작,EF_ᆫ대,NNG_돈,NNG_기회,NNG_건강,VA_싸,VA_괜찮,NNG_한번,NNG_시험,VV_삼,VV_지나,NNG_적금,VV_쌓이,NNG_해,NNG_몸,VV_느끼,NP_이것,VA_힘들,NNG_차,VV_타,NNG_시간,NNG_이동,NNB_바퀴,VV_돌,NNG_공항,NNG_구경,NNG_휴게소,VV_내리,NNB_시간,NNG_기본,NNG_버스,VA_넓,VA_편하,EC_어도,NNG_자세,VV_앉,NNG_면,NNG_무릎,NNG_자신,NP_거,VV_움직이,NNG_비행기,VA_젊,NNG_비행,NNG_깃,NNG_값,NNG_경유,NNG_이해,NNG_나이,NNG_신랑,VV_부러워하,NNG_친구,VV_다니,NP_그것,ETM_능,NNG_남자,NNG_모임,NNG_마음,NNG_사람,NNB_명,VA_없,NNG_욕,NNG_이하,EF_으,VV_모르,NNG_다음,EC_고서,VV_깨,VV_치,EC_지마는,VV_다녀오,EC_다는데,NNG_누,NP_아무것,EF_ᆫ가,NNG_귀,NNG_눈,VV_들어오,NNB_주,NNG_주,NNB_때문,VV_빠지,NNG_점심,EC_ᆯ까,VV_말,NNG_산,NNG_혼자,VV_내려오,EC_려고,EC_길래,NP_그거,NNG_신경,VV_쓰,NNG_의식,NNG_감정,ETM_라는,NNG_목요일,ETM_단,VA_황당하,NNG_짓,VV_어그러지,EF_냐고,NP_그쪽,VV_대하,ETM_ᆫ다는,NNG_마찬가지,EC_더라도,NNG_정도,NNG_선,VV_넘,ETM_는다는,VA_싫,VV_받아들이,VV_넘어가,NNG_자매,NNG_딸,VV_따라가,VV_끼,NNG_장기간,NNG_동안,NNG_여,VV_겪,EF_구나,NNG_모양,VA_깊,NNG_경험,VV_따라다니,VV_어울리,NNG_한동안,NNG_부분,NNG_요번,VV_떠받들,VV_끌리,ETM_란,VA_강하,EF_어라,JKS_서,NNG_착각,EC_려면,EC_라도,NNB_군데,NNG_시기,VV_서,NNG_진짜,NNG_지금,EF_ᆫ다고,NNG_다리,NNG_성,NNG_형편,VV_이러,NNG_시일,NNB_내,NNG_여자,NNG_가능,NNG_해외,NNG_골프,EC_거나,ETM_ᆫ단
SD2401704,50대,0.0,0.008100810081008101,0.016201620162016202,0.0054005400540054005,0.0036003600360036,0.0009000900090009,0.010801080108010801,0.004500450045004501,0.0,0.039603960396039604,0.004500450045004501,0.0,0.034203420342034205,0.023402340234023402,0.0054005400540054005,0.0,0.0153015301530153,0.0297029702970297,0.0315031503150315,0.022502250225022502,0.0,0.004500450045004501,0.004500450045004501,0.0,0.0036003600360036,0.027002700270027002,0.0036003600360036,0.0,0.0036003600360036,0.0063006300630063005,0.0,0.009900990099009901,0.012601260126012601,0.0018001800180018,0.0009000900090009,0.004500450045004501,0.0009000900090009,0.0,0.016201620162016202,0.023402340234023402,0.0009000900090009,0.0018001800180018,0.0,0.009000900090009001,0.0036003600360036,0.011701170117011701,0.0036003600360036,0.0009000900090009,0.011701170117011701,0.0009000900090009,0.019801980198019802,0.0072007200720072,0.0036003600360036,0.0,0.011701170117011701,0.0009000900090009,0.013501350135013501,0.0036003600360036,0.0,0.0009000900090009,0.0,0.0009000900090009,0.008100810081008101,0.0306030603060306,0.009900990099009901,0.0018001800180018,0.0,0.004500450045004501,0.011701170117011701,0.0,0.0,0.0009000900090009,0.0,0.0144014401440144,0.0,0.0,0.0018001800180018,0.0009000900090009,0.041404140414041404,0.0,0.0018001800180018,0.0009000900090009,0.0,0.0,0.004500450045004501,0.008100810081008101,0.0,0.0027002700270027003,0.009900990099009901,0.0,0.0018001800180018,0.0036003600360036,0.0,0.0,0.0072007200720072,0.016201620162016202,0.0036003600360036,0.009900990099009901,0.0072007200720072,0.0,0.0,0.0018001800180018,0.018001800180018002,0.0009000900090009,0.0,0.0,0.0,0.0,0.0063006300630063005,0.0,0.008100810081008101,0.0036003600360036,0.0009000900090009,0.0,0.008100810081008101,0.0018001800180018,0.0,0.0,0.0,0.0,0.0,0.0,0.0018001800180018,0.0,0.0,0.009000900090009001,0.0036003600360036,0.0018001800180018,0.0,0.0,0.0027002700270027003,0.0,0.0009000900090009,0.0,0.0009000900090009,0.0072007200720072,0.0,0.004500450045004501,0.0,0.0054005400540054005,0.0009000900090009,0.0,0.0,0.0009000900090009,0.0018001800180018,0.0,0.0054005400540054005,0.0,0.0,0.0,0.0,0.0036003600360036,0.0,0.008100810081008101,0.0,0.0,0.0,0.0,0.0,0.0009000900090009,0.0009000900090009,0.0,0.0072007200720072,0.0,0.0,0.0,0.0,0.0,0.0018001800180018,0.0,0.004500450045004501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018001800180018,0.0,0.0,0.0018001800180018,0.0,0.0,0.0027002700270027003,0.0,0.0,0.0,0.0036003600360036,0.0,0.0009000900090009,0.0009000900090009,0.0063006300630063005,0.0018001800180018,0.0027002700270027003,0.0,0.0,0.0,0.0,0.0,0.0009000900090009,0.0,0.0027002700270027003,0.0009000900090009,0.0,0.0009000900090009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009000900090009,0.0,0.0,0.0,0.0009000900090009,0.0,0.0,0.0009000900090009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018001800180018,0.0018001800180018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018001800180018,0.0,0.0,0.0009000900090009,0.0009000900090009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036003600360036,0.0009000900090009,0.0,0.0,0.0027002700270027003,0.0027002700270027003,0.0036003600360036,0.0,0.0009000900090009,0.0027002700270027003,0.0,0.0,0.0,0.0009000900090009,0.0009000900090009,0.0036003600360036,0.0009000900090009,0.0054005400540054005,0.0018001800180018,0.0018001800180018,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0018001800180018,0.0018001800180018,0.0018001800180018,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0009000900090009,0.009900990099009901,0.0018001800180018,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0018001800180018,0.0018001800180018,0.0018001800180018,0.0009000900090009,0.0018001800180018,0.0018001800180018,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0009000900090009
SD2401705,50대,0.001451378809869376,0.010159651669085631,0.016690856313497822,0.005805515239477504,0.000725689404934688,0.002902757619738752,0.007982583454281567,0.010159651669085631,0.000725689404934688,0.034107402031930335,0.0043541364296081275,0.005805515239477504,0.03991291727140784,0.04281567489114659,0.002902757619738752,0.0021770682148040637,0.01088534107402032,0.045718432510885344,0.03193033381712627,0.015965166908563134,0.0021770682148040637,0.0043541364296081275,0.008708272859216255,0.000725689404934688,0.001451378809869376,0.02539912917271408,0.0050798258345428155,0.00362844702467344,0.006531204644412192,0.0050798258345428155,0.000725689404934688,0.015965166908563134,0.009433962264150943,0.006531204644412192,0.0050798258345428155,0.00362844702467344,0.000725689404934688,0.001451378809869376,0.016690856313497822,0.018142235123367198,0.0021770682148040637,0.000725689404934688,0.0050798258345428155,0.00725689404934688,0.013788098693759071,0.00725689404934688,0.0021770682148040637,0.002902757619738752,0.0050798258345428155,0.001451378809869376,0.01741654571843251,0.008708272859216255,0.00362844702467344,0.000725689404934688,0.016690856313497822,0.002902757619738752,0.00725689404934688,0.0021770682148040637,0.001451378809869376,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.01088534107402032,0.020319303338171262,0.009433962264150943,0.002902757619738752,0.000725689404934688,0.0021770682148040637,0.00725689404934688,0.000725689404934688,0.001451378809869376,0.0021770682148040637,0.002902757619738752,0.015239477503628448,0.001451378809869376,0.000725689404934688,0.001451378809869376,0.001451378809869376,0.026124818577648767,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.00362844702467344,0.01088534107402032,0.005805515239477504,0.000725689404934688,0.00362844702467344,0.009433962264150943,0.000725689404934688,0.002902757619738752,0.0050798258345428155,0.00362844702467344,0.0021770682148040637,0.00362844702467344,0.008708272859216255,0.00362844702467344,0.0043541364296081275,0.002902757619738752,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.01088534107402032,0.002902757619738752,0.000725689404934688,0.002902757619738752,0.0021770682148040637,0.001451378809869376,0.006531204644412192,0.000725689404934688,0.007982583454281567,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.00362844702467344,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.0043541364296081275,0.00362844702467344,0.000725689404934688,0.0021770682148040637,0.000725689404934688,0.001451378809869376,0.0050798258345428155,0.00725689404934688,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.002902757619738752,0.000725689404934688,0.0021770682148040637,0.001451378809869376,0.0050798258345428155,0.007982583454281567,0.000725689404934688,0.0050798258345428155,0.000725689404934688,0.005805515239477504,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.002902757619738752,0.000725689404934688,0.007982583454281567,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.002902757619738752,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.0021770682148040637,0.00362844702467344,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.002902757619738752,0.001451378809869376,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.0021770682148040637,0.001451378809869376,0.0021770682148040637,0.001451378809869376,0.001451378809869376,0.000725689404934688,0.002902757619738752,0.000725689404934688,0.0021770682148040637,0.001451378809869376,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.0021770682148040637,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.002902757619738752,0.001451378809869376,0.001451378809869376,0.0021770682148040637,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.0021770682148040637,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.0021770682148040637,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.001451378809869376,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.000725689404934688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
