화자ID,연령대,형태소_요즘,형태소_시부모,형태소_때문,형태소_병원,형태소_오,형태소_다,형태소_가,형태소_하,형태소_니까,형태소_너,형태소_여행,형태소_고,형태소_은데,형태소_는,형태소_언니,형태소_단톡방,형태소_사진,형태소_을,형태소_올리,형태소_ᆫ,형태소_거,형태소_야,형태소_마을,형태소_이,형태소_다고,형태소_거기,형태소_딸기,형태소_를,형태소_마시,형태소_보내,형태소_어,형태소_나,형태소_도,형태소_동영상,형태소_안,형태소_들어가,형태소_남편,형태소_기장,형태소_거든,형태소_싸,형태소_게,형태소_와이프,형태소_가족,형태소_비행기표,형태소_티켓팅,형태소_때,형태소_마다,형태소_전날,형태소_내일,형태소_은,형태소_ᆯ까,형태소_면,형태소_어서,형태소_더라고,형태소_사람,형태소_가지,형태소_에너지,형태소_의,형태소_총량,형태소_있,형태소_잖아,형태소_아침,형태소_시,형태소_쯤,형태소_눈,형태소_쯔,형태소_뜨,형태소_자마자,형태소_집안일,형태소_밖,형태소_튀어나오,형태소_분,형태소_개,형태소_정도,형태소_운영,형태소_는데,형태소_관리,형태소_청소,형태소_비품,형태소_어야,형태소_되,형태소_돌리,형태소_면서,형태소_다니,형태소_본업,형태소_교육,형태소_사이트,형태소_상담,형태소_업무,형태소_컨설팅,형태소_원장,형태소_ᆫ데,형태소_자기,형태소_뭐,형태소_ᆫ가,형태소_지치,형태소_리프레시,형태소_떠나,형태소_ᆯ,형태소_수,형태소_다는,형태소_것,형태소_같,형태소_편찮,형태소_지,형태소_계절,형태소_거나,형태소_예전,형태소_혼자,형태소_서,형태소_기간,형태소_합하,형태소_년,형태소_반,형태소_드,형태소_이쪽,형태소_사랑,형태소_보,형태소_아끼,형태소_나중,형태소_미래,형태소_어야지,형태소_데,형태소_돌아다니,형태소_좋아하,형태소_던,형태소_곳,형태소_우리,형태소_여자,형태소_다녀오,형태소_똥,형태소_해외,형태소_대,형태소_초중반,형태소_여행사,형태소_단체,형태소_패키지,형태소_썸,형태소_타,형태소_싹,형태소_트,형태소_모르,형태소_이제,형태소_라는,형태소_말,형태소_우애,형태소_자신,형태소_친구,형태소_사귀,형태소_기,형태소_좋,형태소_만,형태소_어도,형태소_누구,형태소_시키,형태소_동행,형태소_으니까,형태소_걸,형태소_도와주,형태소_려고,형태소_경험,형태소_많,형태소_맞,형태소_네,형태소_곤경,형태소_처하,형태소_그러,형태소_든지,형태소_구나,형태소_으면,형태소_타기팅을,형태소_다르,형태소_먹히,형태소_노려보,형태소_링크,형태소_수영장,형태소_예쁘,형태소_기획,형태소_자체,형태소_성,형태소_ᆫ들,형태소_구성원,형태소_만나,형태소_인생,형태소_살,형태소_바쁘,형태소_액티비티,형태소_주말,형태소_느낌,형태소_아기,형태소_라서,형태소_남자,형태소_체력,형태소_높,형태소_레벨,형태소_따르,형태소_나오,형태소_빨리,형태소_힘들,형태소_엄마,형태소_니드,형태소_보통,형태소_먹,형태소_맞추,형태소_어른,형태소_모시,형태소_메뉴,형태소_선택,형태소_동선,형태소_짜,형태소_고민,형태소_변수,형태소_체크,형태소_생각,형태소_음,형태소_불구하,형태소_음식,형태소_입,형태소_가격,형태소_내,형태소_집,형태소_는다,형태소_얘기,형태소_달달하,형태소_그것,형태소_시댁,형태소_께서,형태소_한번,형태소_어디,형태소_따라가,형태소_부모,형태소_명분,형태소_생기,형태소_의무,형태소_외,형태소_스트레스,형태소_받아들이,형태소_아프,형태소_엄두,형태소_상황,형태소_나들이,형태소_조차,형태소_눈치,형태소_보이,형태소_꺼내,형태소_마음,형태소_얼마,형태소_전,형태소_아빠,형태소_발,형태소_포진,형태소_심하,형태소_껍데기,형태소_까지,형태소_난리,형태소_라고,형태소_어씽,형태소_핫하,형태소_검색,형태소_더니,형태소_지구,형태소_자기장,형태소_흐르,형태소_발바닥,형태소_접촉,형태소_건강,형태소_중,형태소_갯벌,형태소_펄,형태소_진흙,형태소_위,형태소_달,형태소_배경,형태소_하얀색,형태소_파란색,형태소_빨간색,형태소_으면은,형태소_완전,형태소_영상,형태소_장난,형태소_처음,형태소_귀찮,형태소_번,형태소_계속,형태소_국내,형태소_니까는,형태소_여기,형태소_지만,형태소_대단하,형태소_ᆫ다,형태소_그분,형태소_기회,형태소_만약,형태소_나라,형태소_월,형태소_요새,형태소_날씨,형태소_자유,형태소_다음,형태소_주,형태소_다면,형태소_다가,형태소_어떡하,형태소_위하,형태소_결국,형태소_그때,형태소_여,형태소_작업,형태소_아무,형태소_쳐다보,형태소_노인,형태소_공경,형태소_동양인,형태소_어리,형태소_낮,형태소_을까,형태소_아저씨,형태소_핸드폰,형태소_어플,형태소_특가,형태소_지역,형태소_호텔,형태소_원,형태소_박,형태소_그거,형태소_예약,형태소_보태,형태소_신성,형태소_밖에,형태소_노천,형태소_온천,형태소_탕,형태소_숙박,형태소_ᆫ다는,형태소_추석,형태소_연휴,형태소_끝나,형태소_시간,형태소_평일,형태소_화,형태소_이것,형태소_남,형태소_을지,형태소_온수,형태소_풀,형태소_옆,형태소_사우나,형태소_물,형태소_방,형태소_숙소,형태소_래,형태소_피부,형태소_목욕,형태소_맛있,형태소_올해,형태소_재미,형태소_없,형태소_애,형태소_분위기,형태소_남자애,형태소_수준,형태소_자,형태소_잠,형태소_늦,형태소_여자애,형태소_카페,형태소_앉,형태소_재밌,형태소_기운,형태소_맛집,형태소_한정,형태소_반찬,형태소_어르신,형태소_외곽,형태소_놀,형태소_러,형태소_나가,형태소_들어오,형태소_한정식,형태소_데리,형태소_맛,형태소_추천,형태소_불만,형태소_명,형태소_당뇨,형태소_으려고,형태소_최근,형태소_적,형태소_몸,형태소_너희
SD2401417,40대,0.002197802197802198,0.004395604395604396,0.001098901098901099,0.001098901098901099,0.007692307692307693,0.017582417582417582,0.04835164835164835,0.027472527472527472,0.006593406593406593,0.001098901098901099,0.014285714285714285,0.045054945054945054,0.004395604395604396,0.038461538461538464,0.004395604395604396,0.001098901098901099,0.0032967032967032967,0.025274725274725275,0.001098901098901099,0.00989010989010989,0.02197802197802198,0.0032967032967032967,0.002197802197802198,0.03626373626373627,0.006593406593406593,0.005494505494505495,0.001098901098901099,0.017582417582417582,0.001098901098901099,0.002197802197802198,0.051648351648351645,0.024175824175824177,0.01868131868131868,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.007692307692307693,0.002197802197802198,0.002197802197802198,0.0032967032967032967,0.01098901098901099,0.001098901098901099,0.004395604395604396,0.001098901098901099,0.002197802197802198,0.007692307692307693,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.01868131868131868,0.002197802197802198,0.014285714285714285,0.012087912087912088,0.004395604395604396,0.004395604395604396,0.001098901098901099,0.002197802197802198,0.0032967032967032967,0.001098901098901099,0.017582417582417582,0.004395604395604396,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.007692307692307693,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.005494505494505495,0.006593406593406593,0.001098901098901099,0.0032967032967032967,0.007692307692307693,0.001098901098901099,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.005494505494505495,0.0032967032967032967,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.013186813186813187,0.004395604395604396,0.001098901098901099,0.00989010989010989,0.01098901098901099,0.001098901098901099,0.007692307692307693,0.002197802197802198,0.002197802197802198,0.004395604395604396,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.004395604395604396,0.0032967032967032967,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.0032967032967032967,0.001098901098901099,0.005494505494505495,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.006593406593406593,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.004395604395604396,0.006593406593406593,0.0032967032967032967,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.0032967032967032967,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.002197802197802198,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.0032967032967032967,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.002197802197802198,0.002197802197802198,0.001098901098901099,0.002197802197802198,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0032967032967032967,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401418,40대,0.0,0.0010362694300518134,0.0,0.0,0.0051813471502590676,0.012435233160621761,0.06217616580310881,0.0051813471502590676,0.0062176165803108805,0.011398963730569948,0.019689119170984457,0.043523316062176166,0.0,0.04145077720207254,0.0010362694300518134,0.0,0.0,0.014507772020725389,0.0,0.021761658031088083,0.01865284974093264,0.007253886010362694,0.0010362694300518134,0.03419689119170984,0.0,0.007253886010362694,0.0010362694300518134,0.0051813471502590676,0.0,0.0,0.04766839378238342,0.008290155440414507,0.035233160621761656,0.0,0.0031088082901554403,0.0,0.002072538860103627,0.0010362694300518134,0.004145077720207254,0.0031088082901554403,0.022797927461139896,0.0,0.0,0.0,0.0,0.008290155440414507,0.0,0.0,0.0,0.019689119170984457,0.0010362694300518134,0.008290155440414507,0.014507772020725389,0.002072538860103627,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0031088082901554403,0.0,0.03005181347150259,0.004145077720207254,0.0,0.002072538860103627,0.0,0.0,0.0,0.002072538860103627,0.0,0.0,0.002072538860103627,0.0,0.0,0.0,0.0,0.0,0.004145077720207254,0.0,0.0,0.0,0.002072538860103627,0.010362694300518135,0.0,0.0010362694300518134,0.00932642487046632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004145077720207254,0.0,0.0051813471502590676,0.0,0.0,0.0,0.004145077720207254,0.015544041450777202,0.011398963730569948,0.0010362694300518134,0.012435233160621761,0.007253886010362694,0.0,0.011398963730569948,0.0010362694300518134,0.0,0.0010362694300518134,0.0031088082901554403,0.0010362694300518134,0.0,0.0,0.0,0.0010362694300518134,0.0,0.0,0.002072538860103627,0.0031088082901554403,0.0010362694300518134,0.0,0.0,0.002072538860103627,0.0031088082901554403,0.002072538860103627,0.0,0.0,0.0,0.0031088082901554403,0.0,0.0010362694300518134,0.0010362694300518134,0.0,0.007253886010362694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010362694300518134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062176165803108805,0.011398963730569948,0.007253886010362694,0.002072538860103627,0.0,0.0,0.0,0.0062176165803108805,0.0,0.0031088082901554403,0.0031088082901554403,0.0,0.0,0.004145077720207254,0.007253886010362694,0.0,0.0,0.0,0.0,0.004145077720207254,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,0.002072538860103627,0.002072538860103627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010362694300518134,0.0,0.0,0.0010362694300518134,0.0,0.0031088082901554403,0.0010362694300518134,0.0010362694300518134,0.0031088082901554403,0.002072538860103627,0.0,0.0,0.002072538860103627,0.0,0.002072538860103627,0.010362694300518135,0.0,0.0,0.010362694300518135,0.002072538860103627,0.0,0.0,0.0010362694300518134,0.0,0.0,0.0,0.0,0.0,0.0,0.002072538860103627,0.0,0.0,0.002072538860103627,0.0,0.0031088082901554403,0.0,0.002072538860103627,0.0,0.0010362694300518134,0.0,0.0051813471502590676,0.0,0.0,0.0,0.0031088082901554403,0.0,0.0010362694300518134,0.0,0.0010362694300518134,0.0,0.0,0.0,0.0,0.002072538860103627,0.0,0.0,0.0,0.0,0.0,0.002072538860103627,0.0,0.0,0.0010362694300518134,0.0031088082901554403,0.0062176165803108805,0.0,0.0,0.0,0.0,0.0,0.0,0.002072538860103627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010362694300518134,0.0,0.0,0.0,0.0051813471502590676,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0031088082901554403,0.002072538860103627,0.0031088082901554403,0.0051813471502590676,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.002072538860103627,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.002072538860103627,0.004145077720207254,0.002072538860103627,0.0031088082901554403,0.0031088082901554403,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0051813471502590676,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.004145077720207254,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.004145077720207254,0.0031088082901554403,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.002072538860103627,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134
