화자ID,연령대,형태소_우리,형태소_결혼,형태소_ᆫ,형태소_지,형태소_주년,형태소_잖아,형태소_살,형태소_네,형태소_처음,형태소_만나,형태소_을,형태소_때,형태소_기억,형태소_나,형태소_어,형태소_고,형태소_가,형태소_애,형태소_벌,형태소_크,형태소_대학,형태소_작,형태소_은,형태소_중,형태소_그,형태소_이상형,형태소_부합,형태소_으니까,형태소_기,형태소_자고,형태소_하,형태소_순수,형태소_이미지,형태소_는데,형태소_자기,형태소_맞,형태소_던,형태소_거,형태소_같,형태소_는,형태소_ᆫ데,형태소_집,형태소_그때,형태소_가족,형태소_친척,형태소_분,형태소_오,형태소_당황,형태소_다,형태소_이것,형태소_이,형태소_게,형태소_자연,형태소_연애,형태소_면서,형태소_사람,형태소_비교,형태소_것,형태소_요즘,형태소_젊,형태소_선,형태소_보,형태소_어서,형태소_서,형태소_ᆫ다고,형태소_면,형태소_사실,형태소_으면,형태소_을까,형태소_생각,형태소_도,형태소_들,형태소_거든,형태소_그것,형태소_이해,형태소_되,형태소_낳,형태소_키우,형태소_다는,형태소_자녀,형태소_어도,형태소_그거,형태소_를,형태소_구속,형태소_라고,형태소_스,형태소_강아지,형태소_어야,형태소_는지,형태소_모르,형태소_나중,형태소_고민,형태소_ᆯ,형태소_경우,형태소_좋,형태소_다고,형태소_명,형태소_있,형태소_남자,형태소_친구,형태소_다르,형태소_대하,형태소_없,형태소_려고,형태소_나머지,형태소_갈리,형태소_측은,형태소_안정,형태소_으,형태소_까지,형태소_의,형태소_재산,형태소_형성,형태소_데,형태소_기여,형태소_쌓,형태소_더라고,형태소_니까,형태소_말,형태소_대로,형태소_각자,형태소_주머니,형태소_차,형태소_ᆫ지,형태소_어쩌,형태소_ᆷ,형태소_불리,형태소_수,형태소_그러,형태소_적,형태소_주,형태소_나오,형태소_헤어지,형태소_ᆫ다,형태소_궁합,형태소_때문,형태소_이상,형태소_좋아하,형태소_속,형태소_편하,형태소_이거,형태소_결과,형태소_상태,형태소_만약,형태소_사주,형태소_야,형태소_알,형태소_상대,형태소_찾,형태소_마음,형태소_의하,형태소_얘,형태소_부모,형태소_지내,형태소_해외,형태소_가지,형태소_일,형태소_맡기,형태소_뭐,형태소_어라,형태소_돌아가,형태소_저,형태소_할아버지,형태소_월,형태소_어야지,형태소_산소,형태소_거기,형태소_악습,형태소_이라든가,형태소_대,형태소_끝내,형태소_는다고,형태소_다음,형태소_세대,형태소_판단,형태소_싫,형태소_강제,형태소_부분,형태소_얘기,형태소_제사,형태소_듯이,형태소_거부감,형태소_종교,형태소_떠나,형태소_괜찮,형태소_돌아가시,형태소_계속,형태소_예정,형태소_걱정,형태소_려나,형태소_ᆯ지,형태소_결혼식,형태소_상,형태소_상갓집,형태소_만,형태소_바뀌,형태소_알리,형태소_옛날,형태소_장례식,형태소_통장,형태소_부의금,형태소_넣,형태소_바꾸,형태소_올해,형태소_기억나,형태소_겨울,형태소_소개팅,형태소_형,형태소_어리,형태소_부터,형태소_확고하,형태소_키,형태소_눈,형태소_반대,형태소_보이,형태소_성품,형태소_라는,형태소_성,형태소_상대방,형태소_평생,형태소_기본,형태소_일반,형태소_경제,형태소_외모,형태소_인성,형태소_배려,형태소_필요,형태소_존경,형태소_만족,형태소_어르신,형태소_계시,형태소_소개,형태소_통하,형태소_어른,형태소_맺,형태소_다름없,형태소_자라,형태소_리스크,형태소_환경,형태소_파악,형태소_상관,형태소_지만,형태소_안심,형태소_만남,형태소_지지,형태소_기간,형태소_짧,형태소_않,형태소_트렌드,형태소_선택,형태소_많,형태소_책임,형태소_따르,형태소_제약,형태소_지나,형태소_번,형태소_아프,형태소_힘,형태소_전,형태소_도움,형태소_으면서,형태소_경험,형태소_가까이,형태소_구나,형태소_숙제,형태소_양보,형태소_아이,형태소_모임,형태소_나가,형태소_다가,형태소_외벌이,형태소_라서,형태소_생활,형태소_맞벌이,형태소_돈,형태소_관리,형태소_쓰,형태소_인색,형태소_ᆫ대,형태소_더라,형태소_회사,형태소_신입,형태소_사원,형태소_분야,형태소_소비,형태소_카페,형태소_유행,형태소_이벤트,형태소_앞두,형태소_보내,형태소_행사,형태소_주위,형태소_살아오,형태소_장남,형태소_언제,형태소_큰집,형태소_문화,형태소_동안,형태소_참석,형태소_물리,형태소_어떡하,형태소_어머님,형태소_아버님,형태소_내년,형태소_합의,형태소_어머니,형태소_시할머니,형태소_년,형태소_정도,형태소_맘,형태소_정하,형태소_없애,형태소_내려가,형태소_틀,형태소_마련,형태소_ᆫ다는,형태소_너희,형태소_발언,형태소_물려주,형태소_라,형태소_깊,형태소_사춘기,형태소_최근,형태소_나이,형태소_누구,형태소_드물,형태소_지금,형태소_돌잔치,형태소_경향,형태소_든,형태소_경조사,형태소_부고,형태소_친하,형태소_다리,형태소_건너,형태소_계기,형태소_축하,형태소_슬픔,형태소_나누
SD2401253,40대,0.027142857142857142,0.007857142857142858,0.03785714285714286,0.02,0.0007142857142857143,0.01,0.002857142857142857,0.0,0.0007142857142857143,0.0035714285714285713,0.020714285714285713,0.010714285714285714,0.0,0.029285714285714286,0.045714285714285714,0.030714285714285715,0.032857142857142856,0.005714285714285714,0.0014285714285714286,0.005,0.0007142857142857143,0.0007142857142857143,0.025714285714285714,0.0,0.0,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.012857142857142857,0.0,0.023571428571428573,0.0014285714285714286,0.0007142857142857143,0.002142857142857143,0.020714285714285713,0.0014285714285714286,0.0014285714285714286,0.03571428571428571,0.02,0.04928571428571429,0.004285714285714286,0.002857142857142857,0.0007142857142857143,0.0014285714285714286,0.0,0.0,0.0007142857142857143,0.0007142857142857143,0.0035714285714285713,0.0007142857142857143,0.03214285714285714,0.009285714285714286,0.0,0.0035714285714285713,0.0007142857142857143,0.008571428571428572,0.0,0.004285714285714286,0.002142857142857143,0.0014285714285714286,0.002142857142857143,0.01,0.014285714285714285,0.0,0.002142857142857143,0.012142857142857143,0.0,0.005714285714285714,0.0,0.008571428571428572,0.024285714285714285,0.0007142857142857143,0.008571428571428572,0.005,0.0,0.008571428571428572,0.002142857142857143,0.0,0.0,0.002857142857142857,0.005,0.0035714285714285713,0.015714285714285715,0.0,0.0007142857142857143,0.0,0.0,0.005714285714285714,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0,0.012857142857142857,0.005714285714285714,0.008571428571428572,0.002142857142857143,0.0,0.013571428571428571,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.002142857142857143,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0014285714285714286,0.0,0.0,0.0007142857142857143,0.0,0.0,0.0035714285714285713,0.0007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.0,0.0,0.0,0.0007142857142857143,0.0035714285714285713,0.0014285714285714286,0.0007142857142857143,0.0,0.0,0.0,0.0014285714285714286,0.002142857142857143,0.002142857142857143,0.0014285714285714286,0.0,0.0014285714285714286,0.0007142857142857143,0.0,0.0007142857142857143,0.0014285714285714286,0.002142857142857143,0.004285714285714286,0.0035714285714285713,0.0,0.0,0.002857142857142857,0.0,0.0,0.004285714285714286,0.010714285714285714,0.0,0.0007142857142857143,0.002142857142857143,0.0,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0,0.0014285714285714286,0.0007142857142857143,0.0,0.0,0.0014285714285714286,0.0,0.0,0.0007142857142857143,0.0,0.0,0.0007142857142857143,0.0014285714285714286,0.0,0.0007142857142857143,0.0,0.0007142857142857143,0.0014285714285714286,0.008571428571428572,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0,0.0,0.0007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0035714285714285713,0.0,0.0007142857142857143,0.002857142857142857,0.002857142857142857,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.002142857142857143,0.0007142857142857143,0.0014285714285714286,0.0014285714285714286,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.002142857142857143,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.002857142857142857,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.004285714285714286,0.0014285714285714286,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.002857142857142857,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.002857142857142857,0.0007142857142857143,0.0007142857142857143,0.002142857142857143,0.0007142857142857143,0.004285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.002142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0014285714285714286,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143,0.0007142857142857143
SD2401254,40대,0.01383399209486166,0.02766798418972332,0.023715415019762844,0.016798418972332016,0.001976284584980237,0.00691699604743083,0.0029644268774703555,0.0029644268774703555,0.001976284584980237,0.008893280632411068,0.022727272727272728,0.005928853754940711,0.0009881422924901185,0.036561264822134384,0.038537549407114624,0.02865612648221344,0.0266798418972332,0.016798418972332016,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.017786561264822136,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.003952569169960474,0.0009881422924901185,0.040513833992094864,0.0009881422924901185,0.0009881422924901185,0.005928853754940711,0.014822134387351778,0.0009881422924901185,0.0029644268774703555,0.036561264822134384,0.018774703557312252,0.07707509881422925,0.003952569169960474,0.0009881422924901185,0.004940711462450593,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.003952569169960474,0.0009881422924901185,0.0029644268774703555,0.001976284584980237,0.023715415019762844,0.0266798418972332,0.0029644268774703555,0.0029644268774703555,0.0009881422924901185,0.0029644268774703555,0.0009881422924901185,0.011857707509881422,0.0029644268774703555,0.0009881422924901185,0.0029644268774703555,0.016798418972332016,0.01383399209486166,0.0009881422924901185,0.001976284584980237,0.007905138339920948,0.0009881422924901185,0.003952569169960474,0.0009881422924901185,0.016798418972332016,0.016798418972332016,0.004940711462450593,0.004940711462450593,0.001976284584980237,0.0009881422924901185,0.011857707509881422,0.003952569169960474,0.001976284584980237,0.001976284584980237,0.001976284584980237,0.005928853754940711,0.005928853754940711,0.007905138339920948,0.0009881422924901185,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.007905138339920948,0.0009881422924901185,0.0029644268774703555,0.005928853754940711,0.001976284584980237,0.019762845849802372,0.001976284584980237,0.00691699604743083,0.0029644268774703555,0.003952569169960474,0.009881422924901186,0.001976284584980237,0.001976284584980237,0.001976284584980237,0.001976284584980237,0.005928853754940711,0.0029644268774703555,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.0009881422924901185,0.003952569169960474,0.0029644268774703555,0.0029644268774703555,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.003952569169960474,0.0029644268774703555,0.0029644268774703555,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.001976284584980237,0.0009881422924901185,0.001976284584980237,0.0009881422924901185,0.00691699604743083,0.0029644268774703555,0.0009881422924901185,0.001976284584980237,0.001976284584980237,0.001976284584980237,0.003952569169960474,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0029644268774703555,0.00691699604743083,0.0009881422924901185,0.001976284584980237,0.001976284584980237,0.0009881422924901185,0.0029644268774703555,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0029644268774703555,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.005928853754940711,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0029644268774703555,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
