화자ID,연령대,형태소_요즘,형태소_사람,형태소_은,형태소_가,형태소_뭐,형태소_예요,형태소_게,형태소_물어보,형태소_거든,형태소_나,형태소_는,형태소_이,형태소_관심,형태소_없,형태소_어,형태소_도,형태소_프로,형태소_야,형태소_만나,형태소_면,형태소_대면,형태소_ᆫ,형태소_처음,형태소_그것,형태소_모르,형태소_좋,형태소_으니까,형태소_핸드폰,형태소_보,형태소_나오,형태소_잖아,형태소_냐고,형태소_는데,형태소_저것,형태소_ᆯ까,형태소_약자,형태소_지,형태소_궁금하,형태소_고,형태소_검색,형태소_을,형태소_하,형태소_자기,형태소_성격,형태소_거,형태소_테스트,형태소_드라고,형태소_우리,형태소_때,형태소_피,형태소_형,형태소_에요,형태소_어서,형태소_혈액,형태소_파악,형태소_정확,형태소_ᆫ다고,형태소_기,형태소_아이,형태소_더라고,형태소_은데,형태소_ᆫ가,형태소_그거,형태소_를,형태소_맞,형태소_는지,형태소_성향,형태소_같,형태소_선호,형태소_오빠,형태소_대하,형태소_생각,형태소_옆집,형태소_대화,형태소_되,형태소_알,형태소_친하,형태소_ᆯ,형태소_수,형태소_있,형태소_라,형태소_판단,형태소_으면,형태소_면서,형태소_네,형태소_려고,형태소_점,형태소_다고,형태소_옛날,형태소_ᆷ,형태소_혈액형,형태소_너,형태소_지내,형태소_그러,형태소_엠비티아,형태소_어야,형태소_다,형태소_라는,형태소_것,형태소_돌아가,형태소_동의,형태소_며칠,형태소_전,형태소_동창,형태소_년,형태소_정도,형태소_자,형태소_계획,형태소_짜,형태소_어도,형태소_만,형태소_친구,형태소_초등,형태소_학교,형태소_중학교,형태소_고등학교,형태소_고등,형태소_말,형태소_통하,형태소_요번,형태소_여자,형태소_지만,형태소_남자,형태소_커피,형태소_마시,형태소_밥,형태소_먹,형태소_우정,형태소_ᆫ데,형태소_뒤,형태소_어제,형태소_들,형태소_자연,형태소_연락,형태소_개인,형태소_사정,형태소_경우,형태소_결혼,형태소_애,형태소_낳,형태소_키우,형태소_시부모,형태소_살,형태소_수발,형태소_신경,형태소_쓰,형태소_많,형태소_상황,형태소_얼마,형태소_든지,형태소_집안,형태소_살림,형태소_ᆫ다,형태소_하루,형태소_이틀,형태소_어야지,형태소_외박,형태소_거나,형태소_장시간,형태소_집,형태소_나가,형태소_이해,형태소_어울리,형태소_어리,형태소_부터,형태소_초등학교,형태소_대,형태소_지금,형태소_까지,형태소_오,형태소_깊,형태소_번,형태소_듯이,형태소_맺,형태소_명,형태소_넘,형태소_가정,형태소_사,형태소_이것,형태소_정답,형태소_이거,형태소_틀리,형태소_저거,형태소_통화,형태소_예전,형태소_다가,형태소_불편,형태소_비위,형태소_맞추,형태소_시모,형태소_부모,형태소_어라,형태소_힘들,형태소_분가,형태소_기분,형태소_의,형태소_모시,형태소_자유,형태소_더니,형태소_ᆫ다는,형태소_시집오,형태소_괜찮,형태소_바뀌,형태소_다는,형태소_쪽,형태소_위하,형태소_런,형태소_바꾸,형태소_누구,형태소_걸,형태소_세요,형태소_순종,형태소_나이,형태소_싫,형태소_세,형태소_요,형태소_저,형태소_담당,형태소_이쪽,형태소_일,형태소_어요,형태소_따지,형태소_가지,형태소_끝,형태소_요고,형태소_문제점,형태소_라고,형태소_약간,형태소_충고,형태소_상대편,형태소_지적,형태소_설명,형태소_조언,형태소_받아들이,형태소_입장,형태소_방법,형태소_안내,형태소_버리,형태소_얘기,형태소_걔,형태소_싸우,형태소_적,형태소_고민,형태소_만들,형태소_조회,형태소_광범위,형태소_와이,형태소_엔,형태소_니,형태소_어쩌,형태소_을까,형태소_상대방,형태소_편하,형태소_타이,형태소_티,형태소_세대,형태소_자체,형태소_웃기,형태소_젊,형태소_층,형태소_좋아하,형태소_싫어하,형태소_이유,형태소_늙,형태소_뿐,형태소_엠,형태소_제트,형태소_정의,형태소_바르,형태소_아무것,형태소_이웃,형태소_사주팔자,형태소_알아보,형태소_열,형태소_ᆫ지,형태소_결,형태소_결국,형태소_치,형태소_거기,형태소_마음,형태소_인간,형태소_사회,형태소_동물,형태소_폐쇄,형태소_삶,형태소_비교,형태소_이러,형태소_서,형태소_사귀,형태소_인생,형태소_몸,형태소_스스로,형태소_통제,형태소_음,형태소_생,형태소_생활,형태소_바라,형태소_성인,형태소_군대,형태소_가르,형태소_바쁘,형태소_현재,형태소_진행,형태소_멀,형태소_급하,형태소_어머니,형태소_그때,형태소_부르,형태소_과거,형태소_고정,형태소_관념,형태소_관,형태소_감옥,형태소_맞벌이,형태소_ᆫ다면,형태소_안,형태소_여건,형태소_고서,형태소_는다는,형태소_공평,형태소_답,형태소_필요,형태소_연인,형태소_생기,형태소_순간,형태소_시간,형태소_직장,형태소_다니,형태소_주말,형태소_여,형태소_니까,형태소_술친구,형태소_술,형태소_연락처,형태소_가정생활,형태소_느냐고,형태소_보이,형태소_와이프,형태소_냐면은,형태소_때문,형태소_시,형태소_시어머니,형태소_이것저것,형태소_챙기,형태소_요리,형태소_김장,형태소_갈라지,형태소_독립,형태소_ᆯ지,형태소_예,형태소_남편,형태소_단,형태소_혼자,형태소_나르,형태소_시키,형태소_자동,형태소_수동,형태소_지시,형태소_차,형태소_운전,형태소_내비게이션,형태소_지도,형태소_길,형태소_외우,형태소_보고,형태소_대로,형태소_반대,형태소_자영업,형태소_장여,형태소_차이,형태소_가지각색,형태소_성
SD2401772,40대,0.002514668901927913,0.022632020117351215,0.013411567476948869,0.027661357921207042,0.005029337803855826,0.0,0.025146689019279127,0.0,0.009220452640402346,0.008382229673093043,0.05113160100586756,0.030176026823134954,0.0016764459346186086,0.006705783738474434,0.04610226320201174,0.015088013411567477,0.0,0.010896898575020955,0.008382229673093043,0.015088013411567477,0.0,0.024308466051969825,0.0,0.003352891869237217,0.003352891869237217,0.002514668901927913,0.002514668901927913,0.0008382229673093043,0.006705783738474434,0.0,0.003352891869237217,0.0,0.005029337803855826,0.0,0.0008382229673093043,0.0,0.020955574182732608,0.0,0.03520536462699078,0.0,0.014249790444258172,0.03436714165968147,0.018440905280804692,0.009220452640402346,0.025984911986588432,0.0,0.0,0.008382229673093043,0.004191114836546521,0.0,0.0,0.0,0.008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0,0.0,0.010896898575020955,0.0,0.0008382229673093043,0.0,0.0,0.010058675607711651,0.008382229673093043,0.00586756077116513,0.002514668901927913,0.0,0.005029337803855826,0.0,0.0,0.0,0.0016764459346186086,0.0,0.00586756077116513,0.025146689019279127,0.002514668901927913,0.004191114836546521,0.018440905280804692,0.006705783738474434,0.016764459346186086,0.0008382229673093043,0.0,0.003352891869237217,0.002514668901927913,0.0,0.0,0.0,0.0,0.002514668901927913,0.0,0.0,0.002514668901927913,0.0,0.0008382229673093043,0.0008382229673093043,0.014249790444258172,0.0016764459346186086,0.0,0.0075440067057837385,0.0008382229673093043,0.0,0.0,0.0,0.0008382229673093043,0.0,0.0,0.0008382229673093043,0.0,0.0,0.003352891869237217,0.008382229673093043,0.01592623637887678,0.0,0.0,0.0,0.0,0.0,0.005029337803855826,0.0,0.0,0.004191114836546521,0.002514668901927913,0.006705783738474434,0.0,0.0,0.0,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0,0.0,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0,0.0,0.0008382229673093043,0.002514668901927913,0.002514668901927913,0.0,0.0016764459346186086,0.0008382229673093043,0.004191114836546521,0.0,0.0,0.0,0.002514668901927913,0.0,0.0,0.0,0.0016764459346186086,0.002514668901927913,0.003352891869237217,0.0,0.0,0.0016764459346186086,0.0,0.0016764459346186086,0.0,0.002514668901927913,0.005029337803855826,0.0,0.0,0.0016764459346186086,0.0008382229673093043,0.0,0.0008382229673093043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008382229673093043,0.0,0.0008382229673093043,0.003352891869237217,0.0,0.0,0.0,0.0,0.0,0.0,0.002514668901927913,0.0,0.0,0.0,0.0,0.0,0.0,0.0016764459346186086,0.0,0.0,0.006705783738474434,0.0,0.003352891869237217,0.0,0.0008382229673093043,0.0,0.0,0.0008382229673093043,0.0008382229673093043,0.0,0.0008382229673093043,0.0,0.0,0.005029337803855826,0.0,0.0,0.0,0.0016764459346186086,0.0016764459346186086,0.0,0.0,0.0,0.0,0.0,0.0008382229673093043,0.0,0.0008382229673093043,0.0016764459346186086,0.0,0.0,0.0,0.0008382229673093043,0.0,0.0,0.0,0.0008382229673093043,0.0,0.0,0.0008382229673093043,0.0,0.0,0.0,0.0,0.0016764459346186086,0.0,0.0,0.0,0.002514668901927913,0.0075440067057837385,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0016764459346186086,0.004191114836546521,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0016764459346186086,0.0016764459346186086,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0016764459346186086,0.0008382229673093043,0.005029337803855826,0.0008382229673093043,0.002514668901927913,0.0016764459346186086,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.003352891869237217,0.0008382229673093043,0.0008382229673093043,0.005029337803855826,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.003352891869237217,0.002514668901927913,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0016764459346186086,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.004191114836546521,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043
SD2401773,40대,0.007713884992987377,0.016830294530154277,0.023842917251051893,0.028751753155680224,0.004207573632538569,0.002805049088359046,0.018934081346423562,0.0035063113604488078,0.014025245441795231,0.03225806451612903,0.05539971949509116,0.030855539971949508,0.001402524544179523,0.0035063113604488078,0.02664796633941094,0.014726507713884993,0.0007012622720897616,0.004908835904628331,0.01753155680224404,0.011220196353436185,0.0007012622720897616,0.02244039270687237,0.002805049088359046,0.005610098176718092,0.0007012622720897616,0.0070126227208976155,0.0021037868162692847,0.0007012622720897616,0.001402524544179523,0.007713884992987377,0.006311360448807854,0.0007012622720897616,0.011220196353436185,0.001402524544179523,0.001402524544179523,0.0007012622720897616,0.008415147265077139,0.001402524544179523,0.028050490883590462,0.0007012622720897616,0.021739130434782608,0.05750350631136045,0.001402524544179523,0.010518934081346423,0.021739130434782608,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.004207573632538569,0.0007012622720897616,0.0021037868162692847,0.001402524544179523,0.014025245441795231,0.001402524544179523,0.001402524544179523,0.0021037868162692847,0.004908835904628331,0.0035063113604488078,0.0007012622720897616,0.0091164095371669,0.0035063113604488078,0.0007012622720897616,0.0070126227208976155,0.0182328190743338,0.008415147265077139,0.004908835904628331,0.001402524544179523,0.0070126227208976155,0.0007012622720897616,0.002805049088359046,0.006311360448807854,0.011220196353436185,0.0007012622720897616,0.006311360448807854,0.014025245441795231,0.0021037868162692847,0.004908835904628331,0.011220196353436185,0.005610098176718092,0.01332398316970547,0.001402524544179523,0.0007012622720897616,0.004908835904628331,0.001402524544179523,0.0007012622720897616,0.004207573632538569,0.001402524544179523,0.006311360448807854,0.0021037868162692847,0.001402524544179523,0.0007012622720897616,0.008415147265077139,0.001402524544179523,0.001402524544179523,0.0007012622720897616,0.004908835904628331,0.009817671809256662,0.001402524544179523,0.005610098176718092,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.007713884992987377,0.0021037868162692847,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.004908835904628331,0.0035063113604488078,0.018934081346423562,0.001402524544179523,0.002805049088359046,0.001402524544179523,0.0007012622720897616,0.001402524544179523,0.006311360448807854,0.0007012622720897616,0.0007012622720897616,0.0035063113604488078,0.0035063113604488078,0.0035063113604488078,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.004207573632538569,0.002805049088359046,0.0035063113604488078,0.0021037868162692847,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.004207573632538569,0.002805049088359046,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0021037868162692847,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.001402524544179523,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.0035063113604488078,0.0007012622720897616,0.001402524544179523,0.0021037868162692847,0.004207573632538569,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.001402524544179523,0.0035063113604488078,0.001402524544179523,0.004908835904628331,0.0007012622720897616,0.001402524544179523,0.001402524544179523,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.002805049088359046,0.001402524544179523,0.0035063113604488078,0.0007012622720897616,0.0035063113604488078,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.0035063113604488078,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0021037868162692847,0.0007012622720897616,0.0007012622720897616,0.0021037868162692847,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.0007012622720897616,0.002805049088359046,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.001402524544179523,0.0007012622720897616,0.0007012622720897616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
