화자ID,연령대,형태소_요즘,형태소_결혼,형태소_을,형태소_하,형태소_잖아,형태소_우리,형태소_때,형태소_만,형태소_어도,형태소_나,형태소_가,형태소_살,형태소_지,형태소_그때,형태소_도,형태소_ᆫ다는,형태소_느낌,형태소_은,형태소_거든,형태소_주변,형태소_ᆫ,형태소_친구,형태소_있,형태소_고,형태소_늦,형태소_는,형태소_지만,형태소_편,형태소_다는,형태소_생각,형태소_는데,형태소_돌아보,형태소_니까,형태소_축,형태소_속,형태소_더라고,형태소_일,형태소_넘,형태소_어서,형태소_거나,형태소_사람,형태소_많,형태소_다,형태소_기,형태소_게,형태소_ᆯ까,형태소_어려움,형태소_대하,형태소_되,형태소_네,형태소_사회,형태소_어,형태소_어리,형태소_ᆯ,형태소_애,형태소_키우,형태소_아이,형태소_지지,형태소_볶,형태소_면서,형태소_자기,형태소_알,형태소_크,형태소_분위기,형태소_쪼끔,형태소_명,형태소_돈,형태소_들어가,형태소_세상,형태소_험하,형태소_신경,형태소_쓰,형태소_것,형태소_겁,형태소_이,형태소_육아,형태소_포기,형태소_경우,형태소_문제,형태소_때문,형태소_일어나,형태소_거,형태소_같,형태소_얘기,형태소_스스로,형태소_혼자,형태소_의,형태소_행복,형태소_추구,형태소_경향,형태소_벌,형태소_면,형태소_모자라,형태소_벌이,형태소_은데,형태소_작,형태소_금액,형태소_가지,형태소_누구,형태소_ᆫ가,형태소_나누,형태소_어야,형태소_ᆫ다면,형태소_수,형태소_없,형태소_라는,형태소_애초,형태소_그것,형태소_누리,형태소_가족,형태소_꾸리,형태소_자녀,형태소_이상형,형태소_맞,형태소_부분,형태소_퍼센트,형태소_연애,형태소_를,형태소_자만,형태소_추,형태소_힘들,형태소_삶,형태소_팍팍하,형태소_학교,형태소_다니,형태소_공부,형태소_느라,형태소_시간,형태소_직장,형태소_생활,형태소_동안,형태소_뭐,형태소_자연,형태소_만나,형태소_대화,형태소_여가,형태소_보내,형태소_혹자,형태소_자,형태소_만추,형태소_시대,형태소_끝나,형태소_시절,형태소_이상,형태소_소개,형태소_사이트,형태소_많아지,형태소_내,형태소_적,형태소_해외,형태소_당시,형태소_신부,형태소_보통,형태소_아내,형태소_데려오,형태소_외국인,형태소_사,형태소_오,형태소_ᆫ다,형태소_나쁘,형태소_인식,형태소_잖아요,형태소_비중,형태소_서양,형태소_추세,형태소_쯤,형태소_번,형태소_만약,형태소_아들내미,형태소_딸내미,형태소_여행,형태소_든지,형태소_들어오,형태소_교류,형태소_생기,형태소_좋아하,형태소_사이,형태소_반대,형태소_간,형태소_조건,형태소_따지,형태소_라,형태소_그러,형태소_요것,형태소_아들,형태소_딸,형태소_입장,형태소_조금,형태소_괜찮,형태소_싫,형태소_어요,형태소_설명,형태소_상,형태소_생략,형태소_습니다,형태소_결혼식,형태소_짧,형태소_엄숙하,형태소_의식,형태소_파티,형태소_축복,형태소_생일,형태소_정도,형태소_수준,형태소_재밌,형태소_개인,형태소_옛날,형태소_ᆫ지,형태소_장난,형태소_치,형태소_좋,형태소_년,형태소_평생,형태소_약속,형태소_ᆫ데,형태소_란다,형태소_이혼,형태소_전제,형태소_라고,형태소_장난치,형태소_이벤트,형태소_모습,형태소_여하,형태소_떠나,형태소_더라도,형태소_혼재,형태소_을까,형태소_기준,형태소_순서,형태소_종류,형태소_이야기,형태소_으면,형태소_나오,형태소_든,형태소_일상,형태소_형태,형태소_그거,형태소_웃기,형태소_때리,형태소_익살,형태소_어야지만,형태소_착각,형태소_제자,형태소_조카,형태소_예쁘,형태소_세대,형태소_따르,형태소_쪼금,형태소_변화,형태소_주제,형태소_이슈,형태소_던,형태소_스몰,형태소_웨딩,형태소_중,형태소_보편,형태소_시키,형태소_붐,형태소_업,형태소_다면,형태소_연예인,형태소_핫,형태소_트렌드,형태소_려고,형태소_아이콘,형태소_존재,형태소_이후,형태소_단,형태소_말,형태소_야,형태소_흐르,형태소_다음,형태소_냐면,형태소_수많,형태소_두르,형태소_쌓이,형태소_지내,형태소_오픈,형태소_공간,형태소_스포트라이트,형태소_무대,형태소_주인공,형태소_기쁨,형태소_스트레스,형태소_다가오,형태소_모이,형태소_일반,형태소_기회,형태소_앞,형태소_축하,형태소_보,형태소_박살,형태소_미안,형태소_마음,형태소_들,형태소_공감,형태소_얘,형태소_구나,형태소_중요,형태소_우리나라,형태소_문화,형태소_초대,형태소_규모,형태소_곳,형태소_수용,형태소_제한,형태소_현실,형태소_비용,형태소_줄이,형태소_위하,형태소_대여,형태소_방식,형태소_물가,형태소_올라가,형태소_축의금,형태소_얼마,형태소_느냐,형태소_인터넷,형태소_한참,형태소_어른,형태소_전,형태소_이나,형태소_지금,형태소_일률,형태소_원,형태소_래,형태소_달라지,형태소_다고,형태소_주위,형태소_청년,형태소_본인,형태소_편하,형태소_개발,형태소_투자,형태소_집중,형태소_살아가,형태소_가정,형태소_이루,형태소_ᆯ지,형태소_배우자,형태소_먹,형태소_건강,형태소_앞서,형태소_보이,형태소_어야지,형태소_줄,형태소_소개팅,형태소_낯설,형태소_처음,형태소_이성,형태소_자체,형태소_랄까,형태소_부담,형태소_경험,형태소_만남,형태소_까지,형태소_으니까,형태소_연상,형태소_옆,형태소_초등학교,형태소_지역,형태소_마다,형태소_다르,형태소_반,형태소_국제,형태소_다문화,형태소_과정,형태소_비율,형태소_늘,형태소_예전,형태소_이미지,형태소_바뀌,형태소_건,형태소_다양,형태소_방면,형태소_여건,형태소_그,형태소_호감,형태소_다가,형태소_부터,형태소_언어,형태소_일원,형태소_편견,형태소_평,형태소_벽,형태소_느끼,형태소_됨됨이,형태소_비슷하,형태소_짝꿍,형태소_대신,형태소_살펴보,형태소_마련,형태소_알아보,형태소_동일,형태소_주,형태소_기억,형태소_남,형태소_지인,형태소_이든,형태소_가르치,형태소_친척,형태소_흐뭇하,형태소_해맑,형태소_꽃,형태소_동,형태소_꽃가루,형태소_뿌리,형태소_영향,형태소_뜨시,형태소_들이,형태소_치르,형태소_모으,형태소_의미,형태소_사실,형태소_개방,형태소_열,형태소_갖,형태소_장점,형태소_도록,형태소_귀하,형태소_연령,형태소_높,형태소_출생,형태소_낮,형태소_상황,형태소_예식장,형태소_사라지,형태소_타이트,형태소_일정,형태소_잡히,형태소_결혼식장,형태소_대관,형태소_거기,형태소_교회,형태소_관공서,형태소_이러하,형태소_아끼,형태소_측면,형태소_경제,형태소_장소
SD2401857,40대,0.008695652173913044,0.017391304347826087,0.03333333333333333,0.036231884057971016,0.006521739130434782,0.005072463768115942,0.006521739130434782,0.007971014492753623,0.005072463768115942,0.012318840579710146,0.018115942028985508,0.002173913043478261,0.015217391304347827,0.0007246376811594203,0.02826086956521739,0.0014492753623188406,0.002173913043478261,0.021014492753623187,0.0036231884057971015,0.0014492753623188406,0.02391304347826087,0.002173913043478261,0.018115942028985508,0.03695652173913044,0.0014492753623188406,0.058695652173913045,0.007246376811594203,0.0007246376811594203,0.0007246376811594203,0.006521739130434782,0.007246376811594203,0.0007246376811594203,0.007971014492753623,0.0007246376811594203,0.0014492753623188406,0.0036231884057971015,0.004347826086956522,0.0007246376811594203,0.02246376811594203,0.0007246376811594203,0.014492753623188406,0.010869565217391304,0.013043478260869565,0.005797101449275362,0.018115942028985508,0.0007246376811594203,0.002173913043478261,0.0036231884057971015,0.010144927536231883,0.0007246376811594203,0.0014492753623188406,0.02391304347826087,0.002173913043478261,0.013768115942028985,0.0014492753623188406,0.0014492753623188406,0.002898550724637681,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.007246376811594203,0.0014492753623188406,0.0036231884057971015,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.01884057971014493,0.0007246376811594203,0.03840579710144928,0.0007246376811594203,0.0014492753623188406,0.002173913043478261,0.0014492753623188406,0.0014492753623188406,0.0007246376811594203,0.010869565217391304,0.011594202898550725,0.0036231884057971015,0.0007246376811594203,0.0014492753623188406,0.005072463768115942,0.002173913043478261,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.002898550724637681,0.0007246376811594203,0.0007246376811594203,0.0036231884057971015,0.0007246376811594203,0.0007246376811594203,0.002173913043478261,0.002173913043478261,0.002173913043478261,0.0007246376811594203,0.002173913043478261,0.002173913043478261,0.005072463768115942,0.005072463768115942,0.002898550724637681,0.0007246376811594203,0.0036231884057971015,0.0014492753623188406,0.0014492753623188406,0.0007246376811594203,0.0014492753623188406,0.0007246376811594203,0.002173913043478261,0.002173913043478261,0.0007246376811594203,0.0007246376811594203,0.009420289855072464,0.0014492753623188406,0.0014492753623188406,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.005072463768115942,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.002898550724637681,0.0036231884057971015,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.0007246376811594203,0.0014492753623188406,0.0014492753623188406,0.0036231884057971015,0.002898550724637681,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.005797101449275362,0.0007246376811594203,0.002173913043478261,0.002173913043478261,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.004347826086956522,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.0014492753623188406,0.0007246376811594203,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.002898550724637681,0.0007246376811594203,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0036231884057971015,0.0007246376811594203,0.002173913043478261,0.0007246376811594203,0.0014492753623188406,0.002173913043478261,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.002173913043478261,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0036231884057971015,0.0007246376811594203,0.002898550724637681,0.004347826086956522,0.0036231884057971015,0.0007246376811594203,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.002173913043478261,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.002173913043478261,0.0014492753623188406,0.002173913043478261,0.0014492753623188406,0.0007246376811594203,0.0014492753623188406,0.002898550724637681,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.002898550724637681,0.002898550724637681,0.002898550724637681,0.002173913043478261,0.0007246376811594203,0.0014492753623188406,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.002173913043478261,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.002898550724637681,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.002173913043478261,0.0007246376811594203,0.002173913043478261,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.0014492753623188406,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0014492753623188406,0.002173913043478261,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401858,40대,0.004549590536851683,0.010009099181073703,0.0373066424021838,0.03275705186533212,0.004549590536851683,0.004549590536851683,0.003639672429481347,0.0,0.0018198362147406734,0.03275705186533212,0.023657870791628753,0.00272975432211101,0.009099181073703366,0.0009099181073703367,0.018198362147406732,0.00272975432211101,0.0009099181073703367,0.020928116469517744,0.0018198362147406734,0.0,0.020018198362147407,0.0,0.018198362147406732,0.034576888080072796,0.0,0.055505004549590536,0.003639672429481347,0.0,0.0018198362147406734,0.014558689717925387,0.00272975432211101,0.0,0.00272975432211101,0.0,0.0018198362147406734,0.00545950864422202,0.0,0.0,0.0272975432211101,0.0,0.01910828025477707,0.003639672429481347,0.00545950864422202,0.00545950864422202,0.025477707006369428,0.0,0.0,0.00545950864422202,0.01091901728844404,0.0,0.0,0.0272975432211101,0.0,0.017288444040036398,0.0,0.0,0.009099181073703366,0.0,0.0,0.003639672429481347,0.007279344858962694,0.00272975432211101,0.0009099181073703367,0.0018198362147406734,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.023657870791628753,0.0,0.03821656050955414,0.0,0.0,0.0,0.0009099181073703367,0.0018198362147406734,0.0,0.010009099181073703,0.020018198362147407,0.00272975432211101,0.0,0.0009099181073703367,0.00818926296633303,0.0,0.0018198362147406734,0.0,0.0018198362147406734,0.011828935395814377,0.0,0.0,0.00272975432211101,0.0018198362147406734,0.0,0.0018198362147406734,0.0018198362147406734,0.004549590536851683,0.0,0.004549590536851683,0.0,0.009099181073703366,0.0,0.006369426751592357,0.0,0.0018198362147406734,0.0,0.0018198362147406734,0.0,0.0009099181073703367,0.0,0.0009099181073703367,0.0018198362147406734,0.0,0.0018198362147406734,0.010009099181073703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003639672429481347,0.0,0.0,0.0,0.006369426751592357,0.004549590536851683,0.009099181073703366,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0009099181073703367,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0018198362147406734,0.0,0.0,0.0,0.0,0.0,0.0018198362147406734,0.0,0.00272975432211101,0.0018198362147406734,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0018198362147406734,0.0,0.0,0.0,0.0,0.0,0.0018198362147406734,0.0,0.0,0.0,0.0,0.00272975432211101,0.0009099181073703367,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.01091901728844404,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.003639672429481347,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0009099181073703367,0.0,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.0,0.0018198362147406734,0.0,0.0,0.0,0.00272975432211101,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00272975432211101,0.0009099181073703367,0.004549590536851683,0.0,0.0,0.00545950864422202,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.003639672429481347,0.003639672429481347,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.00545950864422202,0.004549590536851683,0.0,0.0,0.0018198362147406734,0.007279344858962694,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0018198362147406734,0.0,0.0,0.0,0.004549590536851683,0.0,0.00272975432211101,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0009099181073703367,0.0018198362147406734,0.0,0.0,0.0,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0018198362147406734,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.004549590536851683,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.00272975432211101,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.00545950864422202,0.0018198362147406734,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0018198362147406734,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0018198362147406734,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367
