화자ID,연령대,MAG_요즘,NNG_언니,JKS_가,NNG_층,NNG_간,NNG_소음,EC_든지,MM_이런,JKS_이,VV_있,EC_는데,NNG_요즘,NNG_이사,EC_어,MAG_새로,EF_잖아요,MAJ_그런데,MM_그,NNG_고층,NNG_아파트,EC_라지,NNG_상층,EC_라,VV_그러,EF_나,NNG_꼭대기,VV_살,EC_니까,VV_가,ETM_ᆫ,EF_으세요,EF_구나,JX_는,NNG_중간,EC_다,VX_보,VV_맞,EF_어요,NNG_발자국,NNG_소리,NNG_다음,NNG_안마,MAG_심지어,NNG_로봇,NNG_청소기,VV_돌아가,ETM_는,JX_까지,VA_조용하,MAG_잘,VV_들리,EF_더라고,JX_요,MAJ_그리고,NNG_세탁기,NNG_도,NNG_위,MAG_인제,NNG_상,NNG_사람,VA_없,EC_으니까,MAG_쪼금,MAG_더,MM_그런,MAG_덜,ETM_ᆯ,VA_같,EF_네요,NNG_그다음,EC_면서,NNG_식,NNG_세기,MM_요런,VV_하,VV_쓰,MAJ_그래도,NNG_일,EC_고,VV_오,VX_가지,VV_넣,MAG_그냥,VA_있,EC_으면,ETM_은,NNG_경우,EC_면,JX_은,MAJ_그러니까,JKO_를,MAG_다,VV_차,NNG_때,MAG_못,VV_기다리,JX_ᆫ,VX_하,VV_모으,VX_놓,JX_도,NNG_마지막,VV_돌리,NNG_티브이,VV_보,EC_든가,MM_고,NNG_시간,NNG_휴이,NNG_휴식,JKO_을,NNG_저번,MAG_왜,NNG_세제,NNG_추천,VV_달,EC_라고,NNG_그때,VV_사,EC_다고,EC_는지,NNG_지인,VX_달,MAG_좀,EC_게,MAJ_그러면,NNG_사이트,NNG_나중,NNG_공유,VX_주,VA_좋,ETM_을,NNG_요번,NNG_인테리어,MAJ_아니면,NNG_만족,VV_되,NNG_부분,MM_한,MAG_이제,VV_적,ETM_던,EF_어,NNG_간접,MAG_안,JKO_ᆯ,NNG_편리,MAG_지금,NNG_줄,NNG_눈,JX_이라든지,MAG_다시,VV_벌어지,NNG_에이에스,MAG_아직,VX_있,NNG_탄성,NNG_기본,NNG_활용,EC_ᆫ다고,NNG_주위,VV_알아보,NNG_구경,NNG_집,EC_어서,NNG_불편,NNG_곳,NNG_주변,NNG_편의점,NNG_생활,NNG_시설,VV_피,NNG_시내,NNG_점,VA_크,NNG_안,EC_라서,EF_지,NNG_운동,MAG_너무,MAG_되게,NNG_만족도,VV_나오,VX_나,JX_부터,NNG_산책,ETN_기,MM_단,NNG_산지,MM_고런,VV_나가,VA_나쁘,NNG_교통,NNG_애,JX_라든지,MAG_자주,NNG_버스,VV_타,VA_느리,VX_지,NNG_앞,MAG_또,NNG_계획,VA_작,NNG_고등학교,VV_다니,NNG_졸업,EC_ᆫ가,MAG_같이,NNG_나이,VV_들,NNG_병원,NNG_지하철,MM_이,VA_어리,NNG_자연,NNG_환경,VV_이러,VA_아프,NNG_자가,NNG_운전,EC_지,VX_않,VA_많,NNG_차,EC_라든지,MAG_많이,VV_생기,VA_젊,NNG_카페,NNG_커뮤니티,NNG_활성,NNG_활력소,EC_ᆫ지,NNG_정보,VV_계시,NNG_단,NNG_톡,NNG_관심,MAJ_그래서,EC_어야,NNG_얼마,NNG_전,NNG_목요,NNG_장,VV_열리,NNG_국,NNG_반찬,VV_팔,MAJ_근데,NNG_이용,NNG_시장,NNG_재래시장,MM_현,EC_라도,NNG_일장,VA_편하,NNG_불,MAG_아무래도,NNG_야채,VA_싸,VA_신선하,MM_다른,NNG_우유,NNG_마트,NNG_편안,NNG_쌀수,NNG_자체,MAG_원체,NNG_로켓,NNG_프레시,EC_더라도,MM_아무,NNG_생각,MAG_없이,NNG_사용,MM_어느,NNG_날,NNG_회비,EC_나,VV_오르,MAG_원래,EF_음,NNG_지금,MAG_가까이,VV_내,EC_은데,NNG_반면,VV_대하,NNG_가격,MAG_갑자기,NNG_필요,JX_나,NNG_간식,NNG_거리,VV_떨어지,EC_거나,MAG_종종,EF_나요,EF_세요,NNG_의도,VA_높,MAG_제일,NNG_장점,NNG_게시판,VA_다르,NNG_층수,MAG_여전히,VV_나,EF_ᆫ다,NNG_문,EC_ᆫ다,VV_뛰,VX_말,NNG_문구,MAG_계속,VV_올라오,VV_모르,NNG_위층,NNG_스트레스,NNG_설치,VX_싶,MAG_어차피,EC_다가,ETM_라는,NNG_가전,NNG_처음,VA_어색하,NNG_정도,NNG_효율,EF_거든,NNG_저녁,NNG_아저씨,NNG_쯤,VV_먹,NNG_그릇,NNG_설거지,VV_헹구,NNG_버튼,VV_누르,NNG_텔레비전,EF_더라,NNG_유성,NNG_옵션,EC_길래,NNG_종류,JX_만,NNG_친구,NNG_모임,NNG_이야기,VV_나누,MM_몇,NNG_구매,NNG_백화점,EC_려고,MM_여러,NNG_발품,NNG_모델명,NNG_활용도,MAG_꼼꼼,NNG_검색,MAG_직접,NNG_인터넷,VA_똑같,EC_더니,VV_싸,ETM_더라는,EF_야,EF_대,MAG_그렇게,NNG_옆,VV_알,MM_내,NNG_가성비,VV_따지,MAG_진짜,EC_더라고,NNG_말씀,VV_드리,JKG_의,MAG_먼저,NNG_금액,VA_괜찮,NNG_동일,NNG_상품,NNG_예전,MAG_아주,NNG_웨이스,NNG_코팅,NNG_벽지,NNG_힘,VV_주,NNG_등,NNG_이번,MAG_워낙,NNG_깔끔,MAG_특별히,NNG_가구,NNG_화장실,NNG_신발장,NNG_밑,EC_던데,NNG_프로,MAG_깜깜,VV_열,MAG_꼭,NNG_스위치,VV_켜,EC_어도,EF_다,NNG_베란다,VV_들어가,EC_어야지,VV_따르,NNG_단점,NNG_말,EC_듯이,NNG_운동복,MAG_바로,NNG_공간,NNG_부족,NNG_상권,NNG_가게,VV_들어오,EF_고,NNG_중심,NNG_쪽,MAG_무조건,EC_다면,EC_든,MM_새,EF_잖아,MAG_참,NNG_어른,NNG_시골,MAG_쪼끔,NNG_인접,NNG_이동,NNG_단축,NNG_도시,NNG_목표,EC_도록,NNG_노력,NNG_김밥,EC_지만,VA_멀,NNG_상가,NNG_건물,EC_곤,EF_던데,MAG_빨리,VV_걸,NNG_여건,ETN_음,NNG_컴,NNG_글,MM_무슨,VV_들어서,MM_어떤,VV_걸어가,NNG_동네,NNG_의원,NNG_번개,NNG_서문,MAG_가끔,EC_ᆫ데,NNG_근처,EC_러,NNG_경험,MAG_정말,MAJ_까,NNG_채소,NNG_재래,NNG_물건,NNG_월세,VA_비싸,NNG_중소형,NNG_중,VV_바라보,NNG_대형,NNG_고기,EC_음,NNG_시,VV_가지,VA_급하
SD2401708,40대,0.0008650519031141869,0.010380622837370242,0.025086505190311418,0.0025951557093425604,0.0008650519031141869,0.0017301038062283738,0.0008650519031141869,0.009515570934256055,0.02768166089965398,0.005190311418685121,0.012975778546712802,0.005190311418685121,0.006055363321799308,0.025086505190311418,0.0025951557093425604,0.0025951557093425604,0.0008650519031141869,0.019896193771626297,0.0008650519031141869,0.0025951557093425604,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.0017301038062283738,0.0017301038062283738,0.0008650519031141869,0.0034602076124567475,0.01643598615916955,0.01124567474048443,0.009515570934256055,0.0008650519031141869,0.004325259515570935,0.031141868512110725,0.0008650519031141869,0.0008650519031141869,0.005190311418685121,0.004325259515570935,0.028546712802768166,0.0008650519031141869,0.0034602076124567475,0.007785467128027681,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.01384083044982699,0.004325259515570935,0.0008650519031141869,0.005190311418685121,0.0025951557093425604,0.00865051903114187,0.007785467128027681,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.007785467128027681,0.0008650519031141869,0.004325259515570935,0.006055363321799308,0.0025951557093425604,0.01384083044982699,0.012975778546712802,0.012110726643598616,0.0008650519031141869,0.012975778546712802,0.025951557093425604,0.0034602076124567475,0.0008650519031141869,0.0017301038062283738,0.005190311418685121,0.005190311418685121,0.0025951557093425604,0.02249134948096886,0.0017301038062283738,0.0008650519031141869,0.0008650519031141869,0.03633217993079585,0.0025951557093425604,0.009515570934256055,0.0008650519031141869,0.0034602076124567475,0.014705882352941176,0.004325259515570935,0.018166089965397925,0.006055363321799308,0.009515570934256055,0.006920415224913495,0.005190311418685121,0.01384083044982699,0.0017301038062283738,0.0008650519031141869,0.004325259515570935,0.0017301038062283738,0.0008650519031141869,0.0025951557093425604,0.0025951557093425604,0.0008650519031141869,0.0025951557093425604,0.01903114186851211,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.004325259515570935,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.0008650519031141869,0.0008650519031141869,0.007785467128027681,0.0025951557093425604,0.0008650519031141869,0.0008650519031141869,0.004325259515570935,0.0008650519031141869,0.0034602076124567475,0.0025951557093425604,0.0008650519031141869,0.0008650519031141869,0.0025951557093425604,0.0017301038062283738,0.0008650519031141869,0.0008650519031141869,0.012110726643598616,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.0008650519031141869,0.012110726643598616,0.006055363321799308,0.0017301038062283738,0.0017301038062283738,0.0008650519031141869,0.0008650519031141869,0.006055363321799308,0.0017301038062283738,0.0008650519031141869,0.0034602076124567475,0.0008650519031141869,0.0008650519031141869,0.0025951557093425604,0.0008650519031141869,0.004325259515570935,0.0017301038062283738,0.0034602076124567475,0.0017301038062283738,0.0025951557093425604,0.0025951557093425604,0.005190311418685121,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.0017301038062283738,0.00865051903114187,0.0008650519031141869,0.0008650519031141869,0.0025951557093425604,0.0008650519031141869,0.0034602076124567475,0.0017301038062283738,0.0008650519031141869,0.0017301038062283738,0.006055363321799308,0.0034602076124567475,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0034602076124567475,0.0008650519031141869,0.0025951557093425604,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.0017301038062283738,0.0008650519031141869,0.0017301038062283738,0.0008650519031141869,0.0017301038062283738,0.0008650519031141869,0.0025951557093425604,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.0017301038062283738,0.0017301038062283738,0.0025951557093425604,0.0025951557093425604,0.0017301038062283738,0.0017301038062283738,0.0017301038062283738,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.0017301038062283738,0.0017301038062283738,0.0017301038062283738,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0025951557093425604,0.0008650519031141869,0.0025951557093425604,0.0025951557093425604,0.0034602076124567475,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.0025951557093425604,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0034602076124567475,0.0008650519031141869,0.0025951557093425604,0.0017301038062283738,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0025951557093425604,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.0017301038062283738,0.0008650519031141869,0.0008650519031141869,0.0025951557093425604,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0025951557093425604,0.0025951557093425604,0.0017301038062283738,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.004325259515570935,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0034602076124567475,0.0034602076124567475,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.0008650519031141869,0.0008650519031141869,0.0017301038062283738,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0008650519031141869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401709,40대,0.0008130081300813008,0.0,0.026016260162601626,0.0016260162601626016,0.0,0.0008130081300813008,0.0,0.005691056910569106,0.026016260162601626,0.007317073170731708,0.012195121951219513,0.004878048780487805,0.0024390243902439024,0.02195121951219512,0.0008130081300813008,0.0,0.0,0.012195121951219513,0.0,0.0024390243902439024,0.0,0.0,0.0,0.0008130081300813008,0.0,0.0,0.005691056910569106,0.01056910569105691,0.014634146341463415,0.013821138211382113,0.0,0.0,0.03008130081300813,0.0016260162601626016,0.0008130081300813008,0.00975609756097561,0.0,0.0,0.0008130081300813008,0.0016260162601626016,0.0016260162601626016,0.0,0.0,0.0,0.0,0.0,0.01788617886178862,0.0016260162601626016,0.0,0.0016260162601626016,0.0,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008130081300813008,0.0040650406504065045,0.004878048780487805,0.0024390243902439024,0.004878048780487805,0.0040650406504065045,0.0,0.012195121951219513,0.013008130081300813,0.0,0.0,0.0024390243902439024,0.0040650406504065045,0.0032520325203252032,0.0,0.024390243902439025,0.0040650406504065045,0.0008130081300813008,0.0,0.036585365853658534,0.0,0.004878048780487805,0.0008130081300813008,0.0040650406504065045,0.013821138211382113,0.0040650406504065045,0.00894308943089431,0.0,0.0065040650406504065,0.01707317073170732,0.0,0.01707317073170732,0.0016260162601626016,0.0,0.0032520325203252032,0.0016260162601626016,0.0008130081300813008,0.0032520325203252032,0.0016260162601626016,0.0,0.0008130081300813008,0.00975609756097561,0.0024390243902439024,0.0,0.0,0.0032520325203252032,0.0,0.0,0.0032520325203252032,0.0,0.0,0.02113821138211382,0.0,0.0008130081300813008,0.0,0.0008130081300813008,0.0,0.0,0.0,0.0040650406504065045,0.0065040650406504065,0.0016260162601626016,0.0008130081300813008,0.0,0.004878048780487805,0.012195121951219513,0.0,0.0,0.0,0.0016260162601626016,0.0008130081300813008,0.00894308943089431,0.0040650406504065045,0.0,0.0040650406504065045,0.0,0.0032520325203252032,0.00975609756097561,0.0,0.0,0.0065040650406504065,0.0,0.0024390243902439024,0.004878048780487805,0.0040650406504065045,0.0024390243902439024,0.0,0.0032520325203252032,0.0024390243902439024,0.0008130081300813008,0.0016260162601626016,0.004878048780487805,0.0,0.0,0.0,0.0008130081300813008,0.007317073170731708,0.0,0.0024390243902439024,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,0.008130081300813009,0.0016260162601626016,0.0032520325203252032,0.0024390243902439024,0.0016260162601626016,0.0024390243902439024,0.0,0.0,0.0008130081300813008,0.0,0.0024390243902439024,0.0008130081300813008,0.0008130081300813008,0.0024390243902439024,0.0,0.0032520325203252032,0.0024390243902439024,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0008130081300813008,0.0040650406504065045,0.0,0.0,0.0,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0,0.0032520325203252032,0.0016260162601626016,0.0024390243902439024,0.0024390243902439024,0.0008130081300813008,0.0,0.0,0.0,0.0,0.0,0.0,0.0016260162601626016,0.0024390243902439024,0.0,0.0016260162601626016,0.0,0.0,0.0008130081300813008,0.0,0.0008130081300813008,0.0008130081300813008,0.0,0.0040650406504065045,0.0024390243902439024,0.0016260162601626016,0.0016260162601626016,0.0,0.004878048780487805,0.004878048780487805,0.0,0.0008130081300813008,0.0008130081300813008,0.0,0.0,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0,0.0,0.0,0.005691056910569106,0.0040650406504065045,0.0,0.0016260162601626016,0.0,0.0008130081300813008,0.0,0.0,0.0,0.0008130081300813008,0.0040650406504065045,0.004878048780487805,0.007317073170731708,0.0016260162601626016,0.0,0.0,0.0,0.0,0.0,0.0,0.0008130081300813008,0.0008130081300813008,0.0,0.0016260162601626016,0.0,0.0065040650406504065,0.0,0.0,0.0,0.0,0.0008130081300813008,0.0008130081300813008,0.0,0.0,0.004878048780487805,0.0,0.0008130081300813008,0.0,0.0,0.0,0.0,0.0,0.0008130081300813008,0.0,0.0016260162601626016,0.0,0.0,0.0016260162601626016,0.0,0.0,0.0,0.0008130081300813008,0.0008130081300813008,0.0,0.0,0.0,0.0,0.0016260162601626016,0.0,0.0,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0040650406504065045,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0024390243902439024,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0024390243902439024,0.0016260162601626016,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0065040650406504065,0.0024390243902439024,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0065040650406504065,0.0008130081300813008,0.011382113821138212,0.0016260162601626016,0.0016260162601626016,0.0008130081300813008,0.0024390243902439024,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0008130081300813008,0.0016260162601626016,0.007317073170731708,0.0008130081300813008,0.0024390243902439024,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0024390243902439024,0.0024390243902439024,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0008130081300813008,0.0016260162601626016,0.0024390243902439024,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0040650406504065045,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0024390243902439024,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0016260162601626016,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0032520325203252032,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0032520325203252032,0.0032520325203252032,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0016260162601626016,0.008130081300813009,0.0008130081300813008,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0032520325203252032,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0024390243902439024,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0024390243902439024,0.0008130081300813008,0.0008130081300813008,0.0024390243902439024,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0016260162601626016,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008,0.0008130081300813008
