화자ID,연령대,NNG_요즘,MAG_진짜,NNG_결혼,JKO_을,MAG_안,VV_하,EF_잖아,NNG_때,JX_만,EC_어도,JKS_가,EF_지,NNG_그때,JX_도,MAG_빨리,ETM_ᆫ다는,NNG_느낌,JX_은,EF_거든,NNG_주변,MAG_먼저,ETM_ᆫ,NNG_친구,VA_있,EC_고,MAJ_그래서,MAG_많이,VA_늦,EC_지,JX_는,VX_않,EC_지만,MAJ_그래도,MAG_쪼끔,ETM_은,ETM_다는,NNG_생각,EC_는데,MAG_요즘,VV_돌아보,EC_니까,MAG_상당히,NNG_속,EF_더라고,MAG_지금,NNG_일,VV_넘,EC_어서,MAG_못,EC_거나,NNG_사람,VA_많,MAJ_또,MAG_아예,EF_다,ETM_는,VX_보,MAG_되게,ETN_기,VX_하,MAG_왜,EC_게,EF_ᆯ까,MM_그런,NNG_어려움,VV_대하,MAG_좀,VV_되,EF_네,MAJ_그리고,NNG_사회,MAG_워낙,VV_살,EC_어,VX_지,EC_다,VA_어리,ETM_ᆯ,NNG_애,VV_키우,MAG_그냥,NNG_아이,VV_지지,VV_볶,EC_면서,VV_알,VV_크,NNG_분위기,NNG_쪼끔,MM_이,NNG_돈,VV_들어가,NNG_세상,VA_험하,NNG_신경,VV_쓰,NNG_겁,JKS_이,VV_나,NNG_육아,NNG_포기,NNG_경우,NNG_문제,VV_일어나,VA_같,EF_어,MAG_또,NNG_얘기,NNG_스스로,MAG_스스로,NNG_혼자,JKG_의,MM_그,NNG_행복,NNG_추구,NNG_경향,MAG_혼자,VV_벌,EC_면,MAG_그렇게,VV_모자라,MAJ_근데,NNG_벌이,MAG_엄청,EC_은데,VA_작,NNG_금액,VV_가지,EC_ᆫ가,VV_나누,EC_어야,EC_ᆫ다면,VA_없,VX_싶,VX_가지,ETM_라는,NNG_애초,MAG_참,ETM_을,VV_누리,NNG_가족,VV_꾸리,NNG_자녀,VV_있,MAG_충분히,NNG_이상형,MAG_물론,VV_맞,NNG_부분,MAG_다,NNG_연애,JKO_를,NNG_자만,NNG_추,JX_ᆫ,VA_힘들,NNG_삶,VA_팍팍하,NNG_학교,VV_다니,NNG_공부,EC_느라,NNG_시간,NNG_직장,NNG_생활,NNG_동안,MM_뭔,NNG_자연,VV_만나,NNG_대화,NNG_여가,MAG_함께,VV_보내,NNG_혹자,VV_자,NNG_만추,NNG_시대,VV_끝나,MAG_정말,NNG_시절,NNG_이상,NNG_소개,NNG_사이트,VV_많아지,VA_적,MAG_이제,NNG_해외,NNG_당시,MAG_약간,NNG_신부,NNG_보통,NNG_아내,VV_데려오,NNG_외국인,VV_사,VV_오,EF_ᆫ다,VA_나쁘,NNG_인식,EF_잖아요,MAG_실제로,NNG_비중,NNG_서양,NNG_추세,MM_요,MAJ_그러면,MM_한,MAG_꼭,NNG_만약,NNG_아들내미,NNG_딸내미,MAJ_그러니까,MAG_어떻게,NNG_여행,VV_가,EC_든지,VV_들어오,VX_있,NNG_교류,VV_생기,VV_좋아하,NNG_사이,VA_크,NNG_반대,MAG_어쨌든,MAG_방금,MM_어떤,NNG_조건,VV_따지,VX_아니하,EC_라,VV_그러,NNG_아들,NNG_딸,NNG_입장,NNG_조금,MM_다른,VA_괜찮,VA_싫,EF_어요,NNG_설명,NNG_상,NNG_생략,EF_습니다,NNG_결혼식,VA_짧,VA_엄숙하,NNG_의식,NNG_파티,NNG_축복,NNG_생일,NNG_정도,NNG_수준,MAG_굉장히,VA_재밌,NNG_개인,NNG_옛날,EC_ᆫ지,MAG_너무,NNG_장난,VV_치,MAG_별로,VA_좋,NNG_평생,NNG_약속,EC_ᆫ데,EF_란다,JX_나,NNG_이혼,NNG_전제,EC_라고,MAG_이렇게,VV_장난치,NNG_이벤트,NNG_모습,NNG_여하,VV_떠나,EC_더라도,MAG_쪼금,NNG_혼재,EF_을까,MAJ_그니까,NNG_기준,NNG_순서,NNG_종류,NNG_이야기,EC_으면,VV_나오,EC_든,NNG_일상,MM_이런,NNG_형태,MAG_막,VV_웃기,VV_때리,NNG_익살,EC_어야지만,NNG_착각,NNG_제자,NNG_조카,MAG_축,VX_주,VA_예쁘,MAJ_따라서,NNG_세대,VV_따르,NNG_쪼금,NNG_변화,NNG_주제,MAG_한번,NNG_이슈,ETM_던,NNG_스몰,NNG_웨딩,NNG_보편,VV_시키,NNG_붐,NNG_업,EC_다면,NNG_연예인,NNG_핫,NNG_트렌드,MM_모든,EC_려고,NNG_아이콘,NNG_존재,NNG_이후,ETM_단,NNG_말,EF_야,MM_몇,VV_흐르,NNG_다음,EC_냐면,VA_수많,VV_두르,VV_쌓이,VV_지내,NNG_오픈,NNG_공간,NNG_스포트라이트,NNG_무대,NNG_주인공,NNG_기쁨,NNG_스트레스,VV_다가오,VV_모이,NNG_일반,NNG_기회,NNG_앞,NNG_축하,MAG_어찌,VV_보,JKO_ᆯ,NNG_박살,VV_내,NNG_미안,NNG_마음,VV_들,NNG_공감,EF_구나,NNG_중요,NNG_우리나라,NNG_문화,NNG_초대,NNG_규모,NNG_곳,NNG_수용,NNG_제한,NNG_현실,MAJ_그러나,NNG_비용,VV_줄이,VV_위하,NNG_대여,NNG_방식,NNG_물가,VV_올라가,NNG_축의금,MAG_과연,NNG_얼마,EF_느냐,NNG_인터넷,NNG_한참,NNG_어른,NNG_전,JX_이나,NNG_지금,NNG_일률,EF_래,VV_달라지,EC_다고,NNG_주위,NNG_청년,MM_어느,NNG_본인,VA_편하,NNG_자기,NNG_개발,NNG_투자,MAG_더,NNG_집중,VV_살아가,NNG_가정,VV_이루,EC_ᆯ지,NNG_배우자,NNG_나,MAG_잘,VV_먹,NNG_건강,VV_앞서,MAG_같이,VV_보이,EC_어야지,EF_는데,NNG_소개팅,VA_낯설,NNG_처음,NNG_이성,NNG_자체,EF_랄까,NNG_부담,MM_무슨,NNG_경험,NNG_만남,JX_까지,EC_으니까,NNG_연상,NNG_옆,NNG_초등학교,NNG_지역,JX_마다,VA_다르,NNG_반,NNG_국제,NNG_다문화,NNG_과정,NNG_비율,VV_늘,NNG_예전,NNG_이미지,MAG_확,VV_바뀌,MAG_그만큼,EC_건,MM_여러,NNG_다양,NNG_방면,NNG_여건,MAG_서로,NNG_호감,EC_다가,JX_부터,MAG_왜냐하면,NNG_언어,NNG_일원,EC_나,NNG_편견,NNG_벽,VV_느끼,MAG_아까,NNG_됨됨이,VA_비슷하,NNG_짝꿍,NNG_대신,VV_살펴보,NNG_마련,VV_알아보,NNG_동일,NNG_주,NNG_기억,VV_남,EF_ᆫ데,NNG_지인,JX_이든,VV_가르치,MAG_아무튼,NNG_친척,VA_흐뭇하,VA_해맑,MAG_진정,NNG_꽃,NNG_동,NNG_꽃가루,VV_뿌리,NNG_영향,VA_뜨시,VV_들이,VV_치르,VV_모으,NNG_의미,MAG_종종,NNG_사실,MAG_조금,NNG_개방,VV_열,VX_놓,VV_갖,NNG_장점,EC_도록,VA_귀하,NNG_연령,VA_높,NNG_출생,VA_낮,NNG_상황,NNG_예식장,VV_사라지,NNG_타이트,NNG_일정,MAG_딱딱,MAG_딱,VV_잡히,NNG_결혼식장,NNG_대관,NNG_교회,NNG_관공서,VA_이러하,VV_아끼,NNG_측면,NNG_경제,NNG_장소
SD2401857,40대,0.008102633355840648,0.0013504388926401081,0.016205266711681297,0.02633355840648211,0.00337609723160027,0.0337609723160027,0.006076975016880486,0.006076975016880486,0.006076975016880486,0.004726536124240378,0.015530047265361242,0.0054017555705604325,0.0006752194463200541,0.02633355840648211,0.0013504388926401081,0.0013504388926401081,0.002025658338960162,0.012829169480081027,0.00337609723160027,0.0013504388926401081,0.0006752194463200541,0.02025658338960162,0.002025658338960162,0.012829169480081027,0.03443619176232275,0.002025658338960162,0.006076975016880486,0.0013504388926401081,0.008777852802160702,0.024983119513842,0.009453072248480757,0.00675219446320054,0.0006752194463200541,0.0006752194463200541,0.00675219446320054,0.0006752194463200541,0.006076975016880486,0.00675219446320054,0.0006752194463200541,0.0006752194463200541,0.007427413909520594,0.0013504388926401081,0.0013504388926401081,0.00337609723160027,0.0006752194463200541,0.004051316677920324,0.0006752194463200541,0.020931802835921675,0.0013504388926401081,0.0006752194463200541,0.01350438892640108,0.01012829169480081,0.0006752194463200541,0.0027008777852802163,0.0054017555705604325,0.029709655638082377,0.007427413909520594,0.0027008777852802163,0.0054017555705604325,0.00675219446320054,0.0006752194463200541,0.01688048615800135,0.0006752194463200541,0.012153950033760972,0.002025658338960162,0.00337609723160027,0.007427413909520594,0.009453072248480757,0.0006752194463200541,0.00337609723160027,0.0013504388926401081,0.002025658338960162,0.0013504388926401081,0.01350438892640108,0.006076975016880486,0.00675219446320054,0.002025658338960162,0.012153950033760972,0.0013504388926401081,0.0013504388926401081,0.002025658338960162,0.0027008777852802163,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0013504388926401081,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.002025658338960162,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.03578663065496286,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.002025658338960162,0.0013504388926401081,0.0006752194463200541,0.010803511141120865,0.008777852802160702,0.004726536124240378,0.00337609723160027,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.004726536124240378,0.00675219446320054,0.002025658338960162,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0027008777852802163,0.0006752194463200541,0.0006752194463200541,0.00675219446320054,0.0006752194463200541,0.0006752194463200541,0.00337609723160027,0.0006752194463200541,0.0006752194463200541,0.002025658338960162,0.002025658338960162,0.0006752194463200541,0.002025658338960162,0.002025658338960162,0.004726536124240378,0.0013504388926401081,0.0013504388926401081,0.0027008777852802163,0.0006752194463200541,0.002025658338960162,0.004726536124240378,0.0013504388926401081,0.0013504388926401081,0.0006752194463200541,0.0013504388926401081,0.004051316677920324,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.002025658338960162,0.002025658338960162,0.0006752194463200541,0.0006752194463200541,0.008777852802160702,0.0013504388926401081,0.0013504388926401081,0.002025658338960162,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.004726536124240378,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0027008777852802163,0.00337609723160027,0.0006752194463200541,0.0006752194463200541,0.002025658338960162,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0027008777852802163,0.0027008777852802163,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0054017555705604325,0.0006752194463200541,0.002025658338960162,0.002025658338960162,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0013504388926401081,0.0013504388926401081,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0013504388926401081,0.0013504388926401081,0.0006752194463200541,0.0027008777852802163,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.002025658338960162,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0013504388926401081,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.002025658338960162,0.0027008777852802163,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.00337609723160027,0.0006752194463200541,0.002025658338960162,0.0006752194463200541,0.0013504388926401081,0.002025658338960162,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.002025658338960162,0.002025658338960162,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.004051316677920324,0.00337609723160027,0.0006752194463200541,0.002025658338960162,0.0027008777852802163,0.00337609723160027,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.002025658338960162,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0027008777852802163,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.002025658338960162,0.0013504388926401081,0.002025658338960162,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0013504388926401081,0.0027008777852802163,0.0027008777852802163,0.0027008777852802163,0.0006752194463200541,0.0013504388926401081,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.002025658338960162,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0027008777852802163,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.002025658338960162,0.0006752194463200541,0.002025658338960162,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.0013504388926401081,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0013504388926401081,0.002025658338960162,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0006752194463200541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401858,40대,0.0041356492969396195,0.0016542597187758478,0.009098428453267164,0.02977667493796526,0.0024813895781637717,0.02977667493796526,0.0041356492969396195,0.0033085194375516956,0.0,0.0016542597187758478,0.018196856906534328,0.0033085194375516956,0.0008271298593879239,0.016542597187758478,0.0008271298593879239,0.0024813895781637717,0.0008271298593879239,0.008271298593879239,0.0016542597187758478,0.0,0.0016542597187758478,0.013234077750206782,0.0,0.01240694789081886,0.03143093465674111,0.007444168734491315,0.008271298593879239,0.0,0.004962779156327543,0.02315963606286187,0.004962779156327543,0.0033085194375516956,0.0041356492969396195,0.0,0.010752688172043012,0.0016542597187758478,0.013234077750206782,0.0016542597187758478,0.0008271298593879239,0.0,0.0024813895781637717,0.0,0.0016542597187758478,0.004962779156327543,0.0016542597187758478,0.0,0.0,0.02481389578163772,0.0008271298593879239,0.0,0.017369727047146403,0.0033085194375516956,0.0,0.0,0.0033085194375516956,0.02729528535980149,0.0033085194375516956,0.0041356492969396195,0.004962779156327543,0.005789909015715467,0.0,0.02315963606286187,0.0,0.016542597187758478,0.0,0.004962779156327543,0.009098428453267164,0.009925558312655087,0.0,0.0,0.0,0.0,0.0008271298593879239,0.014061207609594707,0.0041356492969396195,0.0016542597187758478,0.0,0.01488833746898263,0.0,0.0,0.0041356492969396195,0.008271298593879239,0.0,0.0,0.0033085194375516956,0.0024813895781637717,0.0,0.0016542597187758478,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0,0.0,0.0,0.0,0.03391232423490488,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.018196856906534328,0.010752688172043012,0.008271298593879239,0.0024813895781637717,0.0,0.0,0.0008271298593879239,0.007444168734491315,0.0206782464846981,0.0,0.0016542597187758478,0.0,0.0,0.0016542597187758478,0.010752688172043012,0.0024813895781637717,0.0,0.0041356492969396195,0.0,0.0,0.0024813895781637717,0.0016542597187758478,0.0,0.0016542597187758478,0.0041356492969396195,0.0,0.0041356492969396195,0.0,0.0,0.0016542597187758478,0.0008271298593879239,0.005789909015715467,0.0,0.0008271298593879239,0.0041356492969396195,0.0,0.0016542597187758478,0.0,0.0008271298593879239,0.0041356492969396195,0.0,0.0,0.0,0.0008271298593879239,0.0016542597187758478,0.0,0.0016542597187758478,0.009098428453267164,0.0,0.0,0.004962779156327543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033085194375516956,0.0,0.0,0.0,0.0,0.0041356492969396195,0.008271298593879239,0.0,0.0,0.0016542597187758478,0.0,0.0,0.0008271298593879239,0.0008271298593879239,0.0,0.0,0.0024813895781637717,0.0,0.0008271298593879239,0.0,0.0,0.0,0.0,0.0041356492969396195,0.0016542597187758478,0.0,0.0,0.0,0.0,0.0,0.0,0.0016542597187758478,0.0,0.0024813895781637717,0.0016542597187758478,0.0,0.0008271298593879239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0016542597187758478,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0033085194375516956,0.0,0.0016542597187758478,0.0033085194375516956,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0024813895781637717,0.0,0.0,0.0041356492969396195,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0,0.0,0.0016542597187758478,0.0008271298593879239,0.0,0.0,0.0,0.0,0.0,0.0,0.009925558312655087,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0033085194375516956,0.0,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0041356492969396195,0.0008271298593879239,0.0,0.0024813895781637717,0.0024813895781637717,0.0008271298593879239,0.0,0.0008271298593879239,0.0,0.0016542597187758478,0.0,0.0,0.0024813895781637717,0.007444168734491315,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024813895781637717,0.0008271298593879239,0.0041356492969396195,0.0,0.0041356492969396195,0.0,0.0008271298593879239,0.0,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0033085194375516956,0.0,0.0,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0008271298593879239,0.0016542597187758478,0.0033085194375516956,0.0033085194375516956,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0,0.0016542597187758478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.004962779156327543,0.0,0.0041356492969396195,0.0008271298593879239,0.0,0.0,0.0,0.0016542597187758478,0.006617038875103391,0.0,0.0,0.0008271298593879239,0.0,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0016542597187758478,0.0,0.0,0.0,0.0,0.0041356492969396195,0.0,0.0024813895781637717,0.0008271298593879239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0,0.0008271298593879239,0.0016542597187758478,0.0,0.0,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0024813895781637717,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.005789909015715467,0.0016542597187758478,0.0016542597187758478,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0024813895781637717,0.0008271298593879239,0.0024813895781637717,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0041356492969396195,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0024813895781637717,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0024813895781637717,0.0008271298593879239,0.0024813895781637717,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.004962779156327543,0.0016542597187758478,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0016542597187758478,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0024813895781637717,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0016542597187758478,0.0016542597187758478,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0016542597187758478,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239,0.0008271298593879239
