화자ID,연령대,JX_는,NNG_학교,VV_다니,ETM_ᆯ,NNG_때,JKO_를,NNG_생각,EC_어,VX_보,EC_면,VA_좋,ETM_던,NNG_기억,JX_은,MAG_별로,JX_도,VV_나,EC_지,JX_가,VX_않,EF_어,VX_가지,EC_고,NNG_지금,NNG_나이,JKS_가,VV_들,EC_어서,JKO_을,VV_하,EC_니까,JKS_이,MAG_참,MAG_많이,EC_다고,VV_되,EC_는데,VA_같,ETM_은,VA_있,NNG_중학교,VA_평범하,ETM_ᆫ,NNG_아이,ETN_기,MM_다른,NNG_사람,NNG_비교,EC_게,NNG_특이점,VA_없,ETM_는,NNG_남,EC_라도,EC_은데,MAG_그나마,MAG_가장,NNG_점,NNG_소풍,MM_수,NNG_수학여행,MM_그,NNG_경험,VV_있,MAG_지금,NNG_학창,NNG_시절,MAG_정말,VV_좋아하,NNG_과목,NNG_국사,NNG_수학,VA_싫,NNG_공부,VA_힘들,MAJ_그런데,MAG_또한,MAG_매우,NNG_그때,NNG_수,MAG_좀,MAG_열심히,EC_으면,MAG_더,ETM_을,MAG_너무,MAG_안,NNG_고,NNG_중,NNG_고등학교,EC_면서,NNG_학원,EF_거든,VV_그러,VV_끝나,VV_가,EC_어야,NNG_집,MM_그런,NNG_생활,NNG_당시,VV_대하,MAG_어떻게,EF_냐,VV_들어서,VV_돌이키,NNG_후회,MAG_이제,MAG_딱,NNG_일,VA_많,VX_하,EC_지만,MAG_가만히,NNG_선생,VV_계시,NNG_방황,VX_주,MAG_솔직히,NNG_말,MAG_특별히,MAG_매일,NNG_반복,MAG_똑같이,NNG_수업,NNG_야간,NNG_자율,NNG_학습,MM_이런,NNG_일상,JKG_의,NNG_마음,NNG_속,MAG_항상,VV_그만두,ETM_다는,NNG_뭐,NNG_교우,NNG_관계,NNG_어려움,NNG_스트레스,MAJ_그래서,NNG_만약,NNG_자식,VV_생기,EC_ᆫ다면,VV_시키,NNG_강제,EC_라고,EC_다,JX_밖에,NNG_보통,VA_다르,NNG_밤,NNG_시간,MAG_잘,EF_더라고,MM_한,VV_자,VV_오,EC_ᆫ다고,EF_네,VV_남,NNG_경우,EC_는지,NNG_여행,JX_만,NNG_대학,VX_가,NNG_엠티,MM_여러,EC_라,NNG_예전,NNG_재미,VV_배우,NNG_무역,NNG_관련,NNG_교양,JX_ᆫ,NNG_전공,VV_맞추,EF_은데,NNG_회사,NNG_졸업,MM_어느,MM_첫,NNG_직장,EF_야,MAG_먼저,NNG_취업,NNG_기업,NNG_스크랩,VV_만들,EC_ᆫ지,VV_알,MAG_간단히,NNG_고철,NNG_고물,VV_가지,EC_어다가,VV_모으,NNG_철강,NNG_납품,EF_지,NNG_환경,NNG_이후,NNG_업종,VA_짧,NNG_기간,NNG_동안,NNG_재택근무,MAG_그대로,NNG_출근,NNG_근무,MAJ_그러면,MAG_얼마나,EF_을까,NNG_재택,VV_보,NNG_복지,NNG_제도,VX_있,NNG_머릿속,MAG_가끔,NNG_사회,NNG_물의,VV_일으키,JX_야,NNG_초등학교,MAJ_근데,VA_멀,NNG_애,MAG_같이,VV_놀,VV_들어가,VA_재밌,MAJ_그리고,NNG_고등,NNG_딴판,EC_더라고,MAG_다,MAG_서로,VV_모이,MAG_제일,EC_니,MAG_보통,EC_면은,NNG_과,MAG_아주,VA_재미있,VV_들어오,JX_마다,MAG_맨날,VV_기다리,NNG_역사,MM_이런저런,NNG_나라,EF_구나,NNG_잠,NNG_눈치,NNG_요즘,NNG_기본,MM_이,NNG_언어,VV_지내,NNG_인문,VV_나오,NNG_상고,NNG_주산,NNG_부기,NNG_자격증,VV_따,MAG_아직,NNG_윤리,NNG_선,VV_바라,NNG_날,NNG_하루,VV_달라지,NNG_학교생활,VA_작,EF_잖아,NNG_소외감,VV_느끼,VV_만나,NNG_가지,NNG_자신감,MAG_자주,MM_어떤,EF_니,NNG_사고방식,MM_저런,MAJ_그래도,MAG_그렇게,NNG_대학교,JX_까지,VV_가르치,VX_나,NNG_학년,MM_무슨,EC_냐,VV_나가,EC_려고,NNG_얘기,NNG_처음,NNG_사회생활,EC_구나,NNG_만기,NNG_마지막,NNG_펜션,JKO_ᆯ,MAG_새록새록,MAG_혹시,EC_러,NNG_학과,MAG_대충,NNG_옛날,JX_부터,VX_싶,EF_ᆯ게,MAJ_그러면은,MAG_그만,NNG_취미,NNG_리모컨,VV_모르,MAG_자세히,NNG_설명,EF_ᆯ래,VV_관두,NNG_귀금속,NNG_과정,NNG_선배,NNG_스카우트,NNG_월급,NNG_인정,VV_스,NNG_다음,NNG_뒤,MAG_또,NNG_업무,NNG_처리,EF_다,EC_다가,MAG_다시,VV_내려오,NNG_시작,NNG_중장비,NNG_돈,VV_벌,EF_ᆫ대,NNG_지게차,NNG_면허,NNG_굴삭기,EC_든,EF_ᆯ까,VA_똑같,NNG_낚시,NNG_중소기업,MAG_못,MAG_일단,VA_크,NNG_후배
SD2400469,40대,0.043922369765066395,0.014300306435137897,0.017364657814096015,0.006128702757916241,0.009193054136874362,0.024514811031664963,0.026557711950970377,0.02349336057201226,0.012257405515832482,0.015321756894790603,0.014300306435137897,0.013278855975485188,0.010214504596527068,0.011235955056179775,0.005107252298263534,0.007150153217568948,0.006128702757916241,0.0040858018386108275,0.0010214504596527069,0.0040858018386108275,0.02349336057201226,0.008171603677221655,0.026557711950970377,0.0010214504596527069,0.0040858018386108275,0.018386108273748723,0.0030643513789581204,0.02247191011235955,0.01634320735444331,0.020429009193054137,0.0040858018386108275,0.027579162410623085,0.0020429009193054137,0.006128702757916241,0.0010214504596527069,0.006128702757916241,0.005107252298263534,0.014300306435137897,0.008171603677221655,0.006128702757916241,0.0030643513789581204,0.0010214504596527069,0.008171603677221655,0.0010214504596527069,0.009193054136874362,0.0030643513789581204,0.0040858018386108275,0.0020429009193054137,0.009193054136874362,0.0010214504596527069,0.007150153217568948,0.020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0030643513789581204,0.0010214504596527069,0.0040858018386108275,0.0010214504596527069,0.0030643513789581204,0.0020429009193054137,0.0040858018386108275,0.005107252298263534,0.0020429009193054137,0.0010214504596527069,0.007150153217568948,0.006128702757916241,0.006128702757916241,0.0040858018386108275,0.0020429009193054137,0.0040858018386108275,0.0010214504596527069,0.0030643513789581204,0.005107252298263534,0.012257405515832482,0.007150153217568948,0.006128702757916241,0.0010214504596527069,0.0030643513789581204,0.0030643513789581204,0.0010214504596527069,0.006128702757916241,0.0010214504596527069,0.0020429009193054137,0.0020429009193054137,0.0040858018386108275,0.007150153217568948,0.005107252298263534,0.0020429009193054137,0.0010214504596527069,0.0020429009193054137,0.0040858018386108275,0.006128702757916241,0.0020429009193054137,0.0010214504596527069,0.0040858018386108275,0.012257405515832482,0.0030643513789581204,0.0030643513789581204,0.006128702757916241,0.0020429009193054137,0.0030643513789581204,0.005107252298263534,0.0030643513789581204,0.005107252298263534,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0020429009193054137,0.006128702757916241,0.0030643513789581204,0.0030643513789581204,0.005107252298263534,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0030643513789581204,0.0040858018386108275,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.006128702757916241,0.0010214504596527069,0.006128702757916241,0.0010214504596527069,0.0010214504596527069,0.005107252298263534,0.0030643513789581204,0.0030643513789581204,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0030643513789581204,0.0020429009193054137,0.0020429009193054137,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0030643513789581204,0.0010214504596527069,0.009193054136874362,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.005107252298263534,0.0010214504596527069,0.0020429009193054137,0.0020429009193054137,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.020429009193054137,0.0020429009193054137,0.0010214504596527069,0.0020429009193054137,0.0020429009193054137,0.005107252298263534,0.0010214504596527069,0.0010214504596527069,0.0030643513789581204,0.0030643513789581204,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.006128702757916241,0.0030643513789581204,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400470,40대,0.04862953138815208,0.015030946065428824,0.010610079575596816,0.005305039787798408,0.015030946065428824,0.023872679045092837,0.007073386383731211,0.020335985853227233,0.014146772767462422,0.002652519893899204,0.004420866489832007,0.008841732979664015,0.004420866489832007,0.008841732979664015,0.0008841732979664014,0.02475685234305924,0.0035366931918656055,0.0035366931918656055,0.0,0.0035366931918656055,0.040671971706454466,0.00618921308576481,0.03183023872679045,0.0,0.0,0.021220159151193633,0.0,0.007957559681697613,0.027409372236958444,0.03536693191865606,0.013262599469496022,0.03094606542882405,0.0008841732979664014,0.014146772767462422,0.0008841732979664014,0.002652519893899204,0.009725906277630416,0.00618921308576481,0.0017683465959328027,0.004420866489832007,0.007073386383731211,0.0,0.009725906277630416,0.0,0.007957559681697613,0.002652519893899204,0.0017683465959328027,0.0,0.009725906277630416,0.0,0.0017683465959328027,0.007957559681697613,0.0,0.0,0.0,0.0,0.0,0.0017683465959328027,0.0,0.0,0.0017683465959328027,0.0035366931918656055,0.0,0.0017683465959328027,0.0035366931918656055,0.0,0.0,0.0,0.0,0.0008841732979664014,0.002652519893899204,0.0008841732979664014,0.0017683465959328027,0.002652519893899204,0.004420866489832007,0.0,0.0,0.0,0.0017683465959328027,0.0,0.014146772767462422,0.00618921308576481,0.002652519893899204,0.002652519893899204,0.00618921308576481,0.007073386383731211,0.002652519893899204,0.0008841732979664014,0.0,0.007073386383731211,0.0035366931918656055,0.0035366931918656055,0.0035366931918656055,0.0008841732979664014,0.0008841732979664014,0.011494252873563218,0.0008841732979664014,0.0017683465959328027,0.0035366931918656055,0.013262599469496022,0.0,0.0,0.0008841732979664014,0.0,0.0,0.0,0.0017683465959328027,0.0008841732979664014,0.0,0.00618921308576481,0.0008841732979664014,0.004420866489832007,0.0017683465959328027,0.0,0.011494252873563218,0.0,0.0,0.0035366931918656055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035366931918656055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013262599469496022,0.0,0.0,0.0,0.0,0.0008841732979664014,0.0,0.0008841732979664014,0.007073386383731211,0.0017683465959328027,0.0,0.0017683465959328027,0.0,0.0008841732979664014,0.0008841732979664014,0.005305039787798408,0.0,0.0,0.0017683465959328027,0.0,0.0,0.0008841732979664014,0.0,0.0,0.0,0.002652519893899204,0.0008841732979664014,0.0,0.0,0.0,0.0,0.0,0.0008841732979664014,0.004420866489832007,0.0008841732979664014,0.0,0.0,0.0035366931918656055,0.0,0.0008841732979664014,0.0008841732979664014,0.007073386383731211,0.004420866489832007,0.0017683465959328027,0.0008841732979664014,0.0,0.008841732979664015,0.0008841732979664014,0.00618921308576481,0.0017683465959328027,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017683465959328027,0.0,0.0008841732979664014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008841732979664014,0.002652519893899204,0.0,0.0,0.0008841732979664014,0.007073386383731211,0.0017683465959328027,0.0,0.0008841732979664014,0.0,0.0008841732979664014,0.0008841732979664014,0.0,0.0,0.0017683465959328027,0.0008841732979664014,0.009725906277630416,0.0008841732979664014,0.007957559681697613,0.0008841732979664014,0.00618921308576481,0.002652519893899204,0.005305039787798408,0.004420866489832007,0.002652519893899204,0.0008841732979664014,0.0008841732979664014,0.004420866489832007,0.0017683465959328027,0.0008841732979664014,0.004420866489832007,0.0008841732979664014,0.0035366931918656055,0.0008841732979664014,0.0017683465959328027,0.0008841732979664014,0.002652519893899204,0.002652519893899204,0.0008841732979664014,0.004420866489832007,0.0008841732979664014,0.0017683465959328027,0.0035366931918656055,0.0008841732979664014,0.0035366931918656055,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.002652519893899204,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0017683465959328027,0.002652519893899204,0.0017683465959328027,0.004420866489832007,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0017683465959328027,0.0008841732979664014,0.0008841732979664014,0.0017683465959328027,0.0008841732979664014,0.0008841732979664014,0.0017683465959328027,0.0008841732979664014,0.0017683465959328027,0.0008841732979664014,0.0017683465959328027,0.0017683465959328027,0.0017683465959328027,0.0017683465959328027,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0017683465959328027,0.002652519893899204,0.0008841732979664014,0.005305039787798408,0.0008841732979664014,0.0017683465959328027,0.0017683465959328027,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0017683465959328027,0.0008841732979664014,0.0017683465959328027,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.002652519893899204,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0017683465959328027,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0017683465959328027,0.0008841732979664014,0.0008841732979664014,0.0017683465959328027,0.0008841732979664014,0.0017683465959328027,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014,0.0017683465959328027,0.0017683465959328027,0.0008841732979664014,0.0008841732979664014,0.0008841732979664014
