화자ID,연령대,MAG_벌써,NNG_결혼,ETM_ᆫ,EF_잖아,MAG_오래,VV_살,EF_네,NNG_처음,VV_만나,ETM_을,NNG_때,NNG_기억,VV_나,EF_어,EC_어,VX_가지,EC_고,MAG_참,JKS_가,NNG_애,NNG_벌,VA_크,NNG_대학,VA_작,ETM_은,NNG_중,VA_그,NNG_이상형,NNG_부합,EC_으니까,VV_기,EC_자고,VV_하,EF_지,MAG_순,NNG_순수,MAG_좀,MM_그런,NNG_이미지,EC_는데,VV_맞,ETM_던,VA_같,JX_는,EF_ᆫ데,MM_어떤,MAJ_근데,MAG_왜,MAG_진짜,MM_그,NNG_집,VV_가,NNG_그때,NNG_가족,NNG_친척,MAG_다,VV_오,NNG_당황,EF_다,JKS_이,EC_게,NNG_자연,NNG_연애,EC_면서,ETM_는,NNG_사람,NNG_비교,NNG_요즘,VA_젊,NNG_선,VV_보,EC_어서,VV_서,EC_ᆫ다고,EC_면,JX_은,MAJ_그래서,MM_내,NNG_사실,EC_으면,EF_을까,MM_이런,NNG_생각,JX_도,VV_들,EF_거든,JX_ᆫ,NNG_이해,MAG_안,VV_되,JKO_을,VV_낳,VV_키우,MAG_아직,ETM_다는,NNG_자녀,EC_어도,JKO_를,NNG_구속,EC_라고,VV_스,NNG_강아지,MAG_꼭,EC_어야,EC_는지,VV_모르,NNG_나중,NNG_고민,ETM_ᆯ,NNG_경우,MAG_그냥,VA_좋,EF_다고,VV_있,NNG_남자,NNG_친구,MAG_각각,VA_다르,EC_ᆫ데,MAG_요즘,MAG_같이,MAG_쪼끔,VV_대하,VA_없,MAG_아예,MAJ_그리고,MAG_또,MM_다른,EC_려고,VX_하,NNG_나머지,MAG_그만,VV_갈리,MAG_아까,NNG_측은,MAG_빨리,NNG_안정,JKG_으,EC_다고,JX_까지,JKG_의,MAJ_그러니까,VA_있,NNG_재산,NNG_형성,MAG_상당히,NNG_기여,MAG_인제,VV_쌓,EF_더라고,EC_니까,NNG_말,JX_대로,MAG_각자,NNG_각자,MM_딴,NNG_주머니,VV_차,EC_ᆫ지,VV_어쩌,ETN_ᆷ,VV_불리,MAG_이렇게,VV_그러,VV_나오,VV_헤어지,EF_ᆫ다,MAG_미리,NNG_궁합,NNG_이상,MAG_서로,VV_좋아하,JKO_ᆯ,MAG_차라리,NNG_속,VA_편하,MAG_괜히,NNG_결과,NNG_상태,NNG_만약,EC_ᆫ다,MAG_편히,EC_지,VX_않,EC_나,EF_는데,NNG_사주,EF_야,EF_려고,VV_알,NNG_상대,VV_찾,NNG_마음,VV_의하,MAG_최대한,NNG_부모,VX_계시,MAG_계속,VV_지내,MAG_잘,MAG_지금,NNG_해외,MM_여러,NNG_일,VV_맡기,EC_어라,VX_말,EF_어라,VV_돌아가,NNG_할아버지,NNG_주,EF_어야지,MAG_이제,NNG_산소,ETN_기,NNG_악습,JX_이라든가,NNG_대,VV_끝내,MM_이,MAG_그렇게,EF_는다고,NNG_다음,NNG_세대,NNG_판단,VA_싫,NNG_강제,NNG_부분,MAG_더,NNG_얘기,VX_보,NNG_제사,EC_듯이,NNG_거부감,MM_제,NNG_종교,VV_떠나,VA_괜찮,VV_돌아가시,VV_가지,NNG_계속,NNG_예정,NNG_걱정,EC_려나,EF_ᆯ지,NNG_결혼식,MAG_거의,NNG_상,MAG_갓,NNG_상갓집,JX_만,MAG_어떻게,VV_바뀌,NNG_알,VV_알리,NNG_옛날,MAG_직접,VX_오,NNG_장례식,NNG_통장,NNG_도,NNG_부의금,VV_넣,VX_있,MAG_많이,VV_바꾸,VX_놓,NNG_올해,MAG_딱,VV_기억나,NNG_겨울,MAG_처음,NNG_소개팅,MAG_전혀,NNG_자기,NNG_형,VA_어리,JX_부터,VA_확고하,NNG_키,NNG_눈,MAG_완전,NNG_반대,VV_보이,EC_더라고,NNG_성품,ETM_라는,NNG_성,NNG_상대방,NNG_평생,NNG_기본,NNG_일반,VX_주,NNG_경제,NNG_외모,MAG_일단,NNG_인성,NNG_배려,NNG_필요,NNG_면,JX_나,MAG_항상,NNG_존경,NNG_만족,MAG_먼저,MM_첫,MAG_그야말로,MM_온갖,NNG_어르신,VV_계시,MAG_너무,NNG_소개,VV_통하,NNG_어른,VV_맺,VA_다름없,VV_자라,NNG_리스크,NNG_환경,EC_다,NNG_파악,MAG_되게,NNG_상관,EC_지만,NNG_안심,NNG_만남,NNG_지지,NNG_기간,VA_짧,VV_않,NNG_트렌드,NNG_선택,VA_많,MAG_약간,NNG_책임,VV_따르,VX_싶,NNG_제약,VV_지나,VA_아프,NNG_힘,NNG_전,NNG_도움,EC_으면서,NNG_경험,NNG_가까이,EF_구나,MAJ_그런데,MAJ_왜냐하면,NNG_숙제,NNG_양보,NNG_아이,MAG_없이,MAG_마음껏,NNG_모임,VV_나가,MAG_의외로,MAG_굉장히,JX_다가,NNG_외벌이,EC_라서,VV_벌,NNG_생활,NNG_맞벌이,NNG_돈,NNG_관리,VV_쓰,NNG_인색,EF_대,EF_ᆫ대,EF_더라,NNG_회사,NNG_신입,NNG_사원,NNG_분야,NNG_소비,MAG_스스로,NNG_카페,MAG_한참,NNG_유행,MAG_별로,MAG_만약,NNG_이벤트,VV_앞두,VV_보내,MM_한,NNG_행사,MAG_왜냐하면,NNG_주위,VV_살아오,MAG_굳이,NNG_장남,MAG_막,NNG_큰집,NNG_문화,NNG_동안,NNG_참석,VV_물리,VV_어떡하,NNG_어머님,NNG_아버님,NNG_내년,NNG_합의,MAJ_그러면,NNG_어머니,NNG_시할머니,NNG_정도,VX_나,NNG_맘,VX_드리,MAJ_아니면,VV_정하,VV_없애,VV_내려가,MM_전,NNG_틀,NNG_마련,ETM_ᆫ다는,MAG_솔직히,NNG_발언,EC_되,VV_물려주,MAG_아마,EC_라,VA_깊,MAG_무조건,NNG_사춘기,NNG_최근,NNG_나이,VA_드물,NNG_지금,NNG_돌잔치,NNG_경향,EC_든,NNG_경조사,NNG_부고,VA_친하,NNG_다리,NNG_건너,VV_건너,NNG_계기,NNG_축하,NNG_슬픔,VV_나누
SD2401253,40대,0.0,0.007518796992481203,0.021872863978127138,0.009569377990430622,0.0,0.002734107997265892,0.0,0.000683526999316473,0.003417634996582365,0.00683526999316473,0.010252904989747095,0.0,0.0,0.025974025974025976,0.0177717019822283,0.002050580997949419,0.02939166097060834,0.0,0.02734107997265892,0.005468215994531784,0.0,0.004784688995215311,0.000683526999316473,0.000683526999316473,0.00888585099111415,0.0,0.0,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.0,0.0,0.022556390977443608,0.014354066985645933,0.0,0.001367053998632946,0.00888585099111415,0.010936431989063569,0.000683526999316473,0.002050580997949419,0.001367053998632946,0.001367053998632946,0.019138755980861243,0.02939166097060834,0.000683526999316473,0.000683526999316473,0.016404647983595352,0.0,0.000683526999316473,0.010936431989063569,0.002734107997265892,0.004101161995898838,0.000683526999316473,0.001367053998632946,0.0,0.004101161995898838,0.000683526999316473,0.000683526999316473,0.002050580997949419,0.030758714969241284,0.00888585099111415,0.0,0.003417634996582365,0.000683526999316473,0.0177717019822283,0.008202323991797676,0.0,0.002050580997949419,0.001367053998632946,0.002050580997949419,0.009569377990430622,0.01367053998632946,0.0,0.002050580997949419,0.00888585099111415,0.01572112098427888,0.003417634996582365,0.0,0.0,0.005468215994531784,0.0,0.00683526999316473,0.008202323991797676,0.02323991797676008,0.000683526999316473,0.008202323991797676,0.014354066985645933,0.0,0.010252904989747095,0.007518796992481203,0.012987012987012988,0.002050580997949419,0.0,0.002050580997949419,0.0,0.002734107997265892,0.004784688995215311,0.015037593984962405,0.0,0.000683526999316473,0.0,0.0,0.000683526999316473,0.005468215994531784,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.0,0.010252904989747095,0.005468215994531784,0.000683526999316473,0.008202323991797676,0.0,0.004784688995215311,0.000683526999316473,0.000683526999316473,0.0,0.001367053998632946,0.003417634996582365,0.002050580997949419,0.0,0.003417634996582365,0.002050580997949419,0.005468215994531784,0.0,0.0,0.000683526999316473,0.000683526999316473,0.0,0.01161995898838004,0.0,0.003417634996582365,0.0,0.0,0.0,0.0,0.0,0.0,0.002050580997949419,0.004784688995215311,0.001367053998632946,0.006151742993848257,0.008202323991797676,0.0,0.0,0.0,0.0,0.0,0.0,0.002734107997265892,0.000683526999316473,0.0,0.0,0.000683526999316473,0.0,0.0,0.0,0.0,0.000683526999316473,0.0,0.0,0.0,0.002050580997949419,0.003417634996582365,0.0,0.0,0.0,0.0,0.001367053998632946,0.002050580997949419,0.0,0.001367053998632946,0.002050580997949419,0.0,0.0,0.001367053998632946,0.0,0.0,0.000683526999316473,0.001367053998632946,0.0,0.0,0.004784688995215311,0.003417634996582365,0.001367053998632946,0.0,0.002050580997949419,0.004101161995898838,0.0,0.003417634996582365,0.0,0.0,0.002734107997265892,0.0,0.000683526999316473,0.004101161995898838,0.000683526999316473,0.000683526999316473,0.010252904989747095,0.000683526999316473,0.001367053998632946,0.0,0.0,0.001367053998632946,0.0,0.0,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.0,0.002734107997265892,0.0,0.012303485987696514,0.0,0.0,0.0,0.0,0.000683526999316473,0.0,0.0,0.000683526999316473,0.001367053998632946,0.0,0.000683526999316473,0.0,0.000683526999316473,0.003417634996582365,0.001367053998632946,0.001367053998632946,0.008202323991797676,0.000683526999316473,0.000683526999316473,0.0,0.000683526999316473,0.0,0.0,0.000683526999316473,0.000683526999316473,0.0,0.0,0.0,0.0,0.0,0.003417634996582365,0.000683526999316473,0.0,0.0,0.000683526999316473,0.002734107997265892,0.000683526999316473,0.002734107997265892,0.0,0.002734107997265892,0.0,0.000683526999316473,0.001367053998632946,0.0,0.0,0.0,0.0,0.0,0.002050580997949419,0.006151742993848257,0.0,0.000683526999316473,0.002050580997949419,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.001367053998632946,0.002050580997949419,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.002050580997949419,0.000683526999316473,0.001367053998632946,0.001367053998632946,0.002050580997949419,0.000683526999316473,0.00683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.001367053998632946,0.002734107997265892,0.001367053998632946,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.002050580997949419,0.001367053998632946,0.002050580997949419,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.002050580997949419,0.001367053998632946,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.002050580997949419,0.000683526999316473,0.002734107997265892,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.000683526999316473,0.004101161995898838,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.005468215994531784,0.001367053998632946,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.002050580997949419,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.001367053998632946,0.001367053998632946,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.002050580997949419,0.000683526999316473,0.000683526999316473,0.001367053998632946,0.002734107997265892,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.002050580997949419,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.001367053998632946,0.001367053998632946,0.001367053998632946,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.002050580997949419,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.001367053998632946,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473,0.000683526999316473
SD2401254,40대,0.0019065776930409914,0.02669208770257388,0.01334604385128694,0.00667302192564347,0.0009532888465204957,0.002859866539561487,0.002859866539561487,0.0019065776930409914,0.008579599618684462,0.0038131553860819827,0.005719733079122974,0.0009532888465204957,0.0009532888465204957,0.02001906577693041,0.017159199237368923,0.004766444232602479,0.027645376549094377,0.0009532888465204957,0.022878932316491896,0.016205910390848427,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.005719733079122974,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.03908484270734033,0.011439466158245948,0.0009532888465204957,0.0009532888465204957,0.008579599618684462,0.004766444232602479,0.0009532888465204957,0.004766444232602479,0.0009532888465204957,0.002859866539561487,0.01811248808388942,0.0438512869399428,0.0019065776930409914,0.0019065776930409914,0.011439466158245948,0.0038131553860819827,0.008579599618684462,0.005719733079122974,0.0009532888465204957,0.002859866539561487,0.004766444232602479,0.0019065776930409914,0.0009532888465204957,0.0019065776930409914,0.0038131553860819827,0.0009532888465204957,0.002859866539561487,0.022878932316491896,0.025738798856053385,0.002859866539561487,0.002859866539561487,0.0009532888465204957,0.030505243088655862,0.002859866539561487,0.0009532888465204957,0.002859866539561487,0.0009532888465204957,0.002859866539561487,0.016205910390848427,0.01334604385128694,0.0009532888465204957,0.0019065776930409914,0.0076263107721639654,0.011439466158245948,0.002859866539561487,0.0009532888465204957,0.0009532888465204957,0.0038131553860819827,0.0009532888465204957,0.004766444232602479,0.016205910390848427,0.015252621544327931,0.004766444232602479,0.004766444232602479,0.009532888465204958,0.0009532888465204957,0.0219256434699714,0.011439466158245948,0.01811248808388942,0.0038131553860819827,0.0019065776930409914,0.0019065776930409914,0.0019065776930409914,0.0019065776930409914,0.005719733079122974,0.0076263107721639654,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0076263107721639654,0.0009532888465204957,0.002859866539561487,0.005719733079122974,0.0019065776930409914,0.017159199237368923,0.0019065776930409914,0.016205910390848427,0.00667302192564347,0.0009532888465204957,0.0019065776930409914,0.0019065776930409914,0.0019065776930409914,0.0009532888465204957,0.0019065776930409914,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.005719733079122974,0.0009532888465204957,0.002859866539561487,0.0019065776930409914,0.0009532888465204957,0.0019065776930409914,0.004766444232602479,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0019065776930409914,0.0038131553860819827,0.002859866539561487,0.0076263107721639654,0.0076263107721639654,0.002859866539561487,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.004766444232602479,0.0009532888465204957,0.0009532888465204957,0.0038131553860819827,0.002859866539561487,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0019065776930409914,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.002859866539561487,0.002859866539561487,0.0019065776930409914,0.0019065776930409914,0.002859866539561487,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.002859866539561487,0.0038131553860819827,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.002859866539561487,0.0009532888465204957,0.0038131553860819827,0.00667302192564347,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.002859866539561487,0.004766444232602479,0.0009532888465204957,0.002859866539561487,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.005719733079122974,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.002859866539561487,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0019065776930409914,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.002859866539561487,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0009532888465204957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
