화자ID,연령대,NNG_학창,NNG_시절,NNG_때,EF_어,MM_어떤,NNG_부분,NNG_평온,EC_지,VX_않,MAJ_그럼,JX_는,NNG_시,JKS_가,VV_맞,ETM_는,VA_많,JX_ᆫ,EC_지만,NNG_반,NNG_아이,NNG_우유,MAG_안,VV_먹,EC_는다고,VV_하,EC_다가,NNG_어,NNG_복도,NNG_끝,JX_까지,NNG_선생,EC_으면서,VX_가,ETM_ᆫ,NNG_기억,JKS_이,VV_나,ETM_ᆯ,VA_있,ETM_을,VA_같,MAJ_근데,EC_게,VV_때리,NNG_그때,NNG_당시,MAG_쪼금,NNG_지금,JX_은,VA_다르,MAG_좀,NNG_일반,EC_어,VX_있,ETM_던,MAJ_그래도,NNG_학,NNG_시설,VA_좋,NNG_점,JX_도,NNG_운동장,MM_그,NNG_다음,NNG_일,VV_일어나,NNG_어머님,JKO_을,VV_모시,VV_오,EC_라고,EF_다고,VV_가,EC_다고,MM_그런,VV_있,EF_구나,NNG_생활,MAG_참,NNG_다이나믹,MAJ_그런데,NNG_야간,NNG_자율,NNG_학습,NNG_시간,MAG_다,MAG_같이,NNG_집,NNG_사실,VV_모르,VA_없,EF_은데,MM_이,NNG_얘기,NNG_전,MAG_왜,JKO_를,NNG_딸,VV_생각나,EF_지,MAG_혹시,MM_무슨,EC_는지,NNG_예상,EC_고,MAG_자꾸,EF_ᆯ까,VV_놀,ETN_기,VV_좋아하,NNG_이해,MAG_잘,VV_되,MAG_가끔,EC_는데,VV_알,NNG_학교,VV_다니,EC_면서,JX_만,VX_하,EC_면,NNG_공부,EF_어야지,ETM_은,NNG_경우,NNG_고등,NNG_추억,VV_남,MM_몇,NNG_취미,VV_가지,NNG_친구,MAG_많이,EF_거든,NNG_애니메이션,VV_보,MAJ_그래서,MAG_서로,MAJ_그리고,JKO_ᆯ,NNG_더빙,EC_어서,VV_나누,VX_주,NNG_이야기,NNG_이외,EF_야,NNG_학교생활,MAG_충실히,EF_다,ETM_라는,MAG_정말,MAG_열심히,VV_들,VA_재밌,MAG_따로,VV_불리,EC_거나,NNG_부모,EF_세요,NNG_엄마,NNG_상황,MAG_늘,VA_바쁘,EC_어도,VA_힘들,MAG_인제,NNG_어머니,MAG_너무,NNG_긴장,VV_만들,NNG_대신,MAG_아직,NNG_여름,VV_돌아가,NNG_할머니,MAG_상당히,MAG_지금,NNG_연락,NNG_과목,NNG_수학,NNG_과학,NNG_정말,NNG_계산,VV_풀,EC_다,VX_보,NNG_머리,VA_맑,VX_지,NNG_느낌,MAG_물론,NNG_성적,MAG_그렇게,NNG_문제,NNG_풀이,NNG_과정,NNG_리프레시,NNG_이상,VV_푸,NNG_방향,NNG_조금,VV_틀,EF_더라고,MAJ_그러니까,MAG_쪼끔,NNG_시험,VV_나오,NNG_수업,MAG_꽤,NNG_학생,VA_괜찮,NNG_수능,NNG_운,EC_라,NNG_실력,EF_ᆫ데,MAG_되게,MAG_특히,NNG_물리,NNG_화학,NNG_가속도,NNG_질량,NNG_관련,NNG_내용,NNG_기본,NNG_교양,NNG_지식,MM_여러,VV_배우,NNG_선택,NNG_문과,MAG_사실,NNG_사람,MAG_별로,NNG_과,MAG_잘못,NNG_이과,EC_어야,NNG_학년,VA_속상하,MAJ_그렇지만,NNG_역사,ETN_ᆷ,VV_들리,MAG_차라리,NNG_위인전,VV_읽,JX_나,NNG_해당,NNG_생각,VV_살아오,NNG_중요,NNG_세계사,MAG_제일,NNG_한국사,MAG_거의,NNG_대부분,NNG_특별,NNG_흐름,MAG_없이,MAG_그냥,NNG_연,MM_별,NNG_순차,VA_크,MAG_또,MM_다른,VV_싫어하,NNG_완벽,VV_끝내,EC_ᆷ,MAJ_왜냐하면,MAG_더,NNG_나중,NNG_대학교,VV_위하,NNG_기초,NNG_마찬가지,MAG_실제로,MAG_아까,NNG_말,VA_깊,NNG_학원,MM_고,NNG_중학교,NNG_고등학교,VV_들어가,MM_한,MM_석,NNG_정도,VV_뛰쳐나오,MAJ_그러니깐,VV_말,VV_통하,MAG_굉장히,EC_으니,EC_으면,VV_돌아보,NNG_이때,MAG_조금,NNG_우울,NNG_이유,NNG_가정,NNG_평안,MAG_일단,NNG_아빠,MAG_자주,VV_싸우,JKG_의,NNG_영향,VV_미치,MAG_막,NNG_점수,EC_라도,VV_떨어지,MAG_엄청,VA_굵,NNG_몽둥이,MAG_못,VV_죽,NNG_대,NNG_부반장,NNG_만우절,NNG_날,EC_을까,NNG_애,MAG_싹,VV_데리,VV_나가,MAG_모두,NNG_담임,EC_자고,MAG_다시,VV_들어오,VX_못하,VV_잠그,VX_버리,EF_래,EC_라니까,NNG_지장,EF_대,MAG_딱히,VV_그러,VX_싶,EC_ᆫ데,NNG_나이,EC_으니까,EC_야,NNG_체크,NNG_역할,VV_맡,NNG_기록표,NNG_참여,MAG_당연히,VV_걸리,EC_나,NNG_가,NNG_감독,EC_러,VA_길,VV_알리,NNG_임원,NNG_모범,EC_려고,EF_ᆫ다,EF_을까,MM_이런,VV_벌이,NNG_부,NNG_학부모,EC_라거나,NNG_양육자,NNG_당장,NNG_전교,NNG_안,NNG_삶,VV_살,EF_네,EF_잖아,NNG_한번,MAJ_그러면,MAG_언제,VV_내,EF_냐,VV_어떡하,VV_쓰,NNG_거짓말,ETM_ᆫ다는,MAG_스스로,NNG_혼자,VX_놓,EC_고서,NNG_기분,EC_음,EF_냐고,VV_치,VX_말,NNG_미음,NNG_자,NNG_성인,EC_여서,VV_보이,NNG_만약,EC_다시피,NNG_이름,VV_외우,VV_물어보,MAG_계속,VV_헷갈리,VV_맞히,EF_ᆫ가,VV_떨치,NNG_약점,VA_편하,VV_다가가,EC_도록,NNG_만화,VV_사,EC_ᆫ가,EC_니까,VV_대하,NNG_강의,NNG_재미,EC_려,VX_나,EC_ᆫ지,MAG_진짜,NNG_투,EC_은지,MAJ_오히려,NNG_성향,MAG_다분히,MAG_이제,MAG_곧,NNG_체제,VV_바뀌,EC_ᆫ다고,EF_ᆫ대,NNG_강요,JX_부터,MAG_억지로,NNG_의사,VV_떠밀,MAG_똑,MAG_똑같이,JX_뿐,VV_가르치,MAG_오늘,VV_서,VA_강하,VV_보내,NNG_소화,NNG_필요,VA_싫,NNG_활용,NNG_행,NNG_행복,VV_바라,NNG_결국,NNG_졸업,NNG_합창,NNG_대회,JX_라든가,NNG_체육,NNG_소풍,NNG_여행
SD2401469,40대,0.006158583525789068,0.006158583525789068,0.006928406466512702,0.03926096997690531,0.0007698229407236335,0.0,0.0,0.012317167051578136,0.009237875288683603,0.0023094688221709007,0.016936104695919937,0.0,0.03002309468822171,0.0007698229407236335,0.020785219399538105,0.0023094688221709007,0.012317167051578136,0.001539645881447267,0.001539645881447267,0.0023094688221709007,0.0,0.001539645881447267,0.0,0.0,0.020785219399538105,0.0007698229407236335,0.0,0.0,0.0007698229407236335,0.0023094688221709007,0.003849114703618168,0.0,0.0,0.01770592763664357,0.006158583525789068,0.03156274056966898,0.0007698229407236335,0.003849114703618168,0.006928406466512702,0.0023094688221709007,0.006928406466512702,0.0007698229407236335,0.008468052347959968,0.0023094688221709007,0.001539645881447267,0.0007698229407236335,0.0,0.001539645881447267,0.003079291762894534,0.0007698229407236335,0.003079291762894534,0.0,0.01924557351809084,0.003849114703618168,0.010007698229407237,0.0,0.0,0.0,0.006158583525789068,0.0,0.01924557351809084,0.0007698229407236335,0.006928406466512702,0.0,0.003079291762894534,0.0,0.0007698229407236335,0.018475750577367205,0.003849114703618168,0.009237875288683603,0.003079291762894534,0.0,0.006928406466512702,0.0023094688221709007,0.005388760585065435,0.004618937644341801,0.0023094688221709007,0.0,0.0007698229407236335,0.0,0.0,0.0023094688221709007,0.0023094688221709007,0.003849114703618168,0.007698229407236336,0.006928406466512702,0.0007698229407236335,0.0023094688221709007,0.0,0.003849114703618168,0.003849114703618168,0.0007698229407236335,0.0007698229407236335,0.003079291762894534,0.0007698229407236335,0.0023094688221709007,0.01770592763664357,0.0007698229407236335,0.0,0.009237875288683603,0.0,0.0007698229407236335,0.0007698229407236335,0.0,0.01924557351809084,0.0023094688221709007,0.001539645881447267,0.003079291762894534,0.005388760585065435,0.0007698229407236335,0.0023094688221709007,0.004618937644341801,0.008468052347959968,0.0,0.009237875288683603,0.0007698229407236335,0.009237875288683603,0.003079291762894534,0.0023094688221709007,0.003079291762894534,0.005388760585065435,0.006158583525789068,0.007698229407236336,0.001539645881447267,0.003849114703618168,0.0,0.0007698229407236335,0.0,0.0023094688221709007,0.0,0.0007698229407236335,0.0007698229407236335,0.0,0.003079291762894534,0.005388760585065435,0.0,0.004618937644341801,0.009237875288683603,0.0,0.003079291762894534,0.010007698229407237,0.0,0.013856812933025405,0.0,0.0023094688221709007,0.0023094688221709007,0.0007698229407236335,0.005388760585065435,0.0,0.0,0.003079291762894534,0.004618937644341801,0.004618937644341801,0.001539645881447267,0.0007698229407236335,0.004618937644341801,0.0,0.0,0.0007698229407236335,0.0,0.0,0.006928406466512702,0.0,0.0,0.001539645881447267,0.0,0.0023094688221709007,0.0,0.0007698229407236335,0.008468052347959968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023094688221709007,0.001539645881447267,0.0,0.0007698229407236335,0.0,0.0023094688221709007,0.0007698229407236335,0.004618937644341801,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.0,0.0,0.0,0.001539645881447267,0.0007698229407236335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001539645881447267,0.0,0.0,0.006928406466512702,0.0007698229407236335,0.0023094688221709007,0.0,0.0,0.0,0.0,0.001539645881447267,0.0,0.0,0.0,0.0007698229407236335,0.0,0.005388760585065435,0.0,0.0,0.0,0.0,0.0,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0,0.003079291762894534,0.0023094688221709007,0.001539645881447267,0.0,0.003079291762894534,0.0,0.001539645881447267,0.0023094688221709007,0.003079291762894534,0.001539645881447267,0.001539645881447267,0.001539645881447267,0.0007698229407236335,0.005388760585065435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007698229407236336,0.0,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0,0.0,0.0,0.0,0.0007698229407236335,0.003079291762894534,0.0,0.0,0.0,0.001539645881447267,0.003849114703618168,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0,0.0,0.003079291762894534,0.0,0.0,0.0,0.0,0.0007698229407236335,0.0,0.0,0.0,0.0,0.003079291762894534,0.0,0.001539645881447267,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0,0.0,0.0007698229407236335,0.0,0.0,0.0,0.0,0.0,0.004618937644341801,0.0,0.0,0.003079291762894534,0.001539645881447267,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.003849114703618168,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.005388760585065435,0.003079291762894534,0.003079291762894534,0.003079291762894534,0.0023094688221709007,0.001539645881447267,0.001539645881447267,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.003849114703618168,0.001539645881447267,0.003079291762894534,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0023094688221709007,0.0023094688221709007,0.0023094688221709007,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.001539645881447267,0.0023094688221709007,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.0023094688221709007,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0023094688221709007,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.001539645881447267,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335,0.0007698229407236335
SD2401470,40대,0.004452359750667854,0.0026714158504007124,0.013357079252003561,0.04630454140694568,0.0026714158504007124,0.004452359750667854,0.0008904719501335708,0.006233303650934996,0.006233303650934996,0.0017809439002671415,0.020480854853072127,0.0017809439002671415,0.014247551202137132,0.006233303650934996,0.02404274265360641,0.003561887800534283,0.012466607301869992,0.005342831700801425,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.007123775601068566,0.0008904719501335708,0.0008904719501335708,0.026714158504007122,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.005342831700801425,0.0017809439002671415,0.0017809439002671415,0.016028495102404273,0.004452359750667854,0.034728406055209264,0.0026714158504007124,0.014247551202137132,0.013357079252003561,0.005342831700801425,0.009795191451469279,0.006233303650934996,0.01157613535173642,0.0008904719501335708,0.0026714158504007124,0.0026714158504007124,0.0008904719501335708,0.0017809439002671415,0.016028495102404273,0.0008904719501335708,0.005342831700801425,0.0008904719501335708,0.006233303650934996,0.006233303650934996,0.008014247551202136,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.008014247551202136,0.0008904719501335708,0.015138023152270703,0.0008904719501335708,0.012466607301869992,0.0017809439002671415,0.004452359750667854,0.0008904719501335708,0.0017809439002671415,0.020480854853072127,0.0008904719501335708,0.006233303650934996,0.005342831700801425,0.0026714158504007124,0.004452359750667854,0.0017809439002671415,0.0017809439002671415,0.004452359750667854,0.006233303650934996,0.003561887800534283,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.003561887800534283,0.0026714158504007124,0.003561887800534283,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.007123775601068566,0.0008904719501335708,0.0008904719501335708,0.003561887800534283,0.0008904719501335708,0.003561887800534283,0.013357079252003561,0.0026714158504007124,0.0017809439002671415,0.008904719501335707,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0008904719501335708,0.02226179875333927,0.0017809439002671415,0.0017809439002671415,0.005342831700801425,0.012466607301869992,0.004452359750667854,0.0026714158504007124,0.004452359750667854,0.004452359750667854,0.0008904719501335708,0.005342831700801425,0.0026714158504007124,0.004452359750667854,0.004452359750667854,0.0026714158504007124,0.0026714158504007124,0.008904719501335707,0.005342831700801425,0.007123775601068566,0.0008904719501335708,0.003561887800534283,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.004452359750667854,0.006233303650934996,0.0026714158504007124,0.01068566340160285,0.0017809439002671415,0.006233303650934996,0.007123775601068566,0.0017809439002671415,0.0026714158504007124,0.004452359750667854,0.0008904719501335708,0.008014247551202136,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0017809439002671415,0.003561887800534283,0.0017809439002671415,0.0008904719501335708,0.0017809439002671415,0.0026714158504007124,0.0026714158504007124,0.0026714158504007124,0.0026714158504007124,0.004452359750667854,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0017809439002671415,0.0026714158504007124,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0026714158504007124,0.007123775601068566,0.005342831700801425,0.0008904719501335708,0.0008904719501335708,0.003561887800534283,0.0017809439002671415,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0026714158504007124,0.003561887800534283,0.0008904719501335708,0.003561887800534283,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.003561887800534283,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0017809439002671415,0.0017809439002671415,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0017809439002671415,0.004452359750667854,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0026714158504007124,0.006233303650934996,0.004452359750667854,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0026714158504007124,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.003561887800534283,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.003561887800534283,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.006233303650934996,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
