화자ID,연령대,JKS_가,MM_한,NNG_전,JX_부터,MAG_이제,NNG_타,NNG_상담,JX_도,VV_하,EC_고,MAJ_또,NNG_사주,NNG_명리,NNG_공부,VV_그러,EC_다가,NNG_최근,MAG_다시,JKO_를,VX_있,EF_거든,MAJ_근데,NNG_요즘,MAG_많이,NNG_보편,EF_잖아,MAJ_그런데,JX_는,JKS_이,VV_있,ETM_는,NNG_성격,NNG_유형,MAG_솔직히,NNG_말,EC_면,JX_나,NNG_타로에,MAG_다,NNG_포함,EC_어,EF_어,MAG_어떻게,VV_보,NNG_광범위,ETM_ᆫ,NNG_범위,NNG_속,EC_게,VV_나오,VV_느끼,VX_지,EC_는데,MAJ_그래도,MAG_워낙,MAG_요즘,NNG_유행,EC_니까,ETN_라기,MAG_거의,EC_으니까,MAJ_그래서,VX_보,EC_ᆫ다,JX_ᆫ,EF_야,MAG_맨날,VV_바뀌,EF_더라고,NNG_과거,MAG_또,JKG_의,MM_몇,NNG_후,MAG_불과,NNG_지금,VA_다르,MAG_특히,MAG_제일,NNG_외향,NNG_향,VA_같,ETM_은,NNG_경우,MM_이,NNG_아이,NNG_중간쯤,EC_다,ETM_ᆯ,NNG_때,NNG_이,VV_되,VA_있,EC_든,NNG_아마,NNG_중간,NNG_부분,EC_어서,NNG_예전,MAG_무조건,NNG_이제,EC_나,NNG_기억,JKO_을,NNG_기억력,VA_없,VX_가지,VV_외우,NNG_방법,NNG_인프제,MM_그,EC_ᆫ지,VV_모르,NNG_엔에프,MM_뭔,NNG_내용,MAG_잘,VA_젊,NNG_친구,JX_은,NNG_애,MAG_탁,VV_알,EC_던데,MAG_그냥,EF_라니깐,NNG_결과,MAG_막,MM_그런,EC_라고,MAG_좀,NNG_설명,VX_주,VV_맞,NNG_예상,MM_저,NNG_사람,MAG_막상,ETM_을,EC_으면,MAG_역시,MM_이런,NNG_생각,VV_들,EC_ᆫ데,NNG_가족,MAG_이래,ETM_ᆫ단,NNG_아빠,EF_지,VV_이러,MAG_그렇게,MAG_늘,VV_살아오,NNG_세월,NNG_본인,NNG_자신,MAG_참,NNG_갭,NNG_거리,NNG_차이,VV_나,MAG_약간,VA_작,VX_하,MAG_쪼끔,NNG_문제,ETM_다는,ETN_기,MAJ_그러니까,NNG_남,NNG_객관,VV_바라보,MAG_아무래도,NNG_중심,VV_잡히,NNG_괴리감,JX_이나,EC_ᆫ가,MAG_진짜,NNG_테스트,MAG_직접,VA_재미있,EF_네,MAG_일단,NNG_남편,NNG_에프,NNG_드라마,MAG_같이,VV_울,NNG_영화,EC_어도,MAJ_그럼,MAG_서로,VV_부끄러워하,EC_지,VX_않,MAG_왜,NNG_엄마,MM_고,EF_ᆫ다,VA_슬프,MAG_완전,NNG_완전,NNG_극,VA_나쁘,NNG_어제,NNG_지상,NNG_사죄,EC_면서,NNG_그때,MAJ_왜냐하면,MM_걔,NNG_배우,NNG_순간,NNG_캐릭터,NNG_이입,NNG_눈물,EC_구나,EC_라,VA_비슷하,VV_웃기,VA_재밌,NNG_계획,EF_ᆫ가,NNG_형,MAG_완전히,NNG_옛날,MAG_이렇게,VV_살,MAG_너무,NNG_피곤,EF_다,VX_싶,MAG_안,VX_가,EF_니까,NNG_앞,NNG_성향,EF_는지,VV_세우,JX_대로,NNG_스트레스,JKO_ᆯ,VV_위하,NNG_완성,EC_려,EC_어야,NNG_숙제,JX_야,MM_모든,NNG_모범,EC_라서,VA_힘들,MAG_아주,MAG_그만큼,NNG_주변,MM_어느,VX_놓,VA_편하,MAG_오히려,VV_사,NNG_구멍,VA_많,NNG_의견,VV_내놓,MAG_더,NNG_조화,VA_좋,MAG_자꾸,EC_려고,VV_생기,EC_더라고,NNG_습관,NNG_단점,NNG_일,NNG_나이,NNG_엠비티아이,NNG_직장,NNG_동료,MAG_바로,MAG_빨리,NNG_캐치,NNG_엠비티아,NNG_확인,NNG_체크,VV_두,MAG_가까이,VV_어울리,NNG_느낌,NNG_요번,JX_까지,NNG_장난,NNG_사장,MAG_순간순간,NNG_소리,VV_지르,VV_지내,EF_은데,NNG_생활,MM_어떤,EF_어요,NNG_다양,EF_ᆫ대,MAJ_그러니까는,MAG_저렇게,NNG_이상,NNG_알바,MAG_못,EC_어요,VV_그만두,NNG_예,NNG_실장,NNG_기존,MAG_오래,NNG_탓,NNG_스타일,EF_는대,NNG_꼴,VA_싫,EF_대,NNG_언니,NNG_달,EF_는다,MAG_사실,EF_래,EC_으면서,VV_넘어가,NNG_부부,NNG_관계,VV_싸우,VA_크,NNG_상황,EC_라도,VV_받아들이,EF_는구나,MM_내,MAG_인제,MAG_잘못,NNG_이해,NNG_심리,NNG_돈,VV_주,NNG_검사,MM_여러,MM_제,NNG_사실,VV_좋아하,NNG_이유,MM_다른,MAG_상당히,VA_심각하,NNG_개인,NNG_주관,VV_들어가,NNG_반면,MAG_아까,NNG_처음,ETM_던,NNG_내향,NNG_엔,NNG_직관,MAJ_그리고,NNG_감성,NNG_얘기,NNG_경향,VV_가지,MAG_계속,NNG_저울,VV_오,VV_가,VX_나,EC_니깐,VV_빼,MAG_전부,NNG_반대,VV_걸치,VX_말,NNG_각종,NNG_매체,NNG_과학,NNG_아까,EC_냐,VX_달,NNG_부탁,NNG_질문,VX_갖,MAJ_그러면,NNG_차이점,EF_자,ETM_라는,NNG_취지,MAG_한번,MAG_왜냐하면,MAG_그럼,JKG_이,NNG_일정,EC_지만,NNG_티,NNG_완벽,EC_다고,VV_바꾸,NNG_피,MAG_제대로,VV_이루어지,MAG_오늘,NNG_하루,VV_흐트러지,EF_라,NNG_마음,NNG_티제이,NNG_통제,VV_대하,VV_저러,MAG_조금,MAG_지금,NNG_책,VV_읽,NNG_짐,NNG_거지,NNG_표현,MM_옛,MAG_정말,VV_싫어하,MM_저런,MAG_실제로,NNG_회사,VV_이루,NNG_노력,NNG_인제,VV_내려놓,NNG_수,VV_놓,NNG_주,VV_내리,VV_변하,NNG_사무실,VV_쓰,NNG_부류,VV_마주치,NNG_차장,NNG_인정,NNG_욕구,VA_강하,MAG_어,NNG_파악,NNG_시간,VV_걸리,EC_듯이,NNG_칭찬,MAG_올록볼록,VA_이쁘,EF_ᆫ데,JX_요,NNG_색깔,NNG_옷,NNG_몸,EF_는데요,NNG_시작,VX_두,NNG_기분,EF_고,NNG_아침,MAG_저리,MAG_훨씬,NNG_상대방,MM_고런,VV_죽이,MAG_고렇게,VV_맞추,EC_는지라,VV_지,MAG_확실히,NNG_비,MAG_함부로,MAG_별로,NNG_업,NNG_연말,NNG_월말,MAG_엄청,VA_바쁘,VV_쌓이,NNG_이번,NNG_하루하루,VV_보내,NNG_수영장,VA_확실하,NNG_학교,NNG_한번,VA_늦,VV_다니,NNG_팀플,VA_예민하,ETM_려는,NNG_팀,VV_이끌,NNG_조장,MAG_일부러,VV_맡,MAG_한창,NNG_상당,NNG_정반대,NNG_방어,NNG_기제,VV_놔두,ETM_다라는,VV_내,VV_마음먹,NNG_인,MAG_딱히,NNG_자존감,VA_낮,NNG_흐름
SD2401385,40대,0.030501089324618737,0.004357298474945534,0.002178649237472767,0.0007262164124909223,0.02251270878721859,0.0014524328249818446,0.0007262164124909223,0.01888162672476398,0.032679738562091505,0.025417574437182282,0.002178649237472767,0.0014524328249818446,0.0007262164124909223,0.0014524328249818446,0.002178649237472767,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.010893246187363835,0.0036310820624546117,0.004357298474945534,0.011619462599854757,0.002904865649963689,0.0036310820624546117,0.0014524328249818446,0.010167029774872912,0.002178649237472767,0.02251270878721859,0.03631082062454612,0.005809731299927378,0.01888162672476398,0.005809731299927378,0.0007262164124909223,0.0014524328249818446,0.004357298474945534,0.012345679012345678,0.002178649237472767,0.0007262164124909223,0.007262164124909223,0.0007262164124909223,0.013071895424836602,0.01815541031227306,0.0007262164124909223,0.005809731299927378,0.0007262164124909223,0.0196078431372549,0.0007262164124909223,0.0014524328249818446,0.013798111837327523,0.0014524328249818446,0.0007262164124909223,0.002178649237472767,0.010167029774872912,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0014524328249818446,0.00944081336238199,0.0007262164124909223,0.0007262164124909223,0.002904865649963689,0.013071895424836602,0.006535947712418301,0.0007262164124909223,0.007988380537400145,0.015250544662309368,0.0014524328249818446,0.0036310820624546117,0.007262164124909223,0.0007262164124909223,0.013798111837327523,0.007262164124909223,0.002178649237472767,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.004357298474945534,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.006535947712418301,0.004357298474945534,0.0007262164124909223,0.0014524328249818446,0.002904865649963689,0.0007262164124909223,0.005083514887436456,0.012345679012345678,0.002904865649963689,0.0007262164124909223,0.006535947712418301,0.00944081336238199,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.010893246187363835,0.0007262164124909223,0.0014524328249818446,0.005809731299927378,0.002178649237472767,0.0007262164124909223,0.0036310820624546117,0.006535947712418301,0.002178649237472767,0.002904865649963689,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.007988380537400145,0.0014524328249818446,0.0014524328249818446,0.010893246187363835,0.002178649237472767,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.008714596949891068,0.0007262164124909223,0.0014524328249818446,0.012345679012345678,0.002178649237472767,0.0007262164124909223,0.005083514887436456,0.0007262164124909223,0.0007262164124909223,0.002178649237472767,0.002178649237472767,0.002178649237472767,0.010893246187363835,0.0007262164124909223,0.002178649237472767,0.0014524328249818446,0.0014524328249818446,0.0014524328249818446,0.010893246187363835,0.006535947712418301,0.0036310820624546117,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.002178649237472767,0.004357298474945534,0.002178649237472767,0.0007262164124909223,0.004357298474945534,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0014524328249818446,0.002904865649963689,0.0007262164124909223,0.0007262164124909223,0.006535947712418301,0.004357298474945534,0.0014524328249818446,0.002178649237472767,0.007262164124909223,0.005809731299927378,0.0014524328249818446,0.0014524328249818446,0.0014524328249818446,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.002178649237472767,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.005083514887436456,0.0036310820624546117,0.0014524328249818446,0.004357298474945534,0.007988380537400145,0.0007262164124909223,0.0014524328249818446,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0036310820624546117,0.0036310820624546117,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.002178649237472767,0.0014524328249818446,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.002178649237472767,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.005809731299927378,0.0014524328249818446,0.0014524328249818446,0.0014524328249818446,0.0007262164124909223,0.002178649237472767,0.0007262164124909223,0.004357298474945534,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.006535947712418301,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.002904865649963689,0.0014524328249818446,0.002904865649963689,0.002178649237472767,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.002178649237472767,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.002178649237472767,0.0007262164124909223,0.0014524328249818446,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0036310820624546117,0.002178649237472767,0.0007262164124909223,0.002178649237472767,0.0014524328249818446,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.002904865649963689,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.002178649237472767,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.002178649237472767,0.0007262164124909223,0.0007262164124909223,0.002904865649963689,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0014524328249818446,0.0007262164124909223,0.0007262164124909223,0.0007262164124909223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401386,40대,0.02909090909090909,0.004363636363636364,0.0007272727272727272,0.002909090909090909,0.0,0.0,0.0014545454545454545,0.016727272727272726,0.04290909090909091,0.029818181818181817,0.0,0.0,0.0,0.0014545454545454545,0.0,0.0,0.0,0.0,0.01818181818181818,0.004363636363636364,0.005818181818181818,0.005090909090909091,0.0,0.004363636363636364,0.0,0.0036363636363636364,0.0007272727272727272,0.02181818181818182,0.03345454545454545,0.0036363636363636364,0.022545454545454546,0.005818181818181818,0.0007272727272727272,0.0,0.0036363636363636364,0.008727272727272728,0.0014545454545454545,0.0,0.006545454545454545,0.0,0.025454545454545455,0.016,0.0,0.007272727272727273,0.0,0.01818181818181818,0.0,0.0,0.01818181818181818,0.002909090909090909,0.0007272727272727272,0.002181818181818182,0.01309090909090909,0.0,0.0,0.0,0.0,0.005090909090909091,0.0,0.0,0.0014545454545454545,0.010181818181818183,0.005090909090909091,0.0,0.006545454545454545,0.0036363636363636364,0.0,0.0007272727272727272,0.0014545454545454545,0.0,0.002909090909090909,0.007272727272727273,0.0,0.0,0.0,0.0007272727272727272,0.002909090909090909,0.002181818181818182,0.002181818181818182,0.0,0.0,0.004363636363636364,0.005818181818181818,0.004363636363636364,0.0,0.002181818181818182,0.0,0.004363636363636364,0.013818181818181818,0.010181818181818183,0.0,0.009454545454545455,0.012363636363636363,0.0,0.0,0.002181818181818182,0.0007272727272727272,0.006545454545454545,0.0,0.0,0.0,0.0014545454545454545,0.0,0.017454545454545455,0.0,0.002181818181818182,0.004363636363636364,0.0,0.0,0.002909090909090909,0.007272727272727273,0.0,0.0,0.0,0.0,0.0,0.002909090909090909,0.0007272727272727272,0.0,0.01090909090909091,0.0,0.0,0.0014545454545454545,0.0,0.008,0.0,0.0014545454545454545,0.0036363636363636364,0.005818181818181818,0.0036363636363636364,0.007272727272727273,0.0,0.005090909090909091,0.0,0.0007272727272727272,0.0014545454545454545,0.015272727272727273,0.0,0.007272727272727273,0.0014545454545454545,0.0,0.006545454545454545,0.010181818181818183,0.002181818181818182,0.002181818181818182,0.0,0.0,0.0,0.0,0.008,0.0,0.002181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0007272727272727272,0.0,0.0,0.0,0.0014545454545454545,0.0,0.0014545454545454545,0.002909090909090909,0.0,0.002909090909090909,0.0036363636363636364,0.002181818181818182,0.0007272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007272727272727272,0.0,0.0,0.0,0.0,0.002181818181818182,0.0007272727272727272,0.0,0.002181818181818182,0.0,0.0,0.0,0.0,0.0014545454545454545,0.0,0.0,0.0,0.005090909090909091,0.004363636363636364,0.0014545454545454545,0.0,0.0,0.0014545454545454545,0.0,0.0,0.0,0.0,0.0014545454545454545,0.0,0.0,0.0,0.005090909090909091,0.0014545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007272727272727272,0.0007272727272727272,0.0,0.0,0.004363636363636364,0.006545454545454545,0.0007272727272727272,0.0,0.0,0.0007272727272727272,0.005090909090909091,0.0007272727272727272,0.005090909090909091,0.0,0.0036363636363636364,0.0014545454545454545,0.005818181818181818,0.0007272727272727272,0.0,0.0,0.0,0.0,0.002909090909090909,0.0014545454545454545,0.005090909090909091,0.008,0.0,0.0,0.0,0.0007272727272727272,0.0,0.0,0.0007272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014545454545454545,0.004363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0007272727272727272,0.0,0.005818181818181818,0.0,0.0,0.002909090909090909,0.0,0.0,0.0,0.0014545454545454545,0.0014545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007272727272727272,0.0014545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014545454545454545,0.0,0.0,0.0007272727272727272,0.0,0.0,0.0,0.0,0.0014545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007272727272727272,0.0,0.0007272727272727272,0.0014545454545454545,0.0,0.0,0.0,0.0,0.002181818181818182,0.0,0.0,0.0,0.0014545454545454545,0.0036363636363636364,0.0,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.0007272727272727272,0.0036363636363636364,0.0014545454545454545,0.0014545454545454545,0.002909090909090909,0.0007272727272727272,0.0007272727272727272,0.0036363636363636364,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.002909090909090909,0.002181818181818182,0.004363636363636364,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.004363636363636364,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.002909090909090909,0.0014545454545454545,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.002909090909090909,0.002181818181818182,0.0007272727272727272,0.002909090909090909,0.0036363636363636364,0.0007272727272727272,0.0014545454545454545,0.002181818181818182,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.004363636363636364,0.0036363636363636364,0.0014545454545454545,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.002181818181818182,0.002181818181818182,0.0007272727272727272,0.0014545454545454545,0.004363636363636364,0.0007272727272727272,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.002909090909090909,0.004363636363636364,0.0036363636363636364,0.004363636363636364,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0036363636363636364,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.002181818181818182,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.002181818181818182,0.002181818181818182,0.0014545454545454545,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272,0.0007272727272727272
