화자ID,연령대,NNG_요즘,NNG_잠,MAG_좀,VV_자,EC_다,VX_보,EC_면,JX_은,NNG_새벽,MM_한,VV_넘,EC_으면,MAG_가끔,NNG_집,NNG_밑,VV_싸우,ETM_는,NNG_소리,JKS_가,MAG_너무,VV_들리,EF_야,MAJ_그래서,JKS_이,VV_되,EC_니까,NNG_층,VV_가,ETM_ᆫ,NNG_소음,VV_있,EF_ᆫ지,MM_고런,NNG_부분,NNG_불편,EF_더라고,MM_그런,ETM_은,MAG_별로,VA_없,EF_어,MAG_더,NNG_밤,EC_라서,NNG_생각,VV_들,EC_나,VV_보,NNG_공사,JKO_를,VV_하,EC_는지,VV_모르,EC_는데,NNG_드릴,JKO_을,NNG_전체,MAG_다,VV_울리,MAG_막,NNG_정신,JX_도,EC_고,EC_어,VX_갖,JX_는,MAG_오래,VA_많,JX_ᆫ,ETM_라는,MAG_많이,EF_거든,MAJ_근데,MM_다른,EC_지,VX_않,EF_다,MAJ_그래도,NNG_특별,EC_게,EC_니깐,MM_고,VA_크,NNG_문제,ETM_ᆯ,NNG_때,MAJ_그러니까,NNG_짜증,VV_나,MAG_한번,NNG_얘기,EF_네,MM_맨,NNG_처음,NNG_전역,VX_나,EC_어서,NNG_아파트,VV_살,NNG_차,NNG_세대,NNG_수,MAG_쪼끔,JX_만,NNG_애,VV_뛰,NNG_그때,NNG_아들,VA_어리,ETM_을,EC_으니까,JKG_에,MM_어떤,NNG_할아버지,VV_올라오,VV_지르,EC_라,MM_그,NNG_지금,VV_줄어들,VA_같,ETM_다는,NNG_나중,NNG_아저씨,MAG_인제,NNG_이사,NNG_사람,NNG_애기,MAG_또,VA_똑같,NNG_일,MM_저,VV_벌어지,VA_있,NNG_간,NNG_점,MAG_지금,MAG_그나마,NNG_다행,EC_어야,VX_말,EC_더라도,NNG_만약,EC_ᆫ다,VV_그러,NNG_근처,VA_작,NNG_생활용품,NNG_건조기,VV_놓,ETN_기,MM_세,MAJ_그리고,NNG_경우,EC_니,EF_ᆫ가,NNG_당시,MAJ_그럼,MAG_그냥,MM_이,NNG_상태,NNG_필요,MAJ_그러면,NNG_빨래,NNG_방,VV_틀,NNG_건조,MAG_훨씬,VA_좋,EC_ᆫ데,NNG_건조대,VV_돌리,VV_들어가,VX_못하,MAG_그렇게,VV_대하,EC_자고,VV_사,NNG_쪼끄마,MAG_당연히,EC_다고,VX_하,VV_지나가,EC_다가,VV_치이,JKG_의,NNG_생,VV_쓰,EF_냐,MAJ_왜냐하면,VV_알,NNG_전기,NNG_가스,VX_있,EC_으면은,VV_옮기,EC_은데,NNG_설치,VX_놓,NNG_돈,MAG_안,VA_괜찮,NNG_옆,NNG_가전제품,NNG_사용,EF_다고,NNG_도움,EF_은데,JX_까지,NNG_전세,EF_을까,MAG_왜냐하면,MM_전,VA_바쁘,NNG_생활,NNG_가전,MAG_특히,MM_새,JX_뿐,MAJ_또,NNG_벽지,EF_잖아,VV_바꾸,EF_는데,VA_깨끗하,NNG_소,VX_싶,NNG_제안,VA_싫,VV_어쩌,MAG_그리,NNG_바깥,NNG_자동차,MAG_새로,VV_만들,EF_ᆫ다,MM_어느,NNG_정도,NNG_기차,NNG_놀이터,VV_밀,NNG_충전소,VV_놀,MAG_자꾸,NNG_환경,NNG_꼬맹이,MAG_이제,NNG_공,NNG_공간,MAG_갑자기,NNG_안건,MAG_이렇게,NNG_주민,NNG_투표,NNG_결국,NNG_동의,NNG_말,NNG_커뮤니티,NNG_장소,EC_면은,NNG_어르신,VV_앉,VX_계시,MAG_고렇게,NNG_노인정,NNG_노인,NNG_어른,NNG_아기,VV_쉬,VX_주,MAG_아마,NNG_활용,NNG_도,VA_높,NNG_당,NNG_시설,NNG_부족,NNG_주위,VV_다니,NNG_나무,EC_어도,NNG_주말,MAG_되게,NNG_살,EC_기에,NNG_아빳,NNG_곳,NNG_부동산,NNG_사이트,NNG_점수,VV_매기,NNG_입지,NNG_여건,NNG_초등,NNG_학교,NNG_중학교,NNG_고등학교,VV_키우,MAG_여기,ETM_던,NNG_회사,MAG_참,NNG_위치,NNG_자리,EF_고,MAG_계속,MM_이런,MAJ_아니면은,NNG_나이,NNG_전원주택,NNG_단독,NNG_주택,EC_ᆫ지,MAG_혼자,EC_려면,MAG_제일,VA_편하,EF_지,NNG_실버타운,NNG_방안,NNG_가족,NNG_친척,NNG_가정,MAG_같이,MAG_잘,VV_지내,EC_려,EC_러,VV_오,VV_만나,MAG_간혹,NNG_여자,NNG_남자,VV_울,MAG_도대체,NNG_위,NNG_아래,NNG_시간,VV_쫓아가,NNG_겉,NNG_디자인,VA_예쁘,NNG_위아래,NNG_벽,NNG_자체,VA_얇,JX_다가,NNG_따닥따닥,VV_붙,NNG_언니,ETM_ᆫ다는,NNG_나라,VA_싸,MM_몇,MAJ_그러고,MAG_엄청,EC_지만,ETM_단,MAG_우선,MAG_아직,JX_부터,NNG_졸업,EC_든가,EC_어야지,NNG_중간,NNG_전학,NNG_적응,VA_힘들,NNG_안정,EC_ᆫ다고,MAG_당분간,NNG_식,NNG_세기,MAG_못,MAG_물론,MAG_뽀송뽀송,NNG_장마철,VV_위하,NNG_전기세,MAG_얼마나,NNG_열풍,NNG_감당,EF_려고,NNG_부피,EF_ᆫ데,NNG_드럼,NNG_세탁기,MAG_굳이,MAG_차라리,EF_던데,NNG_원래,VV_넣,NNG_이유,VV_밀리,NNG_목적,NNG_습기,NNG_이불,NNG_침대,VV_빨아들이,EC_라고,NNG_베란다,VV_널,NNG_형태,NNG_효율,VV_떨어지,NNG_인,NNG_설거지,VA_귀찮,NNG_친구,NNG_산,NNG_싱크대,NNG_저녁,JX_다,NNG_밥그릇,EF_데,EF_니,NNG_장판,VA_빠르,NNG_짐,VV_빼,NNG_바람,MAG_원래,VX_가지,NNG_충전,EF_더만,NNG_단지,NNG_법,NNG_철제,NNG_구조물,VV_녹슬,NNG_정비,NNG_땅,NNG_이상,VA_모나,VV_생기,NNG_쓸모,NNG_유용,NNG_복지,JX_나,NNG_무더위,NNG_쉼터,NNG_정자,JX_라든지,NNG_여,NNG_다수,NNG_저번,NNG_오빠,VA_넓,NNG_컨테이너,NNG_박스,EC_야,EC_더니,EF_래,MAG_딱,NNG_의자,NNG_에어컨,VV_나오,NNG_반려견,MAG_바로,NNG_앞,NNG_어린이,NNG_엄마,NNG_안,NNG_아이디어,VV_불,NNG_반면,NNG_매미,VA_적,NNG_교통,NNG_장단점,NNG_퍼센트,NNG_만족,NNG_지하철,VV_걸어가,NNG_마을버스,NNG_차선,NNG_도로,NNG_위험,NNG_끝,NNG_이기,VA_조용하,MAG_아무래도,NNG_변,NNG_산책,NNG_관심,NNG_혼자,NNG_마음,NNG_관리비,VV_내,NNG_부담,NNG_빌라,MAG_정말,NNG_실버,VV_잘되,NNG_병원,NNG_조리사,NNG_삼시,NNG_끼,VV_먹이,NNG_노후
SD2401117,40대,0.0018264840182648401,0.0,0.006392694063926941,0.0009132420091324201,0.0018264840182648401,0.0027397260273972603,0.01004566210045662,0.0091324200913242,0.0,0.0027397260273972603,0.0018264840182648401,0.0027397260273972603,0.0,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.023744292237442923,0.0018264840182648401,0.0273972602739726,0.0027397260273972603,0.0,0.006392694063926941,0.0045662100456621,0.021917808219178082,0.014611872146118721,0.0018264840182648401,0.005479452054794521,0.0073059360730593605,0.0136986301369863,0.0018264840182648401,0.006392694063926941,0.0,0.0,0.0,0.0,0.0036529680365296802,0.0036529680365296802,0.0136986301369863,0.0027397260273972603,0.006392694063926941,0.015525114155251141,0.0036529680365296802,0.0,0.0027397260273972603,0.005479452054794521,0.0027397260273972603,0.0027397260273972603,0.0009132420091324201,0.0,0.01643835616438356,0.00821917808219178,0.0027397260273972603,0.0009132420091324201,0.0036529680365296802,0.0,0.0045662100456621,0.0,0.0073059360730593605,0.0,0.0009132420091324201,0.0,0.034703196347031964,0.0410958904109589,0.015525114155251141,0.0,0.023744292237442923,0.0009132420091324201,0.0073059360730593605,0.011872146118721462,0.0,0.0027397260273972603,0.0018264840182648401,0.006392694063926941,0.0009132420091324201,0.0027397260273972603,0.0027397260273972603,0.0009132420091324201,0.0027397260273972603,0.0,0.0136986301369863,0.0,0.0,0.0027397260273972603,0.0,0.0036529680365296802,0.0027397260273972603,0.0045662100456621,0.0,0.0009132420091324201,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.015525114155251141,0.010958904109589041,0.0036529680365296802,0.0009132420091324201,0.0036529680365296802,0.0018264840182648401,0.0,0.0018264840182648401,0.0045662100456621,0.0036529680365296802,0.0,0.0,0.0,0.006392694063926941,0.0027397260273972603,0.0,0.0018264840182648401,0.0,0.0,0.0009132420091324201,0.0009132420091324201,0.019178082191780823,0.0,0.0,0.00821917808219178,0.0,0.0,0.0,0.0,0.005479452054794521,0.0027397260273972603,0.0,0.0036529680365296802,0.0,0.0009132420091324201,0.0,0.0,0.011872146118721462,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0045662100456621,0.0,0.0,0.0,0.0,0.0036529680365296802,0.0,0.0,0.0,0.005479452054794521,0.0036529680365296802,0.010958904109589041,0.0009132420091324201,0.0036529680365296802,0.0,0.0,0.0,0.0,0.0,0.0018264840182648401,0.0018264840182648401,0.0,0.0027397260273972603,0.0018264840182648401,0.0018264840182648401,0.005479452054794521,0.0,0.0,0.0,0.010958904109589041,0.005479452054794521,0.0,0.0018264840182648401,0.0018264840182648401,0.0,0.0009132420091324201,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0009132420091324201,0.0045662100456621,0.0,0.0018264840182648401,0.0,0.0027397260273972603,0.0,0.0027397260273972603,0.0,0.0,0.0009132420091324201,0.0018264840182648401,0.0,0.0091324200913242,0.0,0.0,0.0009132420091324201,0.0,0.0036529680365296802,0.0009132420091324201,0.0073059360730593605,0.0009132420091324201,0.0027397260273972603,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0018264840182648401,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0009132420091324201,0.0009132420091324201,0.0,0.0,0.0,0.0009132420091324201,0.0027397260273972603,0.0018264840182648401,0.0036529680365296802,0.0,0.0027397260273972603,0.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0027397260273972603,0.0,0.0009132420091324201,0.0045662100456621,0.0018264840182648401,0.0045662100456621,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0027397260273972603,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0045662100456621,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0018264840182648401,0.0,0.0,0.0027397260273972603,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0009132420091324201,0.0,0.0,0.0009132420091324201,0.0,0.0018264840182648401,0.0,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0,0.0,0.0027397260273972603,0.0,0.0,0.0073059360730593605,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0009132420091324201,0.0,0.0,0.0,0.0018264840182648401,0.0,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0045662100456621,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0073059360730593605,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0036529680365296802,0.0009132420091324201,0.0018264840182648401,0.0036529680365296802,0.0018264840182648401,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0036529680365296802,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0027397260273972603,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0036529680365296802,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0027397260273972603,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0018264840182648401,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201
SD2401118,40대,0.0007639419404125286,0.0007639419404125286,0.024446142093200916,0.0015278838808250573,0.0030557677616501145,0.006875477463712758,0.009167303284950344,0.012987012987012988,0.0007639419404125286,0.006111535523300229,0.0015278838808250573,0.0038197097020626434,0.002291825821237586,0.0038197097020626434,0.0015278838808250573,0.0007639419404125286,0.016042780748663103,0.002291825821237586,0.012223071046600458,0.007639419404125287,0.0007639419404125286,0.006875477463712758,0.009167303284950344,0.03590527119938885,0.008403361344537815,0.013750954927425516,0.0030557677616501145,0.007639419404125287,0.024446142093200916,0.0038197097020626434,0.0030557677616501145,0.0007639419404125286,0.006111535523300229,0.009931245225362872,0.0053475935828877,0.006111535523300229,0.012987012987012988,0.015278838808250574,0.0015278838808250573,0.004583651642475172,0.0053475935828877,0.0030557677616501145,0.0007639419404125286,0.0007639419404125286,0.013750954927425516,0.012987012987012988,0.0015278838808250573,0.0053475935828877,0.0015278838808250573,0.014514896867838044,0.019098548510313215,0.0015278838808250573,0.0007639419404125286,0.006111535523300229,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0038197097020626434,0.0007639419404125286,0.002291825821237586,0.0007639419404125286,0.02826585179526356,0.03132161955691368,0.019098548510313215,0.006111535523300229,0.015278838808250574,0.0030557677616501145,0.0030557677616501145,0.0053475935828877,0.002291825821237586,0.006875477463712758,0.0030557677616501145,0.0053475935828877,0.0053475935828877,0.006111535523300229,0.004583651642475172,0.0053475935828877,0.01145912910618793,0.0015278838808250573,0.009931245225362872,0.002291825821237586,0.0015278838808250573,0.002291825821237586,0.0007639419404125286,0.008403361344537815,0.0038197097020626434,0.002291825821237586,0.0007639419404125286,0.0007639419404125286,0.0038197097020626434,0.01145912910618793,0.0038197097020626434,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.008403361344537815,0.006111535523300229,0.0106951871657754,0.0015278838808250573,0.0015278838808250573,0.0007639419404125286,0.0030557677616501145,0.0038197097020626434,0.0053475935828877,0.002291825821237586,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.002291825821237586,0.006111535523300229,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.004583651642475172,0.006111535523300229,0.0007639419404125286,0.002291825821237586,0.012223071046600458,0.0030557677616501145,0.0015278838808250573,0.0007639419404125286,0.0030557677616501145,0.004583651642475172,0.0015278838808250573,0.0007639419404125286,0.01145912910618793,0.0007639419404125286,0.002291825821237586,0.0007639419404125286,0.0007639419404125286,0.01145912910618793,0.0007639419404125286,0.0007639419404125286,0.002291825821237586,0.0007639419404125286,0.0007639419404125286,0.0030557677616501145,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0030557677616501145,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0053475935828877,0.0038197097020626434,0.007639419404125287,0.0007639419404125286,0.006875477463712758,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.004583651642475172,0.0007639419404125286,0.0007639419404125286,0.0038197097020626434,0.002291825821237586,0.0015278838808250573,0.002291825821237586,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.006875477463712758,0.0038197097020626434,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0015278838808250573,0.0015278838808250573,0.0007639419404125286,0.002291825821237586,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.004583651642475172,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0030557677616501145,0.0015278838808250573,0.004583651642475172,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0038197097020626434,0.0007639419404125286,0.0015278838808250573,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.002291825821237586,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0030557677616501145,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0015278838808250573,0.0015278838808250573,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.002291825821237586,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.002291825821237586,0.0015278838808250573,0.0007639419404125286,0.0038197097020626434,0.002291825821237586,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.002291825821237586,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.002291825821237586,0.002291825821237586,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0030557677616501145,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.002291825821237586,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.002291825821237586,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0015278838808250573,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
