화자ID,연령대,JX_는,MAG_인제,NNG_애,JKO_을,VV_키우,EC_고,VX_있,EF_잖아,MAG_물론,MAG_쪼끔,NNG_옛날,VV_커지,ETN_기,JX_ᆫ,VX_하,EC_지만,NNG_층,VV_가,ETM_ᆫ,NNG_소음,NNG_문제,JKS_가,VA_있,ETM_던,JKS_이,VV_있,EF_어,MAG_다행히,NNG_컴,ETM_은,JX_은,VA_없,EC_는데,MAJ_근데,EC_ᆫ데,VA_어리,ETM_ᆯ,NNG_때,NNG_옆집,VV_울,EC_ᆫ다고,MAG_되게,NNG_화,VV_내,MAG_좀,EF_거든,NNG_그때,NNG_아기,VV_어리,MAG_사실,NNG_컨트롤,ETM_는,NNG_부분,NNG_얘기,JKO_를,MAG_많이,VV_하,EC_어,VX_주,VX_가지,NNG_불편,JX_도,MAG_지금,VV_사,NNG_집,NNG_윗집,NNG_악기,MAG_엄청,NNG_플레잉,EF_야,NNG_피아노,VV_치,MAJ_하여튼,NNG_다양,EC_게,EF_더라고,MM_그런,MAG_막,VV_넘,MAG_약간,VX_갖,MM_한,MAG_통,VV_통하,EC_어서,MM_그,NNG_한번,NNG_플레이,MAJ_그래서,NNG_이사,MAJ_그러면은,MM_어떤,NNG_중점,NNG_생각,VV_맞,NNG_전,VA_작,NNG_평수,VV_살,NNG_아이,VA_크,EC_니까,MAG_특히,NNG_남자애,NNG_남편,NNG_덩치,EC_다,VX_보,NNG_이번,VV_오,MAG_확실히,NNG_확장,MAG_진짜,VA_넓,NNG_단점,MAJ_그래도,VV_쓰,VV_되,VA_좋,VA_같,EC_면,MAG_훨씬,EC_으니깐,NNG_가족,MAJ_그러니까,NNG_소파,VV_놓,MAG_짐,JKO_ᆯ,MAG_별로,MAG_안,VV_좋아하,MAG_그냥,VX_놓,MAJ_그럼,MAG_어떻게,NNG_인테리어,EC_ᆯ지,MAG_우선,NNG_현관,VV_들어가,NNG_거실,NNG_왼쪽,MM_아무,NNG_티브이,NNG_에어컨,NNG_끝,MM_다른,NNG_방,NNG_서재,MAJ_그런데,VA_다르,MAG_다,VV_꾸미,EC_어야,MAJ_그리고,MAG_또,NNG_책,VA_많,NNG_처리,NNG_고민,JKG_의,NNG_애물단지,VV_갖,MAG_자꾸,EC_면서,MAG_왜,VV_다니,EF_냐,VV_없애,VX_싶,EC_은데,EF_어라,MM_이런,EF_을까,NNG_스타,VX_가,NNG_도움,EF_드라,NNG_다리미,NNG_역할,VV_알,NNG_윙클,EC_거나,NNG_수행,NNG_겨울옷,NNG_정리,EC_ᆫ다거나,NNG_니트,NNG_류,EC_기에,NNG_추천,EF_다,VV_들,MAG_왜냐하면,NNG_옷,VV_다리,MAG_너무,VA_힘들,NNG_일,NNG_대신,VV_바라,NNG_스타일,NNG_정도,JX_까지,MAG_아직,NNG_기능,NNG_원,EF_느냐,VV_따르,MAG_이미,NNG_가전,MAJ_그러면,NNG_요즘,NNG_설거지,MAG_이제,EC_지,VX_않,NNG_학,NNG_학교,NNG_시간,NNG_쪼끔,VV_바뀌,NNG_아침,EC_어도,VA_깨끗하,EC_려고,MAG_굉장히,VV_걸리,MAG_어차피,VA_똑같,EC_라고,VV_집어넣,VV_돌리,EC_니깐,MAG_아마,NNG_전원주택,NNG_거주,NNG_경험,MAG_전혀,VA_멋있,VV_보이,NNG_관리,VA_적절하,ETM_다는,NNG_가사,NNG_관련,NNG_관심,NNG_다세대,NNG_주택,NNG_아파트,MAG_어쨌든,NNG_베네,NNG_핏,MAG_더,VA_편하,VV_대하,NNG_로망,NNG_주변,NNG_생활,NNG_시설,MAG_제일,NNG_청소년,NNG_수련원,NNG_도서관,NNG_옆,NNG_정부,NNG_운영,NNG_수영장,NNG_스포츠,MAG_같이,NNG_만족,EF_고,VV_보,NNG_작업,NNG_경우,EC_으니까,NNG_수영,VV_끊,NNG_사람,NNG_기회,MAG_열심히,EC_으려고,NNG_노력,MAG_아까,VV_그러,ETM_을,JX_부터,NNG_처음,NNG_아랫집,NNG_할머니,NNG_부부,JKS_께서,NNG_저녁,JX_만,EC_다고,VV_뛰어다니,MAG_못,VV_뛰,JX_밖에,MAG_고작,MAG_계속,NNG_혼,NNG_힘,MAG_심지어,NNG_계약,NNG_기간,VV_채우,VV_않,VV_느끼,JX_마다,EC_는지,NNG_확인,NNG_다음,NNG_만약,EC_으면,MAG_아예,NNG_피해,NNG_가해,MM_네,NNG_식구,NNG_가격,NNG_전세,NNG_비용,MAG_아무리,NNG_조건,MAG_실제로,NNG_상,ETN_ᆷ,NNG_스트레스,MAG_차라리,NNG_감수,NNG_부담,EC_더라도,NNG_편안,NNG_곳,EC_자,MAG_조금,MAG_더군다나,NNG_사실,VA_낮,NNG_활동,NNG_결정,MAG_가장,NNG_이유,VV_바꾸,VV_지나,NNG_구조,MAG_똑같이,NNG_적용,EC_라서,NNG_변동,NNG_점,NNG_각각,NNG_하,NNG_개별,VV_주,NNG_동안,NNG_책상,MAG_함께,EC_게끔,VV_만들,NNG_독립,NNG_공간,MAG_각각,NNG_사용,NNG_취지,NNG_마음,NNG_가구,VV_넣,VV_모르,EF_지,NNG_말,JX_대로,NNG_비중,NNG_차지,NNG_배치,NNG_용품,VV_넓어지,NNG_욕심,NNG_구입,EF_ᆯ런지,EC_냐면,EC_러,NNG_기억,MAG_정말,NNG_기본,NNG_세탁기,NNG_냉장고,NNG_제외,EC_ᆫ다면,NNG_엄마,NNG_불신,MAG_막상,ETN_음,MAG_잘,NNG_활용,NNG_반대,NNG_말씀,NNG_바,NNG_식사,NNG_하루,NNG_최소,NNG_지점,NNG_소독,ETM_ᆫ다는,MAG_혹시,NNG_표현,NNG_부모,NNG_마당,NNG_텃밭,MAG_거의,NNG_기분,VV_나,NNG_배경,NNG_들판,VV_펼쳐지,EC_다거나,NNG_자체,MAG_이렇게,NNG_운동,NNG_기구,VV_내놓,VV_지내,MAG_가끔,VV_머물,NNG_여유,NNG_밖,VV_나가,NNG_상추,VV_따,VX_오,NNG_오이,NNG_가지,EC_다시피,NNG_지하철,MAG_바로,NNG_앞,NNG_시계,NNG_플랫폼,NNG_도착,NNG_열차,VV_타,NNG_운,NNG_장점,MAG_자주,NNG_역세권,NNG_선호,NNG_근처,NNG_수련,NNG_센터,NNG_안,VA_저렴하,NNG_교육,NNG_이용,NNG_단지,NNG_농담,MAG_충분히,NNG_환경,NNG_학습,NNG_수학,NNG_과학,NNG_논술,NNG_프로그램,NNG_물론,NNG_체육,NNG_특징,NNG_천문대,MAG_소위,NNG_망원경,EC_나,NNG_천체,NNG_이름,MAG_정확히,NNG_어,VA_비싸,VV_만나,VV_다루,NNG_구비
SD2401407,40대,0.026929982046678635,0.0,0.0017953321364452424,0.02423698384201077,0.0,0.027827648114901255,0.011669658886894075,0.0008976660682226212,0.0,0.0008976660682226212,0.0,0.0,0.00807899461400359,0.0026929982046678637,0.0017953321364452424,0.0026929982046678637,0.003590664272890485,0.005385996409335727,0.019748653500897665,0.0017953321364452424,0.0017953321364452424,0.025134649910233394,0.01526032315978456,0.0026929982046678637,0.0296229802513465,0.004488330341113106,0.017953321364452424,0.0,0.0,0.011669658886894075,0.010771992818671455,0.0017953321364452424,0.00807899461400359,0.003590664272890485,0.003590664272890485,0.003590664272890485,0.013464991023339317,0.005385996409335727,0.0,0.0,0.0026929982046678637,0.004488330341113106,0.0,0.0017953321364452424,0.004488330341113106,0.008976660682226212,0.0026929982046678637,0.0008976660682226212,0.0,0.0062836624775583485,0.0,0.017953321364452424,0.0008976660682226212,0.0008976660682226212,0.01436265709156194,0.0,0.018850987432675045,0.01526032315978456,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.012567324955116697,0.008976660682226212,0.004488330341113106,0.025134649910233394,0.0,0.0,0.0,0.0,0.0017953321364452424,0.0,0.0,0.0,0.0008976660682226212,0.019748653500897665,0.0008976660682226212,0.003590664272890485,0.0,0.0,0.0008976660682226212,0.0,0.0017953321364452424,0.0,0.0,0.017953321364452424,0.008976660682226212,0.0,0.0,0.004488330341113106,0.005385996409335727,0.0,0.0026929982046678637,0.0,0.00807899461400359,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.005385996409335727,0.005385996409335727,0.005385996409335727,0.0017953321364452424,0.0008976660682226212,0.0,0.0,0.0,0.0,0.0026929982046678637,0.003590664272890485,0.0017953321364452424,0.0,0.0017953321364452424,0.0,0.003590664272890485,0.0,0.0,0.0017953321364452424,0.02064631956912029,0.003590664272890485,0.0062836624775583485,0.005385996409335727,0.0,0.0,0.0,0.0026929982046678637,0.0,0.0,0.0,0.0008976660682226212,0.0008976660682226212,0.003590664272890485,0.0,0.0026929982046678637,0.0008976660682226212,0.0,0.0008976660682226212,0.0,0.0017953321364452424,0.0,0.0,0.0,0.0017953321364452424,0.0,0.0,0.0,0.0,0.0,0.0008976660682226212,0.0026929982046678637,0.0,0.0,0.0,0.0026929982046678637,0.0017953321364452424,0.003590664272890485,0.0017953321364452424,0.003590664272890485,0.0026929982046678637,0.0008976660682226212,0.0,0.0017953321364452424,0.0026929982046678637,0.0,0.0008976660682226212,0.0,0.0017953321364452424,0.0008976660682226212,0.0,0.0,0.0017953321364452424,0.0026929982046678637,0.0008976660682226212,0.0,0.0017953321364452424,0.0,0.0008976660682226212,0.0008976660682226212,0.0026929982046678637,0.0,0.0,0.0,0.0026929982046678637,0.0,0.0017953321364452424,0.0,0.0,0.0,0.0,0.0,0.0,0.0008976660682226212,0.0,0.0,0.0017953321364452424,0.0,0.0008976660682226212,0.0,0.008976660682226212,0.0008976660682226212,0.0,0.0,0.0,0.0017953321364452424,0.003590664272890485,0.0017953321364452424,0.0,0.0008976660682226212,0.0008976660682226212,0.0,0.0,0.0008976660682226212,0.0017953321364452424,0.0,0.0,0.0,0.0008976660682226212,0.004488330341113106,0.003590664272890485,0.0,0.0,0.0,0.0,0.0008976660682226212,0.0,0.0017953321364452424,0.0,0.0017953321364452424,0.003590664272890485,0.0,0.0,0.0,0.005385996409335727,0.0,0.0,0.0,0.0008976660682226212,0.003590664272890485,0.0026929982046678637,0.0017953321364452424,0.0008976660682226212,0.0,0.0,0.0,0.0,0.0026929982046678637,0.0,0.0008976660682226212,0.0,0.0,0.0017953321364452424,0.0026929982046678637,0.0,0.0,0.0,0.003590664272890485,0.0,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0026929982046678637,0.0008976660682226212,0.0,0.0026929982046678637,0.0017953321364452424,0.0,0.0,0.0,0.0,0.0008976660682226212,0.0,0.0008976660682226212,0.0026929982046678637,0.0,0.0026929982046678637,0.0,0.0,0.0008976660682226212,0.0,0.0,0.0017953321364452424,0.0,0.0,0.0,0.0,0.0,0.0,0.004488330341113106,0.0008976660682226212,0.0017953321364452424,0.0017953321364452424,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0017953321364452424,0.0026929982046678637,0.0026929982046678637,0.0017953321364452424,0.0017953321364452424,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0017953321364452424,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0017953321364452424,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0026929982046678637,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0026929982046678637,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.005385996409335727,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0026929982046678637,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0026929982046678637,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0017953321364452424,0.003590664272890485,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.003590664272890485,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0026929982046678637,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0017953321364452424,0.0026929982046678637,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0026929982046678637,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0026929982046678637,0.0017953321364452424,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0026929982046678637,0.0008976660682226212,0.0026929982046678637,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.003590664272890485,0.0008976660682226212,0.0017953321364452424,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212
SD2401408,40대,0.03928266438941076,0.008539709649871904,0.004269854824935952,0.01964133219470538,0.0008539709649871904,0.029035012809564473,0.005123825789923143,0.008539709649871904,0.0017079419299743809,0.005977796754910333,0.0025619128949615714,0.0008539709649871904,0.011955593509820665,0.006831767719897523,0.008539709649871904,0.0017079419299743809,0.0017079419299743809,0.007685738684884714,0.011101622544833475,0.0008539709649871904,0.0008539709649871904,0.02134927412467976,0.013663535439795047,0.0025619128949615714,0.03159692570452605,0.006831767719897523,0.02391118701964133,0.0008539709649871904,0.0017079419299743809,0.011101622544833475,0.02134927412467976,0.006831767719897523,0.011101622544833475,0.013663535439795047,0.0025619128949615714,0.0008539709649871904,0.011101622544833475,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.009393680614859094,0.0008539709649871904,0.0008539709649871904,0.012809564474807857,0.005123825789923143,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.010247651579846286,0.0008539709649871904,0.015371477369769428,0.015371477369769428,0.0017079419299743809,0.012809564474807857,0.008539709649871904,0.013663535439795047,0.017079419299743808,0.005123825789923143,0.0017079419299743809,0.0025619128949615714,0.025619128949615714,0.0025619128949615714,0.0025619128949615714,0.008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.005123825789923143,0.0034158838599487617,0.0034158838599487617,0.0008539709649871904,0.0008539709649871904,0.017933390264730998,0.008539709649871904,0.015371477369769428,0.0034158838599487617,0.0008539709649871904,0.005977796754910333,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.006831767719897523,0.008539709649871904,0.0008539709649871904,0.0008539709649871904,0.014517506404782237,0.0025619128949615714,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.009393680614859094,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0025619128949615714,0.0034158838599487617,0.004269854824935952,0.006831767719897523,0.0008539709649871904,0.0008539709649871904,0.004269854824935952,0.0008539709649871904,0.0017079419299743809,0.0025619128949615714,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0017079419299743809,0.008539709649871904,0.0034158838599487617,0.0008539709649871904,0.0017079419299743809,0.0034158838599487617,0.009393680614859094,0.011955593509820665,0.014517506404782237,0.005977796754910333,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.004269854824935952,0.0008539709649871904,0.004269854824935952,0.0025619128949615714,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0017079419299743809,0.0025619128949615714,0.005123825789923143,0.0017079419299743809,0.004269854824935952,0.005123825789923143,0.0034158838599487617,0.0025619128949615714,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0025619128949615714,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.005977796754910333,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0025619128949615714,0.0034158838599487617,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.006831767719897523,0.0025619128949615714,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0025619128949615714,0.0025619128949615714,0.0008539709649871904,0.004269854824935952,0.004269854824935952,0.0008539709649871904,0.0008539709649871904,0.0025619128949615714,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0025619128949615714,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0034158838599487617,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0034158838599487617,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0017079419299743809,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0008539709649871904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
