화자ID,연령대,형태소_우리,형태소_가,형태소_1,형태소_학년,형태소_때,형태소_는,형태소_같,형태소_반,형태소_2,형태소_3,형태소_되,형태소_도,형태소_친하,형태소_이유,형태소_무엇,형태소_생각,형태소_나,형태소_친구,형태소_관계,형태소_를,형태소_유지,형태소_좋,형태소_기,형태소_위하,형태소_노력,형태소_것,형태소_중요,형태소_싫어하,형태소_행동,형태소_을,형태소_하,형태소_너,형태소_학교,형태소_다니,형태소_이,형태소_불편,형태소_그렇,형태소_고,형태소_생활,형태소_자기,형태소_공간,형태소_만,형태소_더럽히,형태소_기분,형태소_넘,형태소_공용,형태소_사용,형태소_곳,형태소_물건,형태소_두,형태소_들,형태소_먹,형태소_남,형태소_은,형태소_음식,형태소_예의,형태소_없,형태소_더럽,형태소_말,형태소_성격,형태소_측면,형태소_나쁘,형태소_감정,형태소_대로,형태소_뱉,형태소_맞,형태소_거,형태소_아이,형태소_특별,형태소_많,형태소_오,형태소_내가,형태소_이상,형태소_의,형태소_댕,형태소_지금,형태소_고등학교,형태소_다양,형태소_보,형태소_성인,형태소_사회,형태소_나가,형태소_기상천외,형태소_사람,형태소_나오,형태소_두렵,형태소_요즘,형태소_인간,형태소_내,형태소_일,형태소_어,형태소_크,형태소_고민,형태소_인간관계,형태소_대학,형태소_입시,형태소_미술,형태소_활동,형태소_보고서,형태소_작성,형태소_어떻,형태소_듣,형태소_콘셉트,형태소_선생님,형태소_께서,형태소_생,형태소_기부,형태소_보시,형태소_과,형태소_소통,형태소_미래,형태소_지향,형태소_디자인,형태소_그거,형태소_추구,형태소_기술,형태소_엮이,형태소_잡,형태소_연출,형태소_원하,형태소_그,형태소_이것,형태소_부분,형태소_배우,형태소_꿈,형태소_진로,형태소_삼,형태소_살,형태소_가지,형태소_상담,형태소_인공,형태소_지능,형태소_쪽,형태소_유망,형태소_그쪽,형태소_가면,형태소_선택,형태소_폭,형태소_넓,형태소_다라,형태소_급하,형태소_이제,형태소_식,형태소_채우,형태소_테크놀로지,형태소_에이,형태소_공학,형태소_예술,형태소_맞추,형태소_관련,형태소_미,형태소_활보,형태소_알,형태소_국민,형태소_대가,형태소_제일,형태소_만들,형태소_높,형태소_그리,형태소_넣,형태소_대학교,형태소_서울,형태소_여자,형태소_있,형태소_세종,형태소_이렇,형태소_주시,형태소_지지,형태소_수,형태소_북돋,형태소_부담,형태소_피하,형태소_경우,형태소_정,형태소_호통,형태소_치,형태소_한테,형태소_이끌리,형태소_널,형태소_거가,형태소_교장,형태소_자판기,형태소_하나,형태소_과자,형태소_음료수,형태소_추가,형태소_투표,형태소_학생회,형태소_중학교,형태소_매점,형태소_있었,형태소_아이스크림,형태소_팔,형태소_빵,형태소_팔고,형태소_이래,형태소_쉬,형태소_시간,형태소_마다,형태소_야,형태소_들어오,형태소_유력,형태소_대하,형태소_참,형태소_변수,형태소_모르,형태소_수업,형태소_교과,형태소_거기,형태소_좋아하,형태소_중,형태소_조형,형태소_이론,형태소_드로잉,형태소_뭐,형태소_작년,형태소_사진,형태소_재밌,형태소_음악,형태소_자체,형태소_다,형태소_점수,형태소_평가,형태소_문제,형태소_풀,형태소_올라가,형태소_형식,형태소_주관,형태소_들어가,형태소_나도,형태소_과제,형태소_별개,형태소_학생,형태소_주,형태소_아니,형태소_성적,형태소_보내,형태소_성향,형태소_경향,형태소_어쩌,형태소_없다,형태소_상황,형태소_받,형태소_면,형태소_예쁘,형태소_ㅁ,형태소_비참,형태소_친밀도,형태소_높이,형태소_사립,형태소_공립,형태소_사태,형태소_발생,형태소_걸,형태소_이번,형태소_시험,형태소_마지막,형태소_지내,형태소_고생,형태소_올라오,형태소_처음,형태소_애,형태소_그러,형태소_경험,형태소_공유,형태소_까,형태소_이전,형태소_남녀,형태소_여기,형태소_길,형태소_스,형태소_성비,형태소_극악,형태소_여고,형태소_다름없,형태소_기억,형태소_그것,형태소_치우,형태소_사적,형태소_우선,형태소_시하,형태소_힘들,형태소_버티,형태소_느,형태소_싸우,형태소_학,형태소_교니,형태소_전국,형태소_단위,형태소_모집,형태소_그림,형태소_좀,형태소_끼,형태소_해지,형태소_줄,형태소_스트레스,형태소_사실,형태소_그리하,형태소_아,형태소_동의,형태소_갈,형태소_내일,형태소_검사도,형태소_동아리,형태소_대화,형태소_참여,형태소_돌,형태소_형,형태소_진학,형태소_학과,형태소_어울리,형태소_부터,형태소_영화,형태소_실기,형태소_비율,형태소_챙기,형태소_나한,형태소_터,형태소_불리,형태소_이름,형태소_무대,형태소_과로,형태소_유명,형태소_나중,형태소_취업,형태소_로,형태소_영화판,형태소_끼어들,형태소_지원,형태소_인공지능,형태소_어디,형태소_종류,형태소_야단치,형태소_강단,형태소_분,형태소_인센티브,형태소_떨어지,형태소_몰,형태소_대답,형태소_고등학생,형태소_도와주,형태소_감사,형태소_마음,형태소_밖에,형태소_현,형태소_실적,형태소_불가능,형태소_드,형태소_없었,형태소_너희,형태소_언니,형태소_2002,형태소_년생,형태소_까지,형태소_늘,형태소_주변,형태소_철거,형태소_관리,형태소_들어서,형태소_건지,형태소_낫,형태소_겨울,형태소_사,형태소_비용,형태소_그때,형태소_컵,형태소_라면,형태소_삼각,형태소_김밥,형태소_목록,형태소_찍,형태소_등급,형태소_유일,형태소_재미,형태소_문학,형태소_계열,형태소_재미있,형태소_과목,형태소_좋아지,형태소_거지,형태소_방금,형태소_원래,형태소_수학,형태소_가르치,형태소_현재,형태소_라서,형태소_비리,형태소_건,형태소_감상,형태소_주관적,형태소_느끼,형태소_수치,형태소_심하,형태소_미술계,형태소_정도,형태소_선,형태소_그치,형태소_직장,형태소_겪,형태소_날,형태소_부담감,형태소_알았,형태소_공부
SD2401239,10대,0.01684717208182912,0.03369434416365824,0.0036101083032490976,0.010830324909747292,0.00842358604091456,0.039711191335740074,0.01444043321299639,0.0036101083032490976,0.006016847172081829,0.006016847172081829,0.01444043321299639,0.021660649819494584,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.01444043321299639,0.02286401925391095,0.010830324909747292,0.0036101083032490976,0.02527075812274368,0.0012033694344163659,0.006016847172081829,0.007220216606498195,0.0048134777376654635,0.0024067388688327317,0.015643802647412757,0.0024067388688327317,0.0012033694344163659,0.006016847172081829,0.03730445246690734,0.03489771359807461,0.012033694344163659,0.00842358604091456,0.0048134777376654635,0.03850782190132371,0.0012033694344163659,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0048134777376654635,0.0036101083032490976,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.006016847172081829,0.0036101083032490976,0.0012033694344163659,0.01444043321299639,0.0012033694344163659,0.0012033694344163659,0.0048134777376654635,0.0012033694344163659,0.0048134777376654635,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.015643802647412757,0.0036101083032490976,0.0012033694344163659,0.007220216606498195,0.0012033694344163659,0.007220216606498195,0.0012033694344163659,0.0048134777376654635,0.0012033694344163659,0.00842358604091456,0.0024067388688327317,0.0012033694344163659,0.0048134777376654635,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0048134777376654635,0.0012033694344163659,0.0048134777376654635,0.0012033694344163659,0.0024067388688327317,0.0012033694344163659,0.0048134777376654635,0.0012033694344163659,0.007220216606498195,0.0036101083032490976,0.0024067388688327317,0.0036101083032490976,0.007220216606498195,0.0036101083032490976,0.0048134777376654635,0.02045728038507822,0.0048134777376654635,0.0024067388688327317,0.0024067388688327317,0.0012033694344163659,0.006016847172081829,0.0024067388688327317,0.0048134777376654635,0.0012033694344163659,0.006016847172081829,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0048134777376654635,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0048134777376654635,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0012033694344163659,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0036101083032490976,0.0024067388688327317,0.0024067388688327317,0.0036101083032490976,0.0024067388688327317,0.0024067388688327317,0.0024067388688327317,0.0036101083032490976,0.0036101083032490976,0.0012033694344163659,0.0012033694344163659,0.01684717208182912,0.0012033694344163659,0.0024067388688327317,0.0048134777376654635,0.0012033694344163659,0.0036101083032490976,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0048134777376654635,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.01444043321299639,0.0048134777376654635,0.0012033694344163659,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0036101083032490976,0.0012033694344163659,0.0036101083032490976,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0024067388688327317,0.0012033694344163659,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.010830324909747292,0.007220216606498195,0.0012033694344163659,0.0036101083032490976,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0036101083032490976,0.0012033694344163659,0.0012033694344163659,0.006016847172081829,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0024067388688327317,0.0012033694344163659,0.0024067388688327317,0.0024067388688327317,0.0024067388688327317,0.0024067388688327317,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0024067388688327317,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401240,10대,0.02631578947368421,0.02631578947368421,0.004155124653739612,0.002770083102493075,0.009695290858725761,0.04847645429362881,0.012465373961218837,0.002770083102493075,0.0013850415512465374,0.004155124653739612,0.009695290858725761,0.038781163434903045,0.0,0.0,0.0,0.009695290858725761,0.03185595567867036,0.00554016620498615,0.0013850415512465374,0.013850415512465374,0.0013850415512465374,0.006925207756232687,0.004155124653739612,0.0,0.0,0.018005540166204988,0.0013850415512465374,0.0,0.0,0.03185595567867036,0.02077562326869806,0.0110803324099723,0.01662049861495845,0.004155124653739612,0.038781163434903045,0.0,0.008310249307479225,0.0013850415512465374,0.0013850415512465374,0.0,0.00554016620498615,0.004155124653739612,0.0,0.0,0.0,0.0,0.0013850415512465374,0.0,0.0,0.0,0.002770083102493075,0.0013850415512465374,0.0,0.002770083102493075,0.0,0.0,0.006925207756232687,0.002770083102493075,0.0013850415512465374,0.0,0.0,0.0,0.0,0.0,0.0,0.00554016620498615,0.012465373961218837,0.00554016620498615,0.0,0.009695290858725761,0.002770083102493075,0.006925207756232687,0.002770083102493075,0.0013850415512465374,0.0,0.0013850415512465374,0.006925207756232687,0.0,0.009695290858725761,0.0,0.0,0.0,0.0,0.0013850415512465374,0.0013850415512465374,0.0,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0,0.002770083102493075,0.0,0.002770083102493075,0.004155124653739612,0.0013850415512465374,0.0,0.0013850415512465374,0.002770083102493075,0.004155124653739612,0.0110803324099723,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0,0.002770083102493075,0.0,0.0,0.0,0.0013850415512465374,0.0013850415512465374,0.0,0.0,0.0,0.002770083102493075,0.004155124653739612,0.004155124653739612,0.00554016620498615,0.0013850415512465374,0.0,0.0013850415512465374,0.0013850415512465374,0.0,0.0,0.0013850415512465374,0.0013850415512465374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0,0.0013850415512465374,0.0,0.0,0.00554016620498615,0.0,0.0,0.0,0.0013850415512465374,0.0013850415512465374,0.004155124653739612,0.0,0.0013850415512465374,0.0,0.0,0.015235457063711912,0.0,0.0,0.0013850415512465374,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.0013850415512465374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004155124653739612,0.0013850415512465374,0.0013850415512465374,0.0,0.0,0.0013850415512465374,0.0,0.00554016620498615,0.00554016620498615,0.0013850415512465374,0.00554016620498615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013850415512465374,0.0,0.0,0.0,0.0,0.0,0.004155124653739612,0.004155124653739612,0.002770083102493075,0.0,0.006925207756232687,0.0013850415512465374,0.0,0.0013850415512465374,0.0,0.0,0.0013850415512465374,0.004155124653739612,0.0013850415512465374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.0013850415512465374,0.0,0.002770083102493075,0.0,0.00554016620498615,0.0013850415512465374,0.0,0.0,0.0,0.004155124653739612,0.0013850415512465374,0.0,0.00554016620498615,0.0,0.0,0.0013850415512465374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013850415512465374,0.0,0.0,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.00554016620498615,0.006925207756232687,0.0013850415512465374,0.0013850415512465374,0.006925207756232687,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.006925207756232687,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.00554016620498615,0.0013850415512465374,0.002770083102493075,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.004155124653739612,0.0013850415512465374,0.008310249307479225,0.002770083102493075,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.002770083102493075,0.0013850415512465374,0.002770083102493075,0.004155124653739612,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.00554016620498615,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374
