화자ID,연령대,형태소_알,형태소_나,형태소_가,형태소_요즘,형태소_졸업,형태소_시즌,형태소_이,형태소_어,형태소_가지,형태소_중학교,형태소_초등학교,형태소_치,형태소_구들,형태소_근황,형태소_을,형태소_보,형태소_기억,형태소_하,형태소_너,형태소_1,형태소_학년,형태소_때,형태소_책,형태소_읽,형태소_선생님,형태소_혼나,형태소_기억나,형태소_우리,형태소_담임,형태소_쌔,형태소_ㅁ,형태소_자,형태소_졸,형태소_은,형태소_얼굴,형태소_물총,형태소_쏘,형태소_그,형태소_일어나,형태소_이렇,형태소_와이프,형태소_지금,형태소_과학,형태소_계시,형태소_지나다니,형태소_고등학교,형태소_지내,형태소_사실,형태소_2,형태소_3,형태소_친구,형태소_올라가,형태소_도,형태소_까,형태소_는,형태소_그리하,형태소_적응,형태소_정도,형태소_거,형태소_같,형태소_터,형태소_진짜,형태소_기,형태소_힘들,형태소_새롭,형태소_사람,형태소_만나,형태소_남녀,형태소_공학,형태소_여고,형태소_새,형태소_학교,형태소_형,형태소_태도,형태소_그러,형태소_한데,형태소_대하,형태소_고등,형태소_뭐,형태소_내신,형태소_챙기,형태소_되,형태소_것,형태소_추억,형태소_게,형태소_친하,형태소_낳,형태소_간,형태소_의,형태소_쎄,형태소_대부분,형태소_부터,형태소_지,형태소_년,형태소_개인적,형태소_유대감,형태소_있,형태소_학,형태소_창,형태소_시절,형태소_생각,형태소_떠오르,형태소_오,형태소_트러블,형태소_많,형태소_없었,형태소_서투르,형태소_잘못,형태소_일진,형태소_내가,형태소_전체,형태소_학생,형태소_반,형태소_돌아가,형태소_엮이,형태소_뒤,형태소_은어,형태소_직진,형태소_남,형태소_부르,형태소_하나,형태소_무섭,형태소_마다,형태소_앞,형태소_자기,형태소_야,형태소_비키,형태소_이러,형태소_만,형태소_병,형태소_음,형태소_코,형태소_안,형태소_아,형태소_이상,형태소_그렇,형태소_좋,형태소_쪽,형태소_무엇,형태소_체육,형태소_배드민턴,형태소_국가,형태소_대표,형태소_신기,형태소_생각나,형태소_말,형태소_날,형태소_나쁘,형태소_초등,형태소_여자애,형태소_짝꿍,형태소_대성통곡,형태소_괜찮,형태소_몰리,형태소_한테,형태소_올,형태소_줄,형태소_짜증,형태소_내,형태소_탓,형태소_전적,형태소_울,형태소_대학,형태소_취직,형태소_못하,형태소_결혼,형태소_죽,형태소_곱,형태소_유,형태소_튜브,형태소_채널,형태소_까지,형태소_얼마,형태소_전,형태소_이별,형태소_브이,형태소_로그,형태소_올리,형태소_댓,형태소_글,형태소_달,형태소_고민,형태소_닫,형태소_개과,형태소_천선,형태소_덜,형태소_칭찬,형태소_그리,형태소_욕하,형태소_싸,형태소_보이,형태소_욕,형태소_화내,형태소_웃,형태소_화도,형태소_시험,형태소_야자,형태소_선택,형태소_학원,형태소_다니,형태소_를,형태소_계속,형태소_습관적,형태소_동생,형태소_공부,형태소_나도,형태소_초,형태소_시작하,형태소_학기,형태소_시작,형태소_고,형태소_초반,형태소_달리,형태소_5,형태소_애,형태소_사이,형태소_4,형태소_최후,형태소_보루,형태소_느낌,형태소_성적,형태소_갈,형태소_수,형태소_말씀,형태소_끈,형태소_노,형태소_제일,형태소_얘기,형태소_듣,형태소_경험,형태소_느끼,형태소_걸,형태소_든,형태소_주어지,형태소_정시,형태소_파이터,형태소_놓,형태소_인,형태소_전념,형태소_중요,형태소_다,형태소_각자,형태소_맞,형태소_길,형태소_아니,형태소_낫,형태소_길이,형태소_기분,형태소_이것,형태소_번째,형태소_어린이집,형태소_감회,형태소_남다르,형태소_시원,형태소_한편,형태소_아쉽,형태소_쯤,형태소_모르,형태소_미련,형태소_없,형태소_자리,형태소_다음,형태소_스텝,형태소_나아가,형태소_힘,형태소_싫,형태소_기간,형태소_찍,형태소_적,형태소_매,형태소_분위기,형태소_그것,형태소_소수,형태소_인원,형태소_교실,형태소_독서실,형태소_자율,형태소_좌석,형태소_놔두,형태소_차면,형태소_거기,형태소_들어가,형태소_밥,형태소_먹,형태소_점심,형태소_시간,형태소_차,형태소_집중,형태소_자체,형태소_상황,형태소_핑계,형태소_환경,형태소_일,형태소_늘,형태소_이름,형태소_이나,형태소_사건,형태소_나아지,형태소_너희,형태소_놀,형태소_한번,형태소_버스,형태소_타,형태소_그때,형태소_인사,형태소_그거,형태소_혼자,형태소_처음,형태소_반응,형태소_다르,형태소_취향,형태소_어떻,형태소_가르,형태소_깨닫,형태소_스스로,형태소_바뀌,형태소_수업,형태소_내용,형태소_마찬가지,형태소_신경,형태소_쓰,형태소_인간,형태소_관계,형태소_하나쯤,형태소_시비,형태소_걸리,형태소_화해,형태소_끝,형태소_만약,형태소_뻘,형태소_인간적,형태소_성장,형태소_시키,형태소_짓,형태소_화,형태소_내기,형태소_생활,형태소_하면서,형태소_작,형태소_사회,형태소_라고,형태소_제대,형태소_끼,형태소_골목,형태소_착하,형태소_넘어지,형태소_일으키,형태소_세우,형태소_의외,형태소_더,형태소_싫어하,형태소_위로,형태소_앉,형태소_식,형태소_어리,형태소_특이,형태소_이랑,형태소_싸우,형태소_필요,형태소_행복,형태소_마저,형태소_빌,형태소_주,형태소_보여주,형태소_누,형태소_기뻐하,형태소_원래,형태소_지나,형태소_잊,형태소_거지,형태소_학창,형태소_기본,형태소_적인,형태소_예고편,형태소_옆,형태소_거나,형태소_이제,형태소_배우,형태소_만들,형태소_데는,형태소_크,형태소_고맙,형태소_말하,형태소_노력,형태소_중,형태소_재학,형태소_돌이키,형태소_하등,형태소_쓸모,형태소_긍정적,형태소_넘어가,형태소_일도,형태소_사납,형태소_스타일,형태소_호,형태소_장난치,형태소_소용,형태소_자라,형태소_정신,형태소_차리,형태소_신청,형태소_효과,형태소_후회,형태소_라도,형태소_쉽,형태소_포기,형태소_자가,형태소_재밌,형태소_보라,형태소_부하,형태소_실,형태소_요인,형태소_결국,형태소_실력,형태소_짧,형태소_국어,형태소_등급,형태소_점수,형태소_나오,형태소_늘어나,형태소_부모님,형태소_께서,형태소_도전,형태소_데,형태소_막,형태소_몰르,형태소_갖,형태소_의지,형태소_마음,형태소_부족,형태소_요라,형태소_변명,형태소_얻,형태소_과,형태소_방황,형태소_프로,형태소_게이,형태소_머,형태소_게임,형태소_밖에,형태소_50,형태소_퍼센트,형태소_들,형태소_보장,형태소_좀,형태소_실패,형태소_느,형태소_교보,형태소_재가,형태소_영향,형태소_끼치,형태소_기본적,형태소_건,형태소_직장,형태소_다양,형태소_12,형태소_세월,형태소_보내,형태소_위하,형태소_여기,형태소_종이,형태소_합격,형태소_적히,형태소_온라인,형태소_사이트,형태소_인생,형태소_펼쳐지,형태소_고생
SD2401950,10대,0.006369426751592357,0.024416135881104035,0.02335456475583864,0.0010615711252653928,0.008492569002123142,0.0021231422505307855,0.044585987261146494,0.004246284501061571,0.0031847133757961785,0.01167728237791932,0.005307855626326964,0.0031847133757961785,0.0021231422505307855,0.0010615711252653928,0.009554140127388535,0.01167728237791932,0.005307855626326964,0.036093418259023353,0.004246284501061571,0.008492569002123142,0.008492569002123142,0.01167728237791932,0.0010615711252653928,0.0010615711252653928,0.0074309978768577496,0.0010615711252653928,0.0021231422505307855,0.012738853503184714,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.013800424628450107,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.008492569002123142,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.006369426751592357,0.005307855626326964,0.012738853503184714,0.005307855626326964,0.008492569002123142,0.01167728237791932,0.0010615711252653928,0.020169851380042462,0.004246284501061571,0.036093418259023353,0.009554140127388535,0.004246284501061571,0.0021231422505307855,0.024416135881104035,0.01592356687898089,0.0010615711252653928,0.0031847133757961785,0.006369426751592357,0.008492569002123142,0.0021231422505307855,0.01167728237791932,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.010615711252653927,0.0010615711252653928,0.0010615711252653928,0.0074309978768577496,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.016985138004246284,0.004246284501061571,0.0010615711252653928,0.012738853503184714,0.008492569002123142,0.0074309978768577496,0.0021231422505307855,0.004246284501061571,0.004246284501061571,0.0010615711252653928,0.006369426751592357,0.0010615711252653928,0.0010615711252653928,0.0031847133757961785,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.013800424628450107,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.009554140127388535,0.0010615711252653928,0.005307855626326964,0.0021231422505307855,0.004246284501061571,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0031847133757961785,0.0010615711252653928,0.0010615711252653928,0.005307855626326964,0.0031847133757961785,0.0010615711252653928,0.0021231422505307855,0.0021231422505307855,0.004246284501061571,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0031847133757961785,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.010615711252653927,0.0010615711252653928,0.0031847133757961785,0.005307855626326964,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0031847133757961785,0.0021231422505307855,0.0021231422505307855,0.004246284501061571,0.0074309978768577496,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0031847133757961785,0.0031847133757961785,0.0010615711252653928,0.0031847133757961785,0.0010615711252653928,0.0031847133757961785,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.006369426751592357,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0031847133757961785,0.0031847133757961785,0.0010615711252653928,0.0021231422505307855,0.0031847133757961785,0.009554140127388535,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.020169851380042462,0.0021231422505307855,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.005307855626326964,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0031847133757961785,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.005307855626326964,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0031847133757961785,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0021231422505307855,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0031847133757961785,0.0031847133757961785,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401951,10대,0.006878761822871883,0.025795356835769563,0.025795356835769563,0.0,0.0,0.0,0.030954428202923472,0.0060189165950128975,0.007738607050730868,0.0034393809114359416,0.0025795356835769563,0.0008598452278589854,0.0,0.0,0.030954428202923472,0.014617368873602751,0.0060189165950128975,0.05674978503869303,0.0034393809114359416,0.007738607050730868,0.007738607050730868,0.015477214101461736,0.0,0.0,0.0008598452278589854,0.0,0.0017196904557179708,0.008598452278589854,0.0,0.0,0.0,0.0,0.0,0.014617368873602751,0.0008598452278589854,0.0,0.0,0.004299226139294927,0.0,0.010318142734307825,0.0,0.004299226139294927,0.0,0.0,0.0,0.007738607050730868,0.0,0.0,0.0034393809114359416,0.0034393809114359416,0.009458297506448839,0.0,0.025795356835769563,0.0017196904557179708,0.03697334479793637,0.013757523645743766,0.0,0.0008598452278589854,0.03181427343078246,0.01633705932932072,0.0008598452278589854,0.0,0.007738607050730868,0.0034393809114359416,0.0,0.012897678417884782,0.0008598452278589854,0.0,0.0,0.0,0.0,0.008598452278589854,0.0,0.0,0.015477214101461736,0.0,0.0008598452278589854,0.0025795356835769563,0.006878761822871883,0.0,0.0,0.012897678417884782,0.018056749785038694,0.0034393809114359416,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0,0.004299226139294927,0.0,0.0,0.0,0.0008598452278589854,0.0,0.0008598452278589854,0.0,0.01633705932932072,0.0008598452278589854,0.0,0.0017196904557179708,0.010318142734307825,0.0008598452278589854,0.0060189165950128975,0.0,0.0025795356835769563,0.0,0.0,0.0,0.0017196904557179708,0.010318142734307825,0.0017196904557179708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017196904557179708,0.0,0.0,0.0008598452278589854,0.0,0.0,0.0,0.006878761822871883,0.0,0.0017196904557179708,0.0017196904557179708,0.0,0.0,0.0,0.0008598452278589854,0.0008598452278589854,0.0,0.008598452278589854,0.007738607050730868,0.0,0.0,0.0,0.0,0.0,0.0,0.0008598452278589854,0.0,0.004299226139294927,0.0008598452278589854,0.0025795356835769563,0.0,0.0008598452278589854,0.0,0.0,0.0008598452278589854,0.0,0.0025795356835769563,0.0,0.0017196904557179708,0.0,0.0025795356835769563,0.0,0.0,0.0017196904557179708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025795356835769563,0.0,0.0008598452278589854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008598452278589854,0.0,0.0017196904557179708,0.0,0.0,0.0,0.0008598452278589854,0.0008598452278589854,0.0,0.0,0.0034393809114359416,0.0060189165950128975,0.0,0.0008598452278589854,0.0017196904557179708,0.013757523645743766,0.0008598452278589854,0.0,0.0017196904557179708,0.010318142734307825,0.005159071367153913,0.0,0.0,0.0,0.0008598452278589854,0.0,0.0,0.0017196904557179708,0.0,0.009458297506448839,0.0,0.0008598452278589854,0.0,0.0,0.0008598452278589854,0.0017196904557179708,0.0025795356835769563,0.004299226139294927,0.0,0.0,0.0,0.0008598452278589854,0.0025795356835769563,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.0025795356835769563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034393809114359416,0.0008598452278589854,0.0034393809114359416,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.006878761822871883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017196904557179708,0.0008598452278589854,0.0034393809114359416,0.0008598452278589854,0.0,0.0,0.0,0.0,0.0034393809114359416,0.0,0.0,0.0008598452278589854,0.0,0.0,0.0008598452278589854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008598452278589854,0.0,0.0008598452278589854,0.0008598452278589854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025795356835769563,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0025795356835769563,0.0025795356835769563,0.0008598452278589854,0.0008598452278589854,0.005159071367153913,0.0008598452278589854,0.0025795356835769563,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0034393809114359416,0.0008598452278589854,0.0060189165950128975,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0034393809114359416,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0034393809114359416,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0017196904557179708,0.0008598452278589854,0.005159071367153913,0.0017196904557179708,0.0008598452278589854,0.0017196904557179708,0.0034393809114359416,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0008598452278589854,0.0017196904557179708,0.0034393809114359416,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0034393809114359416,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0017196904557179708,0.0025795356835769563,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0025795356835769563,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0017196904557179708,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854
