화자ID,연령대,형태소_나의,형태소_엠,형태소_비,형태소_티,형태소_아이,형태소_는,형태소_에스,형태소_에프,형태소_피,형태소_나,형태소_가,형태소_알,형태소_뭐,형태소_예술가,형태소_그러,형태소_것,형태소_내,형태소_같,형태소_유명인,형태소_이,형태소_유,형태소_재석,형태소_정국,형태소_예술계,형태소_속하,형태소_많,형태소_거,형태소_가지,형태소_를,형태소_좋,형태소_좋아하,형태소_중간,형태소_있,형태소_사람,형태소_하,형태소_은,형태소_너,형태소_야,형태소_주변,형태소_도,형태소_없,형태소_이인,형태소_애,형태소_1,형태소_2,형태소_정도,형태소_그리하,형태소_내가,형태소_한테,형태소_기가,형태소_길,형태소_그렇,형태소_경우,형태소_의,형태소_객관적,형태소_심도,형태소_신중,형태소_검사,형태소_때,형태소_질문,형태소_하나하나,형태소_보,형태소_행동,형태소_을,형태소_최근,형태소_고,형태소_라,형태소_생각,형태소_그리,형태소_튜브,형태소_떠돌이,형태소_떠돌,형태소_다니,형태소_자신,형태소_원하,형태소_이상향,형태소_성격,형태소_바탕,형태소_말,형태소_맞,형태소_경향,형태소_싶,형태소_라고,형태소_어떻,형태소_우리나라,형태소_엔,형태소_지인,형태소_우리,형태소_나라,형태소_궁합,형태소_모르,형태소_친하,형태소_믿,형태소_않,형태소_진짜,형태소_날,형태소_싫어하,형태소_키,형태소_차갑,형태소_대하,형태소_실수,형태소_받아들이,형태소_수,형태소_잘못,형태소_화해,형태소_그거,형태소_지적,형태소_마음속,형태소_참고,형태소_참,형태소_되,형태소_스트레스,형태소_기,형태소_옛날,형태소_만들,형태소_기억,형태소_들어오,형태소_1990,형태소_처음,형태소_2022,형태소_2023,형태소_유행,형태소_시작하,형태소_시작,형태소_물어보,형태소_초면,형태소_유형,형태소_라든지,형태소_동영상,형태소_특징,형태소_요즘,형태소_하면서,형태소_16,형태소_나누,형태소_부분,형태소_공감,형태소_애기,형태소_얘기,형태소_이러,형태소_아니,형태소_주제,형태소_대화,형태소_게,형태소_시간,형태소_혈액형,형태소_가설,형태소_라이프,형태소_스타일,형태소_형태,형태소_표대,형태소_나뉘,형태소_그때,형태소_몸,형태소_돌아서,형태소_에이형,형태소_비형,형태소_오형,형태소_에이,형태소_혀,형태소_돋,형태소_넣,형태소_친구,형태소_지가,형태소_남,형태소_과,형태소_중,형태소_누,형태소_성별,형태소_나도,형태소_근,형태소_다르,형태소_르,형태소_어색,형태소_감,형태소_사귀,형태소_붙임성,형태소_이성,형태소_학기,형태소_방법,형태소_일단,형태소_들어서,형태소_반,형태소_바라,형태소_이랑,형태소_반이,형태소_그,형태소_놀,형태소_커뮤니케이션,형태소_유대,형태소_감도,형태소_쌓이,형태소_싸우,형태소_치,형태소_구들,형태소_마음,형태소_상하,형태소_일,형태소_없었,형태소_적,형태소_한번,형태소_놀리,형태소_기분,형태소_착하,형태소_스,형태소_못하,형태소_지금,형태소_사이,형태소_널,형태소_갈등,형태소_아,형태소_무엇,형태소_성향,형태소_100,형태소_프로,형태소_80,형태소_만족,형태소_외향,형태소_감정적,형태소_계획,형태소_세우,형태소_차질,형태소_생기,형태소_즉흥적,형태소_장점,형태소_내향,형태소_이끌,형태소_예,형태소_갈,형태소_나가,형태소_분위기,형태소_잡,형태소_어제,형태소_끼,형태소_밤,형태소_통화,형태소_방,형태소_이야,형태소_완화,형태소_해,형태소_결과,형태소_나오,형태소_이것,형태소_의문,형태소_있음,형태소_넘,형태소_느,형태소_약간,형태소_티이,형태소_글자,형태소_나타내,형태소_걸,형태소_완전,형태소_정의,형태소_자기,형태소_종류,형태소_거시기,형태소_몰르,형태소_부터,형태소_까,형태소_막무가내,형태소_점,형태소_닮,형태소_인터넷,형태소_개인적,형태소_재미,형태소_유하,형태소_해결,형태소_신경,형태소_안,형태소_쓰,형태소_만나,형태소_엄청나,형태소_말하,형태소_듣,형태소_입장,형태소_나쁘,형태소_나르,형태소_하나,형태소_슬프,형태소_들,형태소_진심,형태소_걱정,형태소_풀,형태소_문제,형태소_데,형태소_통하,형태소_언제,형태소_이렇,형태소_나타나,형태소_괜찮,형태소_몰입,형태소_이기,형태소_하지,형태소_코로나,형태소_시대,형태소_낳,형태소_대로,형태소_이거,형태소_거지,형태소_이유,형태소_오,형태소_열혈,형태소_사색가,형태소_나기,형태소_살펴보,형태소_엠시,형태소_연예인,형태소_조상,형태소_격,형태소_한,형태소_생각나,형태소_바뀌,형태소_정확,형태소_하단,형태소_전부,형태소_만큼,형태소_불신,형태소_한번쯤,형태소_집착,형태소_중요,형태소_대표적,형태소_늘,형태소_맞기,형태소_까지,형태소_삼,형태소_지,형태소_따르,형태소_대응,형태소_주위,형태소_여자,형태소_얼굴,형태소_중요시,형태소_외모,형태소_비하,형태소_동성,형태소_대,형태소_우정,형태소_들이,형태소_자타,형태소_공인,형태소_만들기,형태소_장인,형태소_우선,형태소_가장,형태소_취향,형태소_탐색,형태소_게임,형태소_라인,형태소_전,형태소_탐색전,형태소_훑어보,형태소_발견,형태소_돌,형태소_직구,형태소_인사,형태소_붙이,형태소_어려워하,형태소_취미,형태소_찾,형태소_만,형태소_문제점,형태소_중학교,형태소_주먹,형태소_다툼,형태소_말싸움,형태소_마다,형태소_면,형태소_미안,형태소_사과,형태소_풀리,형태소_호,형태소_기다리,형태소_다음,형태소_싸,형태소_울,형태소_발전
SD2401842,10대,0.0010235414534288639,0.022517911975435005,0.02354145342886387,0.03172978505629478,0.02968270214943705,0.052200614124872056,0.006141248720573183,0.00511770726714432,0.011258955987717503,0.0255885363357216,0.030706243602865915,0.008188331627430911,0.01023541453428864,0.0010235414534288639,0.01023541453428864,0.006141248720573183,0.007164790174002047,0.03480040941658137,0.0020470829068577278,0.038894575230296824,0.0030706243602865915,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.011258955987717503,0.033776867963152504,0.007164790174002047,0.01330603889457523,0.006141248720573183,0.0010235414534288639,0.0010235414534288639,0.03172978505629478,0.014329580348004094,0.030706243602865915,0.02047082906857728,0.012282497441146366,0.0010235414534288639,0.006141248720573183,0.028659160696008188,0.007164790174002047,0.0010235414534288639,0.01023541453428864,0.0030706243602865915,0.0010235414534288639,0.0020470829068577278,0.009211873080859774,0.006141248720573183,0.0040941658137154556,0.0010235414534288639,0.0010235414534288639,0.0040941658137154556,0.0030706243602865915,0.006141248720573183,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0030706243602865915,0.0010235414534288639,0.0010235414534288639,0.006141248720573183,0.0020470829068577278,0.014329580348004094,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.006141248720573183,0.0030706243602865915,0.0020470829068577278,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0030706243602865915,0.0010235414534288639,0.0010235414534288639,0.011258955987717503,0.0010235414534288639,0.0020470829068577278,0.014329580348004094,0.0010235414534288639,0.0010235414534288639,0.0030706243602865915,0.0040941658137154556,0.0020470829068577278,0.00511770726714432,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.00511770726714432,0.0030706243602865915,0.00511770726714432,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0020470829068577278,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.006141248720573183,0.0020470829068577278,0.0010235414534288639,0.01023541453428864,0.0010235414534288639,0.0030706243602865915,0.0020470829068577278,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.009211873080859774,0.0010235414534288639,0.01330603889457523,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0030706243602865915,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.00511770726714432,0.0020470829068577278,0.0010235414534288639,0.0030706243602865915,0.0010235414534288639,0.0010235414534288639,0.0030706243602865915,0.0040941658137154556,0.0020470829068577278,0.0020470829068577278,0.0010235414534288639,0.0030706243602865915,0.0030706243602865915,0.0030706243602865915,0.0020470829068577278,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.006141248720573183,0.0020470829068577278,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0030706243602865915,0.0030706243602865915,0.0020470829068577278,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.016376663254861822,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0040941658137154556,0.0010235414534288639,0.0010235414534288639,0.0030706243602865915,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0020470829068577278,0.00511770726714432,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0020470829068577278,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0030706243602865915,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0020470829068577278,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0010235414534288639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401843,10대,0.0,0.024174053182917002,0.024174053182917002,0.028203062046736505,0.0273972602739726,0.035455278001611606,0.0016116035455278,0.0032232070910556,0.004834810636583401,0.022562449637389202,0.0265914585012087,0.0040290088638195,0.012087026591458501,0.0,0.004834810636583401,0.021756647864625302,0.0032232070910556,0.015310233682514102,0.0008058017727639,0.053988718775181306,0.0,0.0,0.0,0.0,0.0,0.0128928283642224,0.029814665592264304,0.0032232070910556,0.016921837228041903,0.0056406124093473006,0.0024174053182917004,0.0,0.019339242546333603,0.0024174053182917004,0.03384367445608381,0.020145044319097503,0.0040290088638195,0.0016116035455278,0.0016116035455278,0.024174053182917002,0.0008058017727639,0.0008058017727639,0.021756647864625302,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.008058017727639,0.0,0.0,0.0024174053182917004,0.0016116035455278,0.0008058017727639,0.0040290088638195,0.0,0.0,0.0,0.0032232070910556,0.010475423045930701,0.0,0.0,0.016921837228041903,0.0016116035455278,0.020145044319097503,0.0,0.0,0.0008058017727639,0.009669621273166801,0.0,0.0,0.0,0.0008058017727639,0.0008058017727639,0.0,0.0,0.0,0.019339242546333603,0.0,0.007252215954875101,0.019339242546333603,0.0016116035455278,0.0,0.0016116035455278,0.0016116035455278,0.004834810636583401,0.0024174053182917004,0.0,0.0032232070910556,0.0008058017727639,0.0032232070910556,0.0024174053182917004,0.0024174053182917004,0.0016116035455278,0.0,0.0008058017727639,0.0,0.0,0.0,0.0008058017727639,0.0016116035455278,0.0,0.0008058017727639,0.007252215954875101,0.0008058017727639,0.0,0.0024174053182917004,0.0,0.0,0.0,0.0,0.0032232070910556,0.0,0.010475423045930701,0.0024174053182917004,0.0,0.0040290088638195,0.0008058017727639,0.0,0.0,0.0,0.0,0.0032232070910556,0.0,0.0,0.0008058017727639,0.0008058017727639,0.0,0.0008058017727639,0.0,0.0016116035455278,0.0,0.0016116035455278,0.0,0.0,0.0,0.0,0.0,0.0024174053182917004,0.0008058017727639,0.0024174053182917004,0.0,0.0024174053182917004,0.0,0.0,0.0032232070910556,0.0,0.0,0.0008058017727639,0.0,0.0,0.0,0.0008058017727639,0.0,0.0,0.0008058017727639,0.0032232070910556,0.0008058017727639,0.0008058017727639,0.0,0.0,0.0,0.017727639000805803,0.0,0.0008058017727639,0.0,0.0032232070910556,0.0,0.0016116035455278,0.0008058017727639,0.0,0.0,0.0,0.0,0.0,0.004834810636583401,0.0,0.0,0.0024174053182917004,0.0024174053182917004,0.0,0.0,0.0008058017727639,0.0,0.0032232070910556,0.0,0.007252215954875101,0.0016116035455278,0.0,0.0,0.0,0.0,0.0032232070910556,0.0008058017727639,0.0,0.0016116035455278,0.0,0.0,0.0,0.0,0.0016116035455278,0.0,0.0008058017727639,0.0,0.0,0.0,0.0,0.0,0.0008058017727639,0.0008058017727639,0.0040290088638195,0.0040290088638195,0.0024174053182917004,0.0024174053182917004,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0024174053182917004,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0032232070910556,0.0024174053182917004,0.0008058017727639,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.004834810636583401,0.0008058017727639,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0016116035455278,0.0032232070910556,0.0056406124093473006,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0032232070910556,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0024174053182917004,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0040290088638195,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0032232070910556,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0016116035455278,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0024174053182917004,0.0024174053182917004,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639,0.0008058017727639
