화자ID,연령대,형태소_어,형태소_이거,형태소_는,형태소_우리,형태소_가,형태소_저,형태소_의,형태소_뭐,형태소_하,형태소_말,형태소_이,형태소_많,형태소_주제,형태소_거,형태소_같,형태소_고,형태소_3,형태소_학교,형태소_있,형태소_시간,형태소_도,형태소_지금,형태소_야자,형태소_나,형태소_시험,형태소_데,형태소_조끔,형태소_마음,형태소_들,형태소_저번,형태소_야,형태소_자르,형태소_강제,형태소_시키,형태소_적도,형태소_있었,형태소_없,형태소_8,형태소_을,형태소_만들,형태소_내서,형태소_학생,형태소_남,형태소_쪽,형태소_이나,형태소_복,형태소_시설,형태소_그러,형태소_복지,형태소_등,형태소_좋,형태소_생각,형태소_너,형태소_어떻,형태소_음,형태소_나도,형태소_를,형태소_1,형태소_마,형태소_못하,형태소_그때,형태소_선생님,형태소_한,형태소_번,형태소_보,형태소_치,형태소_구들,형태소_공부,형태소_분위기,형태소_그거,형태소_장점,형태소_길,형태소_그것,형태소_원,형태소_것,형태소_은,형태소_아니,형태소_맞,형태소_그렇,형태소_형,형태소_형평,형태소_여름,형태소_방학,형태소_끝나,형태소_2,형태소_학기,형태소_시작,형태소_이제,형태소_수시,형태소_지원,형태소_학년,형태소_까지,형태소_성적,형태소_들어가,형태소_스,형태소_상관,형태소_알,형태소_정시,형태소_대학교,형태소_라든지,형태소_스트레스,형태소_받,형태소_선택,형태소_압박,형태소_감이,형태소_친구,형태소_진로,형태소_정하,형태소_갈,형태소_만,형태소_진료,형태소_불안,형태소_그리하,형태소_반,형태소_편,형태소_안심,형태소_되,형태소_기,형태소_오,형태소_애,형태소_예체능,형태소_넣,형태소_널,형태소_편이,형태소_꼴찌,형태소_덜,형태소_식,형태소_덕분,형태소_생활,형태소_괜찮,형태소_수능,형태소_한테,형태소_느,형태소_선택지,형태소_고등,형태소_들어오,형태소_모,형태소_고사,형태소_처음,형태소_킹,형태소_서툴,형태소_시험지,형태소_크,형태소_넘기,형태소_이러,형태소_신기,형태소_전,형태소_한번,형태소_시도,형태소_모의고사,형태소_실전,형태소_때,형태소_실수,형태소_당황,형태소_횟수,형태소_줄이,형태소_지,형태소_정도,형태소_매달,형태소_충,형태소_분화,형태소_수,형태소_나누,형태소_주,형태소_과,형태소_공평,형태소_늦,형태소_뺏기,형태소_일,형태소_생기,형태소_불공평,형태소_어긋나,형태소_경우,형태소_실제,형태소_모의,형태소_중간,형태소_기말,형태소_학창,형태소_시절,형태소_수학여행,형태소_하지,형태소_중학교,형태소_코로나,형태소_시즌,형태소_터,형태소_고등학교,형태소_초,형태소_초등,형태소_이후,형태소_자체,형태소_오랜만,형태소_라서,형태소_박,형태소_며칠,형태소_동안,형태소_붙,형태소_다니,형태소_재밌,형태소_그,형태소_담임,형태소_남자,형태소_분,형태소_이시,형태소_불편,형태소_성격,형태소_전제,형태소_하가,형태소_내가,형태소_기억,형태소_거기,형태소_낳,형태소_먹,형태소_과자,형태소_딱새,형태소_우회,형태소_교,형태소_촌,형태소_치킨,형태소_내,형태소_생일,형태소_겹치,형태소_의미,형태소_서,형태소_프라이,형태소_축하,형태소_놀라,형태소_그날,형태소_밤,형태소_전교생,형태소_모이,형태소_장기,형태소_자랑,형태소_체육,형태소_대회,형태소_올해,형태소_종목,형태소_줄다리기,형태소_공굴리,형태소_인,형태소_참여,형태소_아쉽,형태소_단합,형태소_늘,형태소_과정,형태소_재미,형태소_인상,형태소_깊,형태소_가을,형태소_화장,형태소_날,형태소_한마음,형태소_한뜻,형태소_꾸미,형태소_말하,형태소_손재주,형태소_머리,형태소_해,형태소_주고,형태소_중,형태소_아이,형태소_돌,형태소_닮,형태소_아,형태소_이브,형태소_성인,형태소_이것,형태소_유지,형태소_슬프,형태소_나중,형태소_미래,형태소_어디,형태소_회사,형태소_취직,형태소_상상,형태소_한편,형태소_듣,형태소_교시,형태소_제도,형태소_보내,형태소_활용,형태소_필요,형태소_낭비,형태소_라고,형태소_들어서,형태소_싫,형태소_집,형태소_공간,형태소_집중,형태소_나름,형태소_대로,형태소_지나,형태소_힘들,형태소_그만두,형태소_예전,형태소_다,형태소_인권,형태소_낮,형태소_이렇,형태소_빼,형태소_사정,형태소_예정,형태소_경험,형태소_지망,형태소_학과,형태소_보건,형태소_현,형태소_실적,형태소_부분,형태소_돌아가,형태소_자유,형태소_대하,형태소_없었,형태소_시기,형태소_놀,형태소_밖에,형태소_지치,형태소_무섭,형태소_그립,형태소_이어도,형태소_생각나,형태소_하나,형태소_올라오,형태소_풀,형태소_아깝,형태소_낙서,형태소_만화,형태소_그리,형태소_거나,형태소_선택적,형태소_켠,형태소_중간고사,형태소_면,형태소_종,형태소_항의,형태소_체계적,형태소_해결,형태소_방안,형태소_혼자,형태소_사건,형태소_일어나,형태소_대책,형태소_위하,형태소_내신,형태소_체계,형태소_뜨,형태소_추억,형태소_쌓,형태소_이랑,형태소_해진,형태소_숙소,형태소_밤새,형태소_얘기,형태소_줄,형태소_모르,형태소_즐겁,형태소_파티,형태소_주면,형태소_기쁘,형태소_선생,형태소_숙박,형태소_상황,형태소_성별,형태소_다르,형태소_점,형태소_ㅁ,형태소_맛있,형태소_춤,형태소_추,형태소_잠깐,형태소_이지만,형태소_때문,형태소_티,형태소_맞추,형태소_설레,형태소_순간,형태소_땋,형태소_체,형태소_육,형태소_덥,형태소_활동,형태소_함,형태소_협동,형태소_심도,형태소_늘리,형태소_가지,형태소_실내,형태소_도와주,형태소_연극,형태소_디,형태소_돌아다니,형태소_궁금하,형태소_사실,형태소_계획,형태소_아무것,형태소_불확실,형태소_상,형태소_태,형태소_커서,형태소_긍정적,형태소_갖추
SD2401303,10대,0.007782101167315175,0.0012970168612191958,0.029831387808041506,0.011673151750972763,0.027237354085603113,0.0012970168612191958,0.0038910505836575876,0.02464332036316472,0.04539559014267185,0.0038910505836575876,0.040207522697795074,0.005188067444876783,0.0012970168612191958,0.020752269779507133,0.01556420233463035,0.0025940337224383916,0.010376134889753566,0.01297016861219196,0.019455252918287938,0.0038910505836575876,0.03372243839169909,0.005188067444876783,0.0025940337224383916,0.018158236057068743,0.005188067444876783,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.010376134889753566,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0038910505836575876,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.010376134889753566,0.0012970168612191958,0.01556420233463035,0.0012970168612191958,0.0012970168612191958,0.011673151750972763,0.0038910505836575876,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.00648508430609598,0.0012970168612191958,0.0038910505836575876,0.010376134889753566,0.018158236057068743,0.0025940337224383916,0.0038910505836575876,0.005188067444876783,0.00648508430609598,0.018158236057068743,0.009079118028534372,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.00648508430609598,0.007782101167315175,0.0012970168612191958,0.0038910505836575876,0.0025940337224383916,0.0038910505836575876,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.007782101167315175,0.01297016861219196,0.0025940337224383916,0.007782101167315175,0.007782101167315175,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.005188067444876783,0.0038910505836575876,0.0012970168612191958,0.0025940337224383916,0.0025940337224383916,0.0012970168612191958,0.0038910505836575876,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0025940337224383916,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.01297016861219196,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0038910505836575876,0.0012970168612191958,0.0012970168612191958,0.00648508430609598,0.010376134889753566,0.0012970168612191958,0.0012970168612191958,0.005188067444876783,0.005188067444876783,0.00648508430609598,0.00648508430609598,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0038910505836575876,0.0025940337224383916,0.0038910505836575876,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.005188067444876783,0.0038910505836575876,0.0012970168612191958,0.0012970168612191958,0.005188067444876783,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0038910505836575876,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.005188067444876783,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0038910505836575876,0.0038910505836575876,0.00648508430609598,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.005188067444876783,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0038910505836575876,0.0012970168612191958,0.0012970168612191958,0.005188067444876783,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0038910505836575876,0.005188067444876783,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0025940337224383916,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.0038910505836575876,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0038910505836575876,0.0025940337224383916,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0025940337224383916,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0012970168612191958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401304,10대,0.009497964721845319,0.0,0.035278154681139755,0.0067842605156037995,0.033921302578018994,0.0,0.004070556309362279,0.004070556309362279,0.029850746268656716,0.0027137042062415195,0.0407055630936228,0.0013568521031207597,0.0,0.03934871099050204,0.029850746268656716,0.0013568521031207597,0.0013568521031207597,0.009497964721845319,0.017639077340569877,0.0067842605156037995,0.03934871099050204,0.0067842605156037995,0.004070556309362279,0.017639077340569877,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.004070556309362279,0.0027137042062415195,0.0,0.0,0.0,0.0027137042062415195,0.0,0.0,0.0,0.009497964721845319,0.0027137042062415195,0.013568521031207599,0.0,0.0,0.0027137042062415195,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.0,0.0,0.008141112618724558,0.0,0.0,0.014925373134328358,0.025780189959294438,0.0,0.0,0.0067842605156037995,0.004070556309362279,0.023066485753052916,0.009497964721845319,0.0,0.0,0.0,0.005427408412483039,0.0,0.0,0.004070556309362279,0.009497964721845319,0.0013568521031207597,0.0027137042062415195,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.0,0.0067842605156037995,0.0,0.010854816824966078,0.014925373134328358,0.0,0.0,0.0067842605156037995,0.0,0.0,0.0027137042062415195,0.0,0.0,0.0013568521031207597,0.0,0.0,0.0,0.0013568521031207597,0.0,0.0067842605156037995,0.0,0.0,0.0013568521031207597,0.0,0.0,0.0013568521031207597,0.0,0.0,0.0,0.0027137042062415195,0.0027137042062415195,0.0,0.0013568521031207597,0.0,0.005427408412483039,0.0,0.0,0.0027137042062415195,0.004070556309362279,0.0,0.0,0.0013568521031207597,0.004070556309362279,0.0013568521031207597,0.0,0.008141112618724558,0.005427408412483039,0.0,0.014925373134328358,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013568521031207597,0.0,0.0,0.0,0.0,0.0,0.0027137042062415195,0.0067842605156037995,0.004070556309362279,0.0,0.0,0.0027137042062415195,0.0013568521031207597,0.0,0.004070556309362279,0.0,0.0013568521031207597,0.0013568521031207597,0.0,0.0013568521031207597,0.0,0.009497964721845319,0.0,0.0,0.0,0.0,0.0013568521031207597,0.0,0.0,0.0,0.0,0.0027137042062415195,0.0027137042062415195,0.0,0.0,0.0013568521031207597,0.0027137042062415195,0.0,0.0013568521031207597,0.0,0.0013568521031207597,0.0,0.0027137042062415195,0.0,0.0,0.0013568521031207597,0.0027137042062415195,0.0027137042062415195,0.0067842605156037995,0.005427408412483039,0.0,0.0013568521031207597,0.0,0.0,0.0013568521031207597,0.0013568521031207597,0.0,0.0,0.0013568521031207597,0.0,0.0,0.0027137042062415195,0.0013568521031207597,0.0,0.0,0.0,0.0,0.013568521031207599,0.0027137042062415195,0.0027137042062415195,0.0,0.0,0.0,0.0013568521031207597,0.0,0.0,0.0,0.0013568521031207597,0.0027137042062415195,0.0,0.0027137042062415195,0.0027137042062415195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.0,0.0,0.0,0.0,0.0,0.0013568521031207597,0.0027137042062415195,0.0027137042062415195,0.004070556309362279,0.005427408412483039,0.0,0.0,0.0,0.0,0.0,0.004070556309362279,0.0,0.0,0.0,0.0013568521031207597,0.0,0.0,0.0013568521031207597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013568521031207597,0.0,0.0,0.0013568521031207597,0.0,0.0,0.0,0.0013568521031207597,0.0,0.0013568521031207597,0.0,0.0,0.0,0.0,0.0013568521031207597,0.0,0.0,0.0,0.0,0.0,0.0067842605156037995,0.0027137042062415195,0.0013568521031207597,0.0027137042062415195,0.0027137042062415195,0.004070556309362279,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0027137042062415195,0.0027137042062415195,0.0013568521031207597,0.005427408412483039,0.0013568521031207597,0.0027137042062415195,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.005427408412483039,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.004070556309362279,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0067842605156037995,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.004070556309362279,0.0013568521031207597,0.0013568521031207597,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0027137042062415195,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.004070556309362279,0.0013568521031207597,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.004070556309362279,0.0013568521031207597,0.0013568521031207597,0.005427408412483039,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0027137042062415195,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597,0.0013568521031207597
