화자ID,연령대,형태소_나,형태소_는,형태소_예전,형태소_살,형태소_집,형태소_내,형태소_이,형태소_4,형태소_층,형태소_3,형태소_개,형태소_를,형태소_키우,형태소_놓,형태소_아무,형태소_도,형태소_없,형태소_방,형태소_정도,형태소_똥,형태소_치우,형태소_주고,형태소_개가,형태소_짖,형태소_기,형태소_하,형태소_그리하,형태소_가지,형태소_냄새,형태소_가,형태소_올라오,형태소_거주,형태소_할머니,형태소_테,형태소_플레인,형태소_틀,형태소_거르,형태소_넣,형태소_결국,형태소_분,형태소_께서,형태소_법정,형태소_다툼,형태소_까지,형태소_가시,형태소_벌금형,형태소_같,형태소_거,형태소_물,형태소_되,형태소_너,형태소_뭐,형태소_간,형태소_그러,형태소_있,형태소_소음,형태소_전,형태소_말하,형태소_거랑,형태소_사,형태소_때,형태소_5,형태소_아기,형태소_울,형태소_그,형태소_거리,형태소_기도,형태소_적도,형태소_지금,형태소_8,형태소_을,형태소_9,형태소_쿵쿵거리,형태소_소리,형태소_들리,형태소_야,형태소_시끄럽,형태소_참으,형태소_다투,형태소_적,형태소_우리,형태소_인테리어,형태소_회색,형태소_초록색,형태소_벽지,형태소_모던,형태소_느낌,형태소_들,형태소_아파트,형태소_자체,형태소_방음,형태소_일어나,형태소_요즘,형태소_내가,형태소_작년,형태소_1,형태소_쯤,형태소_이사,형태소_오,형태소_면,형태소_넓,형태소_어,형태소_디,형태소_새롭,형태소_방송,형태소_나오,형태소_가구,형태소_많,형태소_좁,형태소_공간,형태소_임,형태소_거실,형태소_크,형태소_주방,형태소_은,형태소_작고,형태소_6,형태소_7,형태소_받,형태소_40,형태소_25,형태소_트이,형태소_ㄴ,형태소_그때,형태소_널,형태소_어디,형태소_계획,형태소_춘천,형태소_창원,형태소_갈,형태소_집값,형태소_비싸,형태소_시내,형태소_쪽,형태소_매매,형태소_억,형태소_그쯤,형태소_낳,형태소_구축,형태소_것,형태소_아니,형태소_변두리,형태소_새,형태소_지은,형태소_건지,형태소_그거,형태소_결정,형태소_일단,형태소_결론,형태소_신축,형태소_가든,형태소_30,형태소_20,형태소_대,형태소_후반,형태소_부분,형태소_걱정,형태소_감,형태소_청소,형태소_빨래,형태소_요리,형태소_게,형태소_특기,형태소_볶음밥,형태소_냉동,형태소_식품,형태소_이렇,형태소_만들,형태소_먹,형태소_집안일,형태소_좋,형태소_생활,형태소_지식,형태소_보통,형태소_엄마,형태소_한테,형태소_물어보,형태소_그리,형태소_유,형태소_튜브,형태소_전원주택,형태소_데,형태소_경험,형태소_서울,형태소_떨어지,형태소_부근,형태소_가깝,형태소_지역,형태소_바다,형태소_뷰,형태소_보,형태소_수,형태소_강,형태소_고민,형태소_고르,형태소_필요,형태소_산,형태소_야생,형태소_동물,형태소_멧돼지,형태소_라든지,형태소_고라니,형태소_본적,형태소_여,형태소_울음소리,형태소_듣,형태소_비둘기,형태소_들어오,형태소_덜,형태소_거가,형태소_펜스,형태소_그쪽,형태소_말,형태소_땋,형태소_도시,형태소_의,형태소_인프라,형태소_그렇,형태소_좋아하,형태소_주거,형태소_트렌드,형태소_위주,형태소_어쩌,형태소_건,형태소_선택,형태소_지가,형태소_밖에,형태소_스타일,형태소_꼽,형태소_안,형태소_주택,형태소_대하,형태소_알,형태소_생각,형태소_전도체,형태소_개발,형태소_뒤,형태소_때쯤,형태소_모르,형태소_떠다니,형태소_겉보기,형태소_밑,형태소_지하,형태소_50,형태소_100,형태소_내려가,형태소_벙커,형태소_까,형태소_미래,형태소_사람,형태소_만이,형태소_화장실,형태소_쓰,형태소_변기,형태소_닦,형태소_로봇,형태소_청소기,형태소_고무장갑,형태소_끼,형태소_샤워기,형태소_소,형태소_방수,형태소_어떻,형태소_일,형태소_상황,형태소_걸,형태소_ㅁ,형태소_인간,형태소_가사,형태소_경우,형태소_돌리,형태소_쓸데없,형태소_길,형태소_코드,형태소_선,형태소_뽑,형태소_곳,형태소_돈,형태소_돌아다니,형태소_엉키,형태소_동선,형태소_짜,형태소_노하우,형태소_빌,형태소_런,형태소_위층,형태소_씻,형태소_마다,형태소_술,형태소_병,형태소_잡수시,형태소_노래,형태소_부르,형태소_아저씨,형태소_밑층,형태소_담배,형태소_피우,형태소_이상한,형태소_형,형태소_비,형태소_문제,형태소_심각,형태소_윗집,형태소_직,형태소_간접적,형태소_땜,형태소_골머리,형태소_앓,형태소_만,형태소_올라가,형태소_문,형태소_뚜드리,형태소_너희,형태소_때문,형태소_해결,형태소_단독적,형태소_한번,형태소_있었,형태소_애,형태소_밤,형태소_친구,형태소_스피커,형태소_빌리,형태소_푸,형태소_사운드,형태소_키,형태소_다음,형태소_그것,형태소_천장,형태소_해지,형태소_근본적,형태소_중요,형태소_하단,형태소_잘하,형태소_노,형태소_음,형태소_갈색,형태소_다그,형태소_색감,형태소_다양,형태소_팔,형태소_복도,형태소_파란색,형태소_누나,형태소_핑크색,형태소_하나,형태소_주,형태소_둘러보,형태소_이거,형태소_생활용,형태소_자전거,형태소_지,형태소_지나,형태소_특별,형태소_두,형태소_가정집,형태소_정겹,형태소_느끼,형태소_아,형태소_맞,형태소_느,형태소_이제,형태소_신경,형태소_줄,형태소_짜장면,형태소_맛있,형태소_다르,형태소_기숙사,형태소_데로,형태소_활동,형태소_빈둥대,형태소_자기,형태소_빼,형태소_기다리,형태소_기초적,형태소_라면,형태소_끓이,형태소_계란,형태소_프라이,형태소_밥,형태소_볶,형태소_전자,형태소_레인지,형태소_나도,형태소_설거지,형태소_따르,형태소_팁,형태소_죽,형태소_돌이,형태소_넘나들,형태소_미식가,형태소_돌아다보,형태소_목소리,형태소_작,형태소_편,형태소_지르,형태소_이랑,형태소_뛰,형태소_놀,형태소_로맨스,형태소_이루,형태소_커,형태소_나중,형태소_벌,형태소_전원,형태소_주민,형태소_메모지,형태소_제품,형태소_세탁기,형태소_밥솥,형태소_건조기,형태소_11,형태소_망하,형태소_막,형태소_치,형태소_싸,형태소_에어컨,형태소_실,형태소_외,형태소_드럽,형태소_겁,형태소_개고,형태소_생하,형태소_창,형태소_환기,형태소_창문,형태소_열,형태소_학교,형태소_푸드덕거리,형태소_왕국,형태소_이나,형태소_엄,형태소_위험,형태소_저기,형태소_산속,형태소_들어가,형태소_자연인,형태소_현,형태소_실적,형태소_무리니,형태소_혼자,형태소_이것,형태소_마당,형태소_가꾸,형태소_여유,형태소_자작,형태소_적적,형태소_라이프,형태소_반지하,형태소_로망,형태소_볼,형태소_비밀,형태소_터,형태소_집들이,형태소_옛날,형태소_중,형태소_날아다니,형태소_땅,형태소_파,형태소_어이,형태소_탑,형태소_블레이드,형태소_돌아가,형태소_어떠,형태소_모형,형태소_팽이,형태소_닫,형태소_무너지,형태소_씨,형태소_멋지,형태소_사일,형태소_바뀌,형태소_일은,형태소_직접,형태소_쌓,형태소_통하,형태소_발전,형태소_집안,형태소_거지,형태소_생각나,형태소_있음,형태소_일하,형태소_가정생활,형태소_잇,형태소_처,형태소_책,형태소_꽂,형태소_높,형태소_부터,형태소_낮,형태소_세우,형태소_드,형태소_모으,형태소_끓,형태소_들이,형태소_소한
SD2401842,10대,0.01904761904761905,0.05291005291005291,0.0021164021164021165,0.01164021164021164,0.014814814814814815,0.0010582010582010583,0.03492063492063492,0.006349206349206349,0.020105820105820106,0.007407407407407408,0.0031746031746031746,0.01904761904761905,0.0021164021164021165,0.0021164021164021165,0.0010582010582010583,0.02962962962962963,0.007407407407407408,0.006349206349206349,0.005291005291005291,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.01798941798941799,0.04126984126984127,0.016931216931216932,0.010582010582010581,0.0010582010582010583,0.02328042328042328,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.02857142857142857,0.0380952380952381,0.0021164021164021165,0.012698412698412698,0.005291005291005291,0.013756613756613757,0.005291005291005291,0.009523809523809525,0.03597883597883598,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.005291005291005291,0.0031746031746031746,0.0021164021164021165,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.015873015873015872,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.006349206349206349,0.006349206349206349,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.006349206349206349,0.0031746031746031746,0.016931216931216932,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0021164021164021165,0.0031746031746031746,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0021164021164021165,0.0031746031746031746,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.008465608465608466,0.0010582010582010583,0.0021164021164021165,0.004232804232804233,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.026455026455026454,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.004232804232804233,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.005291005291005291,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0021164021164021165,0.005291005291005291,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.01164021164021164,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.005291005291005291,0.0031746031746031746,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.004232804232804233,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.004232804232804233,0.004232804232804233,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.005291005291005291,0.008465608465608466,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.0021164021164021165,0.004232804232804233,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.0010582010582010583,0.0021164021164021165,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0031746031746031746,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.004232804232804233,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401843,10대,0.021168501270110076,0.03640982218458933,0.0,0.010160880609652836,0.017781541066892465,0.004233700254022015,0.03217612193056731,0.0,0.006773920406435224,0.000846740050804403,0.0,0.011854360711261643,0.0,0.001693480101608806,0.0,0.017781541066892465,0.00846740050804403,0.005080440304826418,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.0,0.0,0.0,0.013547840812870448,0.03810330228619814,0.005080440304826418,0.007620660457239628,0.0,0.024555461473327687,0.000846740050804403,0.0,0.0,0.0,0.0,0.0,0.0,0.000846740050804403,0.0,0.0,0.0,0.0,0.0,0.001693480101608806,0.0,0.0,0.02201524132091448,0.03386960203217612,0.0,0.006773920406435224,0.006773920406435224,0.0059271803556308214,0.005080440304826418,0.01100762066045724,0.03048264182895851,0.005080440304826418,0.001693480101608806,0.0,0.0,0.000846740050804403,0.005080440304826418,0.0,0.0,0.0,0.002540220152413209,0.0,0.0,0.0,0.0,0.0,0.024555461473327687,0.0,0.000846740050804403,0.000846740050804403,0.0,0.007620660457239628,0.001693480101608806,0.0,0.000846740050804403,0.006773920406435224,0.011854360711261643,0.006773920406435224,0.0,0.000846740050804403,0.001693480101608806,0.0,0.001693480101608806,0.002540220152413209,0.014394580863674851,0.0,0.0,0.0,0.0,0.002540220152413209,0.0,0.002540220152413209,0.0,0.005080440304826418,0.001693480101608806,0.0,0.000846740050804403,0.001693480101608806,0.0,0.0,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.003386960203217612,0.0,0.0,0.0,0.0,0.001693480101608806,0.0,0.026248941574936496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000846740050804403,0.0,0.000846740050804403,0.000846740050804403,0.0,0.0,0.001693480101608806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000846740050804403,0.0,0.012701100762066046,0.004233700254022015,0.0,0.0,0.0,0.0,0.001693480101608806,0.0,0.001693480101608806,0.0,0.0,0.0,0.0,0.0,0.001693480101608806,0.0,0.000846740050804403,0.0,0.0,0.001693480101608806,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.0,0.0,0.0,0.0,0.000846740050804403,0.0,0.000846740050804403,0.0,0.002540220152413209,0.00846740050804403,0.005080440304826418,0.0,0.001693480101608806,0.000846740050804403,0.0,0.0,0.0,0.0,0.004233700254022015,0.0059271803556308214,0.0,0.0,0.0,0.0,0.0,0.0,0.000846740050804403,0.0,0.018628281117696866,0.006773920406435224,0.0,0.0,0.0,0.001693480101608806,0.0,0.000846740050804403,0.001693480101608806,0.001693480101608806,0.001693480101608806,0.001693480101608806,0.0,0.0,0.0,0.001693480101608806,0.006773920406435224,0.005080440304826418,0.0,0.0,0.001693480101608806,0.0,0.007620660457239628,0.0,0.0,0.005080440304826418,0.0,0.003386960203217612,0.002540220152413209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000846740050804403,0.001693480101608806,0.0,0.000846740050804403,0.000846740050804403,0.0,0.007620660457239628,0.009314140558848433,0.0,0.0,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.0,0.0,0.002540220152413209,0.000846740050804403,0.0,0.0,0.0,0.000846740050804403,0.000846740050804403,0.002540220152413209,0.0,0.0,0.004233700254022015,0.0,0.0,0.002540220152413209,0.0,0.0,0.001693480101608806,0.0,0.000846740050804403,0.0,0.0,0.005080440304826418,0.0,0.0,0.001693480101608806,0.003386960203217612,0.007620660457239628,0.0,0.000846740050804403,0.0,0.000846740050804403,0.0,0.0,0.0,0.0,0.000846740050804403,0.0,0.0,0.0,0.0,0.006773920406435224,0.000846740050804403,0.001693480101608806,0.003386960203217612,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.004233700254022015,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.0059271803556308214,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.003386960203217612,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.001693480101608806,0.001693480101608806,0.003386960203217612,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.002540220152413209,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.002540220152413209,0.003386960203217612,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.005080440304826418,0.000846740050804403,0.001693480101608806,0.002540220152413209,0.001693480101608806,0.0059271803556308214,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.001693480101608806,0.000846740050804403,0.002540220152413209,0.001693480101608806,0.001693480101608806,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.002540220152413209,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.003386960203217612,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.002540220152413209,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.000846740050804403,0.003386960203217612,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.001693480101608806,0.001693480101608806,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403,0.000846740050804403
