화자ID,연령대,형태소_나,형태소_가,형태소_하,형태소_ᆫ,형태소_대,형태소_정도,형태소_되,형태소_을,형태소_거,형태소_야,형태소_그때,형태소_형,형태소_이,형태소_마트,형태소_를,형태소_고,형태소_어,형태소_취업,형태소_기,형태소_전,형태소_라,형태소_는,형태소_일,형태소_도와주,형태소_거든,형태소_도,형태소_나이,형태소_니까,형태소_결혼,형태소_대하,형태소_생각,형태소_있,형태소_더라고,형태소_려면,형태소_게,형태소_연애,형태소_어야,형태소_ᆯ,형태소_냐,형태소_사람,형태소_교회,형태소_다니,형태소_다,형태소_분,형태소_보,형태소_어서,형태소_아가씨,형태소_명,형태소_소개,형태소_시키,형태소_번,형태소_만나,형태소_는데,형태소_이것,형태소_라는,형태소_것,형태소_마음,형태소_들,형태소_잖아,형태소_지만,형태소_상대방,형태소_지,형태소_그러,형태소_동네,형태소_우리,형태소_아내,형태소_씨,형태소_같,형태소_은,형태소_살,형태소_사,형태소_집,형태소_뭐,형태소_냐면,형태소_콩나물,형태소_공장,형태소_지금,형태소_장인,형태소_장모,형태소_남매,형태소_ᆫ데,형태소_착하,형태소_형제,형태소_법,형태소_남동생,형태소_친구,형태소_지내,형태소_그쪽,형태소_큰딸,형태소_무렵,형태소_새벽,형태소_기도,형태소_작정,형태소_얘기,형태소_놀라,형태소_경우,형태소_와중,형태소_처가,형태소_면,형태소_시골,형태소_작,형태소_으니까,형태소_찾아가,형태소_찾,형태소_계시,형태소_오,형태소_냬,형태소_딸,형태소_러,형태소_니,형태소_어머니,형태소_누구,형태소_반기,형태소_면서,형태소_냐고,형태소_차,형태소_잔,형태소_주,형태소_직장,형태소_다고,형태소_낮,형태소_어라,형태소_좋,형태소_으면,형태소_감동,형태소_때,형태소_시작,형태소_저녁,형태소_먹,형태소_마시,형태소_독특,형태소_방식,형태소_성경,형태소_관하,형태소_신앙,형태소_서적,형태소_권,형태소_나누,형태소_관,형태소_맞,형태소_자,형태소_제안,형태소_대화,형태소_깊,형태소_선,형태소_들어오,형태소_마다,형태소_더래,형태소_옆,형태소_담배,형태소_냄새,형태소_직업,형태소_괜찮,형태소_체념,형태소_나타나,형태소_통하,형태소_부분,형태소_많,형태소_나중,형태소_약속,형태소_양가,형태소_의,형태소_승낙,형태소_살림,형태소_차리,형태소_거기,형태소_아이,형태소_낳,형태소_키우,형태소_재밌,형태소_집사람,형태소_근무,형태소_기간,형태소_공무원,형태소_정하,형태소_년,형태소_지나,형태소_지역,형태소_다음,형태소_발령,형태소_택하,형태소_만,형태소_다가,형태소_가지,형태소_환경,형태소_그것,형태소_나가,형태소_나오,형태소_ᆯ까,형태소_춘,형태소_어도,형태소_고향,형태소_쪽,형태소_대신,형태소_구하,형태소_이쪽,형태소_부모,형태소_돌아가,형태소_남,형태소_밖에,형태소_다는,형태소_모습,형태소_어디,형태소_여행,형태소_모시,형태소_맛있,형태소_효도,형태소_ᆫ가,형태소_속,형태소_썩이,형태소_부부,형태소_행복,형태소_보이,형태소_크,형태소_기대,형태소_없,형태소_너희,형태소_자식,형태소_싸우,형태소_사위,형태소_최고,형태소_흡족,형태소_손주,형태소_이나,형태소_재미,형태소_느끼,형태소_어머님,형태소_젊,형태소_고생,형태소_라도,형태소_노년,형태소_건강,형태소_편안,형태소_노후,형태소_생활,형태소_시간,형태소_대로,형태소_도전,형태소_정신,형태소_내년,형태소_초,형태소_장인어른,형태소_싫어하,형태소_몸,형태소_해외,형태소_계획,형태소_중,형태소_이유,형태소_따듯하,형태소_한번,형태소_여쭈,형태소_더니,형태소_허리,형태소_아프,형태소_다리,형태소_수,형태소_말씀,형태소_장거리,형태소_데,형태소_을까,형태소_평생,형태소_헤어지,형태소_조금,형태소_께서,형태소_자녀,형태소_구나,형태소_만족감,형태소_애,형태소_할머니,형태소_할아버지,형태소_안부,형태소_전화,형태소_드리,형태소_생신,형태소_문자,형태소_명절,형태소_아들내미,형태소_너,형태소_돈,형태소_벌,형태소_달,형태소_원,형태소_용돈,형태소_동안,형태소_베풀,형태소_날,형태소_이제,형태소_그거,형태소_갚,형태소_주입,형태소_알,형태소_배우,형태소_행동,형태소_고서,형태소_모범,형태소_따르,형태소_거울,형태소_솔선수범,형태소_본보기,형태소_따라오,형태소_앞,형태소_졸업반,형태소_올,형태소_월,형태소_방사선,형태소_면허,형태소_시험,형태소_합격,형태소_독립,형태소_아들,형태소_올해,형태소_여유,형태소_생기,형태소_간,형태소_여가,형태소_즐기,형태소_기대감,형태소_갖,형태소_까지,형태소_느라,형태소_먹이,형태소_살리,형태소_어야지,형태소_학원,형태소_보내,형태소_공부,형태소_이러,형태소_삶,형태소_대학,형태소_군,형태소_구리,형태소_후배,형태소_놀,형태소_네,형태소_사귀,형태소_이거,형태소_든지,형태소_만들,형태소_애인,형태소_자고,형태소_여기,형태소_아버지,형태소_저기,형태소_카페,형태소_데리,형태소_장작,형태소_나무,형태소_통나무,형태소_깨,형태소_는가,형태소_이야기,형태소_장난,형태소_식,형태소_얼굴,형태소_토요일,형태소_장,형태소_캐,형태소_저것,형태소_패,형태소_청소,형태소_눈,형태소_안면,형태소_트이,형태소_부터,형태소_작업,형태소_친하,형태소_대단하,형태소_본인,형태소_노력,형태소_맏이,형태소_거들,형태소_원래,형태소_성당,형태소_태어나,형태소_가족,형태소_위하,형태소_집안,형태소_안동,형태소_예법,형태소_어요,형태소_다르,형태소_제사,형태소_상관,형태소_년도,형태소_방,형태소_던,형태소_원통,형태소_초등학교,형태소_들어가,형태소_이사,형태소_때문,형태소_시,형태소_도심지,형태소_케어,형태소_학교,형태소_문제,형태소_얼마,형태소_아버님,형태소_첫애,형태소_연세,형태소_안,형태소_와이프,형태소_시부모,형태소_여자,형태소_면은,형태소_편하,형태소_신경,형태소_쓰,형태소_혜택,형태소_말,형태소_처음,형태소_혼자,형태소_움직이,형태소_저,형태소_필요,형태소_어리,형태소_적,형태소_끼,형태소_막내,형태소_처남,형태소_고등학생,형태소_낚시,형태소_거나,형태소_촬영,형태소_최근,형태소_더라,형태소_엄마,형태소_처형,형태소_동서,형태소_ᆫ다며,형태소_챙기,형태소_내,형태소_라고,형태소_힘들,형태소_좋아하,형태소_이것저것,형태소_엠지,형태소_세대,형태소_못지않,형태소_걔,형태소_똑같,형태소_들르,형태소_ᆯ게요,형태소_요리,형태소_마찬가지,형태소_선례,형태소_큰애,형태소_알바,형태소_봉급,형태소_옛날,형태소_는지,형태소_내복,형태소_할머님,형태소_댁,형태소_얘,형태소_아빠,형태소_퇴색,형태소_꼰대,형태소_나머지,형태소_어른,형태소_주입식,형태소_교육,형태소_ᆫ다,형태소_도록,형태소_스스로,형태소_모르,형태소_따지,형태소_남자,형태소_사랑
SD2401851,50대,0.020465772759350742,0.03599153140437544,0.02328863796753705,0.015525758645024701,0.002117148906139732,0.002117148906139732,0.019054340155257588,0.032462949894142556,0.024700070571630206,0.007057163020465773,0.0028228652081863093,0.0007057163020465773,0.027522935779816515,0.0014114326040931546,0.011997177134791814,0.030345800988002825,0.0465772759350741,0.0014114326040931546,0.004940014114326041,0.0007057163020465773,0.0028228652081863093,0.032462949894142556,0.0028228652081863093,0.0007057163020465773,0.0077628793225123505,0.019760056457304165,0.0014114326040931546,0.01058574453069866,0.0035285815102328866,0.0007057163020465773,0.004234297812279464,0.007057163020465773,0.0077628793225123505,0.0014114326040931546,0.030345800988002825,0.004940014114326041,0.006351446718419196,0.016231474947071278,0.0014114326040931546,0.0056457304163726185,0.002117148906139732,0.0014114326040931546,0.013408609738884969,0.002117148906139732,0.008468595624558928,0.009880028228652082,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.002117148906139732,0.007057163020465773,0.006351446718419196,0.007057163020465773,0.0007057163020465773,0.0014114326040931546,0.004940014114326041,0.006351446718419196,0.0077628793225123505,0.008468595624558928,0.0028228652081863093,0.0007057163020465773,0.014820042342978124,0.008468595624558928,0.0035285815102328866,0.012702893436838392,0.0007057163020465773,0.0014114326040931546,0.004940014114326041,0.014820042342978124,0.008468595624558928,0.0035285815102328866,0.0056457304163726185,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.006351446718419196,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0035285815102328866,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.0028228652081863093,0.0028228652081863093,0.0014114326040931546,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.009880028228652082,0.0007057163020465773,0.0007057163020465773,0.0035285815102328866,0.0007057163020465773,0.002117148906139732,0.0014114326040931546,0.006351446718419196,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.01058574453069866,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.0028228652081863093,0.0007057163020465773,0.0028228652081863093,0.004940014114326041,0.0014114326040931546,0.0007057163020465773,0.004940014114326041,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0028228652081863093,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0028228652081863093,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.002117148906139732,0.0007057163020465773,0.002117148906139732,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0028228652081863093,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.002117148906139732,0.0028228652081863093,0.0007057163020465773,0.0028228652081863093,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0035285815102328866,0.0007057163020465773,0.0028228652081863093,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.002117148906139732,0.0014114326040931546,0.0014114326040931546,0.0007057163020465773,0.002117148906139732,0.002117148906139732,0.0007057163020465773,0.0035285815102328866,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.008468595624558928,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0035285815102328866,0.002117148906139732,0.0014114326040931546,0.0035285815102328866,0.0007057163020465773,0.0028228652081863093,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.002117148906139732,0.0035285815102328866,0.0035285815102328866,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0028228652081863093,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0028228652081863093,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.004940014114326041,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0028228652081863093,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.002117148906139732,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0014114326040931546,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.002117148906139732,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0007057163020465773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401852,50대,0.017873100983020553,0.025022341376228777,0.03395889186773905,0.017873100983020553,0.0,0.0008936550491510277,0.010723860589812333,0.013404825737265416,0.01876675603217158,0.00804289544235925,0.004468275245755138,0.0,0.028596961572832886,0.0,0.012511170688114389,0.05540661304736372,0.05451295799821269,0.0,0.0008936550491510277,0.002680965147453083,0.0017873100983020554,0.03395889186773905,0.002680965147453083,0.0,0.006255585344057194,0.025915996425379804,0.0,0.012511170688114389,0.0035746201966041107,0.0,0.004468275245755138,0.008936550491510277,0.0035746201966041107,0.0008936550491510277,0.020554066130473638,0.0017873100983020554,0.0071492403932082215,0.012511170688114389,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.005361930294906166,0.010723860589812333,0.0008936550491510277,0.010723860589812333,0.005361930294906166,0.0,0.0,0.0,0.0,0.0008936550491510277,0.004468275245755138,0.005361930294906166,0.0017873100983020554,0.0,0.004468275245755138,0.0017873100983020554,0.0,0.0071492403932082215,0.005361930294906166,0.0,0.01966041108132261,0.009830205540661306,0.0,0.01161751563896336,0.0,0.0,0.0035746201966041107,0.017873100983020553,0.0035746201966041107,0.0035746201966041107,0.004468275245755138,0.002680965147453083,0.0017873100983020554,0.0,0.0,0.0017873100983020554,0.0,0.004468275245755138,0.0,0.0035746201966041107,0.0,0.0,0.0,0.0,0.006255585344057194,0.0008936550491510277,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0008936550491510277,0.0,0.0,0.0008936550491510277,0.0,0.0017873100983020554,0.02323503127792672,0.0,0.0,0.002680965147453083,0.0008936550491510277,0.0,0.0017873100983020554,0.012511170688114389,0.0,0.0035746201966041107,0.004468275245755138,0.0,0.0,0.002680965147453083,0.0,0.005361930294906166,0.0,0.0,0.0,0.0008936550491510277,0.0008936550491510277,0.002680965147453083,0.0,0.002680965147453083,0.0035746201966041107,0.004468275245755138,0.0,0.009830205540661306,0.0,0.0,0.0008936550491510277,0.0,0.0,0.0,0.0,0.0,0.002680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0,0.0,0.0008936550491510277,0.0,0.0035746201966041107,0.0017873100983020554,0.0,0.0,0.0008936550491510277,0.0,0.0,0.0008936550491510277,0.0035746201966041107,0.0008936550491510277,0.0,0.0,0.0,0.0035746201966041107,0.0,0.0,0.0,0.0,0.005361930294906166,0.0,0.0,0.0035746201966041107,0.0,0.0,0.0017873100983020554,0.006255585344057194,0.0,0.0,0.005361930294906166,0.0,0.0008936550491510277,0.0,0.0,0.0008936550491510277,0.0,0.004468275245755138,0.0,0.0,0.0,0.0,0.005361930294906166,0.0008936550491510277,0.0,0.0,0.0008936550491510277,0.005361930294906166,0.0,0.0017873100983020554,0.0,0.0008936550491510277,0.0,0.0,0.0,0.0,0.0,0.0017873100983020554,0.0,0.0,0.002680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0008936550491510277,0.0,0.0,0.002680965147453083,0.0008936550491510277,0.0,0.0008936550491510277,0.0,0.0,0.0,0.0,0.002680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.002680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0,0.0008936550491510277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0017873100983020554,0.0,0.006255585344057194,0.004468275245755138,0.0,0.0,0.0,0.0017873100983020554,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0,0.0,0.0,0.0008936550491510277,0.0,0.0008936550491510277,0.0,0.0008936550491510277,0.0,0.0017873100983020554,0.0,0.0,0.0017873100983020554,0.0017873100983020554,0.0008936550491510277,0.0,0.0008936550491510277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0035746201966041107,0.002680965147453083,0.0035746201966041107,0.002680965147453083,0.0008936550491510277,0.002680965147453083,0.0008936550491510277,0.0017873100983020554,0.0017873100983020554,0.0017873100983020554,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0035746201966041107,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.004468275245755138,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.002680965147453083,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0017873100983020554,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.004468275245755138,0.0017873100983020554,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0017873100983020554,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0017873100983020554,0.0017873100983020554,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.002680965147453083,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0035746201966041107,0.0008936550491510277,0.002680965147453083,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0017873100983020554,0.0008936550491510277,0.0008936550491510277,0.0008936550491510277
