화자ID,연령대,형태소_우리,형태소_아들,형태소_은,형태소_요즘,형태소_학교,형태소_를,형태소_가,형태소_ᆫ다고,형태소_군대,형태소_대,형태소_학기,형태소_마치,형태소_고,형태소_라,형태소_하,형태소_더니,형태소_싫,형태소_그러,형태소_음,형태소_좋,형태소_구먼,형태소_나,형태소_는,형태소_얘,형태소_대학교,형태소_으면,형태소_정도,형태소_학점,형태소_이,형태소_나오,형태소_어야,형태소_되,형태소_는데,형태소_도,형태소_등록금,형태소_나가,형태소_그것,형태소_뭐,형태소_짓,형태소_ᆫ지,형태소_모르,형태소_어,형태소_처음,형태소_부터,형태소_지,형태소_든지,형태소_다니,형태소_ᆯ,형태소_때,형태소_게,형태소_까지,형태소_애,형태소_이기,형태소_ᆫ,형태소_면,형태소_많,형태소_괜찮,형태소_식,형태소_공부,형태소_어도,형태소_졸업,형태소_사고방식,형태소_그르,형태소_으니깐,형태소_거,형태소_같,형태소_고등학교,형태소_친구,형태소_어디,형태소_자,형태소_놀,형태소_러,형태소_기,형태소_바쁘,형태소_다가,형태소_집,형태소_오,형태소_어서,형태소_게임,형태소_만,형태소_라고,형태소_즐기,형태소_너,형태소_줄,형태소_알,형태소_냐고,형태소_번,형태소_을,형태소_얘기,형태소_씨알,형태소_먹히,형태소_그때,형태소_트,형태소_것,형태소_아무것,형태소_으니까,형태소_땡땡이치,형태소_다,형태소_엄마,형태소_어라,형태소_거든,형태소_이거,형태소_배우,형태소_는지,형태소_보,형태소_니까,형태소_후회,형태소_ᆯ걸,형태소_언니,형태소_선생,형태소_그,형태소_시대,형태소_가출,형태소_아빠,형태소_찾,형태소_으러,형태소_다고,형태소_금,형태소_자퇴서,형태소_쓰,형태소_우기,형태소_싸우,형태소_던,형태소_적,형태소_있,형태소_건전,형태소_네,형태소_야,형태소_뭉치,형태소_주말,형태소_다음,형태소_날,형태소_월요일,형태소_지금,형태소_어리,형태소_힘들,형태소_살,형태소_터,형태소_ᆫ데,형태소_생각,형태소_구나,형태소_젊,형태소_추억,형태소_남,형태소_없,형태소_나이,형태소_밖,형태소_챙기,형태소_늙,형태소_잖아,형태소_자마자,형태소_은행,형태소_들어가,형태소_년,형태소_동안,형태소_꽃,형태소_여기,형태소_직장,형태소_뭄고,형태소_뛰치,형태소_활발하,형태소_스포츠,형태소_데,형태소_적성,형태소_맞,형태소_재밌,형태소_결혼,형태소_이것,형태소_관하,형태소_일,형태소_니깐,형태소_ᆫ다는,형태소_사명,형태소_은데,형태소_회사,형태소_냐,형태소_때문,형태소_낳,형태소_키우,형태소_먹,형태소_이상,형태소_의,형태소_들,형태소_더라고,형태소_넘어가,형태소_이해,형태소_수,형태소_그만두,형태소_겁나,형태소_ᆯ까,형태소_돌봄,형태소_교실,형태소_바리스타,형태소_자격증,형태소_따,형태소_제한,형태소_더라,형태소_한식,형태소_이유,형태소_급식,형태소_그거,형태소_려고,형태소_경력,형태소_사람,형태소_유치원,형태소_면접,형태소_란,형태소_계단,형태소_청소,형태소_라도,형태소_다던데,형태소_전,형태소_장사,형태소_거기,형태소_알바,형태소_말,형태소_부부,형태소_싸움,형태소_밖에,형태소_ᆫ대,형태소_으래,형태소_전단지,형태소_소개,형태소_할머니,형태소_분,형태소_계시,형태소_전단,형태소_알아보,형태소_래,형태소_겨울,형태소_매장,형태소_근처,형태소_웃기,형태소_어제,형태소_옷,형태소_가게,형태소_누구,형태소_니,형태소_마찬가지,형태소_연애,형태소_캠퍼스,형태소_누비,형태소_맥주,형태소_한잔,형태소_으면서,형태소_핸드폰,형태소_상태,형태소_초반,형태소_자기,형태소_사고,형태소_대학,형태소_대하,형태소_기대,형태소_ᆫ가,형태소_탐구,형태소_영역,형태소_크,형태소_찾아내,형태소_주,형태소_그만큼,형태소_이하,형태소_나름,형태소_높,형태소_학비,형태소_비싸,형태소_실망,형태소_남자,형태소_원,형태소_라는,형태소_떠먹이,형태소_관계,형태소_속,형태소_확장,형태소_넓히,형태소_라는데,형태소_초등학교,형태소_멋모르,형태소_뛰어다니,형태소_중고등학교,형태소_야자,형태소_땡땡이,형태소_분식,형태소_사,형태소_영화,형태소_재미,형태소_낭만,형태소_지나,형태소_깨달음,형태소_어른,형태소_고민,형태소_머리,형태소_아프,형태소_시간,형태소_과정,형태소_알차,형태소_직업,형태소_미래,형태소_대비,형태소_야간,형태소_자율,형태소_학습,형태소_마음,형태소_선동,형태소_담임,형태소_가정,형태소_방문,형태소_혼나,형태소_학력고사,형태소_점수,형태소_개판,형태소_세,형태소_대로,형태소_인터넷,형태소_강의,형태소_책,형태소_면서,형태소_효율,형태소_들어오,형태소_가방,형태소_싸,형태소_잠자,형태소_속상하,형태소_군,형태소_세대,형태소_우,형태소_초등,형태소_동창회,형태소_미팅,형태소_교회,형태소_오빠,형태소_만나,형태소_거나,형태소_자리,형태소_저기,형태소_생활,형태소_진짜,형태소_시댁,형태소_시절,형태소_커리어,형태소_위하,형태소_아쉬움,형태소_성향,형태소_앉,형태소_스타일,형태소_액티브,형태소_활동,형태소_길,형태소_한참,형태소_육아,형태소_취업,형태소_넘,형태소_다는,형태소_시점,형태소_ᆫ다니까,형태소_시청,형태소_시험,형태소_지원,형태소_커피,형태소_만들,형태소_교사,형태소_개,형태소_려니까,형태소_부담,형태소_속하,형태소_종일,형태소_나인,형태소_투,형태소_식스,형태소_출퇴근,형태소_겁,형태소_편하,형태소_안주,형태소_뒤늦,형태소_홀릭,형태소_마다,형태소_결국,형태소_중간,형태소_단절,형태소_폼,형태소_갖,형태소_도전,형태소_지나가,형태소_거지,형태소_상관,형태소_바늘구멍,형태소_대다수,형태소_옛날,형태소_수명,형태소_겉보기,형태소_평균,형태소_늘어나,형태소_이러,형태소_좌절,형태소_남편,형태소_잘리,형태소_학창,형태소_쌓,형태소_멀,형태소_준비,형태소_자식,형태소_와닿,형태소_보내,형태소_ᆫ다,형태소_세상,형태소_담기,형태소_대인,형태소_무리,형태소_명,형태소_좋아하,형태소_안,형태소_달라지
SD2401575,50대,0.005384615384615384,0.0015384615384615385,0.012307692307692308,0.0007692307692307692,0.0038461538461538464,0.024615384615384615,0.027692307692307693,0.0015384615384615385,0.0,0.0015384615384615385,0.0,0.0,0.04692307692307692,0.0015384615384615385,0.036923076923076927,0.0,0.0007692307692307692,0.006923076923076923,0.0,0.0,0.0,0.01769230769230769,0.05076923076923077,0.0,0.0,0.002307692307692308,0.0015384615384615385,0.0,0.04230769230769231,0.002307692307692308,0.004615384615384616,0.007692307692307693,0.012307692307692308,0.02,0.0007692307692307692,0.0007692307692307692,0.003076923076923077,0.009230769230769232,0.0007692307692307692,0.0,0.0,0.04230769230769231,0.0007692307692307692,0.0007692307692307692,0.023846153846153847,0.0,0.008461538461538461,0.013076923076923076,0.007692307692307693,0.010769230769230769,0.0,0.009230769230769232,0.0,0.023076923076923078,0.011538461538461539,0.0038461538461538464,0.0,0.0,0.003076923076923077,0.0,0.0007692307692307692,0.0,0.0,0.0,0.03076923076923077,0.005384615384615384,0.0007692307692307692,0.0007692307692307692,0.003076923076923077,0.0007692307692307692,0.0038461538461538464,0.0007692307692307692,0.004615384615384616,0.0007692307692307692,0.003076923076923077,0.005384615384615384,0.0007692307692307692,0.014615384615384615,0.0,0.0015384615384615385,0.002307692307692308,0.0,0.0015384615384615385,0.0,0.0,0.0,0.0,0.019230769230769232,0.0038461538461538464,0.0,0.0007692307692307692,0.003076923076923077,0.0,0.013846153846153847,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0038461538461538464,0.002307692307692308,0.0,0.0007692307692307692,0.0,0.0007692307692307692,0.0,0.005384615384615384,0.01,0.0038461538461538464,0.0015384615384615385,0.0,0.0015384615384615385,0.0,0.0,0.0,0.0,0.002307692307692308,0.0,0.0015384615384615385,0.0,0.0007692307692307692,0.003076923076923077,0.0,0.0,0.003076923076923077,0.0007692307692307692,0.010769230769230769,0.0,0.0015384615384615385,0.01769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015384615384615385,0.002307692307692308,0.0007692307692307692,0.0015384615384615385,0.01,0.0007692307692307692,0.002307692307692308,0.0,0.0015384615384615385,0.008461538461538461,0.003076923076923077,0.0,0.0007692307692307692,0.0,0.0038461538461538464,0.0,0.0,0.0015384615384615385,0.0015384615384615385,0.0,0.0,0.0,0.003076923076923077,0.0,0.0,0.0,0.0,0.0015384615384615385,0.0,0.0015384615384615385,0.0007692307692307692,0.002307692307692308,0.006923076923076923,0.0,0.005384615384615384,0.0007692307692307692,0.0007692307692307692,0.0,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0,0.0015384615384615385,0.0015384615384615385,0.0,0.0038461538461538464,0.004615384615384616,0.004615384615384616,0.0,0.0,0.0038461538461538464,0.0015384615384615385,0.0,0.0,0.0007692307692307692,0.0,0.0,0.0038461538461538464,0.006923076923076923,0.0,0.0007692307692307692,0.0,0.0,0.0,0.005384615384615384,0.0,0.0015384615384615385,0.0007692307692307692,0.0,0.0,0.0,0.0,0.0,0.0007692307692307692,0.0,0.0,0.0,0.002307692307692308,0.0,0.005384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002307692307692308,0.0007692307692307692,0.0007692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0007692307692307692,0.0,0.0007692307692307692,0.006153846153846154,0.0007692307692307692,0.003076923076923077,0.003076923076923077,0.002307692307692308,0.004615384615384616,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.003076923076923077,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.002307692307692308,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.002307692307692308,0.0007692307692307692,0.003076923076923077,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0.003076923076923077,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0.002307692307692308,0.0015384615384615385,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.002307692307692308,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0015384615384615385,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692,0.0007692307692307692
SD2401576,50대,0.007125890736342043,0.000791765637371338,0.019002375296912115,0.00395882818685669,0.019002375296912115,0.011876484560570071,0.04513064133016627,0.003167062549485352,0.001583531274742676,0.0055423594615993665,0.000791765637371338,0.001583531274742676,0.034045922406967535,0.0023752969121140144,0.043547110055423596,0.006334125098970704,0.00791765637371338,0.007125890736342043,0.001583531274742676,0.0055423594615993665,0.001583531274742676,0.03721298495645289,0.040380047505938245,0.0023752969121140144,0.000791765637371338,0.003167062549485352,0.000791765637371338,0.001583531274742676,0.021377672209026127,0.0023752969121140144,0.006334125098970704,0.011876484560570071,0.010292953285827395,0.030087094220110848,0.001583531274742676,0.001583531274742676,0.00395882818685669,0.00395882818685669,0.001583531274742676,0.001583531274742676,0.00395882818685669,0.06096595407759303,0.001583531274742676,0.000791765637371338,0.019002375296912115,0.000791765637371338,0.010292953285827395,0.014251781472684086,0.013460015835312747,0.00791765637371338,0.001583531274742676,0.011876484560570071,0.000791765637371338,0.010292953285827395,0.00395882818685669,0.003167062549485352,0.0023752969121140144,0.000791765637371338,0.00395882818685669,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.011084718923198733,0.001583531274742676,0.0023752969121140144,0.0023752969121140144,0.004750593824228029,0.0023752969121140144,0.015043547110055424,0.0023752969121140144,0.00870942201108472,0.000791765637371338,0.003167062549485352,0.0055423594615993665,0.0055423594615993665,0.01583531274742676,0.0023752969121140144,0.007125890736342043,0.004750593824228029,0.0023752969121140144,0.0023752969121140144,0.001583531274742676,0.001583531274742676,0.003167062549485352,0.001583531274742676,0.012668250197941409,0.003167062549485352,0.000791765637371338,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.0055423594615993665,0.000791765637371338,0.004750593824228029,0.000791765637371338,0.0055423594615993665,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.007125890736342043,0.006334125098970704,0.003167062549485352,0.006334125098970704,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.001583531274742676,0.0023752969121140144,0.000791765637371338,0.003167062549485352,0.000791765637371338,0.000791765637371338,0.011084718923198733,0.000791765637371338,0.0023752969121140144,0.001583531274742676,0.000791765637371338,0.011084718923198733,0.000791765637371338,0.000791765637371338,0.007125890736342043,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.0023752969121140144,0.001583531274742676,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.00395882818685669,0.001583531274742676,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.007125890736342043,0.00870942201108472,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.003167062549485352,0.000791765637371338,0.001583531274742676,0.004750593824228029,0.000791765637371338,0.000791765637371338,0.0023752969121140144,0.001583531274742676,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.006334125098970704,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.003167062549485352,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.00395882818685669,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.003167062549485352,0.000791765637371338,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.006334125098970704,0.003167062549485352,0.000791765637371338,0.001583531274742676,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.0023752969121140144,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.001583531274742676,0.003167062549485352,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.001583531274742676,0.0023752969121140144,0.000791765637371338,0.001583531274742676,0.0023752969121140144,0.001583531274742676,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.000791765637371338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
